id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/15/value,assist,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value,qualifier/17/value,qualifier/18/value
2445490691,9,1,1,0,13,e75syeuawg3ql8nwpi3vr2btz,1,7.5,24.9,2022-08-13T16:30:31.422Z,2022-08-14T03:59:47Z,3705018913,178,,3703042129,212,18.2,3703042127,141,5.3,3703042123,56,Back,3703042125,140,19.3,3703042131,213,5.5,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445490715,10,1,1,0,16,e75syeuawg3ql8nwpi3vr2btz,0,19.1,4.6,2022-08-13T16:30:33.706Z,2022-08-14T03:59:46Z,3703042251,155,,3703042255,140,46.2,3705019643,178,,3703042263,1,,3703042259,212,38.3,3703042261,213,0.7,3703042257,141,42.2,3703042253,56,Back,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445490729,3,1,1,0,18,4plikfte18rv8v4l89z803d4y,0,52.6,59.7,2022-08-13T16:30:35.893Z,2022-08-14T03:59:46Z,3703042343,140,72.3,3705020965,178,,3703042349,213,0.0,3703042347,212,20.7,3703042345,141,61.2,3703042341,56,Center,,,,,,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445490737,11,61,1,0,19,e75syeuawg3ql8nwpi3vr2btz,0,28.5,36.2,2022-08-13T16:30:37.375Z,2022-08-14T03:59:45Z,3705021829,21,,3705021831,178,,3703042393,56,Back,,,,,,,,,,,,,,,,e5nv028chtw0955vhnh74ukbu,C. Okoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445490759,4,49,1,0,21,4plikfte18rv8v4l89z803d4y,1,63.1,67.4,2022-08-13T16:30:38.698Z,2022-08-14T03:59:45Z,,,,,,,,,,,,,,,,,,,,,,,,,cxb8ue6jhyzcnacu7k4jy2ne1,R. Vieira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445490771,5,1,1,0,21,4plikfte18rv8v4l89z803d4y,1,63.1,67.4,2022-08-13T16:30:38.718Z,2022-08-14T03:59:45Z,3703042619,212,2.7,3705023089,178,,3703042621,213,5.8,3703042617,141,65.4,3703042613,56,Center,3703042615,140,65.3,,,,,,,cxb8ue6jhyzcnacu7k4jy2ne1,R. Vieira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445490793,6,1,1,0,24,4plikfte18rv8v4l89z803d4y,1,71.1,65.9,2022-08-13T16:30:41.636Z,2022-08-14T03:59:43Z,3703042709,212,20.0,3703042707,141,47.3,3703042973,210,15,3703042711,213,5.6,3703042703,56,Center,3703042705,140,85.8,3703042975,154,,3705024019,178,,3yl0m3n14kek9pwkp7catyh9l,A. Sabiri,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445490801,7,15,1,0,25,4plikfte18rv8v4l89z803d4y,1,86.9,49.4,2022-08-13T16:30:43.500Z,2022-08-14T03:59:43Z,3703042733,56,Center,3703042987,55,6,3705025439,178,,3703045667,233,15,3703042979,29,,3703042731,17,,3703043015,231,51.2,3703042729,22,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,,3703042813,82,3703043011,147,48.0,3703043009,146,87.7,3703042997,102,51.3,3703043013,230,96.1,3703043001,103,19,3703042981,154,3703042977,78,3703042809,20,,,,,,,,,,,,,,,,,
2445491317,15,10,1,0,25,e75syeuawg3ql8nwpi3vr2btz,1,12.2,52.6,2022-08-13T16:30:43.565Z,2022-08-14T03:59:42Z,3703045699,233,7,3703045521,94,,3705026281,389,,3703045523,56,Back,,,,,,,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445490799,12,49,1,0,26,e75syeuawg3ql8nwpi3vr2btz,1,19.9,49.6,2022-08-13T16:30:44.156Z,2022-08-14T03:59:42Z,,,,,,,,,,,,,,,,,,,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445490973,13,1,1,0,30,e75syeuawg3ql8nwpi3vr2btz,0,13.4,78.4,2022-08-13T16:30:47.831Z,2022-08-14T03:59:41Z,3703043613,212,54.4,3703043617,1,,3705027435,178,,3703043605,155,,3703043609,140,64.7,3703043615,213,0.1,3703043611,141,89.3,3703043607,56,Left,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445490975,14,4,1,0,32,e75syeuawg3ql8nwpi3vr2btz,1,60.1,85.1,2022-08-13T16:30:50.326Z,2022-08-14T03:59:41Z,3703043633,286,,3703043627,295,,3703043637,233,8,3703043629,56,Left,3703043625,13,,3703043631,152,,,,,,,,30gsjr0xlmjulnz227zfxga8l,D. Zapata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445490955,8,4,1,0,32,4plikfte18rv8v4l89z803d4y,0,39.9,14.9,2022-08-13T16:30:50.327Z,2022-08-14T03:59:40Z,3703043513,285,,3705028173,178,,3703043505,13,,3703045419,295,,3703043657,233,14,3703043509,152,,3703043507,56,Back,,,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491247,9,17,1,0,39,4plikfte18rv8v4l89z803d4y,1,0,0,2022-08-13T16:30:56.768Z,2022-08-14T01:17:03Z,3703045127,13,243,3703045125,393,,3703045123,31,,,,,,,,,,,,,,,,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491357,16,1,1,1,21,e75syeuawg3ql8nwpi3vr2btz,1,64.2,90.5,2022-08-13T16:31:39.079Z,2022-08-14T03:59:40Z,3703045729,5,,3703045739,212,6.7,3703045737,141,85.4,3705029167,178,,3703045733,56,Left,3703045741,213,3.7,3703045731,152,,3703045735,140,58.7,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491371,17,1,1,1,22,e75syeuawg3ql8nwpi3vr2btz,1,60,82.4,2022-08-13T16:31:39.801Z,2022-08-14T03:59:40Z,3703045823,213,1.3,3703045815,56,Left,3705029721,178,,3703045819,141,94.1,3703045821,212,8.2,3703045817,140,61.8,,,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491419,18,1,1,1,24,e75syeuawg3ql8nwpi3vr2btz,1,64.9,94,2022-08-13T16:31:42.289Z,2022-08-14T03:59:39Z,3703046053,212,12.8,3703046047,56,Center,3703046049,140,59.0,3703046051,141,77.6,3703046055,213,4.2,3705030447,178,,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491439,19,1,1,1,28,e75syeuawg3ql8nwpi3vr2btz,1,61.8,71.8,2022-08-13T16:31:45.771Z,2022-08-14T03:59:38Z,3705031071,178,,3703046151,56,Right,3703046155,141,5.5,3703046153,140,85.2,3703046159,213,5.2,3703046149,196,,3703046161,1,,3703046157,212,51.3,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,3703046147,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491443,20,1,1,1,31,e75syeuawg3ql8nwpi3vr2btz,0,82.3,5.9,2022-08-13T16:31:48.896Z,2022-08-14T03:59:38Z,3705032627,178,,3703046187,213,1.3,3703046183,141,42.4,3703046177,155,,3703046179,56,Center,3703046185,212,25.5,3703046181,140,87.8,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491479,10,52,1,1,34,4plikfte18rv8v4l89z803d4y,1,9,59.5,2022-08-13T16:31:51.745Z,2022-08-14T03:59:37Z,3705033031,178,,3704230415,378,,,,,,,,,,,,,,,,,,,,e2dn4s6p2f6xnbaje17wd3jyt,E. Audero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491521,11,1,1,1,38,4plikfte18rv8v4l89z803d4y,1,14.1,57.6,2022-08-13T16:31:56.310Z,2022-08-14T03:59:37Z,3703046599,287,,3705033249,178,,3703046551,213,5.1,3703046545,140,26.4,3703046543,56,Back,3703046547,141,6.7,3703046549,212,36.9,3703046541,123,,e2dn4s6p2f6xnbaje17wd3jyt,E. Audero,,3703046553,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491573,12,1,1,1,44,4plikfte18rv8v4l89z803d4y,0,30.2,10.6,2022-08-13T16:32:01.833Z,2022-08-14T03:59:36Z,3703046835,140,41.2,3703046841,213,0.8,3705034205,178,,3703046833,56,Back,3703046837,141,27.7,3703046839,212,16.4,,,,,,,jk8n72zhngmdw2ek47zx7f11,B. Bereszyński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491577,21,49,1,1,45,e75syeuawg3ql8nwpi3vr2btz,1,58.2,75.7,2022-08-13T16:32:02.619Z,2022-08-14T03:59:36Z,,,,,,,,,,,,,,,,,,,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491607,22,1,1,1,47,e75syeuawg3ql8nwpi3vr2btz,1,57.8,73.2,2022-08-13T16:32:04.739Z,2022-08-14T03:59:35Z,3703047033,212,5.5,3703047029,140,60.5,3705035555,178,,3703047027,56,Center,3703047035,213,5.3,3703047031,141,66.3,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491619,23,1,1,1,47,e75syeuawg3ql8nwpi3vr2btz,1,62.9,64.3,2022-08-13T16:32:05.476Z,2022-08-14T03:59:34Z,3705036103,178,,3703047103,212,11.0,3703047101,141,76.0,3703047105,213,0.8,3703047097,56,Center,3703047099,140,70.2,,,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491625,24,1,1,1,49,e75syeuawg3ql8nwpi3vr2btz,0,72.4,74.8,2022-08-13T16:32:06.767Z,2022-08-14T03:59:34Z,3703047139,212,5.4,3703047137,141,68.8,3705036437,178,,3703047133,56,Center,3703047141,213,4.0,3703047135,140,69.0,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491635,13,8,1,1,49,4plikfte18rv8v4l89z803d4y,1,29.5,39,2022-08-13T16:32:07.521Z,2022-08-14T03:59:34Z,3705036979,178,,3703047183,56,Back,3704231007,383,,,,,,,,,,,,,,,,,cxb8ue6jhyzcnacu7k4jy2ne1,R. Vieira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491707,25,1,1,1,54,e75syeuawg3ql8nwpi3vr2btz,1,75.6,92,2022-08-13T16:32:12.143Z,2022-08-14T03:59:32Z,3703047611,213,3.1,3703047607,141,92.0,3703047609,212,17.6,3705038043,178,,3703047603,56,Left,3703047605,140,58.8,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491713,26,1,1,1,57,e75syeuawg3ql8nwpi3vr2btz,0,60.7,75.8,2022-08-13T16:32:15.468Z,2022-08-14T03:59:31Z,3703047645,212,13.4,3703047647,213,0.1,3703047641,140,73.4,3703047639,56,Center,3703047643,141,77.5,3705038611,178,,,,,,,,2idy9ngk2rojseoxxw9n98c7p,B. Djimsiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491719,14,8,1,1,58,4plikfte18rv8v4l89z803d4y,1,27.7,23.2,2022-08-13T16:32:16.014Z,2022-08-14T03:59:31Z,3705039139,178,,3704231505,385,,3703047653,56,Back,,,,,,,,,,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491737,15,49,1,2,1,4plikfte18rv8v4l89z803d4y,1,4.9,40.9,2022-08-13T16:32:18.971Z,2022-08-14T03:59:31Z,,,,,,,,,,,,,,,,,,,,,,,,,e2dn4s6p2f6xnbaje17wd3jyt,E. Audero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491889,16,1,1,2,12,4plikfte18rv8v4l89z803d4y,1,10.5,52.1,2022-08-13T16:32:29.881Z,2022-08-14T03:59:30Z,3703048555,140,18.4,3703048557,141,83.5,3705040221,178,,3703048559,212,22.9,3703048561,213,1.2,3703048553,56,Back,,,,,,,e2dn4s6p2f6xnbaje17wd3jyt,E. Audero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491903,17,1,1,2,16,4plikfte18rv8v4l89z803d4y,0,20.6,90.8,2022-08-13T16:32:33.618Z,2022-08-14T03:59:28Z,3703048627,141,71.9,3703048629,212,26.1,3703048623,56,Back,3703048625,140,42.2,3703048631,213,5.8,3705040623,178,,,,,,,,14vhrqvqomi57x5mtsawm44b9,T. Augello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491933,27,61,1,2,17,e75syeuawg3ql8nwpi3vr2btz,1,59.2,21.2,2022-08-13T16:32:34.935Z,2022-08-14T03:59:28Z,3703048769,56,Center,3705041861,178,,,,,,,,,,,,,,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491967,28,49,1,2,21,e75syeuawg3ql8nwpi3vr2btz,1,42.1,43.4,2022-08-13T16:32:38.654Z,2022-08-14T03:59:28Z,,,,,,,,,,,,,,,,,,,,,,,,,2idy9ngk2rojseoxxw9n98c7p,B. Djimsiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492013,29,1,1,2,24,e75syeuawg3ql8nwpi3vr2btz,1,37.6,57.5,2022-08-13T16:32:41.658Z,2022-08-14T03:59:27Z,3705042863,178,,3703049153,141,89.7,3703049149,56,Back,3703049157,213,1.6,3703049151,140,36.3,3703049155,212,21.9,,,,,,,2idy9ngk2rojseoxxw9n98c7p,B. Djimsiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492059,30,1,1,2,26,e75syeuawg3ql8nwpi3vr2btz,0,39.1,84.8,2022-08-13T16:32:44.405Z,2022-08-14T03:59:26Z,3703049381,141,92.6,3703049385,213,0.2,3703049379,140,71.3,3703049377,56,Left,3705043913,178,,3703049387,1,,3703049375,155,,3703049383,212,34.2,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492083,18,1,1,2,28,4plikfte18rv8v4l89z803d4y,1,28.6,16.3,2022-08-13T16:32:46.460Z,2022-08-14T03:59:26Z,3703049509,212,7.7,3703049507,141,7.4,3703049501,3,,3703049505,140,33.2,3703049511,213,5.4,3705044903,388,,3703049503,56,Back,,,,jk8n72zhngmdw2ek47zx7f11,B. Bereszyński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492087,19,49,1,2,29,4plikfte18rv8v4l89z803d4y,1,32.4,12.9,2022-08-13T16:32:47.413Z,2022-08-14T03:59:26Z,,,,,,,,,,,,,,,,,,,,,,,,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492295,20,1,1,2,32,4plikfte18rv8v4l89z803d4y,1,21.9,10.6,2022-08-13T16:32:50.543Z,2022-08-14T03:59:24Z,3703050473,141,43.9,3703050477,213,2.2,3703050469,56,Back,3705045963,178,,3703050475,212,29.0,3703050471,140,4.7,,,,,,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492311,21,1,1,2,46,4plikfte18rv8v4l89z803d4y,0,13.9,53.1,2022-08-13T16:33:04.575Z,2022-08-14T03:59:22Z,3703050587,56,Right,3703050589,140,67.2,3703050597,1,,3703050593,212,62.9,3703050585,157,,3703050591,141,11.0,3703050595,213,5.8,3705046483,178,,e2dn4s6p2f6xnbaje17wd3jyt,E. Audero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492339,31,1,1,2,51,e75syeuawg3ql8nwpi3vr2btz,1,33.5,82.8,2022-08-13T16:33:08.856Z,2022-08-14T03:59:21Z,3703050763,140,37.7,3703050767,212,8.2,3703050769,213,1.0,3703050761,56,Back,3703050765,141,93.0,3703050759,3,,3705046773,388,,,,,2idy9ngk2rojseoxxw9n98c7p,B. Djimsiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492345,32,49,1,2,52,e75syeuawg3ql8nwpi3vr2btz,1,40.6,88.8,2022-08-13T16:33:09.918Z,2022-08-14T03:59:21Z,,,,,,,,,,,,,,,,,,,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
