id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2510126503,5,1,1,0,26,ap6blbxhq9elm62vw6tutzlwg,1,30.3,95.1,2023-02-19T19:46:47.218Z,2023-02-20T04:11:28Z,4044923611,212,21.7,4044923605,56,Back,4044923607,140,14.4,4044923613,213,3.8,4044923609,141,74.8,4045713087,178,,,,,,,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510126567,6,1,1,0,28,ap6blbxhq9elm62vw6tutzlwg,1,12.9,73,2023-02-19T19:46:49.577Z,2023-02-20T04:11:31Z,4044923929,212,23.9,4044923931,213,4.4,4045713107,178,,4044923925,140,6.8,4044923923,56,Back,4044923927,141,39.1,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510126637,7,1,1,0,32,ap6blbxhq9elm62vw6tutzlwg,0,9,32.4,2023-02-19T19:46:53.487Z,2023-02-20T04:11:33Z,4044924251,141,31.9,4044924245,157,,4044924247,56,Center,4044924253,212,50.4,4044924249,140,57.0,4045713119,178,,4044924255,213,6.3,4044924257,1,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510126687,8,44,1,0,37,2tk2l9sgktwc9jhzqdd4mpdtb,1,34.6,71.5,2023-02-19T19:46:58.528Z,2023-02-20T05:23:46Z,4044924499,56,Back,4044924501,285,,4044924647,233,9,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510126705,9,44,1,0,37,ap6blbxhq9elm62vw6tutzlwg,0,65.4,28.5,2023-02-19T19:46:58.529Z,2023-02-20T04:11:42Z,4044924751,233,8,4044924571,56,Center,4044924573,286,,,,,,,,,,,,,,,,,83kdacraf2mcnbg038ld68ne2,A. Gaich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510126669,7,1,1,0,37,2tk2l9sgktwc9jhzqdd4mpdtb,0,35.2,71.9,2023-02-19T19:46:58.596Z,2023-02-20T05:23:46Z,4045713229,178,,4044924407,212,5.6,4044924399,3,,4044924405,141,77.1,4044924403,140,39.3,4044924409,213,0.7,4044924401,56,Back,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510126679,8,1,1,0,38,ap6blbxhq9elm62vw6tutzlwg,0,63.2,25.8,2023-02-19T19:47:00.159Z,2023-02-20T04:11:55Z,4044924455,140,70.2,4044924453,56,Right,4044924457,141,16.5,4044924459,212,9.7,4044924461,213,5.6,4045713273,178,,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510126693,9,49,1,0,39,2tk2l9sgktwc9jhzqdd4mpdtb,1,30.6,83.1,2023-02-19T19:47:00.871Z,2023-02-20T04:12:00Z,,,,,,,,,,,,,,,,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510126713,10,1,1,0,41,2tk2l9sgktwc9jhzqdd4mpdtb,1,30,85.4,2023-02-19T19:47:03.075Z,2023-02-20T04:12:06Z,4044924633,212,14.4,4044924635,213,0.3,4045713397,178,,4044924627,56,Back,4044924631,141,91.7,4044924629,140,43.1,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510126723,11,1,1,0,42,2tk2l9sgktwc9jhzqdd4mpdtb,0,43.1,92,2023-02-19T19:47:03.895Z,2023-02-20T04:12:09Z,4044924681,140,55.0,4044924687,213,5.5,4045713463,178,,4044924679,56,Center,4044924683,141,74.7,4044924685,212,17.2,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510126755,10,1,1,0,43,ap6blbxhq9elm62vw6tutzlwg,1,45.4,23.9,2023-02-19T19:47:05.162Z,2023-02-20T04:12:12Z,4044924883,157,,4044924885,56,Center,4044924887,140,64.1,4044924891,212,19.6,4044924889,141,23.9,4045713493,178,,4044924893,213,0,4044924895,1,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510126759,11,49,1,0,45,ap6blbxhq9elm62vw6tutzlwg,1,60.3,26.1,2023-02-19T19:47:06.808Z,2023-02-20T04:12:17Z,,,,,,,,,,,,,,,,,,,,,,,,,a9z0jsjwfteq974bxwucvc4ix,C. Ngonge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510126765,12,1,1,0,45,ap6blbxhq9elm62vw6tutzlwg,1,63.2,22.5,2023-02-19T19:47:06.871Z,2023-02-20T04:12:20Z,4045713615,178,,4044924937,141,28.9,4044924935,140,58.0,4044924933,56,Center,4044924939,212,7.0,4044924941,213,2.5,,,,,,,a9z0jsjwfteq974bxwucvc4ix,C. Ngonge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510126787,13,1,1,0,46,ap6blbxhq9elm62vw6tutzlwg,1,56.7,29.8,2023-02-19T19:47:07.719Z,2023-02-20T04:12:39Z,4044925067,56,Center,4044925073,212,4.1,4045713883,178,,4044925077,213,4.1,4044925071,141,24.7,4044925069,140,54.6,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510126805,14,1,1,0,49,ap6blbxhq9elm62vw6tutzlwg,1,52.7,24.4,2023-02-19T19:47:10.179Z,2023-02-20T04:12:43Z,4044925215,213,3.6,4044925209,140,40.4,4044925213,212,14.6,4045713917,178,,4044925211,141,14.4,4044925207,56,Back,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510126837,15,1,1,0,52,ap6blbxhq9elm62vw6tutzlwg,1,38,17.8,2023-02-19T19:47:13.386Z,2023-02-20T04:12:47Z,4044925381,140,26.2,4045713941,178,,4044925383,141,54.4,4044925385,212,27.8,4044925387,213,2.0,4044925379,56,Back,,,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510126857,16,1,1,0,55,ap6blbxhq9elm62vw6tutzlwg,1,24.2,58.2,2023-02-19T19:47:16.349Z,2023-02-20T04:12:50Z,4044925481,212,12.9,4044925477,140,26.5,4044925475,56,Back,4045713963,178,,4044925483,213,1.4,4044925479,141,76.9,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510126881,17,1,1,0,57,ap6blbxhq9elm62vw6tutzlwg,1,27.6,78.1,2023-02-19T19:47:18.396Z,2023-02-20T04:12:53Z,4044925629,140,37.6,4044925631,141,97.5,4045713991,178,,4044925627,56,Back,4044925635,213,0.9,4044925633,212,16.9,,,,,,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510126899,18,1,1,0,58,ap6blbxhq9elm62vw6tutzlwg,0,34,95.4,2023-02-19T19:47:19.897Z,2023-02-20T04:12:56Z,4044925727,213,6.2,4045714029,178,,4044925723,141,89.8,4044925719,56,Left,4044925725,212,36.0,4044925721,140,68.1,4044925729,1,,,,,7uf7y7xa6hy3gieetcte3td2i,J. Doig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510126921,12,49,1,1,3,2tk2l9sgktwc9jhzqdd4mpdtb,1,30.1,14.1,2023-02-19T19:47:24.969Z,2023-02-20T04:13:15Z,,,,,,,,,,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510126979,13,1,1,1,5,2tk2l9sgktwc9jhzqdd4mpdtb,1,22.4,19.7,2023-02-19T19:47:27.135Z,2023-02-20T04:13:19Z,4044926181,212,26.9,4044926183,213,1.5,4044926177,140,24.4,4044926179,141,59.1,4044926175,56,Back,4045714295,178,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510127021,14,1,1,1,8,2tk2l9sgktwc9jhzqdd4mpdtb,1,25.7,61.5,2023-02-19T19:47:30.010Z,2023-02-20T04:13:22Z,4045714361,178,,4044926413,212,21.1,4044926415,213,1.5,4044926409,140,26.2,4044926411,141,92.5,4044926407,56,Back,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510127045,15,1,1,1,13,2tk2l9sgktwc9jhzqdd4mpdtb,1,30.1,93.7,2023-02-19T19:47:34.449Z,2023-02-20T04:13:26Z,4044926543,140,39.2,4044926545,141,92.8,4044926547,212,9.6,4044926541,56,Back,4045714409,178,,4044926549,213,6.2,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510127049,16,61,1,1,13,2tk2l9sgktwc9jhzqdd4mpdtb,1,39.2,92.8,2023-02-19T19:47:35.152Z,2023-02-20T04:13:34Z,4044926567,56,Back,4045714489,178,,,,,,,,,,,,,,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510127081,17,3,1,1,15,2tk2l9sgktwc9jhzqdd4mpdtb,1,37.8,81.4,2023-02-19T19:47:36.748Z,2023-02-20T04:14:13Z,4044926713,286,,4045714857,178,,4044926755,233,19,4044926711,56,Back,4045308813,465,,,,,,,,,,,4cu8rbv55v6f6jiq50c4xatqs,E. Bove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510127085,19,45,1,1,15,ap6blbxhq9elm62vw6tutzlwg,0,62.2,18.6,2023-02-19T19:47:36.748Z,2023-02-20T04:14:13Z,4044926789,233,17,4044926733,285,,4044926731,56,Right,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510127101,18,1,1,1,18,2tk2l9sgktwc9jhzqdd4mpdtb,1,43.5,95,2023-02-19T19:47:39.245Z,2023-02-20T04:14:20Z,4044926851,56,Left,4044926859,213,0.0,4044926857,212,11.6,4045714923,178,,4044926853,140,54.5,4044926855,141,95.6,,,,,,,4cu8rbv55v6f6jiq50c4xatqs,E. Bove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510127111,19,1,1,1,19,2tk2l9sgktwc9jhzqdd4mpdtb,1,55.6,90.7,2023-02-19T19:47:41.006Z,2023-02-20T04:14:26Z,4044926915,141,74.6,4045714987,178,,4044926909,168,,4044926913,140,59.0,4044926917,212,11.5,4044926919,213,5.0,4044926911,56,Center,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510127165,20,1,1,1,22,2tk2l9sgktwc9jhzqdd4mpdtb,0,68.9,62.9,2023-02-19T19:47:43.642Z,2023-02-20T04:14:29Z,4044927227,140,100.0,4044927235,1,,4044927225,56,Center,4044927233,213,5.7,4045715055,178,,4044927229,141,30.3,4044927231,212,41.0,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510127155,20,5,1,1,26,ap6blbxhq9elm62vw6tutzlwg,1,-1,66.9,2023-02-19T19:47:47.416Z,2023-02-20T04:14:32Z,4044927273,233,21,4044927201,56,Back,4044927203,346,,,,,,,,,,,,,,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510127169,21,5,1,1,26,2tk2l9sgktwc9jhzqdd4mpdtb,0,101,33.1,2023-02-19T19:47:47.416Z,2023-02-20T04:14:32Z,4044927313,233,20,4044927253,346,,4044927251,56,Center,,,,,,,,,,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510127545,21,1,1,1,57,ap6blbxhq9elm62vw6tutzlwg,0,5.5,40.9,2023-02-19T19:48:18.313Z,2023-02-20T04:14:45Z,4044929127,56,Center,4044929137,1,,4044929133,212,75.3,4044929135,213,6.2,4044929125,124,,4044929131,141,35.2,4044929139,74,,4044929129,140,77.1,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510127547,22,49,1,2,3,2tk2l9sgktwc9jhzqdd4mpdtb,1,23,66.4,2023-02-19T19:48:24.456Z,2023-02-20T04:14:51Z,,,,,,,,,,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510127599,23,1,1,2,3,2tk2l9sgktwc9jhzqdd4mpdtb,1,22.6,65.7,2023-02-19T19:48:24.505Z,2023-02-20T04:14:54Z,4044929417,157,,4044929429,1,,4044929421,140,33.2,4045715319,178,,4044929427,213,5.5,4044929419,56,Back,4044929425,212,15.7,4044929423,141,49.4,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510127601,24,44,1,2,6,2tk2l9sgktwc9jhzqdd4mpdtb,1,33.1,49.6,2023-02-19T19:48:27.989Z,2023-02-20T05:23:46Z,4044929437,285,,4044929459,233,22,4044929435,56,Back,,,,,,,,,,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510127595,22,44,1,2,6,ap6blbxhq9elm62vw6tutzlwg,0,66.9,50.4,2023-02-19T19:48:27.990Z,2023-02-20T04:14:58Z,4044929475,233,24,4044929397,286,,4044929395,56,Center,,,,,,,,,,,,,,,,83kdacraf2mcnbg038ld68ne2,A. Gaich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510127627,25,1,1,2,6,2tk2l9sgktwc9jhzqdd4mpdtb,0,33.2,49.1,2023-02-19T19:48:28.032Z,2023-02-20T05:23:47Z,4044929571,212,13.0,4044929561,3,,4044929569,141,36.2,4044929567,140,42.3,4044929573,213,5.5,4045715397,178,,4044929563,168,,4044929565,56,Back,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510127621,23,49,1,2,9,ap6blbxhq9elm62vw6tutzlwg,1,62.8,66.9,2023-02-19T19:48:30.215Z,2023-02-20T04:15:15Z,,,,,,,,,,,,,,,,,,,,,,,,,7uf7y7xa6hy3gieetcte3td2i,J. Doig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510127671,24,1,1,2,13,ap6blbxhq9elm62vw6tutzlwg,1,52.3,47,2023-02-19T19:48:35.015Z,2023-02-20T04:15:20Z,4044929809,141,8.2,4044929813,213,5.0,4045715503,178,,4044929807,140,59.1,4044929805,56,Right,4044929811,212,27.3,,,,,,,7uf7y7xa6hy3gieetcte3td2i,J. Doig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510127695,25,1,1,2,15,ap6blbxhq9elm62vw6tutzlwg,1,58.7,10.3,2023-02-19T19:48:36.453Z,2023-02-20T04:15:24Z,4044929881,140,67.5,4044929879,56,Center,4044929887,213,1.1,4044929883,141,37.6,4044929885,212,20.7,4045715537,178,,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510127755,26,1,1,2,17,ap6blbxhq9elm62vw6tutzlwg,1,65.5,29.8,2023-02-19T19:48:38.990Z,2023-02-20T04:15:33Z,4044930233,140,73.9,4044930235,141,6.2,4044930237,212,18.3,4045715649,178,,4044930231,56,Right,4044930239,213,5.2,,,,,,,83kdacraf2mcnbg038ld68ne2,A. Gaich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510127759,26,45,1,2,20,2tk2l9sgktwc9jhzqdd4mpdtb,0,23.6,90.6,2023-02-19T19:48:41.858Z,2023-02-20T04:15:40Z,4044930339,233,27,4044930261,285,,4044930259,56,Back,,,,,,,,,,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510127761,27,3,1,2,20,ap6blbxhq9elm62vw6tutzlwg,1,76.4,9.4,2023-02-19T19:48:41.858Z,2023-02-20T04:15:39Z,4044930267,56,Right,4045312459,464,,4044930305,233,26,4045715699,178,,4044930269,286,,,,,,,,,,,a9z0jsjwfteq974bxwucvc4ix,C. Ngonge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510127799,28,1,1,2,22,ap6blbxhq9elm62vw6tutzlwg,1,71.4,17.4,2023-02-19T19:48:44.020Z,2023-02-20T04:15:46Z,4044930469,213,2.0,4044930461,56,Center,4045715779,178,,4044930465,141,37.3,4044930463,140,65.2,4044930467,212,15.0,,,,,,,a9z0jsjwfteq974bxwucvc4ix,C. Ngonge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
