id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,keyPass,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/14/value
2533858859,83,12,1,12,41,ap6blbxhq9elm62vw6tutzlwg,1,10.2,53,2023-04-15T16:13:15.066Z,2023-04-16T00:55:49Z,4191489173,212,29.7,4191489159,56,Back,4191489165,140,15.5,4193340909,388,,4191489175,213,4.9,4191489171,141,10.1,4191489605,15,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533858879,85,49,1,12,45,ap6blbxhq9elm62vw6tutzlwg,1,18.2,11.9,2023-04-15T16:13:18.824Z,2023-04-16T00:55:59Z,,,,,,,,,,,,,,,,,,,,,,,,,e5ccnxgbz5jmqwy6fza3gdsl,K. Lasagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533858865,84,1,1,12,45,ap6blbxhq9elm62vw6tutzlwg,0,15.5,10,2023-04-15T16:13:18.922Z,2023-04-16T00:56:04Z,4191489223,213,0.4,4191489213,157,,4191489225,1,,4193342097,178,,4191489215,56,Back,4191489219,141,19.8,4191489217,140,28.8,4191489221,212,15.5,e5ccnxgbz5jmqwy6fza3gdsl,K. Lasagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533858875,163,49,1,12,48,gi0l1habji5hpgar77dl5jqe,1,57.1,79.9,2023-04-15T16:13:21.432Z,2023-04-16T00:56:09Z,,,,,,,,,,,,,,,,,,,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533858907,164,1,1,12,48,gi0l1habji5hpgar77dl5jqe,1,56.5,73.6,2023-04-15T16:13:21.487Z,2023-04-16T00:56:14Z,4191489447,140,43.0,4191489449,141,61.4,4191489445,56,Back,4191489451,212,16.4,4191489453,213,3.7,4193342675,178,,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533858959,165,1,1,12,51,gi0l1habji5hpgar77dl5jqe,1,43.1,61.5,2023-04-15T16:13:24.486Z,2023-04-16T00:56:17Z,4191489767,56,Center,4193342933,178,,4191489769,140,61.5,4191489773,212,19.6,4191489771,141,56.4,4191489775,213,6.1,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533858995,166,1,1,12,55,gi0l1habji5hpgar77dl5jqe,1,52.3,55.5,2023-04-15T16:13:28.936Z,2023-04-16T00:56:19Z,4193343179,178,,4191489971,212,15.6,4191489973,213,5.0,4191489967,140,55.9,4191489965,56,Center,4191489969,141,33.3,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533859015,167,1,1,13,0,gi0l1habji5hpgar77dl5jqe,1,60.9,28.6,2023-04-15T16:13:33.303Z,2023-04-16T00:56:22Z,4191490063,141,4.1,4191490067,213,5.1,4191490065,212,18.3,4193343373,178,,4191490059,56,Right,4191490061,140,68.2,,,,,,,cv0p6dzx3res3affivdwcpolx,D. Demme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533859047,168,1,1,13,1,gi0l1habji5hpgar77dl5jqe,1,71.1,4.9,2023-04-15T16:13:35.027Z,2023-04-16T00:56:25Z,4191490201,141,15.8,4191490205,213,0.3,4193343611,178,,4191490197,56,Right,4191490199,140,91.2,4191490203,212,22.4,,,,,,,9bba1hgnx5mzpkzeazsoikn9x,M. Politano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533859129,169,1,1,13,4,gi0l1habji5hpgar77dl5jqe,1,91.8,14.1,2023-04-15T16:13:37.281Z,2023-04-16T00:56:29Z,4191490625,213,3.7,4191490619,140,82.6,4193343965,178,,4191490621,141,5.8,4191490617,56,Right,4191490623,212,11.2,,,,,,,cv0p6dzx3res3affivdwcpolx,D. Demme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533859147,170,1,1,13,8,gi0l1habji5hpgar77dl5jqe,1,85.6,7.4,2023-04-15T16:13:41.643Z,2023-04-16T00:56:31Z,4191490741,140,74.3,4191490745,212,11.9,4191490747,213,3.1,4191490739,56,Right,4191490743,141,8.6,4193344167,178,,,,,,,,9bba1hgnx5mzpkzeazsoikn9x,M. Politano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533859163,171,1,1,13,10,gi0l1habji5hpgar77dl5jqe,1,74.4,8.6,2023-04-15T16:13:43.341Z,2023-04-16T00:56:34Z,4193344347,178,,4191490823,140,80.5,4191490827,212,12.5,4191490829,213,1.0,4191490825,141,24.4,4191490821,56,Center,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533859257,172,1,1,13,11,gi0l1habji5hpgar77dl5jqe,1,80.5,23.3,2023-04-15T16:13:45.031Z,2023-04-16T00:56:37Z,4191491391,212,11.8,4191491393,213,4.7,4191491387,140,80.3,4191491385,56,Right,4191491389,141,5.9,4193344651,178,,,,,,,,cv0p6dzx3res3affivdwcpolx,D. Demme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533859269,173,4,1,13,15,gi0l1habji5hpgar77dl5jqe,1,91.7,14.1,2023-04-15T16:13:48.983Z,2023-04-16T00:56:43Z,4191491533,233,86,4191491463,152,,4191491457,13,,4191491461,56,Right,4191491459,294,,4191491465,286,,,,,,,,9bba1hgnx5mzpkzeazsoikn9x,M. Politano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533859277,86,4,1,13,15,ap6blbxhq9elm62vw6tutzlwg,0,8.3,85.9,2023-04-15T16:13:48.984Z,2023-04-16T00:56:43Z,4191491485,294,,4191491489,152,,4191491487,56,Back,4191491543,233,173,4191491483,13,,4191491491,285,,4193345145,178,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533859415,87,17,1,13,23,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2023-04-15T16:13:56.635Z,2023-04-16T00:56:48Z,4191492121,13,243,4191492117,31,,4191492119,392,,,,,,,,,,,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533860139,174,1,1,14,28,gi0l1habji5hpgar77dl5jqe,0,93.7,6.7,2023-04-15T16:15:01.402Z,2023-04-16T00:56:51Z,4191495945,155,,4191495957,213,1.6,4191495955,212,36.4,4191495947,152,,4191495943,5,,4193345729,178,,4191495953,141,60.2,4191495941,2,,abq67eup8kd31w8da2i0eftgp,G. Raspadori,4191495951,140,4191495949,56,92.0,4192757205,224,,4192757207,20,4191495959,1,,,Center,,,,,,,,,,,,,,,
2534091985,567,44,1,14,30,ap6blbxhq9elm62vw6tutzlwg,1,9.2,40.3,2023-04-15T16:15:03.296Z,2023-04-16T05:28:58Z,4192758101,56,Back,4192758103,285,,4193099137,233,1161,,,,,,,,,,,,,,,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534091987,1161,44,1,14,30,gi0l1habji5hpgar77dl5jqe,0,90.8,59.7,2023-04-15T16:15:03.297Z,2023-04-16T00:56:57Z,4192758109,56,Center,4193099187,233,567,4192758111,286,,,,,,,,,,,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533860165,88,12,1,14,30,ap6blbxhq9elm62vw6tutzlwg,1,6.8,40.6,2023-04-15T16:15:03.304Z,2023-04-16T05:28:58Z,4191496087,141,48.8,4191496081,56,Back,4191496083,140,6.8,4191496095,213,1.6,4191498197,15,,4193346809,388,,4191496091,212,5.6,,,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533860173,175,44,1,14,31,gi0l1habji5hpgar77dl5jqe,1,92.1,47.8,2023-04-15T16:15:04.950Z,2023-04-16T05:28:59Z,4191496111,56,Center,4191496115,286,,4191496187,233,89,,,,,,,,,,,,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533860177,89,44,1,14,31,ap6blbxhq9elm62vw6tutzlwg,0,7.9,52.2,2023-04-15T16:15:04.951Z,2023-04-16T00:57:08Z,4191496251,233,175,4191496137,285,,4191496135,56,Back,,,,,,,,,,,,,,,,83kdacraf2mcnbg038ld68ne2,A. Gaich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533860195,176,1,1,14,31,gi0l1habji5hpgar77dl5jqe,0,90.9,44.3,2023-04-15T16:15:05.016Z,2023-04-16T05:28:59Z,4191496271,56,Center,4191496277,141,50.3,4191496275,140,92.6,4191496279,212,4.5,4191496265,3,,4193347337,388,,4191496281,213,1.2,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533860553,90,12,1,14,32,ap6blbxhq9elm62vw6tutzlwg,1,7.3,50.6,2023-04-15T16:15:05.783Z,2023-04-16T00:57:16Z,4191497799,140,67.2,4191497801,141,47.9,4191497797,56,Center,4191497805,213,6.3,4191497803,212,62.9,4193347611,178,,,,,,,,kc4qkj63uqu3wnkydxtvmwh5,O. Abildgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533860275,177,1,1,14,38,gi0l1habji5hpgar77dl5jqe,1,31.8,53.3,2023-04-15T16:15:11.309Z,2023-04-16T00:57:20Z,4191496653,56,Back,4193347907,178,,4191496657,141,63.1,4191496655,140,39.5,4191496661,213,0.7,4191496659,212,10.5,,,,,,,af58rhtg8ck7c8g7nwfs67d91,A. Meret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533860315,178,1,1,14,40,gi0l1habji5hpgar77dl5jqe,1,39.4,63.4,2023-04-15T16:15:14.230Z,2023-04-16T00:57:24Z,4191496837,141,69.6,4191496839,212,14.0,4193348051,178,,4191496835,140,52.1,4191496841,213,0.3,4191496833,56,Center,,,,,,,cv0p6dzx3res3affivdwcpolx,D. Demme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533860325,179,1,1,14,42,gi0l1habji5hpgar77dl5jqe,1,52.1,69.7,2023-04-15T16:15:16.220Z,2023-04-16T00:57:28Z,4191496867,56,Left,4191496871,140,52.5,4191496875,212,7.2,4191496873,141,80.2,4193348425,178,,4191496877,213,1.5,,,,,,,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533860365,180,1,1,14,44,gi0l1habji5hpgar77dl5jqe,1,52.5,80.2,2023-04-15T16:15:17.562Z,2023-04-16T00:57:32Z,4193348669,178,,4191497041,212,10.8,4191497031,56,Left,4191497043,213,0.3,4191497037,140,62.4,4191497039,141,84.5,,,,,,,cv0p6dzx3res3affivdwcpolx,D. Demme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533860385,181,1,1,14,46,gi0l1habji5hpgar77dl5jqe,1,62.4,84.5,2023-04-15T16:15:19.332Z,2023-04-16T00:57:34Z,4191497141,213,1.2,4191497133,56,Left,4193348873,178,,4191497137,141,96.3,4191497139,212,8.8,4191497135,140,65.8,,,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533860453,182,1,1,14,47,gi0l1habji5hpgar77dl5jqe,1,65.8,96.3,2023-04-15T16:15:20.700Z,2023-04-16T00:57:41Z,4191497459,56,Left,4191497461,140,66.8,4191497467,213,4.9,4191497465,212,6.9,4193349299,178,,4191497463,141,86.2,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533860501,183,1,1,14,51,gi0l1habji5hpgar77dl5jqe,1,66.5,91.1,2023-04-15T16:15:24.548Z,2023-04-16T00:57:45Z,4191497667,213,3.1,4191497665,212,15.6,4191497659,56,Left,4191497661,140,51.7,4193349669,178,,4191497663,141,92.9,,,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533860595,184,1,1,14,54,gi0l1habji5hpgar77dl5jqe,1,45.3,89,2023-04-15T16:15:27.704Z,2023-04-16T00:57:48Z,4193349949,178,,4191497953,140,41.2,4191497957,212,14.3,4191497955,141,69.0,4191497959,213,4.4,4191497951,56,Back,,,,,,,cv0p6dzx3res3affivdwcpolx,D. Demme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533860651,185,1,1,14,58,gi0l1habji5hpgar77dl5jqe,1,44.8,54.9,2023-04-15T16:15:31.368Z,2023-04-16T00:57:51Z,4191498183,140,42.4,4191498181,56,Back,4191498189,213,4.6,4193350337,178,,4191498185,141,27.1,4191498187,212,19.1,,,,,,,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533860811,186,1,1,15,1,gi0l1habji5hpgar77dl5jqe,1,42.4,27.3,2023-04-15T16:15:34.382Z,2023-04-16T00:35:08Z,4191498663,56,Center,4191498671,213,0.4,4193239507,178,,4191498669,212,9.2,4191498665,140,50.4,4191498667,141,32.7,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533860817,187,1,1,15,7,gi0l1habji5hpgar77dl5jqe,1,43.5,24.6,2023-04-15T16:15:40.788Z,2023-04-16T00:35:14Z,4193239849,178,,4191498703,140,42.1,4191498701,56,Back,4191498709,213,4.5,4191498705,141,14.3,4191498707,212,7.2,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533860823,188,1,1,15,8,gi0l1habji5hpgar77dl5jqe,1,40,15.5,2023-04-15T16:15:41.560Z,2023-04-16T00:35:18Z,4191498733,212,12.9,4193240117,178,,4191498727,56,Back,4191498729,140,28.3,4191498731,141,21.5,4191498735,213,2.8,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533860885,189,1,1,15,10,gi0l1habji5hpgar77dl5jqe,1,28.3,21.5,2023-04-15T16:15:44.137Z,2023-04-16T00:35:21Z,4191499079,56,Back,4191499083,141,10.3,4193240313,178,,4191499081,140,37.1,4191499085,212,12.0,4191499089,213,5.6,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533860913,190,1,1,15,15,gi0l1habji5hpgar77dl5jqe,1,35.9,17.7,2023-04-15T16:15:49.069Z,2023-04-16T00:35:23Z,4191499267,212,12.1,4191499263,140,32.1,4191499265,141,34.5,4191499269,213,1.9,4193240447,178,,4191499261,56,Back,,,,,,,cv0p6dzx3res3affivdwcpolx,D. Demme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533860927,191,1,1,15,18,gi0l1habji5hpgar77dl5jqe,1,32.2,34.5,2023-04-15T16:15:51.437Z,2023-04-16T00:35:25Z,4191499323,141,37.9,4193240647,178,,4191499319,56,Back,4191499321,140,44.6,4191499327,213,0.2,4191499325,212,13.2,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533860969,192,1,1,15,19,gi0l1habji5hpgar77dl5jqe,1,44.6,37.9,2023-04-15T16:15:52.459Z,2023-04-16T00:35:27Z,4191499563,213,3.1,4191499559,141,39.1,4193240759,178,,4191499555,56,Back,4191499561,212,9.0,4191499557,140,36.1,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861001,193,1,1,15,22,gi0l1habji5hpgar77dl5jqe,1,41.9,32.2,2023-04-15T16:15:55.626Z,2023-04-16T00:35:29Z,4191499753,213,4.9,4193240961,178,,4191499749,141,5.3,4191499745,56,Back,4191499747,140,45.3,4191499751,212,18.6,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861019,194,1,1,15,24,gi0l1habji5hpgar77dl5jqe,1,45.8,2.3,2023-04-15T16:15:58.179Z,2023-04-16T00:35:32Z,4191499847,212,18.4,4193241073,178,,4191499849,213,0.5,4191499845,141,15.3,4191499841,56,Right,4191499843,140,61.2,,,,,,,cv0p6dzx3res3affivdwcpolx,D. Demme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861031,195,1,1,15,26,gi0l1habji5hpgar77dl5jqe,0,61.2,15.5,2023-04-15T16:15:59.308Z,2023-04-16T00:35:34Z,4191499907,141,5.5,4191499903,56,Right,4191499905,140,61.4,4191499909,212,6.8,4193241253,178,,4191499911,213,4.7,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861049,91,49,1,15,26,ap6blbxhq9elm62vw6tutzlwg,1,37.7,87.1,2023-04-15T16:16:00.034Z,2023-04-16T00:35:38Z,,,,,,,,,,,,,,,,,,,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861061,92,1,1,15,28,ap6blbxhq9elm62vw6tutzlwg,0,38.1,85.4,2023-04-15T16:16:01.389Z,2023-04-16T00:35:40Z,4191500093,140,33.5,4193241639,178,,4191500097,212,6.5,4191500095,141,79.0,4191500099,213,3.9,4191500091,56,Back,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861097,196,49,1,15,29,gi0l1habji5hpgar77dl5jqe,1,60.1,25.6,2023-04-15T16:16:02.815Z,2023-04-16T00:35:47Z,,,,,,,,,,,,,,,,,,,,,,,,,abq67eup8kd31w8da2i0eftgp,G. Raspadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861155,197,1,1,15,29,gi0l1habji5hpgar77dl5jqe,1,60.1,25.6,2023-04-15T16:16:02.829Z,2023-04-16T00:35:51Z,4191500521,141,33.7,4191500517,56,Center,4191500519,140,54.9,4191500525,213,2.4,4191500523,212,7.8,4193242203,178,,,,,,,,abq67eup8kd31w8da2i0eftgp,G. Raspadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861191,198,1,1,15,35,gi0l1habji5hpgar77dl5jqe,1,66,48.7,2023-04-15T16:16:08.744Z,2023-04-16T00:35:55Z,4191500699,140,75.6,4191500697,56,Center,4191500705,213,0.6,4191500701,141,59.6,4191500703,212,12.5,4193242445,178,,,,,,,,cv0p6dzx3res3affivdwcpolx,D. Demme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861201,199,1,1,15,37,gi0l1habji5hpgar77dl5jqe,0,75.6,59.6,2023-04-15T16:16:10.242Z,2023-04-16T00:35:58Z,4191500793,141,49.1,4191500789,56,Center,4191500795,212,18.8,4191500823,4,,4191500797,213,5.9,4191500791,140,92.2,4193242699,178,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861189,93,52,1,15,38,ap6blbxhq9elm62vw6tutzlwg,1,8.1,52.7,2023-04-15T16:16:11.712Z,2023-04-16T00:36:03Z,4192761449,376,,4193243033,389,,,,,,,,,,,,,,,,,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861505,94,1,1,15,59,ap6blbxhq9elm62vw6tutzlwg,0,12.1,45.1,2023-04-15T16:16:32.539Z,2023-04-16T00:36:05Z,4191502363,1,,4191502353,56,Right,4191502351,199,,4191502361,213,5.8,4191502355,140,58.1,4191502359,212,53.5,4191502357,141,11.1,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861497,200,44,1,16,2,gi0l1habji5hpgar77dl5jqe,1,38.3,88.3,2023-04-15T16:16:35.756Z,2023-04-16T05:28:59Z,4191502387,233,95,4191502341,56,Back,4191502343,285,,,,,,,,,,,,,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861509,95,44,1,16,2,ap6blbxhq9elm62vw6tutzlwg,0,61.7,11.7,2023-04-15T16:16:35.757Z,2023-04-16T00:36:08Z,4191502371,286,,4191502369,56,Right,4191502585,233,200,,,,,,,,,,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861523,201,1,1,16,2,gi0l1habji5hpgar77dl5jqe,0,34.7,87.7,2023-04-15T16:16:35.846Z,2023-04-16T05:29:00Z,4191502413,212,30.7,4191502409,140,63.6,4193243599,388,,4191502405,3,,4191502417,213,0.2,4191502407,56,Left,4191502411,141,95.0,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861643,96,1,1,16,5,ap6blbxhq9elm62vw6tutzlwg,1,27.5,7.3,2023-04-15T16:16:39.148Z,2023-04-16T00:36:14Z,4191503103,212,19.8,4191503095,141,28.6,4193243901,178,,4191503073,56,Back,4191503109,213,2.3,4191503085,140,14.7,,,,,,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861683,97,1,1,16,12,ap6blbxhq9elm62vw6tutzlwg,0,15,24.4,2023-04-15T16:16:46.191Z,2023-04-16T00:36:16Z,4191503343,1,,4191503331,155,,4191503339,212,60.9,4191503335,140,73.0,4191503337,141,21.3,4191503341,213,6.2,4193244119,178,,4191503333,56,Center,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861723,202,1,1,16,16,gi0l1habji5hpgar77dl5jqe,1,22.1,77.5,2023-04-15T16:16:49.767Z,2023-04-16T00:51:37Z,4191503549,212,10.7,4191503539,140,31.8,4191503535,56,Back,4191503553,213,6.0,4193319495,178,,4191503543,141,72.6,4191503525,3,,,,,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861733,203,1,1,16,17,gi0l1habji5hpgar77dl5jqe,0,31.8,72.6,2023-04-15T16:16:50.764Z,2023-04-16T00:36:24Z,4191503589,212,9.7,4193244755,388,,4191503585,140,40.5,4191503587,141,67.6,4191503581,155,,4191503583,56,Back,4191503591,213,5.9,,,,cv0p6dzx3res3affivdwcpolx,D. Demme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861803,98,1,1,16,19,ap6blbxhq9elm62vw6tutzlwg,0,62.4,35.4,2023-04-15T16:16:52.559Z,2023-04-16T00:36:27Z,4191503851,213,0.2,4191503845,140,70.6,4191503849,212,8.7,4191503847,141,37.4,4193244987,178,,4191503843,56,Center,,,,,,,kc4qkj63uqu3wnkydxtvmwh5,O. Abildgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861795,204,4,1,16,20,gi0l1habji5hpgar77dl5jqe,1,35.4,65.6,2023-04-15T16:16:53.510Z,2023-04-16T00:36:32Z,4191503801,286,,4191503793,13,,4191503795,56,Back,4191503799,265,,4191503797,152,,4191503925,233,99,,,,,,,cv0p6dzx3res3affivdwcpolx,D. Demme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861807,99,4,1,16,20,ap6blbxhq9elm62vw6tutzlwg,0,64.6,34.4,2023-04-15T16:16:53.511Z,2023-04-16T00:36:31Z,4191503895,265,,4191503993,285,,4191503989,233,204,4193245205,178,,4191503891,56,Center,4191503889,13,,4191503893,152,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861919,205,1,1,16,29,gi0l1habji5hpgar77dl5jqe,1,29.6,59.9,2023-04-15T16:17:03.068Z,2023-04-16T00:36:35Z,4191504553,140,31.5,4191504557,212,17.1,4191504549,152,,4193245523,178,,4191504555,141,34.9,4191504547,5,,4191504559,213,4.8,4191504551,56,Back,cv0p6dzx3res3affivdwcpolx,D. Demme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861935,206,1,1,16,35,gi0l1habji5hpgar77dl5jqe,1,39.9,31.8,2023-04-15T16:17:08.477Z,2023-04-16T00:36:38Z,4191504671,213,0.3,4191504661,56,Center,4193245685,178,,4191504667,141,39.7,4191504669,212,20.8,4191504665,140,59.0,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861941,207,1,1,16,35,gi0l1habji5hpgar77dl5jqe,1,59.1,39.7,2023-04-15T16:17:09.163Z,2023-04-16T00:36:41Z,4193245899,178,,4191504693,140,58.4,4191504691,56,Center,4191504695,141,42.8,4191504699,213,1.9,4191504697,212,2.2,,,,,,,abq67eup8kd31w8da2i0eftgp,G. Raspadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861955,208,1,1,16,37,gi0l1habji5hpgar77dl5jqe,1,58.4,42.8,2023-04-15T16:17:10.394Z,2023-04-16T00:36:43Z,4191504787,56,Center,4191504791,140,52.1,4191504797,212,9.1,4193246079,178,,4191504795,141,51.9,4191504799,213,2.4,,,,,,,cv0p6dzx3res3affivdwcpolx,D. Demme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533861991,209,1,1,16,39,gi0l1habji5hpgar77dl5jqe,1,52.3,46.7,2023-04-15T16:17:12.437Z,2023-04-16T00:36:46Z,4191505011,141,13.7,4191505007,56,Right,4193246231,178,,4191505015,213,4.8,4191505009,140,53.7,4191505013,212,22.5,,,,,,,72im0m7d8rqpsclo4f5crqmsp,E. Elmas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
