id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2538336903,118,12,1,10,56,gi0l1habji5hpgar77dl5jqe,1,7.8,44.3,2023-04-23T18:56:22.470Z,2023-04-24T00:59:21Z,4216337795,388,,4215282117,56,Back,4215282125,213,6.2,4215282121,141,38.6,4215282119,140,43.5,4215282123,212,37.7,4215282129,15,,,,,1wynwp4x95o9w5tt4cdog6i1,V. Osimhen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538336941,93,1,1,11,1,bqbbqm98ud8obe45ds9ohgyrd,1,54.1,56.6,2023-04-23T18:56:27.649Z,2023-04-24T00:59:25Z,4215282341,212,23.7,4215282335,56,Center,4215282343,213,4.9,4215282339,141,22.2,4216337877,178,,4215282337,140,57.5,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538336959,94,1,1,11,4,bqbbqm98ud8obe45ds9ohgyrd,1,56.2,26.8,2023-04-23T18:56:30.672Z,2023-04-24T00:59:29Z,4215282433,140,61.3,4215282439,213,0.9,4215282435,141,36.3,4215282431,56,Center,4215282437,212,8.4,4216338015,178,,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538336975,95,1,1,11,6,bqbbqm98ud8obe45ds9ohgyrd,1,53.2,34.6,2023-04-23T18:56:32.665Z,2023-04-24T00:59:31Z,4215282517,141,48.5,4216338057,178,,4215282519,212,21.8,4215282513,56,Back,4215282521,213,2.7,4215282515,140,34.5,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337005,96,1,1,11,7,bqbbqm98ud8obe45ds9ohgyrd,1,34.5,48.5,2023-04-23T18:56:33.999Z,2023-04-24T00:59:34Z,4215282655,56,Back,4216338159,178,,4215282659,141,43.1,4215282661,212,12.0,4215282663,213,6.0,4215282657,140,45.4,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337021,97,1,1,11,11,bqbbqm98ud8obe45ds9ohgyrd,1,43.6,42.7,2023-04-23T18:56:37.807Z,2023-04-24T00:59:38Z,4215282735,212,18.1,4215282731,140,48.7,4216338251,178,,4215282733,141,17.3,4215282739,213,5.0,4215282729,56,Back,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337035,98,1,1,11,13,bqbbqm98ud8obe45ds9ohgyrd,1,50.1,12.5,2023-04-23T18:56:39.601Z,2023-04-24T00:59:41Z,4215282807,213,6.0,4215282799,56,Right,4215282803,141,7.6,4216338327,178,,4215282805,212,12.8,4215282801,140,61.9,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337067,99,1,1,11,15,bqbbqm98ud8obe45ds9ohgyrd,1,61.8,9.1,2023-04-23T18:56:42.167Z,2023-04-24T00:59:45Z,4215282969,140,45.4,4215282979,213,2.4,4215282967,56,Back,4215282975,212,23.7,4215282971,141,33.1,4216338433,178,,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337083,100,1,1,11,19,bqbbqm98ud8obe45ds9ohgyrd,0,47.8,34.9,2023-04-23T18:56:45.505Z,2023-04-24T00:59:48Z,4215283073,1,,4215283067,141,89.6,4215283071,213,1.0,4215283069,212,45.5,4215283063,56,Left,4215283065,140,72.8,4216338465,178,,4215283061,155,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337093,119,1,1,11,22,gi0l1habji5hpgar77dl5jqe,1,27.5,12.7,2023-04-23T18:56:48.437Z,2023-04-24T00:59:51Z,4215283133,3,,4215283139,141,12.9,4215283135,56,Back,4215283141,212,5.7,4215283145,213,0.0,4216338607,388,,4215283137,140,32.9,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337099,120,49,1,11,23,gi0l1habji5hpgar77dl5jqe,1,32.9,12.9,2023-04-23T18:56:49.415Z,2023-04-24T00:59:59Z,,,,,,,,,,,,,,,,,,,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337103,121,1,1,11,24,gi0l1habji5hpgar77dl5jqe,1,34.8,5.2,2023-04-23T18:56:51.243Z,2023-04-24T01:00:04Z,4215283207,212,9.8,4216338997,178,,4215283209,213,3.1,4215283203,140,25.5,4215283201,56,Back,4215283205,141,5.2,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337119,122,1,1,11,26,gi0l1habji5hpgar77dl5jqe,1,25.5,5.2,2023-04-23T18:56:52.799Z,2023-04-24T01:00:07Z,4215283297,212,12.5,4216339133,178,,4215283299,213,2.0,4215283293,140,20.2,4215283291,56,Back,4215283295,141,21.6,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337131,123,1,1,11,28,gi0l1habji5hpgar77dl5jqe,1,18.3,23.4,2023-04-23T18:56:55.009Z,2023-04-24T01:00:11Z,4215283371,212,22.5,4215283367,140,4.5,4215283373,213,2.3,4215283365,56,Back,4216339281,178,,4215283369,141,48.7,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337147,124,1,1,11,31,gi0l1habji5hpgar77dl5jqe,1,5.1,51.1,2023-04-23T18:56:57.592Z,2023-04-24T01:00:15Z,4215283467,140,23.3,4215283473,213,6.3,4216339439,178,,4215283471,212,19.1,4215283469,141,50.8,4215283465,56,Back,,,,,,,af58rhtg8ck7c8g7nwfs67d91,A. Meret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337151,125,1,1,11,32,gi0l1habji5hpgar77dl5jqe,1,23.3,50.8,2023-04-23T18:56:58.991Z,2023-04-24T01:00:21Z,4215283497,156,,4215283485,56,Back,4215283489,141,45.6,4215283493,213,3.9,4216339605,178,,4215283491,212,5.4,4215283487,140,19.4,,,,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337163,126,1,1,11,34,gi0l1habji5hpgar77dl5jqe,1,13.1,39.8,2023-04-23T18:57:00.652Z,2023-04-24T01:00:26Z,4215283545,140,8.4,4215283549,212,6.4,4215283543,56,Back,4215283551,213,3.8,4216339757,178,,4215283547,141,33.8,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337173,127,1,1,11,35,gi0l1habji5hpgar77dl5jqe,1,8.4,33.8,2023-04-23T18:57:01.681Z,2023-04-24T01:00:31Z,4216339897,178,,4215283599,140,31.0,4215283603,212,31.1,4215283605,213,5.6,4215283601,141,4.2,4215283597,56,Back,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337217,128,1,1,11,38,gi0l1habji5hpgar77dl5jqe,1,31.1,4.2,2023-04-23T18:57:04.720Z,2023-04-24T01:00:35Z,4215283827,140,53.6,4216340019,178,,4215283831,212,23.6,4215283833,213,6.3,4215283829,141,3.5,4215283825,56,Right,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337237,129,1,1,11,45,gi0l1habji5hpgar77dl5jqe,1,72.5,25.6,2023-04-23T18:57:11.679Z,2023-04-24T01:00:43Z,4215283967,213,1.5,4215283959,56,Center,4215284279,210,13,4215283965,212,25.1,4215283961,140,73.7,4216340147,178,,4215283963,141,62.4,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337239,130,13,1,11,47,gi0l1habji5hpgar77dl5jqe,1,78.6,60.8,2023-04-23T18:57:14.256Z,2023-04-24T01:00:43Z,4215284283,29,,4215284285,55,129,4215284295,230,98.5,4215283977,56,Center,4215284293,215,,4215283973,22,,4215284289,102,53.1,4215284281,74,,bcqutyzafpahp2ni41u2xt4gl,T. Ndombélé,4215284297,231,50.5,,4215283975,18,4216340373,178,4215284291,103,65.3,4215284117,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337251,101,5,1,11,49,bqbbqm98ud8obe45ds9ohgyrd,1,-0.8,47.2,2023-04-23T18:57:15.631Z,2023-04-24T01:00:45Z,4215284041,233,131,4215284039,346,,4215284037,56,Back,,,,,,,,,,,,,,,,erwh25hbq259kqdirfufnbcb8,M. Soulé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337241,131,5,1,11,49,gi0l1habji5hpgar77dl5jqe,0,100.8,52.8,2023-04-23T18:57:15.631Z,2023-04-24T01:00:46Z,4215283987,346,,4215284047,233,101,4215283985,56,Center,,,,,,,,,,,,,,,,bcqutyzafpahp2ni41u2xt4gl,T. Ndombélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337381,102,1,1,12,15,bqbbqm98ud8obe45ds9ohgyrd,1,3.9,48.1,2023-04-23T18:57:41.734Z,2023-04-24T01:01:14Z,4215284799,140,46.8,4215284811,74,,4215284795,124,,4215284807,1,,4215284797,56,Back,4215288113,189,,4215284801,141,7.0,4215284805,213,5.7,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,4215284803,212,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337385,103,61,1,12,16,bqbbqm98ud8obe45ds9ohgyrd,1,46.8,7,2023-04-23T18:57:43.167Z,2023-04-24T01:01:19Z,4215286369,189,,4215284843,56,Back,4216341123,178,,,,,,,,,,,,,,,,,erwh25hbq259kqdirfufnbcb8,M. Soulé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337391,132,61,1,12,18,gi0l1habji5hpgar77dl5jqe,0,21.1,89.3,2023-04-23T18:57:45.125Z,2023-04-24T01:01:56Z,4215284855,56,Back,4216341627,178,,,,,,,,,,,,,,,,,,,,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337407,104,56,1,12,22,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2023-04-23T18:57:48.435Z,2023-04-24T01:01:36Z,4215284937,56,Right,,,,,,,,,,,,,,,,,,,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337419,105,5,1,12,22,bqbbqm98ud8obe45ds9ohgyrd,1,81.8,-1.2,2023-04-23T18:57:48.599Z,2023-04-24T01:01:38Z,4215284971,56,Right,4215284983,233,133,4215284973,347,,,,,,,,,,,,,,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337411,133,5,1,12,22,gi0l1habji5hpgar77dl5jqe,0,18.2,101.2,2023-04-23T18:57:48.599Z,2023-04-24T01:01:38Z,4215284951,347,,4215284949,56,Back,4215284993,233,105,,,,,,,,,,,,,,,,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337449,106,1,1,12,24,bqbbqm98ud8obe45ds9ohgyrd,1,79.2,0,2023-04-23T18:57:50.873Z,2023-04-24T01:02:00Z,4215285135,140,68.1,4215285131,56,Right,4215285127,107,,4215285141,213,2.8,4215285139,212,12.3,4215285137,141,4.0,,,,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337457,107,1,1,12,29,bqbbqm98ud8obe45ds9ohgyrd,1,71.6,21.3,2023-04-23T18:57:55.898Z,2023-04-24T01:02:03Z,4215285179,141,35.5,4216342495,178,,4215285175,56,Center,4215285177,140,62.9,4215285181,212,13.3,4215285183,213,2.3,,,,,,,erwh25hbq259kqdirfufnbcb8,M. Soulé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337465,108,1,1,12,30,bqbbqm98ud8obe45ds9ohgyrd,1,62.9,35.5,2023-04-23T18:57:57.227Z,2023-04-24T01:02:07Z,4215285227,212,20.3,4216342625,178,,4215285229,213,1.7,4215285223,140,60.5,4215285221,56,Center,4215285225,141,65.1,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337475,109,1,1,12,33,bqbbqm98ud8obe45ds9ohgyrd,0,60.4,65.1,2023-04-23T18:57:59.329Z,2023-04-24T01:02:10Z,4215285281,56,Center,4215285285,141,67.8,4216342729,178,,4215285283,140,64.1,4215285289,213,0.4,4215285287,212,4.3,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337493,134,8,1,12,33,gi0l1habji5hpgar77dl5jqe,1,45.2,26.8,2023-04-23T18:57:59.596Z,2023-04-24T01:02:14Z,4215285341,56,Back,4215852383,383,,4216342883,178,,,,,,,,,,,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337505,135,49,1,12,33,gi0l1habji5hpgar77dl5jqe,1,51.9,26.3,2023-04-23T18:57:59.735Z,2023-04-24T01:02:20Z,,,,,,,,,,,,,,,,,,,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538541979,1030,83,1,12,36,bqbbqm98ud8obe45ds9ohgyrd,1,39.9,72.6,2023-04-23T18:58:03.259Z,2023-04-24T01:26:48Z,4216399869,399,179361,,,,,,,,,,,,,,,,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337543,136,1,1,12,37,gi0l1habji5hpgar77dl5jqe,0,59.9,27.6,2023-04-23T18:58:03.289Z,2023-04-24T01:02:24Z,4215285551,140,86.3,4216343283,178,,4215285557,141,35.5,4215285567,213,0.2,4215285563,212,28.2,4215285549,56,Center,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337531,110,49,1,12,40,bqbbqm98ud8obe45ds9ohgyrd,1,11.2,60,2023-04-23T18:58:06.393Z,2023-04-24T01:02:27Z,,,,,,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337561,111,1,1,12,41,bqbbqm98ud8obe45ds9ohgyrd,1,14.6,55.5,2023-04-23T18:58:07.867Z,2023-04-24T01:02:30Z,4215285657,213,5.8,4215285649,56,Back,4215285665,189,,4215285653,141,46.9,4216343549,178,,4215285655,212,12.8,4215285651,140,25.4,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337595,112,1,1,12,45,bqbbqm98ud8obe45ds9ohgyrd,1,34,40.6,2023-04-23T18:58:11.632Z,2023-04-24T01:02:33Z,4216343637,178,,4215285827,213,5.5,4215285817,155,,4215285831,1,,4215285821,140,59.1,4215285825,212,37.0,4215285823,141,2.5,4215285819,56,Right,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337617,113,1,1,12,51,bqbbqm98ud8obe45ds9ohgyrd,1,62,5.3,2023-04-23T18:58:17.525Z,2023-04-24T01:02:36Z,4215285951,140,66.5,4215285955,212,7.7,4215285953,141,14.3,4216343693,178,,4215285949,56,Right,4215285957,213,0.9,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538542453,1545,83,1,12,52,gi0l1habji5hpgar77dl5jqe,1,32.9,84.4,2023-04-23T18:58:19.140Z,2023-04-24T01:28:10Z,4216402297,399,511505,,,,,,,,,,,,,,,,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337659,114,1,1,12,55,bqbbqm98ud8obe45ds9ohgyrd,1,69.7,10.6,2023-04-23T18:58:21.867Z,2023-04-24T01:02:40Z,4215286133,212,7.8,4215286131,141,4.4,4215286135,213,5.7,4215286127,56,Right,4216343797,178,,4215286129,140,75.9,,,,,,,erwh25hbq259kqdirfufnbcb8,M. Soulé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337661,115,1,1,12,59,bqbbqm98ud8obe45ds9ohgyrd,0,69.4,2.8,2023-04-23T18:58:25.460Z,2023-04-24T01:02:44Z,4216343923,178,,4215286219,236,,4215286141,140,69.0,4215286139,56,Right,4215286225,286,,4215286221,233,137,4215286143,141,4.4,4215286149,212,1.2,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,4215286153,213,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337677,137,74,1,12,59,gi0l1habji5hpgar77dl5jqe,1,33.4,97,2023-04-23T18:58:25.563Z,2023-04-24T01:02:48Z,4215286201,56,Back,4216344063,178,,4215286203,285,,4215286231,233,115,,,,,,,,,,,,,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337687,116,5,1,13,0,bqbbqm98ud8obe45ds9ohgyrd,1,69.6,-1.4,2023-04-23T18:58:26.315Z,2023-04-24T01:02:50Z,4215286283,233,138,4215286245,56,Right,4215286249,347,,,,,,,,,,,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337683,138,5,1,13,0,gi0l1habji5hpgar77dl5jqe,0,30.4,101.4,2023-04-23T18:58:26.315Z,2023-04-24T01:02:51Z,4215286237,347,,4215286289,233,116,4215286235,56,Back,,,,,,,,,,,,,,,,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337735,117,1,1,13,6,bqbbqm98ud8obe45ds9ohgyrd,1,69.1,0,2023-04-23T18:58:33.167Z,2023-04-24T01:02:55Z,4215286517,140,46.4,4215286521,212,27.9,4215286525,1,,4215286515,56,Back,4215286523,213,2.6,4215286519,141,20.6,4215286513,107,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337745,118,1,1,13,11,bqbbqm98ud8obe45ds9ohgyrd,1,45.8,27.9,2023-04-23T18:58:37.998Z,2023-04-24T01:03:01Z,4215286577,56,Center,4215286585,213,0.3,4215286581,141,37.3,4215286583,212,20.2,4216344411,178,,4215286579,140,64.0,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337751,119,1,1,13,12,bqbbqm98ud8obe45ds9ohgyrd,1,64.1,37.3,2023-04-23T18:58:39.035Z,2023-04-24T01:03:03Z,4215286607,141,43.6,4216344501,178,,4215286611,213,2.6,4215286609,212,7.8,4215286603,56,Center,4215286617,156,,4215286605,140,57.9,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337791,120,1,1,13,14,bqbbqm98ud8obe45ds9ohgyrd,1,60,45.4,2023-04-23T18:58:41.212Z,2023-04-24T01:03:05Z,4215286789,141,94.7,4215286785,56,Left,4215286791,212,37.4,4215286787,140,75.8,4215286795,1,,4216344533,178,,4215286793,213,1.1,,,,bjob8tftnxojnytcj7juo0ga2,F. Miretti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337795,121,1,1,13,20,bqbbqm98ud8obe45ds9ohgyrd,0,86.9,86.8,2023-04-23T18:58:47.165Z,2023-04-24T01:03:09Z,4215855057,224,,4215286827,141,48.1,4215286831,213,4.9,4215286825,140,92.7,4215286821,155,,4215855059,72,,4216344617,178,,4215286829,212,27.0,555z9bynvux7oruirg67r8i51,F. Kostić,4215286823,56,Center,,4215286819,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337805,139,12,1,13,21,gi0l1habji5hpgar77dl5jqe,1,7,50.9,2023-04-23T18:58:48.273Z,2023-04-24T01:03:13Z,4215286889,140,27.2,4216344713,388,,4215286895,213,5.6,4215286887,56,Back,4215286891,141,25.2,4215286899,15,,4215286893,212,27.5,,,,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337811,122,1,1,13,23,bqbbqm98ud8obe45ds9ohgyrd,1,73.3,76.7,2023-04-23T18:58:50.074Z,2023-04-24T01:03:18Z,4215286927,141,68.5,4215286933,213,4.4,4215286929,212,5.9,4215286923,56,Center,4216344905,178,,4215286925,140,71.6,4215286921,3,,,,,bjob8tftnxojnytcj7juo0ga2,F. Miretti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337825,123,1,1,13,25,bqbbqm98ud8obe45ds9ohgyrd,1,71.9,62.6,2023-04-23T18:58:52.171Z,2023-04-24T01:03:23Z,4215286999,213,4.3,4215286993,140,69.4,4215286995,141,52.5,4215286991,56,Center,4215286997,212,7.4,4216345051,178,,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337849,124,1,1,13,26,bqbbqm98ud8obe45ds9ohgyrd,1,69.4,52.5,2023-04-23T18:58:52.843Z,2023-04-24T01:03:26Z,4215287133,155,,4215287139,141,90.3,4215287143,213,1.3,4215287135,56,Left,4215287141,212,26.8,4215287137,140,76.7,4216345169,178,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337867,125,1,1,13,29,bqbbqm98ud8obe45ds9ohgyrd,0,79.9,89,2023-04-23T18:58:56.138Z,2023-04-24T01:03:30Z,4215287225,213,5.1,4215287215,155,,4215287223,212,23.4,4215287213,2,,4215855993,72,,4215287221,141,57.8,4216345313,178,,4215855991,224,,555z9bynvux7oruirg67r8i51,F. Kostić,4215287219,140,89.2,,4215287217,56,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,
2538337879,140,12,1,13,31,gi0l1habji5hpgar77dl5jqe,1,8.8,44.9,2023-04-23T18:58:57.361Z,2023-04-24T01:03:34Z,4215287277,141,48.4,4215287281,213,0.2,4215287273,56,Back,4215287279,212,11.8,4216345489,388,,4215287301,15,,4215287275,140,19.8,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337887,126,15,1,13,33,bqbbqm98ud8obe45ds9ohgyrd,1,76.9,47.6,2023-04-23T18:58:59.426Z,2023-04-24T01:03:38Z,4215296233,215,,4216345605,388,,4215296235,458,,4215295883,15,,4215295713,22,,4215296231,103,20.3,4215295715,18,,4215309711,233,228,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,4215296227,79,,,4215296229,102,4215295887,328,4215296239,147,48.9,4215287341,56,Center,,50.0,4215296237,146,98.5,,,,,,,,,,,,,,,,,,,,,
2538341943,228,10,1,13,34,gi0l1habji5hpgar77dl5jqe,1,4.7,54.5,2023-04-23T18:59:00.739Z,2023-04-24T01:03:48Z,4215309447,182,,4215857161,377,,4215309719,233,126,4215313747,177,,4215309449,56,Back,4215309445,178,,,,,,,,af58rhtg8ck7c8g7nwfs67d91,A. Meret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337909,141,52,1,13,34,gi0l1habji5hpgar77dl5jqe,1,1.8,50.1,2023-04-23T18:59:00.818Z,2023-04-24T01:03:54Z,4215857273,377,,4216346165,388,,,,,,,,,,,,,,,,,,,,af58rhtg8ck7c8g7nwfs67d91,A. Meret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337947,142,1,1,13,42,gi0l1habji5hpgar77dl5jqe,1,7,49.6,2023-04-23T18:59:08.834Z,2023-04-24T01:03:58Z,4215287693,141,32.6,4216346343,178,,4215287695,212,14.7,4215287691,140,15.6,4215287687,123,,4215287697,213,5.4,4215287689,56,Back,,,,af58rhtg8ck7c8g7nwfs67d91,A. Meret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538337971,143,1,1,13,47,gi0l1habji5hpgar77dl5jqe,1,15.6,32.6,2023-04-23T18:59:14.193Z,2023-04-24T01:04:03Z,4215287829,140,7.0,4215287827,56,Back,4215287831,141,49.6,4215287835,213,2.2,4216346461,178,,4215287833,212,14.7,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
