id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/13/value,assist
2482329901,126,1,1,13,35,7gnly6999wao1xarwct4p8fe9,0,14.6,52.2,2022-11-06T11:44:47.739Z,2022-11-06T20:10:49Z,3898635961,212,13.0,3898635959,141,67.0,3898635957,140,22.5,3900965505,178,,3898635953,3,,3898635955,56,Back,3898635963,213,0.9,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482329917,135,44,1,13,36,ej5er0oyngdw138yuumwqbyqt,1,78.8,31,2022-11-06T11:44:49.283Z,2022-11-06T21:06:29Z,3898636041,56,Center,3898636043,286,,3898636053,233,127,,,,,,,,,,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482329905,127,44,1,13,36,7gnly6999wao1xarwct4p8fe9,0,21.2,69,2022-11-06T11:44:49.284Z,2022-11-06T20:10:57Z,3898636005,56,Back,3898636007,285,,3898636093,233,135,,,,,,,,,,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482329923,136,1,1,13,36,ej5er0oyngdw138yuumwqbyqt,1,80.3,29.5,2022-11-06T11:44:49.353Z,2022-11-06T21:06:30Z,3900966527,388,,3898636059,56,Center,3898636061,140,69.7,3898636057,3,,3898636067,213,3.3,3898636063,141,26.2,3898636065,212,11.4,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482329947,137,1,1,13,39,ej5er0oyngdw138yuumwqbyqt,1,70.8,24.7,2022-11-06T11:44:52.248Z,2022-11-06T20:11:03Z,3900966897,178,,3898636173,213,5.0,3898636165,56,Right,3898636169,141,11.1,3898636171,212,9.7,3898636167,140,73.5,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482329965,138,1,1,13,41,ej5er0oyngdw138yuumwqbyqt,1,73.5,11.6,2022-11-06T11:44:53.819Z,2022-11-06T20:11:06Z,3898636235,56,Center,3898636241,212,8.6,3898636237,140,75.8,3898636243,213,1.3,3900967283,178,,3898636239,141,23.7,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482329985,139,1,1,13,42,ej5er0oyngdw138yuumwqbyqt,1,75.8,23.7,2022-11-06T11:44:54.578Z,2022-11-06T20:11:11Z,3898636323,212,11.1,3898636315,168,,3898636325,213,1.6,3898636319,140,75.5,3900967791,178,,3898636317,56,Center,3898636321,141,40.0,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330043,140,1,1,13,47,ej5er0oyngdw138yuumwqbyqt,1,75,48.4,2022-11-06T11:44:59.589Z,2022-11-06T20:11:14Z,3898636563,56,Center,3900968097,178,,3898636565,140,65.7,3898636569,212,9.8,3898636567,141,50.1,3898636571,213,3.0,,,,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330075,141,1,1,13,49,ej5er0oyngdw138yuumwqbyqt,1,65.2,51.2,2022-11-06T11:45:01.552Z,2022-11-06T20:11:18Z,3898636707,140,66.7,3898636713,213,1.5,3898636709,141,75.3,3898636705,56,Center,3898636711,212,16.5,3900968335,178,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330091,142,1,1,13,51,ej5er0oyngdw138yuumwqbyqt,1,66.7,75,2022-11-06T11:45:03.566Z,2022-11-06T20:11:24Z,3900968803,178,,3898636785,212,12.4,3898636783,141,67.0,3898636787,213,3.6,3898636779,56,Center,3898636781,140,56.1,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330105,143,1,1,13,53,ej5er0oyngdw138yuumwqbyqt,1,56.5,67.2,2022-11-06T11:45:06.396Z,2022-11-06T20:11:27Z,3900969037,178,,3898636837,213,4.7,3898636831,140,55.4,3898636833,141,31.5,3898636835,212,24.3,3898636829,56,Center,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330141,144,1,1,13,56,ej5er0oyngdw138yuumwqbyqt,1,55.4,31.5,2022-11-06T11:45:09.020Z,2022-11-06T20:11:30Z,3898637011,140,62.4,3898637017,213,5.3,3898637013,141,14.9,3900969309,178,,3898637015,212,13.5,3898637009,56,Right,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330159,145,1,1,14,0,ej5er0oyngdw138yuumwqbyqt,1,63.7,20.1,2022-11-06T11:45:13.060Z,2022-11-06T20:11:32Z,3898637085,56,Center,3898637093,213,1.9,3900969541,178,,3898637091,212,20.4,3898637089,141,48.1,3898637087,140,56.8,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330183,146,1,1,14,3,ej5er0oyngdw138yuumwqbyqt,1,55.2,50.7,2022-11-06T11:45:15.855Z,2022-11-06T20:11:36Z,3898637195,140,56.6,3898637193,56,Center,3900969881,178,,3898637197,141,71.4,3898637201,213,1.5,3898637199,212,14.2,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330217,147,1,1,14,6,ej5er0oyngdw138yuumwqbyqt,1,56.5,71.4,2022-11-06T11:45:18.653Z,2022-11-06T20:11:39Z,3898637343,140,47.4,3898637345,141,55.2,3900970213,178,,3898637349,213,4.0,3898637341,56,Back,3898637347,212,14.6,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330239,148,1,1,14,8,ej5er0oyngdw138yuumwqbyqt,1,47.4,55.2,2022-11-06T11:45:20.565Z,2022-11-06T20:11:43Z,3898637435,56,Center,3898637441,212,16.0,3900970709,178,,3898637443,213,5.8,3898637439,141,44.8,3898637437,140,61.1,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330267,149,1,1,14,9,ej5er0oyngdw138yuumwqbyqt,1,61.1,44.8,2022-11-06T11:45:22.242Z,2022-11-06T20:11:47Z,3898637525,140,66.6,3898637531,213,1.2,3898637523,56,Center,3898637527,141,64.5,3900971137,178,,3898637529,212,14.6,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330279,150,1,1,14,10,ej5er0oyngdw138yuumwqbyqt,0,66.6,64.5,2022-11-06T11:45:23.284Z,2022-11-06T20:11:53Z,3898637579,213,5.3,3898637571,56,Center,3898637577,212,19.2,3900971517,178,,3898637573,140,76.7,3898637575,141,41.0,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330319,128,12,1,14,11,7gnly6999wao1xarwct4p8fe9,1,28.8,60.8,2022-11-06T11:45:24.299Z,2022-11-06T20:12:03Z,3898637753,213,1.0,3898637745,56,Back,3900972275,178,,3898637749,141,83.6,3898637747,140,38.9,3898637751,212,18.8,,,,,,,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330329,129,61,1,14,14,7gnly6999wao1xarwct4p8fe9,0,38.9,83.6,2022-11-06T11:45:26.779Z,2022-11-06T20:12:17Z,3898637785,56,Back,3900973757,178,,,,,,,,,,,,,,,,,,,,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330317,151,44,1,14,15,ej5er0oyngdw138yuumwqbyqt,1,68.4,12.5,2022-11-06T11:45:28.111Z,2022-11-06T21:06:30Z,3898637743,286,,3898637741,56,Right,3898642059,233,149,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482331237,149,44,1,14,15,7gnly6999wao1xarwct4p8fe9,0,31.6,87.5,2022-11-06T11:45:28.112Z,2022-11-06T20:12:34Z,3898642065,233,151,3898641963,56,Back,3898641965,285,,,,,,,,,,,,,,,,,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330325,152,1,1,14,15,ej5er0oyngdw138yuumwqbyqt,0,69.4,15.3,2022-11-06T11:45:28.155Z,2022-11-06T21:06:31Z,3898637779,213,1.1,3898637769,3,,3900975747,388,,3898637777,212,4.6,3898637771,56,Center,3898637773,140,71.2,3898637775,141,21.5,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330339,130,3,1,14,16,7gnly6999wao1xarwct4p8fe9,1,34.4,80.2,2022-11-06T11:45:29.361Z,2022-11-06T20:12:42Z,3900976013,178,,3898637823,286,,3898637887,233,153,3899767427,465,,3898637821,56,Back,,,,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330355,153,45,1,14,16,ej5er0oyngdw138yuumwqbyqt,0,65.6,19.8,2022-11-06T11:45:29.361Z,2022-11-06T20:12:42Z,3898637891,233,130,3898637895,285,,3898637859,56,Right,,,,,,,,,,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330341,131,49,1,14,18,7gnly6999wao1xarwct4p8fe9,1,39.9,80.5,2022-11-06T11:45:30.614Z,2022-11-06T20:12:50Z,,,,,,,,,,,,,,,,,,,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482547705,768,3,1,14,18,7gnly6999wao1xarwct4p8fe9,0,41.6,87.6,2022-11-06T11:45:30.622Z,2022-11-06T20:13:30Z,3899770577,467,bpfg11qh1q0zj2x6sqd3srvmx,3899770571,56,Back,3899770575,465,,3900977227,178,,3899770573,286,,,,,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330381,132,4,1,14,19,7gnly6999wao1xarwct4p8fe9,1,38.4,79.2,2022-11-06T11:45:31.629Z,2022-11-06T20:13:16Z,3898638029,286,,3898638021,13,,3898638027,152,,3898638093,233,154,3898638023,295,,3898638025,56,Back,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330375,154,4,1,14,19,ej5er0oyngdw138yuumwqbyqt,0,61.6,20.8,2022-11-06T11:45:31.630Z,2022-11-06T20:13:16Z,3898637987,56,Right,3898637989,152,,3898641015,295,,3900978947,178,,3898637993,285,,3898638115,233,132,3898637985,13,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330449,133,1,1,14,26,7gnly6999wao1xarwct4p8fe9,1,41.1,80.6,2022-11-06T11:45:39.008Z,2022-11-06T20:13:52Z,3898638447,141,69.0,3898638451,213,4.4,3898638437,5,,3898638445,140,39.0,3898638449,212,8.2,3898638441,56,Back,3898638439,152,,3898642647,189,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,3900982233,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330491,134,1,1,14,29,7gnly6999wao1xarwct4p8fe9,1,39,69,2022-11-06T11:45:42.248Z,2022-11-06T20:13:54Z,3898638649,56,Back,3900982445,178,,3898638657,213,4.4,3898638651,140,31.4,3898638653,141,30.7,3898638655,212,27.2,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330519,135,1,1,14,32,7gnly6999wao1xarwct4p8fe9,1,31.5,29.8,2022-11-06T11:45:44.944Z,2022-11-06T20:13:58Z,3898638799,140,44.6,3898638803,212,20.8,3898638805,213,5.4,3898638801,141,6.8,3898638797,56,Back,3900982719,178,,,,,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330533,136,1,1,14,35,7gnly6999wao1xarwct4p8fe9,1,44.6,6.8,2022-11-06T11:45:47.914Z,2022-11-06T20:14:01Z,3898638865,213,1.8,3898638853,140,42.8,3898638861,212,9.4,3898638849,56,Back,3900983065,178,,3898638857,141,20.4,,,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330565,137,1,1,14,37,7gnly6999wao1xarwct4p8fe9,1,42.8,20.4,2022-11-06T11:45:49.586Z,2022-11-06T20:14:04Z,3898639093,140,32.3,3898639095,141,27.1,3900983251,178,,3898639099,213,2.7,3898639091,56,Back,3898639097,212,11.9,,,,,,,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330579,138,1,1,14,39,7gnly6999wao1xarwct4p8fe9,1,32.9,28.6,2022-11-06T11:45:52.015Z,2022-11-06T20:14:09Z,3898639159,141,46.3,3900983675,178,,3898639161,212,12.7,3898639157,140,28.9,3898639163,213,1.9,3898639155,56,Back,,,,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330629,139,1,1,14,41,7gnly6999wao1xarwct4p8fe9,1,28.9,46.3,2022-11-06T11:45:54.257Z,2022-11-06T20:14:12Z,3898639437,56,Back,3898639445,213,5.0,3898639443,212,14.1,3898639439,140,32.1,3900983907,178,,3898639441,141,26.1,,,,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330641,140,1,1,14,43,7gnly6999wao1xarwct4p8fe9,1,32.1,26.1,2022-11-06T11:45:56.100Z,2022-11-06T20:14:18Z,3898639501,56,Back,3898639507,141,42.4,3898639509,212,25.6,3900984355,178,,3898639511,213,2.7,3898639503,140,10.1,,,,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330683,141,1,1,14,45,7gnly6999wao1xarwct4p8fe9,1,10.1,42.4,2022-11-06T11:45:58.353Z,2022-11-06T20:14:22Z,3898639721,140,40.4,3898639727,213,5.7,3900984661,178,,3898639717,155,,3898639729,1,,3898639719,56,Back,3898639725,212,37.1,3898639723,141,14.4,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330691,142,1,1,14,48,7gnly6999wao1xarwct4p8fe9,1,40.8,14.3,2022-11-06T11:46:01.048Z,2022-11-06T20:15:37Z,3898639771,168,,3898639777,141,13.2,3898639781,213,6.2,3900985687,388,,3898639769,3,,3898639779,212,20.9,3898639775,140,60.7,3898639773,56,Right,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330735,155,4,1,14,50,ej5er0oyngdw138yuumwqbyqt,1,37.9,83.8,2022-11-06T11:46:02.948Z,2022-11-06T20:15:54Z,3898639963,10,,3898639985,233,143,3898639965,56,Back,3898639969,286,,3898639967,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330723,143,4,1,14,50,7gnly6999wao1xarwct4p8fe9,0,62.1,16.2,2022-11-06T11:46:02.949Z,2022-11-06T20:15:54Z,3898639929,152,,3898639927,56,Right,3900992549,178,,3898639931,285,,3898640007,233,155,3898639925,10,,,,,,,,ez8vzwaf7iuiv2ceetiwg6ymt,Y. Karamoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330785,156,1,1,15,1,ej5er0oyngdw138yuumwqbyqt,1,40.8,86,2022-11-06T11:46:13.975Z,2022-11-06T19:21:59Z,3898640151,5,,3900781453,178,,3898640157,140,38.1,3898640161,212,18.6,3898640159,141,59.0,3898640155,56,Back,3898640163,213,4.6,3898640153,152,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330813,157,1,1,15,3,ej5er0oyngdw138yuumwqbyqt,1,37.3,55.8,2022-11-06T11:46:15.696Z,2022-11-06T19:22:04Z,3898640257,141,61.5,3898640261,213,2.7,3898640259,212,8.2,3900781793,178,,3898640255,140,30.4,3898640253,56,Back,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330841,158,1,1,15,6,ej5er0oyngdw138yuumwqbyqt,1,27.3,64,2022-11-06T11:46:18.790Z,2022-11-06T19:22:07Z,3900782035,178,,3898640403,140,21.6,3898640405,141,29.8,3898640409,213,4.5,3898640401,56,Back,3898640407,212,24.0,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330867,159,1,1,15,9,ej5er0oyngdw138yuumwqbyqt,1,21.7,28.6,2022-11-06T11:46:21.452Z,2022-11-06T19:22:12Z,3898640497,212,10.3,3898640491,56,Back,3898640499,213,4.7,3900782423,178,,3898640495,141,13.5,3898640493,140,21.8,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330889,160,1,1,15,11,ej5er0oyngdw138yuumwqbyqt,0,21.7,11.7,2022-11-06T11:46:24.096Z,2022-11-06T19:22:15Z,3898640583,1,,3898640575,140,55.9,3898640573,56,Center,3900782723,178,,3898640577,141,31.6,3898640571,155,,3898640579,212,38.4,3898640581,213,0.4,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330905,144,1,1,15,13,7gnly6999wao1xarwct4p8fe9,1,38.5,68.7,2022-11-06T11:46:26.310Z,2022-11-06T19:22:22Z,3898640657,212,26.8,3898640651,56,Center,3898640649,3,,3898640659,213,0.1,3898640655,141,72.3,3900783277,388,,3898640653,140,63.9,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330915,145,49,1,15,14,7gnly6999wao1xarwct4p8fe9,1,62.8,72.6,2022-11-06T11:46:27.262Z,2022-11-06T19:22:35Z,,,,,,,,,,,,,,,,,,,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330949,146,1,1,15,14,7gnly6999wao1xarwct4p8fe9,1,62.8,72.6,2022-11-06T11:46:27.348Z,2022-11-06T19:22:40Z,3900784831,21,,3898640839,212,5.1,3898640837,141,65.2,3898640833,56,Center,3900784829,178,,3898640835,140,63.6,3898640841,213,4.9,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330981,147,1,1,15,15,7gnly6999wao1xarwct4p8fe9,0,60.4,65.1,2022-11-06T11:46:28.124Z,2022-11-06T19:22:48Z,3898640947,140,73.2,3898640951,212,27.7,3898640945,56,Left,3898640943,155,,3898640949,141,100.0,3898640953,213,1.1,3900785299,178,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482330987,148,5,1,15,19,7gnly6999wao1xarwct4p8fe9,0,74.9,101.2,2022-11-06T11:46:31.958Z,2022-11-06T19:22:59Z,3898640971,347,,3898640969,56,Left,3898641499,233,161,,,,,,,,,,,,,,,,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482331123,161,5,1,15,19,ej5er0oyngdw138yuumwqbyqt,1,25.1,-1.2,2022-11-06T11:46:31.958Z,2022-11-06T19:22:59Z,3898641471,56,Back,3898641487,233,148,3898641473,347,,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482331259,162,1,1,15,41,ej5er0oyngdw138yuumwqbyqt,1,24.4,0,2022-11-06T11:46:54.203Z,2022-11-06T19:23:07Z,3898642041,212,14.7,3898642035,56,Back,3898642033,107,,3898642037,140,11.2,3898642039,141,5.9,3898642043,213,2.8,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482331285,163,1,1,15,47,ej5er0oyngdw138yuumwqbyqt,0,11.4,4.7,2022-11-06T11:46:59.543Z,2022-11-06T19:23:10Z,3898642105,140,39.1,3898642101,155,,3898642107,141,15.9,3900786873,178,,3898642111,213,0.3,3898642109,212,30.1,3898642103,56,Back,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482331313,150,49,1,15,49,7gnly6999wao1xarwct4p8fe9,1,65.3,84.4,2022-11-06T11:47:01.829Z,2022-11-06T19:23:17Z,,,,,,,,,,,,,,,,,,,,,,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482331329,151,1,1,15,51,7gnly6999wao1xarwct4p8fe9,1,65.3,84.4,2022-11-06T11:47:03.776Z,2022-11-06T19:23:21Z,3898642243,140,73.5,3898642245,141,68.5,3898642249,213,5.4,3900787669,178,,3898642247,212,13.8,3898642241,56,Center,,,,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482551209,769,3,1,15,52,7gnly6999wao1xarwct4p8fe9,0,71.3,72.3,2022-11-06T11:47:05.228Z,2022-11-06T19:23:31Z,3900788307,178,,3899789313,286,,3899789317,467,4zn8zufrd17h9d5xl7qhahbyt,3899789311,56,Center,3899789315,464,,,,,,,,,,,ez8vzwaf7iuiv2ceetiwg6ymt,Y. Karamoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482331335,152,4,1,15,53,7gnly6999wao1xarwct4p8fe9,1,73.4,72.5,2022-11-06T11:47:05.461Z,2022-11-06T19:23:40Z,3898642283,286,,3898642275,13,,3898642277,56,Center,3898642369,233,164,3898642279,152,,3898642281,265,,,,,,,,ez8vzwaf7iuiv2ceetiwg6ymt,Y. Karamoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482331331,164,4,1,15,53,ej5er0oyngdw138yuumwqbyqt,0,26.6,27.5,2022-11-06T11:47:05.462Z,2022-11-06T19:23:40Z,3898642257,152,,3898642259,265,,3898642261,285,,3898642373,233,152,3898642255,56,Back,3898642253,13,,3900788921,178,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482332045,153,1,1,16,58,7gnly6999wao1xarwct4p8fe9,1,72.5,74.8,2022-11-06T11:48:10.695Z,2022-11-06T19:23:44Z,3898644817,141,75.9,3898644821,213,0.2,3898644811,152,,3898644819,212,4.0,3898644809,5,,3898644815,140,76.2,3898644813,56,Center,3900789317,178,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482332057,154,1,1,16,58,7gnly6999wao1xarwct4p8fe9,1,76.2,75.9,2022-11-06T11:48:11.052Z,2022-11-06T19:23:53Z,3898644855,212,3.3,3898644853,141,74.7,3898644857,213,3.4,3900790029,178,,3898644851,140,73.2,3898644849,56,Center,,,,,,,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482332061,155,1,1,16,59,7gnly6999wao1xarwct4p8fe9,0,73.2,74.7,2022-11-06T11:48:11.893Z,2022-11-06T19:23:57Z,3898644877,141,47.6,3898644871,155,,3898644869,2,,3898644879,212,28.5,3898644881,213,5.6,3899794389,72,,3898644875,140,93.9,3900790307,178,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,,3898644873,56,3899794387,224,,,,,,,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,,
2482332127,165,12,1,17,1,ej5er0oyngdw138yuumwqbyqt,1,2.9,50.3,2022-11-06T11:48:13.491Z,2022-11-06T19:24:03Z,3898645167,140,13.8,3898645171,212,23.3,3900790895,178,,3898645169,141,20.4,3898645165,56,Back,3898645173,213,5.2,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
