id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/16/value,keyPass,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2506902015,9,16,1,0,25,dxq76zcvnokq07cszdx0i6kve,1,82.1,65.8,2023-02-12T11:32:25.452Z,2023-02-12T18:39:30Z,4027899813,18,,4027902145,230,97.8,4027902143,215,,4027902139,102,46.3,4027900961,375,00:24.515,4027900953,20,,4029516283,178,,4027900957,374,2023-02-12 11:32:24.425,c33x61zuxixolkkalsigc3q0a,D. Udogie,,4027899815,56,4027902147,231,52.3,4027902131,80,,Center,4028974165,396,52.2,4027902135,55,8,4027899811,22,4027902141,103,1.3,4027902149,300,4027902133,29,4028974163,395,98.0,,,,,,,,
2506902575,3,1,1,1,36,6tuibxq39fdryu8ou06wcm0q3,1,50.1,49.7,2023-02-12T11:33:36.774Z,2023-02-12T18:39:34Z,4027902551,141,45.8,4027902553,212,9.2,4027902557,279,G,4029516483,178,,4027902545,56,Back,4027902555,213,3.4,4027902549,140,41.7,,,,f2p5457ilcfrtzhe343whhkut,G. Defrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506902605,4,43,1,1,39,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2023-02-12T11:33:39.582Z,2023-02-12T21:26:26Z,4027902685,141,66.4,4029921963,144,1,4027902689,213,1.9,4027902687,212,14.9,4027902683,140,36.8,4029516759,178,0,4027902681,56,Back,,,,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506902611,5,1,1,1,39,6tuibxq39fdryu8ou06wcm0q3,1,37.2,67.3,2023-02-12T11:33:39.595Z,2023-02-12T18:41:15Z,4029521065,178,,4027902721,141,93.6,4027902717,56,Back,4027902719,140,39.5,4027902723,212,18.0,4027902725,213,1.4,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506902635,6,1,1,1,42,6tuibxq39fdryu8ou06wcm0q3,0,40.4,94.1,2023-02-12T11:33:41.994Z,2023-02-12T18:41:20Z,4027902847,1,,4027902845,213,6.2,4027902837,56,Left,4027902841,141,92.3,4027902839,140,75.3,4027902843,212,36.7,4029521329,178,,4027902835,155,,37kr5th62ugmy4j55i3n45k2d,R. Marchizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507229011,921,67,1,1,46,dxq76zcvnokq07cszdx0i6kve,1,17.8,12.5,2023-02-12T11:33:46.720Z,2023-02-12T19:58:39Z,4029594199,233,995,,,,,,,,,,,,,,,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507229003,995,67,1,1,46,6tuibxq39fdryu8ou06wcm0q3,0,82.2,87.5,2023-02-12T11:33:46.721Z,2023-02-12T19:11:00Z,4029594249,233,921,,,,,,,,,,,,,,,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506902631,10,61,1,1,46,dxq76zcvnokq07cszdx0i6kve,0,17.4,13.9,2023-02-12T11:33:46.801Z,2023-02-12T19:58:39Z,4029522143,178,,4027902829,56,Back,,,,,,,,,,,,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506902643,7,61,1,1,47,6tuibxq39fdryu8ou06wcm0q3,0,90.3,88.7,2023-02-12T11:33:47.209Z,2023-02-12T18:41:41Z,4029522435,178,,4027902883,56,Left,,,,,,,,,,,,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506902671,9,5,1,1,48,6tuibxq39fdryu8ou06wcm0q3,0,100.8,78.2,2023-02-12T11:33:48.781Z,2023-02-12T19:36:33Z,4027903033,56,Center,4027903035,346,,4027903067,233,11,,,,,,,,,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506902655,11,5,1,1,48,dxq76zcvnokq07cszdx0i6kve,1,-0.8,21.8,2023-02-12T11:33:48.781Z,2023-02-12T19:36:34Z,4027902951,56,Back,4027902953,346,,4027903045,233,9,,,,,,,,,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506902653,8,43,1,1,49,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2023-02-12T11:33:49.454Z,2023-02-12T11:35:54Z,4027908279,144,3,4027902949,56,Left,4027903433,286,0,4027903489,211,0,,,,,,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506902785,12,1,1,2,1,dxq76zcvnokq07cszdx0i6kve,1,5.1,48.2,2023-02-12T11:34:01.323Z,2023-02-12T19:36:52Z,4027903573,237,,4027903561,56,Back,4027903563,140,24.4,4027903881,189,,4027903565,141,49.9,4027903567,212,20.3,4027903559,124,,4027903569,213,0.1,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506902797,13,1,1,2,6,dxq76zcvnokq07cszdx0i6kve,1,27.3,50.1,2023-02-12T11:34:06.300Z,2023-02-12T18:42:03Z,4029523757,178,,4027903619,140,43.6,4027903623,212,33.2,4027912827,155,,4027903621,141,92.0,4027903617,56,Back,4027903625,213,1.0,4027903627,1,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,4027903903,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506902817,14,1,1,2,9,dxq76zcvnokq07cszdx0i6kve,0,43.6,92,2023-02-12T11:34:09.410Z,2023-02-12T18:42:09Z,4027903727,140,64.2,4027903729,141,91.2,4029524237,178,,4027903733,213,6.3,4027903725,56,Left,4027903731,212,21.6,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506902819,10,49,1,2,11,6tuibxq39fdryu8ou06wcm0q3,1,35.2,11.4,2023-02-12T11:34:11.548Z,2023-02-12T18:42:15Z,,,,,,,,,,,,,,,,,,,,,,,,,42m78ny1ggvmzmjtka7exyzqi,N. Zortea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506902871,11,1,1,2,13,6tuibxq39fdryu8ou06wcm0q3,1,33.5,16.8,2023-02-12T11:34:13.760Z,2023-02-12T18:42:19Z,4029524811,178,,4027903973,212,8.6,4027903971,141,27.0,4027903969,140,38.3,4027903975,213,0.9,4027903967,56,Back,,,,,,,42m78ny1ggvmzmjtka7exyzqi,N. Zortea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506902923,12,1,1,2,15,6tuibxq39fdryu8ou06wcm0q3,1,38.5,27.1,2023-02-12T11:34:15.811Z,2023-02-12T18:42:22Z,4027904223,213,5.1,4027904219,212,12.3,4029525003,178,,4027904215,141,10.3,4027904211,56,Back,4027904213,140,42.8,,,,,,,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506902951,13,1,1,2,19,6tuibxq39fdryu8ou06wcm0q3,1,52.2,10.4,2023-02-12T11:34:19.305Z,2023-02-12T18:42:27Z,4027904321,140,62.9,4027904319,56,Center,4027904323,141,22.2,4029525277,178,,4027904325,212,13.8,4027904327,213,0.6,,,,,,,42m78ny1ggvmzmjtka7exyzqi,N. Zortea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506902971,14,1,1,2,20,6tuibxq39fdryu8ou06wcm0q3,1,66.1,19.4,2023-02-12T11:34:20.226Z,2023-02-12T18:42:31Z,4027904415,141,4.3,4027904419,213,4.8,4027904417,212,10.3,4027904413,140,66.8,4029525487,178,,4027904411,56,Right,,,,,,,f2p5457ilcfrtzhe343whhkut,G. Defrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506902995,15,1,1,2,21,6tuibxq39fdryu8ou06wcm0q3,1,66.8,4.3,2023-02-12T11:34:21.388Z,2023-02-12T18:42:35Z,4027904551,140,86.5,4027904553,141,35.1,4029525733,178,,4027904555,212,29.4,4027904549,56,Center,4027904557,213,0.8,,,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506903029,16,1,1,2,24,6tuibxq39fdryu8ou06wcm0q3,0,86.8,35.4,2023-02-12T11:34:24.125Z,2023-02-12T18:42:49Z,4027906439,286,,4027904705,140,89.2,4029526379,178,,4027906435,233,18,4027904709,212,6.4,4027904707,141,44.0,4027906433,236,,4027904703,56,Center,4qejyummzkrfllds8ord642qx,D. Frattesi,,4027904711,213,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2506903329,18,74,1,2,24,dxq76zcvnokq07cszdx0i6kve,1,8.5,55.1,2023-02-12T11:34:24.253Z,2023-02-12T18:43:13Z,4027906451,233,16,4027906103,285,,4027906101,56,Back,4029527689,178,,,,,,,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506903073,15,12,1,2,26,dxq76zcvnokq07cszdx0i6kve,1,2.6,51,2023-02-12T11:34:26.631Z,2023-02-12T18:44:12Z,4027904883,56,Back,4027904899,213,1.2,4027904895,212,5.5,4027904889,141,58.7,4029530439,178,,4027904885,140,4.3,,,,,,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506903077,16,61,1,2,27,dxq76zcvnokq07cszdx0i6kve,1,3.9,58.7,2023-02-12T11:34:26.968Z,2023-02-12T18:44:57Z,4027904925,56,Back,4029530123,389,,4029530121,15,,,,,,,,,,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506903101,17,6,1,2,27,dxq76zcvnokq07cszdx0i6kve,0,5.6,58,2023-02-12T11:34:27.384Z,2023-02-12T18:45:18Z,4027905165,233,17,4027905023,73,,4027905021,56,Back,,,,,,,,,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506903059,17,6,1,2,27,6tuibxq39fdryu8ou06wcm0q3,1,94.4,42,2023-02-12T11:34:27.384Z,2023-02-12T18:45:19Z,4027905057,233,17,4027904835,75,,4027904833,56,Center,,,,,,,,,,,,,,,,f2p5457ilcfrtzhe343whhkut,G. Defrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506903413,18,43,1,3,8,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2023-02-12T11:35:08.173Z,2023-02-12T11:35:12Z,4027906541,6,0,4027906543,56,Right,4027906551,213,2.6,4027906547,141,15.9,4027906549,212,22.0,4027906717,144,1,4027906545,140,81.1,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506903423,19,43,1,3,9,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2023-02-12T11:35:09.005Z,2023-02-12T11:35:12Z,4027906595,212,6.9,4027906597,213,5.8,4027906591,140,87.0,4027906701,144,1,4027906593,141,11.0,4027906589,56,Right,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506903691,20,1,1,3,42,6tuibxq39fdryu8ou06wcm0q3,1,99.7,0.5,2023-02-12T11:35:41.937Z,2023-02-12T18:45:46Z,4027907933,140,76.9,4027907931,56,Right,4029534557,178,,4027907939,213,2.7,4027907937,212,27.0,4027907935,141,18.8,4027907929,6,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506903709,21,1,1,3,43,6tuibxq39fdryu8ou06wcm0q3,1,76.8,18.8,2023-02-12T11:35:43.691Z,2023-02-12T18:45:50Z,4029534803,178,,4027908013,213,5.6,4027908011,212,12.1,4027908009,141,8.0,4027908007,140,85.9,4027908005,56,Right,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506903721,22,1,1,3,44,6tuibxq39fdryu8ou06wcm0q3,0,85.9,8,2023-02-12T11:35:44.876Z,2023-02-12T18:45:54Z,4029534895,178,,4027908055,140,100.0,4027908051,155,,4027908063,1,,4028981453,345,,4027908053,56,Center,4027908061,213,1.1,4028981131,223,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,4028981133,72,4027908057,141,55.2,4027908059,212,35.6,,4027908049,2,,,,,,,,,,,,,,,,,,,,,,,,
2506903713,19,5,1,3,46,dxq76zcvnokq07cszdx0i6kve,1,-0.8,42.9,2023-02-12T11:35:46.752Z,2023-02-12T18:45:56Z,4027908027,346,,4027908023,56,Back,4027908085,233,23,,,,,,,,,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506903723,23,5,1,3,46,6tuibxq39fdryu8ou06wcm0q3,0,100.8,57.1,2023-02-12T11:35:46.752Z,2023-02-12T18:45:56Z,4027908067,56,Center,4027908097,233,19,4027908071,346,,,,,,,,,,,,,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506903893,20,1,1,4,4,dxq76zcvnokq07cszdx0i6kve,1,4.5,49.7,2023-02-12T11:36:04.694Z,2023-02-12T18:46:00Z,4027908937,213,1.3,4027908941,237,,4027908935,212,14.9,4027908927,124,,4027908929,56,Back,4027908933,141,71.0,4027908931,140,7.7,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506903927,21,1,1,4,10,dxq76zcvnokq07cszdx0i6kve,1,14,67.8,2023-02-12T11:36:10.110Z,2023-02-12T18:46:03Z,4027909125,56,Back,4027909129,141,40.0,4027909127,140,13.9,4027909131,212,18.9,4027909133,213,4.7,4029535339,178,,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506903953,22,1,1,4,16,dxq76zcvnokq07cszdx0i6kve,1,28.2,38.2,2023-02-12T11:36:16.351Z,2023-02-12T18:46:07Z,4027909293,140,59.5,4027909289,155,,4029535619,178,,4027909291,56,Left,4027909295,141,94.8,4027909299,213,0.9,4027909297,212,50.6,4027909303,1,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506903959,23,1,1,4,21,dxq76zcvnokq07cszdx0i6kve,0,61.7,89.3,2023-02-12T11:36:21.724Z,2023-02-12T18:46:23Z,4027909339,213,0.2,4027909333,140,66.6,4029536447,178,,4027909331,56,Left,4027909337,212,5.3,4027909335,141,91.2,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506903973,24,49,1,4,22,6tuibxq39fdryu8ou06wcm0q3,1,35.8,18.9,2023-02-12T11:36:22.814Z,2023-02-12T18:46:30Z,,,,,,,,,,,,,,,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506903981,25,1,1,4,23,6tuibxq39fdryu8ou06wcm0q3,1,35.8,18.9,2023-02-12T11:36:23.319Z,2023-02-12T18:46:35Z,4029537057,178,,4027909465,56,Back,4027909467,140,44.4,4027909469,141,10.3,4027909471,212,10.8,4027909473,213,5.7,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506903987,26,1,1,4,25,6tuibxq39fdryu8ou06wcm0q3,0,44.7,9.5,2023-02-12T11:36:25.177Z,2023-02-12T18:46:38Z,4027909495,140,53.7,4027909499,212,12.4,4029537127,178,,4027909501,213,0.7,4027909497,141,21.2,4027909493,56,Center,,,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506903983,24,49,1,4,26,dxq76zcvnokq07cszdx0i6kve,1,45.8,80.9,2023-02-12T11:36:26.195Z,2023-02-12T18:46:43Z,,,,,,,,,,,,,,,,,,,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506904001,25,1,1,4,28,dxq76zcvnokq07cszdx0i6kve,1,55.4,80,2023-02-12T11:36:28.065Z,2023-02-12T18:46:47Z,4029537473,178,,4027909585,56,Left,4027909591,212,4.2,4027909587,140,55.0,4027909593,213,1.7,4027909589,141,86.1,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506904023,26,1,1,4,29,dxq76zcvnokq07cszdx0i6kve,1,55,86.1,2023-02-12T11:36:29.288Z,2023-02-12T18:46:50Z,4029537581,178,,4027909693,56,Back,4027909695,140,46.3,4027909697,141,93.6,4027909701,213,2.6,4027909699,212,10.5,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
