id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/17/value,assist,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2449716293,747,67,1,19,13,e75syeuawg3ql8nwpi3vr2btz,0,39.6,12.1,2022-08-21T19:04:22.754Z,2022-08-22T02:06:52Z,3725539789,233,945,,,,,,,,,,,,,,,,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449511933,202,1,1,19,13,9dntj5dioj5ex52yrgwzxrq9l,1,61.4,83.5,2022-08-21T19:04:22.805Z,2022-08-22T03:28:30Z,3724391515,56,Back,3724391523,213,2.5,3724391519,141,97.4,3724391517,140,49.1,3724391521,212,16.0,3725504089,178,,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449511939,203,49,1,19,15,9dntj5dioj5ex52yrgwzxrq9l,1,47.8,97.4,2022-08-21T19:04:25.133Z,2022-08-22T01:39:35Z,,,,,,,,,,,,,,,,,,,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449716387,946,67,1,19,15,9dntj5dioj5ex52yrgwzxrq9l,1,60.1,89.8,2022-08-21T19:04:25.135Z,2022-08-22T03:28:30Z,3725540133,233,748,,,,,,,,,,,,,,,,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449716381,748,67,1,19,15,e75syeuawg3ql8nwpi3vr2btz,0,39.9,10.2,2022-08-21T19:04:25.136Z,2022-08-22T02:07:07Z,3725540145,233,946,,,,,,,,,,,,,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449512081,204,1,1,19,23,9dntj5dioj5ex52yrgwzxrq9l,1,53.5,53.7,2022-08-21T19:04:32.427Z,2022-08-22T01:39:41Z,3725504357,178,,3724392299,56,Back,3724392301,140,40.7,3724392303,141,36.4,3724392305,212,17.9,3724392307,213,3.9,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449512171,205,1,1,19,26,9dntj5dioj5ex52yrgwzxrq9l,1,40.7,36.4,2022-08-21T19:04:35.666Z,2022-08-22T01:39:45Z,3725504523,178,,3724392833,213,1.3,3724392835,1,,3724392831,212,36.0,3724392825,56,Back,3724392827,140,49.6,3724392829,141,87.5,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449512199,206,1,1,19,30,9dntj5dioj5ex52yrgwzxrq9l,1,62.4,78.5,2022-08-21T19:04:40.025Z,2022-08-22T01:39:47Z,3724392989,140,80.6,3724392987,56,Center,3724392991,141,73.6,3724392995,213,6.1,3724392993,212,19.4,3725504577,178,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449512205,207,1,1,19,33,9dntj5dioj5ex52yrgwzxrq9l,0,90.7,72.1,2022-08-21T19:04:42.626Z,2022-08-22T01:39:50Z,3724393083,236,,3724393085,233,164,3725504635,178,,3724393091,286,,3724393027,141,69.7,3724393029,212,1.7,3724393025,140,91.0,3724393023,56,Center,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,3724393031,213,,,,,,,,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,
2449512213,164,74,1,19,33,e75syeuawg3ql8nwpi3vr2btz,1,8.5,28.7,2022-08-21T19:04:42.707Z,2022-08-22T01:39:53Z,3724393049,56,Back,3725504679,178,,3724393131,233,207,3724393053,285,,,,,,,,,,,,,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449512249,165,49,1,19,35,e75syeuawg3ql8nwpi3vr2btz,1,20.4,36.9,2022-08-21T19:04:44.816Z,2022-08-22T01:39:56Z,,,,,,,,,,,,,,,,,,,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449512289,166,1,1,19,35,e75syeuawg3ql8nwpi3vr2btz,1,20.6,32.5,2022-08-21T19:04:44.858Z,2022-08-22T01:39:59Z,3724393495,140,20.5,3724393501,213,4.7,3724393493,56,Back,3725504847,178,,3724393497,141,13.2,3724393499,212,13.1,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449512327,167,1,1,19,36,e75syeuawg3ql8nwpi3vr2btz,1,20.9,15.7,2022-08-21T19:04:46.106Z,2022-08-22T01:40:02Z,3724393707,56,Back,3724393709,140,16.2,3725504959,178,,3724393713,212,8.6,3724393715,213,2.2,3724393711,141,26.0,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449512363,168,1,1,19,38,e75syeuawg3ql8nwpi3vr2btz,0,20.4,18.8,2022-08-21T19:04:48.159Z,2022-08-22T01:40:12Z,3724393863,1,,3725505187,178,,3724393847,155,,3724393859,212,42.6,3724393857,141,0.0,3724393855,140,58.9,3724393861,213,6.0,3724393853,56,Right,2idy9ngk2rojseoxxw9n98c7p,B. Djimsiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449512365,169,5,1,19,42,e75syeuawg3ql8nwpi3vr2btz,0,58.6,-1,2022-08-21T19:04:51.880Z,2022-08-22T01:40:14Z,3724393867,347,,3724394039,233,208,3724393865,56,Right,,,,,,,,,,,,,,,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449512391,208,5,1,19,42,9dntj5dioj5ex52yrgwzxrq9l,1,41.4,101,2022-08-21T19:04:51.880Z,2022-08-22T01:40:14Z,3724394005,347,,3724394029,233,169,3724394003,56,Back,,,,,,,,,,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449512417,209,1,1,19,44,9dntj5dioj5ex52yrgwzxrq9l,1,41.7,100,2022-08-21T19:04:54.004Z,2022-08-22T01:40:18Z,3724394185,107,,3724394189,140,34.4,3724394187,56,Back,3724394191,141,83.0,3724394195,213,4.2,3724394193,212,14.7,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449512465,210,1,1,19,47,9dntj5dioj5ex52yrgwzxrq9l,1,38,82.1,2022-08-21T19:04:56.618Z,2022-08-22T01:40:21Z,3724394521,140,43.0,3724394527,213,5.2,3724394519,56,Back,3725505385,178,,3724394525,212,12.3,3724394523,141,65.7,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449512589,211,1,1,19,50,9dntj5dioj5ex52yrgwzxrq9l,1,46.7,65.7,2022-08-21T19:04:59.886Z,2022-08-22T01:40:26Z,3724395185,56,Right,3724395183,196,,3724395187,140,67.8,3724395189,141,5.2,3724395191,212,46.7,3724395195,1,,3724395193,213,5.2,3725505465,178,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449512623,212,1,1,19,57,9dntj5dioj5ex52yrgwzxrq9l,1,67.3,17.6,2022-08-21T19:05:06.769Z,2022-08-22T01:40:29Z,3724395367,212,5.7,3725505569,178,,3724395365,141,22.4,3724395363,140,62.8,3724395361,56,Center,3724395371,213,2.5,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449512653,213,1,1,20,0,9dntj5dioj5ex52yrgwzxrq9l,1,62.9,23,2022-08-21T19:05:09.601Z,2022-08-22T01:40:32Z,3725505631,178,,3724395535,213,3.0,3724395533,212,9.3,3724395531,141,24.6,3724395527,56,Center,3724395529,140,54.1,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449512715,214,1,1,20,2,9dntj5dioj5ex52yrgwzxrq9l,1,54.1,24.6,2022-08-21T19:05:11.366Z,2022-08-22T01:40:34Z,3724395829,141,44.9,3724395831,212,15.5,3724395823,140,47.3,3725505663,178,,3724395819,56,Back,3724395833,213,2.0,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449512773,215,1,1,20,4,9dntj5dioj5ex52yrgwzxrq9l,1,48.6,47.8,2022-08-21T19:05:13.851Z,2022-08-22T01:40:37Z,3724396139,56,Left,3724396145,212,29.3,3724396143,141,83.5,3724396147,213,1.0,3725505761,178,,3724396141,140,64.2,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449512815,216,1,1,20,7,9dntj5dioj5ex52yrgwzxrq9l,1,62.6,86.6,2022-08-21T19:05:17.058Z,2022-08-22T01:40:40Z,3724396371,56,Back,3724396377,212,18.3,3724396379,213,3.4,3725505847,178,,3724396375,141,79.1,3724396373,140,45.9,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449512883,217,1,1,20,10,9dntj5dioj5ex52yrgwzxrq9l,1,45.9,77,2022-08-21T19:05:19.618Z,2022-08-22T01:40:43Z,3725505933,178,,3724396793,213,4.7,3724396791,212,20.4,3724396789,141,47.0,3724396787,140,44.8,3724396785,56,Back,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449512947,218,1,1,20,15,9dntj5dioj5ex52yrgwzxrq9l,1,46.8,42.5,2022-08-21T19:05:24.577Z,2022-08-22T01:40:46Z,3724397135,213,5.2,3724397129,141,5.2,3724397127,140,59.0,3724397125,56,Right,3725506027,178,,3724397131,212,28.4,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449513007,219,1,1,20,18,9dntj5dioj5ex52yrgwzxrq9l,1,65.7,10.4,2022-08-21T19:05:28.238Z,2022-08-22T01:40:50Z,3724397555,213,0.9,3724397553,212,8.0,3724397547,56,Right,3724397549,140,70.4,3725506139,178,,3724397551,141,19.7,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449513013,220,4,1,20,20,9dntj5dioj5ex52yrgwzxrq9l,1,69.9,23.5,2022-08-21T19:05:29.659Z,2022-08-22T01:40:54Z,3724397591,56,Center,3724397637,233,170,3724397589,13,,3724397597,286,,3724397593,152,,3724397595,265,,,,,,,,eyra5urhrm92240e7qbll736d,A. Rebić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449512989,170,4,1,20,20,e75syeuawg3ql8nwpi3vr2btz,0,30.1,76.5,2022-08-21T19:05:29.660Z,2022-08-22T01:40:54Z,3724397451,56,Back,3724397449,13,,3725506211,178,,3724397457,285,,3724397779,233,220,3724397453,152,,3724397455,265,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449513719,221,1,1,21,15,9dntj5dioj5ex52yrgwzxrq9l,1,70.3,22.7,2022-08-21T19:06:25.226Z,2022-08-22T01:41:03Z,3724401639,5,,3724401651,213,1.2,3724401645,140,71.6,3725506409,178,,3724832419,154,,3724832417,210,15,3724401641,152,,3724401643,56,Center,cknjube5flk1r5ppqthj82c5,I. Bennacer,1,3724401647,141,3724401649,212,,,,,,,,,27.6,3.6,,,,,,,,,,,,,,,,,,,,,,,
2449513721,222,15,1,21,17,9dntj5dioj5ex52yrgwzxrq9l,1,72.6,30.9,2022-08-21T19:06:26.848Z,2022-08-22T01:41:03Z,3724403199,146,79.9,3724401665,18,,3724832433,55,221,3725506493,178,,3724403201,147,35.7,3724401667,56,Center,3724403195,328,,3724403191,102,49.0,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,3724403205,231,3724832437,215,3724403193,103,3724403203,230,98.9,3724832429,29,,47.3,,19,3724403185,24,,3724402365,233,3724832431,154,171,3724403187,72,3724403189,78,3724402329,82,,,,,,,,
2449513735,171,10,1,21,17,e75syeuawg3ql8nwpi3vr2btz,1,25.9,66.4,2022-08-21T19:06:26.973Z,2022-08-22T01:41:05Z,3724402399,233,222,3724401777,56,Back,3725506543,178,,3724401773,94,,,,,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449513795,223,61,1,21,21,9dntj5dioj5ex52yrgwzxrq9l,0,78,92.6,2022-08-21T19:06:31.111Z,2022-08-22T01:41:17Z,3724402179,56,Left,3725506777,178,,,,,,,,,,,,,,,,,,,,eyra5urhrm92240e7qbll736d,A. Rebić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449513845,172,5,1,21,22,e75syeuawg3ql8nwpi3vr2btz,1,25.2,-1.6,2022-08-21T19:06:32.107Z,2022-08-22T01:41:19Z,3724402493,233,224,3724402453,347,,3724402451,56,Back,,,,,,,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449513811,224,5,1,21,22,9dntj5dioj5ex52yrgwzxrq9l,0,74.8,101.6,2022-08-21T19:06:32.107Z,2022-08-22T01:41:19Z,3724402535,233,172,3724402249,347,,3724402247,56,Left,,,,,,,,,,,,,,,,eyra5urhrm92240e7qbll736d,A. Rebić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449513951,173,1,1,21,28,e75syeuawg3ql8nwpi3vr2btz,1,30.8,0,2022-08-21T19:06:38.318Z,2022-08-22T01:41:23Z,3724402933,213,1.6,3724402929,141,12.9,3724402927,140,30.9,3724402923,107,,3724402931,212,9.9,3724402925,56,Back,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449513981,174,1,1,21,30,e75syeuawg3ql8nwpi3vr2btz,1,29.3,16.7,2022-08-21T19:06:39.467Z,2022-08-22T01:41:25Z,3724403141,212,9.5,3724403135,56,Back,3725506925,178,,3724403143,213,5.1,3724403137,140,32.8,3724403139,141,3.8,,,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449514031,175,1,1,21,32,e75syeuawg3ql8nwpi3vr2btz,0,37.8,6.2,2022-08-21T19:06:41.976Z,2022-08-22T01:41:28Z,3724403427,141,27.7,3724405775,4,,3724403429,212,46.6,3725506967,178,,3724403425,140,79.9,3724403431,213,0.3,3724403423,56,Center,3724403421,155,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,3724403433,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449514161,227,59,1,21,35,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2022-08-21T19:06:45.171Z,2022-08-22T01:41:34Z,3724404119,56,Back,,,,,,,,,,,,,,,,,,,,,,3fpnfgoy4lbpapv2th6g60cet,M. Maignan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449514083,225,12,1,21,35,9dntj5dioj5ex52yrgwzxrq9l,1,19.4,70.1,2022-08-21T19:06:45.231Z,2022-08-22T01:41:38Z,3724403765,15,,3724403673,56,Back,3725507103,178,,3724403675,140,24.4,3724403679,212,22.2,3724403677,141,100.0,3724403719,167,,3724403681,213,1.3,3fpnfgoy4lbpapv2th6g60cet,M. Maignan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449514075,176,5,1,21,37,e75syeuawg3ql8nwpi3vr2btz,1,75.2,-1.6,2022-08-21T19:06:47.315Z,2022-08-22T01:41:39Z,3724403707,233,226,3724403655,347,,3724403653,56,Right,,,,,,,,,,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449514087,226,5,1,21,37,9dntj5dioj5ex52yrgwzxrq9l,0,24.8,101.6,2022-08-21T19:06:47.315Z,2022-08-22T01:41:39Z,3724403729,233,176,3724403703,347,,3724403701,56,Back,,,,,,,,,,,,,,,,3fpnfgoy4lbpapv2th6g60cet,M. Maignan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449514191,177,1,1,21,42,e75syeuawg3ql8nwpi3vr2btz,1,73.4,0,2022-08-21T19:06:51.770Z,2022-08-22T01:41:42Z,3724404289,107,,3724404313,1,,3724404305,212,28.3,3724404291,56,Right,3724404309,213,0.5,3724404299,141,16.5,3724404295,140,97.5,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449514199,178,3,1,21,47,e75syeuawg3ql8nwpi3vr2btz,0,98.9,13.7,2022-08-21T19:06:56.698Z,2022-08-22T01:41:48Z,3725507335,178,,3724404355,286,,3725158085,465,,3724404351,56,Right,3725158087,467,b33rlpjo3kx4477alx82si5wq,,,,,,,,,,30gsjr0xlmjulnz227zfxga8l,D. Zapata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449514211,179,5,1,21,48,e75syeuawg3ql8nwpi3vr2btz,0,101,18,2022-08-21T19:06:57.426Z,2022-08-22T01:41:52Z,3724404541,233,228,3724404433,56,Right,3724404435,346,,,,,,,,,,,,,,,,,30gsjr0xlmjulnz227zfxga8l,D. Zapata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449514223,228,5,1,21,48,9dntj5dioj5ex52yrgwzxrq9l,1,-1,82,2022-08-21T19:06:57.426Z,2022-08-22T01:41:52Z,3724404495,56,Back,3724404521,233,179,3724404497,346,,,,,,,,,,,,,,,,,3fpnfgoy4lbpapv2th6g60cet,M. Maignan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449514603,229,17,1,22,10,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2022-08-21T19:07:19.526Z,2022-08-22T01:42:06Z,3724406839,283,e23z3cbutjh9f01esr7a4w05x,3724406833,31,,3724406835,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449514805,230,1,1,22,23,9dntj5dioj5ex52yrgwzxrq9l,1,4.6,59.3,2022-08-21T19:07:33.053Z,2022-08-22T01:42:09Z,3724408039,237,,3724408033,212,9.4,3724408035,213,5.2,3724408031,141,46.9,3724408025,124,,3724408029,140,8.5,3724408027,56,Back,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449514937,231,1,1,22,31,9dntj5dioj5ex52yrgwzxrq9l,1,23.3,44.8,2022-08-21T19:07:40.811Z,2022-08-22T01:42:13Z,3724408759,56,Back,3724408761,140,31.9,3725507819,178,,3724408763,141,3.8,3724408765,212,29.3,3724408767,213,5.0,,,,,,,3fpnfgoy4lbpapv2th6g60cet,M. Maignan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449514999,232,1,1,22,38,9dntj5dioj5ex52yrgwzxrq9l,1,45.4,5.2,2022-08-21T19:07:48.197Z,2022-08-22T01:42:16Z,3724409153,212,13.6,3724409155,213,1.6,3724409149,140,45.5,3724409147,56,Back,3724409151,141,25.2,3725507851,178,,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449515025,233,1,1,22,41,9dntj5dioj5ex52yrgwzxrq9l,1,45.7,29.1,2022-08-21T19:07:50.391Z,2022-08-22T01:42:18Z,3724409317,212,11.3,3724409319,213,0.9,3724409315,141,41.8,3725507927,178,,3724409305,56,Center,3724409313,140,52.6,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449515033,234,1,1,22,41,9dntj5dioj5ex52yrgwzxrq9l,1,52.6,41.8,2022-08-21T19:07:51.166Z,2022-08-22T01:42:22Z,3724409373,156,,3724409347,140,46.2,3724409349,141,44.9,3724409351,212,7.0,3724409345,56,Back,3724409353,213,2.8,3725508007,178,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449515131,235,1,1,22,44,9dntj5dioj5ex52yrgwzxrq9l,1,45.6,54.5,2022-08-21T19:07:53.582Z,2022-08-22T01:42:25Z,3724409951,56,Back,3724409955,141,82.0,3724409953,140,48.6,3724409959,213,1.4,3724409957,212,19.0,3725508063,178,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449515205,236,1,1,22,48,9dntj5dioj5ex52yrgwzxrq9l,1,63.7,84.1,2022-08-21T19:07:57.494Z,2022-08-22T01:42:33Z,3724410331,141,37.3,3724411717,154,,3724410343,1,,3724410321,155,,3724410335,212,43.8,3724410323,56,Center,3724411715,210,13,3724410327,140,92.3,3tpmw6tlijytn0ahwztvedkut,T. Hernández,1,3724410339,213,3725508173,178,,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,
2449515215,237,13,1,22,51,9dntj5dioj5ex52yrgwzxrq9l,1,92.3,37.3,2022-08-21T19:08:00.534Z,2022-08-22T01:42:33Z,3724411753,328,,3724411743,102,41.5,3724411723,84,,3724410363,17,,3724411733,55,236,3724411757,231,46.2,3724411725,29,,3724410361,22,,17au7v1ocl4zab872g59821yi,Junior Messias,,3724410365,56,3724411749,214,3724411747,103,3725508289,178,,3724410885,72,,Center,,8.3,3724411755,230,98.9,3724411727,154,3724411751,108,,,,,,,,,,,,,,,
2449515201,180,5,1,22,51,e75syeuawg3ql8nwpi3vr2btz,1,-1.9,56.3,2022-08-21T19:08:00.922Z,2022-08-22T01:42:38Z,3724410527,233,238,3724410309,56,Back,3724410311,346,,,,,,,,,,,,,,,,,2idy9ngk2rojseoxxw9n98c7p,B. Djimsiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449515233,238,5,1,22,51,9dntj5dioj5ex52yrgwzxrq9l,0,101.9,43.7,2022-08-21T19:08:00.922Z,2022-08-22T01:42:38Z,3724410475,56,Center,3724410547,233,180,3724410477,346,,,,,,,,,,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449515439,181,1,1,23,4,e75syeuawg3ql8nwpi3vr2btz,1,4.7,51.6,2022-08-21T19:08:14.006Z,2022-08-22T01:42:42Z,3724411675,124,,3724411685,213,0.9,3724411683,212,7.0,3724411677,56,Back,3724411679,140,8.6,3724411689,237,,3724411681,141,60.0,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449515455,182,1,1,23,7,e75syeuawg3ql8nwpi3vr2btz,1,9.4,62.3,2022-08-21T19:08:16.603Z,2022-08-22T01:42:45Z,3724411819,140,14.7,3724411825,213,1.3,3724411817,56,Back,3724411823,212,19.2,3725508567,178,,3724411821,141,89.3,,,,,,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449515505,183,1,1,23,9,e75syeuawg3ql8nwpi3vr2btz,1,14.7,89.6,2022-08-21T19:08:18.507Z,2022-08-22T01:42:47Z,3724412117,56,Back,3724412125,213,0.4,3724412119,140,27.1,3724412123,212,14.2,3725508581,178,,3724412121,141,98.1,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449515547,184,1,1,23,12,e75syeuawg3ql8nwpi3vr2btz,1,26.4,93.6,2022-08-21T19:08:21.694Z,2022-08-22T01:42:56Z,3725508757,178,,3724412359,212,4.0,3724412357,141,87.7,3724412353,56,Back,3724412361,213,4.7,3724412355,140,26.4,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449723019,1095,83,1,23,13,9dntj5dioj5ex52yrgwzxrq9l,1,74.6,15.4,2022-08-21T19:08:22.666Z,2022-08-22T02:27:05Z,3725571779,399,204644,,,,,,,,,,,,,,,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449515577,185,1,1,23,14,e75syeuawg3ql8nwpi3vr2btz,1,28.5,93.9,2022-08-21T19:08:23.366Z,2022-08-22T01:43:00Z,3724412529,155,,3724412531,56,Back,3725508839,178,,3724412533,140,39.0,3724412535,141,97.4,3724412537,212,11.3,3724412539,213,0.2,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449515635,186,1,1,23,15,e75syeuawg3ql8nwpi3vr2btz,0,39,97.4,2022-08-21T19:08:24.838Z,2022-08-22T01:43:05Z,3724412811,3,,3725508979,178,,3724412821,213,5.3,3724412817,141,91.7,3724412819,212,4.6,3724412813,56,Back,3724412815,140,41.4,,,,30gsjr0xlmjulnz227zfxga8l,D. Zapata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
