id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,keyPass,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/16/value,assist,qualifier/17/value
2529854907,9,1,1,0,19,gi0l1habji5hpgar77dl5jqe,1,41.8,91.5,2023-04-07T17:01:34.206Z,2023-04-08T01:05:11Z,4171295531,178,,4170231181,1,,4170231173,140,75.9,4170231171,56,Left,4170231177,212,35.9,4170231169,155,,4170231179,213,0.1,4170231175,141,94.2,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529854909,10,3,1,0,22,gi0l1habji5hpgar77dl5jqe,0,85.6,92.5,2023-04-07T17:01:37.248Z,2023-04-08T01:05:25Z,4171145991,465,,4171295827,178,,4170231277,233,3,4170231187,56,Left,4170231189,286,,,,,,,,,,,72im0m7d8rqpsclo4f5crqmsp,E. Elmas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529854923,3,7,1,0,23,bi1fxjrncd0ram0oi7ja1jyuo,1,14.4,7.5,2023-04-07T17:01:38.663Z,2023-04-08T01:05:29Z,4170231273,233,10,4171295903,389,,4171145935,385,,4170231259,56,Back,4170231261,285,,4170231257,167,,,,,,,,dd7i0ps16hldpriliccyvxct0,Joan Gonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529854929,4,6,1,0,25,bi1fxjrncd0ram0oi7ja1jyuo,0,12.2,2.1,2023-04-07T17:01:40.632Z,2023-04-08T01:05:32Z,4170231405,233,11,4170231307,73,,4170231305,56,Back,,,,,,,,,,,,,,,,dd7i0ps16hldpriliccyvxct0,Joan Gonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529854919,11,6,1,0,25,gi0l1habji5hpgar77dl5jqe,1,87.8,97.9,2023-04-07T17:01:40.632Z,2023-04-08T01:05:32Z,4170231369,73,,4170231241,56,Left,4170231379,233,4,,,,,,,,,,,,,,,,72im0m7d8rqpsclo4f5crqmsp,E. Elmas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855025,12,1,1,0,54,gi0l1habji5hpgar77dl5jqe,1,99.6,99.1,2023-04-07T17:02:09.879Z,2023-04-08T01:05:36Z,4170231811,213,3.8,4170231803,56,Left,4171295995,178,,4170231805,140,95.4,4170231809,212,5.7,4170231801,6,,4170231807,141,93.9,,,,abq67eup8kd31w8da2i0eftgp,G. Raspadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855037,13,1,1,0,56,gi0l1habji5hpgar77dl5jqe,1,95.4,93.9,2023-04-07T17:02:11.104Z,2023-04-08T01:05:39Z,4170231833,141,87.1,4170231831,140,86.1,4170231837,212,10.8,4170231827,56,Left,4171296051,178,,4170231843,213,3.6,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855049,14,1,1,0,57,gi0l1habji5hpgar77dl5jqe,0,86.1,87.1,2023-04-07T17:02:12.735Z,2023-04-08T01:05:42Z,4170231905,155,,4171146577,223,,4170231909,56,Center,4171146579,20,,4170231913,140,88.2,4171296133,178,,4170231903,2,,4170231917,141,59.5,abq67eup8kd31w8da2i0eftgp,G. Raspadori,4170231923,213,4.8,4170231919,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855055,5,12,1,0,58,bi1fxjrncd0ram0oi7ja1jyuo,1,13.4,32.2,2023-04-07T17:02:13.918Z,2023-04-08T01:05:48Z,4170231943,141,30.4,4170231945,212,8.0,4170231939,56,Back,4170231949,15,,4171296287,178,,4170231947,213,6.1,4170231941,140,20.9,,,,cv8wgka2bmkeqajg3eo9lb4k5,A. Ceesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855323,11,12,1,0,59,bi1fxjrncd0ram0oi7ja1jyuo,1,18.4,36.7,2023-04-07T17:02:14.385Z,2023-04-08T01:05:51Z,4171296313,178,,4170235357,141,27.2,4170235361,213,5.1,4170235355,140,21.2,4170235359,212,7.1,4170233421,56,Back,,,,,,,9ik51limpi4f3blp1r60hb27d,R. Oudin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855063,15,15,1,1,0,gi0l1habji5hpgar77dl5jqe,1,79.1,70.6,2023-04-07T17:02:15.816Z,2023-04-08T01:05:53Z,4170232511,147,63.2,4170232123,233,6,4171296433,178,,4170232097,82,,4170232499,102,49.4,4170232093,20,,4170231987,18,,4170232509,146,86.4,abq67eup8kd31w8da2i0eftgp,G. Raspadori,4170232501,103,19,4170232503,215,,4170233251,25,4170232505,328,4170231989,56,Center,4170232497,78,4170232515,231,52.2,4170232513,230,98.4,4170232507,458,,,,,,,,,,,,
2529855073,6,10,1,1,1,bi1fxjrncd0ram0oi7ja1jyuo,1,14.8,27.3,2023-04-07T17:02:16.156Z,2023-04-08T01:05:56Z,4170232031,56,Back,4170232131,233,15,4170232029,94,,4171296489,178,,,,,,,,,,,,,,dd7i0ps16hldpriliccyvxct0,Joan Gonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855071,16,61,1,1,1,gi0l1habji5hpgar77dl5jqe,0,80.5,66.8,2023-04-07T17:02:16.506Z,2023-04-08T01:06:00Z,4171296575,178,,4170232019,56,Center,,,,,,,,,,,,,,,,,,,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855081,7,61,1,1,2,bi1fxjrncd0ram0oi7ja1jyuo,1,21.5,22.8,2023-04-07T17:02:16.999Z,2023-04-08T01:06:09Z,4171296781,178,,4170232087,56,Back,,,,,,,,,,,,,,,,,,,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855897,15,3,1,1,2,bi1fxjrncd0ram0oi7ja1jyuo,1,13.5,22.6,2023-04-07T17:02:17.886Z,2023-04-08T01:06:15Z,4171148575,464,,4171296911,178,,4170236745,56,Back,4170236749,233,66,4170236747,285,,,,,,,,,,,dd7i0ps16hldpriliccyvxct0,Joan Gonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855859,66,45,1,1,2,gi0l1habji5hpgar77dl5jqe,0,86.5,77.4,2023-04-07T17:02:17.886Z,2023-04-08T01:06:15Z,4170236579,286,,4170236765,233,15,4170236577,56,Center,,,,,,,,,,,,,,,,abq67eup8kd31w8da2i0eftgp,G. Raspadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855099,8,49,1,1,3,bi1fxjrncd0ram0oi7ja1jyuo,1,24.7,8.9,2023-04-07T17:02:18.912Z,2023-04-08T01:06:22Z,,,,,,,,,,,,,,,,,,,,,,,,,dd7i0ps16hldpriliccyvxct0,Joan Gonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855113,9,1,1,1,7,bi1fxjrncd0ram0oi7ja1jyuo,0,34.9,7.3,2023-04-07T17:02:22.365Z,2023-04-08T01:06:25Z,4170232225,140,56.2,4170232223,56,Right,4170232231,213,6.0,4170232229,212,23.1,4171297171,178,,4170232227,141,0.0,,,,,,,dd7i0ps16hldpriliccyvxct0,Joan Gonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855115,10,5,1,1,9,bi1fxjrncd0ram0oi7ja1jyuo,0,58.6,-1.2,2023-04-07T17:02:24.309Z,2023-04-08T01:06:27Z,4170232237,347,,4170232453,233,17,4170232235,56,Right,,,,,,,,,,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855157,17,5,1,1,9,gi0l1habji5hpgar77dl5jqe,1,41.4,101.2,2023-04-07T17:02:24.309Z,2023-04-08T01:06:27Z,4170232429,347,,4170232431,233,10,4170232427,56,Back,,,,,,,,,,,,,,,,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855203,18,1,1,1,22,gi0l1habji5hpgar77dl5jqe,1,39.9,100,2023-04-07T17:02:37.595Z,2023-04-08T01:06:31Z,4170232717,212,13.4,4170232711,56,Back,4170232715,141,88.4,4170232719,213,3.8,4170232709,107,,4170232713,140,30.1,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855231,19,1,1,1,25,gi0l1habji5hpgar77dl5jqe,1,32.9,82.8,2023-04-07T17:02:39.984Z,2023-04-08T01:06:33Z,4171297377,178,,4170232889,56,Back,4170232893,141,41.2,4170232897,213,4.7,4170232891,140,32.5,4170232895,212,28.3,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855253,20,1,1,1,32,gi0l1habji5hpgar77dl5jqe,1,40,33.8,2023-04-07T17:02:47.313Z,2023-04-08T01:06:38Z,4171297417,178,,4170233013,140,38.9,4170233019,213,1.6,4170233015,141,74.5,4170233011,56,Back,4170233017,212,27.7,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855261,21,1,1,1,34,gi0l1habji5hpgar77dl5jqe,1,38.9,74.5,2023-04-07T17:02:49.393Z,2023-04-08T01:06:40Z,4170233079,56,Back,4170233087,213,1.4,4170233081,140,40.5,4171297457,178,,4170233085,212,12.2,4170233083,141,92.2,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855277,22,1,1,1,36,gi0l1habji5hpgar77dl5jqe,1,40.5,92.2,2023-04-07T17:02:51.621Z,2023-04-08T01:06:44Z,4170233171,141,95.8,4170233169,140,56.4,4170233167,56,Left,4170233175,213,0.1,4171297519,178,,4170233173,212,16.9,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855287,23,1,1,1,38,gi0l1habji5hpgar77dl5jqe,1,45.1,94.1,2023-04-07T17:02:53.682Z,2023-04-08T01:06:54Z,4170233227,212,17.1,4170233221,56,Back,4170233225,141,75.2,4170233229,213,4.0,4171297593,178,,4170233223,140,34.3,,,,,,,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855309,24,1,1,1,40,gi0l1habji5hpgar77dl5jqe,1,33.5,73.3,2023-04-07T17:02:55.772Z,2023-04-08T01:06:57Z,4170233331,56,Back,4171297841,178,,4170233337,212,27.4,4170233335,141,33.1,4170233339,213,4.8,4170233333,140,35.0,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855319,25,1,1,1,44,gi0l1habji5hpgar77dl5jqe,1,42.5,28.2,2023-04-07T17:02:59.615Z,2023-04-08T01:06:59Z,4170233401,141,5.6,4171297879,178,,4170233405,213,5.1,4170233399,140,48.4,4170233403,212,16.6,4170233397,56,Back,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855331,26,1,1,1,47,gi0l1habji5hpgar77dl5jqe,1,47.1,3.7,2023-04-07T17:03:02.632Z,2023-04-08T01:07:01Z,4171297943,178,,4170233469,141,28.9,4170233465,56,Back,4170233471,212,19.1,4170233467,140,39.0,4170233473,213,2.0,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855357,27,1,1,1,50,gi0l1habji5hpgar77dl5jqe,1,39,28.9,2023-04-07T17:03:05.671Z,2023-04-08T01:07:05Z,4170233579,212,27.3,4170233575,140,34.1,4170233577,141,68.3,4170233581,213,1.8,4170233573,56,Back,4171297983,178,,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855373,28,1,1,1,53,gi0l1habji5hpgar77dl5jqe,1,34.1,69.5,2023-04-07T17:03:08.584Z,2023-04-08T01:07:08Z,4170233645,141,90.3,4171298029,178,,4170233649,213,1.4,4170233641,56,Back,4170233647,212,14.3,4170233643,140,36.4,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855387,29,1,1,1,55,gi0l1habji5hpgar77dl5jqe,1,36.4,90.3,2023-04-07T17:03:10.808Z,2023-04-08T01:07:11Z,4170233695,56,Back,4170233699,141,75.2,4171298105,178,,4170233703,213,3.9,4170233697,140,26.0,4170233701,212,15.0,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855411,30,1,1,1,58,gi0l1habji5hpgar77dl5jqe,1,24.1,74.9,2023-04-07T17:03:13.480Z,2023-04-08T01:07:13Z,4171298165,178,,4170233813,140,10.7,4170233817,212,21.1,4170233811,56,Back,4170233815,141,51.7,4170233819,213,4.0,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855455,31,1,1,2,3,gi0l1habji5hpgar77dl5jqe,1,15,51.2,2023-04-07T17:03:18.544Z,2023-04-08T01:07:15Z,4170234053,56,Back,4170234057,141,31.9,4170234061,213,5.3,4170234059,212,16.0,4170234055,140,23.7,4171298201,178,,,,,,,,af58rhtg8ck7c8g7nwfs67d91,A. Meret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855461,32,1,1,2,13,gi0l1habji5hpgar77dl5jqe,1,30,28.6,2023-04-07T17:03:27.956Z,2023-04-08T01:07:19Z,4170234093,212,18.6,4170234087,56,Back,4171298277,178,,4170234089,140,38.4,4170234095,213,5.2,4170234091,141,4.6,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855473,33,1,1,2,15,gi0l1habji5hpgar77dl5jqe,1,38.4,4.6,2023-04-07T17:03:30.169Z,2023-04-08T01:07:23Z,4171298373,178,,4170234163,212,17.6,4170234159,140,55.2,4170234165,213,0.0,4170234161,141,4.7,4170234157,56,Right,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855475,34,61,1,2,16,gi0l1habji5hpgar77dl5jqe,1,55.2,4.7,2023-04-07T17:03:31.269Z,2023-04-08T01:07:26Z,4170234169,56,Right,4171298487,178,,,,,,,,,,,,,,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855485,35,1,1,2,17,gi0l1habji5hpgar77dl5jqe,1,62.4,2.5,2023-04-07T17:03:32.302Z,2023-04-08T01:07:28Z,4170234209,141,5.6,4170234205,56,Right,4170234207,140,58.6,4170234213,213,2.7,4170234211,212,4.5,4171298577,178,,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855491,36,1,1,2,19,gi0l1habji5hpgar77dl5jqe,1,58.6,5.6,2023-04-07T17:03:34.180Z,2023-04-08T01:07:33Z,4170234237,56,Right,4170234243,212,2.6,4170234239,140,57.1,4170234241,141,2.5,4170234245,213,4.1,4171298725,178,,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855499,37,1,1,2,20,gi0l1habji5hpgar77dl5jqe,1,59.4,1.9,2023-04-07T17:03:35.127Z,2023-04-08T01:07:36Z,4170234289,213,3.1,4170234285,141,1.9,4171298815,178,,4170234287,212,7.8,4170234281,56,Right,4170234283,140,52.0,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855507,38,1,1,2,21,gi0l1habji5hpgar77dl5jqe,1,46.5,3.2,2023-04-07T17:03:36.870Z,2023-04-08T01:07:39Z,4170234339,141,30.0,4170234343,213,2.1,4170234335,56,Back,4170234337,140,37.1,4171298931,178,,4170234341,212,20.7,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855515,39,1,1,2,25,gi0l1habji5hpgar77dl5jqe,1,40.3,32.6,2023-04-07T17:03:40.103Z,2023-04-08T01:07:43Z,4170234411,212,27.7,4170234405,56,Back,4170234409,141,73.3,4171299053,178,,4170234413,213,1.5,4170234407,140,41.3,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855523,40,1,1,2,28,gi0l1habji5hpgar77dl5jqe,1,41.3,73.3,2023-04-07T17:03:43.111Z,2023-04-08T01:07:46Z,4170234445,140,55.3,4170234449,212,19.4,4171299161,178,,4170234451,213,0.7,4170234447,141,92.0,4170234443,56,Left,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
