id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/13/value
2462089289,4,1,1,0,26,e75syeuawg3ql8nwpi3vr2btz,0,30,100,2022-09-18T16:02:04.009Z,2022-09-19T00:51:09Z,3791306727,140,61.1,3791306723,107,,3791306725,56,Left,3791306729,141,87.1,3791306735,1,,3791306733,213,6.0,3791306731,212,34.1,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462089293,8,49,1,0,29,2tk2l9sgktwc9jhzqdd4mpdtb,1,42.4,27.7,2022-09-18T16:02:07.873Z,2022-09-19T00:51:19Z,,,,,,,,,,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462089341,9,1,1,0,29,2tk2l9sgktwc9jhzqdd4mpdtb,0,42.4,27.7,2022-09-18T16:02:07.891Z,2022-09-19T00:51:22Z,3792953145,178,,3791306997,213,0.9,3791306989,56,Center,3791306995,212,32.7,3791306999,1,,3791306987,157,,3791306991,140,61.0,3791306993,141,66.3,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462089395,5,1,1,0,33,e75syeuawg3ql8nwpi3vr2btz,0,43.3,35.2,2022-09-18T16:02:11.138Z,2022-09-19T00:51:29Z,3792953377,178,,3791307255,213,0.9,3791307247,56,Center,3791307253,212,26.1,3791307251,141,65.1,3791307249,140,58.9,3791307245,3,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462089423,10,1,1,0,36,2tk2l9sgktwc9jhzqdd4mpdtb,1,38,36.9,2022-09-18T16:02:14.029Z,2022-09-19T00:51:50Z,3791307417,213,6.2,3791307393,3,,3791307395,56,Center,3791307399,140,53.7,3791307405,141,34.9,3791307409,212,16.5,3792953621,178,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462089433,11,1,1,0,37,2tk2l9sgktwc9jhzqdd4mpdtb,1,54.3,34.9,2022-09-18T16:02:15.149Z,2022-09-19T00:51:54Z,3791307477,213,0.4,3791307473,141,38.8,3791307471,140,60.0,3791307475,212,6.5,3791307467,168,,3792954547,178,,3791307469,56,Center,,,,eu4xivu8i6yla9fcnuncx1ucp,N. Zaniolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462089523,12,1,1,0,39,2tk2l9sgktwc9jhzqdd4mpdtb,1,60,38.8,2022-09-18T16:02:17.188Z,2022-09-19T00:52:06Z,3791308017,212,16.8,3792955311,178,,3791308011,140,69.2,3791308019,213,5.3,3791308015,141,18.6,3791308009,56,Right,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462089533,13,3,1,0,43,2tk2l9sgktwc9jhzqdd4mpdtb,0,89.9,17.4,2022-09-18T16:02:21.959Z,2022-09-19T00:52:16Z,3791308451,233,6,3792211823,465,,3791308075,286,,3792955861,178,,3791308073,56,Right,,,,,,,,,,eu4xivu8i6yla9fcnuncx1ucp,N. Zaniolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462089575,6,7,1,0,44,e75syeuawg3ql8nwpi3vr2btz,1,10.1,82.6,2022-09-18T16:02:22.204Z,2022-09-19T00:52:22Z,3792956063,178,,3791308293,56,Back,3791308295,285,,3791308373,233,13,3792212175,383,,,,,,,,,,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462089581,7,49,1,0,45,e75syeuawg3ql8nwpi3vr2btz,1,6.3,90.8,2022-09-18T16:02:23.111Z,2022-09-19T00:52:34Z,,,,,,,,,,,,,,,,,,,,,,,,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462089611,8,1,1,0,46,e75syeuawg3ql8nwpi3vr2btz,0,6.3,91.4,2022-09-18T16:02:24.856Z,2022-09-19T00:52:40Z,3792956725,178,,3791308491,213,0.3,3791308487,141,100.0,3791308493,1,,3791308485,140,27.6,3791308489,212,23.5,3791308483,56,Back,3791308481,157,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462089615,9,5,1,0,48,e75syeuawg3ql8nwpi3vr2btz,0,26.1,101.5,2022-09-18T16:02:26.805Z,2022-09-19T00:52:42Z,3791308497,347,,3791309085,233,14,3791308495,56,Back,,,,,,,,,,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462089717,14,5,1,0,48,2tk2l9sgktwc9jhzqdd4mpdtb,1,73.9,-1.5,2022-09-18T16:02:26.805Z,2022-09-19T00:52:42Z,3791309021,56,Right,3791309023,347,,3791309047,233,9,,,,,,,,,,,,,,,,eu4xivu8i6yla9fcnuncx1ucp,N. Zaniolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462089733,15,1,1,0,51,2tk2l9sgktwc9jhzqdd4mpdtb,1,73.2,0,2022-09-18T16:02:29.329Z,2022-09-19T00:53:10Z,3791309131,212,12.9,3791309133,213,0.5,3791309127,140,84.0,3791309129,141,7.0,3791309125,56,Right,3791309123,107,,,,,,,,1pkymw7biivk760rxhubin1ed,Z. Çelik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462089751,16,1,1,0,52,2tk2l9sgktwc9jhzqdd4mpdtb,1,87,8.1,2022-09-18T16:02:30.790Z,2022-09-19T00:53:16Z,3791309235,213,3.5,3791309231,141,5.2,3792957315,178,,3791309233,212,6.0,3791309223,56,Right,3791309229,140,81.6,,,,,,,eu4xivu8i6yla9fcnuncx1ucp,N. Zaniolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462089769,17,1,1,0,54,2tk2l9sgktwc9jhzqdd4mpdtb,0,87.5,3.8,2022-09-18T16:02:32.329Z,2022-09-19T00:52:59Z,3792957475,178,,3791309327,155,,3792214141,20,,3791309325,2,,3792214139,224,,3791309329,56,Right,3791309335,212,2.6,3791309333,141,7.3,1pkymw7biivk760rxhubin1ed,Z. Çelik,3791309331,140,88.5,3791315179,189,3791309337,213,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462089735,10,61,1,0,54,e75syeuawg3ql8nwpi3vr2btz,1,10.2,95.6,2022-09-18T16:02:32.559Z,2022-09-19T00:53:20Z,3792958439,178,,3791309141,56,Back,3791309567,189,,,,,,,,,,,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462089777,11,6,1,0,56,e75syeuawg3ql8nwpi3vr2btz,0,10.6,95.3,2022-09-18T16:02:34.446Z,2022-09-19T00:53:27Z,3791309749,189,,3791309499,233,18,3791309363,73,,3791309361,56,Back,,,,,,,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462089797,18,6,1,0,56,2tk2l9sgktwc9jhzqdd4mpdtb,1,89.4,4.7,2022-09-18T16:02:34.446Z,2022-09-19T00:53:26Z,3791309463,233,11,3791309453,75,,3791309447,56,Right,,,,,,,,,,,,,,,,1pkymw7biivk760rxhubin1ed,Z. Çelik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462090177,19,1,1,1,23,2tk2l9sgktwc9jhzqdd4mpdtb,1,99.5,0.5,2022-09-18T16:03:01.181Z,2022-09-19T01:23:05Z,3791313003,210,13,3791311705,212,33.8,3791311709,1,,3792958825,178,,3791313007,154,,3792215413,20,,3791311691,2,,3791311693,6,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,3791311701,140,93.4,3791311703,141,3791312079,224,,1,49.3,3791311707,213,1.8,3791311699,56,Center,3791311695,155,,,,,,,,,,,,,,,,,,,
2462090189,20,44,1,1,24,2tk2l9sgktwc9jhzqdd4mpdtb,1,92.8,50.8,2022-09-18T16:03:02.717Z,2022-09-19T01:23:04Z,3791311773,286,,3791311771,56,Center,3791311929,233,12,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462090213,12,44,1,1,24,e75syeuawg3ql8nwpi3vr2btz,0,7.2,49.2,2022-09-18T16:03:02.718Z,2022-09-19T00:53:36Z,3791311873,285,,3791311871,56,Back,3791311947,233,20,,,,,,,,,,,,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462090201,22,13,1,1,24,2tk2l9sgktwc9jhzqdd4mpdtb,1,92.2,49.7,2022-09-18T16:03:02.768Z,2022-09-19T01:23:05Z,3791313047,103,70.8,3792959267,388,,3791313037,29,,3791312571,15,,3791313041,55,19,3791311827,17,,3791313051,231,49.6,3791313035,74,,7o9bkf7no8wz167ingslfimdx,C. Smalling,3791313039,154,,3791313049,230,3791313045,102,49.9,,99.4,3791312575,328,,3791311829,56,Center,3791312569,25,,,,,,,,,,,,,,,,,,,
2462090225,13,5,1,1,25,e75syeuawg3ql8nwpi3vr2btz,1,-1.6,49.3,2022-09-18T16:03:03.890Z,2022-09-19T00:53:41Z,3791312013,233,21,3791311937,56,Back,3791311939,346,,,,,,,,,,,,,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462090195,21,5,1,1,25,2tk2l9sgktwc9jhzqdd4mpdtb,0,101.6,50.7,2022-09-18T16:03:03.890Z,2022-09-19T00:53:42Z,3791312021,233,13,3791311793,346,,3791311791,56,Center,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462090683,14,1,1,1,50,e75syeuawg3ql8nwpi3vr2btz,1,5.3,53.7,2022-09-18T16:03:28.329Z,2022-09-19T00:53:50Z,3791314391,74,,3791314377,141,48.5,3791314375,140,44.3,3791314379,212,41.1,3791314371,124,,3791314383,1,,3791314373,56,Back,3791314381,213,6.2,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462090747,15,1,1,1,52,e75syeuawg3ql8nwpi3vr2btz,0,44.3,48.5,2022-09-18T16:03:30.244Z,2022-09-19T00:54:00Z,3791314693,1,,3792960197,178,,3791314687,141,45.4,3791314691,213,6.2,3791314685,140,65.8,3791314689,212,22.7,3791314681,157,,3791314683,56,Center,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462392561,1083,43,1,1,55,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2022-09-18T16:03:32.991Z,2022-09-19T02:41:35Z,3793006245,233,894,3793096573,144,67,,,,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462392557,894,43,1,1,55,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-09-18T16:03:32.992Z,2022-09-19T02:41:35Z,3793006253,233,1083,3793096567,144,67,,,,,,,,,,,,,,,,,,,d364lpc0km51psy3zwc4a6zca,R. Højlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462090741,23,8,1,1,55,2tk2l9sgktwc9jhzqdd4mpdtb,1,32.3,60,2022-09-18T16:03:33.029Z,2022-09-19T01:23:06Z,3791314665,56,Back,3792960507,178,,3792218615,385,,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462090753,24,49,1,1,56,2tk2l9sgktwc9jhzqdd4mpdtb,1,31.8,25.3,2022-09-18T16:03:34.960Z,2022-09-19T00:54:13Z,,,,,,,,,,,,,,,,,,,,,,,,,1pkymw7biivk760rxhubin1ed,Z. Çelik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462090847,25,1,1,1,59,2tk2l9sgktwc9jhzqdd4mpdtb,1,38.2,2.8,2022-09-18T16:03:37.679Z,2022-09-19T00:54:16Z,3791315283,212,29.5,3791315281,141,7.1,3791315279,140,66.2,3791315275,155,,3791315285,213,0.1,3791315277,56,Right,3792960853,178,,,,,1pkymw7biivk760rxhubin1ed,Z. Çelik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462090851,26,3,1,2,4,2tk2l9sgktwc9jhzqdd4mpdtb,0,64.9,16.5,2022-09-18T16:03:42.232Z,2022-09-19T00:54:32Z,3791315349,211,,3792219489,465,,3791315303,286,,3791315301,56,Right,3792961357,178,,,,,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462090887,16,49,1,2,6,e75syeuawg3ql8nwpi3vr2btz,1,31.8,65.7,2022-09-18T16:03:44.316Z,2022-09-19T00:54:38Z,,,,,,,,,,,,,,,,,,,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462090931,17,1,1,2,6,e75syeuawg3ql8nwpi3vr2btz,1,31.8,65.7,2022-09-18T16:03:44.688Z,2022-09-19T00:54:42Z,3792961777,178,,3791315657,140,24.2,3791315663,213,2.8,3791315655,56,Back,3791315661,212,8.4,3791315659,141,69.6,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462090961,18,1,1,2,7,e75syeuawg3ql8nwpi3vr2btz,1,24.2,69.6,2022-09-18T16:03:45.402Z,2022-09-19T00:54:47Z,3792961987,178,,3791315857,212,7.7,3791315853,140,31.3,3791315851,56,Back,3791315855,141,72.6,3791315859,213,0.3,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462090989,19,1,1,2,8,e75syeuawg3ql8nwpi3vr2btz,1,32.9,72.4,2022-09-18T16:03:46.412Z,2022-09-19T00:54:52Z,3791316001,212,30.9,3791316003,213,4.9,3792962203,178,,3791315993,155,,3791315999,141,27.6,3791315995,56,Back,3791315997,140,37.6,,,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462091051,20,1,1,2,12,e75syeuawg3ql8nwpi3vr2btz,1,37.2,27.4,2022-09-18T16:03:50.106Z,2022-09-19T00:54:59Z,3791316309,56,Back,3791316311,140,32.1,3791316313,141,9.1,3791316315,212,13.5,3791316317,213,4.3,3792962527,178,,,,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462091087,21,1,1,2,15,e75syeuawg3ql8nwpi3vr2btz,1,31.1,24.2,2022-09-18T16:03:53.389Z,2022-09-19T00:55:04Z,3791316539,213,3.2,3791316535,141,23.7,3791316533,140,22.1,3791316531,56,Back,3791316537,212,9.5,3792962763,178,,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462091127,22,1,1,2,18,e75syeuawg3ql8nwpi3vr2btz,0,30.2,11,2022-09-18T16:03:56.574Z,2022-09-19T00:55:08Z,3791316727,140,72.0,3791316729,141,18.2,3791316725,56,Right,3791316723,155,,3791316733,213,0.1,3791316731,212,44.2,3791316735,1,,3792962859,178,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462091143,27,1,1,2,21,2tk2l9sgktwc9jhzqdd4mpdtb,0,29,73.8,2022-09-18T16:03:59.245Z,2022-09-19T00:55:11Z,3792962975,388,,3791316837,140,38.5,3791316835,56,Back,3791316839,141,90.2,3791316843,213,0.8,3791316841,212,15.0,3791316833,3,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462091189,23,1,1,2,23,e75syeuawg3ql8nwpi3vr2btz,0,70.5,2,2022-09-18T16:04:01.639Z,2022-09-19T00:55:25Z,3791317067,140,78.0,3791317065,56,Right,3791317069,141,12.2,3791317063,155,,3791317071,212,10.5,3791317073,213,0.7,3792963529,388,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462393893,1163,43,1,2,25,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2022-09-18T16:04:03.026Z,2022-09-19T02:42:13Z,3793097101,144,67,3793012983,233,944,,,,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462393891,944,43,1,2,25,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-09-18T16:04:03.027Z,2022-09-19T02:42:13Z,3793012997,233,1163,3793097103,144,67,,,,,,,,,,,,,,,,,,,d364lpc0km51psy3zwc4a6zca,R. Højlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462091195,28,8,1,2,25,2tk2l9sgktwc9jhzqdd4mpdtb,1,21.2,90.9,2022-09-18T16:04:03.053Z,2022-09-19T01:23:06Z,3792963711,178,,3791317081,56,Back,3792222127,385,,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
