id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/13/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2473678869,887,67,1,0,16,4raiad4l2j5lkfaz92pk4osb,1,12.6,2.9,2022-10-17T18:50:58.885Z,2022-10-18T01:10:13Z,3852981411,233,765,,,,,,,,,,,,,,,,,,,,,,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473678867,765,67,1,0,16,bi1fxjrncd0ram0oi7ja1jyuo,0,87.4,97.1,2022-10-17T18:50:58.886Z,2022-10-18T00:34:58Z,3852981433,233,887,,,,,,,,,,,,,,,,,,,,,,cntcffa67r95rbcf1154r92zu,L. Banda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473614735,4,12,1,0,16,4raiad4l2j5lkfaz92pk4osb,1,13.9,3.5,2022-10-17T18:50:58.941Z,2022-10-18T01:10:14Z,3852631257,140,13.1,3852946209,178,,3852631263,213,3.6,3852631255,56,Back,3852631259,141,2.9,3852631261,212,0.9,,,,,,,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473614727,8,61,1,0,16,bi1fxjrncd0ram0oi7ja1jyuo,1,92.6,98.5,2022-10-17T18:50:59.149Z,2022-10-18T00:03:14Z,3852946289,178,,3852631225,56,Left,,,,,,,,,,,,,,,,,,,cntcffa67r95rbcf1154r92zu,L. Banda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473614787,5,5,1,0,18,4raiad4l2j5lkfaz92pk4osb,1,15.4,-1.6,2022-10-17T18:51:00.528Z,2022-10-18T00:03:17Z,3852631529,347,,3852631531,233,9,3852631527,56,Back,,,,,,,,,,,,,,,,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473614743,9,5,1,0,18,bi1fxjrncd0ram0oi7ja1jyuo,0,84.6,101.6,2022-10-17T18:51:00.528Z,2022-10-18T00:03:17Z,3852631311,347,,3852631309,56,Left,3852631573,233,5,,,,,,,,,,,,,,,,cntcffa67r95rbcf1154r92zu,L. Banda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473614803,6,1,1,0,27,4raiad4l2j5lkfaz92pk4osb,1,15.2,0,2022-10-17T18:51:10.231Z,2022-10-18T00:03:33Z,3852631591,141,11.6,3852631595,213,2.5,3852631587,56,Back,3852631593,212,13.6,3852631585,107,,3852631589,140,5.1,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473614817,7,1,1,0,29,4raiad4l2j5lkfaz92pk4osb,1,5.1,11.6,2022-10-17T18:51:11.917Z,2022-10-18T00:03:36Z,3852631677,141,16.2,3852631679,212,37.4,3852631683,1,,3852947179,178,,3852631671,157,,3852631681,213,0.1,3852631675,140,40.6,3852631673,56,Back,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473614821,8,1,1,0,31,4raiad4l2j5lkfaz92pk4osb,0,40.6,16.2,2022-10-17T18:51:14.256Z,2022-10-18T00:03:44Z,3852631731,156,,3852947307,178,,3852631697,212,11.0,3852631695,141,16.8,3852631693,140,30.1,3852947309,21,,3852631699,213,3.1,3852631691,56,Back,21pztrby95djexvw3m9hhzgt1,L. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473614835,10,49,1,0,33,bi1fxjrncd0ram0oi7ja1jyuo,1,66.1,77.6,2022-10-17T18:51:15.523Z,2022-10-18T00:03:55Z,,,,,,,,,,,,,,,,,,,,,,,,,dd7i0ps16hldpriliccyvxct0,JoanGonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473614845,11,3,1,0,33,bi1fxjrncd0ram0oi7ja1jyuo,0,69.8,81.9,2022-10-17T18:51:16.196Z,2022-10-18T00:04:00Z,3852631795,56,Left,3852834151,464,,3852947773,178,,3852631797,286,,3852706075,233,9,,,,,,,,,,dd7i0ps16hldpriliccyvxct0,JoanGonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473614857,9,7,1,0,34,4raiad4l2j5lkfaz92pk4osb,1,30.2,18.1,2022-10-17T18:51:16.452Z,2022-10-18T00:04:04Z,3852631863,233,11,3852834235,383,,3852947855,178,,3852631849,285,,3852631847,56,Back,,,,,,,,,,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473614863,10,49,1,0,35,4raiad4l2j5lkfaz92pk4osb,1,29.5,7.7,2022-10-17T18:51:17.531Z,2022-10-18T00:35:54Z,,,,,,,,,,,,,,,,,,,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473678979,888,43,1,0,35,4raiad4l2j5lkfaz92pk4osb,1,0,0,2022-10-17T18:51:17.674Z,2022-10-18T00:35:29Z,3852981967,178,0,3852982039,144,82,,,,,,,,,,,,,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473679013,889,43,1,0,35,4raiad4l2j5lkfaz92pk4osb,1,0,0,2022-10-17T18:51:17.679Z,2022-10-18T00:35:38Z,3852982177,178,0,3852982253,144,82,,,,,,,,,,,,,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473614871,11,1,1,0,37,4raiad4l2j5lkfaz92pk4osb,0,32.5,7,2022-10-17T18:51:19.435Z,2022-10-18T00:04:29Z,3852631901,213,1.0,3852631897,141,25.8,3852631899,212,15.7,3852948295,178,,3852631895,140,41.2,3852631893,56,Back,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473614887,12,49,1,0,37,bi1fxjrncd0ram0oi7ja1jyuo,1,57.1,79.1,2022-10-17T18:51:20.047Z,2022-10-18T00:04:34Z,,,,,,,,,,,,,,,,,,,,,,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473614905,14,1,1,0,38,bi1fxjrncd0ram0oi7ja1jyuo,1,54.9,91.5,2022-10-17T18:51:20.729Z,2022-10-18T00:04:44Z,3852632047,212,24.2,3852948603,178,,3852632043,140,42.8,3852632045,141,61.2,3852632041,56,Back,3852632049,213,4.2,,,,,,,8mlps3xgwbxa7svajxfk2exud,S. Umtiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473614891,13,1,1,0,38,bi1fxjrncd0ram0oi7ja1jyuo,1,57.1,79.1,2022-10-17T18:51:20.798Z,2022-10-18T00:04:39Z,3852632015,212,11.0,3852948495,178,,3852632013,141,94.4,3852632009,56,Left,3852632011,140,53.8,3852632017,213,1.9,,,,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473614927,15,1,1,0,43,bi1fxjrncd0ram0oi7ja1jyuo,1,38.6,59.4,2022-10-17T18:51:25.666Z,2022-10-18T00:04:48Z,3852632177,141,48.8,3852632179,212,22.3,3852948705,178,,3852632173,56,Back,3852632175,140,18.5,3852632181,213,3.5,,,,,,,8j498fkairlyk82v1qprc13op,M. Pongračić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473614949,16,1,1,0,48,bi1fxjrncd0ram0oi7ja1jyuo,1,23.5,40.8,2022-10-17T18:51:30.943Z,2022-10-18T00:04:52Z,3852632313,213,6.2,3852632305,56,Center,3852632303,157,,3852632315,1,,3852632311,212,44.8,3852632309,141,38.6,3852948851,178,,3852632307,140,66.1,3nfxhugbxid6o0r92txslivh1,W. Falcone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473614951,17,61,1,0,52,bi1fxjrncd0ram0oi7ja1jyuo,0,66.1,38.6,2022-10-17T18:51:34.999Z,2022-10-18T00:04:58Z,3852948977,178,,3852632319,56,Center,,,,,,,,,,,,,,,,,,,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473614957,12,61,1,0,53,4raiad4l2j5lkfaz92pk4osb,1,32.3,62.1,2022-10-17T18:51:36.341Z,2022-10-18T00:05:29Z,3852949715,178,,3852632345,56,Back,,,,,,,,,,,,,,,,,,,963czsr3yecwk4s3p1wby5x3p,A. Barák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473614971,13,1,1,0,54,4raiad4l2j5lkfaz92pk4osb,1,35.9,57.5,2022-10-17T18:51:36.816Z,2022-10-18T00:05:33Z,3852632427,213,0.8,3852632421,140,46.8,3852949825,178,,3852632419,56,Back,3852632423,141,73.5,3852632425,212,15.8,,,,,,,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473628949,446,50,1,0,55,4raiad4l2j5lkfaz92pk4osb,1,47.7,79.2,2022-10-17T18:51:37.546Z,2022-10-18T00:05:44Z,3852834663,286,,3852705041,56,Back,3852914091,233,19,,,,,,,,,,,,,,,,6gjn7pt0i34q45g4porckuj8p,C. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473614973,19,7,1,0,55,bi1fxjrncd0ram0oi7ja1jyuo,1,52.3,20.8,2022-10-17T18:51:38.025Z,2022-10-18T00:05:48Z,3852632429,56,Right,3852914083,233,446,3852950183,178,,3852834721,384,,3852834683,285,,,,,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473614969,18,43,1,0,55,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2022-10-17T18:51:38.153Z,2022-10-17T19:43:15Z,3852632415,213,3.9,3852632413,212,18.1,3852707109,144,1,3852632411,141,22.5,3852632409,140,51.3,3852632407,56,Center,,,,,,,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473679407,781,43,1,0,56,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2022-10-17T18:51:39.133Z,2022-10-18T00:37:21Z,3852984767,144,82,3852984419,178,0,,,,,,,,,,,,,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473614993,20,1,1,0,57,bi1fxjrncd0ram0oi7ja1jyuo,1,53.8,29.6,2022-10-17T18:51:40.082Z,2022-10-18T00:37:55Z,3852632533,140,55.9,3852632535,141,4.6,3852632531,56,Right,3852632539,213,4.8,3852950279,178,,3852632537,212,17.1,,,,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473614995,21,50,1,0,59,bi1fxjrncd0ram0oi7ja1jyuo,1,52.4,3.8,2022-10-17T18:51:41.395Z,2022-10-18T00:06:07Z,3852632545,286,,3852632543,56,Right,3852632597,233,14,,,,,,,,,,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473615001,14,7,1,0,59,4raiad4l2j5lkfaz92pk4osb,1,47.6,96.2,2022-10-17T18:51:41.966Z,2022-10-18T00:06:19Z,3852632573,56,Back,3852632575,285,,3852632571,167,,3852834917,385,,3852950579,178,,3852632587,233,21,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473615005,15,5,1,1,2,4raiad4l2j5lkfaz92pk4osb,0,50.5,101.6,2022-10-17T18:51:44.531Z,2022-10-18T00:06:25Z,3852632657,233,22,3852632601,347,,3852632599,56,Left,,,,,,,,,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473615009,22,5,1,1,2,bi1fxjrncd0ram0oi7ja1jyuo,1,49.5,-1.6,2022-10-17T18:51:44.531Z,2022-10-18T00:06:25Z,3852632637,233,15,3852632617,56,Back,3852632619,347,,,,,,,,,,,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473615051,23,1,1,1,7,bi1fxjrncd0ram0oi7ja1jyuo,1,52.9,0,2022-10-17T18:51:49.552Z,2022-10-18T00:06:30Z,3852632803,212,21.8,3852632797,56,Right,3852632805,213,0.6,3852632801,141,17.1,3852632799,140,69.6,3852632795,107,,3852632807,1,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473615055,24,61,1,1,8,bi1fxjrncd0ram0oi7ja1jyuo,1,69.6,17.1,2022-10-17T18:51:50.882Z,2022-10-18T00:06:39Z,3852632815,56,Right,3852951047,178,,,,,,,,,,,,,,,,,,,,cv8wgka2bmkeqajg3eo9lb4k5,A. Ceesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473615057,25,1,1,1,10,bi1fxjrncd0ram0oi7ja1jyuo,0,62.1,21.5,2022-10-17T18:51:52.869Z,2022-10-18T00:06:48Z,3852632817,56,Right,3852951201,21,,3852632821,141,19.2,3852632819,140,65.2,3852632825,213,5.8,3852951199,178,,3852632823,212,3.6,,,,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473615049,16,61,1,1,10,4raiad4l2j5lkfaz92pk4osb,1,36.2,79.7,2022-10-17T18:51:53.146Z,2022-10-18T00:06:55Z,3852632793,56,Back,3852951309,15,,3852951311,178,,,,,,,,,,,,,,,,,963czsr3yecwk4s3p1wby5x3p,A. Barák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473615063,17,49,1,1,11,4raiad4l2j5lkfaz92pk4osb,1,32.1,72.9,2022-10-17T18:51:53.621Z,2022-10-18T00:07:03Z,,,,,,,,,,,,,,,,,,,,,,,,,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473615067,18,1,1,1,11,4raiad4l2j5lkfaz92pk4osb,1,32.1,72.9,2022-10-17T18:51:53.790Z,2022-10-18T00:07:07Z,3852632859,140,46.1,3852632861,141,73.0,3852951493,178,,3852632863,212,14.7,3852632865,213,0.0,3852632857,56,Back,,,,,,,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473679867,905,43,1,1,12,4raiad4l2j5lkfaz92pk4osb,1,0,0,2022-10-17T18:51:55.059Z,2022-10-18T01:09:25Z,3853026479,144,67,3852987085,233,785,,,,,,,,,,,,,,,,,,,21pztrby95djexvw3m9hhzgt1,L. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473679865,785,43,1,1,12,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2022-10-17T18:51:55.060Z,2022-10-18T01:09:25Z,3852987101,233,905,3853026473,144,67,,,,,,,,,,,,,,,,,,,8j498fkairlyk82v1qprc13op,M. Pongračić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473687761,1370,67,1,1,12,4raiad4l2j5lkfaz92pk4osb,1,46.4,74,2022-10-17T18:51:55.129Z,2022-10-18T01:10:14Z,3853027093,233,1087,,,,,,,,,,,,,,,,,,,,,,21pztrby95djexvw3m9hhzgt1,L. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473687757,1087,67,1,1,12,bi1fxjrncd0ram0oi7ja1jyuo,0,53.6,26,2022-10-17T18:51:55.130Z,2022-10-18T01:09:51Z,3853027109,233,1370,,,,,,,,,,,,,,,,,,,,,,8j498fkairlyk82v1qprc13op,M. Pongračić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473687675,1362,43,1,1,12,4raiad4l2j5lkfaz92pk4osb,1,0,0,2022-10-17T18:51:55.130Z,2022-10-18T01:09:41Z,3853026825,144,82,3853026537,178,0,,,,,,,,,,,,,,,,,,,21pztrby95djexvw3m9hhzgt1,L. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473687817,1372,43,1,1,12,4raiad4l2j5lkfaz92pk4osb,1,0,0,2022-10-17T18:51:55.130Z,2022-10-18T01:10:04Z,3853027369,178,0,3853027439,144,82,,,,,,,,,,,,,,,,,,,21pztrby95djexvw3m9hhzgt1,L. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473615069,19,61,1,1,13,4raiad4l2j5lkfaz92pk4osb,0,46.1,73,2022-10-17T18:51:56.165Z,2022-10-18T00:09:36Z,3852951613,178,,3852632869,56,Back,,,,,,,,,,,,,,,,,,,21pztrby95djexvw3m9hhzgt1,L. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473615083,27,49,1,1,14,bi1fxjrncd0ram0oi7ja1jyuo,1,55.4,30.9,2022-10-17T18:51:57.120Z,2022-10-18T00:09:43Z,,,,,,,,,,,,,,,,,,,,,,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
