id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/16/value,assist,qualifier/17/value
2509493897,161,43,1,15,13,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-02-18T20:01:21.505Z,2023-02-18T20:03:22Z,4041600239,144,49,,,,,,,,,,,,,,,,,,,,,,c9lu69xk59a75bnpzgalh1kut,S. Handanovič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509494521,163,27,1,16,22,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-02-18T20:02:30.185Z,2023-02-19T03:41:10Z,4041599249,364,,4041599247,207,,4041599245,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509494579,164,65,1,16,26,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-02-18T20:02:34.787Z,2023-02-19T03:41:23Z,4041599879,336,,4041599597,365,162,4041599595,331,,,,,,,,,,,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509494589,165,28,1,17,0,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-02-18T20:03:08.237Z,2023-02-19T03:41:25Z,4041599649,55,163,4041599647,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509494797,139,18,1,17,19,dxq76zcvnokq07cszdx0i6kve,1,0,0,2023-02-18T20:03:27.635Z,2023-02-19T03:41:57Z,4041600903,59,23,4041600899,41,,4041600901,44,Defender,4041600945,55,140,,,,,,,,,,,,,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509494803,140,19,1,17,19,dxq76zcvnokq07cszdx0i6kve,1,0,0,2023-02-18T20:03:27.636Z,2023-02-19T03:41:58Z,4041600923,41,,4041600931,292,3,4041600937,55,139,4041600927,145,4,4041600929,59,3,4041600933,293,1,4041600935,44,Defender,,,,6gzi8qf8szxn99dnwh3h6gkb9,A. Masina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509495329,141,43,1,18,16,dxq76zcvnokq07cszdx0i6kve,1,0,0,2023-02-18T20:04:23.941Z,2023-02-18T20:05:38Z,4041603929,179,0,4041603925,9,0,4041603927,187,0,4041603931,73,0,4041607789,144,58,4041603933,56,Back,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509495269,166,84,1,18,16,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-02-18T20:04:23.941Z,2023-02-18T20:05:36Z,4041603547,214,,4041603541,9,,4041604373,233,142,4041603545,56,Center,4041606687,343,2,4041607743,436,15,4041603543,17,,4041604029,458,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,4041604019,72,4041604033,147,4041604023,102,47.9,4041604021,80,4041604027,390,184289,,49.5,4041604091,353,141,4041604025,103,4041604031,146,,,,,,,,,,5.1,99.8,,,,,,,
2509495335,142,43,1,18,17,dxq76zcvnokq07cszdx0i6kve,1,0,0,2023-02-18T20:04:25.704Z,2023-02-18T20:05:36Z,4041603969,9,0,4041607751,144,10,4041603977,56,Back,4041604367,174,0,4041603973,179,0,4041603975,182,0,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509495347,143,43,1,18,18,dxq76zcvnokq07cszdx0i6kve,1,0,0,2023-02-18T20:04:26.312Z,2023-02-18T20:05:13Z,4041606303,144,12,4041604065,212,4.6,4041604051,56,Back,4041604057,140,0.0,4041604121,167,0,4041604061,141,62.3,4041604067,213,2.8,,,,6gzi8qf8szxn99dnwh3h6gkb9,A. Masina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509495349,144,43,1,18,19,dxq76zcvnokq07cszdx0i6kve,1,0,0,2023-02-18T20:04:27.738Z,2023-02-18T20:05:12Z,4041604077,73,0,4041604075,56,Back,4041604281,233,167,4041606179,144,6,,,,,,,,,,,,,6gzi8qf8szxn99dnwh3h6gkb9,A. Masina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509495305,167,43,1,18,20,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-02-18T20:04:27.972Z,2023-02-18T20:05:26Z,4041603765,56,Center,4041603767,75,0,4041607111,144,6,,,,,,,,,,,,,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509495643,168,27,1,18,58,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-02-18T20:05:06.057Z,2023-02-19T03:42:04Z,4041605819,364,,4041605817,207,,4041605815,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509495805,169,65,1,19,0,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-02-18T20:05:07.846Z,2023-02-19T03:42:20Z,4041606725,334,,4041606727,365,166,4041607531,336,,,,,,,,,,,,,,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509495843,170,28,1,19,17,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-02-18T20:05:24.847Z,2023-02-19T03:42:54Z,4041606947,364,,4041606949,55,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509496021,145,58,1,19,31,dxq76zcvnokq07cszdx0i6kve,0,0,0,2023-02-18T20:05:39.224Z,2023-02-19T03:43:11Z,4041607987,56,Back,4041607981,186,,4041607983,179,,4041607985,73,,4041608285,233,171,4041607979,9,,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509496003,171,16,1,19,31,3vo5mpj7catp66nrwwqiuhuup,1,88.5,50,2023-02-18T20:05:39.224Z,2023-02-19T03:43:14Z,4041608757,282,127,4041608751,231,50.2,4041608747,458,,4041608741,102,45.7,4041608755,281,2r6hs8npijvt4wekd059t6tx,4041608745,390,184289,4042232691,395,99.1,4041608235,353,145,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,4041608749,230,4042232693,396,4042556833,178,,4041608753,280,4041608743,103,0.6,99.9,46.9,4041608739,80,,4041607887,56,4041608159,375,4041608149,72,,PENALTY_WON,4041607885,17,4041608155,374,2023-02-18 20:05:38.836,Center,19:31.036,4041608147,9,4041608151,214,,,
2509496591,146,1,1,20,17,dxq76zcvnokq07cszdx0i6kve,1,50.2,49.7,2023-02-18T20:06:25.360Z,2023-02-19T03:43:21Z,4041611149,141,47.6,4041611151,212,8.2,4041611141,56,Back,4042557009,178,,4041611153,213,3.3,4041611155,279,G,4041611145,140,42.5,,,,8shwa0k28rt5duyrhuqza1hhx,F. Thauvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509496647,147,1,1,20,20,dxq76zcvnokq07cszdx0i6kve,1,42.2,46.4,2023-02-18T20:06:28.144Z,2023-02-19T03:43:28Z,4042557113,178,,4041611467,213,4.7,4041611461,140,40.7,4041611463,141,7.9,4041611465,212,26.2,4041611459,56,Back,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509496665,148,1,1,20,23,dxq76zcvnokq07cszdx0i6kve,1,40.5,7.6,2023-02-18T20:06:31.091Z,2023-02-19T03:43:33Z,4041611531,213,0.1,4041611523,56,Right,4041611525,140,61.1,4042557207,178,,4041611529,212,21.7,4041611527,141,9.5,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509496675,149,1,1,20,24,dxq76zcvnokq07cszdx0i6kve,1,61.1,12.9,2023-02-18T20:06:32.347Z,2023-02-19T03:43:40Z,4041611581,141,29.5,4041611587,213,2.2,4041611573,56,Center,4041611585,212,14.3,4041611577,140,52.7,4042557353,178,,,,,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509496705,151,1,1,20,25,dxq76zcvnokq07cszdx0i6kve,1,52.7,29.5,2023-02-18T20:06:33.303Z,2023-02-19T03:43:46Z,4041611733,140,58.1,4041611735,141,10.1,4041611739,213,5.1,4041611737,212,14.4,4041611731,56,Right,4042557447,178,,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509496727,152,1,1,20,26,dxq76zcvnokq07cszdx0i6kve,1,59.9,7.9,2023-02-18T20:06:34.323Z,2023-02-19T03:43:55Z,4042557657,178,,4041611859,212,5.1,4041611857,141,1.0,4041611861,213,5.1,4041611853,56,Right,4041611855,140,61.8,,,,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509496681,150,43,1,20,27,dxq76zcvnokq07cszdx0i6kve,1,0,0,2023-02-18T20:06:34.968Z,2023-02-18T20:06:46Z,4041611617,3,0,4041612299,144,1,4041611619,56,Center,4041611627,213,3.1,4041611621,140,52.7,4041611623,141,29.5,4041611625,212,0,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509496733,153,3,1,20,28,dxq76zcvnokq07cszdx0i6kve,0,56.2,9.6,2023-02-18T20:06:36.149Z,2023-02-19T03:44:20Z,4041611869,286,,4041611867,56,Right,4042558095,178,,4042234617,465,,4041612183,233,172,,,,,,,,,,8shwa0k28rt5duyrhuqza1hhx,F. Thauvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509496755,172,7,1,20,28,3vo5mpj7catp66nrwwqiuhuup,1,43.8,90.4,2023-02-18T20:06:36.450Z,2023-02-19T03:44:26Z,4042558213,178,,4042234637,383,,4041611969,285,,4041611967,56,Back,4041612023,233,153,,,,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509496761,173,4,1,20,29,3vo5mpj7catp66nrwwqiuhuup,1,43.2,89.7,2023-02-18T20:06:37.482Z,2023-02-19T03:44:35Z,4041611989,13,,4041611997,286,,4041611991,56,Back,4041611993,152,,4041611995,265,,4041612077,233,154,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509496769,154,4,1,20,29,dxq76zcvnokq07cszdx0i6kve,0,56.8,10.3,2023-02-18T20:06:37.483Z,2023-02-19T03:44:34Z,4042558345,178,,4041612071,152,,4041612067,13,,4041612069,56,Right,4041612085,233,173,4041612075,285,,4041612073,265,,,,,8shwa0k28rt5duyrhuqza1hhx,F. Thauvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509496861,174,1,1,20,38,3vo5mpj7catp66nrwwqiuhuup,1,41.5,88.5,2023-02-18T20:06:45.897Z,2023-02-19T03:44:47Z,4041612617,5,,4041612619,152,,4041612633,213,4.3,4041612629,212,15.1,4041612621,56,Back,4041612623,140,35.6,4042558485,178,,4041612625,141,68.2,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509496899,175,1,1,20,39,3vo5mpj7catp66nrwwqiuhuup,1,35.6,68.2,2023-02-18T20:06:47.407Z,2023-02-19T03:44:54Z,4041612827,141,28.4,4041612829,212,27.1,4042558651,178,,4041612831,213,4.7,4041612825,140,36.0,4041612823,56,Back,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509496947,176,1,1,20,42,3vo5mpj7catp66nrwwqiuhuup,1,36,27.9,2023-02-18T20:06:50.692Z,2023-02-19T03:44:58Z,4041613061,213,6.2,4041613053,140,79.1,4042558759,178,,4041613055,141,24.8,4041613063,1,,4041613057,212,45.3,4041613051,56,Center,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509496953,177,50,1,20,48,3vo5mpj7catp66nrwwqiuhuup,1,85.2,17.4,2023-02-18T20:06:55.898Z,2023-02-19T03:45:18Z,4041613083,286,,4041613235,233,156,4041613079,56,Right,,,,,,,,,,,,,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509496975,156,7,1,20,48,dxq76zcvnokq07cszdx0i6kve,0,14.8,82.6,2023-02-18T20:06:56.374Z,2023-02-19T03:45:14Z,4042235213,385,,4041613225,233,177,4041613207,56,Back,4041613209,285,,4042559047,178,,,,,,,,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509496935,155,43,1,20,48,dxq76zcvnokq07cszdx0i6kve,1,0,0,2023-02-18T20:06:56.623Z,2023-02-18T20:07:05Z,4041612987,56,Back,4041613549,144,61,,,,,,,,,,,,,,,,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509497101,157,5,1,20,51,dxq76zcvnokq07cszdx0i6kve,0,9.4,101.3,2023-02-18T20:06:59.518Z,2023-02-19T03:45:21Z,4041614027,233,178,4041613857,347,,4041613853,56,Back,,,,,,,,,,,,,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509496999,178,5,1,20,51,3vo5mpj7catp66nrwwqiuhuup,1,90.6,-1.3,2023-02-18T20:06:59.518Z,2023-02-19T03:45:21Z,4041613301,347,,4041613915,233,157,4041613299,56,Right,,,,,,,,,,,,,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509497449,179,17,1,21,37,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-02-18T20:07:45.635Z,2023-02-19T03:45:33Z,4041615849,31,,4041615851,35,,,,,,,,,,,,,,,,,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509497619,158,17,1,21,40,dxq76zcvnokq07cszdx0i6kve,1,0,0,2023-02-18T20:07:48.486Z,2023-02-19T03:46:17Z,4041616813,31,,4041616815,35,,,,,,,,,,,,,,,,,,,,6gzi8qf8szxn99dnwh3h6gkb9,A. Masina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509497833,180,1,1,22,8,3vo5mpj7catp66nrwwqiuhuup,1,88.7,0,2023-02-18T20:08:15.814Z,2023-02-19T03:46:25Z,4041617861,1,,4041617855,141,38.1,4041617857,212,27.3,4041617851,56,Center,4041617859,213,1.6,4041617853,140,88.2,4041617849,107,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509497837,181,44,1,22,9,3vo5mpj7catp66nrwwqiuhuup,1,89.3,38.6,2023-02-18T20:08:17.553Z,2023-02-19T04:40:08Z,4041617873,286,,4041617871,56,Center,4041617957,233,159,,,,,,,,,,,,,,,,a5eki9p236y4zxmp9qz202pcl,E. Džeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509497849,159,44,1,22,9,dxq76zcvnokq07cszdx0i6kve,0,10.7,61.4,2023-02-18T20:08:17.554Z,2023-02-19T03:46:32Z,4041618007,233,181,4041617927,285,,4041617925,56,Back,,,,,,,,,,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509497867,182,1,1,22,9,3vo5mpj7catp66nrwwqiuhuup,0,88.2,38.1,2023-02-18T20:08:17.585Z,2023-02-19T04:40:09Z,4041618027,56,Center,4041618029,140,88.5,4041618033,212,16.7,4041618035,213,1.6,4041618025,3,,4042560593,388,,4041618031,141,62.6,,,,a5eki9p236y4zxmp9qz202pcl,E. Džeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509497875,160,49,1,22,12,dxq76zcvnokq07cszdx0i6kve,1,11.4,32.1,2023-02-18T20:08:20.500Z,2023-02-19T03:46:42Z,,,,,,,,,,,,,,,,,,,,,,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509497963,161,1,1,22,12,dxq76zcvnokq07cszdx0i6kve,1,11.4,31.2,2023-02-18T20:08:20.552Z,2023-02-19T03:46:48Z,4041618493,56,Back,4041618495,140,47.1,4041618503,1,,4041618499,212,37.5,4041618501,213,6.2,4042560759,178,,4041618497,141,28.3,4041618491,157,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509497969,162,61,1,22,17,dxq76zcvnokq07cszdx0i6kve,1,46.7,28,2023-02-18T20:08:25.379Z,2023-02-19T03:46:58Z,4042560953,178,,4042560947,21,,4041618529,56,Back,,,,,,,,,,,,,,,,6z3a27dxffwacyxof0imvcfvu,Beto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509681221,827,67,1,22,19,dxq76zcvnokq07cszdx0i6kve,1,37.2,15.1,2023-02-18T20:08:26.912Z,2023-02-19T04:40:09Z,4042606351,233,980,,,,,,,,,,,,,,,,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509681217,980,67,1,22,19,3vo5mpj7catp66nrwwqiuhuup,0,62.8,84.9,2023-02-18T20:08:26.913Z,2023-02-19T04:24:54Z,4042606363,233,827,,,,,,,,,,,,,,,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509498013,163,61,1,22,19,dxq76zcvnokq07cszdx0i6kve,0,39.1,13.7,2023-02-18T20:08:26.924Z,2023-02-19T04:40:09Z,4041618707,56,Back,4042561271,388,,,,,,,,,,,,,,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509498009,184,49,1,22,19,3vo5mpj7catp66nrwwqiuhuup,1,72.3,82.9,2023-02-18T20:08:27.706Z,2023-02-19T03:47:22Z,,,,,,,,,,,,,,,,,,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509497995,183,43,1,22,21,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-02-18T20:08:29.495Z,2023-02-18T20:10:00Z,4041618749,286,0,4041618653,212,0.7,4041618655,213,0.5,4041618743,236,0,4041618745,233,163,4041624157,144,1,4041618649,140,63.0,4041618647,56,Left,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,4041618651,141,,,,,,,,,,,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2509498059,185,1,1,22,23,3vo5mpj7catp66nrwwqiuhuup,1,73.3,76.7,2023-02-18T20:08:31.077Z,2023-02-19T03:47:26Z,4042561413,178,,4041618947,212,17.5,4041618945,141,89.5,4041618941,56,Left,4041618949,213,0.5,4041618943,140,87.8,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509498099,186,1,1,22,27,3vo5mpj7catp66nrwwqiuhuup,1,86.9,89.2,2023-02-18T20:08:34.894Z,2023-02-19T03:47:29Z,4041619135,141,91.4,4042561459,178,,4041619133,140,69.5,4041619137,212,18.3,4041619131,56,Left,4041619139,213,3.1,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509498131,187,1,1,22,30,3vo5mpj7catp66nrwwqiuhuup,0,70.1,90.7,2023-02-18T20:08:38.343Z,2023-02-19T03:47:31Z,4041619287,155,,4041619285,2,,4041619293,141,35.6,4041619309,1,,4041619289,56,Center,4041619297,213,5.1,4041619291,140,85.3,4042561489,178,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,4042238505,224,4041619295,212,4042238507,72,,,,,,,,40.7,,,,,,,,,,,,,,,,,,,,,,,,,
2509498137,164,61,1,22,32,dxq76zcvnokq07cszdx0i6kve,1,15.9,57.3,2023-02-18T20:08:40.112Z,2023-02-19T03:47:37Z,4042561621,21,,4042561623,388,,4041619329,56,Back,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509498153,165,49,1,22,34,dxq76zcvnokq07cszdx0i6kve,1,29.9,59.1,2023-02-18T20:08:41.810Z,2023-02-19T03:47:42Z,,,,,,,,,,,,,,,,,,,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509498161,166,1,1,22,34,dxq76zcvnokq07cszdx0i6kve,1,29.9,59.1,2023-02-18T20:08:42.157Z,2023-02-19T03:47:48Z,4041619479,155,,4042561803,178,,4041619483,140,42.9,4041619485,141,34.6,4041619489,213,5.4,4041619487,212,21.5,4041619481,56,Back,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509498181,167,1,1,22,35,dxq76zcvnokq07cszdx0i6kve,1,42.4,35.7,2023-02-18T20:08:43.294Z,2023-02-19T03:47:55Z,4041619581,155,,4041619587,141,64.3,4041619589,212,20.0,4041619591,213,1.3,4041619585,140,46.7,4041619583,56,Back,4042561933,178,,,,,8shwa0k28rt5duyrhuqza1hhx,F. Thauvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509498199,168,1,1,22,37,dxq76zcvnokq07cszdx0i6kve,1,46.6,64.5,2023-02-18T20:08:45.231Z,2023-02-19T03:48:09Z,4041619727,140,54.7,4041619729,141,65.5,4041619733,213,0.1,4041619725,56,Center,4042562139,388,,4041619731,212,8.5,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509498215,169,61,1,22,41,dxq76zcvnokq07cszdx0i6kve,0,56.8,88.7,2023-02-18T20:08:49.035Z,2023-02-19T03:48:22Z,4041619805,56,Left,4042562315,178,,,,,,,,,,,,,,,,,,,,6z3a27dxffwacyxof0imvcfvu,Beto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509498255,188,4,1,22,42,3vo5mpj7catp66nrwwqiuhuup,1,38.6,5.1,2023-02-18T20:08:50.021Z,2023-02-19T03:48:29Z,4041620017,286,,4041620011,56,Back,4041620013,152,,4041620031,233,170,4041620015,265,,4041620009,13,,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509498245,170,4,1,22,42,dxq76zcvnokq07cszdx0i6kve,0,61.4,94.9,2023-02-18T20:08:50.022Z,2023-02-19T03:48:28Z,4041619955,285,,4041619953,265,,4042562483,178,,4041619951,152,,4041619947,13,,4041619949,56,Left,4041620063,233,188,,,,6z3a27dxffwacyxof0imvcfvu,Beto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509498481,189,1,1,23,3,3vo5mpj7catp66nrwwqiuhuup,1,43.3,10.1,2023-02-18T20:09:11.700Z,2023-02-19T03:48:35Z,4041621267,152,,4041621271,140,36.6,4041621277,213,1.7,4041621261,5,,4041621275,212,53.6,4041621265,196,,4042562581,178,,4041621269,56,Back,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,4041621279,1,4041621273,141,4041621263,155,,,,,,,,88.2,,,,,,,,,,,,,,,,,,,,,,,,,
2509498547,190,1,1,23,9,3vo5mpj7catp66nrwwqiuhuup,1,38.7,84.6,2023-02-18T20:09:16.904Z,2023-02-19T03:48:41Z,4042562687,178,,4041621641,141,70.1,4041621643,212,11.7,4041621645,213,5.3,4041621637,56,Back,4041621639,140,44.7,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509498583,191,1,1,23,13,3vo5mpj7catp66nrwwqiuhuup,1,45.1,69.7,2023-02-18T20:09:21.241Z,2023-02-19T03:48:45Z,4041621809,140,41.4,4041621815,213,4.6,4041621807,56,Back,4041621813,212,26.1,4042562751,178,,4041621811,141,31.8,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509498605,192,1,1,23,16,3vo5mpj7catp66nrwwqiuhuup,1,41.4,31.8,2023-02-18T20:09:24.498Z,2023-02-19T03:48:47Z,4041621935,213,4.8,4042562839,178,,4041621933,212,16.9,4041621929,140,43.5,4041621927,56,Back,4041621931,141,7.2,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
