id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,assist,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/11/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2537979305,12,1,1,0,52,67z1gqyiuzpmmb15q5fy7ntc4,1,34.1,93.6,2023-04-23T13:01:57.534Z,2023-04-23T21:07:53Z,4213378113,213,6.3,4213378105,56,Back,4213378107,140,43.2,4213378111,212,9.6,4213378109,141,93.5,4215743709,178,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979323,13,1,1,0,53,67z1gqyiuzpmmb15q5fy7ntc4,1,43.2,93.5,2023-04-23T13:01:58.375Z,2023-04-23T21:07:56Z,4213378179,212,6.4,4213378181,213,4.0,4213378175,140,39.0,4213378173,56,Back,4213378177,141,86.7,4213378221,156,,4215743795,178,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979427,14,1,1,0,55,67z1gqyiuzpmmb15q5fy7ntc4,1,40.6,85.5,2023-04-23T13:02:00.133Z,2023-04-23T21:08:04Z,4213378629,140,50.6,4213378627,56,Left,4215744117,178,,4213378641,213,6.2,4213378637,212,10.5,4213378633,141,84.6,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979441,15,61,1,0,56,67z1gqyiuzpmmb15q5fy7ntc4,0,50.6,84,2023-04-23T13:02:01.510Z,2023-04-23T21:08:23Z,4215744541,178,,4213378705,56,Left,,,,,,,,,,,,,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979435,13,49,1,0,57,4raiad4l2j5lkfaz92pk4osb,1,49.2,20,2023-04-23T13:02:02.634Z,2023-04-23T21:08:30Z,,,,,,,,,,,,,,,,,,,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979453,14,1,1,0,58,4raiad4l2j5lkfaz92pk4osb,0,47.1,20,2023-04-23T13:02:02.917Z,2023-04-23T21:08:32Z,4213378755,56,Center,4213378773,213,0.3,4213378769,212,14.1,4213378763,141,26.2,4215745419,178,,4213378759,140,59.9,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979489,16,49,1,0,59,67z1gqyiuzpmmb15q5fy7ntc4,1,43.8,80.9,2023-04-23T13:02:04.683Z,2023-04-23T21:08:36Z,,,,,,,,,,,,,,,,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979627,17,1,1,1,0,67z1gqyiuzpmmb15q5fy7ntc4,1,43.8,80.9,2023-04-23T13:02:05.383Z,2023-04-23T21:08:40Z,4213379709,212,35.5,4215745725,178,,4213379711,213,4.5,4213379703,56,Back,4213379707,141,29.6,4213379705,140,37.7,4213379713,1,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979683,18,1,1,1,5,67z1gqyiuzpmmb15q5fy7ntc4,0,39.6,16.3,2023-04-23T13:02:10.410Z,2023-04-23T21:08:50Z,4213379985,141,0.0,4213379983,140,67.0,4213379987,212,31.2,4215746001,178,,4213379981,56,Right,4213379989,213,5.9,4213379979,155,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979941,15,5,1,1,9,4raiad4l2j5lkfaz92pk4osb,1,33.9,101.8,2023-04-23T13:02:14.086Z,2023-04-23T21:08:53Z,4213381399,56,Back,4213381447,233,19,4213381401,347,,,,,,,,,,,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979701,19,5,1,1,9,67z1gqyiuzpmmb15q5fy7ntc4,0,66.1,-1.8,2023-04-23T13:02:14.086Z,2023-04-23T21:08:54Z,4213381459,233,15,4213380083,56,Right,4213380085,347,,,,,,,,,,,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979975,16,1,1,1,22,4raiad4l2j5lkfaz92pk4osb,1,34.3,100,2023-04-23T13:02:27.725Z,2023-04-23T21:09:00Z,4213381591,140,34.1,4213381589,56,Back,4213381597,213,4.7,4213381593,141,91.2,4213381595,212,7.3,4213381587,107,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980007,17,1,1,1,23,4raiad4l2j5lkfaz92pk4osb,0,33.3,91.8,2023-04-23T13:02:28.901Z,2023-04-23T21:09:05Z,4213381735,140,51.7,4215746843,178,,4213381733,56,Left,4213381737,141,93.3,4213381739,212,19.3,4213381741,213,0.1,,,,,,,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980011,20,49,1,1,25,67z1gqyiuzpmmb15q5fy7ntc4,1,47.5,8.3,2023-04-23T13:02:30.304Z,2023-04-23T21:09:10Z,,,,,,,,,,,,,,,,,,,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980053,21,1,1,1,27,67z1gqyiuzpmmb15q5fy7ntc4,1,52.5,6.7,2023-04-23T13:02:32.191Z,2023-04-23T21:09:13Z,4213382013,212,5.9,4213382011,141,2.8,4213382015,213,5.8,4213382007,140,57.5,4213382003,56,Right,4215747281,178,,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980089,22,1,1,1,27,67z1gqyiuzpmmb15q5fy7ntc4,1,57.5,2.8,2023-04-23T13:02:32.771Z,2023-04-23T21:09:19Z,4213382167,56,Right,4213382171,141,18.1,4213382175,213,1.4,4215747633,178,,4213382169,140,59.5,4213382173,212,10.6,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980147,24,4,1,1,29,67z1gqyiuzpmmb15q5fy7ntc4,1,63.6,17,2023-04-23T13:02:34.092Z,2023-04-23T21:09:26Z,4213382453,286,,4213382449,152,,4213382445,13,,4213382451,265,,4213382683,233,18,4213382447,56,Right,,,,,,,duqiler25n63ksi0fxreo50mi,A. Colpani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980191,18,4,1,1,29,4raiad4l2j5lkfaz92pk4osb,0,36.4,83,2023-04-23T13:02:34.093Z,2023-04-23T21:09:25Z,4213382655,152,,4213382653,56,Back,4213382657,265,,4215747911,178,,4213382871,233,24,4213382651,13,,4213382659,285,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980093,23,43,1,1,31,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-04-23T13:02:36.139Z,2023-04-23T13:02:42Z,4213382185,56,Right,4213382637,144,61,,,,,,,,,,,,,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980435,25,1,1,1,50,67z1gqyiuzpmmb15q5fy7ntc4,1,56.8,25,2023-04-23T13:02:55.295Z,2023-04-23T21:09:29Z,4213384015,152,,4215748097,178,,4213384021,140,50.4,4213384025,212,7.2,4213384023,141,21.1,4213384027,213,3.5,4213384011,5,,4213384019,56,Right,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980473,26,1,1,1,51,67z1gqyiuzpmmb15q5fy7ntc4,1,50.4,21.1,2023-04-23T13:02:56.688Z,2023-04-23T21:09:33Z,4213384249,213,2.4,4215748349,178,,4213384241,56,Back,4213384245,141,39.1,4213384247,212,18.3,4213384243,140,37.5,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980629,27,1,1,1,56,67z1gqyiuzpmmb15q5fy7ntc4,1,37.3,47.2,2023-04-23T13:03:01.016Z,2023-04-23T21:09:39Z,4213384989,141,72.6,4215748599,178,,4213384995,213,1.8,4213384987,140,32.9,4213384983,56,Back,4213384993,212,17.9,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980647,29,1,1,1,59,67z1gqyiuzpmmb15q5fy7ntc4,1,25.8,86.6,2023-04-23T13:03:04.205Z,2023-04-23T21:09:44Z,4213388925,213,0.4,4213388923,212,16.0,4213388919,140,39.7,4215748761,178,,4213388917,56,Back,4213388921,141,96.4,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980633,28,4,1,2,2,67z1gqyiuzpmmb15q5fy7ntc4,1,43.4,95.6,2023-04-23T13:03:07.734Z,2023-04-23T21:09:50Z,4213385257,233,19,4213385025,265,,4213385019,13,,4213385023,152,,4213385027,286,,4213385021,56,Back,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980671,19,4,1,2,2,4raiad4l2j5lkfaz92pk4osb,0,56.6,4.4,2023-04-23T13:03:07.735Z,2023-04-23T21:09:49Z,4213385241,265,,4213385237,56,Right,4213385265,233,28,4213385235,13,,4213385239,152,,4213385243,285,,4215748963,178,,,,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980709,30,1,1,2,6,67z1gqyiuzpmmb15q5fy7ntc4,1,42.4,94.2,2023-04-23T13:03:11.625Z,2023-04-23T21:09:59Z,4213385441,56,Back,4213385449,141,82.1,4213385455,213,3.8,4215749293,178,,4213387235,5,,4213385453,212,12.9,4213387239,152,,4213385445,140,32.9,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980779,31,1,1,2,10,67z1gqyiuzpmmb15q5fy7ntc4,1,32.9,82.1,2023-04-23T13:03:15.533Z,2023-04-23T21:10:04Z,4213385787,141,66.3,4213385783,56,Back,4215749435,178,,4213385785,140,16.6,4213385789,212,20.2,4213385791,213,3.7,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980871,32,1,1,2,13,67z1gqyiuzpmmb15q5fy7ntc4,1,16.5,66.3,2023-04-23T13:03:18.785Z,2023-04-23T21:10:11Z,4213386335,56,Back,4213386341,212,17.7,4213386337,140,11.4,4215749651,178,,4213386339,141,41.5,4213386343,213,4.4,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980927,33,1,1,2,17,67z1gqyiuzpmmb15q5fy7ntc4,1,14,42.8,2023-04-23T13:03:22.856Z,2023-04-23T21:10:14Z,4213386689,155,,4213386701,213,1.0,4213386691,56,Back,4215749785,178,,4213386695,141,97.8,4213386705,1,,4213386693,140,37.3,4213386697,212,44.7,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980943,34,1,1,2,20,67z1gqyiuzpmmb15q5fy7ntc4,0,37.3,97.8,2023-04-23T13:03:25.293Z,2023-04-23T21:10:21Z,4213386779,56,Left,4213386789,213,0.1,4213386787,212,15.0,4213386777,3,,4213386783,140,51.5,4215749953,388,,4213386785,141,100.0,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
