id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/17/value,qualifier/16/value,qualifier/14/value
2502176617,98,1,1,12,38,4raiad4l2j5lkfaz92pk4osb,0,65.5,77,2023-01-29T17:15:56.037Z,2023-01-30T02:18:39Z,4003079699,213,0.5,4003079695,212,18.0,4003645729,168,,4003079685,56,Left,4003079687,140,80.2,4003079691,141,90.7,4003964775,388,,,,,21pztrby95djexvw3m9hhzgt1,L. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502176625,107,49,1,12,41,btcy9nra9ak4m22ovr2ia6m5v,1,19.9,9.1,2023-01-29T17:15:58.622Z,2023-01-30T02:19:24Z,,,,,,,,,,,,,,,,,,,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502176715,108,1,1,12,41,btcy9nra9ak4m22ovr2ia6m5v,1,19.9,9.1,2023-01-29T17:15:58.691Z,2023-01-30T02:19:31Z,4003080093,212,37.7,4003080089,140,3.1,4003080091,141,58.1,4003080087,56,Back,4003080095,213,2.1,4003080097,1,,4003965245,178,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502176741,109,1,1,12,46,btcy9nra9ak4m22ovr2ia6m5v,1,5.4,68.4,2023-01-29T17:16:03.583Z,2023-01-30T02:19:43Z,4003080243,212,23.9,4003080239,140,27.6,4003965925,178,,4003080241,141,76.1,4003080237,56,Back,4003080245,213,0.2,,,,,,,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502176757,110,1,1,12,47,btcy9nra9ak4m22ovr2ia6m5v,0,27.6,76.1,2023-01-29T17:16:04.927Z,2023-01-30T02:19:49Z,4003080313,56,Back,4003080321,212,16.3,4003080369,156,,4003965995,178,,4003080315,140,25.0,4003080325,213,4.5,4003080317,141,52.4,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502176813,111,51,1,12,47,btcy9nra9ak4m22ovr2ia6m5v,1,25,52.4,2023-01-29T17:16:04.951Z,2023-01-30T02:20:19Z,4003080579,169,,,,,,,,,,,,,,,,,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502176767,99,49,1,12,49,4raiad4l2j5lkfaz92pk4osb,1,72.4,48.1,2023-01-29T17:16:07.176Z,2023-01-30T02:20:25Z,,,,,,,,,,,,,,,,,,,,,,,,,963czsr3yecwk4s3p1wby5x3p,A. Barák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502176807,100,13,1,12,50,4raiad4l2j5lkfaz92pk4osb,1,77.2,58.8,2023-01-29T17:16:07.952Z,2023-01-30T02:20:29Z,4003647125,75,,4003081523,230,98.8,4003081521,458,,4003081525,231,50.4,4003080535,22,,4003081519,215,,4003081517,103,5.6,4003966567,178,,963czsr3yecwk4s3p1wby5x3p,A. Barák,4003081515,102,,4003080539,56,4003080977,72,,4003080537,18,,,,,,,40.7,,,,,,,,,,,Center,,,
2502176823,101,5,1,12,51,4raiad4l2j5lkfaz92pk4osb,0,101.2,40.8,2023-01-29T17:16:09.135Z,2023-01-30T02:20:32Z,4003080625,56,Center,4003080709,233,112,4003080627,346,,,,,,,,,,,,,,,,,963czsr3yecwk4s3p1wby5x3p,A. Barák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502176819,112,5,1,12,51,btcy9nra9ak4m22ovr2ia6m5v,1,-1.2,59.2,2023-01-29T17:16:09.135Z,2023-01-30T02:20:33Z,4003080615,346,,4003080697,233,101,4003080613,56,Back,,,,,,,,,,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502177095,113,1,1,13,6,btcy9nra9ak4m22ovr2ia6m5v,1,4.5,54.3,2023-01-29T17:16:24.148Z,2023-01-30T02:20:40Z,4003082013,56,Back,4003082009,189,,4003082021,213,4.9,4003082011,124,,4003082015,140,6.8,4003082025,237,,4003082019,212,11.7,4003082017,141,37.4,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502177141,114,1,1,13,10,btcy9nra9ak4m22ovr2ia6m5v,1,14.8,28.7,2023-01-29T17:16:28.068Z,2023-01-30T02:20:46Z,4003082289,141,4.0,4003082285,56,Back,4003082293,213,4.8,4003966885,178,,4003082291,212,16.9,4003082287,140,16.8,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502177161,115,1,1,13,13,btcy9nra9ak4m22ovr2ia6m5v,0,17.9,2,2023-01-29T17:16:31.201Z,2023-01-30T02:20:50Z,4003966971,178,,4003082391,140,53.5,4003082387,155,,4003082389,56,Center,4003082393,141,22.1,4003082397,213,0.4,4003082395,212,39.8,4003082399,1,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502177199,102,1,1,13,15,4raiad4l2j5lkfaz92pk4osb,1,46.4,82.8,2023-01-29T17:16:33.173Z,2023-01-30T02:20:58Z,4003082663,213,5.1,4003082661,212,16.0,4003967099,388,,4003082653,3,,4003082657,140,52.2,4003082655,56,Center,4003082659,141,61.0,,,,476nfumr6aadvufrqk72tq5be,L. Ranieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502177201,103,49,1,13,17,4raiad4l2j5lkfaz92pk4osb,1,44.1,65.3,2023-01-29T17:16:35.245Z,2023-01-30T02:21:06Z,,,,,,,,,,,,,,,,,,,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502177271,104,1,1,13,19,4raiad4l2j5lkfaz92pk4osb,1,40.1,65.5,2023-01-29T17:16:36.827Z,2023-01-30T02:21:11Z,4003967291,178,,4003083013,140,15.6,4003083011,56,Back,4003083019,213,3.6,4003083015,141,46.1,4003083017,212,28.9,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502177309,105,2,1,13,23,4raiad4l2j5lkfaz92pk4osb,1,16.2,44.1,2023-01-29T17:16:41.359Z,2023-01-30T02:21:17Z,4003083243,140,55.4,4003083253,1,,4003083241,56,Center,4003083713,7,21pztrby95djexvw3m9hhzgt1,4003967353,178,,4003083245,141,49.9,,,,,,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502177321,116,55,1,13,23,btcy9nra9ak4m22ovr2ia6m5v,1,45.6,41.2,2023-01-29T17:16:41.360Z,2023-01-30T02:21:18Z,,,,,,,,,,,,,,,,,,,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502177337,106,43,1,13,28,4raiad4l2j5lkfaz92pk4osb,1,0,0,2023-01-29T17:16:45.529Z,2023-01-29T17:16:50Z,4003083603,144,44,4003083403,56,Center,4003083405,286,0,,,,,,,,,,,,,,,,21pztrby95djexvw3m9hhzgt1,L. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502177597,117,1,1,13,44,btcy9nra9ak4m22ovr2ia6m5v,1,36.5,60.8,2023-01-29T17:17:02.400Z,2023-01-30T02:21:29Z,4003084695,212,15.2,4003084697,213,4.7,4003084689,56,Back,4003967623,178,,4003084685,5,,4003084693,141,38.5,4003084687,241,,4003084691,140,35.7,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502177627,118,1,1,13,47,btcy9nra9ak4m22ovr2ia6m5v,1,35.7,38.5,2023-01-29T17:17:04.511Z,2023-01-30T02:21:32Z,4003084885,213,0.3,4003084873,140,45.5,4003084877,141,42.7,4003084869,56,Back,4003084881,212,10.7,4003967697,178,,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502280363,860,3,1,13,47,btcy9nra9ak4m22ovr2ia6m5v,0,46.2,43.2,2023-01-29T17:17:05.421Z,2023-01-30T02:21:43Z,4003654307,286,,4003654311,467,euibd75fsyggns1w3xerzzrh1,4003967953,178,,4003654305,56,Back,4003654309,465,,,,,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502177631,119,4,1,13,48,btcy9nra9ak4m22ovr2ia6m5v,1,47,35.4,2023-01-29T17:17:06.059Z,2023-01-30T02:21:56Z,4003084901,13,,4003084903,56,Back,4003084907,265,,4003084977,233,107,4003084905,152,,4003084909,286,,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502177635,107,4,1,13,48,4raiad4l2j5lkfaz92pk4osb,0,53,64.6,2023-01-29T17:17:06.060Z,2023-01-30T02:21:56Z,4003084929,56,Center,4003968115,178,,4003084927,13,,4003084935,285,,4003084931,152,,4003084933,265,,4003084983,233,119,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502177777,120,1,1,14,0,btcy9nra9ak4m22ovr2ia6m5v,1,46.7,31.1,2023-01-29T17:17:17.808Z,2023-01-30T02:22:03Z,4003085805,56,Back,4003085813,213,3.1,4003085809,141,31.1,4003085807,140,36.0,4003085811,212,11.2,4003968267,178,,4003085803,152,,4003085801,5,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502177807,121,1,1,14,3,btcy9nra9ak4m22ovr2ia6m5v,1,35.6,40.3,2023-01-29T17:17:20.532Z,2023-01-30T02:22:08Z,4003968335,178,,4003085933,56,Back,4003085935,140,34.4,4003085939,212,21.1,4003085937,141,71.3,4003085941,213,1.6,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502177829,122,1,1,14,5,btcy9nra9ak4m22ovr2ia6m5v,1,34.8,76.2,2023-01-29T17:17:23.104Z,2023-01-30T02:22:11Z,4003086055,212,15.5,4003086049,56,Back,4003968375,178,,4003086057,213,1.2,4003086053,141,97.5,4003086051,140,40.0,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502177859,123,1,1,14,7,btcy9nra9ak4m22ovr2ia6m5v,1,39.5,97.5,2023-01-29T17:17:24.453Z,2023-01-30T02:22:18Z,4003086219,56,Back,4003086229,213,0.1,4003086225,212,9.2,4003086221,140,48.2,4003086373,233,109,4003086223,141,98.3,4003968437,178,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502343841,1196,67,1,14,8,btcy9nra9ak4m22ovr2ia6m5v,1,46.6,94.4,2023-01-29T17:17:25.957Z,2023-01-30T03:29:10Z,4003988761,233,1507,,,,,,,,,,,,,,,,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502343837,1507,67,1,14,8,4raiad4l2j5lkfaz92pk4osb,0,53.4,5.6,2023-01-29T17:17:25.958Z,2023-01-30T02:53:29Z,4003988765,233,1196,,,,,,,,,,,,,,,,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502178319,129,1,1,14,8,btcy9nra9ak4m22ovr2ia6m5v,1,45.8,94.5,2023-01-29T17:17:25.969Z,2023-01-30T03:29:10Z,4003088707,212,5.5,4003968525,178,,4003088705,141,87.0,4003088709,213,4.3,4003088717,156,,4003088701,56,Back,4003088703,140,43.9,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502177883,124,1,1,14,9,btcy9nra9ak4m22ovr2ia6m5v,1,46.8,91.8,2023-01-29T17:17:26.844Z,2023-01-30T02:22:33Z,4003968585,178,,4003086331,212,12.1,4003086323,140,57.3,4003086327,141,99.0,4003086335,213,0.4,4003086319,56,Left,,,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502177867,108,43,1,14,9,4raiad4l2j5lkfaz92pk4osb,1,0,0,2023-01-29T17:17:27.193Z,2023-01-29T17:18:09Z,4003088677,144,8,4003086247,56,Right,,,,,,,,,,,,,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502177895,125,1,1,14,10,btcy9nra9ak4m22ovr2ia6m5v,0,57.4,99.2,2023-01-29T17:17:27.632Z,2023-01-30T02:22:44Z,4003086389,56,Left,4003086393,141,95.7,4003086391,140,58.4,4003968731,178,,4003086395,212,2.6,4003086397,213,5.1,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502177921,110,1,1,14,11,4raiad4l2j5lkfaz92pk4osb,0,43.3,6.8,2023-01-29T17:17:29.077Z,2023-01-30T02:22:53Z,4003086547,212,12.2,4003968879,178,,4003086545,141,2.7,4003086549,213,6.1,4003086541,56,Right,4003086543,140,54.6,4003086539,157,,4003086551,1,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502177887,109,43,1,14,11,4raiad4l2j5lkfaz92pk4osb,1,0,0,2023-01-29T17:17:29.106Z,2023-01-29T21:24:58Z,4003086379,233,125,4003656017,144,74,4003086345,285,0,4003086343,56,Back,,,,,,,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502177951,111,4,1,14,13,4raiad4l2j5lkfaz92pk4osb,1,55,2.9,2023-01-29T17:17:30.985Z,2023-01-30T02:23:09Z,4003086723,294,,4003086721,13,,4003086847,233,126,4003086725,56,Right,4003086729,286,,4003086727,152,,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502177967,126,4,1,14,13,btcy9nra9ak4m22ovr2ia6m5v,0,45,97.1,2023-01-29T17:17:30.986Z,2023-01-30T02:23:09Z,4003086811,152,,4003086865,233,111,4003086807,294,,4003086813,285,,4003969065,178,,4003086809,56,Back,4003086805,13,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502178049,112,1,1,14,22,4raiad4l2j5lkfaz92pk4osb,1,51.2,5,2023-01-29T17:17:40.326Z,2023-01-30T02:23:15Z,4003087259,5,,4003087267,141,10.9,4003087275,213,0.9,4003087265,140,54.2,4003969167,178,,4003087261,152,,4003087271,212,5.1,4003087263,56,Right,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502178067,113,1,1,14,24,4raiad4l2j5lkfaz92pk4osb,1,54.2,10.9,2023-01-29T17:17:41.870Z,2023-01-30T02:23:20Z,4003969241,178,,4003087365,56,Back,4003087369,141,11.7,4003087367,140,38.7,4003087371,212,16.3,4003087373,213,3.1,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502178109,114,1,1,14,27,4raiad4l2j5lkfaz92pk4osb,1,30.2,12.3,2023-01-29T17:17:44.904Z,2023-01-30T02:23:30Z,4003969445,178,,4003087631,213,2.4,4003087623,56,Back,4003087627,141,38.4,4003087625,140,12.6,4003087629,212,25.6,,,,,,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502178151,115,1,1,14,31,4raiad4l2j5lkfaz92pk4osb,1,12.4,41.4,2023-01-29T17:17:48.654Z,2023-01-30T02:23:33Z,4003087805,141,89.8,4003087809,213,1.3,4003087807,212,33.9,4003087811,1,,4003969481,178,,4003087803,140,20.2,4003087801,56,Back,,,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502178189,116,1,1,14,35,4raiad4l2j5lkfaz92pk4osb,0,20.3,93,2023-01-29T17:17:52.600Z,2023-01-30T02:23:36Z,4003087993,213,6.3,4003087985,56,Left,4003087989,141,92.4,4003087991,212,44.6,4003087987,140,62.8,4003087983,155,,4003087995,1,,4003969515,178,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502178199,127,12,1,14,38,btcy9nra9ak4m22ovr2ia6m5v,1,33.7,4.9,2023-01-29T17:17:55.791Z,2023-01-30T02:23:45Z,4003088047,213,5.5,4003088045,212,5.7,4003088041,140,37.4,4003657613,167,,4003969633,388,,4003088039,56,Back,4003657611,15,,4003088043,141,0.0,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502178295,117,5,1,14,39,4raiad4l2j5lkfaz92pk4osb,1,61.5,101.4,2023-01-29T17:17:57.343Z,2023-01-30T02:23:51Z,4003088505,56,Left,4003088517,233,128,4003088507,347,,,,,,,,,,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502178201,128,5,1,14,39,btcy9nra9ak4m22ovr2ia6m5v,0,38.5,-1.4,2023-01-29T17:17:57.343Z,2023-01-30T02:23:51Z,4003088531,233,117,4003088063,347,,4003088061,56,Back,,,,,,,,,,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502178325,118,1,1,14,47,4raiad4l2j5lkfaz92pk4osb,1,60.4,100,2023-01-29T17:18:05.181Z,2023-01-30T02:23:56Z,4003088745,212,19.7,4003088747,213,3.4,4003088743,141,92.3,4003088739,56,Back,4003088741,140,42.5,4003088737,107,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502178357,119,1,1,14,52,4raiad4l2j5lkfaz92pk4osb,1,41.6,84.9,2023-01-29T17:18:09.563Z,2023-01-30T02:24:02Z,4003088871,213,4.5,4003088863,56,Back,4003969987,178,,4003088865,140,35.3,4003088869,212,27.5,4003088867,141,45.7,,,,,,,476nfumr6aadvufrqk72tq5be,L. Ranieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502178403,120,1,1,14,55,4raiad4l2j5lkfaz92pk4osb,1,34.3,46.7,2023-01-29T17:18:12.815Z,2023-01-30T02:24:04Z,4003089129,141,60.6,4003089125,56,Back,4003089127,140,37.2,4003089131,212,9.9,4003970011,178,,4003089133,213,1.3,,,,,,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502178425,121,1,1,14,57,4raiad4l2j5lkfaz92pk4osb,0,35.7,56.3,2023-01-29T17:18:15.210Z,2023-01-30T02:24:07Z,4003089289,212,44.1,4003970059,178,,4003089293,1,,4003089285,140,72.3,4003089287,141,24.6,4003089291,213,5.8,4003089283,56,Center,4003089281,155,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502178457,130,1,1,14,59,btcy9nra9ak4m22ovr2ia6m5v,1,29.4,72.3,2023-01-29T17:18:17.123Z,2023-01-30T01:39:23Z,4003089489,141,35.5,4003089485,56,Back,4003089493,213,4.4,4003089487,140,20.7,4003089491,212,26.6,4003089495,1,,4003089483,157,,4003937883,388,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502178483,131,1,1,15,2,btcy9nra9ak4m22ovr2ia6m5v,1,20.7,35.5,2023-01-29T17:18:20.153Z,2023-01-30T01:39:41Z,4003089641,213,3.0,4003089631,3,,4003089637,141,39.1,4003938037,178,,4003089633,56,Back,4003089639,212,13.8,4003089635,140,7.8,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502178487,132,49,1,15,4,btcy9nra9ak4m22ovr2ia6m5v,1,7.8,39.1,2023-01-29T17:18:21.890Z,2023-01-30T01:39:49Z,,,,,,,,,,,,,,,,,,,,,,,,,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502178565,133,1,1,15,7,btcy9nra9ak4m22ovr2ia6m5v,1,7.8,39.1,2023-01-29T17:18:25.197Z,2023-01-30T01:39:53Z,4003090103,212,8.7,4003090091,56,Back,4003090099,141,29.9,4003090095,140,13.6,4003090107,213,5.5,4003938241,178,,,,,,,,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502178627,134,1,1,15,11,btcy9nra9ak4m22ovr2ia6m5v,1,14.4,28.1,2023-01-29T17:18:28.921Z,2023-01-30T01:39:55Z,4003090453,141,47.8,4003090451,140,4.8,4003090455,212,16.8,4003938285,178,,4003090457,213,2.2,4003090449,56,Back,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502178669,135,1,1,15,15,btcy9nra9ak4m22ovr2ia6m5v,1,6.6,55.5,2023-01-29T17:18:32.880Z,2023-01-30T01:40:01Z,4003090665,213,6.2,4003090659,140,37.6,4003938397,178,,4003090667,1,,4003090655,56,Back,4003090663,212,32.7,4003090653,155,,4003090661,141,50.7,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502178673,136,44,1,15,17,btcy9nra9ak4m22ovr2ia6m5v,1,38,53.6,2023-01-29T17:18:34.792Z,2023-01-30T03:29:11Z,4003090691,233,122,4003090683,56,Back,4003090685,285,,,,,,,,,,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502178661,122,44,1,15,17,4raiad4l2j5lkfaz92pk4osb,0,62,46.4,2023-01-29T17:18:34.793Z,2023-01-30T01:40:05Z,4003090619,286,,4003090735,233,136,4003090617,56,Center,,,,,,,,,,,,,,,,476nfumr6aadvufrqk72tq5be,L. Ranieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502178727,137,1,1,15,17,btcy9nra9ak4m22ovr2ia6m5v,0,37.7,50.7,2023-01-29T17:18:34.848Z,2023-01-30T03:29:11Z,4003090969,3,,4003090981,1,,4003090975,141,83.4,4003090971,56,Left,4003090973,140,64.3,4003938443,388,,4003090977,212,35.7,4003090979,213,0.7,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502178699,123,49,1,15,20,4raiad4l2j5lkfaz92pk4osb,1,37.7,16.1,2023-01-29T17:18:38.178Z,2023-01-30T01:40:18Z,,,,,,,,,,,,,,,,,,,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502178755,124,1,1,15,23,4raiad4l2j5lkfaz92pk4osb,1,34.6,11.4,2023-01-29T17:18:40.605Z,2023-01-30T01:40:21Z,4003091131,56,Back,4003091137,212,12.2,4003091139,213,2.3,4003091133,140,26.7,4003938549,178,,4003091135,141,24.5,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502178803,125,1,1,15,25,4raiad4l2j5lkfaz92pk4osb,1,25.8,27.4,2023-01-29T17:18:43.216Z,2023-01-30T01:40:24Z,4003091417,56,Back,4003938567,178,,4003091425,213,1.2,4003091419,140,31.0,4003091421,141,50.4,4003091423,212,16.6,,,,,,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502178819,126,1,1,15,29,4raiad4l2j5lkfaz92pk4osb,1,34.8,65.6,2023-01-29T17:18:47.060Z,2023-01-30T01:40:27Z,4003091517,213,1.2,4003091515,212,20.4,4003091511,140,41.3,4003938583,178,,4003091513,141,93.8,4003091509,56,Back,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502178895,127,1,1,15,31,4raiad4l2j5lkfaz92pk4osb,1,41.6,94.2,2023-01-29T17:18:49.384Z,2023-01-30T01:40:29Z,4003091935,140,56.2,4003091939,212,15.4,4003938619,178,,4003091937,141,96.8,4003091941,213,0.1,4003091933,56,Left,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502179619,146,50,1,15,32,4raiad4l2j5lkfaz92pk4osb,1,55.4,93.1,2023-01-29T17:18:50.417Z,2023-01-30T01:40:57Z,4003096007,56,Left,4003096297,233,139,4003096009,286,,,,,,,,,,,,,,,,,6gjn7pt0i34q45g4porckuj8p,C. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502178969,139,7,1,15,33,btcy9nra9ak4m22ovr2ia6m5v,0,44.6,6.9,2023-01-29T17:18:50.867Z,2023-01-30T01:41:00Z,4003939115,178,,4003661185,383,,4003096289,233,146,4003092431,285,,4003092429,56,Back,,,,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502178897,128,4,1,15,34,4raiad4l2j5lkfaz92pk4osb,1,56.1,94.9,2023-01-29T17:18:52.241Z,2023-01-30T01:41:07Z,4003091947,295,,4003092113,233,138,4003091945,13,,4003091949,56,Left,4003091953,286,,4003091951,152,,,,,,,,6gjn7pt0i34q45g4porckuj8p,C. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
