id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,assist,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2504684955,4,12,1,0,17,9dntj5dioj5ex52yrgwzxrq9l,1,14.7,70.1,2023-02-05T19:47:04.334Z,2023-02-06T01:44:08Z,4016266201,141,100.0,4016266211,15,,4016266205,213,1.4,4016266199,140,19.2,4016266203,212,21.6,4016266197,56,Back,4016794509,388,,4016266231,167,,enqcaecpt5hy0qv9x5pzmkjc9,M. Gabbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504684961,5,5,1,0,19,9dntj5dioj5ex52yrgwzxrq9l,0,17.2,101.6,2023-02-05T19:47:06.626Z,2023-02-06T01:44:10Z,4016266615,233,8,4016266225,56,Back,4016266227,347,,,,,,,,,,,,,,,,,enqcaecpt5hy0qv9x5pzmkjc9,M. Gabbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685049,8,5,1,0,19,3vo5mpj7catp66nrwwqiuhuup,1,82.8,-1.6,2023-02-05T19:47:06.626Z,2023-02-06T01:44:10Z,4016266607,233,5,4016266605,347,,4016266603,56,Right,,,,,,,,,,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685055,9,1,1,0,30,3vo5mpj7catp66nrwwqiuhuup,1,84.1,0,2023-02-05T19:47:17.804Z,2023-02-06T01:44:13Z,4016266649,212,7.4,4016266643,56,Right,4016266651,213,2.1,4016266647,141,7.3,4016266645,140,80.5,4016266641,107,,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685065,10,1,1,0,31,3vo5mpj7catp66nrwwqiuhuup,1,80.5,7.3,2023-02-05T19:47:18.698Z,2023-02-06T01:44:16Z,4016266701,140,82.6,4016266699,56,Right,4016266703,141,4.6,4016794713,388,,4016266705,212,2.9,4016266707,213,5.6,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685067,11,1,1,0,32,3vo5mpj7catp66nrwwqiuhuup,0,82.6,4.6,2023-02-05T19:47:19.890Z,2023-02-06T01:44:27Z,4016266723,213,1.7,4016795033,388,,4016266717,140,82.3,4016266713,56,Right,4016266719,141,8.9,4016266721,212,2.9,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685071,6,49,1,0,33,9dntj5dioj5ex52yrgwzxrq9l,1,20.7,88.2,2023-02-05T19:47:20.395Z,2023-02-06T01:44:30Z,,,,,,,,,,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504792299,962,83,1,0,35,3vo5mpj7catp66nrwwqiuhuup,1,81.2,9.7,2023-02-05T19:47:22.406Z,2023-02-06T02:16:11Z,4016832571,399,432422,,,,,,,,,,,,,,,,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685115,7,61,1,0,37,9dntj5dioj5ex52yrgwzxrq9l,0,20.4,95,2023-02-05T19:47:24.670Z,2023-02-06T01:44:44Z,4016266981,56,Back,4016795299,178,,,,,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685135,8,5,1,0,38,9dntj5dioj5ex52yrgwzxrq9l,0,20.1,101.2,2023-02-05T19:47:25.344Z,2023-02-06T01:44:47Z,4016267307,233,12,4016267069,56,Back,4016267071,347,,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685191,12,5,1,0,38,3vo5mpj7catp66nrwwqiuhuup,1,79.9,-1.2,2023-02-05T19:47:25.344Z,2023-02-06T01:44:47Z,4016267301,347,,4016267303,233,8,4016267299,56,Right,,,,,,,,,,,,,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685209,13,1,1,0,46,3vo5mpj7catp66nrwwqiuhuup,1,79.2,0,2023-02-05T19:47:33.197Z,2023-02-06T01:44:54Z,4016267403,56,Right,4016267409,212,22.8,4016267413,1,,4016267405,140,59.4,4016267407,141,11.9,4016267401,107,,4016267411,213,2.7,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685219,14,1,1,0,49,3vo5mpj7catp66nrwwqiuhuup,1,52,16.2,2023-02-05T19:47:36.558Z,2023-02-06T01:44:57Z,4016267463,141,28.5,4016267467,213,2.7,4016267465,212,21.7,4016795547,178,,4016267459,56,Back,4016267461,140,32.9,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685265,15,1,1,0,53,3vo5mpj7catp66nrwwqiuhuup,1,32.3,27.7,2023-02-05T19:47:40.618Z,2023-02-06T01:45:00Z,4016267737,212,12.1,4016267735,141,14.1,4016795685,178,,4016267739,213,5.4,4016267733,140,39.7,4016267731,56,Back,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685287,16,1,1,0,58,3vo5mpj7catp66nrwwqiuhuup,1,44.2,23.9,2023-02-05T19:47:45.664Z,2023-02-06T01:45:04Z,4016267861,141,78.1,4016795767,178,,4016267859,140,47.2,4016267857,56,Back,4016267863,212,37.0,4016267865,213,1.5,4016267867,1,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685297,17,1,1,1,2,3vo5mpj7catp66nrwwqiuhuup,1,54.2,81.8,2023-02-05T19:47:49.827Z,2023-02-06T01:45:08Z,4016267895,212,12.1,4016795865,178,,4016267897,213,0.7,4016267893,141,93.0,4016267889,56,Left,4016267891,140,63.2,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685301,18,1,1,1,4,3vo5mpj7catp66nrwwqiuhuup,0,63.2,93,2023-02-05T19:47:51.242Z,2023-02-06T01:45:12Z,4016267925,141,82.3,4016267927,212,8.0,4016267929,213,5.1,4016267923,140,66.3,4016796031,178,,4016267921,56,Left,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685311,9,1,1,1,5,9dntj5dioj5ex52yrgwzxrq9l,0,23.4,22.7,2023-02-05T19:47:52.366Z,2023-02-06T01:45:17Z,4016267983,213,0.3,4016267985,1,,4016267981,212,8.5,4016796231,178,,4016267975,56,Back,4016267977,140,31.1,4016267979,141,26.5,4016267973,157,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685319,19,1,1,1,7,3vo5mpj7catp66nrwwqiuhuup,0,64.9,71.2,2023-02-05T19:47:54.517Z,2023-02-06T01:45:33Z,4016268025,213,5.7,4016268019,140,70.9,4016796609,388,,4016268017,56,Center,4016268023,212,7.8,4016268015,3,,4016268021,141,64.5,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685527,13,43,1,1,8,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2023-02-05T19:47:55.381Z,2023-02-05T19:49:34Z,4016272527,144,61,4016269099,56,Back,,,,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685341,10,49,1,1,8,9dntj5dioj5ex52yrgwzxrq9l,1,26.7,33.8,2023-02-05T19:47:55.900Z,2023-02-06T01:45:39Z,,,,,,,,,,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504792881,998,83,1,1,9,3vo5mpj7catp66nrwwqiuhuup,1,74.4,63.6,2023-02-05T19:47:56.787Z,2023-02-06T02:19:11Z,4016835773,399,432422,,,,,,,,,,,,,,,,,,,,,,a5eki9p236y4zxmp9qz202pcl,E. Džeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685375,11,1,1,1,10,9dntj5dioj5ex52yrgwzxrq9l,1,27.5,33.2,2023-02-05T19:47:57.693Z,2023-02-06T01:45:49Z,4016268311,213,5.9,4016796971,178,,4016268303,56,Back,4016268309,212,10.0,4016268307,141,27.4,4016268305,140,36.3,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685381,12,50,1,1,13,9dntj5dioj5ex52yrgwzxrq9l,1,55,42.2,2023-02-05T19:48:00.998Z,2023-02-06T01:46:03Z,4016268327,56,Center,4016268473,233,20,4016268329,286,,,,,,,,,,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685405,20,7,1,1,14,3vo5mpj7catp66nrwwqiuhuup,1,45,57.8,2023-02-05T19:48:02.094Z,2023-02-06T01:46:08Z,4016268469,233,12,4016563645,384,,4016268455,56,Back,4016797475,178,,4016268457,285,,,,,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685407,21,49,1,1,18,3vo5mpj7catp66nrwwqiuhuup,1,20.5,44,2023-02-05T19:48:05.757Z,2023-02-06T01:46:13Z,,,,,,,,,,,,,,,,,,,,,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685413,22,1,1,1,18,3vo5mpj7catp66nrwwqiuhuup,1,20.5,44,2023-02-05T19:48:05.804Z,2023-02-06T01:46:17Z,4016268495,56,Back,4016268501,212,5.2,4016797667,178,,4016268497,140,24.2,4016268499,141,38.9,4016268503,213,5.6,,,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685441,23,1,1,1,21,3vo5mpj7catp66nrwwqiuhuup,1,25.3,39.4,2023-02-05T19:48:08.286Z,2023-02-06T01:46:21Z,4016268665,141,28.5,4016268667,212,10.2,4016268669,213,5.5,4016268663,140,32.0,4016268661,56,Back,4016797793,178,,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685459,24,1,1,1,23,3vo5mpj7catp66nrwwqiuhuup,1,35.3,24.6,2023-02-05T19:48:10.964Z,2023-02-06T01:46:24Z,4016268739,213,6.3,4016268733,140,51.1,4016268737,212,16.6,4016797833,178,,4016268735,141,24.3,4016268731,56,Center,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685469,25,1,1,1,24,3vo5mpj7catp66nrwwqiuhuup,1,52.3,19.4,2023-02-05T19:48:11.999Z,2023-02-06T01:46:27Z,4016268769,56,Back,4016797911,178,,4016268779,212,13.7,4016268775,140,43.3,4016268797,156,,4016268781,213,4.0,4016268777,141,4.8,,,,a5eki9p236y4zxmp9qz202pcl,E. Džeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685501,26,1,1,1,26,3vo5mpj7catp66nrwwqiuhuup,1,44.4,5.2,2023-02-05T19:48:13.525Z,2023-02-06T01:46:31Z,4016268967,213,2.5,4016268965,212,15.0,4016798017,178,,4016268963,141,19.2,4016268959,56,Back,4016268961,140,33.3,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685533,27,1,1,1,28,3vo5mpj7catp66nrwwqiuhuup,1,34.6,22.5,2023-02-05T19:48:15.974Z,2023-02-06T01:46:50Z,4016269117,212,9.3,4016269115,141,34.9,4016269119,213,2.0,4016269113,140,30.8,4016798453,178,,4016269111,56,Back,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685557,28,1,1,1,34,3vo5mpj7catp66nrwwqiuhuup,1,38.5,35.5,2023-02-05T19:48:21.621Z,2023-02-06T01:46:52Z,4016269289,213,5.5,4016269283,140,55.7,4016269285,141,8.6,4016269287,212,25.7,4016798505,178,,4016269281,56,Right,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685563,29,1,1,1,37,3vo5mpj7catp66nrwwqiuhuup,1,58.3,3.1,2023-02-05T19:48:24.802Z,2023-02-06T01:46:54Z,4016269347,213,2.7,4016269339,141,8.1,4016269341,212,8.3,4016269337,140,51.1,4016798533,178,,4016269335,56,Right,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685587,30,1,1,1,39,3vo5mpj7catp66nrwwqiuhuup,1,45.4,13.8,2023-02-05T19:48:26.751Z,2023-02-06T01:47:01Z,4016269485,213,0.7,4016798683,178,,4016269483,212,10.8,4016269479,140,53.3,4016269477,56,Center,4016269481,141,23.9,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685603,31,1,1,1,41,3vo5mpj7catp66nrwwqiuhuup,1,53,26.7,2023-02-05T19:48:28.528Z,2023-02-06T01:47:03Z,4016269575,141,41.3,4016798739,178,,4016269577,212,9.9,4016269573,140,52.6,4016269579,213,1.6,4016269571,56,Center,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685645,32,1,1,1,43,3vo5mpj7catp66nrwwqiuhuup,1,50.6,45.7,2023-02-05T19:48:30.599Z,2023-02-06T01:47:06Z,4016798853,178,,4016269805,213,1.4,4016269803,212,28.6,4016269797,56,Left,4016269801,141,87.4,4016269799,140,54.3,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685661,33,1,1,1,49,3vo5mpj7catp66nrwwqiuhuup,1,67.3,79.3,2023-02-05T19:48:36.268Z,2023-02-06T01:47:14Z,4016269901,212,13.6,4016269895,56,Center,4016269897,140,72.7,4016269899,141,61.2,4016798947,178,,4016269903,213,5.1,4016270153,210,13,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685663,34,13,1,1,51,3vo5mpj7catp66nrwwqiuhuup,1,72.4,56.5,2023-02-05T19:48:38.854Z,2023-02-06T01:47:15Z,4016270167,215,,4016270163,102,56.6,4016799105,178,,4016270169,230,98.6,4016269913,56,Center,4016270155,77,,4016270051,20,,4016270165,103,69.4,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,4016269911,18,4016270171,231,50.5,4016270157,29,4016269909,22,4016270159,55,33,,,,,,,,,,,,,,,,,,,,,,
2504685671,14,5,1,1,52,9dntj5dioj5ex52yrgwzxrq9l,1,-1.3,38.2,2023-02-05T19:48:40.122Z,2023-02-06T01:47:18Z,4016269963,233,35,4016269955,56,Back,4016269957,346,,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685669,35,5,1,1,52,3vo5mpj7catp66nrwwqiuhuup,0,101.3,61.8,2023-02-05T19:48:40.122Z,2023-02-06T01:47:19Z,4016269973,233,14,4016269953,346,,4016269951,56,Center,,,,,,,,,,,,,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685919,15,1,1,2,18,9dntj5dioj5ex52yrgwzxrq9l,0,5.4,42.5,2023-02-05T19:49:05.915Z,2023-02-06T01:47:21Z,4016271235,212,53.4,4016271241,74,,4016271293,1,,4016271225,124,,4016271231,140,56.2,4016271237,213,0.0,4016271233,141,44.8,4016271229,56,Center,7kph61hobc93t2c2tl8l5j105,C. Tătărușanu,,4016271523,189,4016271227,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504686001,36,4,1,2,19,3vo5mpj7catp66nrwwqiuhuup,1,41.3,54.1,2023-02-05T19:49:06.829Z,2023-02-06T01:47:27Z,4016271627,13,,4016291873,233,16,4016271631,56,Back,4016271633,152,,4016271637,286,,4016272151,295,,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504685955,16,4,1,2,19,9dntj5dioj5ex52yrgwzxrq9l,0,58.7,45.9,2023-02-05T19:49:06.830Z,2023-02-06T01:47:27Z,4016271389,295,,4016271387,13,,4016271391,56,Center,4016271395,285,,4016799375,178,,4016291885,233,36,4016271393,152,,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
