id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2476565565,10,1,1,0,17,gi0l1habji5hpgar77dl5jqe,1,54.5,19.5,2022-10-23T18:45:23.853Z,2022-10-24T01:09:58Z,3868201665,212,14.9,3868201661,140,65.5,3868201663,141,33.3,3869061657,178,,3868201659,56,Center,3868201667,213,0.7,,,,,,,bcqutyzafpahp2ni41u2xt4gl,T. Ndombélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476565601,11,1,1,0,18,gi0l1habji5hpgar77dl5jqe,1,65.5,33.3,2022-10-23T18:45:24.827Z,2022-10-24T01:10:03Z,3869061723,178,,3868201877,155,,3868201887,213,6.2,3868201883,141,28.9,3868201881,140,89.9,3868201885,212,25.8,3868201879,56,Center,,,,1wynwp4x95o9w5tt4cdog6i1,V. Osimhen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476739505,986,43,1,0,21,gi0l1habji5hpgar77dl5jqe,1,0,0,2022-10-23T18:45:27.526Z,2022-10-24T04:19:42Z,3869133423,233,783,3869258253,144,67,,,,,,,,,,,,,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476739501,783,43,1,0,21,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2022-10-23T18:45:27.527Z,2022-10-24T04:19:42Z,3869133433,233,986,3869258249,144,67,,,,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476565607,12,1,1,0,21,gi0l1habji5hpgar77dl5jqe,0,94,29.8,2022-10-23T18:45:27.934Z,2022-10-24T02:38:31Z,3868201927,213,2.6,3868201919,56,Center,3868201923,141,30.3,3869061881,178,,3868201921,140,93.4,3868201925,212,0.7,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476565617,3,61,1,0,21,2tk2l9sgktwc9jhzqdd4mpdtb,1,11.4,74.7,2022-10-23T18:45:28.026Z,2022-10-24T01:10:16Z,3869062017,178,,3868201971,56,Back,,,,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476565667,4,12,1,0,22,2tk2l9sgktwc9jhzqdd4mpdtb,1,3.8,55,2022-10-23T18:45:28.813Z,2022-10-24T01:10:22Z,3868202209,213,1.2,3868202203,140,8.2,3869062123,178,,3868202205,141,73.8,3868202201,56,Back,3868202207,212,13.6,,,,,,,8lgsqmwavspz4fv7t11rb6j9,R. Karsdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476565891,9,49,1,0,24,2tk2l9sgktwc9jhzqdd4mpdtb,1,14.7,76.6,2022-10-23T18:45:30.443Z,2022-10-24T01:10:27Z,,,,,,,,,,,,,,,,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476565675,5,12,1,0,25,2tk2l9sgktwc9jhzqdd4mpdtb,1,8.2,73.6,2022-10-23T18:45:31.680Z,2022-10-24T01:10:30Z,3868202273,56,Back,3868202279,212,20.1,3868202275,140,13.4,3868202277,141,100.0,3869062261,178,,3868202281,213,1.3,3868202339,167,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476565683,6,5,1,0,27,2tk2l9sgktwc9jhzqdd4mpdtb,0,13.8,101.7,2022-10-23T18:45:33.236Z,2022-10-24T01:10:37Z,3868202309,56,Back,3868202493,233,13,3868202311,347,,,,,,,,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476565713,13,5,1,0,27,gi0l1habji5hpgar77dl5jqe,1,86.2,-1.7,2022-10-23T18:45:33.236Z,2022-10-24T01:10:36Z,3868202437,347,,3868202489,233,6,3868202435,56,Right,,,,,,,,,,,,,,,,1wynwp4x95o9w5tt4cdog6i1,V. Osimhen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476565767,14,1,1,0,34,gi0l1habji5hpgar77dl5jqe,1,83,0,2022-10-23T18:45:40.667Z,2022-10-24T01:11:15Z,3868202737,141,7.3,3868202733,140,86.7,3868202729,107,,3868202731,56,Right,3868202741,213,1.0,3868202739,212,7.4,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476565785,15,1,1,0,35,gi0l1habji5hpgar77dl5jqe,1,86.7,7.4,2022-10-23T18:45:41.478Z,2022-10-24T01:11:18Z,3868202813,212,3.5,3869063123,178,,3868202809,140,87.0,3868202807,56,Right,3868202815,213,4.8,3868202811,141,2.3,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476565805,16,1,1,0,37,gi0l1habji5hpgar77dl5jqe,0,87,2.3,2022-10-23T18:45:43.349Z,2022-10-24T01:11:23Z,3869063197,178,,3868663937,20,,3868202965,140,92.3,3868202969,212,30.5,3868663933,225,,3868202961,155,,3868202959,2,,3868202971,213,1.4,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,3868202963,56,Center,3868202967,141,46.4,3868663935,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476565811,7,12,1,0,38,2tk2l9sgktwc9jhzqdd4mpdtb,1,8.6,58.5,2022-10-23T18:45:44.666Z,2022-10-24T01:11:29Z,3868203031,167,,3868202993,140,0.0,3868202997,212,16.5,3868202999,213,4.1,3868202995,141,38.9,3869063311,178,,3868202991,56,Back,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476565815,8,6,1,0,40,2tk2l9sgktwc9jhzqdd4mpdtb,0,3.5,46.2,2022-10-23T18:45:46.598Z,2022-10-24T01:44:38Z,3868203127,233,17,3868203003,56,Back,3868203005,73,,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476565829,17,6,1,0,40,gi0l1habji5hpgar77dl5jqe,1,96.5,53.8,2022-10-23T18:45:46.598Z,2022-10-24T01:44:37Z,3868203101,233,8,3868203057,56,Center,3868203059,73,,,,,,,,,,,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476566141,18,1,1,1,4,gi0l1habji5hpgar77dl5jqe,0,99.5,99.5,2022-10-23T18:46:10.663Z,2022-10-24T01:44:45Z,3868204779,212,32.7,3868204777,141,52.2,3868204765,2,,3868204783,213,4.5,3868204771,223,,3869102281,178,,3868668555,20,,3868204767,6,,dpcws493fepch23sk26m1a8yd,P. Zieliński,3868204775,140,94.0,3868204769,155,,3868204787,1,3868204773,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476566205,10,12,1,1,5,2tk2l9sgktwc9jhzqdd4mpdtb,1,7.1,40.9,2022-10-23T18:46:11.960Z,2022-10-24T01:44:52Z,3868205083,140,46.3,3868205103,15,,3868205087,212,44.0,3868205085,141,63.6,3869102421,388,,3868205089,213,0.4,3868205081,56,Back,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476566223,19,1,1,1,12,gi0l1habji5hpgar77dl5jqe,1,54.1,34.8,2022-10-23T18:46:18.184Z,2022-10-24T01:45:01Z,3868205197,56,Right,3868205201,141,15.5,3869102577,178,,3868205205,213,5.1,3868205199,140,58.9,3868205203,212,14.1,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476566237,20,1,1,1,15,gi0l1habji5hpgar77dl5jqe,1,61.4,8.9,2022-10-23T18:46:21.583Z,2022-10-24T01:45:07Z,3869102725,178,,3868205291,213,0.8,3868205289,212,23.5,3868205285,140,77.5,3868205287,141,32.8,3868205283,56,Center,,,,,,,bcqutyzafpahp2ni41u2xt4gl,T. Ndombélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476566251,21,1,1,1,16,gi0l1habji5hpgar77dl5jqe,0,77.5,32.8,2022-10-23T18:46:22.510Z,2022-10-24T01:45:14Z,3869102887,178,,3868205331,168,,3868205341,213,0.9,3868205339,212,33.3,3868205335,140,97.0,3868205337,141,71.4,3868205333,56,Center,3868205343,1,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476566253,11,52,1,1,20,2tk2l9sgktwc9jhzqdd4mpdtb,1,3,25,2022-10-23T18:46:26.212Z,2022-10-24T01:45:22Z,3869103019,389,,3868672049,376,,,,,,,,,,,,,,,,,,,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476566389,12,1,1,1,28,2tk2l9sgktwc9jhzqdd4mpdtb,1,11.8,37.9,2022-10-23T18:46:34.312Z,2022-10-24T01:45:29Z,3868206079,212,19.8,3868206075,140,13.5,3868206071,123,,3868206081,213,1.5,3868206073,56,Back,3868206077,141,66.9,3869103135,178,,,,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476566397,13,1,1,1,31,2tk2l9sgktwc9jhzqdd4mpdtb,0,13.5,67,2022-10-23T18:46:37.218Z,2022-10-24T01:45:36Z,3868206101,56,Back,3868206109,213,1.0,3868206105,141,100.0,3868206107,212,27.6,3869103337,178,,3868206103,140,27.1,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476566403,14,5,1,1,33,2tk2l9sgktwc9jhzqdd4mpdtb,0,29.7,101.2,2022-10-23T18:46:39.738Z,2022-10-24T01:45:44Z,3868206123,347,,3868207195,233,22,3868206121,56,Back,,,,,,,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476566577,22,5,1,1,33,gi0l1habji5hpgar77dl5jqe,1,70.3,-1.2,2022-10-23T18:46:39.738Z,2022-10-24T01:45:43Z,3868207137,56,Right,3868207181,233,14,3868207139,347,,,,,,,,,,,,,,,,,1wynwp4x95o9w5tt4cdog6i1,V. Osimhen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476566635,23,1,1,1,49,gi0l1habji5hpgar77dl5jqe,1,66.2,0,2022-10-23T18:46:55.162Z,2022-10-24T01:45:52Z,3868207393,56,Right,3868207397,141,6.4,3868207399,212,16.4,3868207395,140,51.5,3868207391,107,,3868207401,213,2.8,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476566691,24,1,1,1,52,gi0l1habji5hpgar77dl5jqe,1,53.3,12,2022-10-23T18:46:58.711Z,2022-10-24T01:46:06Z,3868207569,212,23.8,3868207559,56,Back,3868207571,213,2.2,3868207567,141,40.3,3868207561,140,39.9,3869103865,178,,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476566721,25,1,1,1,55,gi0l1habji5hpgar77dl5jqe,1,40,45.5,2022-10-23T18:47:01.039Z,2022-10-24T01:46:13Z,3868207693,212,24.7,3868207687,56,Back,3868207691,141,81.4,3868207689,140,43.4,3868207695,213,1.4,3869103963,178,,,,,,,,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476566743,26,1,1,1,57,gi0l1habji5hpgar77dl5jqe,1,43.3,81.5,2022-10-23T18:47:03.552Z,2022-10-24T01:46:19Z,3868207785,140,48.0,3868207789,212,6.0,3868207791,213,5.7,3868207783,56,Back,3869104081,178,,3868207787,141,76.4,,,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476566753,27,1,1,1,58,gi0l1habji5hpgar77dl5jqe,1,48,76.4,2022-10-23T18:47:04.463Z,2022-10-24T01:46:29Z,3868207843,140,39.6,3868207847,212,9.6,3868207845,141,81.8,3868207849,213,2.7,3868207841,56,Back,3869104317,178,,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476566781,28,1,1,1,59,gi0l1habji5hpgar77dl5jqe,1,39.6,81.8,2022-10-23T18:47:05.771Z,2022-10-24T01:46:39Z,3868207983,140,27.0,3868207987,212,17.6,3869104523,178,,3868207989,213,3.9,3868207985,141,64.8,3868207981,56,Back,,,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476566807,29,1,1,2,2,gi0l1habji5hpgar77dl5jqe,1,26.9,60.3,2022-10-23T18:47:08.167Z,2022-10-24T01:46:47Z,3869104669,178,,3868208107,212,18.4,3868208103,140,11.5,3868208101,56,Back,3868208105,141,47.5,3868208109,213,3.6,,,,,,,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476566841,30,1,1,2,4,gi0l1habji5hpgar77dl5jqe,1,11.5,47.5,2022-10-23T18:47:10.487Z,2022-10-24T01:46:55Z,3868208283,141,13.5,3868208287,213,5.0,3869104763,178,,3868208279,56,Back,3868208285,212,24.1,3868208281,140,17.9,,,,,,,af58rhtg8ck7c8g7nwfs67d91,A. Meret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476566861,31,1,1,2,7,gi0l1habji5hpgar77dl5jqe,1,17.9,13.5,2022-10-23T18:47:13.056Z,2022-10-24T01:47:03Z,3869104893,178,,3868208387,56,Back,3868208393,212,10.2,3868208389,140,26.6,3868208391,141,6.7,3868208395,213,5.8,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476566885,32,1,1,2,9,gi0l1habji5hpgar77dl5jqe,0,26.9,5,2022-10-23T18:47:15.223Z,2022-10-24T01:47:09Z,3868208543,140,53.1,3868208547,141,30.1,3868208551,212,32.4,3869104973,178,,3868208555,213,0.6,3868208559,1,,3868208541,56,Center,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476741967,805,67,1,2,10,2tk2l9sgktwc9jhzqdd4mpdtb,1,47.8,69.3,2022-10-23T18:47:16.994Z,2022-10-24T02:38:31Z,3869145291,233,1086,,,,,,,,,,,,,,,,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476741963,1086,67,1,2,10,gi0l1habji5hpgar77dl5jqe,0,52.2,30.7,2022-10-23T18:47:16.995Z,2022-10-24T02:23:16Z,3869145301,233,805,,,,,,,,,,,,,,,,,,,,,,1wynwp4x95o9w5tt4cdog6i1,V. Osimhen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476566881,15,8,1,2,10,2tk2l9sgktwc9jhzqdd4mpdtb,1,48.5,69,2022-10-23T18:47:17.022Z,2022-10-24T02:38:32Z,3868208507,56,Back,3869105109,178,,3868685505,384,,,,,,,,,,,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476566911,16,49,1,2,12,2tk2l9sgktwc9jhzqdd4mpdtb,1,40.7,82.7,2022-10-23T18:47:18.811Z,2022-10-24T01:47:36Z,,,,,,,,,,,,,,,,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476566953,17,1,1,2,12,2tk2l9sgktwc9jhzqdd4mpdtb,1,40.5,82,2022-10-23T18:47:18.880Z,2022-10-24T01:47:45Z,3868208889,212,35.2,3868208891,213,3.8,3869105523,178,,3868208885,140,13.4,3868208895,1,,3868208883,56,Back,3868208887,141,51.6,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476567035,18,1,1,2,17,2tk2l9sgktwc9jhzqdd4mpdtb,1,11.8,52.7,2022-10-23T18:47:23.048Z,2022-10-24T01:47:52Z,3868209269,212,10.1,3868209263,56,Back,3868209271,213,5.7,3868209265,140,19.7,3868209267,141,44.3,3869105653,178,,,,,,,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
