id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2446348353,9,1,1,0,21,8le3orkfz6iix3jns6g9ojqjg,1,26.5,25.4,2022-08-14T18:45:43.401Z,2022-08-15T01:55:32Z,3707631311,213,1.6,3707631313,1,,3707631309,212,44.1,3707631303,56,Back,3707631301,196,,3707631307,141,90.3,3708812303,178,,3707631305,140,27.2,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446348377,10,1,1,0,25,8le3orkfz6iix3jns6g9ojqjg,0,28.2,93,2022-08-14T18:45:46.839Z,2022-08-15T01:55:38Z,3707631461,1,,3707631459,213,0.1,3707631451,56,Left,3707631453,140,66.4,3707631457,212,40.5,3707631455,141,100.0,3708812417,178,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446348409,3,5,1,0,28,4klvxyeh3xcus4ongu7c00mgc,1,36.8,-1.4,2022-08-14T18:45:49.481Z,2022-08-15T01:55:41Z,3707631659,347,,3707631679,233,11,3707631657,56,Back,,,,,,,,,,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446348379,11,5,1,0,28,8le3orkfz6iix3jns6g9ojqjg,0,63.2,101.4,2022-08-14T18:45:49.481Z,2022-08-15T01:55:41Z,3707631463,56,Left,3707631465,347,,3707631683,233,3,,,,,,,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446348459,4,1,1,0,31,4klvxyeh3xcus4ongu7c00mgc,1,40.1,0,2022-08-14T18:45:52.818Z,2022-08-15T01:55:44Z,3707631947,212,22.7,3707631949,213,2.3,3707631943,140,24.9,3707631941,56,Back,3707631951,1,,3707631945,141,22.1,3707631939,107,,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446348497,5,1,1,0,35,4klvxyeh3xcus4ongu7c00mgc,1,26.3,38.3,2022-08-14T18:45:56.832Z,2022-08-15T01:56:19Z,3707632179,140,29.4,3707632185,212,28.1,3708813323,178,,3707632177,56,Back,3707632181,141,79.4,3707632189,213,1.5,,,,,,,8585juruxxi6z8ih6kfqvrj6x,J. Kiwior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446348539,6,1,1,0,39,4klvxyeh3xcus4ongu7c00mgc,1,33.8,79.7,2022-08-14T18:46:00.572Z,2022-08-15T01:56:22Z,3707632419,140,29.2,3708813359,178,,3707632417,56,Back,3707632425,213,4.4,3707632421,141,57.8,3707632423,212,15.7,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446348581,7,1,1,0,42,4klvxyeh3xcus4ongu7c00mgc,1,32.1,54.9,2022-08-14T18:46:03.766Z,2022-08-15T01:56:25Z,3707632671,56,Back,3707632673,140,35.6,3707632679,213,4.9,3707632677,212,25.8,3708813419,178,,3707632675,141,17.4,,,,,,,8585juruxxi6z8ih6kfqvrj6x,J. Kiwior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446348637,8,1,1,0,44,4klvxyeh3xcus4ongu7c00mgc,1,34.1,17.1,2022-08-14T18:46:06.404Z,2022-08-15T01:56:27Z,3707632965,141,46.9,3707632963,140,15.1,3707632969,213,2.3,3707632961,56,Back,3707632967,212,28.4,3708813489,178,,,,,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446348699,9,1,1,0,50,4klvxyeh3xcus4ongu7c00mgc,1,14.4,46.7,2022-08-14T18:46:11.649Z,2022-08-15T01:56:31Z,3707633295,213,4.9,3708813585,178,,3707633287,56,Back,3707633289,140,20.5,3707633293,212,29.7,3707633291,141,4.1,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446348751,10,1,1,0,53,4klvxyeh3xcus4ongu7c00mgc,0,22.6,4.1,2022-08-14T18:46:14.487Z,2022-08-15T01:56:33Z,3707633585,1,,3707633577,140,84.6,3708813625,178,,3707633579,141,29.5,3707633573,155,,3707633575,56,Center,3707633583,213,0.3,3707633581,212,67.4,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446348755,12,52,1,0,58,8le3orkfz6iix3jns6g9ojqjg,1,13.3,63.8,2022-08-14T18:46:19.522Z,2022-08-15T01:56:38Z,3708813719,178,,3708298999,376,,,,,,,,,,,,,,,,,,,,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446348963,13,1,1,1,7,8le3orkfz6iix3jns6g9ojqjg,1,13.9,55.2,2022-08-14T18:46:29.027Z,2022-08-15T01:56:44Z,3707634697,123,,3707634699,56,Back,3707634707,213,1.4,3707634701,140,15.9,3707634703,141,71.7,3707634705,212,11.4,3708813871,178,,,,,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446348997,14,1,1,1,9,8le3orkfz6iix3jns6g9ojqjg,1,18.4,72.8,2022-08-14T18:46:31.130Z,2022-08-15T01:56:47Z,3708813931,178,,3707634901,141,95.0,3707634903,212,15.1,3707634897,56,Back,3707634905,213,1.5,3707634899,140,18.9,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446349003,15,1,1,1,12,8le3orkfz6iix3jns6g9ojqjg,0,18.4,97.4,2022-08-14T18:46:33.786Z,2022-08-15T01:56:51Z,3707634947,213,5.7,3707634943,141,92.4,3707634941,140,23.7,3707634937,155,,3707634945,212,6.5,3707634939,56,Back,3708814059,178,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446349011,11,61,1,1,12,4klvxyeh3xcus4ongu7c00mgc,1,76.2,6.2,2022-08-14T18:46:33.977Z,2022-08-15T01:56:55Z,3707634991,56,Right,3708814137,21,,3708814139,178,,,,,,,,,,,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446349057,16,1,1,1,14,8le3orkfz6iix3jns6g9ojqjg,1,21.1,93.1,2022-08-14T18:46:35.883Z,2022-08-15T01:56:59Z,3707635249,56,Back,3707635253,141,74.4,3707635251,140,23.8,3707635257,213,4.9,3708814247,178,,3707635255,212,13.0,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446349061,17,1,1,1,15,8le3orkfz6iix3jns6g9ojqjg,1,24.5,75.6,2022-08-14T18:46:36.751Z,2022-08-15T01:57:01Z,3707635279,56,Back,3707635295,213,2.9,3708814297,178,,3707635311,156,,3707635283,140,13.0,3707635291,212,12.5,3707635287,141,80.2,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446349105,18,1,1,1,17,8le3orkfz6iix3jns6g9ojqjg,0,8.3,88.1,2022-08-14T18:46:39.042Z,2022-08-15T01:57:04Z,3707635555,212,54.0,3707635543,56,Center,3707635541,157,,3707635547,140,57.5,3707635561,1,,3707635551,141,65.1,3707635559,213,6.0,3708814321,178,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446561295,811,43,1,1,21,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2022-08-14T18:46:43.065Z,2022-08-15T02:29:04Z,3708845315,178,0,3708845325,144,82,,,,,,,,,,,,,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446349117,12,49,1,1,21,4klvxyeh3xcus4ongu7c00mgc,1,38,36.7,2022-08-14T18:46:43.074Z,2022-08-15T01:57:07Z,,,,,,,,,,,,,,,,,,,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446349169,13,1,1,1,23,4klvxyeh3xcus4ongu7c00mgc,1,37.3,47,2022-08-14T18:46:45.121Z,2022-08-15T01:57:09Z,3708814423,178,,3707635967,141,88.7,3707635963,56,Back,3707635969,212,28.4,3707635965,140,36.2,3707635971,213,1.6,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446349267,14,1,1,1,28,4klvxyeh3xcus4ongu7c00mgc,1,36.5,85.9,2022-08-14T18:46:49.633Z,2022-08-15T01:57:12Z,3707636465,140,29.8,3707636471,213,4.5,3707636467,141,46.0,3707636469,212,28.0,3707636463,56,Back,3708814475,178,,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446349343,15,1,1,1,33,4klvxyeh3xcus4ongu7c00mgc,1,29.6,40.9,2022-08-14T18:46:55.328Z,2022-08-15T01:57:15Z,3707636847,213,1.4,3707636843,141,82.7,3707636841,140,33.3,3708814601,178,,3707636845,212,28.7,3707636839,56,Back,,,,,,,8585juruxxi6z8ih6kfqvrj6x,J. Kiwior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446349407,16,1,1,1,37,4klvxyeh3xcus4ongu7c00mgc,1,39.6,85,2022-08-14T18:46:59.041Z,2022-08-15T01:57:19Z,3707637219,56,Left,3707637225,212,26.0,3708814665,178,,3707637227,213,0.3,3707637223,141,96.6,3707637221,140,63.2,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446561399,820,43,1,1,40,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2022-08-14T18:47:01.914Z,2022-08-15T02:29:47Z,3708845951,178,0,3708845999,144,82,,,,,,,,,,,,,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446349435,17,1,1,1,40,4klvxyeh3xcus4ongu7c00mgc,1,67.7,94.8,2022-08-14T18:47:01.964Z,2022-08-15T01:57:22Z,3707637367,212,27.6,3707637369,213,5.9,3707637361,56,Left,3707637363,140,91.9,3707637365,141,79.0,3708814707,178,,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446561439,821,67,1,1,42,4klvxyeh3xcus4ongu7c00mgc,1,91.3,78.3,2022-08-14T18:47:04.234Z,2022-08-15T05:00:01Z,3708846137,233,964,,,,,,,,,,,,,,,,,,,,,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446561437,964,67,1,1,42,8le3orkfz6iix3jns6g9ojqjg,0,8.7,21.7,2022-08-14T18:47:04.235Z,2022-08-15T02:30:02Z,3708846141,233,821,,,,,,,,,,,,,,,,,,,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446349441,18,1,1,1,42,4klvxyeh3xcus4ongu7c00mgc,0,91.8,79,2022-08-14T18:47:04.253Z,2022-08-15T05:00:01Z,3707637415,212,3.3,3707637409,56,Center,3707637507,233,19,3707637411,140,92.1,3707637413,141,74.1,3707637513,286,,3707637501,236,,3708814771,178,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,3707637417,213,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446349439,19,74,1,1,42,8le3orkfz6iix3jns6g9ojqjg,1,7.8,26.3,2022-08-14T18:47:04.410Z,2022-08-15T01:57:31Z,3708814875,178,,3707637519,233,18,3707637403,285,,3707637397,56,Back,,,,,,,,,,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446349471,20,61,1,1,42,8le3orkfz6iix3jns6g9ojqjg,1,11,23.9,2022-08-14T18:47:04.454Z,2022-08-15T01:57:35Z,3707637581,56,Back,3708814953,178,,,,,,,,,,,,,,,,,,,,dmza22ad3iars2svmghrwhfit,P. Stojanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446561571,822,67,1,1,44,4klvxyeh3xcus4ongu7c00mgc,1,87.3,70,2022-08-14T18:47:06.200Z,2022-08-15T05:00:01Z,3708846873,233,965,,,,,,,,,,,,,,,,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446561569,965,67,1,1,44,8le3orkfz6iix3jns6g9ojqjg,0,12.7,30,2022-08-14T18:47:06.201Z,2022-08-15T02:30:51Z,3708846897,233,822,,,,,,,,,,,,,,,,,,,,,,dmza22ad3iars2svmghrwhfit,P. Stojanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446349491,19,13,1,1,44,4klvxyeh3xcus4ongu7c00mgc,1,87.3,69.5,2022-08-14T18:47:06.276Z,2022-08-15T05:00:02Z,3707638643,215,,3707638641,103,83.3,3707637689,22,,3707638651,231,54.0,3707637867,72,,3707638645,328,,3707638649,230,98.1,3707638647,458,,545o5sllzb34kosvbw3fxhc5x,A. Reca,3707637691,64,,3707637693,56,Center,3708815059,178,3707638639,102,49.6,3707638637,74,,,,,,,,,,,,,,,,,,,,,,,
2446349503,20,5,1,1,45,4klvxyeh3xcus4ongu7c00mgc,0,101.1,56.6,2022-08-14T18:47:07.412Z,2022-08-15T01:57:45Z,3707637943,233,21,3707637717,56,Center,3707637719,346,,,,,,,,,,,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446349531,21,5,1,1,45,8le3orkfz6iix3jns6g9ojqjg,1,-1.1,43.4,2022-08-14T18:47:07.412Z,2022-08-15T01:57:45Z,3707637911,346,,3707637931,233,20,3707637909,56,Back,,,,,,,,,,,,,,,,dmza22ad3iars2svmghrwhfit,P. Stojanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446349811,22,1,1,2,7,8le3orkfz6iix3jns6g9ojqjg,1,4.1,47.2,2022-08-14T18:47:28.747Z,2022-08-15T01:57:52Z,3707639555,1,,3707639545,56,Back,3707639543,124,,3707639549,141,41.0,3707639547,140,35.2,3707639553,213,6.2,3707639559,237,,3707639551,212,32.9,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446349823,23,1,1,2,8,8le3orkfz6iix3jns6g9ojqjg,1,35.2,41,2022-08-14T18:47:30.459Z,2022-08-15T01:57:57Z,3707639627,212,15.2,3707639629,213,6.0,3707639623,140,49.2,3707639621,56,Back,3708815507,178,,3707639619,155,,3707639625,141,35.2,,,,3sehm4zmy7141wm4ecfqqoxd5,N. Bajrami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446349859,24,1,1,2,10,8le3orkfz6iix3jns6g9ojqjg,0,46.6,33.7,2022-08-14T18:47:31.791Z,2022-08-15T01:58:06Z,3707639765,141,48.8,3707639769,213,1.0,3708815773,388,,3707639761,56,Center,3707639763,140,53.1,3707639767,212,12.3,3707639759,3,,,,,ewwo2c7kw1b1okrngjl4j4dm1,S. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446349867,21,49,1,2,13,4klvxyeh3xcus4ongu7c00mgc,1,44.4,51.2,2022-08-14T18:47:34.643Z,2022-08-15T01:58:11Z,,,,,,,,,,,,,,,,,,,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446349915,22,1,1,2,13,4klvxyeh3xcus4ongu7c00mgc,1,44.1,50.9,2022-08-14T18:47:34.667Z,2022-08-15T01:58:14Z,3708815905,178,,3707640057,212,20.5,3707640051,141,21.5,3707640047,56,Back,3707640061,213,4.9,3707640043,155,,3707640049,140,48.6,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446349949,23,1,1,2,18,4klvxyeh3xcus4ongu7c00mgc,1,45.5,24.6,2022-08-14T18:47:39.540Z,2022-08-15T01:58:22Z,3707640289,213,3.4,3707640283,140,31.1,3707640281,56,Back,3707640287,212,15.6,3708816101,178,,3707640285,141,18.9,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446349999,24,1,1,2,20,4klvxyeh3xcus4ongu7c00mgc,1,33.6,26.1,2022-08-14T18:47:42.007Z,2022-08-15T01:58:25Z,3707640561,141,85.0,3707640563,212,40.1,3707640567,1,,3707640557,56,Back,3707640559,140,34.5,3708816147,178,,3707640565,213,1.5,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
