id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/12/value,keyPass,qualifier/16/value
2530392007,5,1,1,0,15,7gnly6999wao1xarwct4p8fe9,0,39.9,7.7,2023-04-08T16:30:57.605Z,2023-04-09T02:12:48Z,4173032865,212,50.1,4173032859,56,Right,4174952145,178,,4173032869,1,,4173032863,141,7.6,4173032861,140,87.6,4173032867,213,6.3,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392011,7,49,1,0,19,2tk2l9sgktwc9jhzqdd4mpdtb,1,11.2,91.9,2023-04-08T16:31:01.212Z,2023-04-09T02:12:55Z,,,,,,,,,,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392023,8,1,1,0,19,2tk2l9sgktwc9jhzqdd4mpdtb,1,9.3,90.7,2023-04-08T16:31:01.223Z,2023-04-09T02:12:58Z,4174952561,178,,4173032955,213,4.2,4173032947,56,Back,4173032951,141,70.5,4173032953,212,15.4,4173032949,140,2.7,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392043,9,1,1,0,20,2tk2l9sgktwc9jhzqdd4mpdtb,1,2.7,70.5,2023-04-08T16:31:02.819Z,2023-04-09T02:13:03Z,4173033055,56,Back,4173033059,141,97.8,4173033065,1,,4174952915,178,,4173033061,212,41.6,4173033053,157,,4173033057,140,38.2,4173033063,213,0.5,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392047,10,1,1,0,23,2tk2l9sgktwc9jhzqdd4mpdtb,0,36,96.6,2023-04-08T16:31:04.991Z,2023-04-09T02:13:07Z,4173033081,140,48.1,4173033087,213,0.2,4173033083,141,100.0,4173033079,56,Back,4174953089,178,,4173033085,212,13.1,4173033077,168,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392159,6,5,1,0,24,7gnly6999wao1xarwct4p8fe9,1,53.1,-1.2,2023-04-08T16:31:06.033Z,2023-04-09T02:13:09Z,4173033465,347,,4173033463,56,Right,4173033471,233,11,,,,,,,,,,,,,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392051,11,5,1,0,24,2tk2l9sgktwc9jhzqdd4mpdtb,0,46.9,101.2,2023-04-08T16:31:06.033Z,2023-04-09T02:13:09Z,4173033107,347,,4173033493,233,6,4173033105,56,Back,,,,,,,,,,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392169,7,1,1,0,31,7gnly6999wao1xarwct4p8fe9,1,46.6,0,2023-04-08T16:31:13.230Z,2023-04-09T02:13:14Z,4173033549,213,2.7,4173033545,141,7.3,4173033539,107,,4173033541,56,Back,4173033547,212,15.3,4173033543,140,33.2,,,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392201,8,1,1,0,34,7gnly6999wao1xarwct4p8fe9,1,32.5,9.3,2023-04-08T16:31:16.047Z,2023-04-09T02:13:17Z,4173033713,140,9.7,4173033711,56,Back,4173773319,1,,4173033717,212,34.6,4173033715,141,46.0,4173033719,213,2.3,4174953539,178,,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392279,9,1,1,0,40,7gnly6999wao1xarwct4p8fe9,0,11,44.1,2023-04-08T16:31:22.461Z,2023-04-09T02:13:20Z,4173034091,213,5.9,4173034093,1,,4173034077,56,Right,4173034075,157,,4173034087,212,75.0,4173034083,141,5.2,4173034079,140,77.8,4174953721,178,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392295,12,49,1,0,46,2tk2l9sgktwc9jhzqdd4mpdtb,1,19.5,93.9,2023-04-08T16:31:28.450Z,2023-04-09T02:13:37Z,,,,,,,,,,,,,,,,,,,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392309,13,1,1,0,46,2tk2l9sgktwc9jhzqdd4mpdtb,1,19.5,93.9,2023-04-08T16:31:28.518Z,2023-04-09T02:13:42Z,4173034221,212,10.0,4174954761,388,,4173034217,140,12.7,4173034223,213,3.9,4173034215,56,Back,4173034219,141,83.7,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392335,14,1,1,0,48,2tk2l9sgktwc9jhzqdd4mpdtb,1,12.7,83.7,2023-04-08T16:31:30.435Z,2023-04-09T02:13:45Z,4174954897,178,,4173034347,141,60.4,4173034343,56,Back,4173034349,212,19.1,4173034351,213,4.1,4173034345,140,2.5,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392377,15,1,1,0,50,2tk2l9sgktwc9jhzqdd4mpdtb,0,2.5,60.4,2023-04-08T16:31:32.471Z,2023-04-09T02:13:48Z,4173034573,1,,4174955033,178,,4173034565,140,43.8,4173034569,212,44.9,4173034571,213,0.3,4173034563,56,Back,4173034567,141,77.6,4173034561,157,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392395,10,61,1,0,53,7gnly6999wao1xarwct4p8fe9,0,55.4,17.6,2023-04-08T16:31:35.722Z,2023-04-09T02:13:54Z,4174955355,388,,4173034659,56,Right,,,,,,,,,,,,,,,,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392423,16,1,1,0,55,2tk2l9sgktwc9jhzqdd4mpdtb,1,40.1,84.8,2023-04-08T16:31:37.510Z,2023-04-09T02:13:57Z,4173034775,56,Back,4173034787,212,11.1,4174955489,178,,4173034783,141,69.0,4173034779,140,42.9,4173034789,213,5.0,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392469,17,1,1,0,57,2tk2l9sgktwc9jhzqdd4mpdtb,1,42.9,69,2023-04-08T16:31:38.939Z,2023-04-09T02:14:00Z,4173035093,140,36.7,4173035097,212,10.9,4173035091,56,Back,4173035095,141,56.2,4174955631,178,,4173035099,213,4.1,,,,,,,2lyib1m8bhrkcc3ukk12fbefp,G. Wijnaldum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392505,18,1,1,1,1,2tk2l9sgktwc9jhzqdd4mpdtb,1,39.5,36.1,2023-04-08T16:31:43.735Z,2023-04-09T02:14:05Z,4173035291,213,5.2,4173035289,212,23.8,4173035285,140,50.4,4173035287,141,5.4,4174955861,178,,4173035283,56,Right,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392533,19,1,1,1,4,2tk2l9sgktwc9jhzqdd4mpdtb,1,47.5,3.4,2023-04-08T16:31:46.451Z,2023-04-09T02:14:08Z,4173035423,141,21.7,4173035421,140,34.1,4173035427,213,2.4,4174956023,178,,4173035425,212,18.8,4173035419,56,Back,,,,,,,du4ciqofpkn3nei5q3huwlnje,N. Zalewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392561,20,1,1,1,7,2tk2l9sgktwc9jhzqdd4mpdtb,1,34.6,25.6,2023-04-08T16:31:49.167Z,2023-04-09T02:14:10Z,4173035575,141,47.5,4173035579,213,1.8,4173035573,140,31.7,4174956119,178,,4173035577,212,15.2,4173035571,56,Back,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392599,21,1,1,1,9,2tk2l9sgktwc9jhzqdd4mpdtb,1,31.7,47.5,2023-04-08T16:31:51.380Z,2023-04-09T02:14:13Z,4174956205,178,,4173035719,212,22.9,4173035715,140,27.8,4173035717,141,80.7,4173035721,213,1.8,4173035713,56,Back,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392625,22,1,1,1,11,2tk2l9sgktwc9jhzqdd4mpdtb,1,27.8,80.7,2023-04-08T16:31:53.819Z,2023-04-09T02:14:16Z,4173035823,213,1.0,4173035817,140,34.1,4173035821,212,11.5,4173035819,141,94.6,4174956309,178,,4173035815,56,Back,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392655,23,1,1,1,13,2tk2l9sgktwc9jhzqdd4mpdtb,0,34.8,90.2,2023-04-08T16:31:55.613Z,2023-04-09T02:14:20Z,4173035991,140,57.2,4173035989,56,Center,4173035997,213,5.7,4173035993,141,66.8,4174956475,178,,4173035995,212,28.4,4173036141,155,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392663,11,49,1,1,15,7gnly6999wao1xarwct4p8fe9,1,42,33.4,2023-04-08T16:31:57.590Z,2023-04-09T02:14:22Z,,,,,,,,,,,,,,,,,,,,,,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392725,12,1,1,1,18,7gnly6999wao1xarwct4p8fe9,1,54.4,44.3,2023-04-08T16:32:00.726Z,2023-04-09T02:14:25Z,4173036357,213,6.0,4173036351,140,65.6,4173036349,56,Center,4174956801,178,,4173036353,141,39.4,4173036355,212,12.2,,,,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392737,13,1,1,1,21,7gnly6999wao1xarwct4p8fe9,1,65.4,40,2023-04-08T16:32:03.488Z,2023-04-09T02:14:29Z,4173036427,140,55.2,4173036425,56,Center,4174957027,178,,4173036433,213,3.2,4173036431,212,10.7,4173036429,141,39.4,,,,,,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392787,14,1,1,1,24,7gnly6999wao1xarwct4p8fe9,1,55.4,42.7,2023-04-08T16:32:06.126Z,2023-04-09T02:14:32Z,4174957207,178,,4173036709,141,72.0,4173036705,56,Center,4173036713,213,1.6,4173036707,140,53.9,4173036711,212,20.0,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392839,15,1,1,1,26,7gnly6999wao1xarwct4p8fe9,1,54.7,70.7,2023-04-08T16:32:08.306Z,2023-04-09T02:14:37Z,4173036949,56,Center,4173036953,141,72.8,4173036957,213,0.1,4173036951,140,63.7,4174957429,178,,4173036955,212,9.6,,,,,,,6egg2gwvxxqv2i9hrr0zg4yz8,G. Gineitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392851,16,3,1,1,27,7gnly6999wao1xarwct4p8fe9,1,63.6,72.5,2023-04-08T16:32:09.807Z,2023-04-09T02:14:42Z,4173037033,233,24,4173783023,465,,4174957663,178,,4173037011,56,Center,4173037013,286,,,,,,,,,,,1tztnrv51q99ewl193qk526z9,N. Radonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392807,24,45,1,1,27,2tk2l9sgktwc9jhzqdd4mpdtb,0,36.4,27.5,2023-04-08T16:32:09.807Z,2023-04-09T02:14:42Z,4173037039,233,16,4173036829,285,,4173036827,56,Back,,,,,,,,,,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392857,17,3,1,1,31,7gnly6999wao1xarwct4p8fe9,0,70.1,68.6,2023-04-08T16:32:13Z,2023-04-09T02:14:47Z,4173037083,286,,4174957957,178,,4173037081,56,Center,4173037135,233,25,4173783677,465,,,,,,,,,,,1tztnrv51q99ewl193qk526z9,N. Radonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392847,25,7,1,1,31,2tk2l9sgktwc9jhzqdd4mpdtb,1,29.9,31.4,2023-04-08T16:32:13.209Z,2023-04-09T02:14:53Z,4173036991,285,,4173036989,56,Back,4173037119,233,17,4174958357,178,,4173783917,384,,,,,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392853,26,49,1,1,32,2tk2l9sgktwc9jhzqdd4mpdtb,1,27.9,38.4,2023-04-08T16:32:14.912Z,2023-04-09T02:15:02Z,,,,,,,,,,,,,,,,,,,,,,,,,2lyib1m8bhrkcc3ukk12fbefp,G. Wijnaldum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392869,27,1,1,1,33,2tk2l9sgktwc9jhzqdd4mpdtb,1,33.1,36.9,2023-04-08T16:32:15.402Z,2023-04-09T02:15:05Z,4173037159,212,8.2,4173037155,140,36.9,4174958865,178,,4173037157,141,26.4,4173037153,56,Back,4173037161,213,5.2,,,,,,,2lyib1m8bhrkcc3ukk12fbefp,G. Wijnaldum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392887,28,1,1,1,34,2tk2l9sgktwc9jhzqdd4mpdtb,1,31.3,29.3,2023-04-08T16:32:16.234Z,2023-04-09T02:15:09Z,4173037235,212,18.5,4173037237,213,1.4,4173037229,56,Back,4174959019,178,,4173037231,140,33.8,4173037233,141,56.3,,,,,,,54c43p8ykqxjtbmy2z5nakijt,O. Solbakken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392889,29,61,1,1,36,2tk2l9sgktwc9jhzqdd4mpdtb,0,35.6,57.5,2023-04-08T16:32:18.004Z,2023-04-09T02:15:16Z,4173037241,56,Back,4174959475,178,,,,,,,,,,,,,,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392911,18,49,1,1,37,7gnly6999wao1xarwct4p8fe9,1,64.1,48.7,2023-04-08T16:32:19.324Z,2023-04-09T02:15:23Z,,,,,,,,,,,,,,,,,,,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530392955,19,1,1,1,38,7gnly6999wao1xarwct4p8fe9,1,55.7,51.1,2023-04-08T16:32:20.937Z,2023-04-09T02:15:27Z,4173037527,140,36.3,4174960265,178,,4173037533,213,3.6,4173037525,56,Back,4173037529,141,37.1,4173037531,212,22.5,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530393003,20,1,1,1,42,7gnly6999wao1xarwct4p8fe9,1,39.3,38.2,2023-04-08T16:32:23.949Z,2023-04-09T02:15:31Z,4173037767,140,43.3,4173037765,56,Back,4173037773,213,0.7,4174960455,178,,4173037769,141,43.7,4173037771,212,5.6,,,,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530393031,21,1,1,1,47,7gnly6999wao1xarwct4p8fe9,1,45.9,41.6,2023-04-08T16:32:29.843Z,2023-04-09T02:15:34Z,4173037937,141,66.9,4173037933,56,Back,4173037941,213,1.8,4174960693,178,,4173037939,212,17.6,4173037935,140,42.5,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530393051,22,1,1,1,50,7gnly6999wao1xarwct4p8fe9,1,42.5,66.9,2023-04-08T16:32:31.994Z,2023-04-09T02:15:38Z,4174960869,178,,4173038081,213,1.5,4173038075,140,44.1,4173038079,212,17.2,4173038073,56,Back,4173038077,141,92.0,,,,,,,6egg2gwvxxqv2i9hrr0zg4yz8,G. Gineitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530393093,23,1,1,1,52,7gnly6999wao1xarwct4p8fe9,1,43.4,92.1,2023-04-08T16:32:33.986Z,2023-04-09T02:15:41Z,4173038287,56,Back,4173038295,213,4.2,4173038289,140,36.6,4173038291,141,72.8,4173038293,212,14.9,4174961075,178,,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
