id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId
2460998953,168,1,1,20,40,ej5er0oyngdw138yuumwqbyqt,0,59.6,42.5,2022-09-17T13:21:51.274Z,2022-09-17T17:46:45Z,3787426703,178,,3785539451,140,65.4,3785539459,1,,3785539449,56,Left,3785539457,213,1.4,3785539453,141,89.1,3785539455,212,32.3,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460999019,175,61,1,20,42,8le3orkfz6iix3jns6g9ojqjg,0,40.6,6.2,2022-09-17T13:21:53.534Z,2022-09-17T17:46:57Z,3787427759,178,,3785539821,56,Back,,,,,,,,,,,,,,,,,,,d7xfjvw4kun7fx4j9ldr6cb11,N. Haas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460999061,169,1,1,20,46,ej5er0oyngdw138yuumwqbyqt,1,36.6,90.3,2022-09-17T13:21:56.850Z,2022-09-17T17:47:04Z,3785540027,212,20.2,3785540023,140,20.5,3785540025,141,74.1,3785540029,213,3.7,3785540021,56,Back,3787428313,178,,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460999003,174,43,1,20,47,8le3orkfz6iix3jns6g9ojqjg,1,0,0,2022-09-17T13:21:58.368Z,2022-09-17T13:24:57Z,3785539741,56,Back,3785552915,144,8,,,,,,,,,,,,,,,,,,,d7xfjvw4kun7fx4j9ldr6cb11,N. Haas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460999095,170,1,1,20,50,ej5er0oyngdw138yuumwqbyqt,1,20.5,74.1,2022-09-17T13:22:00.865Z,2022-09-17T17:47:09Z,3785540217,140,25.3,3787428773,178,,3785540223,212,12.3,3785540227,213,5.1,3785540215,56,Back,3785540219,141,57.6,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460999159,171,1,1,20,52,ej5er0oyngdw138yuumwqbyqt,1,25.7,56.4,2022-09-17T13:22:02.912Z,2022-09-17T17:47:12Z,3787429039,178,,3785540559,141,33.0,3785540565,212,16.0,3785540553,140,26.9,3785540549,56,Back,3785540569,213,4.8,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460999195,172,1,1,20,55,ej5er0oyngdw138yuumwqbyqt,1,28,27.1,2022-09-17T13:22:06.200Z,2022-09-17T17:47:16Z,3785540785,140,51.5,3785540783,56,Right,3785540791,213,5.8,3785540787,141,7.2,3785540789,212,28.1,3787429335,178,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460999203,173,1,1,20,58,ej5er0oyngdw138yuumwqbyqt,0,51.6,7.2,2022-09-17T13:22:09.361Z,2022-09-17T17:47:20Z,3785541201,286,,3785540839,141,9.1,3785541197,233,176,3785540829,56,Right,3785540847,213,0.6,3785541195,236,,3785540835,140,53.3,3787429621,178,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,3785540843,212,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460999257,176,74,1,20,58,8le3orkfz6iix3jns6g9ojqjg,1,45,93.8,2022-09-17T13:22:09.500Z,2022-09-17T17:47:24Z,3787429919,178,,3786360303,285,,3785541157,56,Back,3786360319,233,173,,,,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461466471,1053,67,1,20,58,8le3orkfz6iix3jns6g9ojqjg,1,49,96.5,2022-09-17T13:22:09.794Z,2022-09-17T20:42:41Z,3788057245,233,1477,,,,,,,,,,,,,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461466469,1477,67,1,20,58,ej5er0oyngdw138yuumwqbyqt,0,51,3.5,2022-09-17T13:22:09.795Z,2022-09-17T20:22:23Z,3788057277,233,1053,,,,,,,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461003649,216,1,1,20,59,8le3orkfz6iix3jns6g9ojqjg,0,37.2,93,2022-09-17T13:22:09.852Z,2022-09-17T20:42:42Z,3787430617,178,,3785565257,236,,3785564743,56,Back,3785564751,213,0.1,3785564747,141,93.2,3785564749,212,2.2,3785565259,233,174,3785564745,140,39.3,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,3785565263,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460999301,174,74,1,20,59,ej5er0oyngdw138yuumwqbyqt,1,51.5,8.9,2022-09-17T13:22:09.877Z,2022-09-17T17:47:35Z,3785554391,285,,3785565293,233,216,3787430923,178,,3785541415,56,Right,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460999401,175,1,1,21,4,ej5er0oyngdw138yuumwqbyqt,1,62.6,38.9,2022-09-17T13:22:14.853Z,2022-09-17T17:47:42Z,3785541919,56,Left,3785541929,1,,3785541921,140,68.3,3785541925,212,36.8,3785541927,213,1.4,3785541923,141,92.3,3785541917,155,,3787431665,178,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460999485,176,1,1,21,9,ej5er0oyngdw138yuumwqbyqt,1,71.7,81.4,2022-09-17T13:22:20.711Z,2022-09-17T17:47:50Z,3785542381,2,,3785542395,1,,3786768119,20,,3785542385,56,Center,3786768117,223,,3785549889,210,13,3785542391,212,32.8,3785542393,213,5.4,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,3785542389,141,1,44.8,3785549891,154,3787432009,178,,3785542383,155,3785542387,140,92.0,,,,,,,,,,,,,,,,,,,,,
2460999487,177,13,1,21,11,ej5er0oyngdw138yuumwqbyqt,1,93.6,45.4,2022-09-17T13:22:22.271Z,2022-09-17T17:47:50Z,3785543017,328,,3785549909,154,,3785549923,102,87.4,3785549929,391,,3787432449,388,,3785549903,29,,3785549935,230,98.8,3785549901,73,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,3785542405,56,,Center,3785549937,231,3785543013,15,,3785549915,55,3785542403,17,,3785549931,146,3785549927,214,49.3,176,3785543019,153,,98.9,3785549925,103,20.8,3785549933,147,82.5,3785542401,22,,,
2460999507,177,12,1,21,15,8le3orkfz6iix3jns6g9ojqjg,1,1.7,9.7,2022-09-17T13:22:25.974Z,2022-09-17T17:47:54Z,3785542513,56,Back,3785542517,141,0.0,3785542519,212,12.3,3785542515,140,11.1,3787432879,178,,3785542521,213,5.6,3785542593,167,,,,,dmza22ad3iars2svmghrwhfit,P. Stojanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460999519,178,5,1,21,17,8le3orkfz6iix3jns6g9ojqjg,0,15,-1.3,2022-09-17T13:22:27.818Z,2022-09-17T17:47:56Z,3785542571,347,,3785543039,233,178,3785542569,56,Back,,,,,,,,,,,,,,,,dmza22ad3iars2svmghrwhfit,P. Stojanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460999599,178,5,1,21,17,ej5er0oyngdw138yuumwqbyqt,1,85,101.3,2022-09-17T13:22:27.818Z,2022-09-17T17:47:55Z,3785543005,347,,3785543021,233,178,3785543003,56,Left,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460999751,179,1,1,21,31,ej5er0oyngdw138yuumwqbyqt,1,85,100,2022-09-17T13:22:42.651Z,2022-09-17T17:47:58Z,3785543911,140,87.5,3785543907,107,,3785543909,56,Center,3785543915,212,19.9,3785543917,213,4.8,3785543913,141,72.5,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460999809,180,1,1,21,33,ej5er0oyngdw138yuumwqbyqt,1,87.5,72.5,2022-09-17T13:22:44.149Z,2022-09-17T17:48:04Z,3785544201,212,5.7,3787433679,178,,3785544199,141,80.5,3785544197,140,86.0,3785544195,56,Left,3785544203,213,1.9,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460999925,181,1,1,21,37,ej5er0oyngdw138yuumwqbyqt,1,77.1,65.8,2022-09-17T13:22:48.272Z,2022-09-17T17:48:13Z,3785544907,140,77.8,3785544905,56,Right,3787434275,178,,3785544913,212,33.5,3785544917,1,,3785544915,213,4.7,3785544909,141,16.6,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460999939,182,1,1,21,46,ej5er0oyngdw138yuumwqbyqt,0,96.1,4.4,2022-09-17T13:22:57.349Z,2022-09-17T17:48:18Z,3785545017,141,27.7,3785545013,56,Center,3785545015,140,92.3,3785545021,213,1.8,3787434585,178,,3785545019,212,16.3,,,,,,,3cbwh4pfwae5xw072cy14gb85,L. De Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460999943,179,49,1,21,47,8le3orkfz6iix3jns6g9ojqjg,1,5.8,72.2,2022-09-17T13:22:58.754Z,2022-09-17T17:48:20Z,,,,,,,,,,,,,,,,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460999973,180,1,1,21,50,8le3orkfz6iix3jns6g9ojqjg,0,12.9,82.1,2022-09-17T13:23:01.666Z,2022-09-17T17:48:25Z,3787435173,178,,3785545175,213,0.3,3785545167,56,Back,3785545173,212,14.8,3785545171,141,87.9,3785545169,140,26.5,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460999991,183,8,1,21,51,ej5er0oyngdw138yuumwqbyqt,1,69.7,15.3,2022-09-17T13:23:02.208Z,2022-09-17T17:48:37Z,3787435991,178,,3786791315,384,,3785545251,56,Right,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461000041,184,44,1,21,54,ej5er0oyngdw138yuumwqbyqt,1,53.7,38.6,2022-09-17T13:23:05.523Z,2022-09-17T20:42:42Z,3785545491,286,,3785545489,56,Center,3785545511,233,181,,,,,,,,,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461000025,181,44,1,21,54,8le3orkfz6iix3jns6g9ojqjg,0,46.3,61.4,2022-09-17T13:23:05.524Z,2022-09-17T17:48:42Z,3785545405,56,Back,3785545407,285,,3785545533,233,184,,,,,,,,,,,,,,,,ewwo2c7kw1b1okrngjl4j4dm1,S. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461000057,185,1,1,21,54,ej5er0oyngdw138yuumwqbyqt,1,51.8,34.5,2022-09-17T13:23:05.660Z,2022-09-17T20:42:42Z,3785545565,141,23.6,3785545559,3,,3787436827,388,,3785545563,140,54.7,3785545567,212,8.0,3785545561,56,Center,3785545569,213,5.1,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461382283,1076,43,1,21,57,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-09-17T13:23:08.045Z,2022-09-17T18:21:44Z,3787580843,178,0,3787581699,144,82,,,,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461382825,1087,43,1,21,57,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-09-17T13:23:08.046Z,2022-09-17T18:22:15Z,3787584625,144,82,3787584259,178,0,,,,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461000061,186,49,1,21,57,ej5er0oyngdw138yuumwqbyqt,1,54.5,22.2,2022-09-17T13:23:08.100Z,2022-09-17T17:48:48Z,,,,,,,,,,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461000073,187,1,1,21,58,ej5er0oyngdw138yuumwqbyqt,0,58.3,15.1,2022-09-17T13:23:09.270Z,2022-09-17T17:50:17Z,3785570835,141,15.7,3787437257,178,,3785570855,233,182,3785545655,56,Right,3785570859,286,,3785570837,212,2.9,3785570833,140,61.0,3785570839,213,0.1,1po7tmdv73zfjentt0p20wdlh,S. Posch,3785570853,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461000115,182,74,1,21,58,8le3orkfz6iix3jns6g9ojqjg,1,36.3,87.2,2022-09-17T13:23:09.280Z,2022-09-17T17:49:04Z,3785569771,285,,3785570863,233,187,3785545861,56,Back,3787438157,178,,,,,,,,,,,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461000127,188,61,1,21,58,ej5er0oyngdw138yuumwqbyqt,1,55.9,15.4,2022-09-17T13:23:09.382Z,2022-09-17T17:50:28Z,3787443913,178,,3785545927,56,Right,,,,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461000143,183,5,1,21,59,8le3orkfz6iix3jns6g9ojqjg,1,37,101.3,2022-09-17T13:23:10.808Z,2022-09-17T17:50:32Z,3785546475,233,189,3785546015,56,Back,3785546017,347,,,,,,,,,,,,,,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461000213,189,5,1,21,59,ej5er0oyngdw138yuumwqbyqt,0,63,-1.3,2022-09-17T13:23:10.808Z,2022-09-17T17:50:31Z,3785584655,361,,3785546457,233,183,3785546397,56,Right,3785546399,347,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461000595,184,1,1,22,33,8le3orkfz6iix3jns6g9ojqjg,1,39.6,100,2022-09-17T13:23:44.152Z,2022-09-17T17:50:35Z,3785548385,141,96.3,3785548391,212,23.1,3785548381,140,61.4,3785548397,213,6.1,3785549739,107,,3785549741,1,,3785548377,56,Left,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461000601,185,61,1,22,35,8le3orkfz6iix3jns6g9ojqjg,0,61.4,96.3,2022-09-17T13:23:46.208Z,2022-09-17T17:50:40Z,3787444749,178,,3785548403,56,Left,,,,,,,,,,,,,,,,,,,ewwo2c7kw1b1okrngjl4j4dm1,S. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461000611,186,5,1,22,36,8le3orkfz6iix3jns6g9ojqjg,0,56.6,101,2022-09-17T13:23:46.866Z,2022-09-17T17:50:47Z,3785548437,56,Left,3785548555,233,190,3785548439,347,,,,,,,,,,,,,,,,,ewwo2c7kw1b1okrngjl4j4dm1,S. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461000625,190,5,1,22,36,ej5er0oyngdw138yuumwqbyqt,1,43.4,-1,2022-09-17T13:23:46.866Z,2022-09-17T17:50:47Z,3785548523,233,186,3785548489,56,Back,3785548491,347,,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461000655,191,1,1,22,41,ej5er0oyngdw138yuumwqbyqt,1,44.1,0,2022-09-17T13:23:52.670Z,2022-09-17T17:50:52Z,3785548673,213,0.2,3785548665,56,Right,3785548667,140,63.1,3785548663,107,,3785548669,141,5.6,3785548671,212,20.5,,,,,,,3cbwh4pfwae5xw072cy14gb85,L. De Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461000661,192,44,1,22,43,ej5er0oyngdw138yuumwqbyqt,1,64.8,9.2,2022-09-17T13:23:54.031Z,2022-09-17T20:42:43Z,3785548695,286,,3785548745,233,187,3785548693,56,Right,,,,,,,,,,,,,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461000659,187,44,1,22,43,8le3orkfz6iix3jns6g9ojqjg,0,35.2,90.8,2022-09-17T13:23:54.032Z,2022-09-17T17:50:56Z,3785548689,56,Back,3785548691,285,,3785548757,233,192,,,,,,,,,,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461000677,193,1,1,22,43,ej5er0oyngdw138yuumwqbyqt,0,63.1,5.6,2022-09-17T13:23:54.130Z,2022-09-17T20:42:43Z,3785548793,3,,3787446269,388,,3785548797,56,Right,3785548803,212,9.8,3785548795,168,,3785548805,213,0.2,3785548799,140,72.3,3785548801,141,7.8,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461000691,188,49,1,22,45,8le3orkfz6iix3jns6g9ojqjg,1,28.6,90.2,2022-09-17T13:23:56.042Z,2022-09-17T17:51:03Z,,,,,,,,,,,,,,,,,,,,,,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461000703,189,12,1,22,45,8le3orkfz6iix3jns6g9ojqjg,1,28.6,92.9,2022-09-17T13:23:56.182Z,2022-09-17T17:51:07Z,3785548939,141,100.0,3785548949,213,0.9,3785548935,140,33.1,3785548945,212,7.3,3785549313,167,,3787446813,178,,3785548933,56,Back,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461000711,190,5,1,22,46,8le3orkfz6iix3jns6g9ojqjg,0,33.7,101.4,2022-09-17T13:23:57.367Z,2022-09-17T17:51:11Z,3785548973,347,,3785548971,56,Back,3785550043,233,194,,,,,,,,,,,,,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461000873,194,5,1,22,46,ej5er0oyngdw138yuumwqbyqt,1,66.3,-1.4,2022-09-17T13:23:57.367Z,2022-09-17T17:51:10Z,3785550011,233,190,3785549841,347,,3785549839,56,Right,,,,,,,,,,,,,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461000965,195,1,1,23,6,ej5er0oyngdw138yuumwqbyqt,1,65.7,0,2022-09-17T13:24:17.133Z,2022-09-17T17:51:16Z,3785550415,140,71.1,3785550417,141,6.0,3785550413,56,Right,3785550421,213,0.7,3785550419,212,7.7,3785550411,107,,,,,,,,3cbwh4pfwae5xw072cy14gb85,L. De Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461027061,393,50,1,23,7,ej5er0oyngdw138yuumwqbyqt,1,73.4,8.5,2022-09-17T13:24:18.247Z,2022-09-17T17:51:39Z,3785684309,286,,3785684305,56,Right,3785684417,233,364,,,,,,,,,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461027075,364,7,1,23,7,8le3orkfz6iix3jns6g9ojqjg,0,26.6,91.5,2022-09-17T13:24:18.313Z,2022-09-17T17:51:36Z,3787449003,178,,3785684381,56,Back,3786798799,385,,3785684383,285,,3785684399,233,393,,,,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461000989,196,1,1,23,8,ej5er0oyngdw138yuumwqbyqt,1,73,4.2,2022-09-17T13:24:19.611Z,2022-09-17T17:52:23Z,3785550535,140,67.3,3785550533,56,Right,3785550537,141,4.5,3785550539,212,6.0,3785550541,213,3.1,3787451905,178,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461000995,197,61,1,23,10,ej5er0oyngdw138yuumwqbyqt,0,67.3,4.5,2022-09-17T13:24:21.205Z,2022-09-17T17:52:28Z,3785550567,56,Right,3787452275,178,,,,,,,,,,,,,,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461001163,191,5,1,23,12,8le3orkfz6iix3jns6g9ojqjg,1,27.6,101.6,2022-09-17T13:24:23.633Z,2022-09-17T17:52:30Z,3785551479,233,198,3785551389,347,,3785551387,56,Back,,,,,,,,,,,,,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461001007,198,5,1,23,12,ej5er0oyngdw138yuumwqbyqt,0,72.4,-1.6,2022-09-17T13:24:23.633Z,2022-09-17T17:52:30Z,3785550641,56,Right,3785550643,347,,3785551495,233,191,,,,,,,,,,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461001791,192,57,1,24,4,8le3orkfz6iix3jns6g9ojqjg,0,0,0,2022-09-17T13:25:15.759Z,2022-09-17T17:52:52Z,3785554819,56,Back,,,,,,,,,,,,,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461001769,199,57,1,24,4,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-09-17T13:25:15.759Z,2022-09-17T17:52:52Z,3785554729,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461001891,200,1,1,24,20,ej5er0oyngdw138yuumwqbyqt,1,71.8,0,2022-09-17T13:25:31.361Z,2022-09-17T17:52:56Z,3785555393,141,5.6,3785555389,56,Right,3785555395,212,23.0,3785555403,1,,3785555399,213,0.2,3785555391,140,93.3,3785555387,107,,,,,3cbwh4pfwae5xw072cy14gb85,L. De Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461001935,201,1,1,24,25,ej5er0oyngdw138yuumwqbyqt,1,95.2,4.8,2022-09-17T13:25:36.472Z,2022-09-17T17:53:00Z,3785555657,212,5.7,3785555653,140,90.1,3785555655,141,7.8,3787453957,178,,3785555659,213,2.8,3785555651,56,Right,,,,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461001945,202,50,1,24,28,ej5er0oyngdw138yuumwqbyqt,1,90.4,8.9,2022-09-17T13:25:38.927Z,2022-09-17T17:53:17Z,3785555697,286,,3785555833,233,193,3785555695,56,Right,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461001953,193,7,1,24,28,8le3orkfz6iix3jns6g9ojqjg,1,9.6,91.1,2022-09-17T13:25:39.238Z,2022-09-17T17:53:22Z,3785555785,233,202,3785555731,56,Back,3787455147,178,,3785555733,285,,3786806133,383,,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461002017,194,50,1,24,31,8le3orkfz6iix3jns6g9ojqjg,1,6.1,95.2,2022-09-17T13:25:42.634Z,2022-09-17T17:53:36Z,3785556097,56,Back,3785556185,233,203,3785556099,285,,,,,,,,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461002025,203,7,1,24,31,ej5er0oyngdw138yuumwqbyqt,1,93.9,4.8,2022-09-17T13:25:42.793Z,2022-09-17T17:53:41Z,3787455941,178,,3786808021,383,,3785556121,286,,3785556119,56,Right,3785556175,233,194,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461002031,204,50,1,24,33,ej5er0oyngdw138yuumwqbyqt,1,93,5.6,2022-09-17T13:25:44.080Z,2022-09-17T17:54:15Z,3785556523,233,195,3785556149,286,,3785556145,56,Right,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461002083,195,7,1,24,33,8le3orkfz6iix3jns6g9ojqjg,1,7,94.4,2022-09-17T13:25:44.728Z,2022-09-17T17:54:21Z,3785556475,233,204,3785556411,56,Back,3785556413,285,,3786810579,384,,3787457691,178,,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461002115,197,61,1,24,34,8le3orkfz6iix3jns6g9ojqjg,1,7.6,95.6,2022-09-17T13:25:44.845Z,2022-09-17T17:54:23Z,3785556585,56,Back,3787457819,178,,,,,,,,,,,,,,,,,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461002087,196,43,1,24,34,8le3orkfz6iix3jns6g9ojqjg,1,0,0,2022-09-17T13:25:45.495Z,2022-09-17T15:44:47Z,3785556427,56,Back,3786811727,144,61,,,,,,,,,,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
