id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2515796059,3,5,1,0,14,4klvxyeh3xcus4ongu7c00mgc,1,34.9,-1.5,2023-03-05T11:32:16.516Z,2023-03-05T18:03:35Z,4074856291,233,9,4074856289,347,,4074856287,56,Back,,,,,,,,,,,,,,,,e4cwx5r9hrvip371egldkc6ol,D. Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515795987,9,5,1,0,14,ap6blbxhq9elm62vw6tutzlwg,0,65.1,101.5,2023-03-05T11:32:16.516Z,2023-03-05T18:03:35Z,4074855985,56,Left,4074856299,233,3,4074855987,347,,,,,,,,,,,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515796069,4,1,1,0,21,4klvxyeh3xcus4ongu7c00mgc,1,32.3,0,2023-03-05T11:32:23.716Z,2023-03-05T18:03:40Z,4074856325,107,,4074856335,213,2.2,4074856333,212,9.4,4074856329,140,26.8,4074856327,56,Back,4074856331,141,9.5,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515796091,5,1,1,0,23,4klvxyeh3xcus4ongu7c00mgc,1,27.6,11.2,2023-03-05T11:32:25.398Z,2023-03-05T18:03:43Z,4074856435,213,3.7,4074856433,212,7.9,4076712313,178,,4074856427,56,Back,4074856431,141,5.4,4074856429,140,21.1,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515796183,6,1,1,0,25,4klvxyeh3xcus4ongu7c00mgc,1,19.5,7.5,2023-03-05T11:32:27.570Z,2023-03-05T18:03:48Z,4074856885,56,Back,4074856891,212,23.8,4076712587,178,,4074856889,141,33.6,4074856893,213,2.3,4074856887,140,4.4,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515796205,7,1,1,0,34,4klvxyeh3xcus4ongu7c00mgc,1,14,43.6,2023-03-05T11:32:36.152Z,2023-03-05T18:03:52Z,4074856991,140,65.1,4076712739,178,,4074856999,1,,4074856987,155,,4074856997,213,0,4074856993,141,43.6,4074856989,56,Center,4074856995,212,53.7,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515796209,8,61,1,0,36,4klvxyeh3xcus4ongu7c00mgc,0,65.1,43.6,2023-03-05T11:32:38.620Z,2023-03-05T18:03:59Z,4074857007,56,Center,4076713199,178,,,,,,,,,,,,,,,,,,,,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515796225,10,49,1,0,38,ap6blbxhq9elm62vw6tutzlwg,1,38.2,62.6,2023-03-05T11:32:40.112Z,2023-03-05T18:04:04Z,,,,,,,,,,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515796273,11,1,1,0,40,ap6blbxhq9elm62vw6tutzlwg,1,42.6,65.7,2023-03-05T11:32:41.971Z,2023-03-05T18:04:09Z,4074857315,140,65.0,4074857321,213,0.0,4076713703,178,,4074857311,56,Center,4074857319,212,23.5,4074857317,141,67.3,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515796289,12,1,1,0,45,ap6blbxhq9elm62vw6tutzlwg,1,75.5,76.6,2023-03-05T11:32:46.978Z,2023-03-05T18:04:15Z,4074857415,212,13.7,4074857409,56,Left,4074857413,141,82.4,4076713979,178,,4074857417,213,0.3,4074857411,140,88.0,,,,,,,bo98qzo4gu0npm4pewc25ovyt,D. Lazović,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515796293,13,1,1,0,46,ap6blbxhq9elm62vw6tutzlwg,0,88,84.9,2023-03-05T11:32:48.391Z,2023-03-05T18:04:19Z,4076714207,178,,4075679789,224,,4074857443,56,Left,4074857449,212,2.1,4075679791,72,,4074857495,286,,4074857445,140,88.9,4074857451,213,5.2,9sjt5rv156hr2llfu241r6cph,A. Tamèze,4074857447,141,82.2,4074857491,233,9,4074857489,236,4074857439,2,,,,,,,,,,,,,,,,,,
2515796297,9,12,1,0,46,4klvxyeh3xcus4ongu7c00mgc,1,8.6,16.7,2023-03-05T11:32:48.539Z,2023-03-05T18:04:25Z,4074857475,185,,4074857511,233,13,4074857477,56,Back,4076714531,178,,,,,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515796305,10,6,1,0,48,4klvxyeh3xcus4ongu7c00mgc,0,9.9,17.2,2023-03-05T11:32:50.329Z,2023-03-05T18:04:28Z,4074857525,73,,4074857833,233,14,4074857523,56,Back,,,,,,,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515796371,14,6,1,0,48,ap6blbxhq9elm62vw6tutzlwg,1,90.1,82.8,2023-03-05T11:32:50.329Z,2023-03-05T18:04:28Z,4074857819,233,10,4074857803,56,Left,4074857805,73,,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515796699,15,1,1,1,21,ap6blbxhq9elm62vw6tutzlwg,0,99.5,99.5,2023-03-05T11:33:22.916Z,2023-03-05T18:04:33Z,4074859487,155,,4074859499,213,4.6,4074859493,140,92.2,4074859485,6,,4074859491,56,Right,4074859483,2,,4075681551,20,,4074859489,223,,bo98qzo4gu0npm4pewc25ovyt,D. Lazović,4074859497,212,69.2,4074859495,141,0.0,4074859501,1,4074859775,345,4076715007,178,,,,,,,,,,,,,,,,
2515796899,11,5,1,1,27,4klvxyeh3xcus4ongu7c00mgc,1,9.2,101.4,2023-03-05T11:33:29.058Z,2023-03-05T18:04:38Z,4074860551,233,16,4074860525,347,,4074860523,56,Back,,,,,,,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515796705,16,5,1,1,27,ap6blbxhq9elm62vw6tutzlwg,0,90.8,-1.4,2023-03-05T11:33:29.058Z,2023-03-05T18:04:38Z,4074859523,56,Right,4074859525,347,,4074860559,233,11,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515796941,12,1,1,1,46,4klvxyeh3xcus4ongu7c00mgc,1,14,100,2023-03-05T11:33:48.449Z,2023-03-05T18:04:42Z,4074860703,1,,4074860693,56,Back,4074860697,141,90.5,4074860699,212,26.3,4074860701,213,6.0,4074860691,107,,4074860695,140,38.1,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515796947,13,61,1,1,48,4klvxyeh3xcus4ongu7c00mgc,0,38.1,90.5,2023-03-05T11:33:50.435Z,2023-03-05T18:04:47Z,4076715791,178,,4074860725,56,Back,,,,,,,,,,,,,,,,,,,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515796937,17,49,1,1,49,ap6blbxhq9elm62vw6tutzlwg,1,69.9,7.4,2023-03-05T11:33:51.336Z,2023-03-05T18:04:51Z,,,,,,,,,,,,,,,,,,,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515796965,18,1,1,1,50,ap6blbxhq9elm62vw6tutzlwg,1,70.4,5.4,2023-03-05T11:33:52.563Z,2023-03-05T18:04:57Z,4074860801,140,79.6,4074860799,56,Center,4074860797,155,,4074860807,213,1.0,4074860803,141,25.8,4074860805,212,16.9,4076716515,178,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515796977,19,1,1,1,51,ap6blbxhq9elm62vw6tutzlwg,0,77.2,18.8,2023-03-05T11:33:53.607Z,2023-03-05T18:05:05Z,4074860855,3,,4076717035,178,,4074860865,213,1.2,4074860863,212,10.4,4074860859,140,80.9,4074860857,56,Center,4074860861,141,33.0,,,,83kdacraf2mcnbg038ld68ne2,A. Gaich,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515796973,14,49,1,1,53,4klvxyeh3xcus4ongu7c00mgc,1,16.9,64.5,2023-03-05T11:33:54.771Z,2023-03-05T18:05:10Z,,,,,,,,,,,,,,,,,,,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515797035,15,1,1,1,54,4klvxyeh3xcus4ongu7c00mgc,1,15.1,60,2023-03-05T11:33:55.838Z,2023-03-05T18:05:15Z,4074861153,213,5.1,4074861151,212,16.2,4074861145,56,Back,4076717659,178,,4074861149,141,37.6,4074861147,140,20.4,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515797071,16,1,1,2,1,4klvxyeh3xcus4ongu7c00mgc,1,21.8,27.5,2023-03-05T11:34:03.062Z,2023-03-05T18:05:23Z,4074861385,140,19.7,4076717955,178,,4074861391,213,2.0,4074861389,212,5.0,4074861387,141,34.1,4074861383,56,Back,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515797143,17,1,1,2,4,4klvxyeh3xcus4ongu7c00mgc,1,25.5,32.6,2023-03-05T11:34:06.575Z,2023-03-05T18:05:32Z,4074861741,1,,4074861739,213,0.7,4074861733,140,56.4,4074861737,212,43.9,4074861731,56,Center,4074861729,155,,4076718199,178,,4074861735,141,76.1,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515797151,18,61,1,2,9,4klvxyeh3xcus4ongu7c00mgc,1,58.1,76.5,2023-03-05T11:34:11.384Z,2023-03-05T18:06:00Z,4076719859,21,,4074861773,56,Center,4076719861,178,,,,,,,,,,,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515797173,19,1,1,2,12,4klvxyeh3xcus4ongu7c00mgc,0,65.7,84,2023-03-05T11:34:13.973Z,2023-03-05T18:06:08Z,4076720387,178,,4074861855,56,Left,4074862059,233,20,4074861861,212,1.9,4074862063,286,,4074861857,140,64.2,4074862057,236,,4074861863,213,3.7,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,4074861859,141,82.5,,,,,,,,,,,,,,,,,,,,,,,,,
2515797207,20,74,1,2,12,ap6blbxhq9elm62vw6tutzlwg,1,42.6,23.4,2023-03-05T11:34:14.054Z,2023-03-05T18:06:12Z,4074862013,56,Back,4076720695,178,,4074862081,233,19,4074862015,285,,,,,,,,,,,,,,a9z0jsjwfteq974bxwucvc4ix,C. Ngonge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515797215,21,49,1,2,13,ap6blbxhq9elm62vw6tutzlwg,1,42.6,23.4,2023-03-05T11:34:15.022Z,2023-03-05T18:06:15Z,,,,,,,,,,,,,,,,,,,,,,,,,a9z0jsjwfteq974bxwucvc4ix,C. Ngonge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515797225,22,3,1,2,13,ap6blbxhq9elm62vw6tutzlwg,0,43.9,22.5,2023-03-05T11:34:15.645Z,2023-03-05T18:06:20Z,4076721057,178,,4074862105,56,Back,4075699233,465,,4074862107,286,,4074862129,233,20,,,,,,,,,,a9z0jsjwfteq974bxwucvc4ix,C. Ngonge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515797195,20,7,1,2,13,4klvxyeh3xcus4ongu7c00mgc,0,56.1,77.5,2023-03-05T11:34:15.742Z,2023-03-05T18:06:24Z,4076721255,178,,4074861949,56,Center,4074862121,233,22,4075699635,383,,4074861951,285,,,,,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515828835,338,1,1,2,15,ap6blbxhq9elm62vw6tutzlwg,1,43.3,14.3,2023-03-05T11:34:17.086Z,2023-03-05T18:06:28Z,4075028327,212,21.3,4075028323,141,31.8,4075028329,213,2.5,4075028319,140,26.5,4076721501,178,,4075028315,56,Back,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515797263,23,1,1,2,17,ap6blbxhq9elm62vw6tutzlwg,1,24.2,31.8,2023-03-05T11:34:19.629Z,2023-03-05T18:06:33Z,4074862277,56,Back,4074862285,213,2.5,4074862279,140,9.3,4076721755,178,,4074862283,212,19.2,4074862281,141,48.1,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515797317,24,1,1,2,22,ap6blbxhq9elm62vw6tutzlwg,1,12.1,46.6,2023-03-05T11:34:24.518Z,2023-03-05T18:06:39Z,4076722049,178,,4074862535,56,Back,4074862543,213,4.9,4074862537,140,14.8,4074862541,212,14.2,4074862539,141,26.1,,,,,,,c2ezyc2fftje7rcm5ybbuytp1,S. Perilli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515797401,25,1,1,2,29,ap6blbxhq9elm62vw6tutzlwg,1,22.8,30.9,2023-03-05T11:34:31.221Z,2023-03-05T18:06:43Z,4074862929,213,1.9,4074862927,212,28.9,4074862923,140,14.1,4074862921,56,Back,4076722257,178,,4074862925,141,71.2,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515797421,26,1,1,2,36,ap6blbxhq9elm62vw6tutzlwg,1,24,71.2,2023-03-05T11:34:37.831Z,2023-03-05T18:06:50Z,4074863039,213,4.4,4074863033,141,47.9,4074863037,212,16.7,4074863027,56,Back,4074863029,140,18.9,4076722639,178,,,,,,,,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515797449,27,1,1,2,37,ap6blbxhq9elm62vw6tutzlwg,1,18.7,47.6,2023-03-05T11:34:39.077Z,2023-03-05T18:06:54Z,4074863165,140,22.7,4076722927,178,,4074863169,212,12.0,4074863163,56,Back,4074863167,141,64.2,4074863171,213,1.2,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515797473,28,1,1,2,40,ap6blbxhq9elm62vw6tutzlwg,1,25,60.2,2023-03-05T11:34:41.782Z,2023-03-05T18:07:05Z,4074863305,140,56.4,4074863301,155,,4076723313,178,,4074863309,212,33.0,4074863317,1,,4074863313,213,6.2,4074863303,56,Center,4074863307,141,58.5,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515797483,29,44,1,2,42,ap6blbxhq9elm62vw6tutzlwg,1,54.8,61.1,2023-03-05T11:34:43.943Z,2023-03-05T18:46:45Z,4074863429,233,21,4074863345,56,Center,4074863347,286,,,,,,,,,,,,,,,,,83kdacraf2mcnbg038ld68ne2,A. Gaich,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515797493,21,44,1,2,42,4klvxyeh3xcus4ongu7c00mgc,0,45.2,38.9,2023-03-05T11:34:43.944Z,2023-03-05T18:07:09Z,4074863459,233,29,4074863379,285,,4074863377,56,Back,,,,,,,,,,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515797501,30,1,1,2,42,ap6blbxhq9elm62vw6tutzlwg,1,53.4,58.8,2023-03-05T11:34:43.973Z,2023-03-05T18:46:45Z,4074863403,168,,4074863409,141,49.5,4076724121,388,,4074863411,212,10.4,4074863407,140,61.3,4074863413,213,5.6,4074863401,3,,4074863405,56,Center,83kdacraf2mcnbg038ld68ne2,A. Gaich,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515797527,31,1,1,2,43,ap6blbxhq9elm62vw6tutzlwg,1,61.1,56.4,2023-03-05T11:34:45.682Z,2023-03-05T18:07:22Z,4074863565,141,60.9,4074863569,212,8.4,4074863563,140,53.6,4074863561,56,Center,4074863573,213,2.8,4076724743,388,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515797543,32,1,1,2,45,ap6blbxhq9elm62vw6tutzlwg,0,54.1,60.9,2023-03-05T11:34:47.366Z,2023-03-05T18:07:29Z,4074863637,56,Center,4074863645,212,14.9,4074863641,140,68.3,4076724917,178,,4074863647,213,0.0,4074863643,141,61.1,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515797551,22,49,1,2,46,4klvxyeh3xcus4ongu7c00mgc,1,31.7,38.6,2023-03-05T11:34:48.172Z,2023-03-05T18:07:37Z,,,,,,,,,,,,,,,,,,,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516164049,656,83,1,2,48,ap6blbxhq9elm62vw6tutzlwg,1,70.1,67.2,2023-03-05T11:34:50.652Z,2023-03-05T18:29:53Z,4076794169,399,199598,,,,,,,,,,,,,,,,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515797585,23,1,1,2,48,4klvxyeh3xcus4ongu7c00mgc,1,33.6,28.6,2023-03-05T11:34:50.654Z,2023-03-05T18:07:42Z,4074863863,213,5.7,4074863859,141,20.5,4074863857,140,42.0,4074863861,212,10.4,4076725849,178,,4074863855,56,Back,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515797595,24,1,1,2,50,4klvxyeh3xcus4ongu7c00mgc,0,42,20.5,2023-03-05T11:34:51.985Z,2023-03-05T18:07:47Z,4074863917,56,Center,4074863929,213,0.6,4074863919,140,55.6,4076726091,178,,4074863925,212,17.7,4074863921,141,35.8,,,,,,,e4cwx5r9hrvip371egldkc6ol,D. Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,
