id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2537007021,9,1,1,0,18,49rkyo4do8uwj06geomw0xr4i,0,29.6,92.3,2023-04-22T13:00:38.202Z,2023-04-22T19:33:29Z,4210605043,178,,4208198667,1,,4208198661,141,79.3,4208198665,213,6.0,4208198663,212,37.0,4208198659,140,63.8,4208198655,155,,4208198657,56,Left,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537007025,3,1,1,0,20,6tuibxq39fdryu8ou06wcm0q3,0,39.7,23.2,2023-04-22T13:00:40.751Z,2023-04-22T19:33:36Z,4208198673,3,,4208198683,213,0.6,4210605725,388,,4208198681,212,5.1,4208198677,140,43.6,4208198679,141,27.7,4208198675,56,Back,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537007041,10,1,1,0,21,49rkyo4do8uwj06geomw0xr4i,0,61.4,81.2,2023-04-22T13:00:41.288Z,2023-04-22T19:33:42Z,4210606173,178,,4208198821,212,5.0,4208198813,3,,4208198819,141,87.8,4208198815,56,Left,4208198817,140,63.5,4208198823,213,1.1,,,,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537007049,4,49,1,0,22,6tuibxq39fdryu8ou06wcm0q3,1,38.9,16.4,2023-04-22T13:00:42.513Z,2023-04-22T19:34:21Z,,,,,,,,,,,,,,,,,,,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537007063,5,1,1,0,23,6tuibxq39fdryu8ou06wcm0q3,1,38.9,16.4,2023-04-22T13:00:43.901Z,2023-04-22T19:34:24Z,4208198951,212,10.5,4208198949,141,8.0,4208198945,56,Back,4208198953,213,5.7,4208198947,140,47.3,4210609417,178,,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537007073,6,1,1,0,26,6tuibxq39fdryu8ou06wcm0q3,1,55.6,9.8,2023-04-22T13:00:46.789Z,2023-04-22T19:34:27Z,4208199003,140,67.3,4210609603,178,,4208199005,141,16.0,4208199009,213,0.3,4208199007,212,13.0,4208199001,56,Right,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537477769,953,67,1,0,27,6tuibxq39fdryu8ou06wcm0q3,1,69.3,16.4,2023-04-22T13:00:48.063Z,2023-04-22T20:22:22Z,4210710411,233,831,,,,,,,,,,,,,,,,,,,,,,f2p5457ilcfrtzhe343whhkut,G. Defrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537477765,831,67,1,0,27,49rkyo4do8uwj06geomw0xr4i,0,30.7,83.6,2023-04-22T13:00:48.064Z,2023-04-22T19:58:13Z,4210710427,233,953,,,,,,,,,,,,,,,,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537007101,7,1,1,0,28,6tuibxq39fdryu8ou06wcm0q3,1,69.4,12.8,2023-04-22T13:00:48.091Z,2023-04-22T20:22:22Z,4210609951,178,,4208199137,140,66.1,4208199141,212,3.5,4208199139,141,13.7,4208199169,156,,4208199135,56,Right,4208199143,213,3.0,,,,f2p5457ilcfrtzhe343whhkut,G. Defrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537007117,8,61,1,0,29,6tuibxq39fdryu8ou06wcm0q3,0,66.7,13.1,2023-04-22T13:00:49.888Z,2023-04-22T19:34:40Z,4210610559,178,,4208199205,56,Right,,,,,,,,,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537007133,11,61,1,0,31,49rkyo4do8uwj06geomw0xr4i,1,39.4,91.5,2023-04-22T13:00:51.321Z,2023-04-22T19:34:53Z,4208199297,56,Back,4210611633,178,,,,,,,,,,,,,,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537478021,958,43,1,0,31,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2023-04-22T13:00:51.373Z,2023-04-22T19:58:44Z,4210711969,144,83,4210711583,399,108732,,,,,,,,,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537007137,12,49,1,0,32,49rkyo4do8uwj06geomw0xr4i,1,56.3,92.7,2023-04-22T13:00:52.401Z,2023-04-22T19:34:57Z,,,,,,,,,,,,,,,,,,,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537007211,13,1,1,0,37,49rkyo4do8uwj06geomw0xr4i,1,59.5,91.8,2023-04-22T13:00:57.804Z,2023-04-22T19:35:01Z,4208199753,140,66.2,4210612357,178,,4208199759,213,5.6,4208199755,141,83.8,4208199757,212,8.9,4208199751,56,Left,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537007221,14,1,1,0,40,49rkyo4do8uwj06geomw0xr4i,1,57.5,73.9,2023-04-22T13:01:00.959Z,2023-04-22T19:35:05Z,4208199817,212,18.6,4208199811,56,Back,4208199819,213,3.4,4208199815,141,66.7,4210612611,178,,4208199813,140,40.4,,,,,,,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537007243,15,1,1,0,44,49rkyo4do8uwj06geomw0xr4i,1,40,64,2023-04-22T13:01:04.219Z,2023-04-22T19:35:07Z,4208199923,56,Back,4208199927,140,47.0,4210612765,178,,4208199931,141,33.4,4208199935,212,22.1,4208199939,213,5.1,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537007259,16,1,1,0,47,49rkyo4do8uwj06geomw0xr4i,1,52.1,20.9,2023-04-22T13:01:07.201Z,2023-04-22T19:35:11Z,4208200011,56,Right,4208200017,212,18.5,4208200019,213,5.7,4208200015,141,6.7,4208200013,140,67.1,4210613081,178,,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537007289,17,1,1,0,48,49rkyo4do8uwj06geomw0xr4i,1,67.1,7.9,2023-04-22T13:01:08.532Z,2023-04-22T19:35:15Z,4210613449,178,,4208200193,140,93.2,4208200195,141,8.2,4208200199,213,0.0,4208200197,212,27.4,4208200191,56,Right,,,,,,,drljavudmjvyj9mvyzq7gz2s5,G. Kastanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537007303,18,1,1,0,52,49rkyo4do8uwj06geomw0xr4i,0,92.8,10.4,2023-04-22T13:01:13.039Z,2023-04-22T19:35:16Z,4208200305,212,24.3,4208200307,213,1.6,4210613605,178,,4209618923,224,,4209618927,20,,4208200297,155,,4208200301,140,91.0,4208200299,56,Center,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,4208200295,2,4208200303,141,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537007333,9,12,1,0,54,6tuibxq39fdryu8ou06wcm0q3,1,4.9,53.7,2023-04-22T13:01:14.461Z,2023-04-22T19:35:43Z,4210615923,388,,4208200467,213,1.4,4208200461,140,6.4,4208200465,212,9.6,4208200463,141,67.7,4208200459,56,Back,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537007343,10,49,1,0,56,6tuibxq39fdryu8ou06wcm0q3,1,6.2,69.2,2023-04-22T13:01:16.681Z,2023-04-22T19:35:46Z,,,,,,,,,,,,,,,,,,,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537007437,11,1,1,1,2,6tuibxq39fdryu8ou06wcm0q3,1,7.2,81.9,2023-04-22T13:01:22.586Z,2023-04-22T19:35:50Z,4208201023,140,41.5,4208201019,157,,4208201031,1,,4210616479,178,,4208201027,212,36.1,4208201021,56,Back,4208201025,141,85.7,4208201029,213,0.1,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537007453,12,1,1,1,4,6tuibxq39fdryu8ou06wcm0q3,1,41.5,85.7,2023-04-22T13:01:24.481Z,2023-04-22T19:35:57Z,4208201107,3,,4208201121,212,15.1,4208201115,140,27.1,4208201367,156,,4208201119,141,84.6,4208201123,213,3.2,4208201111,56,Back,4210616997,178,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537007467,13,1,1,1,5,6tuibxq39fdryu8ou06wcm0q3,0,27.1,84.6,2023-04-22T13:01:26.027Z,2023-04-22T19:36:01Z,4208201203,140,62.7,4208201211,1,,4208201199,157,,4208201207,212,43.6,4208201201,56,Center,4210617281,178,,4208201209,213,5.7,4208201205,141,51.6,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537007513,19,1,1,1,9,49rkyo4do8uwj06geomw0xr4i,1,39,46.7,2023-04-22T13:01:29.341Z,2023-04-22T19:36:08Z,4208201443,141,17.0,4208201441,140,53.5,4208201447,213,5.4,4208201437,3,,4210617797,178,,4208201439,56,Right,4208201445,212,25.3,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537007519,20,49,1,1,11,49rkyo4do8uwj06geomw0xr4i,1,42.6,14.1,2023-04-22T13:01:31.105Z,2023-04-22T19:36:11Z,,,,,,,,,,,,,,,,,,,,,,,,,4b7yhrh526hzn4vj8bh395v8q,M. Lovato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537479745,1001,83,1,1,13,6tuibxq39fdryu8ou06wcm0q3,1,60.7,93.7,2023-04-22T13:01:33.270Z,2023-04-22T20:01:47Z,4210719615,399,483988,,,,,,,,,,,,,,,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537007541,21,61,1,1,13,49rkyo4do8uwj06geomw0xr4i,0,41.9,6.8,2023-04-22T13:01:33.276Z,2023-04-22T19:36:25Z,4210619079,178,,4208201567,56,Back,,,,,,,,,,,,,,,,,,,4b7yhrh526hzn4vj8bh395v8q,M. Lovato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537007641,14,5,1,1,14,6tuibxq39fdryu8ou06wcm0q3,1,59,101.5,2023-04-22T13:01:34.197Z,2023-04-22T19:36:34Z,4208201935,56,Left,4208201937,347,,4208202005,233,22,,,,,,,,,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537007571,22,5,1,1,14,49rkyo4do8uwj06geomw0xr4i,0,41,-1.5,2023-04-22T13:01:34.197Z,2023-04-22T19:36:34Z,4208201647,347,,4208202027,233,14,4208201645,56,Back,,,,,,,,,,,,,,,,4b7yhrh526hzn4vj8bh395v8q,M. Lovato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537007733,15,1,1,1,29,6tuibxq39fdryu8ou06wcm0q3,1,64.5,100,2023-04-22T13:01:49.398Z,2023-04-22T19:36:37Z,4208202467,140,67.0,4208202473,213,5.0,4208202469,141,90.0,4208202465,56,Left,4208202463,107,,4208202471,212,7.9,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537007751,16,1,1,1,30,6tuibxq39fdryu8ou06wcm0q3,1,67,90,2023-04-22T13:01:50.272Z,2023-04-22T19:36:57Z,4208202579,141,94.8,4208202577,140,62.1,4208202581,212,6.1,4208202583,213,2.6,4210621715,178,,4208202573,56,Left,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537007757,17,1,1,1,32,6tuibxq39fdryu8ou06wcm0q3,1,44.6,90.5,2023-04-22T13:01:52.480Z,2023-04-22T19:37:03Z,4208202619,213,3.1,4208202615,141,91.4,4208202617,212,7.0,4208202611,56,Back,4210622183,178,,4208202613,140,38.0,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537007801,18,1,1,1,34,6tuibxq39fdryu8ou06wcm0q3,1,33.9,87.3,2023-04-22T13:01:54.184Z,2023-04-22T19:37:07Z,4208202901,141,65.1,4208202905,213,3.7,4210622585,178,,4208202903,212,26.5,4208202897,56,Back,4208202899,140,13.1,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537007883,19,1,1,1,40,6tuibxq39fdryu8ou06wcm0q3,1,13.4,56.9,2023-04-22T13:02:00.284Z,2023-04-22T19:37:13Z,4208203355,141,76.1,4208203359,213,0.9,4208203351,56,Back,4208203357,212,16.2,4210623099,178,,4208203353,140,22.6,,,,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537007885,20,4,1,1,47,6tuibxq39fdryu8ou06wcm0q3,1,37.3,87.4,2023-04-22T13:02:07.759Z,2023-04-22T19:37:24Z,4208203367,152,,4208203365,56,Back,4208203369,265,,4208203371,286,,4208203363,13,,4208203533,233,23,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537007907,23,4,1,1,47,49rkyo4do8uwj06geomw0xr4i,0,62.7,12.6,2023-04-22T13:02:07.760Z,2023-04-22T19:37:23Z,4208203501,13,,4208203507,265,,4208203567,233,20,4208203509,285,,4208203505,152,,4210623927,178,,4208203503,56,Right,,,,3mqhkh4iz4kesvmqui3hupgmi,B. Dia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537008059,21,1,1,2,0,6tuibxq39fdryu8ou06wcm0q3,1,37.5,81.2,2023-04-22T13:02:21.058Z,2023-04-22T19:37:27Z,4210624293,178,,4208204399,140,44.9,4208204403,141,69.5,4208204391,56,Back,4208204387,152,,4208204409,213,5.5,4208204383,5,,4208204407,212,11.1,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537008087,22,1,1,2,2,6tuibxq39fdryu8ou06wcm0q3,1,46.9,68.3,2023-04-22T13:02:22.195Z,2023-04-22T19:37:31Z,4208204513,56,Back,4208204521,213,2.1,4208204515,140,42.4,4208204519,212,9.5,4210624635,178,,4208204517,141,80.4,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537008109,23,1,1,2,4,6tuibxq39fdryu8ou06wcm0q3,0,42.4,80.1,2023-04-22T13:02:24.179Z,2023-04-22T19:37:36Z,4208204617,213,6.0,4208204611,140,63.4,4208204615,212,22.7,4210624929,178,,4208204613,141,72.2,4208204609,56,Center,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537008105,24,61,1,2,5,49rkyo4do8uwj06geomw0xr4i,1,30.4,17.9,2023-04-22T13:02:25.870Z,2023-04-22T19:37:45Z,4208204597,56,Back,4210625775,178,,,,,,,,,,,,,,,,,,,,4b7yhrh526hzn4vj8bh395v8q,M. Lovato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537008133,25,49,1,2,6,49rkyo4do8uwj06geomw0xr4i,1,35.1,21.3,2023-04-22T13:02:26.898Z,2023-04-22T19:37:49Z,,,,,,,,,,,,,,,,,,,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537008175,26,1,1,2,6,49rkyo4do8uwj06geomw0xr4i,1,32.3,27,2023-04-22T13:02:26.992Z,2023-04-22T19:38:01Z,4208204871,56,Back,4208204877,212,22.8,4210627193,178,,4208204879,213,1.9,4208204875,141,58.5,4208204873,140,24.8,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
