id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value
2513413147,4,61,1,0,6,4plikfte18rv8v4l89z803d4y,1,23.5,94.4,2023-02-27T19:45:54.724Z,2023-02-28T02:03:56Z,4062766099,15,,4062766101,388,,4062287371,56,Back,,,,,,,,,,,,,,,,14vhrqvqomi57x5mtsawm44b9,T. Augello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513413185,5,1,1,0,8,4plikfte18rv8v4l89z803d4y,1,33,78.7,2023-02-27T19:45:56.624Z,2023-02-28T02:03:59Z,4062287589,140,40.6,4062766123,388,,4062287587,56,Back,4062287591,141,70.1,4062287585,3,,4062287593,212,9.9,4062287595,213,5.7,,,,rktyecx75c47pgwyt4vm3i7d,M. Cuisance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513414189,23,49,1,0,9,4plikfte18rv8v4l89z803d4y,1,42,74.5,2023-02-27T19:45:58.145Z,2023-02-28T02:04:02Z,,,,,,,,,,,,,,,,,,,,,,,,,1wnzwoisg4ctvcxsh2xnrkj4l,M. Gabbiadini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513413193,6,1,1,0,9,4plikfte18rv8v4l89z803d4y,1,40.5,70.3,2023-02-27T19:45:58.157Z,2023-02-28T02:04:09Z,4062287633,140,38.0,4062287635,141,72.3,4062766219,388,,4062287639,213,2.7,4062287631,56,Back,4062287637,212,3.0,4062766221,21,,,,,1wnzwoisg4ctvcxsh2xnrkj4l,M. Gabbiadini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513413217,7,1,1,0,10,4plikfte18rv8v4l89z803d4y,1,37.3,74.4,2023-02-27T19:45:58.698Z,2023-02-28T02:04:13Z,4062287731,212,3.6,4062287725,56,Back,4062287733,213,5.5,4062287727,140,39.6,4062766263,178,,4062287729,141,70.5,,,,,,,rktyecx75c47pgwyt4vm3i7d,M. Cuisance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513413223,8,61,1,0,10,4plikfte18rv8v4l89z803d4y,1,44.6,67,2023-02-27T19:45:58.918Z,2023-02-28T02:04:22Z,4062766353,178,,4062287753,56,Back,4062766351,21,,,,,,,,,,,,,,,,,1wnzwoisg4ctvcxsh2xnrkj4l,M. Gabbiadini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513413197,7,49,1,0,12,btcy9nra9ak4m22ovr2ia6m5v,1,69.5,35.1,2023-02-27T19:46:00.559Z,2023-02-28T02:04:31Z,,,,,,,,,,,,,,,,,,,,,,,,,5o80hrbyw554cetm1rbbns0k5,C. Immobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513413211,8,1,1,0,12,btcy9nra9ak4m22ovr2ia6m5v,1,69.5,35.1,2023-02-27T19:46:01.133Z,2023-02-28T02:04:36Z,4062287705,141,26.8,4062287703,140,64.3,4062287701,56,Center,4062766513,178,,4062287707,212,7.9,4062287709,213,3.9,,,,,,,5o80hrbyw554cetm1rbbns0k5,C. Immobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513413231,9,1,1,0,13,btcy9nra9ak4m22ovr2ia6m5v,1,64.3,26.8,2023-02-27T19:46:01.849Z,2023-02-28T02:04:40Z,4062287821,212,12.6,4062287819,141,41.8,4062287817,140,71.4,4062287823,213,0.9,4062766531,178,,4062287815,56,Center,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513413241,10,1,1,0,15,btcy9nra9ak4m22ovr2ia6m5v,0,73.7,42.3,2023-02-27T19:46:03.945Z,2023-02-28T02:04:44Z,4062287857,141,63.6,4062287859,212,17.8,4062287855,140,83.5,4062287853,56,Center,4062766555,178,,4062287861,213,1.0,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513413279,9,12,1,0,17,4plikfte18rv8v4l89z803d4y,1,17.7,37.5,2023-02-27T19:46:05.947Z,2023-02-28T02:04:48Z,4062288103,167,,4062288073,141,20.7,4062288075,212,23.0,4062766603,178,,4062288069,56,Back,4062288077,213,3.7,4062288071,140,0.0,,,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513413281,10,6,1,0,19,4plikfte18rv8v4l89z803d4y,0,7.8,25.4,2023-02-27T19:46:08.164Z,2023-02-28T02:04:52Z,4062288083,56,Back,4062288141,233,11,4062288085,73,,,,,,,,,,,,,,,,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513413261,11,6,1,0,19,btcy9nra9ak4m22ovr2ia6m5v,1,92.2,74.6,2023-02-27T19:46:08.164Z,2023-02-28T02:04:52Z,4062287975,73,,4062287973,56,Center,4062288119,233,10,,,,,,,,,,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513413525,12,1,1,0,44,btcy9nra9ak4m22ovr2ia6m5v,0,99.5,99.5,2023-02-27T19:46:33.036Z,2023-02-28T02:04:54Z,4062766673,178,,4062289487,2,,4062289499,141,51.6,4062289501,212,32.7,4062564765,20,,4062289505,1,,4062289493,223,,4062289489,6,,3v6az10hxcowqkewd809cri6t,Luis Alberto,4062289491,155,4062289497,140,97.1,4062289503,213,4.6,4062289495,56,Center,,,,,,,,,,,,,,,,,,,
2513413555,11,12,1,0,46,4plikfte18rv8v4l89z803d4y,1,3.4,50.5,2023-02-27T19:46:34.628Z,2023-02-28T02:04:59Z,4062289643,56,Back,4062289645,140,6.4,4062289661,15,,4062289649,212,34.5,4062289651,213,1.5,4062289647,141,100.0,4062766711,388,,4062289699,167,,7kbn6vt37rfgd9yszzvx9idm2,A. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513413563,12,5,1,0,50,4plikfte18rv8v4l89z803d4y,0,9.7,101.8,2023-02-27T19:46:39.267Z,2023-02-28T02:05:01Z,4062290477,233,13,4062289689,347,,4062289687,56,Back,,,,,,,,,,,,,,,,7kbn6vt37rfgd9yszzvx9idm2,A. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513413695,13,5,1,0,50,btcy9nra9ak4m22ovr2ia6m5v,1,90.3,-1.8,2023-02-27T19:46:39.267Z,2023-02-28T02:05:00Z,4062290457,56,Right,4062290467,233,12,4062290461,347,,,,,,,,,,,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513413719,14,1,1,1,6,btcy9nra9ak4m22ovr2ia6m5v,1,90.5,0,2023-02-27T19:46:54.564Z,2023-02-28T02:05:03Z,4062290587,212,10.7,4062290581,56,Right,4062290589,213,1.6,4062290585,141,14.3,4062290583,140,90.6,4062290579,107,,,,,,,,8w2rfa3vnu6t1a37510374nv9,M. Lazzari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513413723,15,50,1,1,7,btcy9nra9ak4m22ovr2ia6m5v,1,87.7,13.6,2023-02-27T19:46:56.204Z,2023-02-28T02:05:25Z,4062290743,233,13,4062290609,286,,4062290607,56,Right,,,,,,,,,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513413735,13,7,1,1,7,4plikfte18rv8v4l89z803d4y,1,12.3,86.4,2023-02-27T19:46:56.241Z,2023-02-28T02:05:20Z,4062290687,285,,4062290739,233,15,4062766861,178,,4062290685,56,Back,4062565399,385,,4062290683,167,,,,,,,,e8c2o47zyuqa07lcrgzusn97u,B. Amione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513413743,14,5,1,1,11,4plikfte18rv8v4l89z803d4y,0,12.8,101,2023-02-27T19:46:59.886Z,2023-02-28T02:05:27Z,4062291065,233,16,4062290719,347,,4062290717,56,Back,,,,,,,,,,,,,,,,e8c2o47zyuqa07lcrgzusn97u,B. Amione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513413813,16,5,1,1,11,btcy9nra9ak4m22ovr2ia6m5v,1,87.2,-1,2023-02-27T19:46:59.886Z,2023-02-28T02:05:27Z,4062291033,56,Right,4062291035,347,,4062291053,233,14,,,,,,,,,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513413881,18,1,1,1,23,btcy9nra9ak4m22ovr2ia6m5v,1,84.5,0,2023-02-27T19:47:12.225Z,2023-03-01T05:30:56Z,4062291421,141,12.6,4062291417,56,Right,4062291419,140,91.8,4062291423,212,12.2,4062291425,213,0.9,4062291415,107,,,,,,,,8w2rfa3vnu6t1a37510374nv9,M. Lazzari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513517759,1907,61,1,1,24,btcy9nra9ak4m22ovr2ia6m5v,1,92.9,15.1,2023-02-27T19:47:13.406Z,2023-03-01T05:30:59Z,4062877841,56,Right,4062877961,178,,,,,,,,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513517807,1487,61,1,1,25,4plikfte18rv8v4l89z803d4y,1,6.3,85.5,2023-02-27T19:47:13.934Z,2023-03-01T05:31:02Z,4062878309,178,,4062878191,56,Back,,,,,,,,,,,,,,,,,,,e8c2o47zyuqa07lcrgzusn97u,B. Amione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513504553,1076,67,1,1,27,btcy9nra9ak4m22ovr2ia6m5v,1,98.1,4.7,2023-02-27T19:47:16.165Z,2023-02-28T04:56:31Z,4062785699,233,912,,,,,,,,,,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513504551,912,67,1,1,27,4plikfte18rv8v4l89z803d4y,0,1.9,95.3,2023-02-27T19:47:16.166Z,2023-02-28T03:03:46Z,4062785707,233,1076,,,,,,,,,,,,,,,,,,,,,,e8c2o47zyuqa07lcrgzusn97u,B. Amione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513413887,19,1,1,1,28,btcy9nra9ak4m22ovr2ia6m5v,0,95,3.7,2023-02-27T19:47:17.358Z,2023-02-28T02:05:34Z,4062291455,141,6.1,4062767019,178,,4062291453,140,87.3,4062291451,56,Right,4062291457,212,8.2,4062291459,213,2.9,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513413901,15,49,1,1,29,4plikfte18rv8v4l89z803d4y,1,17.9,93.5,2023-02-27T19:47:17.963Z,2023-02-28T02:05:38Z,,,,,,,,,,,,,,,,,,,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513413935,16,1,1,1,30,4plikfte18rv8v4l89z803d4y,1,11,97.7,2023-02-27T19:47:18.849Z,2023-02-28T02:05:42Z,4062291763,141,96.9,4062291767,213,6.2,4062291761,140,19.2,4062291765,212,8.6,4062291759,56,Back,4062767129,178,,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513413939,17,1,1,1,36,4plikfte18rv8v4l89z803d4y,0,48.6,92.9,2023-02-27T19:47:25.066Z,2023-02-28T02:05:46Z,4062291775,56,Left,4062291781,212,23.6,4062291779,141,88.8,4062291777,140,70.9,4062291783,213,6.2,4062767187,178,,,,,,,,ewwo2c7kw1b1okrngjl4j4dm1,S. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513413951,20,1,1,1,38,btcy9nra9ak4m22ovr2ia6m5v,0,23.7,11.7,2023-02-27T19:47:26.763Z,2023-02-28T02:05:52Z,4062767255,178,,4062291851,212,9.1,4062291845,56,Back,4062291847,140,31.3,4062291853,213,5.8,4062291849,141,5.2,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513414017,18,3,1,1,41,4plikfte18rv8v4l89z803d4y,1,70.2,93.3,2023-02-27T19:47:29.859Z,2023-02-28T02:05:55Z,4062292233,56,Left,4062767281,178,,4062292235,286,,4062292239,233,21,4062566317,465,,,,,,,,,,,ewwo2c7kw1b1okrngjl4j4dm1,S. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513413995,21,45,1,1,41,btcy9nra9ak4m22ovr2ia6m5v,0,29.8,6.7,2023-02-27T19:47:29.859Z,2023-02-28T02:05:56Z,4062292125,285,,4062292123,56,Back,4062292263,233,18,,,,,,,,,,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513414025,19,43,1,1,43,4plikfte18rv8v4l89z803d4y,1,0,0,2023-02-27T19:47:32.506Z,2023-03-02T09:37:04Z,4066460443,144,3,4062292271,286,0,4062292277,233,22,4062292269,56,Left,4062566613,465,0,4062767291,178,0,,,,,,,ewwo2c7kw1b1okrngjl4j4dm1,S. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513414019,22,43,1,1,43,btcy9nra9ak4m22ovr2ia6m5v,1,0,0,2023-02-27T19:47:32.506Z,2023-03-02T09:37:06Z,4066460457,144,45,4062292247,285,0,4062292243,56,Back,,,,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513414043,20,1,1,1,44,4plikfte18rv8v4l89z803d4y,1,88.1,88.4,2023-02-27T19:47:32.792Z,2023-02-28T02:06:04Z,4062292365,140,94.3,4062292363,56,Center,4062292367,141,70.9,4062292371,213,5.2,4062767325,178,,4062292369,212,13.6,,,,,,,ewwo2c7kw1b1okrngjl4j4dm1,S. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513414047,21,61,1,1,46,4plikfte18rv8v4l89z803d4y,0,94.6,70.3,2023-02-27T19:47:34.769Z,2023-02-28T02:06:20Z,4062767515,178,,4062292379,56,Center,,,,,,,,,,,,,,,,,,,rktyecx75c47pgwyt4vm3i7d,M. Cuisance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513414057,22,5,1,1,47,4plikfte18rv8v4l89z803d4y,0,101.4,70.4,2023-02-27T19:47:35.528Z,2023-02-28T02:06:24Z,4062292411,56,Center,4062292415,346,,4062292465,233,23,,,,,,,,,,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513414039,23,5,1,1,47,btcy9nra9ak4m22ovr2ia6m5v,1,-1.4,29.6,2023-02-27T19:47:35.528Z,2023-02-28T02:06:25Z,4062292457,233,22,4062292347,56,Back,4062292349,346,,,,,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513414191,24,1,1,2,1,btcy9nra9ak4m22ovr2ia6m5v,1,5,48.5,2023-02-27T19:47:49.921Z,2023-02-28T02:06:26Z,4062293181,237,,4062293173,141,62.9,4062293175,212,10.5,4062293169,56,Back,4062293295,189,,4062293171,140,8.5,4062293167,124,,4062293177,213,1.2,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513414205,25,1,1,2,2,btcy9nra9ak4m22ovr2ia6m5v,1,8.2,62.1,2023-02-27T19:47:51.051Z,2023-02-28T02:06:27Z,4062293267,141,51.9,4062293271,213,4.3,4062293269,212,7.5,4062293265,140,5.5,4062293275,189,,4062293263,56,Back,4062767553,178,,,,,3l76cgequy3tjhhudqnrejglx,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513414225,26,1,1,2,9,btcy9nra9ak4m22ovr2ia6m5v,1,7,50.1,2023-02-27T19:47:58.221Z,2023-02-28T02:06:36Z,4062293349,141,38.2,4062767603,178,,4062293351,212,16.2,4062293347,140,20.4,4062293353,213,5.8,4062293345,56,Back,,,,,,,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513414237,27,1,1,2,10,btcy9nra9ak4m22ovr2ia6m5v,1,20.2,39.2,2023-02-27T19:47:59.276Z,2023-02-28T02:06:42Z,4062293385,140,4.1,4062293381,56,Back,4062767639,178,,4062293389,141,45.1,4062293397,213,2.9,4062293393,212,17.4,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513414277,28,1,1,2,13,btcy9nra9ak4m22ovr2ia6m5v,1,3.8,42,2023-02-27T19:48:01.978Z,2023-02-28T02:06:45Z,4062767657,178,,4062293593,140,10.9,4062293595,141,7.4,4062293599,213,5.0,4062293597,212,24.7,4062293591,56,Back,,,,,,,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513414295,29,1,1,2,16,btcy9nra9ak4m22ovr2ia6m5v,1,12.1,12.6,2023-02-27T19:48:05.354Z,2023-02-28T02:06:47Z,4062293711,212,16.7,4062293703,155,,4062767675,178,,4062293705,56,Back,4062293709,141,20.0,4062293713,213,0.3,4062293707,140,27.3,,,,8w2rfa3vnu6t1a37510374nv9,M. Lazzari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513414299,30,61,1,2,17,btcy9nra9ak4m22ovr2ia6m5v,0,30,20.4,2023-02-27T19:48:06.452Z,2023-02-28T02:07:00Z,4062767841,178,,4062293721,56,Back,4062767839,21,,,,,,,,,,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513511325,1469,67,1,2,19,4plikfte18rv8v4l89z803d4y,1,70.7,80.4,2023-02-27T19:48:07.848Z,2023-02-28T04:56:32Z,4062826673,233,1883,,,,,,,,,,,,,,,,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
