id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/15/value,qualifier/17/value,qualifier/10/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2499865189,166,10,1,17,26,e75syeuawg3ql8nwpi3vr2btz,1,0.4,45.5,2023-01-22T20:02:34.218Z,2023-01-23T01:40:10Z,3991078873,233,159,3991078827,180,,3991078825,177,,3991342377,376,,3991078829,182,,3991078831,56,Back,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865185,165,52,1,17,27,e75syeuawg3ql8nwpi3vr2btz,1,0.4,45.5,2023-01-22T20:02:34.896Z,2023-01-23T01:40:18Z,3991342417,376,,3991491587,389,,,,,,,,,,,,,,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865267,167,1,1,17,42,e75syeuawg3ql8nwpi3vr2btz,0,11.8,62.1,2023-01-22T20:02:49.377Z,2023-01-23T01:40:24Z,3991491687,178,,3991079273,123,,3991079277,140,39.1,3991079275,56,Back,3991079281,212,35.0,3991079283,213,0.6,3991079287,287,,3991079307,189,,7drgir9lcwfst8vxz07jboe6t,J. Musso,3991079285,1,,,3991079279,141,,,,,,,,,,,,91.7,,,,,,,,,,,,,,,,,,,,,,,
2499865265,160,49,1,17,43,bqbbqm98ud8obe45ds9ohgyrd,1,60.5,19.1,2023-01-22T20:02:51.058Z,2023-01-23T01:40:29Z,3991081441,189,,,,,,,,,,,,,,,,,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865299,161,1,1,17,44,bqbbqm98ud8obe45ds9ohgyrd,1,60.4,19.2,2023-01-22T20:02:52.223Z,2023-01-23T01:40:32Z,3991079489,212,24.7,3991079491,213,1.3,3991079487,141,54.3,3991079485,140,66.3,3991079483,56,Center,3991491809,178,,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865309,162,1,1,17,50,bqbbqm98ud8obe45ds9ohgyrd,1,72.6,44.2,2023-01-22T20:02:57.917Z,2023-01-23T01:40:36Z,3991079557,56,Center,3991079561,141,45.4,3991491855,178,,3991079565,213,3.0,3991079559,140,67.9,3991079563,212,5.0,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865321,163,1,1,17,52,bqbbqm98ud8obe45ds9ohgyrd,1,73.8,48.8,2023-01-22T20:03:00.235Z,2023-01-23T01:40:38Z,3991079619,141,48.2,3991079621,212,8.8,3991491905,178,,3991079623,213,6.2,3991079617,140,82.2,3991079615,56,Center,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865327,164,1,1,17,54,bqbbqm98ud8obe45ds9ohgyrd,0,82.1,48.1,2023-01-22T20:03:01.362Z,2023-01-23T01:41:04Z,3991079667,212,2.3,3991079665,141,50.9,3991079769,233,168,3991079773,286,,3991079663,140,83.3,3991079669,213,1.0,3991079767,236,,3991079661,56,Center,35r56n0i4sbdh7n5arbt7db6d,A. Milik,3991491983,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865349,168,74,1,17,54,e75syeuawg3ql8nwpi3vr2btz,1,19,48.4,2023-01-22T20:03:01.529Z,2023-01-23T01:41:08Z,3991079761,285,,3991079787,233,164,3991079759,56,Back,3991492077,178,,,,,,,,,,,,,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865357,169,49,1,17,54,e75syeuawg3ql8nwpi3vr2btz,1,26.3,27.5,2023-01-22T20:03:02.161Z,2023-01-23T01:41:21Z,,,,,,,,,,,,,,,,,,,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865389,170,1,1,17,57,e75syeuawg3ql8nwpi3vr2btz,1,26.3,27.5,2023-01-22T20:03:04.380Z,2023-01-23T01:41:27Z,3991079917,140,41.2,3991079915,56,Back,3991079923,213,5.7,3991079919,141,11.8,3991079921,212,18.9,3991492741,178,,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865393,171,50,1,17,59,e75syeuawg3ql8nwpi3vr2btz,1,36,13.9,2023-01-22T20:03:06.772Z,2023-01-23T01:41:33Z,3991079933,56,Back,3991079935,286,,3991080159,233,165,,,,,,,,,,,,,,,,d364lpc0km51psy3zwc4a6zca,R. Højlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865423,165,7,1,18,0,bqbbqm98ud8obe45ds9ohgyrd,0,64,86.1,2023-01-22T20:03:08.222Z,2023-01-23T01:41:39Z,3991492939,389,,3991342847,385,,3991080151,233,171,3991080155,285,,3991080105,56,Left,,,,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865415,172,1,1,18,2,e75syeuawg3ql8nwpi3vr2btz,0,37.5,13.9,2023-01-22T20:03:09.379Z,2023-01-23T01:41:49Z,3991080245,236,,3991080083,212,3.2,3991080081,141,16.1,3991080079,140,34.8,3991080247,233,166,3991493135,178,,3991080085,213,2.7,3991080077,56,Back,d364lpc0km51psy3zwc4a6zca,R. Højlund,3991080251,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865445,166,74,1,18,2,bqbbqm98ud8obe45ds9ohgyrd,1,70.3,77.2,2023-01-22T20:03:09.511Z,2023-01-23T01:41:53Z,3991493209,178,,3991080211,56,Center,3991080213,285,,3991080273,233,172,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865459,167,49,1,18,2,bqbbqm98ud8obe45ds9ohgyrd,1,70.8,77.9,2023-01-22T20:03:09.904Z,2023-01-23T01:42:15Z,,,,,,,,,,,,,,,,,,,,,,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865469,168,1,1,18,4,bqbbqm98ud8obe45ds9ohgyrd,1,70.8,77.9,2023-01-22T20:03:11.679Z,2023-01-23T01:42:19Z,3991080311,212,6.7,3991080309,141,74.2,3991493559,178,,3991080307,140,64.9,3991080305,56,Center,3991080313,213,3.5,,,,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865509,169,1,1,18,5,bqbbqm98ud8obe45ds9ohgyrd,1,64.9,74.2,2023-01-22T20:03:12.412Z,2023-01-23T01:42:22Z,3991080537,141,93.9,3991080545,213,0.9,3991493595,178,,3991080533,140,74.4,3991080529,56,Left,3991080541,212,16.7,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865519,170,1,1,18,9,bqbbqm98ud8obe45ds9ohgyrd,0,83.6,79.7,2023-01-22T20:03:16.913Z,2023-01-23T01:42:25Z,3991080593,140,86.1,3991080597,212,5.1,3991080595,141,73.2,3991080599,213,5.2,3991080591,56,Center,3991493637,178,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865523,173,8,1,18,9,e75syeuawg3ql8nwpi3vr2btz,1,19,24.2,2023-01-22T20:03:17.192Z,2023-01-23T01:42:43Z,3991493881,178,,3991080609,56,Back,3991343093,383,,,,,,,,,,,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865533,174,49,1,18,11,e75syeuawg3ql8nwpi3vr2btz,1,9,30.4,2023-01-22T20:03:19.199Z,2023-01-23T01:42:46Z,,,,,,,,,,,,,,,,,,,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865547,175,4,1,18,12,e75syeuawg3ql8nwpi3vr2btz,1,8.4,30.8,2023-01-22T20:03:19.384Z,2023-01-23T01:42:50Z,3991080737,56,Back,3991080735,294,,3991080733,13,,3991080761,233,171,3991080739,152,,3991080741,285,,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865549,171,4,1,18,12,bqbbqm98ud8obe45ds9ohgyrd,0,91.6,69.2,2023-01-22T20:03:19.385Z,2023-01-23T01:42:49Z,3991080751,56,Center,3991080791,233,175,3991080749,294,,3991080755,286,,3991080747,13,,3991493985,178,,3991080753,152,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865823,176,1,1,18,51,e75syeuawg3ql8nwpi3vr2btz,0,8.1,27.2,2023-01-22T20:03:58.617Z,2023-01-23T01:42:54Z,3991082205,1,,3991494039,178,,3991082195,56,Center,3991082189,5,,3991082197,140,59.9,3991082193,152,,3991082203,213,0.0,3991082199,141,29.2,7drgir9lcwfst8vxz07jboe6t,J. Musso,3991082191,155,,,3991082201,212,,,,,,,,,,,,54.4,,,,,,,,,,,,,,,,,,,,,,,
2499865819,172,44,1,18,54,bqbbqm98ud8obe45ds9ohgyrd,1,41.7,68.1,2023-01-22T20:04:01.860Z,2023-01-23T02:09:49Z,3991082161,56,Back,3991082163,285,,3991082251,233,177,,,,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865827,177,44,1,18,54,e75syeuawg3ql8nwpi3vr2btz,0,58.3,31.9,2023-01-22T20:04:01.861Z,2023-01-23T01:43:10Z,3991082307,233,172,3991082225,286,,3991082223,56,Center,,,,,,,,,,,,,,,,d364lpc0km51psy3zwc4a6zca,R. Højlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865833,173,1,1,18,54,bqbbqm98ud8obe45ds9ohgyrd,0,43.3,65.4,2023-01-22T20:04:01.870Z,2023-01-23T02:09:49Z,3991082289,212,14.1,3991082281,3,,3991494355,388,,3991082283,56,Center,3991082287,141,53.1,3991082285,140,54.1,3991082291,213,5.6,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865851,178,1,1,18,56,e75syeuawg3ql8nwpi3vr2btz,1,45.1,49.7,2023-01-22T20:04:03.968Z,2023-01-23T01:43:17Z,3991494425,388,,3991082423,212,11.3,3991082415,3,,3991082425,213,1.7,3991082417,56,Back,3991082419,140,44.0,3991082421,141,66.3,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865861,179,1,1,18,57,e75syeuawg3ql8nwpi3vr2btz,0,44,66.3,2023-01-22T20:04:05.300Z,2023-01-23T01:43:20Z,3991082465,140,69.8,3991082467,141,64.7,3991082471,213,6.2,3991082463,56,Center,3991082473,1,,3991082461,157,,3991494475,178,,3991082469,212,27.1,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865883,174,1,1,19,0,bqbbqm98ud8obe45ds9ohgyrd,1,36.5,42.2,2023-01-22T20:04:07.386Z,2023-01-23T01:43:25Z,3991082597,213,5.1,3991082595,212,18.6,3991082589,56,Back,3991494601,178,,3991082593,141,16.7,3991082587,3,,3991082591,140,42.9,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865885,175,61,1,19,2,bqbbqm98ud8obe45ds9ohgyrd,0,43.6,12.6,2023-01-22T20:04:10.126Z,2023-01-23T01:43:29Z,3991082623,56,Back,3991494673,178,,,,,,,,,,,,,,,,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865887,176,5,1,19,3,bqbbqm98ud8obe45ds9ohgyrd,0,44.4,-1.2,2023-01-22T20:04:11.053Z,2023-01-23T01:43:32Z,3991083257,233,180,3991082631,347,,3991082629,56,Back,,,,,,,,,,,,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865977,180,5,1,19,3,e75syeuawg3ql8nwpi3vr2btz,1,55.6,101.2,2023-01-22T20:04:11.053Z,2023-01-23T01:43:31Z,3991083239,56,Left,3991083241,347,,3991083251,233,176,,,,,,,,,,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865991,181,1,1,19,21,e75syeuawg3ql8nwpi3vr2btz,1,53.5,100,2023-01-22T20:04:28.487Z,2023-01-23T01:43:40Z,3991083307,56,Left,3991083305,107,,3991083313,141,89.4,3991083315,212,10.1,3991083317,213,5.4,3991083311,140,59.5,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865997,182,1,1,19,22,e75syeuawg3ql8nwpi3vr2btz,0,59.5,89.4,2023-01-22T20:04:30.193Z,2023-01-23T01:43:48Z,3991083333,157,,3991083343,213,6.1,3991083337,140,73.5,3991083345,1,,3991083335,56,Left,3991083661,189,,3991083339,141,85.8,3991083341,212,14.9,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,3991494905,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499865995,177,12,1,19,24,bqbbqm98ud8obe45ds9ohgyrd,1,25.5,22.7,2023-01-22T20:04:31.548Z,2023-01-23T01:43:51Z,3991494975,388,,3991343935,141,7.5,3991343937,212,15.6,3991343973,15,,3991343933,140,36.6,3991343939,213,5.6,3991083327,56,Back,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499866011,183,1,1,19,25,e75syeuawg3ql8nwpi3vr2btz,1,65.6,93.9,2023-01-22T20:04:33.190Z,2023-01-23T01:43:54Z,3991495043,178,,3991083449,213,4.6,3991083439,140,64.9,3991083443,141,87.2,3991083435,3,,3991083447,212,4.6,3991083437,56,Left,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499866013,184,3,1,19,27,e75syeuawg3ql8nwpi3vr2btz,0,65.1,85.1,2023-01-22T20:04:34.717Z,2023-01-23T01:43:59Z,3991344231,286,,3991344249,211,,3991495101,178,,3991344319,465,,3991083457,56,Left,,,,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499866033,178,1,1,19,28,bqbbqm98ud8obe45ds9ohgyrd,1,36.9,21.2,2023-01-22T20:04:35.607Z,2023-01-23T01:44:10Z,3991083549,212,4.7,3991083551,213,6.0,3991083547,141,19.5,3991083545,140,41.2,3991083543,56,Back,3991495203,389,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499866037,179,49,1,19,28,bqbbqm98ud8obe45ds9ohgyrd,1,39.5,20.6,2023-01-22T20:04:35.715Z,2023-01-23T01:44:18Z,,,,,,,,,,,,,,,,,,,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499866047,180,1,1,19,29,bqbbqm98ud8obe45ds9ohgyrd,1,39.5,20.6,2023-01-22T20:04:36.888Z,2023-01-23T01:44:22Z,3991083635,212,13.3,3991495307,178,,3991083637,213,3.1,3991083633,141,22.1,3991083629,56,Back,3991083631,140,26.9,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499866069,181,1,1,19,31,bqbbqm98ud8obe45ds9ohgyrd,1,25.5,22.2,2023-01-22T20:04:38.455Z,2023-01-23T01:44:25Z,3991083743,141,48.1,3991083745,212,25.2,3991083747,213,2.4,3991495353,178,,3991083741,140,8.4,3991083739,56,Back,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499866089,182,1,1,19,34,bqbbqm98ud8obe45ds9ohgyrd,1,8.4,51.2,2023-01-22T20:04:42.015Z,2023-01-23T01:44:29Z,3991083857,213,1.1,3991083855,212,23.8,3991083853,141,82.9,3991495387,178,,3991083851,140,18.1,3991083849,56,Back,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499866093,183,1,1,19,38,bqbbqm98ud8obe45ds9ohgyrd,0,18.1,83.2,2023-01-22T20:04:45.552Z,2023-01-23T01:44:32Z,3991083873,212,3.1,3991083867,56,Back,3991495419,178,,3991083869,140,20.5,3991083871,141,80.6,3991083875,213,5.7,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499866115,185,61,1,19,38,e75syeuawg3ql8nwpi3vr2btz,1,74.4,22.4,2023-01-22T20:04:45.698Z,2023-01-23T01:44:36Z,3991084001,56,Center,3991495465,178,,,,,,,,,,,,,,,,,,,,8d04q3yp2kouwog0lj0s7ew2x,A. Lookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499866123,184,1,1,19,39,bqbbqm98ud8obe45ds9ohgyrd,1,32.5,82,2023-01-22T20:04:46.765Z,2023-01-23T01:44:41Z,3991084051,140,32.7,3991084047,56,Back,3991495547,178,,3991084053,141,97.5,3991084055,212,10.5,3991084057,213,1.6,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499866135,185,1,1,19,43,bqbbqm98ud8obe45ds9ohgyrd,1,28.8,96.3,2023-01-22T20:04:50.560Z,2023-01-23T01:44:45Z,3991084123,141,88.3,3991495607,178,,3991084119,56,Back,3991084121,140,21.6,3991084125,212,9.3,3991084127,213,3.8,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499866163,186,1,1,19,45,bqbbqm98ud8obe45ds9ohgyrd,1,20.2,86.8,2023-01-22T20:04:52.464Z,2023-01-23T01:44:51Z,3991084311,56,Back,3991084319,213,4.1,3991495689,178,,3991084315,141,50.7,3991084317,212,30.7,3991084313,140,2.6,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499866187,187,1,1,19,48,bqbbqm98ud8obe45ds9ohgyrd,1,3.8,46.6,2023-01-22T20:04:56.027Z,2023-01-23T01:44:55Z,3991084423,140,4.8,3991084427,212,14.3,3991084425,141,25.6,3991495779,178,,3991084429,213,4.8,3991084419,56,Back,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499866225,188,1,1,19,50,bqbbqm98ud8obe45ds9ohgyrd,1,4.8,25.6,2023-01-22T20:04:58.026Z,2023-01-23T01:44:59Z,3991084613,213,5.2,3991084597,56,Back,3991084607,141,4.4,3991084601,140,11.6,3991084611,212,16.1,3991495849,178,,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499866237,189,1,1,19,54,bqbbqm98ud8obe45ds9ohgyrd,0,13.2,6.6,2023-01-22T20:05:02.253Z,2023-01-23T01:45:03Z,3991084677,141,4.6,3991084675,140,16.8,3991084681,213,5.9,3991085069,233,187,3991084673,56,Back,3991085073,286,,3991084679,212,4.0,3991495919,178,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,3991085067,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499866281,187,74,1,19,55,e75syeuawg3ql8nwpi3vr2btz,1,81.8,96.9,2023-01-22T20:05:02.379Z,2023-01-23T01:45:16Z,3991496013,178,,3991084935,285,,3991085077,233,189,3991084933,56,Left,,,,,,,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499866255,186,5,1,19,55,e75syeuawg3ql8nwpi3vr2btz,0,77.2,101.6,2023-01-22T20:05:03.213Z,2023-01-23T01:45:18Z,3991085225,233,190,3991084767,56,Left,3991084769,347,,,,,,,,,,,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499866239,190,5,1,19,55,bqbbqm98ud8obe45ds9ohgyrd,1,22.8,-1.6,2023-01-22T20:05:03.213Z,2023-01-23T01:45:18Z,3991084689,347,,3991085215,233,186,3991084687,56,Back,,,,,,,,,,,,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499866301,191,1,1,20,2,bqbbqm98ud8obe45ds9ohgyrd,1,26.9,0,2023-01-22T20:05:10.164Z,2023-01-23T01:45:24Z,3991085035,140,82.4,3991085045,1,,3991085037,141,4.3,3991085033,56,Right,3991085043,213,0.1,3991085031,107,,3991085039,212,58.4,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499866305,192,1,1,20,10,bqbbqm98ud8obe45ds9ohgyrd,0,85.6,17.4,2023-01-22T20:05:18.039Z,2023-01-23T01:45:27Z,3991085087,56,Right,3991085091,141,20.0,3991085083,2,,3991085089,140,85.9,3991085093,212,1.8,3991085085,155,,3991344991,72,,3991496321,178,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,3991085095,213,1.4,,3991344989,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499866317,188,61,1,20,10,e75syeuawg3ql8nwpi3vr2btz,1,16.3,85.4,2023-01-22T20:05:18.188Z,2023-01-23T01:45:49Z,3991085147,56,Back,3991496519,178,,,,,,,,,,,,,,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499866321,193,3,1,20,12,bqbbqm98ud8obe45ds9ohgyrd,0,85.6,51.8,2023-01-22T20:05:20.161Z,2023-01-23T01:45:57Z,3991345035,465,,3991496711,178,,3991085153,56,Center,3991085193,233,189,3991085155,286,,,,,,,,,,,7glxasv2ed6ey82dknto1y66t,Á. Di María,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499866329,189,7,1,20,13,e75syeuawg3ql8nwpi3vr2btz,1,14.4,48.2,2023-01-22T20:05:20.496Z,2023-01-23T01:46:02Z,3991345073,384,,3991496833,178,,3991085187,233,193,3991085175,56,Back,3991085177,285,,,,,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499866331,190,49,1,20,14,e75syeuawg3ql8nwpi3vr2btz,1,16.4,52.7,2023-01-22T20:05:22.119Z,2023-01-23T01:46:07Z,,,,,,,,,,,,,,,,,,,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499866345,191,1,1,20,14,e75syeuawg3ql8nwpi3vr2btz,1,16.4,52.7,2023-01-22T20:05:22.174Z,2023-01-23T01:46:11Z,3991085263,140,30.2,3991085271,212,18.6,3991496955,178,,3991085267,141,35.5,3991085275,213,5.6,3991085261,56,Back,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499866351,192,4,1,20,17,e75syeuawg3ql8nwpi3vr2btz,1,32.6,28.8,2023-01-22T20:05:24.423Z,2023-01-23T01:46:21Z,3991085309,285,,3991085301,13,,3991085371,233,194,3991085307,265,,3991085305,152,,3991085303,56,Back,,,,,,,8d04q3yp2kouwog0lj0s7ew2x,A. Lookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499866361,194,4,1,20,17,bqbbqm98ud8obe45ds9ohgyrd,0,67.4,71.2,2023-01-22T20:05:24.424Z,2023-01-23T01:46:21Z,3991497123,178,,3991085351,56,Center,3991085349,13,,3991085357,286,,3991085355,265,,3991085353,152,,3991085397,233,192,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
