id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value,qualifier/18/value
2479206465,1347,67,1,13,40,3vo5mpj7catp66nrwwqiuhuup,0,55.4,27.9,2022-10-29T18:58:52.278Z,2022-10-30T02:45:29Z,3882314231,233,1360,,,,,,,,,,,,,,,,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479061875,124,1,1,13,40,4plikfte18rv8v4l89z803d4y,1,45.6,72.6,2022-10-29T18:58:52.300Z,2022-10-30T04:33:59Z,3881498637,140,63.2,3881498635,56,Left,3881498643,213,0.7,3881498641,212,24.5,3882285163,178,,3881498639,141,96.2,,,,,,,mh8eevw5lj4i9c7ue5n9j845,F. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479061899,125,1,1,13,43,4plikfte18rv8v4l89z803d4y,1,63.2,96.2,2022-10-29T18:58:55.749Z,2022-10-30T02:06:31Z,3881498769,141,93.9,3882285561,178,,3881498773,213,3.3,3881498767,140,55.0,3881498765,56,Left,3881498771,212,8.8,,,,,,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479061907,126,1,1,13,48,4plikfte18rv8v4l89z803d4y,1,63.4,89.4,2022-10-29T18:59:00.782Z,2022-10-30T02:06:42Z,3882285767,178,,3881498819,56,Left,3881498825,212,6.2,3881498821,140,61.2,3881498823,141,80.9,3881498827,213,4.3,,,,,,,e8c2o47zyuqa07lcrgzusn97u,B. Amione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479061919,127,1,1,13,50,4plikfte18rv8v4l89z803d4y,1,60.7,73.2,2022-10-29T18:59:02.996Z,2022-10-30T02:06:46Z,3882285845,178,,3881498941,213,4.9,3881498939,212,21.3,3881498935,140,64.6,3881498937,141,42.5,3881498933,56,Center,,,,,,,mh8eevw5lj4i9c7ue5n9j845,F. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479061937,128,1,1,13,53,4plikfte18rv8v4l89z803d4y,1,66.6,38.3,2022-10-29T18:59:05.889Z,2022-10-30T02:06:59Z,3881499039,213,5.1,3882286029,178,,3881499031,56,Right,3881499035,141,10.3,3881499033,140,74.8,3881499037,212,20.9,,,,,,,c87f30rukjnu7v3f3iqxpkxqt,F. Đuričić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479061943,129,1,1,13,56,4plikfte18rv8v4l89z803d4y,0,74.8,10.3,2022-10-29T18:59:08.539Z,2022-10-30T02:07:03Z,3881499081,56,Center,3881499083,140,86.7,3881499079,155,,3881499089,213,1.1,3881906847,20,,3881499085,141,43.7,3881499087,212,25.9,3882286095,178,,jk8n72zhngmdw2ek47zx7f11,B. Bereszyński,3881499077,2,3881906843,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479061955,144,12,1,13,57,3vo5mpj7catp66nrwwqiuhuup,1,17.5,68.1,2022-10-29T18:59:09.930Z,2022-10-30T02:07:10Z,3881499163,212,22.0,3881499165,213,0.2,3881499161,141,74.7,3882286209,178,,3881499157,56,Back,3881499159,140,38.0,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479061961,130,1,1,14,1,4plikfte18rv8v4l89z803d4y,1,66.5,25,2022-10-29T18:59:13.922Z,2022-10-30T02:07:16Z,3881499199,213,1.4,3881499195,141,38.6,3881499191,56,Center,3882286357,178,,3881499197,212,9.3,3881499193,140,67.6,,,,,,,c87f30rukjnu7v3f3iqxpkxqt,F. Đuričić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479061983,131,1,1,14,3,4plikfte18rv8v4l89z803d4y,1,67.6,38.6,2022-10-29T18:59:15.958Z,2022-10-30T02:07:25Z,3881499317,213,0.9,3881499313,141,53.4,3881499315,212,12.5,3881499311,140,74.6,3882286549,178,,3881499309,56,Center,,,,,,,bh4a2zneilpvi1t7etuhkfl61,Gonzalo Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479061989,132,1,1,14,4,4plikfte18rv8v4l89z803d4y,0,75.5,53.2,2022-10-29T18:59:16.544Z,2022-10-30T02:07:48Z,3881499349,140,96.7,3882286821,178,,3881499353,212,25.4,3881499355,213,5.8,3881499351,141,35.1,3881499345,168,,3881499347,56,Center,,,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479061991,145,52,1,14,8,3vo5mpj7catp66nrwwqiuhuup,1,6,64.9,2022-10-29T18:59:20.680Z,2022-10-30T02:07:55Z,3882286929,178,,3881907887,376,,,,,,,,,,,,,,,,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062031,146,1,1,14,11,3vo5mpj7catp66nrwwqiuhuup,1,11.5,55.1,2022-10-29T18:59:24.047Z,2022-10-30T02:08:16Z,3881499629,212,14.8,3881499625,140,20.7,3881499621,123,,3881499631,213,5.4,3881499623,56,Back,3881499627,141,38.6,3882287269,178,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062041,147,1,1,14,14,3vo5mpj7catp66nrwwqiuhuup,1,20.7,38.6,2022-10-29T18:59:27.049Z,2022-10-30T02:08:24Z,3881499723,140,33.0,3881499727,212,21.1,3881499721,56,Back,3881499725,141,14.1,3882287391,178,,3881499729,213,5.4,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062069,148,1,1,14,17,3vo5mpj7catp66nrwwqiuhuup,1,33,14.1,2022-10-29T18:59:29.628Z,2022-10-30T02:08:29Z,3881499913,140,28.9,3881499917,212,9.3,3881499915,141,26.2,3881499911,56,Back,3882287455,178,,3881499919,213,2.1,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062079,149,1,1,14,23,3vo5mpj7catp66nrwwqiuhuup,1,29.9,32.5,2022-10-29T18:59:35.260Z,2022-10-30T02:08:35Z,3881499995,56,Back,3881499997,140,33.6,3881500001,212,6.1,3881499999,141,25.6,3881500003,213,5.4,3882287589,178,,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062109,150,1,1,14,26,3vo5mpj7catp66nrwwqiuhuup,1,36.7,25.5,2022-10-29T18:59:38.519Z,2022-10-30T02:08:43Z,3881500187,56,Back,3881500193,212,15.6,3881500191,141,6.4,3881500195,213,5.3,3881500189,140,44.9,3882287731,178,,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062115,151,1,1,14,28,3vo5mpj7catp66nrwwqiuhuup,0,41.2,7.1,2022-10-29T18:59:41.140Z,2022-10-30T02:08:50Z,3881500221,56,Center,3881500225,141,27.6,3882287817,178,,3881500223,140,54.9,3881500227,212,20.0,3881500219,155,,3881500229,213,0.8,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062125,133,1,1,14,30,4plikfte18rv8v4l89z803d4y,1,45.1,74.7,2022-10-29T18:59:42.559Z,2022-10-30T02:09:00Z,3881500303,140,57.5,3881500307,212,13.7,3881500305,141,81.1,3881500301,56,Left,3882287949,178,,3882287951,21,,3881500309,213,0.3,,,,2bitk8s7gg2o7sjnjmolnw9ud,O. Colley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062127,134,49,1,14,32,4plikfte18rv8v4l89z803d4y,1,57.5,80.5,2022-10-29T18:59:44.290Z,2022-10-30T02:09:09Z,,,,,,,,,,,,,,,,,,,,,,,,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062133,135,1,1,14,32,4plikfte18rv8v4l89z803d4y,1,57.5,80.5,2022-10-29T18:59:44.308Z,2022-10-30T02:09:17Z,3881500379,213,5.1,3881500369,155,,3882288261,178,,3881500373,140,66.8,3881500377,212,26.7,3881500375,141,43.9,3881500371,56,Center,,,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062135,136,61,1,14,33,4plikfte18rv8v4l89z803d4y,0,67.2,44,2022-10-29T18:59:45.806Z,2022-10-30T02:09:25Z,3881500383,56,Center,3882288375,178,,,,,,,,,,,,,,,,,,,,1wnzwoisg4ctvcxsh2xnrkj4l,M. Gabbiadini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062141,152,49,1,14,35,3vo5mpj7catp66nrwwqiuhuup,1,32.5,55.4,2022-10-29T18:59:48.009Z,2022-10-30T02:09:38Z,,,,,,,,,,,,,,,,,,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062199,153,1,1,14,35,3vo5mpj7catp66nrwwqiuhuup,1,32.5,55.4,2022-10-29T18:59:48.021Z,2022-10-30T02:09:44Z,3881500735,155,,3881500737,56,Back,3881500741,141,82.3,3881500745,213,1.3,3881500743,212,19.0,3882288727,178,,3881500739,140,37.5,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479215441,1390,83,1,14,39,4plikfte18rv8v4l89z803d4y,1,46.8,6.3,2022-10-29T18:59:52.147Z,2022-10-30T04:05:49Z,3882372033,399,161919,,,,,,,,,,,,,,,,,,,,,,1wnzwoisg4ctvcxsh2xnrkj4l,M. Gabbiadini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062207,154,61,1,14,40,3vo5mpj7catp66nrwwqiuhuup,0,51.8,91.7,2022-10-29T18:59:52.289Z,2022-10-30T02:10:00Z,3881500759,56,Left,3882288931,178,,,,,,,,,,,,,,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479215447,1391,43,1,14,40,4plikfte18rv8v4l89z803d4y,1,0,0,2022-10-29T18:59:52.360Z,2022-10-30T04:05:56Z,3882372095,178,0,3882372119,144,82,,,,,,,,,,,,,,,,,,,bh4a2zneilpvi1t7etuhkfl61,Gonzalo Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062203,137,49,1,14,42,4plikfte18rv8v4l89z803d4y,1,43.8,4.7,2022-10-29T18:59:54.531Z,2022-10-30T02:10:13Z,,,,,,,,,,,,,,,,,,,,,,,,,bh4a2zneilpvi1t7etuhkfl61,Gonzalo Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062261,138,1,1,14,46,4plikfte18rv8v4l89z803d4y,1,44.3,18.6,2022-10-29T18:59:59.044Z,2022-10-30T02:10:21Z,3881501083,140,52.3,3881501087,212,17.3,3881501089,213,1.1,3881501081,56,Center,3881501085,141,40.9,3882289187,178,,,,,,,,bh4a2zneilpvi1t7etuhkfl61,Gonzalo Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062303,139,1,1,14,50,4plikfte18rv8v4l89z803d4y,1,54.7,34.6,2022-10-29T19:00:03.049Z,2022-10-30T02:10:26Z,3881501341,213,4.6,3881501335,140,53.0,3881501337,141,10.3,3881501333,56,Right,3881501339,212,16.6,3882289229,178,,,,,,,,151jcsoydef86be6b7rpt4bv8,Gerard Yepes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062315,140,1,1,14,55,4plikfte18rv8v4l89z803d4y,1,53,18.3,2022-10-29T19:00:08.141Z,2022-10-30T02:10:30Z,3881501387,56,Center,3881501393,212,3.6,3881501395,213,2.1,3882289293,178,,3881501391,141,22.8,3881501389,140,51.2,,,,,,,1wnzwoisg4ctvcxsh2xnrkj4l,M. Gabbiadini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062325,141,1,1,14,56,4plikfte18rv8v4l89z803d4y,1,51.2,22.8,2022-10-29T19:00:09.161Z,2022-10-30T02:10:34Z,3882289317,178,,3881501419,56,Right,3881501431,212,15.1,3881501423,140,57.8,3881501427,141,3.1,3881501433,213,5.2,,,,,,,151jcsoydef86be6b7rpt4bv8,Gerard Yepes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062349,142,1,1,14,58,4plikfte18rv8v4l89z803d4y,1,57.8,3.1,2022-10-29T19:00:11.041Z,2022-10-30T02:10:39Z,3881501545,56,Back,3881501547,140,39.1,3882289345,178,,3881501553,213,2.3,3881501549,141,35.1,3881501551,212,29.3,,,,,,,jk8n72zhngmdw2ek47zx7f11,B. Bereszyński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062367,143,1,1,15,2,4plikfte18rv8v4l89z803d4y,1,38.4,35.7,2022-10-29T19:00:14.587Z,2022-10-30T03:53:04Z,3881501647,56,Back,3882360151,178,,3881501653,212,22.3,3881501649,140,36.7,3881501655,213,1.7,3881501651,141,68.4,,,,,,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062377,144,1,1,15,5,4plikfte18rv8v4l89z803d4y,1,36.7,68.4,2022-10-29T19:00:17.670Z,2022-10-30T03:53:06Z,3881501729,56,Back,3881501737,213,4.7,3881501733,141,43.4,3881501735,212,17.0,3882360185,178,,3881501731,140,35.9,,,,,,,2bitk8s7gg2o7sjnjmolnw9ud,O. Colley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062397,145,1,1,15,7,4plikfte18rv8v4l89z803d4y,1,34.4,42.5,2022-10-29T19:00:19.631Z,2022-10-30T03:53:09Z,3881501847,213,5.1,3881501843,141,10.4,3881501845,212,23.7,3881501841,140,43.1,3882360233,178,,3881501839,56,Back,,,,,,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062405,146,1,1,15,10,4plikfte18rv8v4l89z803d4y,0,45.7,4.9,2022-10-29T19:00:22.988Z,2022-10-30T03:53:14Z,3881501899,1,,3881501887,155,,3881501895,212,34.1,3881501891,140,76.0,3881501897,213,0.4,3881501893,141,23.1,3882360271,178,,3881501889,56,Center,151jcsoydef86be6b7rpt4bv8,Gerard Yepes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062413,155,49,1,15,12,3vo5mpj7catp66nrwwqiuhuup,1,23.9,73,2022-10-29T19:00:24.627Z,2022-10-30T03:53:18Z,,,,,,,,,,,,,,,,,,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062417,156,1,1,15,12,3vo5mpj7catp66nrwwqiuhuup,0,23.9,73,2022-10-29T19:00:24.727Z,2022-10-30T03:53:22Z,3882360367,388,,3881501949,213,0.0,3881501947,212,3.3,3881501943,140,27.0,3881501945,141,73.2,3881501941,56,Back,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062415,147,61,1,15,12,4plikfte18rv8v4l89z803d4y,1,74.1,21.3,2022-10-29T19:00:24.975Z,2022-10-30T03:53:27Z,3882360427,178,,3881501933,56,Center,,,,,,,,,,,,,,,,,,,mh8eevw5lj4i9c7ue5n9j845,F. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479216717,1365,43,1,15,12,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2022-10-29T19:00:25.003Z,2022-10-30T04:14:01Z,3882380211,178,0,3882380309,144,82,,,,,,,,,,,,,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062441,158,1,1,15,15,3vo5mpj7catp66nrwwqiuhuup,0,28.5,89.6,2022-10-29T19:00:27.780Z,2022-10-30T03:53:31Z,3882360471,178,,3881502069,140,58.9,3881502077,1,,3881502073,212,32.4,3881502067,56,Left,3881502065,155,,3881502075,213,6.1,3881502071,141,81.1,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062423,157,43,1,15,16,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2022-10-29T19:00:28.638Z,2022-10-29T19:00:31Z,3881502121,144,49,,,,,,,,,,,,,,,,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062449,148,49,1,15,17,4plikfte18rv8v4l89z803d4y,1,41.8,12.8,2022-10-29T19:00:30.123Z,2022-10-30T03:53:34Z,,,,,,,,,,,,,,,,,,,,,,,,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062481,149,1,1,15,19,4plikfte18rv8v4l89z803d4y,0,42.5,5.3,2022-10-29T19:00:32.173Z,2022-10-30T03:53:37Z,3881502255,213,6.3,3881502251,141,4.0,3882360529,178,,3881502257,1,,3881502253,212,55.0,3881502249,140,94.9,3881502247,56,Right,3881502245,155,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062491,159,49,1,15,26,3vo5mpj7catp66nrwwqiuhuup,1,8.8,95.9,2022-10-29T19:00:38.302Z,2022-10-30T03:53:44Z,,,,,,,,,,,,,,,,,,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062521,160,1,1,15,28,3vo5mpj7catp66nrwwqiuhuup,1,10.9,89.1,2022-10-29T19:00:40.898Z,2022-10-30T03:53:47Z,3882360615,178,,3881502465,213,5.1,3881502461,141,57.5,3881502463,212,22.8,3881502457,56,Back,3881502459,140,18.2,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062583,161,1,1,15,32,3vo5mpj7catp66nrwwqiuhuup,1,18.8,49.6,2022-10-29T19:00:44.447Z,2022-10-30T03:53:50Z,3881502825,56,Back,3881502833,213,5.2,3881502827,140,25.4,3881502831,212,15.3,3881502829,141,29.5,3882360659,178,,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479216965,1401,83,1,15,40,4plikfte18rv8v4l89z803d4y,1,71.6,63.6,2022-10-29T19:00:52.560Z,2022-10-30T04:16:28Z,3882381821,399,112065,,,,,,,,,,,,,,,,,,,,,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062615,162,1,1,15,40,3vo5mpj7catp66nrwwqiuhuup,1,28.7,37.9,2022-10-29T19:00:52.586Z,2022-10-30T03:53:55Z,3881503037,213,1.8,3881503033,141,71.1,3881503031,140,24.7,3881503035,212,23.0,3882360717,178,,3881503029,56,Back,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062643,163,1,1,15,46,3vo5mpj7catp66nrwwqiuhuup,1,24.6,73,2022-10-29T19:00:58.206Z,2022-10-30T03:53:59Z,3881503183,141,38.9,3882360767,178,,3881503187,213,4.7,3881503185,212,23.2,3881503181,140,23.6,3881503177,56,Back,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062655,164,1,1,15,48,3vo5mpj7catp66nrwwqiuhuup,1,18.3,47.3,2022-10-29T19:01:01.021Z,2022-10-30T03:54:06Z,3881503259,212,9.8,3881503255,140,9.2,3882360845,178,,3881503253,56,Back,3881503257,141,44.0,3881503261,213,3.4,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062697,165,1,1,15,51,3vo5mpj7catp66nrwwqiuhuup,1,9.2,44,2022-10-29T19:01:03.185Z,2022-10-30T03:54:09Z,3881503467,140,17.4,3881503473,213,5.1,3881503471,212,24.1,3881503465,56,Back,3881503469,141,10.9,3882360895,178,,,,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062751,166,1,1,15,55,3vo5mpj7catp66nrwwqiuhuup,1,13.5,24,2022-10-29T19:01:07.903Z,2022-10-30T03:54:15Z,3881503785,140,4.4,3881503783,56,Back,3881503787,141,51.0,3882360969,178,,3881503789,212,20.7,3881503791,213,2.1,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062823,167,1,1,16,2,3vo5mpj7catp66nrwwqiuhuup,1,8,48.1,2022-10-29T19:01:15.134Z,2022-10-30T03:54:17Z,3882360993,178,,3881504197,140,12.0,3881504195,56,Back,3881504203,213,1.2,3881504201,212,12.9,3881504199,141,66.1,,,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062829,168,1,1,16,14,3vo5mpj7catp66nrwwqiuhuup,1,30.8,80.8,2022-10-29T19:01:27.022Z,2022-10-30T03:54:29Z,3881504241,212,4.7,3882361173,178,,3881504243,213,0.1,3881504235,56,Back,3881504237,140,35.3,3881504239,141,81.2,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062839,169,1,1,16,15,3vo5mpj7catp66nrwwqiuhuup,1,35.3,81.2,2022-10-29T19:01:27.976Z,2022-10-30T03:54:39Z,3881504279,141,66.1,3881504283,213,5.5,3881504281,212,14.2,3881504273,56,Back,3882361305,178,,3881504277,140,44.6,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062855,170,1,1,16,17,3vo5mpj7catp66nrwwqiuhuup,1,44.6,66.1,2022-10-29T19:01:29.478Z,2022-10-30T03:54:42Z,3881504363,141,61.8,3881504367,213,3.6,3881504361,140,38.4,3881504365,212,7.1,3881504359,56,Back,3882361357,178,,,,,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062885,171,1,1,16,19,3vo5mpj7catp66nrwwqiuhuup,1,44,53.6,2022-10-29T19:01:31.463Z,2022-10-30T03:54:46Z,3881504569,56,Right,3881504579,1,,3881504577,213,5.4,3881504567,155,,3881504573,141,7.3,3881504575,212,41.0,3881504571,140,69.0,3882361435,178,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062905,172,1,1,16,26,3vo5mpj7catp66nrwwqiuhuup,0,92.9,14.7,2022-10-29T19:01:38.846Z,2022-10-30T03:54:51Z,3881910217,20,,3882361503,178,,3881910215,224,,3881504719,141,41.9,3881504713,155,,3881504711,2,,3881504721,212,18.5,3881504723,213,1.6,2r6hs8npijvt4wekd059t6tx,D. Dumfries,3881504717,140,3881504715,56,Center,,,,,,,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062917,151,12,1,16,27,4plikfte18rv8v4l89z803d4y,1,4.4,53.9,2022-10-29T19:01:39.738Z,2022-10-30T03:54:58Z,3881504777,56,Back,3881504785,213,5.6,3882361643,388,,3881504781,141,34.8,3881504783,212,20.7,3881504779,140,19.8,3881504833,15,,,,,2bitk8s7gg2o7sjnjmolnw9ud,O. Colley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062907,150,43,1,16,29,4plikfte18rv8v4l89z803d4y,1,0,0,2022-10-29T19:01:41.367Z,2022-10-29T19:02:05Z,3881504731,56,Back,3881504733,285,0,3881505757,144,44,3881504759,233,173,,,,,,,,,,,,,2bitk8s7gg2o7sjnjmolnw9ud,O. Colley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062911,173,43,1,16,29,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2022-10-29T19:01:41.368Z,2022-10-29T19:02:12Z,3881504741,286,0,3881506073,144,44,3881504739,56,Center,,,,,,,,,,,,,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479062935,152,1,1,16,30,4plikfte18rv8v4l89z803d4y,0,19.8,34.8,2022-10-29T19:01:43.090Z,2022-10-30T03:55:02Z,3881504891,213,5.4,3881504883,56,Back,3881504887,141,23.4,3881504885,140,25.4,3881504889,212,9.7,3882361695,178,,,,,,,,c87f30rukjnu7v3f3iqxpkxqt,F. Đuričić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
