id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist
2480124085,232,6,1,24,4,67z1gqyiuzpmmb15q5fy7ntc4,0,8.2,55.2,2022-10-31T20:12:11.490Z,2022-11-01T04:30:30Z,3887140999,56,Back,3887141001,73,,3887141033,233,235,,,,,,,,,,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124073,235,6,1,24,4,ej5er0oyngdw138yuumwqbyqt,1,91.8,44.8,2022-10-31T20:12:11.490Z,2022-11-01T04:30:30Z,3887140931,56,Center,3887140933,73,,3887141017,233,232,,,,,,,,,,,,,,,,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124269,236,1,1,24,34,ej5er0oyngdw138yuumwqbyqt,0,99.5,99.5,2022-10-31T20:12:41.567Z,2022-11-01T04:30:35Z,3887141915,155,,3887400805,178,,3887141919,56,Center,3887141923,141,49.9,3887141911,2,,3887141927,213,4.6,3887141929,1,,3887141913,6,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,3887141917,223,,3887141921,140,3887366539,20,3887141925,212,34.0,95.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124311,234,44,1,24,36,67z1gqyiuzpmmb15q5fy7ntc4,1,4.4,50.2,2022-10-31T20:12:42.999Z,2022-11-01T08:16:08Z,3887142407,233,237,3887142191,56,Back,3887142193,285,,,,,,,,,,,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124271,237,44,1,24,36,ej5er0oyngdw138yuumwqbyqt,0,95.6,49.8,2022-10-31T20:12:43Z,2022-11-01T04:31:03Z,3887142311,286,,3887141939,56,Center,3887142421,233,234,,,,,,,,,,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124313,235,12,1,24,36,67z1gqyiuzpmmb15q5fy7ntc4,1,5,52,2022-10-31T20:12:43.102Z,2022-11-01T08:16:09Z,3887142203,213,2.3,3887142333,167,,3887400945,388,,3887142197,140,0.0,3887142205,15,,3887142199,141,63.1,3887142195,56,Back,3887142201,212,9.8,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124265,233,6,1,24,37,67z1gqyiuzpmmb15q5fy7ntc4,0,1.6,55.9,2022-10-31T20:12:44.742Z,2022-11-01T04:31:07Z,3887141897,56,Back,3887142013,73,,3887142035,233,238,,,,,,,,,,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124277,238,6,1,24,37,ej5er0oyngdw138yuumwqbyqt,1,98.4,44.1,2022-10-31T20:12:44.742Z,2022-11-01T04:31:07Z,3887141967,75,,3887142031,233,233,3887141965,56,Center,,,,,,,,,,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124439,239,1,1,25,16,ej5er0oyngdw138yuumwqbyqt,1,99.5,0.5,2022-10-31T20:13:22.879Z,2022-11-01T04:31:21Z,3887143095,6,,3887145335,154,,3887143111,1,,3887366613,20,,3887143107,212,38.6,3887143099,224,,3887143103,140,92.5,3887143101,56,Center,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,3887143093,2,,3887143097,155,3887145333,210,3887143109,213,1.8,,15,1,3887401085,178,3887143105,141,56.2,,,,,,,,,,,,,,,,,,,,,,
2480124441,240,15,1,25,17,ej5er0oyngdw138yuumwqbyqt,1,91.7,53.1,2022-10-31T20:13:24.407Z,2022-11-01T04:31:22Z,3887145393,147,50.5,3887143131,17,,3887401189,388,,3887145387,274,,3887145045,233,236,3887145033,15,,3887145377,154,,3887145379,55,239,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,3887145031,25,,3887145385,103,3887145375,29,3887145389,138,,7.6,,,3887143133,56,3887145383,102,52.0,Center,3887145373,76,,3887145391,146,100,3887145037,328,,,,,,,,,,,,,
2480124463,236,10,1,25,18,67z1gqyiuzpmmb15q5fy7ntc4,1,1.2,48.5,2022-10-31T20:13:24.960Z,2022-11-01T04:31:26Z,3887366771,376,,3887143251,173,,3887143257,56,Back,3887145049,233,240,3887143845,179,,3887143847,274,,3887143255,182,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480175553,1054,67,1,25,20,67z1gqyiuzpmmb15q5fy7ntc4,1,2.6,44.3,2022-10-31T20:13:26.917Z,2022-11-01T08:16:09Z,3887431263,233,877,,,,,,,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480175549,877,67,1,25,20,ej5er0oyngdw138yuumwqbyqt,0,97.4,55.7,2022-10-31T20:13:26.918Z,2022-11-01T05:06:35Z,3887431267,233,1054,,,,,,,,,,,,,,,,,,,,,,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124477,237,12,1,25,20,67z1gqyiuzpmmb15q5fy7ntc4,1,3.8,42.7,2022-10-31T20:13:26.967Z,2022-11-01T08:16:10Z,3887143289,141,30.1,3887143291,212,10.4,3887143285,56,Back,3887143293,213,5.3,3887401277,178,,3887143287,140,9.4,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124479,238,49,1,25,21,67z1gqyiuzpmmb15q5fy7ntc4,1,10.7,28.3,2022-10-31T20:13:28.209Z,2022-11-01T04:31:38Z,,,,,,,,,,,,,,,,,,,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124507,239,1,1,25,25,67z1gqyiuzpmmb15q5fy7ntc4,1,20.4,8.2,2022-10-31T20:13:32.438Z,2022-11-01T04:31:43Z,3887143423,56,Right,3887143425,140,63.6,3887401333,178,,3887143427,141,10.7,3887143431,213,0.0,3887143433,1,,3887143429,212,45.4,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124535,240,1,1,25,31,67z1gqyiuzpmmb15q5fy7ntc4,1,91.3,15.1,2022-10-31T20:13:38.721Z,2022-11-01T04:32:01Z,3887401383,178,,3887143693,154,,3887143561,140,90.0,3887143565,212,15.3,3887143691,210,15,3887143563,141,37.5,3887143559,56,Center,3887143567,213,1.7,721e4tx2wrwb4kd9w80fcq19l,S. Birindelli,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124539,241,15,1,25,32,67z1gqyiuzpmmb15q5fy7ntc4,1,89.6,37.7,2022-10-31T20:13:39.689Z,2022-11-01T04:32:01Z,3887143707,103,5.7,3887143623,20,,3887143719,233,241,3887143697,29,,3887143713,147,46.2,3887143701,55,240,3887143711,146,99.0,3887143591,56,Center,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,3887147519,133,,3887143699,154,3887143705,102,3887143621,23,,,50.5,,3887143695,78,3887143709,328,,,3887401493,178,,3887143589,17,,,,,,,,,,,,,,,,
2480124543,241,10,1,25,33,ej5er0oyngdw138yuumwqbyqt,1,1.7,52.8,2022-10-31T20:13:40.824Z,2022-11-01T04:32:04Z,3887143617,56,Back,3887367075,376,,3887143615,182,,3887143613,178,,3887143675,177,,3887143687,233,241,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124549,242,52,1,25,34,ej5er0oyngdw138yuumwqbyqt,1,1.7,52.8,2022-10-31T20:13:41.035Z,2022-11-01T04:32:09Z,3887367085,376,,3887401545,178,,,,,,,,,,,,,,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124561,243,1,1,25,39,ej5er0oyngdw138yuumwqbyqt,1,12.7,48.7,2022-10-31T20:13:45.920Z,2022-11-01T04:32:17Z,3887143765,212,23.4,3887143763,141,23.6,3887143759,56,Back,3887401593,178,,3887143767,213,5.5,3887143757,123,,3887143761,140,27.9,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124563,244,1,1,25,41,ej5er0oyngdw138yuumwqbyqt,1,27.9,23.6,2022-10-31T20:13:48.699Z,2022-11-01T04:32:26Z,3887143777,212,4.6,3887401651,178,,3887143773,140,31.9,3887143775,141,26.3,3887143771,56,Back,3887143779,213,0.4,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124575,245,1,1,25,42,ej5er0oyngdw138yuumwqbyqt,1,31.9,26.3,2022-10-31T20:13:49.580Z,2022-11-01T04:32:32Z,3887401693,178,,3887143873,141,20.2,3887143875,212,4.2,3887143877,213,4.8,3887143871,140,32.3,3887143869,56,Back,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124593,246,1,1,25,46,ej5er0oyngdw138yuumwqbyqt,1,46.1,25.7,2022-10-31T20:13:53.485Z,2022-11-01T04:32:44Z,3887401763,178,,3887143977,212,11.2,3887143975,141,38.7,3887143973,140,39.5,3887143971,56,Back,3887143979,213,2.2,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124613,247,1,1,25,49,ej5er0oyngdw138yuumwqbyqt,1,39.5,38.7,2022-10-31T20:13:56.573Z,2022-11-01T04:32:48Z,3887144091,141,69.7,3887144089,140,35.6,3887144087,56,Back,3887401797,178,,3887144093,212,21.5,3887144095,213,1.8,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124623,248,1,1,25,54,ej5er0oyngdw138yuumwqbyqt,1,37.4,74,2022-10-31T20:14:01.019Z,2022-11-01T04:32:54Z,3887144121,56,Back,3887144127,212,14.1,3887144123,140,44.1,3887144125,141,92.0,3887144129,213,1.0,3887401833,178,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124641,249,1,1,25,57,ej5er0oyngdw138yuumwqbyqt,1,44.1,92,2022-10-31T20:14:04.077Z,2022-11-01T04:32:58Z,3887144221,140,37.0,3887144227,213,4.3,3887401873,178,,3887144225,212,16.8,3887144223,141,69.9,3887144219,56,Back,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124657,250,1,1,26,0,ej5er0oyngdw138yuumwqbyqt,1,34.6,62.4,2022-10-31T20:14:06.917Z,2022-11-01T04:33:03Z,3887144301,140,36.3,3887401901,178,,3887144307,213,4.8,3887144303,141,30.4,3887144305,212,21.8,3887144299,56,Back,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124667,251,1,1,26,6,ej5er0oyngdw138yuumwqbyqt,0,49,32.7,2022-10-31T20:14:13.834Z,2022-11-01T04:33:06Z,3887144359,213,6.2,3887401925,178,,3887144351,56,Center,3887144349,155,,3887144355,141,31.0,3887144353,140,80.1,3887144361,1,,3887144357,212,32.7,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124669,242,1,1,26,9,67z1gqyiuzpmmb15q5fy7ntc4,1,20.8,66.2,2022-10-31T20:14:16.227Z,2022-11-01T04:33:14Z,3887144363,3,,3887144365,56,Back,3887144371,212,10.1,3887144367,140,30.3,3887144369,141,68.7,3887401973,388,,3887144373,213,0.2,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124673,243,49,1,26,10,67z1gqyiuzpmmb15q5fy7ntc4,1,30.3,68.7,2022-10-31T20:14:17.339Z,2022-11-01T04:33:23Z,,,,,,,,,,,,,,,,,,,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124677,244,1,1,26,10,67z1gqyiuzpmmb15q5fy7ntc4,0,30.3,68.7,2022-10-31T20:14:17.459Z,2022-11-01T04:33:27Z,3887144413,213,0.1,3887144407,140,37.4,3887144405,56,Back,3887144409,141,69.8,3887402043,178,,3887144411,212,7.5,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124681,252,49,1,26,11,ej5er0oyngdw138yuumwqbyqt,1,65,28.3,2022-10-31T20:14:18.095Z,2022-11-01T04:33:35Z,,,,,,,,,,,,,,,,,,,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124691,253,1,1,26,12,ej5er0oyngdw138yuumwqbyqt,1,65,28.3,2022-10-31T20:14:18.964Z,2022-11-01T04:33:40Z,3887144467,56,Back,3887144471,141,36.4,3887144473,212,19.4,3887144475,213,2.9,3887144469,140,47.3,3887402133,178,,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124703,254,1,1,26,17,ej5er0oyngdw138yuumwqbyqt,1,48.8,38.4,2022-10-31T20:14:24.324Z,2022-11-01T04:33:48Z,3887144527,56,Right,3887144531,141,8.0,3887402187,178,,3887144529,140,60.5,3887144533,212,24.0,3887144535,213,5.2,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124717,255,1,1,26,22,ej5er0oyngdw138yuumwqbyqt,1,66.4,7.6,2022-10-31T20:14:29.195Z,2022-11-01T04:34:13Z,3887144589,213,0.4,3887144581,56,Center,3887402335,178,,3887144585,141,25.9,3887144583,140,93.3,3887144587,212,30.9,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124719,256,1,1,26,25,ej5er0oyngdw138yuumwqbyqt,1,92.5,17.8,2022-10-31T20:14:32.766Z,2022-11-01T04:34:26Z,3887144595,140,85.4,3887144593,56,Right,3887144597,141,7.1,3887402415,178,,3887144599,212,10.4,3887144601,213,3.9,,,,,,,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124737,257,1,1,26,27,ej5er0oyngdw138yuumwqbyqt,1,85.4,7.1,2022-10-31T20:14:34.106Z,2022-11-01T04:34:43Z,3887148965,154,,3887144703,155,,3887144707,140,87.2,3887144715,1,,3887144711,212,37.4,3887367325,224,,3887144705,56,Center,3887144713,213,1.5,1po7tmdv73zfjentt0p20wdlh,S. Posch,3887146911,210,13,3887144709,141,3887367327,20,3887402477,178,,62.1,,1,3887144701,2,,,,,,,,,,,,,,,,,,,,,,,,,
2480124739,258,13,1,26,29,ej5er0oyngdw138yuumwqbyqt,1,84.2,57.1,2022-10-31T20:14:36.838Z,2022-11-01T04:34:44Z,3887146941,103,5.6,3887144723,17,,3887146931,75,,3887146947,147,19.5,3887144725,56,Center,3887146949,230,99.1,3887146951,231,51.1,3887146933,29,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,3887402543,178,,3887367465,121,3887146945,146,3887146939,102,10.3,,96.2,,3887144721,22,3887148967,154,,,3887146935,55,257,3887146943,391,,3887146699,20,3887146705,153,,,,,,,,,,,
2480124763,245,4,1,26,33,67z1gqyiuzpmmb15q5fy7ntc4,1,5.6,82.7,2022-10-31T20:14:40.166Z,2022-11-01T04:34:51Z,3887144847,152,,3887144853,233,259,3887151933,294,,3887144845,56,Back,3887144843,13,,3887144851,285,,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124751,259,4,1,26,33,ej5er0oyngdw138yuumwqbyqt,0,94.4,17.3,2022-10-31T20:14:40.167Z,2022-11-01T04:34:51Z,3887144797,56,Right,3887144793,13,,3887144795,294,,3887144859,233,245,3887144799,152,,3887144801,286,,3887402603,178,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124829,246,1,1,26,49,67z1gqyiuzpmmb15q5fy7ntc4,1,3.6,74.4,2022-10-31T20:14:56.133Z,2022-11-01T04:34:54Z,3887145237,189,,3887145221,5,,3887145233,213,0.2,3887145229,141,80.6,3887145231,212,18.6,3887145227,140,20.9,3887402627,178,,3887145225,56,Back,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,3887145223,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124841,247,1,1,26,53,67z1gqyiuzpmmb15q5fy7ntc4,1,19.6,75.8,2022-10-31T20:15:00.363Z,2022-11-01T04:35:05Z,3887145285,56,Back,3887145295,213,5.3,3887145287,140,24.3,3887402697,178,,3887145289,141,64.7,3887145291,212,9.0,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124853,248,1,1,26,55,67z1gqyiuzpmmb15q5fy7ntc4,1,26.3,68.9,2022-10-31T20:15:02.821Z,2022-11-01T04:35:13Z,3887145405,56,Back,3887145407,140,17.1,3887145413,213,2.3,3887145411,212,14.3,3887145409,141,84.5,3887402771,178,,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124885,249,1,1,26,58,67z1gqyiuzpmmb15q5fy7ntc4,1,14.4,83.6,2022-10-31T20:15:05.439Z,2022-11-01T04:35:18Z,3887145553,56,Back,3887145555,140,3.6,3887145561,213,4.0,3887402825,178,,3887145557,141,64.2,3887145559,212,17.4,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124903,250,1,1,27,2,67z1gqyiuzpmmb15q5fy7ntc4,1,7.2,57.9,2022-10-31T20:15:09.375Z,2022-11-01T04:35:20Z,3887145649,56,Center,3887145651,140,70.9,3887145659,1,,3887145657,213,6.0,3887402837,178,,3887145655,212,69.4,3887145647,155,,3887145653,141,30.7,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480176231,1094,67,1,27,6,67z1gqyiuzpmmb15q5fy7ntc4,1,68.9,29.2,2022-10-31T20:15:13.186Z,2022-11-01T08:16:10Z,3887435709,233,907,,,,,,,,,,,,,,,,,,,,,,91sgvwun5559mwe9bszj4xql1,A. Petagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480176229,907,67,1,27,6,ej5er0oyngdw138yuumwqbyqt,0,31.1,70.8,2022-10-31T20:15:13.187Z,2022-11-01T05:11:56Z,3887435717,233,1094,,,,,,,,,,,,,,,,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124905,251,61,1,27,6,67z1gqyiuzpmmb15q5fy7ntc4,0,71.1,30.7,2022-10-31T20:15:13.305Z,2022-11-01T08:16:10Z,3887145669,56,Center,3887402905,178,,,,,,,,,,,,,,,,,,,,91sgvwun5559mwe9bszj4xql1,A. Petagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124919,260,49,1,27,6,ej5er0oyngdw138yuumwqbyqt,1,19.8,90.7,2022-10-31T20:15:13.424Z,2022-11-01T04:35:42Z,,,,,,,,,,,,,,,,,,,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124931,261,1,1,27,12,ej5er0oyngdw138yuumwqbyqt,1,9.9,94.8,2022-10-31T20:15:18.959Z,2022-11-01T04:35:50Z,3887145787,141,90.3,3887145785,140,15.4,3887145783,56,Back,3887403071,178,,3887145791,213,5.8,3887145789,212,6.5,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124949,262,1,1,27,13,ej5er0oyngdw138yuumwqbyqt,1,15.4,90.3,2022-10-31T20:15:19.952Z,2022-11-01T04:35:55Z,3887145869,141,70.6,3887403141,178,,3887145873,213,4.1,3887145865,56,Back,3887145871,212,16.2,3887145867,140,6.8,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124957,263,1,1,27,14,ej5er0oyngdw138yuumwqbyqt,0,6.8,70.6,2022-10-31T20:15:21.584Z,2022-11-01T04:35:58Z,3887145937,213,0.4,3887403175,178,,3887145935,212,51.6,3887145929,56,Left,3887145933,141,100.0,3887145931,140,51.8,3887145927,157,,3887145939,1,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125115,252,5,1,27,19,67z1gqyiuzpmmb15q5fy7ntc4,1,49.8,-1.4,2022-10-31T20:15:25.975Z,2022-11-01T04:36:03Z,3887146955,233,264,3887146915,347,,3887146913,56,Back,,,,,,,,,,,,,,,,91sgvwun5559mwe9bszj4xql1,A. Petagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124961,264,5,1,27,19,ej5er0oyngdw138yuumwqbyqt,0,50.2,101.4,2022-10-31T20:15:25.975Z,2022-11-01T04:36:04Z,3887146961,233,252,3887145953,56,Left,3887145955,347,,,,,,,,,,,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125129,253,1,1,27,49,67z1gqyiuzpmmb15q5fy7ntc4,1,56.1,0,2022-10-31T20:15:56.586Z,2022-11-01T04:36:07Z,3887147037,141,21.8,3887147031,107,,3887147041,213,1.1,3887147039,212,17.6,3887147033,56,Center,3887147035,140,64.0,,,,,,,721e4tx2wrwb4kd9w80fcq19l,S. Birindelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125137,254,1,1,27,52,67z1gqyiuzpmmb15q5fy7ntc4,1,64.1,16.9,2022-10-31T20:15:59.211Z,2022-11-01T04:36:21Z,3887147077,56,Right,3887147081,141,6.4,3887147085,213,4.6,3887147083,212,7.2,3887403405,178,,3887147079,140,63.0,,,,,,,2zk88fh1e5js1g2jmfkrjmxka,F. Ranocchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125147,255,1,1,27,53,67z1gqyiuzpmmb15q5fy7ntc4,0,63,6.7,2022-10-31T20:16:00.264Z,2022-11-01T04:36:25Z,3887147157,141,86.7,3887147161,213,1.1,3887403431,178,,3887147155,140,91.4,3887147153,56,Left,3887147151,196,,3887147149,155,,3887147163,1,,721e4tx2wrwb4kd9w80fcq19l,S. Birindelli,3887147159,212,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125149,265,49,1,27,59,ej5er0oyngdw138yuumwqbyqt,1,8.6,10.8,2022-10-31T20:16:06.420Z,2022-11-01T04:36:35Z,,,,,,,,,,,,,,,,,,,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125171,266,1,1,27,59,ej5er0oyngdw138yuumwqbyqt,1,8.6,10.8,2022-10-31T20:16:06.586Z,2022-11-01T04:36:39Z,3887147267,212,22.0,3887147265,141,42.0,3887147263,140,3.1,3887147261,56,Back,3887403605,178,,3887147269,213,1.8,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125177,267,1,1,28,3,ej5er0oyngdw138yuumwqbyqt,1,7.2,47.8,2022-10-31T20:16:10.333Z,2022-11-01T04:36:46Z,3887403679,178,,3887147309,213,0.4,3887147301,56,Back,3887147305,141,60.4,3887147303,140,25.4,3887147307,212,20.9,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125179,268,1,1,28,5,ej5er0oyngdw138yuumwqbyqt,1,25.4,60.4,2022-10-31T20:16:11.888Z,2022-11-01T04:36:56Z,3887147325,140,13.9,3887147321,155,,3887147333,1,,3887147329,212,38.8,3887147331,213,4.4,3887147327,141,6.1,3887147323,56,Back,3887147353,156,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,3887403757,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
