id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2504330121,6,5,1,0,10,4klvxyeh3xcus4ongu7c00mgc,0,101.2,24,2023-02-05T11:31:29.046Z,2023-02-05T19:37:38Z,4014410939,346,,4014411049,233,4,4014410937,56,Center,,,,,,,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330223,5,1,1,0,24,gi0l1habji5hpgar77dl5jqe,1,3.4,52.6,2023-02-05T11:31:43.508Z,2023-02-05T19:37:41Z,4014411581,141,88.6,4014412143,189,,4014411577,56,Back,4014411575,124,,4014411579,140,8.0,4014411589,237,,4014411583,212,25.0,4014411585,213,1.4,af58rhtg8ck7c8g7nwfs67d91,A. Meret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330235,6,43,1,0,26,gi0l1habji5hpgar77dl5jqe,1,0,0,2023-02-05T11:31:45.252Z,2023-02-05T11:34:39Z,4014412183,189,0,4014411643,213,1.2,4014418469,144,1,4014411637,140,9.7,4014411635,56,Back,4014411639,141,87.5,4014411641,212,11.0,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330251,7,1,1,0,26,gi0l1habji5hpgar77dl5jqe,0,9.5,89.6,2023-02-05T11:31:45.619Z,2023-02-05T19:38:00Z,4014411741,56,Left,4014411739,155,,4014411749,213,6.2,4014411751,1,,4014411745,141,84.7,4014411743,140,61.1,4014411747,212,54.3,4016249501,178,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330261,7,1,1,0,29,4klvxyeh3xcus4ongu7c00mgc,0,37.6,11.7,2023-02-05T11:31:48.881Z,2023-02-05T19:38:12Z,4014411811,141,27.0,4016249999,388,,4014411807,56,Back,4014411809,140,48.6,4014411815,213,0.7,4014411813,212,15.5,4014411805,3,,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504516635,1032,3,1,0,33,gi0l1habji5hpgar77dl5jqe,0,55.4,68.9,2023-02-05T11:31:52.687Z,2023-02-05T19:41:02Z,4015367471,56,Center,4015367477,467,72sbeqsrvv64vwiec51r9g1k9,4015367473,286,,4016255473,178,,4015367475,464,,,,,,,,,,,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330279,8,4,1,0,34,gi0l1habji5hpgar77dl5jqe,1,65.4,68.2,2023-02-05T11:31:53.044Z,2023-02-05T19:41:04Z,4014411923,13,,4014411925,56,Center,4014411929,265,,4014411931,286,,4014411999,233,8,4014411927,152,,,,,,,,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330289,8,4,1,0,34,4klvxyeh3xcus4ongu7c00mgc,0,34.6,31.8,2023-02-05T11:31:53.045Z,2023-02-05T19:41:04Z,4014411981,56,Back,4014411979,13,,4014411983,152,,4014411985,265,,4014411987,285,,4016255535,178,,4014412005,233,8,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330387,9,1,1,0,53,gi0l1habji5hpgar77dl5jqe,1,65.3,59,2023-02-05T11:32:12.852Z,2023-02-05T19:41:10Z,4016255733,178,,4014412491,212,13.8,4014412489,141,47.9,4014412483,152,,4014412485,56,Center,4014412487,140,54.3,4014412481,5,,4014412493,213,3.7,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330399,10,1,1,0,55,gi0l1habji5hpgar77dl5jqe,1,57,51.8,2023-02-05T11:32:14.804Z,2023-02-05T19:41:13Z,4014412547,140,61.3,4014412551,212,21.1,4014412549,141,82.1,4014412545,56,Left,4016255809,178,,4014412553,213,1.4,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330417,11,1,1,0,59,gi0l1habji5hpgar77dl5jqe,1,62.5,77,2023-02-05T11:32:18.179Z,2023-02-05T19:41:17Z,4014412647,213,4.8,4014412645,212,8.7,4014412643,141,64.3,4014412641,140,63.5,4014412639,56,Center,4016255897,178,,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330435,12,1,1,1,2,gi0l1habji5hpgar77dl5jqe,1,58.8,62,2023-02-05T11:32:21.763Z,2023-02-05T19:41:21Z,4014412741,56,Back,4016256085,178,,4014412749,213,3.9,4014412743,140,43.1,4014412745,141,37.4,4014412747,212,23.5,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330449,13,1,1,1,5,gi0l1habji5hpgar77dl5jqe,1,43.8,38.3,2023-02-05T11:32:24.754Z,2023-02-05T19:41:24Z,4014412837,141,70.0,4014412833,56,Back,4014412835,140,45.4,4014412839,212,21.6,4014412841,213,1.5,4016256185,178,,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330477,14,1,1,1,8,gi0l1habji5hpgar77dl5jqe,1,47.7,71.7,2023-02-05T11:32:27.178Z,2023-02-05T19:41:30Z,4014413007,213,0.7,4016256363,178,,4014413003,141,89.6,4014413005,212,19.2,4014412999,56,Left,4014413001,140,61.8,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330503,15,1,1,1,11,gi0l1habji5hpgar77dl5jqe,1,61.3,90.8,2023-02-05T11:32:30.715Z,2023-02-05T19:41:33Z,4014413145,212,20.6,4014413143,141,74.5,4014413147,213,3.7,4016256457,178,,4014413141,140,44.8,4014413139,56,Back,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330531,16,1,1,1,14,gi0l1habji5hpgar77dl5jqe,1,43.1,69.4,2023-02-05T11:32:33.053Z,2023-02-05T19:41:36Z,4014413325,1,,4014413301,155,,4014413311,140,46.8,4014413317,212,41.8,4014413307,56,Back,4014413303,196,,4014413315,141,8.2,4016256597,178,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,4014413321,213,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330543,17,1,1,1,19,gi0l1habji5hpgar77dl5jqe,1,58.4,11.9,2023-02-05T11:32:38.702Z,2023-02-05T19:41:44Z,4014413373,213,5.8,4016256867,178,,4014413367,141,3.4,4014413365,140,68.1,4014413363,56,Right,4014413369,212,11.7,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330555,18,1,1,1,20,gi0l1habji5hpgar77dl5jqe,1,67.8,3.4,2023-02-05T11:32:39.770Z,2023-02-05T19:41:47Z,4014413457,141,7.7,4016256943,178,,4014413459,212,12.1,4014413455,140,56.6,4014413453,56,Right,4014413461,213,2.9,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330569,19,1,1,1,22,gi0l1habji5hpgar77dl5jqe,1,56.6,7.7,2023-02-05T11:32:41.211Z,2023-02-05T19:41:51Z,4014413587,56,Back,4014413591,141,19.8,4014413589,140,43.1,4016257021,178,,4014413593,212,16.4,4014413595,213,2.6,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330609,20,1,1,1,25,gi0l1habji5hpgar77dl5jqe,1,42.3,27,2023-02-05T11:32:43.932Z,2023-02-05T19:42:08Z,4016257163,178,,4014413741,140,40.6,4014413739,56,Back,4014413747,213,1.6,4014413745,212,32.1,4014413743,141,74.2,4014413749,1,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330629,21,1,1,1,26,gi0l1habji5hpgar77dl5jqe,1,41.2,75.4,2023-02-05T11:32:45.685Z,2023-02-05T19:42:15Z,4016257781,178,,4014413861,56,Back,4014413867,212,11.9,4014413863,140,49.0,4014413865,141,88.0,4014413869,213,0.8,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330643,22,1,1,1,30,gi0l1habji5hpgar77dl5jqe,1,52.7,88.6,2023-02-05T11:32:49.903Z,2023-02-05T19:42:19Z,4014413957,140,44.4,4014413955,56,Back,4014413963,213,4.2,4014413959,141,66.0,4014413961,212,17.7,4016257911,178,,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330657,23,1,1,1,32,gi0l1habji5hpgar77dl5jqe,1,44.6,66,2023-02-05T11:32:51.053Z,2023-02-05T19:42:22Z,4014414033,213,2.5,4014414027,140,36.2,4014414031,212,10.7,4014414029,141,75.0,4016257955,178,,4014414025,56,Back,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330675,24,1,1,1,34,gi0l1habji5hpgar77dl5jqe,1,36.3,72.7,2023-02-05T11:32:52.944Z,2023-02-05T19:42:24Z,4016258027,178,,4014414121,140,31.7,4014414119,56,Back,4014414127,213,4.5,4014414123,141,32.2,4014414125,212,28.0,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330715,25,1,1,1,36,gi0l1habji5hpgar77dl5jqe,1,32.2,32.2,2023-02-05T11:32:55.532Z,2023-02-05T19:42:27Z,4014414351,140,41.8,4016258077,178,,4014414349,56,Back,4014414357,213,5.4,4014414355,212,16.9,4014414353,141,12.2,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330733,26,1,1,1,41,gi0l1habji5hpgar77dl5jqe,1,55.2,11.7,2023-02-05T11:33:00.865Z,2023-02-05T19:42:30Z,4014414437,140,38.8,4016258153,178,,4014414441,212,20.7,4014414439,141,28.5,4014414435,56,Back,4014414443,213,2.6,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330753,27,1,1,1,44,gi0l1habji5hpgar77dl5jqe,1,39,30.3,2023-02-05T11:33:03.556Z,2023-02-05T19:42:33Z,4014414571,213,1.6,4014414567,141,67.3,4016258245,178,,4014414563,140,38.9,4014414559,56,Back,4014414569,212,25.2,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330761,28,1,1,1,47,gi0l1habji5hpgar77dl5jqe,1,41.7,71.8,2023-02-05T11:33:06.635Z,2023-02-05T19:42:36Z,4014414611,56,Left,4016258265,178,,4014414619,213,0.6,4014414613,140,58.4,4014414615,141,88.6,4014414617,212,20.9,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330773,29,1,1,1,48,gi0l1habji5hpgar77dl5jqe,1,56.8,86.8,2023-02-05T11:33:07.655Z,2023-02-05T19:42:39Z,4014414677,141,83.3,4014414681,213,3.3,4016258375,178,,4014414679,212,18.1,4014414675,140,39.7,4014414673,56,Back,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330781,30,1,1,1,50,gi0l1habji5hpgar77dl5jqe,1,39.7,82.4,2023-02-05T11:33:09.852Z,2023-02-05T19:42:42Z,4014414753,141,64.5,4014414755,212,13.9,4016258439,178,,4014414757,213,5.2,4014414749,140,46.0,4014414747,56,Back,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330841,31,1,1,1,53,gi0l1habji5hpgar77dl5jqe,1,45.9,57,2023-02-05T11:33:12.241Z,2023-02-05T19:42:45Z,4014415063,1,,4014415059,212,34.7,4014415055,140,56.1,4014415053,56,Right,4014415057,141,8.5,4016258477,178,,4014415061,213,5.0,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330843,32,1,1,2,0,gi0l1habji5hpgar77dl5jqe,0,65.2,8.3,2023-02-05T11:33:19.210Z,2023-02-05T19:42:52Z,4014415087,213,6.1,4016258629,178,,4014415083,141,5.2,4014415085,212,11.5,4014415079,56,Right,4014415081,140,76.0,4014415077,155,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330861,9,1,1,2,0,4klvxyeh3xcus4ongu7c00mgc,1,24,92.7,2023-02-05T11:33:19.789Z,2023-02-05T19:43:13Z,4014415173,212,9.3,4014415175,213,0.4,4016259223,178,,4014415167,56,Back,4014415171,141,97.5,4014415165,3,,4014415169,140,32.3,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330865,10,49,1,2,2,4klvxyeh3xcus4ongu7c00mgc,1,32.4,97.2,2023-02-05T11:33:21.655Z,2023-02-05T19:43:23Z,,,,,,,,,,,,,,,,,,,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330873,11,1,1,2,2,4klvxyeh3xcus4ongu7c00mgc,1,32.4,97.2,2023-02-05T11:33:21.727Z,2023-02-05T19:43:27Z,4014415227,141,88.9,4014415231,213,4.1,4016259727,178,,4014415229,212,7.1,4014415225,140,28.3,4014415223,56,Back,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330879,12,1,1,2,4,4klvxyeh3xcus4ongu7c00mgc,1,28.3,88.9,2023-02-05T11:33:23.879Z,2023-02-05T19:43:30Z,4014415259,56,Back,4016259801,178,,4014415263,141,76.0,4014415265,212,9.2,4014415267,213,4.4,4014415261,140,25.7,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330883,13,1,1,2,5,4klvxyeh3xcus4ongu7c00mgc,1,25.7,76,2023-02-05T11:33:24.444Z,2023-02-05T19:43:35Z,4014415293,213,2.5,4014415289,212,14.8,4014415283,56,Back,4014415285,140,14.1,4014415287,141,88.4,4016259861,178,,,,,,,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330893,14,1,1,2,6,4klvxyeh3xcus4ongu7c00mgc,1,14.1,88.4,2023-02-05T11:33:25.335Z,2023-02-05T19:43:38Z,4014415331,213,0.7,4014415327,141,97.5,4016259975,178,,4014415329,212,9.8,4014415325,140,21.3,4014415323,56,Back,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330897,15,1,1,2,8,4klvxyeh3xcus4ongu7c00mgc,0,21.3,97.5,2023-02-05T11:33:27.418Z,2023-02-05T19:43:49Z,4014415355,212,0.7,4014415353,141,97.4,4016260183,178,,4014415405,286,,4014415357,213,6.2,4014415399,236,,4014415351,140,22.0,4014415349,56,Back,545o5sllzb34kosvbw3fxhc5x,A. Reca,4014415401,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330899,33,74,1,2,8,gi0l1habji5hpgar77dl5jqe,1,79.1,2.7,2023-02-05T11:33:27.504Z,2023-02-05T19:43:53Z,4014415371,56,Right,4016260307,178,,4014415373,285,,4014415463,233,15,,,,,,,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504330941,16,5,1,2,9,4klvxyeh3xcus4ongu7c00mgc,1,28.2,101.6,2023-02-05T11:33:28.071Z,2023-02-05T19:43:56Z,4014415637,233,34,4014415625,347,,4014415623,56,Back,,,,,,,,,,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
