id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2507159417,8,1,1,0,18,bqbbqm98ud8obe45ds9ohgyrd,1,87.3,93.4,2023-02-12T17:03:24.026Z,2023-02-13T00:54:28Z,4029208513,213,3.9,4030251395,178,,4029208511,212,11.5,4029208509,141,81.6,4029208505,56,Left,4029208507,140,79.5,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507159423,9,1,1,0,19,bqbbqm98ud8obe45ds9ohgyrd,1,79.5,81.6,2023-02-12T17:03:25.783Z,2023-02-13T00:54:36Z,4029208533,140,72.5,4029208531,56,Left,4030251605,178,,4029208539,213,3.1,4029208535,141,82.5,4029208537,212,7.4,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507159435,10,1,1,0,20,bqbbqm98ud8obe45ds9ohgyrd,1,72.5,82.5,2023-02-12T17:03:26.600Z,2023-02-13T00:54:38Z,4029208593,141,75.3,4030251653,178,,4029208591,140,73.6,4029208595,212,5.0,4029208589,56,Center,4029208597,213,4.9,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507159443,11,50,1,0,21,bqbbqm98ud8obe45ds9ohgyrd,1,71.8,71.3,2023-02-12T17:03:27.575Z,2023-02-13T00:54:42Z,4029208643,56,Center,4029208645,286,,4029208707,233,4,,,,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507159461,4,7,1,0,22,4raiad4l2j5lkfaz92pk4osb,1,28.2,28.7,2023-02-12T17:03:28.057Z,2023-02-13T00:54:46Z,4029208701,285,,4029208699,56,Back,4029856397,383,,4030251891,178,,4029208703,233,11,,,,,,,,,,6gjn7pt0i34q45g4porckuj8p,C. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507159463,5,49,1,0,23,4raiad4l2j5lkfaz92pk4osb,1,29.3,17.5,2023-02-12T17:03:29.104Z,2023-02-13T00:54:49Z,,,,,,,,,,,,,,,,,,,,,,,,,eh1ul4duphy1iz4odwx9tkjjd,N. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507278023,877,3,1,0,26,4raiad4l2j5lkfaz92pk4osb,0,42,20.5,2023-02-12T17:03:32.740Z,2023-02-13T00:54:55Z,4029857807,56,Back,4029857809,286,,4029857811,465,,4030252015,178,,4029857813,467,ahz2npxe4geixkaz25f2pc82d,,,,,,,,,,eh1ul4duphy1iz4odwx9tkjjd,N. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507159533,6,43,1,0,26,4raiad4l2j5lkfaz92pk4osb,1,0,0,2023-02-12T17:03:32.763Z,2023-02-12T17:03:48Z,4029209107,233,12,4029209785,144,3,4029209067,286,0,4029209065,56,Back,,,,,,,,,,,,,eh1ul4duphy1iz4odwx9tkjjd,N. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507159499,12,43,1,0,26,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2023-02-12T17:03:32.763Z,2023-02-12T17:03:51Z,4029208873,56,Center,4029208875,285,0,4029209961,144,45,,,,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507159537,7,4,1,0,28,4raiad4l2j5lkfaz92pk4osb,1,47,31.7,2023-02-12T17:03:34.199Z,2023-02-13T00:55:02Z,4029209251,233,13,4029209083,56,Back,4029209081,13,,4029209087,265,,4029209089,286,,4029209085,152,,,,,,,,eh1ul4duphy1iz4odwx9tkjjd,N. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507159555,13,4,1,0,28,bqbbqm98ud8obe45ds9ohgyrd,0,53,68.3,2023-02-12T17:03:34.200Z,2023-02-13T00:55:02Z,4030252209,389,,4029209187,56,Center,4029209189,152,,4029209185,13,,4029209191,265,,4029209271,233,7,4029209193,285,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507159913,14,17,1,1,6,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2023-02-12T17:04:13.002Z,2023-02-13T00:56:29Z,4029865387,189,,4029211087,393,,4029211089,13,243,4029211085,31,,,,,,,,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160155,8,1,1,1,27,4raiad4l2j5lkfaz92pk4osb,1,44.5,37.9,2023-02-12T17:04:33.193Z,2023-02-13T00:56:31Z,4029212379,212,11.8,4029212369,5,,4029212373,56,Center,4030253957,178,,4029212377,141,33.2,4029212375,140,55.3,4029213337,189,,4029212371,152,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,4029212381,213,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160171,9,1,1,1,28,4raiad4l2j5lkfaz92pk4osb,1,55.3,33.2,2023-02-12T17:04:34.035Z,2023-02-13T00:56:39Z,4029213251,189,,4030254107,178,,4029212473,213,2.7,4029212467,140,45.5,4029212469,141,40.1,4029212471,212,11.3,4029212465,56,Back,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160193,10,1,1,1,31,4raiad4l2j5lkfaz92pk4osb,1,45.5,41,2023-02-12T17:04:37.590Z,2023-02-13T00:56:42Z,4029212607,141,67.1,4029212605,140,34.5,4029212611,213,2.1,4029212609,212,21.2,4029212603,56,Back,4030254161,178,,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160227,11,1,1,1,34,4raiad4l2j5lkfaz92pk4osb,1,31.4,66.5,2023-02-12T17:04:40.118Z,2023-02-13T00:56:45Z,4029212767,141,49.6,4029212769,212,16.9,4029212771,213,3.9,4029212765,140,19.6,4030254263,178,,4029212763,56,Back,,,,,,,476nfumr6aadvufrqk72tq5be,L. Ranieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160265,12,1,1,1,36,4raiad4l2j5lkfaz92pk4osb,0,19.6,49.6,2023-02-12T17:04:42.825Z,2023-02-13T00:56:49Z,4029212981,212,61.3,4029212975,56,Center,4029212979,141,77.0,4029212985,1,,4029212977,140,75.2,4030254347,178,,4029212983,213,0.3,4029212973,155,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160279,15,49,1,1,41,bqbbqm98ud8obe45ds9ohgyrd,1,22.4,16.5,2023-02-12T17:04:47.611Z,2023-02-13T00:56:52Z,,,,,,,,,,,,,,,,,,,,,,,,,9pe3yqjsmcjtxdx7bdne3d4ut,M. De Sciglio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160321,16,1,1,1,41,bqbbqm98ud8obe45ds9ohgyrd,1,22.4,16.5,2023-02-12T17:04:47.644Z,2023-02-13T02:01:32Z,4029213277,141,37.2,4030344085,388,,4029213279,212,16.0,4029213275,140,15.2,4029213281,213,2.1,4029213273,56,Back,,,,,,,9pe3yqjsmcjtxdx7bdne3d4ut,M. De Sciglio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160365,17,1,1,1,46,bqbbqm98ud8obe45ds9ohgyrd,1,14.7,34.4,2023-02-12T17:04:52.179Z,2023-02-13T00:56:58Z,4029213551,141,11.8,4030254613,178,,4029213555,212,22.5,4029213559,213,5.5,4029213541,155,,4029213545,56,Back,4029213547,140,30.3,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160383,18,1,1,1,49,bqbbqm98ud8obe45ds9ohgyrd,1,30.3,11.8,2023-02-12T17:04:55.547Z,2023-02-13T00:57:01Z,4030254711,178,,4029213671,213,3.4,4029213665,141,8.7,4029213669,212,8.3,4029213661,140,22.7,4029213659,56,Back,,,,,,,7glxasv2ed6ey82dknto1y66t,Á. Di María,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160425,19,1,1,1,50,bqbbqm98ud8obe45ds9ohgyrd,1,22.7,8.7,2023-02-12T17:04:56.981Z,2023-02-13T00:57:06Z,4029213871,155,,4029213881,213,6.2,4029213877,141,7.7,4029213879,212,19.8,4029213875,140,41.5,4030254819,178,,4029213873,56,Back,,,,9pe3yqjsmcjtxdx7bdne3d4ut,M. De Sciglio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160431,20,61,1,1,52,bqbbqm98ud8obe45ds9ohgyrd,0,41.5,7.7,2023-02-12T17:04:58.931Z,2023-02-13T00:57:13Z,4030255051,178,,4029213897,56,Back,4030255047,21,,,,,,,,,,,,,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160625,13,5,1,1,54,4raiad4l2j5lkfaz92pk4osb,1,58.3,101,2023-02-12T17:05:00.539Z,2023-02-13T00:57:15Z,4029214895,233,21,4029214863,56,Left,4029214865,347,,,,,,,,,,,,,,,,,476nfumr6aadvufrqk72tq5be,L. Ranieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160445,21,5,1,1,54,bqbbqm98ud8obe45ds9ohgyrd,0,41.7,-1,2023-02-12T17:05:00.539Z,2023-02-13T00:57:15Z,4029214929,233,13,4029213963,56,Back,4029213965,347,,,,,,,,,,,,,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160659,14,1,1,2,6,4raiad4l2j5lkfaz92pk4osb,1,56.8,100,2023-02-12T17:05:12.164Z,2023-02-13T00:57:16Z,4029215037,140,22.5,4029215035,56,Back,4029215049,189,,4029215039,141,90.0,4029215045,1,,4029215041,212,36.8,4029215043,213,3.3,4029215033,107,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160673,15,1,1,2,11,4raiad4l2j5lkfaz92pk4osb,1,24.2,91.1,2023-02-12T17:05:17.178Z,2023-02-13T00:57:20Z,4030255163,178,,4029215113,141,68.4,4029215109,56,Back,4029215111,140,7.5,4029215117,213,3.9,4029215115,212,23.4,,,,,,,476nfumr6aadvufrqk72tq5be,L. Ranieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160693,16,1,1,2,13,4raiad4l2j5lkfaz92pk4osb,1,7.9,68.6,2023-02-12T17:05:19.250Z,2023-02-13T00:57:24Z,4029215219,140,26.5,4029215217,56,Back,4030255303,178,,4029215221,141,64.4,4029215225,212,19.7,4029215231,213,6.1,,,,,,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160709,17,1,1,2,15,4raiad4l2j5lkfaz92pk4osb,1,25.2,57.3,2023-02-12T17:05:21.931Z,2023-02-13T00:58:35Z,4030256869,178,,4029215313,56,Back,4029215321,213,4.9,4029215317,141,28.9,4029215315,140,28.5,4029215319,212,19.6,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160757,18,1,1,2,18,4raiad4l2j5lkfaz92pk4osb,1,28.7,33.1,2023-02-12T17:05:24.676Z,2023-02-13T00:58:38Z,4030257005,178,,4029215573,56,Back,4029215581,213,2.6,4029215577,141,53.7,4029215579,212,29.3,4029215575,140,4.2,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160831,19,1,1,2,22,4raiad4l2j5lkfaz92pk4osb,1,6,51.6,2023-02-12T17:05:28.183Z,2023-02-13T00:58:53Z,4029215973,212,56.0,4030257423,178,,4029215975,213,0.2,4029215977,1,,4029215967,56,Center,4029215969,140,58.1,4029215965,157,,4029215971,141,69.2,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160835,20,61,1,2,26,4raiad4l2j5lkfaz92pk4osb,0,58.1,69.2,2023-02-12T17:05:32.299Z,2023-02-13T00:59:06Z,4029215981,56,Center,4030257619,178,,4030257617,21,,,,,,,,,,,,,,,,,6gjn7pt0i34q45g4porckuj8p,C. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160839,22,49,1,2,28,bqbbqm98ud8obe45ds9ohgyrd,1,59.1,19.9,2023-02-12T17:05:34.322Z,2023-02-13T00:59:10Z,,,,,,,,,,,,,,,,,,,,,,,,,9pe3yqjsmcjtxdx7bdne3d4ut,M. De Sciglio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160867,23,1,1,2,30,bqbbqm98ud8obe45ds9ohgyrd,1,55.5,18.4,2023-02-12T17:05:36.613Z,2023-02-13T00:59:15Z,4029216153,56,Back,4030257765,178,,4029216161,213,3.2,4029216157,141,16.5,4029216155,140,41.1,4029216159,212,15.2,,,,,,,9pe3yqjsmcjtxdx7bdne3d4ut,M. De Sciglio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160923,24,2,1,2,31,bqbbqm98ud8obe45ds9ohgyrd,1,39.3,17.8,2023-02-12T17:05:37.659Z,2023-02-13T00:59:17Z,4030257831,178,,4029216471,7,7glxasv2ed6ey82dknto1y66t,4029216475,140,63.2,4029216477,141,22.5,4029216473,56,Center,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507160957,21,55,1,2,31,4raiad4l2j5lkfaz92pk4osb,1,29.8,66.8,2023-02-12T17:05:37.660Z,2023-02-13T00:59:17Z,,,,,,,,,,,,,,,,,,,,,,,,,476nfumr6aadvufrqk72tq5be,L. Ranieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507161403,22,1,1,3,12,4raiad4l2j5lkfaz92pk4osb,0,32.4,83.3,2023-02-12T17:06:18.093Z,2023-02-13T00:59:18Z,4029218969,141,50.0,4029218957,155,,4030257877,178,,4029218953,5,,4029218967,140,70.3,4029218971,212,45.8,4029218965,56,Center,4029218961,241,,476nfumr6aadvufrqk72tq5be,L. Ranieri,4029218975,1,,4029221143,189,4029218973,213,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507161431,25,1,1,3,14,bqbbqm98ud8obe45ds9ohgyrd,1,27.1,51.8,2023-02-12T17:06:20.887Z,2023-02-13T00:59:25Z,4029219107,212,12.5,4029219097,3,,4029219099,56,Back,4029219111,213,0.8,4030258197,388,,4029219101,140,35.7,4029219103,141,64.6,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507161441,26,49,1,3,16,bqbbqm98ud8obe45ds9ohgyrd,1,35.7,64.6,2023-02-12T17:06:22.092Z,2023-02-13T00:59:28Z,,,,,,,,,,,,,,,,,,,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507161467,27,1,1,3,19,bqbbqm98ud8obe45ds9ohgyrd,1,39,57,2023-02-12T17:06:25.234Z,2023-02-13T00:59:31Z,4029219319,213,0.0,4029219315,141,57.2,4029219317,212,9.6,4030258429,178,,4029219311,56,Back,4029219313,140,48.1,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507161499,28,1,1,3,19,bqbbqm98ud8obe45ds9ohgyrd,1,48.1,57.2,2023-02-12T17:06:25.723Z,2023-02-13T00:59:35Z,4029219443,140,52.8,4029219451,212,5.4,4029219447,141,53.9,4029219453,213,5.9,4029219441,56,Center,4030258521,178,,,,,,,,c6nl81c1q4unq5js94s6s942x,F. Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507161503,29,3,1,3,21,bqbbqm98ud8obe45ds9ohgyrd,0,53.6,51.4,2023-02-12T17:06:27.090Z,2023-02-13T00:59:43Z,4029871631,465,,4030258683,178,,4029219701,233,23,4029219461,286,,4029219459,56,Center,,,,,,,,,,7glxasv2ed6ey82dknto1y66t,Á. Di María,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507161529,23,7,1,3,21,4raiad4l2j5lkfaz92pk4osb,1,46.4,48.6,2023-02-12T17:06:27.413Z,2023-02-13T00:59:49Z,4029871741,385,,4030258797,178,,4029219617,285,,4029219669,233,29,4029219615,56,Back,,,,,,,,,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507161535,24,49,1,3,22,4raiad4l2j5lkfaz92pk4osb,1,52.4,68.1,2023-02-12T17:06:28.709Z,2023-02-13T00:59:53Z,,,,,,,,,,,,,,,,,,,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
