id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId
2495749113,3,4,1,0,15,3vo5mpj7catp66nrwwqiuhuup,1,31.2,42.2,2023-01-07T19:48:48.251Z,2023-01-08T00:20:16Z,3969374801,56,Back,3969374799,13,,3969374807,285,,3969374803,152,,3969374805,265,,3969374859,233,9,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749121,9,4,1,0,15,67z1gqyiuzpmmb15q5fy7ntc4,0,68.8,57.8,2023-01-07T19:48:48.252Z,2023-01-08T00:20:15Z,3969374851,286,,3969666429,178,,3969374867,233,3,3969374849,265,,3969374843,13,,3969374847,152,,3969374845,56,Center,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749183,4,1,1,0,26,3vo5mpj7catp66nrwwqiuhuup,1,27.7,47,2023-01-07T19:48:59.291Z,2023-01-08T00:20:33Z,3969375199,140,32.6,3969375201,141,71.2,3969375197,56,Back,3969375193,5,,3969375195,152,,3969375209,189,,3969375203,212,17.2,3969375205,213,1.3,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,3969666611,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749191,5,1,1,0,30,3vo5mpj7catp66nrwwqiuhuup,1,32.6,71.1,2023-01-07T19:49:03.219Z,2023-01-08T00:20:38Z,3969666673,178,,3969375251,141,67.6,3969375255,213,5.9,3969375247,56,Back,3969375249,140,37.7,3969375253,212,5.9,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749213,6,1,1,0,33,3vo5mpj7catp66nrwwqiuhuup,1,35.9,60.2,2023-01-07T19:49:06.521Z,2023-01-08T00:20:40Z,3969666709,178,,3969375351,56,Back,3969375361,1,,3969375355,141,11.9,3969375357,212,33.4,3969375353,140,41.9,3969375359,213,4.9,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749237,7,1,1,0,42,3vo5mpj7catp66nrwwqiuhuup,1,48.8,6.1,2023-01-07T19:49:14.842Z,2023-01-08T00:20:47Z,3969666803,178,,3969375501,140,38.8,3969375499,56,Back,3969375505,212,12.4,3969375507,213,2.6,3969375503,141,15.9,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749249,8,1,1,0,46,3vo5mpj7catp66nrwwqiuhuup,1,37.3,17.7,2023-01-07T19:49:19.212Z,2023-01-08T00:20:50Z,3969666829,178,,3969375575,212,9.8,3969375577,213,5.6,3969375573,141,8.5,3969375569,56,Back,3969375571,140,44.5,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749257,9,1,1,0,48,3vo5mpj7catp66nrwwqiuhuup,1,39.2,10.9,2023-01-07T19:49:21.470Z,2023-01-08T00:20:55Z,3969375631,141,16.2,3969666867,178,,3969375633,212,20.4,3969375635,213,3.0,3969375629,140,20.1,3969375627,56,Back,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749275,10,1,1,0,51,3vo5mpj7catp66nrwwqiuhuup,1,17.6,14.1,2023-01-07T19:49:23.714Z,2023-01-08T00:20:58Z,3969375765,212,20.8,3969375767,213,2.4,3969375763,141,35.7,3969375759,56,Back,3969666963,178,,3969375761,140,3.6,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749303,11,1,1,0,54,3vo5mpj7catp66nrwwqiuhuup,1,7,47,2023-01-07T19:49:27.511Z,2023-01-08T00:21:02Z,3969375955,213,1.1,3969375949,141,90.6,3969375947,140,22.4,3969375959,1,,3969375953,212,33.8,3969375945,56,Back,3969667007,178,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749325,12,1,1,0,59,3vo5mpj7catp66nrwwqiuhuup,1,22.5,90.5,2023-01-07T19:49:32.630Z,2023-01-08T00:21:05Z,3969376071,213,6.1,3969376063,56,Back,3969376069,212,17.3,3969376067,141,85.6,3969667075,178,,3969376065,140,38.7,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749347,13,1,1,1,4,3vo5mpj7catp66nrwwqiuhuup,1,37,82.1,2023-01-07T19:49:37.156Z,2023-01-08T00:21:08Z,3969376187,155,,3969667091,178,,3969376195,140,52.5,3969376197,141,24.6,3969376201,213,5.1,3969376199,212,42.4,3969376191,56,Center,3969376203,1,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749375,14,2,1,1,9,3vo5mpj7catp66nrwwqiuhuup,1,53.6,23.7,2023-01-07T19:49:41.935Z,2023-01-08T00:21:12Z,3969376431,4,,3969376413,140,77.6,3969376415,141,25.6,3969376411,56,Center,3969667145,178,,3969376487,7,asyzhp3qu95vmzdbau6nmoic5,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749379,11,55,1,1,9,67z1gqyiuzpmmb15q5fy7ntc4,1,22.5,75.2,2023-01-07T19:49:41.936Z,2023-01-08T00:21:13Z,,,,,,,,,,,,,,,,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749359,10,43,1,1,14,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-01-07T19:49:46.799Z,2023-01-07T19:49:49Z,3969376273,56,Back,3969376397,144,63,3969376271,182,0,3969376267,173,0,3969376269,178,0,,,,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749455,12,1,1,1,31,67z1gqyiuzpmmb15q5fy7ntc4,1,14.1,63.9,2023-01-07T19:50:04.523Z,2023-01-08T00:21:19Z,3969376909,56,Back,3969376907,241,,3969376905,5,,3969376917,213,1.4,3969376913,141,87.3,3969376915,212,16.2,3969376911,140,17.2,3969667265,178,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749469,13,1,1,1,34,67z1gqyiuzpmmb15q5fy7ntc4,0,19.4,89.7,2023-01-07T19:50:07.572Z,2023-01-08T00:21:22Z,3969376983,213,6.3,3969376985,1,,3969667329,178,,3969376973,155,,3969376977,140,63.4,3969376979,141,87.9,3969376975,56,Left,3969376981,212,46.2,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749473,15,12,1,1,37,3vo5mpj7catp66nrwwqiuhuup,1,35.7,17.4,2023-01-07T19:50:10.550Z,2023-01-08T00:21:27Z,3969376993,140,37.5,3969376999,213,4.9,3969376997,212,13.3,3969376995,141,0.0,3969376991,56,Back,3969377005,167,,3969667391,178,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749479,14,5,1,1,40,67z1gqyiuzpmmb15q5fy7ntc4,1,61.2,101.5,2023-01-07T19:50:13.193Z,2023-01-08T00:21:32Z,3969377041,233,16,3969377023,56,Left,3969377025,347,,,,,,,,,,,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749475,16,5,1,1,40,3vo5mpj7catp66nrwwqiuhuup,0,38.8,-1.5,2023-01-07T19:50:13.193Z,2023-01-08T00:21:32Z,3969377045,233,14,3969377003,347,,3969377001,56,Back,,,,,,,,,,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749547,15,1,1,1,48,67z1gqyiuzpmmb15q5fy7ntc4,1,58.1,100,2023-01-07T19:50:21.270Z,2023-01-08T00:21:37Z,3969377601,189,,3969377385,141,81.5,3969377387,212,28.9,3969377389,213,3.6,3969377383,140,33.9,3969377381,56,Back,3969377379,107,,3969377391,1,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749557,16,1,1,1,48,67z1gqyiuzpmmb15q5fy7ntc4,1,33,79.4,2023-01-07T19:50:21.597Z,2023-01-08T00:21:56Z,3969377425,212,20.0,3969377427,213,4.6,3969377423,141,50.3,3969377421,140,30.0,3969377687,189,,3969667559,178,,3969377419,56,Back,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749559,17,1,1,1,51,67z1gqyiuzpmmb15q5fy7ntc4,1,30,50.3,2023-01-07T19:50:24.129Z,2023-01-08T00:21:59Z,3969377451,213,5.1,3969667601,178,,3969377445,140,36.2,3969377447,141,27.2,3969377443,56,Back,3969377449,212,17.0,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749573,18,1,1,1,54,67z1gqyiuzpmmb15q5fy7ntc4,1,36.2,27.2,2023-01-07T19:50:26.797Z,2023-01-08T00:22:03Z,3969377527,212,19.4,3969377523,140,52.0,3969377529,213,5.7,3969377525,141,12.4,3969377521,56,Right,3969667933,178,,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749577,19,4,1,1,55,67z1gqyiuzpmmb15q5fy7ntc4,1,55,11.4,2023-01-07T19:50:28.698Z,2023-01-08T00:22:08Z,3969377553,286,,3969377545,13,,3969377547,56,Right,3969377549,152,,3969377641,233,17,3969378677,294,,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749591,17,4,1,1,55,3vo5mpj7catp66nrwwqiuhuup,0,45,88.6,2023-01-07T19:50:28.699Z,2023-01-08T00:22:08Z,3969377625,294,,3969377623,13,,3969377627,56,Back,3969377629,152,,3969667999,178,,3969377631,285,,3969377681,233,19,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749665,20,1,1,2,11,67z1gqyiuzpmmb15q5fy7ntc4,1,53.3,16.7,2023-01-07T19:50:44.647Z,2023-01-08T00:22:15Z,3969378039,213,2.7,3969378035,141,28.1,3969378027,5,,3969668129,178,,3969379197,189,,3969378031,56,Back,3969378037,212,16.4,3969378033,140,39.5,721e4tx2wrwb4kd9w80fcq19l,S. Birindelli,3969378029,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749675,21,1,1,2,12,67z1gqyiuzpmmb15q5fy7ntc4,1,35.7,32.8,2023-01-07T19:50:45.318Z,2023-01-08T00:22:21Z,3969379107,189,,3969378107,213,3.1,3969378103,141,33.5,3969378105,212,9.5,3969378099,56,Back,3969668201,178,,3969378101,140,26.7,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749695,22,1,1,2,17,67z1gqyiuzpmmb15q5fy7ntc4,1,26.7,33.5,2023-01-07T19:50:49.779Z,2023-01-08T00:22:24Z,3969668223,178,,3969378221,212,11.4,3969378219,141,49.6,3969378217,140,29.6,3969378215,56,Back,3969378223,213,1.3,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749701,23,1,1,2,19,67z1gqyiuzpmmb15q5fy7ntc4,1,30,54.9,2023-01-07T19:50:52.510Z,2023-01-08T00:22:27Z,3969668285,178,,3969378255,141,84.0,3969378259,213,1.9,3969378253,140,23.0,3969378257,212,21.1,3969378251,56,Back,,,,,,,4vonqsqrzoyye4vs6n7dud2p5,José Machín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749711,24,1,1,2,22,67z1gqyiuzpmmb15q5fy7ntc4,1,21.4,85.8,2023-01-07T19:50:55.530Z,2023-01-08T00:22:30Z,3969378307,213,3.9,3969378303,141,69.0,3969378305,212,16.9,3969378301,140,9.6,3969668307,178,,3969378299,56,Back,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749721,25,1,1,2,25,67z1gqyiuzpmmb15q5fy7ntc4,1,9.6,69,2023-01-07T19:50:58.087Z,2023-01-08T00:22:32Z,3969378369,212,15.7,3969378371,213,1.5,3969378363,56,Back,3969378367,141,92.0,3969668337,178,,3969378365,140,11.3,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749735,26,1,1,2,27,67z1gqyiuzpmmb15q5fy7ntc4,0,15.1,93.6,2023-01-07T19:51:00.371Z,2023-01-08T00:22:36Z,3969378471,286,,3969378465,236,,3969668385,178,,3969378439,141,93.5,3969378435,56,Back,3969378443,213,6.2,3969378467,233,18,3969378437,140,16.9,thnje2i2s96fcbuscj57053p,A. Izzo,3969378441,212,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749737,18,74,1,2,27,3vo5mpj7catp66nrwwqiuhuup,1,74.1,9.2,2023-01-07T19:51:00.449Z,2023-01-08T00:22:39Z,3969378479,233,26,3969378449,56,Right,3969378451,285,,3969668393,178,,,,,,,,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749747,19,5,1,2,28,3vo5mpj7catp66nrwwqiuhuup,0,73.9,-1,2023-01-07T19:51:01.632Z,2023-01-08T00:22:44Z,3969378505,347,,3969378563,233,27,3969378503,56,Right,,,,,,,,,,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749751,27,5,1,2,28,67z1gqyiuzpmmb15q5fy7ntc4,1,26.1,101,2023-01-07T19:51:01.632Z,2023-01-08T00:22:43Z,3969378539,233,19,3969378525,56,Back,3969378527,347,,,,,,,,,,,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749783,28,1,1,2,38,67z1gqyiuzpmmb15q5fy7ntc4,1,27.9,100,2023-01-07T19:51:11.153Z,2023-01-08T00:22:48Z,3969378723,107,,3969378729,141,90.0,3969378727,140,13.2,3969378725,56,Back,3969378733,212,17.2,3969378737,213,3.6,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749789,29,1,1,2,41,67z1gqyiuzpmmb15q5fy7ntc4,1,13.1,90,2023-01-07T19:51:13.907Z,2023-01-08T00:22:51Z,3969378783,213,4.1,3969378779,141,71.3,3969378777,140,4.2,3969378775,56,Back,3969378781,212,15.8,3969668465,178,,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749803,30,1,1,2,44,67z1gqyiuzpmmb15q5fy7ntc4,0,4.6,73.5,2023-01-07T19:51:17.184Z,2023-01-08T00:22:55Z,3969378891,141,65.9,3969378885,155,,3969378889,140,37.3,3969378887,56,Back,3969378895,213,6.1,3969668483,178,,3969378893,212,34.7,3969378897,1,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749817,20,1,1,2,46,3vo5mpj7catp66nrwwqiuhuup,1,52.3,28.8,2023-01-07T19:51:19.282Z,2023-01-08T00:23:15Z,3969378961,56,Center,3969668531,21,,3969378967,212,13.2,3969378969,213,0.0,3969378963,140,64.9,3969668679,388,,3969378965,141,29.7,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749821,21,61,1,2,47,3vo5mpj7catp66nrwwqiuhuup,0,64.9,29.7,2023-01-07T19:51:19.879Z,2023-01-08T00:23:25Z,3969378975,56,Center,3969668767,15,,3969668769,388,,,,,,,,,,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495750303,45,61,1,2,48,67z1gqyiuzpmmb15q5fy7ntc4,0,33.3,74.9,2023-01-07T19:51:21.094Z,2023-01-08T00:23:30Z,3969668819,21,,3969668821,178,,3969381605,56,Back,,,,,,,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
