id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/10/value,qualifier/8/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2496077181,5,1,1,0,16,9dntj5dioj5ex52yrgwzxrq9l,1,23,66.8,2023-01-08T19:47:24.134Z,2023-01-09T01:55:52Z,3971110479,140,20.4,3971110485,213,4.6,3971110477,56,Back,3971110483,212,20.2,3971110481,141,37.3,3971363427,178,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077187,6,1,1,0,20,9dntj5dioj5ex52yrgwzxrq9l,1,22.6,38.9,2023-01-08T19:47:27.898Z,2023-01-09T01:55:56Z,3971110551,141,63.0,3971110553,212,16.4,3971110547,56,Back,3971110555,213,1.6,3971363435,178,,3971110549,140,22.4,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077195,7,1,1,0,24,9dntj5dioj5ex52yrgwzxrq9l,1,25.4,57,2023-01-08T19:47:32.334Z,2023-01-09T01:56:00Z,3971110599,140,32.6,3971110603,212,32.4,3971110601,141,10.7,3971363443,178,,3971110597,56,Back,3971110607,1,,3971110605,213,4.9,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077201,8,1,1,0,27,9dntj5dioj5ex52yrgwzxrq9l,1,31.1,8.7,2023-01-08T19:47:35.160Z,2023-01-09T01:56:09Z,3971110661,213,5.9,3971110659,212,12.3,3971110655,140,42.2,3971110657,141,2.7,3971363461,178,,3971110653,56,Back,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077205,9,1,1,0,30,9dntj5dioj5ex52yrgwzxrq9l,1,37.1,4.7,2023-01-08T19:47:38.127Z,2023-01-09T01:56:12Z,3971110681,56,Back,3971110683,140,28.2,3971110689,213,3.2,3971110685,141,3.8,3971110687,212,9.4,3971363477,178,,,,,,,,9vnr9uog5fmggich2i4vjxwbt,A. Saelemaekers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077217,10,1,1,0,32,9dntj5dioj5ex52yrgwzxrq9l,1,28.2,3.8,2023-01-08T19:47:39.995Z,2023-01-09T01:56:21Z,3971110783,56,Back,3971363489,178,,3971110787,141,42.5,3971110785,140,14.9,3971110791,213,2.1,3971110789,212,29.8,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077225,11,1,1,0,37,9dntj5dioj5ex52yrgwzxrq9l,1,14.5,43.1,2023-01-08T19:47:45.350Z,2023-01-09T01:56:25Z,3971110835,141,25.3,3971110839,213,5.2,3971110837,212,13.7,3971363493,178,,3971110833,140,20.7,3971110831,56,Back,,,,,,,7kph61hobc93t2c2tl8l5j105,C. Tătărușanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077229,12,1,1,0,41,9dntj5dioj5ex52yrgwzxrq9l,1,24.3,32.5,2023-01-08T19:47:49.220Z,2023-01-09T01:56:29Z,3971110887,212,20.7,3971110881,56,Back,3971110883,140,22.9,3971110889,213,1.6,3971363499,178,,3971110885,141,62.9,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077239,13,1,1,0,44,9dntj5dioj5ex52yrgwzxrq9l,1,22.9,62.9,2023-01-08T19:47:51.767Z,2023-01-09T01:56:32Z,3971110965,212,21.4,3971110967,213,1.4,3971110961,140,27.3,3971110959,56,Back,3971110963,141,93.6,3971363507,178,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077253,14,1,1,0,47,9dntj5dioj5ex52yrgwzxrq9l,1,27.3,93.6,2023-01-08T19:47:55.117Z,2023-01-09T01:56:35Z,3971111037,213,4.0,3971111029,56,Back,3971111035,212,21.1,3971111031,140,14.9,3971363515,178,,3971111033,141,69.2,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077265,15,1,1,0,52,9dntj5dioj5ex52yrgwzxrq9l,1,25.7,54.9,2023-01-08T19:47:59.894Z,2023-01-09T01:56:39Z,3971111111,213,4.7,3971111107,141,23.6,3971111109,212,21.3,3971363519,178,,3971111105,140,24.9,3971111103,56,Back,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077267,16,1,1,0,55,9dntj5dioj5ex52yrgwzxrq9l,1,24.9,18.8,2023-01-08T19:48:03.639Z,2023-01-09T01:56:43Z,3971111123,141,4.0,3971111127,213,4.8,3971111121,140,25.4,3971111119,56,Back,3971363529,178,,3971111125,212,10.1,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077277,17,1,1,0,58,9dntj5dioj5ex52yrgwzxrq9l,1,26.5,3.7,2023-01-08T19:48:05.829Z,2023-01-09T01:56:48Z,3971111207,213,1.9,3971111205,212,16.7,3971363541,178,,3971111201,140,20.7,3971111203,141,26.5,3971111199,56,Back,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077295,18,1,1,1,3,9dntj5dioj5ex52yrgwzxrq9l,1,21.5,33.4,2023-01-08T19:48:10.988Z,2023-01-09T01:56:52Z,3971111307,141,68.0,3971111311,213,1.6,3971363565,178,,3971111309,212,23.5,3971111305,140,21.3,3971111303,56,Back,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077317,19,1,1,1,8,9dntj5dioj5ex52yrgwzxrq9l,1,28.1,82.8,2023-01-08T19:48:16.131Z,2023-01-09T01:57:02Z,3971111417,140,30.6,3971111421,212,8.3,3971111419,141,94.4,3971111423,213,1.2,3971111415,56,Back,3971363595,178,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077325,20,1,1,1,12,9dntj5dioj5ex52yrgwzxrq9l,1,33.1,59.1,2023-01-08T19:48:20.532Z,2023-01-09T01:57:08Z,3971363607,178,,3971111469,141,28.3,3971111473,213,4.7,3971111465,56,Back,3971111471,212,21.0,3971111467,140,33.7,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077339,21,1,1,1,15,9dntj5dioj5ex52yrgwzxrq9l,1,39.9,24.5,2023-01-08T19:48:23.656Z,2023-01-09T01:57:16Z,3971111547,212,8.7,3971111545,141,13.3,3971111549,213,5.2,3971111543,140,43.9,3971111541,56,Back,3971363619,178,,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077351,22,1,1,1,19,9dntj5dioj5ex52yrgwzxrq9l,1,52,13.7,2023-01-08T19:48:27.725Z,2023-01-09T01:57:21Z,3971111603,140,55.6,3971111601,56,Center,3971111605,141,25.2,3971111609,213,1.1,3971111607,212,8.7,3971363625,178,,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496127137,1097,67,1,1,20,9dntj5dioj5ex52yrgwzxrq9l,1,55.3,25.6,2023-01-08T19:48:28.681Z,2023-01-09T02:57:23Z,3971373523,233,746,,,,,,,,,,,,,,,,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496127135,746,67,1,1,20,2tk2l9sgktwc9jhzqdd4mpdtb,0,44.7,74.4,2023-01-08T19:48:28.682Z,2023-01-09T02:30:47Z,3971373527,233,1097,,,,,,,,,,,,,,,,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077379,24,61,1,1,20,9dntj5dioj5ex52yrgwzxrq9l,0,53.3,21.5,2023-01-08T19:48:28.728Z,2023-01-09T01:57:29Z,3971363641,178,,3971111779,56,Center,,,,,,,,,,,,,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077355,8,49,1,1,22,2tk2l9sgktwc9jhzqdd4mpdtb,1,53.1,86.8,2023-01-08T19:48:30.064Z,2023-01-09T01:57:46Z,,,,,,,,,,,,,,,,,,,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077363,9,4,1,1,23,2tk2l9sgktwc9jhzqdd4mpdtb,1,55.4,88.4,2023-01-08T19:48:31.066Z,2023-01-09T01:57:52Z,3971111651,152,,3971111673,233,23,3971111653,286,,3971111649,56,Left,3971111645,13,,3971111647,294,,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077365,23,4,1,1,23,9dntj5dioj5ex52yrgwzxrq9l,0,44.6,11.6,2023-01-08T19:48:31.067Z,2023-01-09T01:57:51Z,3971111693,233,9,3971111659,13,,3971111661,56,Back,3971111663,152,,3971363669,178,,3971111809,294,,3971111667,285,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077455,10,1,1,2,2,2tk2l9sgktwc9jhzqdd4mpdtb,1,57.4,87.9,2023-01-08T19:49:10.575Z,2023-01-09T02:05:11Z,3971112295,5,,3971112299,56,Center,3971112303,141,74.7,3971112297,152,,3971112301,140,65.5,3971112305,212,12.4,3971364607,178,,3971112307,213,5.5,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077459,11,50,1,2,4,2tk2l9sgktwc9jhzqdd4mpdtb,1,64.9,64.4,2023-01-08T19:49:12.518Z,2023-01-09T02:05:23Z,3971112317,286,,3971112351,233,25,3971112315,56,Center,,,,,,,,,,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077461,25,7,1,2,5,9dntj5dioj5ex52yrgwzxrq9l,1,35.1,35.6,2023-01-08T19:49:13.403Z,2023-01-09T02:05:30Z,3971112339,285,,3971274981,384,,3971364661,178,,3971112337,56,Back,3971112345,233,11,,,,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077463,26,49,1,2,8,9dntj5dioj5ex52yrgwzxrq9l,1,37.3,41.2,2023-01-08T19:49:15.938Z,2023-01-09T02:05:46Z,,,,,,,,,,,,,,,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077469,27,1,1,2,9,9dntj5dioj5ex52yrgwzxrq9l,1,45.7,44.2,2023-01-08T19:49:17.550Z,2023-01-09T02:05:51Z,3971112409,212,24.9,3971112405,140,56.5,3971112407,141,76.8,3971112411,213,1.1,3971364729,178,,3971112403,56,Center,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077491,28,1,1,2,13,9dntj5dioj5ex52yrgwzxrq9l,1,66.2,79.8,2023-01-08T19:49:21.562Z,2023-01-09T02:05:59Z,3971112517,212,18.8,3971112519,213,0.2,3971112515,141,84.9,3971112511,56,Left,3971112513,140,83.8,3971364759,178,,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077493,29,1,1,2,17,9dntj5dioj5ex52yrgwzxrq9l,1,88.2,78.2,2023-01-08T19:49:25.596Z,2023-01-09T02:06:13Z,3971112983,154,,3971112981,210,13,3971112547,140,88.7,3971112553,213,4.7,3971112551,212,17.6,3971112545,56,Center,3971275183,223,,3971112549,141,52.4,11o903vztwpnmvgrinn208qnd,Rafael Leão,1,3971364785,178,3971112543,155,3971275185,20,3971112541,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077497,30,13,1,2,18,9dntj5dioj5ex52yrgwzxrq9l,1,90.2,54.2,2023-01-08T19:49:26.562Z,2023-01-09T02:06:13Z,3971112741,153,,3971113001,328,,3971112997,102,34.5,3971112989,29,,3971112569,22,,3971112985,15,,3971113007,147,50.4,3971112991,154,,9sxg58hszjq17avxgumftdu22,S. Tonali,1,3971112571,17,3971364829,178,3971113003,391,3971113009,230,99.0,3971113005,146,92.3,3971112999,103,9.7,3971112987,75,3971112993,55,29,3971113011,231,50.5,3971112573,56,Center,,,,,,,,,,,,,,
2496077505,31,13,1,2,19,9dntj5dioj5ex52yrgwzxrq9l,1,91.6,45.8,2023-01-08T19:49:26.733Z,2023-01-09T02:06:29Z,3971116919,103,16.7,3971116911,29,,3971116913,55,30,3971364895,178,,3971116701,22,,3971116917,102,38.2,3971116703,17,,3971116921,230,98.8,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,3971116783,328,3971116923,231,3971112615,56,3971116909,75,,3971116779,15,,,,,,,,,,,,,,,,48.4,Center,,,,,,,,,,,,
2496077495,12,5,1,2,21,2tk2l9sgktwc9jhzqdd4mpdtb,1,-1.2,60.2,2023-01-08T19:49:28.815Z,2023-01-09T02:06:33Z,3971112649,233,32,3971112561,346,,3971112559,56,Back,,,,,,,,,,,,,,,,1pkymw7biivk760rxhubin1ed,Z. Çelik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077509,32,5,1,2,21,9dntj5dioj5ex52yrgwzxrq9l,0,101.2,39.8,2023-01-08T19:49:28.815Z,2023-01-09T02:06:33Z,3971112641,346,,3971112639,56,Center,3971112665,233,12,,,,,,,,,,,,,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077603,13,1,1,2,59,2tk2l9sgktwc9jhzqdd4mpdtb,1,4.9,54.3,2023-01-08T19:50:07.578Z,2023-01-09T02:06:37Z,3971113313,74,,3971113307,213,0.1,3971113305,212,55.6,3971113309,1,,3971113303,141,61.8,3971113297,155,,3971113301,140,57.6,3971113295,124,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,3971113299,56,,,,,,,,,,,,,,,,,,,,,,,,,,,Center,,,,,,,,,,,
2496077605,14,1,1,3,2,2tk2l9sgktwc9jhzqdd4mpdtb,1,58.7,62.6,2023-01-08T19:50:10.606Z,2023-01-09T02:07:00Z,3971113317,168,,3971113321,140,68.7,3971113319,56,Center,3971113323,141,65.4,3971113315,3,,3971364961,388,,3971113325,212,10.7,3971113327,213,0.2,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077613,15,1,1,3,3,2tk2l9sgktwc9jhzqdd4mpdtb,1,65.5,63.3,2023-01-08T19:50:11.324Z,2023-01-09T02:07:15Z,3971113375,213,5.1,3971365037,388,,3971113531,210,15,3971113367,56,Center,3971113373,212,6.9,3971113369,140,67.8,3971113371,141,53.8,,,,93i0gcndi2m8giqqcm4knduxh,P. Dybala,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077615,16,15,1,3,6,2tk2l9sgktwc9jhzqdd4mpdtb,1,71.4,58.5,2023-01-08T19:50:14.618Z,2023-01-09T02:07:15Z,3971365077,178,,3971113543,102,51.7,3971113477,82,,3971113391,18,,3971113393,56,Center,3971113533,78,,3971113535,29,,3971113557,231,50,eu4xivu8i6yla9fcnuncx1ucp,N. Zaniolo,,3971113545,103,3971113551,146,3971113553,147,3971113389,22,,3971113547,215,,3971113473,72,,3971113555,230,3971113537,55,15,3971113481,233,33,,,,76.0,57.4,19,98.5,,,,,,,,,,
2496077619,33,10,1,3,6,9dntj5dioj5ex52yrgwzxrq9l,1,25.6,42.1,2023-01-08T19:50:14.692Z,2023-01-09T02:07:19Z,3971113485,233,16,3971113411,56,Back,3971365093,178,,3971113409,94,,,,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077629,17,5,1,3,11,2tk2l9sgktwc9jhzqdd4mpdtb,1,89,101.8,2023-01-08T19:50:19.225Z,2023-01-09T02:07:23Z,3971113501,233,34,3971113467,347,,3971113465,56,Left,,,,,,,,,,,,,,,,du4ciqofpkn3nei5q3huwlnje,N. Zalewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
