id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2495521123,4,5,1,0,19,6tuibxq39fdryu8ou06wcm0q3,0,27.6,101.4,2023-01-07T14:04:58.286Z,2023-01-07T20:29:05Z,3968147769,347,,3968147767,56,Back,3968147909,233,9,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521145,9,5,1,0,19,4raiad4l2j5lkfaz92pk4osb,1,72.4,-1.4,2023-01-07T14:04:58.286Z,2023-01-07T20:29:05Z,3968147875,347,,3968147879,233,4,3968147873,56,Right,,,,,,,,,,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521175,10,1,1,0,23,4raiad4l2j5lkfaz92pk4osb,1,72.7,0,2023-01-07T14:05:01.799Z,2023-01-07T20:29:14Z,3968148023,212,19.4,3968148015,107,,3968148019,140,54.7,3968148025,213,2.9,3968148017,56,Right,3968148021,141,5.6,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521191,11,1,1,0,28,4raiad4l2j5lkfaz92pk4osb,1,54.4,6.2,2023-01-07T14:05:06.654Z,2023-01-07T20:29:18Z,3968148117,213,2.3,3969451103,178,,3968148115,212,21.6,3968148111,140,40.4,3968148109,56,Back,3968148113,141,29.5,,,,,,,5bi4t2dob5mo0okdbv6sna6fo,A. Bianco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521217,12,1,1,0,32,4raiad4l2j5lkfaz92pk4osb,1,39.2,30.9,2023-01-07T14:05:10.835Z,2023-01-07T20:29:21Z,3968148227,56,Back,3968148235,213,2.2,3968148229,140,33.7,3969451221,178,,3968148231,141,43.4,3968148233,212,10.3,,,,,,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521237,13,1,1,0,34,4raiad4l2j5lkfaz92pk4osb,1,33.4,42.2,2023-01-07T14:05:12.765Z,2023-01-07T20:29:25Z,3968148339,141,42.7,3968148335,56,Back,3968148337,140,41.4,3969451437,178,,3968148341,212,8.4,3968148343,213,0.0,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521241,14,50,1,0,35,4raiad4l2j5lkfaz92pk4osb,1,40.8,49,2023-01-07T14:05:14.540Z,2023-01-07T20:29:40Z,3968148365,56,Back,3968148367,286,,3968148441,233,5,,,,,,,,,,,,,,,,5bi4t2dob5mo0okdbv6sna6fo,A. Bianco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521249,5,7,1,0,36,6tuibxq39fdryu8ou06wcm0q3,0,59.2,51,2023-01-07T14:05:14.694Z,2023-01-07T20:29:44Z,3968148389,56,Center,3969451975,178,,3968148407,233,14,3968148391,285,,3969068345,385,,,,,,,,,,,ctq9si3nbc6n8cznhlcvtixd6,H. Traorè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521321,15,1,1,0,44,4raiad4l2j5lkfaz92pk4osb,1,28.8,59.9,2023-01-07T14:05:23.517Z,2023-01-07T20:29:53Z,3968148851,141,30.3,3968148855,213,5.0,3968148849,140,35.4,3969452439,178,,3968148847,56,Back,3968148853,212,21.3,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521351,16,1,1,0,48,4raiad4l2j5lkfaz92pk4osb,1,36.2,28.2,2023-01-07T14:05:26.957Z,2023-01-07T20:29:59Z,3968149003,213,5.3,3968149001,212,20.0,3968148997,140,47.3,3969452613,178,,3968148995,56,Back,3968148999,141,4.3,,,,,,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521377,17,1,1,0,52,4raiad4l2j5lkfaz92pk4osb,1,58.1,9.1,2023-01-07T14:05:31.019Z,2023-01-07T20:30:04Z,3968149185,56,Center,3968149191,212,9.8,3968149189,141,22.8,3969452815,178,,3968149187,140,61.1,3968149193,213,1.2,,,,,,,i4yzdkusjs6qn4v06oxj6qxh,L. Venuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521397,18,1,1,0,56,4raiad4l2j5lkfaz92pk4osb,1,65.5,32.4,2023-01-07T14:05:35.073Z,2023-01-07T20:30:07Z,3968149301,140,68.2,3968149307,213,1.5,3968149305,212,28.4,3968149303,141,73.9,3969452917,178,,3968149299,56,Center,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521415,19,1,1,1,0,4raiad4l2j5lkfaz92pk4osb,1,74.4,80.2,2023-01-07T14:05:39.137Z,2023-01-07T20:30:17Z,3968149393,212,15.5,3969453215,178,,3968149387,56,Left,3968149389,140,86.2,3968149395,213,0.6,3968149391,141,93.8,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521455,20,1,1,1,2,4raiad4l2j5lkfaz92pk4osb,1,86.4,95.1,2023-01-07T14:05:41.495Z,2023-01-07T20:30:21Z,3968149623,141,83.2,3969453289,178,,3968149621,140,73.2,3968149625,212,16.0,3968149627,213,3.7,3968149619,56,Left,,,,,,,6gjn7pt0i34q45g4porckuj8p,C. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521467,21,1,1,1,6,4raiad4l2j5lkfaz92pk4osb,1,75.6,86.6,2023-01-07T14:05:45.262Z,2023-01-07T20:30:27Z,3968149677,141,95.4,3968149681,213,1.5,3968149675,140,76.0,3968149679,212,6.0,3969453485,178,,3968149673,56,Left,,,,,,,6mit9txkiacrr2dq1i27rm76d,A. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521471,22,1,1,1,7,4raiad4l2j5lkfaz92pk4osb,1,76,95.4,2023-01-07T14:05:46.223Z,2023-01-07T20:30:30Z,3968149703,141,86.8,3968149707,213,5.3,3968149705,212,6.9,3968149701,140,79.4,3968149699,56,Left,3969453689,178,,,,,,,,6gjn7pt0i34q45g4porckuj8p,C. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521489,23,1,1,1,8,4raiad4l2j5lkfaz92pk4osb,0,79.5,86.5,2023-01-07T14:05:46.750Z,2023-01-07T20:30:50Z,3969454383,389,,3968149805,213,5.1,3968149797,56,Center,3968149803,212,13.5,3968149799,140,84.1,3968149801,141,67.9,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521499,6,49,1,1,9,6tuibxq39fdryu8ou06wcm0q3,1,20.7,35.9,2023-01-07T14:05:48.259Z,2023-01-07T20:30:56Z,,,,,,,,,,,,,,,,,,,,,,,,,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521513,7,1,1,1,11,6tuibxq39fdryu8ou06wcm0q3,1,20.7,35.9,2023-01-07T14:05:49.652Z,2023-01-07T20:31:00Z,3968149943,141,34.9,3968149941,140,29.7,3969454693,178,,3968149945,212,9.5,3968149939,56,Back,3968149947,213,6.2,,,,,,,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521547,8,1,1,1,13,6tuibxq39fdryu8ou06wcm0q3,1,34.6,36.7,2023-01-07T14:05:51.858Z,2023-01-07T20:31:05Z,3968150143,141,79.2,3968150139,140,35.2,3968150135,56,Back,3968150147,212,28.9,3968150151,213,1.5,3969454875,178,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495794693,1409,83,1,1,20,4raiad4l2j5lkfaz92pk4osb,1,38,14.9,2023-01-07T14:05:59.244Z,2023-01-07T23:07:13Z,3969623741,399,218441,,,,,,,,,,,,,,,,,,,,,,5bi4t2dob5mo0okdbv6sna6fo,A. Bianco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521555,9,1,1,1,20,6tuibxq39fdryu8ou06wcm0q3,1,67.1,87.6,2023-01-07T14:05:59.261Z,2023-01-07T20:31:11Z,3968150217,141,97.5,3968150215,140,74.8,3968150219,212,10.5,3968150221,213,0.7,3969455047,178,,3968150213,56,Left,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521559,10,3,1,1,23,6tuibxq39fdryu8ou06wcm0q3,0,77.8,94,2023-01-07T14:06:02.366Z,2023-01-07T20:31:35Z,3968150321,233,24,3968150237,56,Left,3968150239,286,,3969071043,464,,3969455755,178,,,,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521573,24,7,1,1,23,4raiad4l2j5lkfaz92pk4osb,1,22.2,6,2023-01-07T14:06:02.456Z,2023-01-07T20:31:40Z,3969070915,383,,3968150315,233,10,3969455945,178,,3968150303,56,Back,3968150305,285,,,,,,,,,,,i4yzdkusjs6qn4v06oxj6qxh,L. Venuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521579,25,49,1,1,25,4raiad4l2j5lkfaz92pk4osb,1,27,5,2023-01-07T14:06:03.856Z,2023-01-07T20:31:44Z,,,,,,,,,,,,,,,,,,,,,,,,,i4yzdkusjs6qn4v06oxj6qxh,L. Venuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521601,26,1,1,1,25,4raiad4l2j5lkfaz92pk4osb,1,27.2,5,2023-01-07T14:06:03.965Z,2023-01-07T20:31:48Z,3968150453,56,Back,3968150461,213,0.3,3968150457,141,10.7,3969456217,178,,3968150459,212,13.8,3968150455,140,39.8,,,,,,,i4yzdkusjs6qn4v06oxj6qxh,L. Venuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521603,27,3,1,1,28,4raiad4l2j5lkfaz92pk4osb,0,60.2,5.8,2023-01-07T14:06:06.651Z,2023-01-07T20:32:03Z,3968150465,56,Right,3968150469,286,,3969071619,465,,3969456751,178,,3968150671,233,11,,,,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521607,11,7,1,1,30,6tuibxq39fdryu8ou06wcm0q3,1,39.8,94.2,2023-01-07T14:06:09.105Z,2023-01-07T20:32:12Z,3968150479,285,,3968150475,167,,3969457109,178,,3968150477,56,Back,3968150487,233,27,3969071797,385,,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521611,12,5,1,1,30,6tuibxq39fdryu8ou06wcm0q3,0,40.8,101.2,2023-01-07T14:06:09.294Z,2023-01-07T20:32:17Z,3968150701,233,28,3968150485,347,,3968150483,56,Back,,,,,,,,,,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521633,28,5,1,1,30,4raiad4l2j5lkfaz92pk4osb,1,59.2,-1.2,2023-01-07T14:06:09.294Z,2023-01-07T20:32:17Z,3968150615,56,Right,3968150657,233,12,3968150617,347,,,,,,,,,,,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521743,29,1,1,1,51,4raiad4l2j5lkfaz92pk4osb,1,60.3,0,2023-01-07T14:06:29.615Z,2023-01-07T21:02:29Z,3968151323,1,,3968151313,56,Back,3968151311,107,,3968151321,213,2.3,3968151331,189,,3968151315,140,45.3,3968151319,212,22.6,3968151317,141,22.4,i4yzdkusjs6qn4v06oxj6qxh,L. Venuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521799,30,1,1,1,52,4raiad4l2j5lkfaz92pk4osb,1,46.1,30.3,2023-01-07T14:06:31.491Z,2023-01-07T20:32:25Z,3968151631,213,1.7,3969457549,178,,3968151627,141,54.8,3968151629,212,16.9,3968151625,140,43.3,3968151623,56,Back,,,,,,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521825,31,1,1,2,1,4raiad4l2j5lkfaz92pk4osb,1,55.5,68.4,2023-01-07T14:06:40.187Z,2023-01-07T20:32:34Z,3968151771,141,53.0,3969457881,178,,3968151775,213,4.1,3968151769,140,49.2,3968151773,212,12.4,3968151767,56,Back,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521837,32,1,1,2,3,4raiad4l2j5lkfaz92pk4osb,1,49.1,51.8,2023-01-07T14:06:41.940Z,2023-01-07T20:32:39Z,3968151841,213,4.6,3968151835,140,47.4,3968151839,212,15.3,3968151837,141,29.5,3969458033,178,,3968151833,56,Back,,,,,,,6mit9txkiacrr2dq1i27rm76d,A. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521845,33,1,1,2,5,4raiad4l2j5lkfaz92pk4osb,0,47.9,29.5,2023-01-07T14:06:44.355Z,2023-01-07T20:32:43Z,3968151877,140,62.0,3968151881,212,15.9,3968151879,141,37.9,3968151875,56,Center,3968151883,213,0.4,3969458247,178,,,,,,,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521847,13,49,1,2,6,6tuibxq39fdryu8ou06wcm0q3,1,38.3,63.3,2023-01-07T14:06:45.316Z,2023-01-07T20:32:47Z,,,,,,,,,,,,,,,,,,,,,,,,,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521869,14,1,1,2,7,6tuibxq39fdryu8ou06wcm0q3,1,40,63.9,2023-01-07T14:06:46.439Z,2023-01-07T20:32:51Z,3968152011,141,77.6,3969458513,178,,3968152015,213,0.6,3968152013,212,17.4,3968152009,140,54.0,3968152007,56,Center,,,,,,,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521881,15,1,1,2,10,6tuibxq39fdryu8ou06wcm0q3,1,58.4,75.2,2023-01-07T14:06:49.209Z,2023-01-07T20:32:55Z,3968152097,213,0.4,3968152095,212,18.3,3969458645,178,,3968152091,140,74.5,3968152093,141,85.4,3968152089,56,Left,,,,,,,ctq9si3nbc6n8cznhlcvtixd6,H. Traorè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521889,16,1,1,2,13,6tuibxq39fdryu8ou06wcm0q3,0,79,78.2,2023-01-07T14:06:51.695Z,2023-01-07T20:33:00Z,3968152143,56,Center,3969458871,178,,3968152151,213,4.9,3968152147,141,70.4,3968152149,212,5.5,3968152145,140,80.2,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521897,34,61,1,2,13,4raiad4l2j5lkfaz92pk4osb,1,20.7,26.1,2023-01-07T14:06:51.906Z,2023-01-07T20:33:08Z,3969459101,178,,3968152189,56,Back,,,,,,,,,,,,,,,,,,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495521905,17,13,1,2,15,6tuibxq39fdryu8ou06wcm0q3,1,84.5,38.7,2023-01-07T14:06:53.977Z,2023-01-07T20:33:15Z,3968152249,17,,3968152859,72,,3968152251,56,Center,3968153043,102,61.0,3968153053,458,,3969459341,178,,3968153057,231,48.2,3968153047,215,,m030tubgf3zpgf0axzm7z26t,D. Berardi,3968152857,23,3968153049,108,3968153055,230,98.5,3968153045,103,51.4,3968153041,77,3968153051,328,,,,,,,,,,,,,,,,,,,,,,,,,
2495521913,18,5,1,2,17,6tuibxq39fdryu8ou06wcm0q3,0,100.7,61.3,2023-01-07T14:06:55.742Z,2023-01-07T20:33:19Z,3968152293,56,Center,3968152393,233,35,3968152295,346,,,,,,,,,,,,,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
