id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/15/value,qualifier/14/value,assist,qualifier/19/id,qualifier/19/qualifierId
2458060623,10,1,1,0,17,7gnly6999wao1xarwct4p8fe9,1,30.1,79.3,2022-09-10T16:00:44.632Z,2022-09-11T00:14:24Z,3769892673,56,Back,3769892679,212,39.5,3771219777,1,,3769892675,140,29.2,3769892677,141,21.3,3771643161,178,,3769892681,213,4.7,3769892671,155,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458389113,846,67,1,0,21,7gnly6999wao1xarwct4p8fe9,1,29.2,16.2,2022-09-10T16:00:49.133Z,2022-09-11T01:05:59Z,3771725017,233,905,,,,,,,,,,,,,,,,,,,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458389103,905,67,1,0,21,3vo5mpj7catp66nrwwqiuhuup,0,70.8,83.8,2022-09-10T16:00:49.134Z,2022-09-11T00:40:17Z,3771725029,233,846,,,,,,,,,,,,,,,,,,,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458060631,11,1,1,0,21,7gnly6999wao1xarwct4p8fe9,1,25.6,16.3,2022-09-10T16:00:49.310Z,2022-09-11T01:06:00Z,3769892713,56,Back,3771643369,178,,3769892719,212,19.1,3769892717,141,13.9,3769892715,140,43.7,3771220207,155,,3769892721,213,6.2,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458060645,12,1,1,0,23,7gnly6999wao1xarwct4p8fe9,0,36.4,18.9,2022-09-10T16:00:50.413Z,2022-09-11T00:14:48Z,3769892809,141,18.6,3769892817,213,6.3,3769892797,168,,3769892813,212,18.8,3769892805,140,54.3,3771644441,388,,3769892801,56,Right,,,,a2rjxibqk9d2yatzz2dx04nx0,D. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458060661,3,1,1,0,24,3vo5mpj7catp66nrwwqiuhuup,0,35.9,84.8,2022-09-10T16:00:51.505Z,2022-09-11T00:15:05Z,3769892893,212,0.4,3769892881,140,36.3,3769892897,213,0,3769892887,141,84.8,3771645465,178,,3769892875,56,Back,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458060669,13,61,1,0,24,7gnly6999wao1xarwct4p8fe9,1,55.4,19.7,2022-09-10T16:00:51.526Z,2022-09-11T00:15:12Z,3771645933,21,,3769892925,56,Right,3771645937,178,,,,,,,,,,,,,,,,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458060823,4,5,1,0,25,3vo5mpj7catp66nrwwqiuhuup,1,43.8,101.4,2022-09-10T16:00:53.368Z,2022-09-11T00:15:28Z,3769893813,56,Back,3769893817,233,14,3769893815,347,,,,,,,,,,,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458060677,14,5,1,0,25,7gnly6999wao1xarwct4p8fe9,0,56.2,-1.4,2022-09-10T16:00:53.368Z,2022-09-11T00:15:28Z,3769893823,233,4,3769892989,56,Right,3769892991,347,,,,,,,,,,,,,,,,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458060825,5,1,1,0,40,3vo5mpj7catp66nrwwqiuhuup,1,47.8,100,2022-09-10T16:01:08.317Z,2022-09-11T00:15:32Z,3769893829,140,44.5,3769893833,212,7.2,3769893827,56,Back,3769893825,107,,3769893835,213,4.2,3769893831,141,92.7,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458060827,6,1,1,0,41,3vo5mpj7catp66nrwwqiuhuup,0,44.5,92.6,2022-09-10T16:01:09.155Z,2022-09-11T00:15:41Z,3771647503,178,,3769893841,140,58.4,3769893839,56,Left,3769893843,141,93.5,3769893845,212,14.6,3769893847,213,0.0,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458060831,15,49,1,0,43,7gnly6999wao1xarwct4p8fe9,1,43,9.7,2022-09-10T16:01:10.548Z,2022-09-11T00:15:47Z,,,,,,,,,,,,,,,,,,,,,,,,,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458060847,16,1,1,0,43,7gnly6999wao1xarwct4p8fe9,1,37.2,13.4,2022-09-10T16:01:11.034Z,2022-09-11T00:15:57Z,3769893953,212,10.7,3769893955,213,0.4,3771648377,178,,3769893947,56,Back,3769893949,140,46.4,3769893951,141,20.2,,,,,,,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458094691,377,61,1,0,43,7gnly6999wao1xarwct4p8fe9,1,47.7,25.3,2022-09-10T16:01:11.356Z,2022-09-11T00:16:16Z,3770079711,56,Back,3771649755,178,,,,,,,,,,,,,,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458060865,17,1,1,0,45,7gnly6999wao1xarwct4p8fe9,1,59,29.3,2022-09-10T16:01:12.456Z,2022-09-11T00:16:24Z,3770080513,141,33.4,3769894033,56,Center,3770080515,212,4.4,3770080517,213,2.5,3771650071,178,,3770080511,140,55.7,,,,,,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458063355,60,50,1,0,45,7gnly6999wao1xarwct4p8fe9,1,56.1,29.3,2022-09-10T16:01:13.091Z,2022-09-11T00:16:35Z,3769907367,56,Center,3769907591,233,25,3769907369,286,,,,,,,,,,,,,,,,,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458062081,25,7,1,0,46,3vo5mpj7catp66nrwwqiuhuup,0,43.9,70.7,2022-09-10T16:01:13.746Z,2022-09-11T00:16:41Z,3771651167,178,,3769907583,233,60,3769900373,56,Back,3771223995,383,,3769900375,285,,,,,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458060869,18,61,1,0,46,7gnly6999wao1xarwct4p8fe9,1,57.6,35.5,2022-09-10T16:01:13.919Z,2022-09-11T00:19:04Z,3769894053,56,Center,3771655261,178,,,,,,,,,,,,,,,,,,,,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458060879,7,50,1,0,47,3vo5mpj7catp66nrwwqiuhuup,1,38,60.5,2022-09-10T16:01:14.738Z,2022-09-11T00:19:13Z,3769914007,233,75,3769901075,286,,3769894111,56,Back,,,,,,,,,,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458064525,75,7,1,0,47,7gnly6999wao1xarwct4p8fe9,0,62,39.5,2022-09-10T16:01:15.070Z,2022-09-11T00:19:20Z,3771660069,178,,3769913949,285,,3771224337,385,,3769913947,56,Center,3769913963,233,7,,,,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458060909,8,49,1,0,49,3vo5mpj7catp66nrwwqiuhuup,1,32.3,39.5,2022-09-10T16:01:16.492Z,2022-09-11T00:19:27Z,,,,,,,,,,,,,,,,,,,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458060927,9,1,1,0,52,3vo5mpj7catp66nrwwqiuhuup,1,32.2,35.1,2022-09-10T16:01:20.074Z,2022-09-11T00:19:34Z,3769894383,212,10.6,3769894377,56,Back,3771660889,178,,3769894379,140,22.6,3769894385,213,2.8,3769894381,141,40.1,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458060959,10,1,1,0,55,3vo5mpj7catp66nrwwqiuhuup,1,22.8,40.1,2022-09-10T16:01:22.508Z,2022-09-11T00:19:39Z,3769894551,140,25.6,3771661179,178,,3769894549,56,Back,3769894557,213,1.4,3769894555,212,19.1,3769894553,141,67.8,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458060985,11,1,1,0,59,3vo5mpj7catp66nrwwqiuhuup,1,24.6,63,2022-09-10T16:01:26.549Z,2022-09-11T00:19:46Z,3769894651,56,Back,3769894657,212,18.4,3769894655,141,36.6,3769894653,140,20.8,3771661461,178,,3769894659,213,4.5,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458061005,12,1,1,1,1,3vo5mpj7catp66nrwwqiuhuup,1,21.2,35.8,2022-09-10T16:01:28.730Z,2022-09-11T00:22:07Z,3769894761,140,25.2,3769894759,56,Back,3769894767,213,5.0,3769894765,212,14.6,3769894763,141,15.2,3771668177,178,,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458061035,13,1,1,1,3,3vo5mpj7catp66nrwwqiuhuup,1,26.1,14.1,2022-09-10T16:01:31.038Z,2022-09-11T00:22:14Z,3769894959,141,37.7,3769894957,140,30.6,3769894955,56,Back,3769894961,212,16.7,3769894963,213,1.3,3771668639,178,,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458061069,14,1,1,1,7,3vo5mpj7catp66nrwwqiuhuup,1,37.2,52.4,2022-09-10T16:01:35.011Z,2022-09-11T00:22:22Z,3769895081,212,28.9,3771669053,178,,3769895079,141,92.9,3769895083,213,1.3,3769895077,140,45.6,3769895075,56,Back,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458061085,15,1,1,1,10,3vo5mpj7catp66nrwwqiuhuup,0,45.7,94.2,2022-09-10T16:01:38.225Z,2022-09-11T00:22:26Z,3769895187,155,,3769895191,140,90.4,3769895189,56,Center,3771669205,178,,3769895193,141,76.0,3769895199,1,,3769895197,213,6.0,3769895195,212,48.5,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458061093,19,52,1,1,14,7gnly6999wao1xarwct4p8fe9,1,12.6,31.6,2022-09-10T16:01:41.687Z,2022-09-11T00:22:33Z,3771224859,377,,3771669501,178,,,,,,,,,,,,,,,,,,,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458061203,20,1,1,1,22,7gnly6999wao1xarwct4p8fe9,1,11.7,40.9,2022-09-10T16:01:49.649Z,2022-09-11T00:22:38Z,3769895775,212,24.1,3769895777,213,1.2,3771669629,178,,3769895773,141,73.5,3769895771,140,20.8,3769895767,123,,3769895769,56,Back,,,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458061235,21,1,1,1,27,7gnly6999wao1xarwct4p8fe9,1,27.4,79.6,2022-09-10T16:01:55.260Z,2022-09-11T00:22:42Z,3769895931,212,8.8,3771669871,178,,3769895925,56,Back,3769895927,140,29.5,3769895933,213,1.3,3769895929,141,92.1,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458061267,22,1,1,1,30,7gnly6999wao1xarwct4p8fe9,1,30.1,93,2022-09-10T16:01:57.960Z,2022-09-11T00:22:48Z,3769896081,141,81.7,3769896085,213,3.7,3771670075,178,,3769896079,140,18.1,3769896077,56,Back,3769896083,212,14.8,,,,,,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458061319,23,1,1,1,32,7gnly6999wao1xarwct4p8fe9,1,17.1,80.9,2022-09-10T16:01:59.989Z,2022-09-11T00:22:53Z,3769896341,213,4.1,3771670503,178,,3769896335,140,5.8,3769896337,141,57.9,3769896339,212,19.6,3769896333,56,Back,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458061357,24,1,1,1,36,7gnly6999wao1xarwct4p8fe9,0,3.5,45.2,2022-09-10T16:02:03.561Z,2022-09-11T00:23:00Z,3769896511,155,,3769896521,213,5.9,3769896519,212,59.4,3771670807,178,,3769896523,1,,3769896513,56,Right,3769896515,140,56.0,3769896517,141,12.8,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458061377,16,61,1,1,39,3vo5mpj7catp66nrwwqiuhuup,0,38.1,96.6,2022-09-10T16:02:07.137Z,2022-09-11T00:23:10Z,3769896625,56,Back,3771671411,388,,,,,,,,,,,,,,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458061383,17,5,1,1,41,3vo5mpj7catp66nrwwqiuhuup,0,42.4,101.9,2022-09-10T16:02:08.952Z,2022-09-11T00:23:15Z,3769897141,233,25,3769896673,56,Back,3769896675,347,,,,,,,,,,,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458061477,25,5,1,1,41,7gnly6999wao1xarwct4p8fe9,1,57.6,-1.9,2022-09-10T16:02:08.952Z,2022-09-11T00:23:14Z,3769897131,233,17,3769897117,56,Right,3769897119,347,,,,,,,,,,,,,,,,,a2rjxibqk9d2yatzz2dx04nx0,D. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458061485,26,1,1,1,48,7gnly6999wao1xarwct4p8fe9,1,55.7,0,2022-09-10T16:02:15.820Z,2022-09-11T00:23:30Z,3769897171,141,10.8,3769897165,107,,3769897167,56,Back,3769897195,189,,3769897169,140,37.3,3769897175,213,2.7,3769897173,212,21.2,,,,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458061497,27,1,1,1,51,7gnly6999wao1xarwct4p8fe9,1,38.7,12.8,2022-09-10T16:02:18.678Z,2022-09-11T00:23:39Z,3769897239,56,Back,3769897243,141,30.1,3769897247,213,2.2,3769897245,212,14.8,3771672939,178,,3769897241,140,30.1,,,,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458061529,28,1,1,1,53,7gnly6999wao1xarwct4p8fe9,1,29.9,35.3,2022-09-10T16:02:20.801Z,2022-09-11T00:23:43Z,3769897413,140,31.5,3769897419,213,1.5,3769897415,141,67.2,3771673151,178,,3769897417,212,21.8,3769897411,56,Back,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458061531,29,1,1,1,56,7gnly6999wao1xarwct4p8fe9,1,32.2,80.4,2022-09-10T16:02:23.995Z,2022-09-11T00:23:48Z,3769897433,212,7.3,3769897429,140,34.9,3769897435,213,1.2,3769897427,56,Back,3769897431,141,90.3,3771673473,178,,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458061555,30,1,1,1,58,7gnly6999wao1xarwct4p8fe9,1,29.6,82.6,2022-09-10T16:02:25.558Z,2022-09-11T00:23:52Z,3769897529,56,Back,3769897533,141,71.8,3769897535,212,8.0,3769897537,213,5.1,3771673621,178,,3769897531,140,32.6,,,,,,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458061569,31,1,1,1,59,7gnly6999wao1xarwct4p8fe9,1,37.7,81.6,2022-09-10T16:02:26.943Z,2022-09-11T00:23:58Z,3769897641,213,1.7,3769897637,141,93.8,3769897635,140,37.0,3769897639,212,8.3,3769897633,56,Back,3771674063,178,,,,,,,,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458061613,32,1,1,2,2,7gnly6999wao1xarwct4p8fe9,1,38.9,90.1,2022-09-10T16:02:30.295Z,2022-09-11T00:24:01Z,3769897905,56,Back,3769897907,140,47.9,3769897913,213,5.3,3771674239,178,,3769897909,141,68.6,3769897911,212,17.4,,,,,,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
