id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2453818671,1,34,16,0,0,btcy9nra9ak4m22ovr2ia6m5v,1,0,0,2022-08-31T15:40:05.596Z,2022-08-31T16:27:25Z,3747335449,30,"8n4rruxbnzvjgdomxslnmcno5, 8w2rfa3vnu6t1a37510374nv9, a22hb1s02edsj7t38out5r3rp, 6hlutndh6zstrpi5i0u0mxyvp, 3l76cgequy3tjhhudqnrejglx, 7nwh5uoczypmuiigzi8ylsd1, dkifo6kxxxsv1hr0rzk1q8afp, 3v6az10hxcowqkewd809cri6t, 5o80hrbyw554cetm1rbbns0k5, bj2ymzuyq3zxbfjs3xrt3ss7p, cfzvplhlvlfvau521u6b86xud, cz30ywnq6p6dig7x3hu6h7cnp, 71p9z7bqvgzb5t115fmos6fop, 9462218yklkts6mod3cbfryz9, 5e13xwlorl1gjrnjjtfnzawa1, d02p1ldr57bkxcpmq12vtvhsl, ho87m362sey4msdjp4n180oa, 1x10v3yh4e3f1p2ndhtxcck4p, dteca2exact4dfn48iwxwjk6h, 6eb3jpi6t6z2ergmgzcpckdpm, bpzzhdpqxmp8bef77m7pr2r4l, b62gjcajugddud630e9b7ptjp, 5gond4ss348863bc1768s4q, 7y5qwgl0xu7btfd7yxgeb2gut",3747335451,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",3747335455,130,4,3747335461,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3747335453,59,"94, 29, 77, 32, 4, 13, 21, 10, 17, 7, 20, 99, 1, 5, 6, 9, 11, 15, 16, 18, 26, 31, 34, 88",3747368983,197,12498,3747335457,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3747335459,194,5o80hrbyw554cetm1rbbns0k5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453818673,1,34,16,0,0,4plikfte18rv8v4l89z803d4y,1,0,0,2022-08-31T15:40:11.805Z,2022-08-31T16:36:08Z,3747335479,194,bgpoqigjsb92lt6n5vrmshwwl,3747335477,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3747369127,197,587,3747335475,130,7,3747335469,30,"e2dn4s6p2f6xnbaje17wd3jyt, jk8n72zhngmdw2ek47zx7f11, 14vhrqvqomi57x5mtsawm44b9, cxb8ue6jhyzcnacu7k4jy2ne1, bf67gbxjr8fkha0e59fs6qok5, 2bitk8s7gg2o7sjnjmolnw9ud, 6u6mobmk6lpvwebo76ddxr3s9, eqggzoepu1d4t13fw6ybebtn9, bgpoqigjsb92lt6n5vrmshwwl, bg7t6yere90otrlaxeu636q51, 3yl0m3n14kek9pwkp7catyh9l, bh4a2zneilpvi1t7etuhkfl61, 7dejruzkh60ztcio9mhommn6d, c87f30rukjnu7v3f3iqxpkxqt, mh8eevw5lj4i9c7ue5n9j845, 2q0bx5wsc6b68vpps79hosnah, cxg84pp48r8snh8i2grc59wmi, dz33ybo9w22154xeaiteuca8l, 1wnzwoisg4ctvcxsh2xnrkj4l, 5sxy1z2pz5bhlp767lyjte76d, 151jcsoydef86be6b7rpt4bv8, awpcf5w245iug4znjqctuebpx, crqk7tlewkn3ayk042yo1bfv8",3747335473,59,"1, 24, 3, 14, 21, 15, 37, 8, 27, 5, 11, 4, 6, 7, 10, 12, 19, 22, 23, 25, 28, 30, 31",3747335471,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",3747335481,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453825413,2,32,1,0,0,4plikfte18rv8v4l89z803d4y,1,0,0,2022-08-31T16:31:09.026Z,2022-08-31T22:49:12Z,3747373401,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453825409,2,32,1,0,0,btcy9nra9ak4m22ovr2ia6m5v,1,0,0,2022-08-31T16:31:09.026Z,2022-08-31T16:31:09Z,3747373379,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453825429,3,1,1,0,0,btcy9nra9ak4m22ovr2ia6m5v,1,50.1,50.1,2022-08-31T16:31:09.117Z,2022-09-01T02:38:36Z,3747373465,213,3.1,3748824651,178,,3747373469,279,S,3747373449,56,Back,3747373457,141,50.4,3747373453,140,38.1,3747373461,212,12.6,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453825437,4,1,1,0,1,btcy9nra9ak4m22ovr2ia6m5v,1,38,49.3,2022-08-31T16:31:10.495Z,2022-09-01T02:38:42Z,3747520447,141,51.8,3747520449,212,2.1,3748824743,178,,3747373513,56,Back,3747520451,213,2.2,3747520445,140,36.9,,,,,,,3l76cgequy3tjhhudqnrejglx,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453825459,5,1,1,0,2,btcy9nra9ak4m22ovr2ia6m5v,0,38.3,53.4,2022-08-31T16:31:11.518Z,2022-09-01T02:38:46Z,3747373641,1,,3747373629,157,,3747373631,56,Center,3747373633,140,70.9,3747373635,141,41.0,3748824857,178,,3747373639,213,6.0,3747373637,212,35.3,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453825473,3,1,1,0,5,4plikfte18rv8v4l89z803d4y,1,30.3,77.6,2022-08-31T16:31:14.896Z,2022-09-01T02:38:52Z,3747373709,3,,3747373717,212,17.3,3747373719,213,5.1,3748824985,388,,3747373713,140,35.9,3747373715,141,53.6,3747373711,56,Back,,,,cxb8ue6jhyzcnacu7k4jy2ne1,R. Vieira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453825481,4,1,1,0,7,4plikfte18rv8v4l89z803d4y,1,36,53.6,2022-08-31T16:31:16.409Z,2022-09-01T02:39:00Z,3747373757,140,39.9,3747373759,141,54.0,3747373753,3,,3748825179,178,,3747373755,56,Back,3747373761,212,4.1,3747373763,213,0.1,,,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453825919,14,61,1,0,8,4plikfte18rv8v4l89z803d4y,0,38.3,40.7,2022-08-31T16:31:17.389Z,2022-09-01T02:39:05Z,3747376075,56,Back,3748825265,178,,,,,,,,,,,,,,,,,,,,bgpoqigjsb92lt6n5vrmshwwl,F. Quagliarella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453825505,6,1,1,0,10,btcy9nra9ak4m22ovr2ia6m5v,1,65.7,57.2,2022-08-31T16:31:19.084Z,2022-09-01T02:39:10Z,3747373861,141,63.4,3748825411,178,,3747373857,56,Center,3747373859,140,68.0,3747373863,212,4.9,3747373865,213,1.1,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453825509,7,1,1,0,11,btcy9nra9ak4m22ovr2ia6m5v,1,66.8,62.9,2022-08-31T16:31:20.169Z,2022-09-01T02:39:18Z,3748825615,178,,3747373907,212,3.0,3747373909,213,5.4,3747373903,140,68.5,3747373905,141,59.4,3747373901,56,Center,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453825517,8,1,1,0,11,btcy9nra9ak4m22ovr2ia6m5v,0,69.5,57.9,2022-08-31T16:31:20.661Z,2022-09-01T02:39:23Z,3747376789,156,,3747373945,56,Center,3747373951,212,7.7,3748825785,178,,3747373949,141,53.8,3747373947,140,62.7,3747373953,213,3.5,,,,5o80hrbyw554cetm1rbbns0k5,C. Immobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453825515,5,49,1,0,12,4plikfte18rv8v4l89z803d4y,1,36.6,42.7,2022-08-31T16:31:21.805Z,2022-09-01T02:39:28Z,,,,,,,,,,,,,,,,,,,,,,,,,bgpoqigjsb92lt6n5vrmshwwl,F. Quagliarella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453825553,6,1,1,0,13,4plikfte18rv8v4l89z803d4y,1,37,45.7,2022-08-31T16:31:22.290Z,2022-09-01T02:39:34Z,3747374081,56,Back,3748826129,178,,3747374095,213,1.8,3747374091,212,6.8,3747374087,141,55.4,3747374085,140,35.4,,,,,,,bgpoqigjsb92lt6n5vrmshwwl,F. Quagliarella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453825557,7,1,1,0,15,4plikfte18rv8v4l89z803d4y,0,37.9,59.6,2022-08-31T16:31:24.435Z,2022-09-01T02:39:48Z,3748826551,178,,3747376753,140,37.0,3747374117,56,Back,3747376755,141,65.1,3747376757,212,3.9,3747376759,213,1.8,,,,,,,3yl0m3n14kek9pwkp7catyh9l,A. Sabiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453825803,11,61,1,0,15,btcy9nra9ak4m22ovr2ia6m5v,1,63.7,43.3,2022-08-31T16:31:24.497Z,2022-09-01T02:39:55Z,3748826823,178,,3747375503,56,Center,,,,,,,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453825593,8,1,1,0,17,4plikfte18rv8v4l89z803d4y,1,33.2,72.3,2022-08-31T16:31:26.542Z,2022-09-01T02:40:00Z,3747374303,212,13.4,3747374305,213,3.5,3748826995,178,,3747374301,141,65.7,3747374297,56,Back,3747374299,140,21.2,,,,,,,bg7t6yere90otrlaxeu636q51,V. Verre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453825599,9,1,1,0,20,4plikfte18rv8v4l89z803d4y,1,21.4,65.2,2022-08-31T16:31:29.688Z,2022-09-01T02:40:05Z,3747374333,213,4.9,3747374321,140,24.9,3748827133,178,,3747374325,141,40.3,3747374317,56,Back,3747374329,212,17.3,,,,,,,2bitk8s7gg2o7sjnjmolnw9ud,O. Colley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453825605,10,1,1,0,22,4plikfte18rv8v4l89z803d4y,1,25.2,40.4,2022-08-31T16:31:31.951Z,2022-09-01T02:40:08Z,3748827187,178,,3747374361,56,Back,3747374369,213,1.7,3747374367,212,20.5,3747374363,140,22.4,3747374365,141,70.3,,,,,,,bf67gbxjr8fkha0e59fs6qok5,J. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453825619,11,1,1,0,25,4plikfte18rv8v4l89z803d4y,1,22.3,70.5,2022-08-31T16:31:34.438Z,2022-09-01T02:40:12Z,3748827327,178,,3747374451,56,Back,3747374453,140,29.9,3747374455,141,93.6,3747374457,212,17.6,3747374459,213,1.1,,,,,,,2bitk8s7gg2o7sjnjmolnw9ud,O. Colley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453825623,12,1,1,0,27,4plikfte18rv8v4l89z803d4y,1,30,93.2,2022-08-31T16:31:36.840Z,2022-09-01T02:40:22Z,3747374479,56,Back,3747374487,213,4.2,3747374485,212,15.3,3747374483,141,73.9,3747374481,140,22.5,3748827559,178,,,,,,,,14vhrqvqomi57x5mtsawm44b9,T. Augello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453825811,13,1,1,0,30,4plikfte18rv8v4l89z803d4y,1,21.4,69.7,2022-08-31T16:31:39.758Z,2022-09-01T02:40:27Z,3748827717,178,,3747375517,56,Back,3747375525,213,4.8,3747375519,140,23.3,3747375523,212,22.8,3747375521,141,36.3,,,,,,,2bitk8s7gg2o7sjnjmolnw9ud,O. Colley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
