id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,keyPass,qualifier/14/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value
2456337553,6,1,1,0,8,e75syeuawg3ql8nwpi3vr2btz,0,56.1,26.5,2022-09-05T16:31:52.611Z,2022-09-06T00:45:29Z,3760747243,213,6.2,3760747235,56,Center,3760747233,3,,3760747237,140,63.1,3761317529,388,,3760747239,141,26.1,3760747241,212,7.4,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337563,3,49,1,0,9,67z1gqyiuzpmmb15q5fy7ntc4,1,43.7,71.8,2022-09-05T16:31:53.828Z,2022-09-05T21:31:45Z,,,,,,,,,,,,,,,,,,,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337567,4,1,1,0,10,67z1gqyiuzpmmb15q5fy7ntc4,1,43.7,71.8,2022-09-05T16:31:54.772Z,2022-09-05T21:31:49Z,3761317967,178,,3760747311,213,0.4,3760747309,212,32.2,3760747301,155,,3760747307,141,90.3,3760747313,1,,3760747303,56,Left,3760747305,140,71.9,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337585,5,1,1,0,18,67z1gqyiuzpmmb15q5fy7ntc4,1,85.5,86.9,2022-09-05T16:32:03.158Z,2022-09-05T21:31:52Z,3760747457,213,4.6,3760747455,212,7.6,3760747453,141,75.7,3760747451,140,85.0,3760747449,56,Center,3761317999,178,,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337595,6,1,1,0,19,67z1gqyiuzpmmb15q5fy7ntc4,1,85.3,74.8,2022-09-05T16:32:03.817Z,2022-09-05T21:31:56Z,3760747511,212,6.8,3760747499,56,Center,3761318069,178,,3760747507,141,74.8,3760747513,213,0.0,3760747503,140,91.8,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337611,7,1,1,0,20,67z1gqyiuzpmmb15q5fy7ntc4,0,95,71.5,2022-09-05T16:32:05Z,2022-09-05T21:32:28Z,3760747587,213,4.6,3760747583,141,52.8,3760747585,212,12.8,3760747579,56,Center,3761318095,178,,3760747581,140,94.0,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337613,8,15,1,0,22,67z1gqyiuzpmmb15q5fy7ntc4,1,93.6,54.8,2022-09-05T16:32:06.639Z,2022-09-05T21:32:44Z,3760748491,233,8,3760748473,147,51.1,3760748469,458,,3760747609,17,,3760748471,146,98.8,3760748463,102,51.8,3760748465,103,25.9,3760747607,22,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,3760829181,214,3760748211,72,3761318515,178,3760748467,328,3760748461,79,3760747611,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2456337615,7,12,1,0,22,e75syeuawg3ql8nwpi3vr2btz,1,0.6,52.2,2022-09-05T16:32:06.896Z,2022-09-05T21:33:40Z,3760747627,213,5.4,3761318301,178,,3760747625,212,5.1,3760747623,141,46.3,3760747621,140,3.6,3760747619,56,Back,,,,,,,a69r2pf2w8da4dl0zl4k5vil1,D. Zappacosta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337617,8,10,1,0,22,e75syeuawg3ql8nwpi3vr2btz,1,1.9,49.4,2022-09-05T16:32:06.929Z,2022-09-05T21:33:34Z,3760747633,178,,3760747635,182,,3760747637,56,Back,3760747801,174,,3760748257,233,8,3761092505,378,,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337625,9,12,1,0,23,e75syeuawg3ql8nwpi3vr2btz,1,2.8,43.3,2022-09-05T16:32:08.310Z,2022-09-05T21:33:51Z,3760747691,213,5.0,3760747685,140,11.5,3760747683,56,Back,3760747687,141,0.0,3761319099,178,,3760747689,212,31.9,3760747697,167,,,,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337659,9,5,1,0,26,67z1gqyiuzpmmb15q5fy7ntc4,1,89.2,101.6,2022-09-05T16:32:10.915Z,2022-09-05T21:33:53Z,3760747879,347,,3760747881,233,10,3760747877,56,Left,,,,,,,,,,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337627,10,5,1,0,26,e75syeuawg3ql8nwpi3vr2btz,0,10.8,-1.6,2022-09-05T16:32:10.915Z,2022-09-05T21:33:53Z,3760747915,233,9,3760747695,347,,3760747693,56,Back,,,,,,,,,,,,,,,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337669,10,1,1,0,40,67z1gqyiuzpmmb15q5fy7ntc4,1,89.4,100,2022-09-05T16:32:25.156Z,2022-09-05T21:33:59Z,3760747939,107,,3760747941,56,Left,3760747949,213,4.5,3760747947,212,6.7,3760747945,141,91.7,3760747943,140,87.9,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456440767,799,83,1,0,43,e75syeuawg3ql8nwpi3vr2btz,1,13,7.4,2022-09-05T16:32:27.824Z,2022-09-05T22:00:22Z,3761335171,399,432105,,,,,,,,,,,,,,,,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337683,11,1,1,0,43,67z1gqyiuzpmmb15q5fy7ntc4,1,87,93.3,2022-09-05T16:32:27.873Z,2022-09-05T21:34:12Z,3760748025,141,83.8,3760748023,140,88.2,3760748027,212,6.6,3760748021,56,Left,3760748019,155,,3760748029,213,4.9,3761319305,178,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337687,12,1,1,0,44,67z1gqyiuzpmmb15q5fy7ntc4,0,88.2,83.8,2022-09-05T16:32:28.800Z,2022-09-05T21:34:16Z,3761319361,178,,3760748047,56,Center,3760748045,168,,3760748053,212,7.0,3760748055,213,4.6,3760748049,140,87.7,3760748051,141,73.5,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456338207,20,61,1,0,44,e75syeuawg3ql8nwpi3vr2btz,1,8.7,24.1,2022-09-05T16:32:28.867Z,2022-09-05T21:34:25Z,3761319493,21,,3761319495,178,,3760750821,56,Back,,,,,,,,,,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337709,11,12,1,0,44,e75syeuawg3ql8nwpi3vr2btz,1,12.9,25.6,2022-09-05T16:32:28.945Z,2022-09-05T21:34:31Z,3760748249,212,21.6,3760748251,213,5.9,3760748245,140,32.3,3760748243,56,Back,3760748247,141,15.0,3761319553,178,,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456339009,48,43,1,0,47,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-09-05T16:32:31.830Z,2022-09-05T16:37:33Z,3760755663,56,Back,3760756015,144,61,,,,,,,,,,,,,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456353595,466,44,1,0,48,67z1gqyiuzpmmb15q5fy7ntc4,1,70.8,91,2022-09-05T16:32:32.594Z,2022-09-06T00:45:29Z,3760837117,56,Left,3760837277,233,409,3760837119,286,,,,,,,,,,,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456353625,409,44,1,0,48,e75syeuawg3ql8nwpi3vr2btz,0,29.2,9,2022-09-05T16:32:32.595Z,2022-09-05T22:27:35Z,3760837301,233,466,3760837251,56,Back,3760837253,285,,,,,,,,,,,,,,,,,8d04q3yp2kouwog0lj0s7ew2x,A. Lookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337695,13,1,1,0,48,67z1gqyiuzpmmb15q5fy7ntc4,0,65.5,86.9,2022-09-05T16:32:32.626Z,2022-09-06T00:45:29Z,3760748107,3,,3761319615,388,,3760748115,212,9.7,3760748113,141,77.0,3760748117,213,5.5,3760748111,140,72.1,3760748109,56,Center,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337715,13,1,1,0,49,e75syeuawg3ql8nwpi3vr2btz,0,25.2,20.1,2022-09-05T16:32:34.247Z,2022-09-05T21:34:40Z,3760748273,141,25.3,3760748275,212,6.5,3760748267,3,,3761319645,388,,3760748277,213,0.6,3760748271,140,30.4,3760748269,56,Back,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337711,12,43,1,0,52,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-09-05T16:32:37.155Z,2022-09-05T16:33:34Z,3760748263,285,0,3760748261,56,Back,3760749907,144,44,,,,,,,,,,,,,,,,8d04q3yp2kouwog0lj0s7ew2x,A. Lookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337745,14,1,1,0,53,67z1gqyiuzpmmb15q5fy7ntc4,1,65.1,66.7,2022-09-05T16:32:37.887Z,2022-09-05T22:00:49Z,3761319665,178,,3760748379,213,4.3,3760748371,56,Center,3760748377,212,20.8,3760748375,141,38.8,3760748373,140,56.9,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337759,15,1,1,0,56,67z1gqyiuzpmmb15q5fy7ntc4,1,62.5,29.8,2022-09-05T16:32:40.968Z,2022-09-05T21:34:48Z,3760748515,213,5.2,3760748513,212,15.8,3760748507,56,Right,3760748509,140,69.7,3760748511,141,9.4,3761319695,178,,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337779,16,1,1,0,59,67z1gqyiuzpmmb15q5fy7ntc4,1,69.7,10.7,2022-09-05T16:32:44.014Z,2022-09-05T21:34:51Z,3761319705,178,,3760748611,140,61.8,3760748615,212,14.1,3760748613,141,27.4,3760748617,213,2.2,3760748605,56,Center,,,,,,,721e4tx2wrwb4kd9w80fcq19l,S. Birindelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337797,17,1,1,1,2,67z1gqyiuzpmmb15q5fy7ntc4,1,66.2,22.2,2022-09-05T16:32:47.520Z,2022-09-05T21:34:56Z,3760748717,213,0.2,3760748713,141,26.5,3760748715,212,17.6,3760748709,56,Center,3761319753,178,,3760748711,140,82.7,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337817,18,1,1,1,6,67z1gqyiuzpmmb15q5fy7ntc4,1,84.8,25.3,2022-09-05T16:32:51.400Z,2022-09-05T21:35:01Z,3760748807,212,11.7,3760748805,141,31.6,3760748803,140,74.4,3760748809,213,2.8,3761319815,178,,3760748801,56,Center,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337825,19,1,1,1,7,67z1gqyiuzpmmb15q5fy7ntc4,1,74.5,30,2022-09-05T16:32:52.282Z,2022-09-05T21:35:05Z,3760748845,141,12.0,3760748843,140,84.9,3760748847,212,16.4,3760748849,213,5.4,3761319857,178,,3760748841,56,Right,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337837,20,1,1,1,10,67z1gqyiuzpmmb15q5fy7ntc4,0,87.3,10.9,2022-09-05T16:32:55.171Z,2022-09-05T21:35:10Z,3760748911,140,93.7,3761095927,20,,3761095925,224,,3760748909,56,Center,3760748915,212,26.6,3760748913,141,48.7,3760748907,155,,3760748905,2,,721e4tx2wrwb4kd9w80fcq19l,S. Birindelli,3761319959,178,3760748917,213,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,
2456337845,14,12,1,1,11,e75syeuawg3ql8nwpi3vr2btz,1,5.8,50.1,2022-09-05T16:32:56.383Z,2022-09-05T21:35:15Z,3760748951,141,42.4,3760748949,140,13.3,3761320025,388,,3760748947,56,Back,3760748963,15,,3760748953,212,9.5,3760748955,213,5.7,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337847,21,15,1,1,13,67z1gqyiuzpmmb15q5fy7ntc4,1,85.5,54.3,2022-09-05T16:32:58.299Z,2022-09-05T21:35:19Z,3761320081,178,,3760749675,231,50.7,3760749673,230,99.8,3760748967,22,,3760749671,147,54.0,3760749669,146,88.5,3760749335,82,,3760749667,458,,4d17grk2qflzake218uz76uei,Carlos Augusto,3760749665,328,3760749663,108,3760749835,233,3760749331,20,3760749659,102,3760849591,76,,,16,52.7,3760748969,17,3760749661,103,19,3760748971,56,Center,,,,,,,,,,,,,
2456337961,16,10,1,1,13,e75syeuawg3ql8nwpi3vr2btz,1,13.5,47,2022-09-05T16:32:58.464Z,2022-09-05T21:35:23Z,3760749567,94,,3761320103,178,,3761320105,21,,3760749571,56,Back,3760749839,233,21,,,,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337975,17,61,1,1,14,e75syeuawg3ql8nwpi3vr2btz,1,10,55.4,2022-09-05T16:32:58.705Z,2022-09-05T21:35:31Z,3761320135,178,,3761320133,21,,3760749655,56,Back,,,,,,,,,,,,,,,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456338673,33,61,1,1,14,e75syeuawg3ql8nwpi3vr2btz,1,10.8,47,2022-09-05T16:32:59.227Z,2022-09-05T21:35:36Z,3760753439,56,Back,3761320167,178,,,,,,,,,,,,,,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456338613,32,52,1,1,17,e75syeuawg3ql8nwpi3vr2btz,1,2.6,44,2022-09-05T16:33:01.628Z,2022-09-05T21:35:39Z,3761320191,178,,3761096473,376,,,,,,,,,,,,,,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456338161,18,27,1,1,19,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-09-05T16:33:03.601Z,2022-09-05T21:35:41Z,3760750587,53,n62gu1fztuvojijr41hyetw5,3760758453,233,26,3760750585,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456338193,26,27,1,1,19,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2022-09-05T16:33:03.601Z,2022-09-05T21:35:40Z,3760758447,233,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456338007,24,43,1,1,45,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2022-09-05T16:33:30.518Z,2022-09-05T16:38:34Z,3760757445,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456338011,25,43,1,1,46,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2022-09-05T16:33:30.693Z,2022-09-05T16:38:33Z,3760757415,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456338185,19,28,1,2,18,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-09-05T16:34:03.408Z,2022-09-05T21:35:42Z,3760750731,55,18,3760750825,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456338203,27,28,1,2,18,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2022-09-05T16:34:03.408Z,2022-09-05T21:35:42Z,3760750815,233,19,3760750809,55,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456338239,28,68,1,2,25,67z1gqyiuzpmmb15q5fy7ntc4,0,0,0,2022-09-05T16:34:10.100Z,2022-09-05T21:35:44Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456338229,21,68,1,2,27,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-09-05T16:34:11.805Z,2022-09-05T21:35:50Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456338235,22,52,1,2,36,e75syeuawg3ql8nwpi3vr2btz,1,13.5,54.5,2022-09-05T16:34:21.108Z,2022-09-05T21:36:00Z,3761320455,178,,3761096773,376,,,,,,,,,,,,,,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
