id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2502014201,8,44,1,0,13,67z1gqyiuzpmmb15q5fy7ntc4,0,44.3,34.9,2023-01-29T14:02:40.554Z,2023-01-29T20:03:50Z,4002229179,285,,4002229177,56,Back,4002813831,233,3,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502014185,4,1,1,0,13,bqbbqm98ud8obe45ds9ohgyrd,0,55.3,66.9,2023-01-29T14:02:40.593Z,2023-01-30T01:32:00Z,4002229083,212,8.8,4002229081,141,70.1,4002229077,56,Center,4002229085,213,0.3,4003505215,388,,4002229079,140,63.4,4002229075,3,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502014267,9,1,1,0,14,67z1gqyiuzpmmb15q5fy7ntc4,1,32,30.4,2023-01-29T14:02:41.982Z,2023-01-29T20:03:59Z,4002229525,56,Back,4002229529,141,40.9,4002229527,140,31.8,4002229531,212,7.1,4003505419,388,,4002229533,213,1.6,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502014341,10,1,1,0,17,67z1gqyiuzpmmb15q5fy7ntc4,1,30.8,41.9,2023-01-29T14:02:44.693Z,2023-01-29T20:04:02Z,4002229803,213,1.5,4002229801,212,27.6,4003505495,178,,4002229799,141,82.4,4002229795,56,Back,4002229797,140,32.5,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502014395,11,1,1,0,19,67z1gqyiuzpmmb15q5fy7ntc4,1,32.5,82.4,2023-01-29T14:02:47.076Z,2023-01-29T20:04:07Z,4003505623,178,,4002230041,56,Back,4002230043,140,21.0,4002230047,212,12.1,4002230045,141,81.3,4002230049,213,3.2,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502014433,12,1,1,0,22,67z1gqyiuzpmmb15q5fy7ntc4,1,21,81.3,2023-01-29T14:02:49.413Z,2023-01-29T20:04:10Z,4002230211,140,13.5,4002230209,56,Back,4003505755,178,,4002230213,141,59.9,4002230217,213,4.2,4002230215,212,16.5,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502014473,13,1,1,0,25,67z1gqyiuzpmmb15q5fy7ntc4,1,12.4,60.6,2023-01-29T14:02:52.527Z,2023-01-29T20:04:15Z,4003505885,178,,4002230401,213,0.3,4002230391,155,,4002230393,56,Back,4002230397,141,74.0,4002230395,140,38.7,4002230399,212,29.1,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502014517,14,1,1,0,27,67z1gqyiuzpmmb15q5fy7ntc4,1,38.7,74.1,2023-01-29T14:02:54.340Z,2023-01-29T20:04:20Z,4002230587,56,Back,4002230583,3,,4002230601,212,9.2,4002230607,213,0.2,4003506025,388,,4002230585,168,,4002230591,140,47.3,4002230595,141,76.8,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502014523,15,61,1,0,28,67z1gqyiuzpmmb15q5fy7ntc4,0,45.7,81.5,2023-01-29T14:02:56.222Z,2023-01-29T20:04:49Z,4003506357,178,,4002230623,56,Back,,,,,,,,,,,,,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502014553,5,49,1,0,29,bqbbqm98ud8obe45ds9ohgyrd,1,55.3,14.3,2023-01-29T14:02:57.015Z,2023-01-29T20:04:57Z,,,,,,,,,,,,,,,,,,,,,,,,,9pe3yqjsmcjtxdx7bdne3d4ut,M. De Sciglio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502014639,6,1,1,0,30,bqbbqm98ud8obe45ds9ohgyrd,1,54.2,13.3,2023-01-29T14:02:58.193Z,2023-01-29T20:05:02Z,4003507499,178,,4002231185,56,Back,4002231189,141,11.0,4002231187,140,2.8,4002231195,1,,4002231193,213,3.2,4002231191,212,54.0,,,,9pe3yqjsmcjtxdx7bdne3d4ut,M. De Sciglio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502014719,7,1,1,0,36,bqbbqm98ud8obe45ds9ohgyrd,0,2.8,11,2023-01-29T14:03:03.649Z,2023-01-29T20:05:06Z,4002231595,213,0.0,4003507623,178,,4002231597,1,,4002231593,212,42.6,4002231591,141,12.5,4002231585,157,,4002231589,140,43.4,4002231587,56,Back,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502014813,8,4,1,0,38,bqbbqm98ud8obe45ds9ohgyrd,1,41.6,11.2,2023-01-29T14:03:06.057Z,2023-01-29T20:05:13Z,4002232025,233,16,4002232007,56,Back,4002232013,286,,4002232009,152,,4002232011,265,,4002232005,13,,,,,,,,9pe3yqjsmcjtxdx7bdne3d4ut,M. De Sciglio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502014805,16,4,1,0,38,67z1gqyiuzpmmb15q5fy7ntc4,0,58.4,88.8,2023-01-29T14:03:06.058Z,2023-01-29T20:05:13Z,4003507859,178,,4002231961,13,,4002231967,265,,4002231963,56,Left,4002231965,152,,4002231969,285,,4002232061,233,8,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502015029,9,1,1,0,49,bqbbqm98ud8obe45ds9ohgyrd,1,43,9.1,2023-01-29T14:03:17.160Z,2023-01-29T20:05:16Z,4002233037,141,89.0,4002233033,56,Back,4002233031,152,,4002233041,213,1.6,4002233029,196,,4002233025,5,,4002233043,1,,4002233039,212,54.3,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,4002233035,140,41.7,4003508011,178,4002233027,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502015129,10,1,1,0,55,bqbbqm98ud8obe45ds9ohgyrd,1,42.2,91.4,2023-01-29T14:03:23.001Z,2023-01-29T20:05:21Z,4002233545,140,91.2,4002233549,212,51.7,4002233543,56,Left,4002233547,141,83.7,4002233551,213,6.2,4002233553,1,,4003508157,178,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502015163,11,1,1,1,1,bqbbqm98ud8obe45ds9ohgyrd,0,97.2,81.6,2023-01-29T14:03:29.218Z,2023-01-29T20:05:29Z,4002233739,141,55.5,4002233735,56,Center,4002233731,2,,4002233737,140,91.7,4002233743,213,4.4,4003110877,224,,4002233741,212,18.7,4003110879,72,,3zqpvn7r1c779l9vwwh7yukfd,M. Kean,4003508411,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502015183,17,12,1,1,2,67z1gqyiuzpmmb15q5fy7ntc4,1,7.7,41.3,2023-01-29T14:03:30.094Z,2023-01-29T20:05:32Z,4002233839,140,18.2,4002233837,56,Back,4002233843,212,31.2,4002233861,167,,4002233841,141,0.0,4002233845,213,5.1,4003508565,178,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502015985,12,5,1,1,4,bqbbqm98ud8obe45ds9ohgyrd,1,81,101.4,2023-01-29T14:03:32.238Z,2023-01-29T20:05:36Z,4002237537,233,18,4002237493,347,,4002237491,56,Left,,,,,,,,,,,,,,,,3zqpvn7r1c779l9vwwh7yukfd,M. Kean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502015189,18,5,1,1,4,67z1gqyiuzpmmb15q5fy7ntc4,0,19,-1.4,2023-01-29T14:03:32.238Z,2023-01-29T20:05:36Z,4002233851,56,Back,4002237557,233,12,4002233853,347,,,,,,,,,,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502016015,13,1,1,1,40,bqbbqm98ud8obe45ds9ohgyrd,1,75,100,2023-01-29T14:04:08.181Z,2023-01-29T20:05:40Z,4002237671,213,6.0,4002237661,107,,4002237667,141,93.0,4002237663,56,Left,4002238391,189,,4002237669,212,18.2,4002237665,140,91.4,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502016039,14,1,1,1,42,bqbbqm98ud8obe45ds9ohgyrd,0,93.4,92.1,2023-01-29T14:04:10.221Z,2023-01-29T20:05:44Z,4003111707,72,,4002237801,2,,4002237819,141,64.4,4002237815,140,90.7,4003111701,225,,4002237823,212,19.0,4003508923,178,,4002237825,213,4.6,2nddcty9qris2mmeldon0ogd1,A. Rabiot,4003111705,387,,4002237805,155,4002237811,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502016047,19,1,1,1,44,67z1gqyiuzpmmb15q5fy7ntc4,1,7.6,42.7,2023-01-29T14:04:11.913Z,2023-01-29T20:05:52Z,4002237853,212,9.5,4002237851,141,29.5,4002237855,213,4.4,4002237841,3,,4002237847,56,Back,4003509219,178,,4002237849,140,4.5,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502016055,20,49,1,1,45,67z1gqyiuzpmmb15q5fy7ntc4,1,4.5,29.3,2023-01-29T14:04:13.094Z,2023-01-29T20:05:55Z,,,,,,,,,,,,,,,,,,,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502016087,21,1,1,1,45,67z1gqyiuzpmmb15q5fy7ntc4,0,4.5,29.2,2023-01-29T14:04:13.210Z,2023-01-29T20:06:02Z,4002238039,1,,4002238035,212,31.9,4002238031,140,34.0,4002238033,141,18.1,4002238037,213,6.0,4003509535,178,,4002238029,56,Back,4002238027,157,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502016131,15,1,1,1,47,bqbbqm98ud8obe45ds9ohgyrd,1,66.3,86,2023-01-29T14:04:15.231Z,2023-01-29T20:06:06Z,4002238239,141,82.4,4002238235,56,Left,4002238237,140,72.6,4002238233,3,,4002238243,213,5.9,4003509633,388,,4002238241,212,7.1,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502016137,16,4,1,1,49,bqbbqm98ud8obe45ds9ohgyrd,1,71,79.2,2023-01-29T14:04:16.787Z,2023-01-29T20:06:15Z,4002238271,286,,4002239179,294,,4002238267,152,,4002238263,13,,4002238435,233,22,4002238265,56,Left,,,,,,,7glxasv2ed6ey82dknto1y66t,Á. Di María,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502016157,22,4,1,1,49,67z1gqyiuzpmmb15q5fy7ntc4,0,29,20.8,2023-01-29T14:04:16.788Z,2023-01-29T20:06:15Z,4002238371,152,,4002310209,294,,4002238375,285,,4002238367,13,,4003510029,178,,4002238369,56,Back,4002238487,233,16,,,,4vonqsqrzoyye4vs6n7dud2p5,José Machín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017141,17,1,1,2,36,bqbbqm98ud8obe45ds9ohgyrd,0,72.4,75.2,2023-01-29T14:05:03.481Z,2023-01-29T20:06:18Z,4003113075,223,,4002243209,2,,4002243217,152,,4003510193,178,,4002243213,5,,4002243229,1,,4002243225,212,33.9,4003113077,20,,apdtqouzo9b02ozdxk8mx4zbp,L. Paredes,4002243223,141,46.4,4002243227,213,4002243221,140,98.7,5.7,4002243215,155,4002243219,56,Center,,,,,,,,,,,,,,,,,,,,,,,
2502017543,24,12,1,2,38,67z1gqyiuzpmmb15q5fy7ntc4,1,1.3,56.1,2023-01-29T14:05:05.276Z,2023-01-29T20:07:38Z,4002245039,212,2.8,4002245035,140,0.0,4002245033,56,Back,4002245037,141,57.8,4003512639,178,,4002245043,213,2.7,4002245111,167,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017153,18,6,1,2,38,bqbbqm98ud8obe45ds9ohgyrd,1,100,42.6,2023-01-29T14:05:05.470Z,2023-01-29T20:07:44Z,4002245849,233,25,4002243271,56,Center,4002244243,75,,,,,,,,,,,,,,,,,apdtqouzo9b02ozdxk8mx4zbp,L. Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017551,25,6,1,2,38,67z1gqyiuzpmmb15q5fy7ntc4,0,0,57.4,2023-01-29T14:05:05.470Z,2023-01-29T20:07:45Z,4002245077,56,Back,4002245867,233,18,4002245083,73,,,,,,,,,,,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017193,23,43,1,2,40,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-01-29T14:05:07.622Z,2023-01-29T14:05:25Z,4002244857,233,18,4002243459,56,Back,4002244721,73,0,4002245337,144,6,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017781,19,1,1,3,5,bqbbqm98ud8obe45ds9ohgyrd,0,99.6,0.4,2023-01-29T14:05:32.768Z,2023-01-29T20:09:50Z,4002246283,140,99.3,4002246287,212,33.3,4003113567,72,,4002246281,56,Center,4003516991,178,,4002246275,155,,4002249493,233,26,4002246277,223,,7glxasv2ed6ey82dknto1y66t,Á. Di María,4002246273,6,,4002246285,141,4002246289,213,1.6,49.3,4002246291,1,4002246269,2,,,,,,,,,,,,,,,,,,,,,,,,
2502017851,26,41,1,3,6,67z1gqyiuzpmmb15q5fy7ntc4,1,2.7,50.9,2023-01-29T14:05:34.233Z,2023-01-29T20:09:56Z,4003114631,378,,4003517455,388,,4003114629,213,6.1,4003114625,141,47.8,4002250051,233,19,4003114623,140,14.2,4003114627,212,12.3,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017821,20,50,1,3,8,bqbbqm98ud8obe45ds9ohgyrd,1,84.9,48.5,2023-01-29T14:05:35.698Z,2023-01-29T20:10:11Z,4002246489,56,Center,4002260723,286,,4002260851,233,47,,,,,,,,,,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502020079,47,7,1,3,8,67z1gqyiuzpmmb15q5fy7ntc4,1,15.1,51.5,2023-01-29T14:05:35.752Z,2023-01-29T20:10:16Z,4002257797,285,,4002257795,56,Back,4003518199,178,,4002260791,233,20,4003115071,384,,,,,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017853,27,49,1,3,9,67z1gqyiuzpmmb15q5fy7ntc4,1,15.2,46.4,2023-01-29T14:05:37.181Z,2023-01-29T20:10:31Z,,,,,,,,,,,,,,,,,,,,,,,,,4vonqsqrzoyye4vs6n7dud2p5,José Machín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017983,28,1,1,3,13,67z1gqyiuzpmmb15q5fy7ntc4,0,28.5,27.7,2023-01-29T14:05:40.267Z,2023-01-29T20:10:37Z,4002247399,1,,4002247395,212,70.0,4002247393,141,82.7,4002247397,213,0.6,4002247391,140,84.8,4002247389,56,Left,4003518871,178,,4002247387,155,,4vonqsqrzoyye4vs6n7dud2p5,José Machín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017951,21,49,1,3,18,bqbbqm98ud8obe45ds9ohgyrd,1,18.2,19.3,2023-01-29T14:05:45.384Z,2023-01-29T20:10:43Z,,,,,,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502018055,22,1,1,3,18,bqbbqm98ud8obe45ds9ohgyrd,1,18.2,19.3,2023-01-29T14:05:45.409Z,2023-01-29T20:07:17Z,4002247767,140,30.2,4002247765,56,Back,4002247769,141,12.1,4002247771,212,13.5,4003511927,178,,4002247775,213,5.9,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502018131,23,1,1,3,22,bqbbqm98ud8obe45ds9ohgyrd,1,30.1,15.2,2023-01-29T14:05:50.059Z,2023-01-29T20:10:53Z,4002248047,56,Back,4002248049,140,9.3,4002248053,212,27.2,4003519195,178,,4002248051,141,39.1,4002248055,213,2.5,,,,,,,apdtqouzo9b02ozdxk8mx4zbp,L. Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502018257,24,1,1,3,27,bqbbqm98ud8obe45ds9ohgyrd,1,10.3,50.4,2023-01-29T14:05:54.364Z,2023-01-29T20:11:00Z,4002248665,1,,4002248649,140,36.5,4003519655,178,,4002248661,213,0.8,4002248647,56,Back,4002248655,212,39.4,4002248651,141,91.8,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
