id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/13/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/14/value
2496226243,8,44,1,0,12,af91jdcs6x0bqkmdb78rokod2,0,46.4,26.4,2023-01-09T17:34:06.588Z,2023-01-10T00:19:37Z,3971876145,285,,3971876195,233,3,3971876143,56,Back,,,,,,,,,,,,,,,,82bv9aeqvp712ut0n0kwkpskp,L. Zanimacchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226255,4,1,1,0,12,ap6blbxhq9elm62vw6tutzlwg,0,51.9,76.1,2023-01-09T17:34:06.617Z,2023-01-10T03:24:58Z,3971876201,3,,3971876211,213,5.7,3971876209,212,1.0,3972158385,388,,3971876203,56,Center,3971876207,141,75.2,3971876205,140,52.7,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226253,9,61,1,0,12,af91jdcs6x0bqkmdb78rokod2,1,45,22.9,2023-01-09T17:34:06.658Z,2023-01-10T00:19:45Z,3971876181,56,Back,3972158401,178,,,,,,,,,,,,,,,,,,,,82bv9aeqvp712ut0n0kwkpskp,L. Zanimacchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226265,5,49,1,0,14,ap6blbxhq9elm62vw6tutzlwg,1,64.8,57.6,2023-01-09T17:34:07.809Z,2023-01-10T00:19:51Z,,,,,,,,,,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226267,6,1,1,0,14,ap6blbxhq9elm62vw6tutzlwg,0,61.3,64.5,2023-01-09T17:34:07.902Z,2023-01-10T00:19:55Z,3972158407,178,,3971876269,56,Center,3971876271,140,84.8,3971876273,141,54.0,3971876275,212,25.7,3971876277,213,6.0,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226273,10,49,1,0,18,af91jdcs6x0bqkmdb78rokod2,1,14.9,44.6,2023-01-09T17:34:12.316Z,2023-01-10T00:20:02Z,,,,,,,,,,,,,,,,,,,,,,,,,eu9b86opw6n66vftu1r5alfqh,M. Carnesecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226285,11,1,1,0,23,af91jdcs6x0bqkmdb78rokod2,0,18.3,42.4,2023-01-09T17:34:17.484Z,2023-01-10T00:20:05Z,3972158415,178,,3971876359,212,56.0,3971876353,56,Center,3971876355,140,71.1,3971876357,141,31.1,3971876361,213,6.1,3971876363,1,,3971876351,155,,eu9b86opw6n66vftu1r5alfqh,M. Carnesecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226287,7,8,1,0,26,ap6blbxhq9elm62vw6tutzlwg,1,29.5,65.3,2023-01-09T17:34:20.328Z,2023-01-10T00:20:09Z,3972158419,178,,3971876367,56,Back,3972053771,385,,,,,,,,,,,,,,,,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226293,8,5,1,0,29,ap6blbxhq9elm62vw6tutzlwg,0,34.8,101.2,2023-01-09T17:34:23.747Z,2023-01-10T00:20:14Z,3971876535,233,12,3971876403,56,Back,3971876405,347,,,,,,,,,,,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226303,12,5,1,0,29,af91jdcs6x0bqkmdb78rokod2,1,65.2,-1.2,2023-01-09T17:34:23.747Z,2023-01-10T00:20:14Z,3971876481,347,,3971876521,233,8,3971876479,56,Right,,,,,,,,,,,,,,,,eu9b86opw6n66vftu1r5alfqh,M. Carnesecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226313,13,1,1,0,38,af91jdcs6x0bqkmdb78rokod2,1,63.4,0,2023-01-09T17:34:32.107Z,2023-01-10T00:20:18Z,3971876553,1,,3971876539,107,,3971876541,56,Back,3971876549,213,2.7,3971876543,140,43.6,3971876547,212,23.6,3971876545,141,14.9,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226319,14,1,1,0,41,af91jdcs6x0bqkmdb78rokod2,1,39.5,17.6,2023-01-09T17:34:35.005Z,2023-01-10T00:20:21Z,3971876623,212,26.5,3971876627,213,1.8,3971876617,56,Back,3972158429,178,,3971876621,141,55.1,3971876619,140,32.8,,,,,,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226325,15,1,1,0,45,af91jdcs6x0bqkmdb78rokod2,1,32.8,55.1,2023-01-09T17:34:39.180Z,2023-01-10T00:20:24Z,3972158433,178,,3971876663,141,82.2,3971876665,212,18.4,3971876667,213,1.6,3971876659,56,Back,3971876661,140,32.4,,,,,,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226347,16,1,1,0,47,af91jdcs6x0bqkmdb78rokod2,1,30.4,81.9,2023-01-09T17:34:41.713Z,2023-01-10T00:20:31Z,3971876785,56,Back,3971876787,140,8.2,3972158437,178,,3971876791,212,28.0,3971876789,141,59.0,3971876793,213,3.7,,,,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226359,17,1,1,0,55,af91jdcs6x0bqkmdb78rokod2,0,12.1,56.1,2023-01-09T17:34:49.255Z,2023-01-10T00:20:46Z,3971876851,155,,3971876863,1,,3971876857,141,52.1,3971876855,140,64.9,3971876861,213,6.2,3972158441,178,,3971876859,212,55.5,3971876853,56,Center,eu9b86opw6n66vftu1r5alfqh,M. Carnesecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226371,9,1,1,0,58,ap6blbxhq9elm62vw6tutzlwg,1,31.6,42.2,2023-01-09T17:34:52.646Z,2023-01-10T00:20:52Z,3971876909,56,Center,3972158445,178,,3971876913,141,37.7,3971876919,1,,3971876915,212,37.8,3971876917,213,6.2,3971877011,157,,3971876911,140,67.5,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226373,10,49,1,1,0,ap6blbxhq9elm62vw6tutzlwg,1,67.5,37.7,2023-01-09T17:34:54.041Z,2023-01-10T00:20:58Z,,,,,,,,,,,,,,,,,,,,,,,,,dp1y9x5r6z1q120hj3sgyhxat,M. Đurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226375,11,1,1,1,0,ap6blbxhq9elm62vw6tutzlwg,1,67.9,37.4,2023-01-09T17:34:54.133Z,2023-01-10T00:21:02Z,3972158455,178,,3971876931,140,55.6,3971876927,155,,3971876929,56,Center,3971876935,212,15.3,3971876937,213,2.6,3971876933,141,49.6,,,,dp1y9x5r6z1q120hj3sgyhxat,M. Đurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226377,12,1,1,1,2,ap6blbxhq9elm62vw6tutzlwg,0,55.6,49.6,2023-01-09T17:34:55.971Z,2023-01-10T00:21:06Z,3971876951,213,0.4,3971876947,141,57.5,3971876945,140,68.1,3971876943,56,Center,3971876949,212,14.2,3971876941,3,,3972158463,388,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226383,18,49,1,1,3,af91jdcs6x0bqkmdb78rokod2,1,32.9,34.1,2023-01-09T17:34:57.716Z,2023-01-10T00:21:09Z,,,,,,,,,,,,,,,,,,,,,,,,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226391,19,1,1,1,5,af91jdcs6x0bqkmdb78rokod2,1,33.9,34,2023-01-09T17:34:59.357Z,2023-01-10T00:21:12Z,3971876999,56,Back,3971877007,213,0.7,3971877005,212,4.7,3971877003,141,38.3,3972158473,178,,3971877001,140,37.4,,,,,,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226401,20,1,1,1,6,af91jdcs6x0bqkmdb78rokod2,1,36.3,37,2023-01-09T17:35:00.452Z,2023-01-10T00:21:15Z,3972158477,178,,3971877049,56,Back,3971877051,140,35.4,3971877053,141,17.0,3971877057,213,4.6,3971877055,212,13.6,,,,,,,a7gi41760sk45wbkpbps3njdh,M. Castagnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226415,21,1,1,1,10,af91jdcs6x0bqkmdb78rokod2,1,34.1,3.2,2023-01-09T17:35:04.325Z,2023-01-10T00:21:20Z,3972158481,178,,3971877111,212,9.2,3971877107,140,25.8,3971877105,56,Back,3971877109,141,7.4,3971877113,213,2.8,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226421,22,1,1,1,11,af91jdcs6x0bqkmdb78rokod2,0,25.8,7.4,2023-01-09T17:35:05.451Z,2023-01-10T00:21:23Z,3971877143,213,0.2,3971877145,1,,3971877135,56,Right,3972158489,178,,3971877137,140,59.8,3971877141,212,36.4,3971877139,141,17.6,3971877133,155,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226431,13,1,1,1,13,ap6blbxhq9elm62vw6tutzlwg,0,39.8,78.6,2023-01-09T17:35:07.591Z,2023-01-10T00:21:32Z,3971877195,140,60.6,3971877193,56,Center,3971877201,141,72.2,3971877191,3,,3971877203,212,22.3,3972158501,178,,3971877205,213,6.1,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226435,23,1,1,1,15,af91jdcs6x0bqkmdb78rokod2,0,39,29.2,2023-01-09T17:35:09.359Z,2023-01-10T00:21:42Z,3971877231,140,53.3,3971877227,3,,3971877229,56,Center,3971877235,212,15.5,3971877237,213,6.0,3972158511,388,,3971877233,141,23.8,,,,a7gi41760sk45wbkpbps3njdh,M. Castagnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226441,14,1,1,1,17,ap6blbxhq9elm62vw6tutzlwg,1,42,76.1,2023-01-09T17:35:11.736Z,2023-01-10T00:21:47Z,3971877327,212,15.8,3971877325,141,82.8,3971877323,140,56.4,3971877329,213,0.3,3971877321,56,Left,3971877319,3,,3972158521,388,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226443,15,49,1,1,19,ap6blbxhq9elm62vw6tutzlwg,1,56.3,82.8,2023-01-09T17:35:13.160Z,2023-01-10T00:21:55Z,,,,,,,,,,,,,,,,,,,,,,,,,bo98qzo4gu0npm4pewc25ovyt,D. Lazović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226451,16,1,1,1,19,ap6blbxhq9elm62vw6tutzlwg,1,56.3,82.8,2023-01-09T17:35:13.257Z,2023-01-10T00:21:59Z,3971877381,56,Back,3971877383,140,43.8,3971877389,213,2.7,3972158531,178,,3971877385,141,91.1,3971877387,212,14.3,,,,,,,bo98qzo4gu0npm4pewc25ovyt,D. Lazović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226455,17,61,1,1,21,ap6blbxhq9elm62vw6tutzlwg,0,43.7,91.4,2023-01-09T17:35:15.630Z,2023-01-10T00:22:17Z,3971877393,56,Back,3972158547,178,,,,,,,,,,,,,,,,,,,,7uf7y7xa6hy3gieetcte3td2i,J. Doig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226453,24,49,1,1,22,af91jdcs6x0bqkmdb78rokod2,1,56.1,7,2023-01-09T17:35:16.187Z,2023-01-10T00:22:22Z,,,,,,,,,,,,,,,,,,,,,,,,,82bv9aeqvp712ut0n0kwkpskp,L. Zanimacchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226463,25,1,1,1,25,af91jdcs6x0bqkmdb78rokod2,1,55,4.4,2023-01-09T17:35:19.020Z,2023-01-10T00:22:31Z,3971877433,141,15.2,3971877437,213,2.8,3972158555,178,,3971877435,212,20.4,3971877429,56,Back,3971877431,140,36.9,,,,,,,82bv9aeqvp712ut0n0kwkpskp,L. Zanimacchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226471,26,1,1,1,28,af91jdcs6x0bqkmdb78rokod2,1,36.2,17,2023-01-09T17:35:22.040Z,2023-01-10T00:22:36Z,3972158565,178,,3971877471,56,Back,3971877473,140,30.9,3971877479,213,1.8,3971877477,212,20.6,3971877475,141,46.1,,,,,,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226479,27,1,1,1,31,af91jdcs6x0bqkmdb78rokod2,0,34.2,46.1,2023-01-09T17:35:25.060Z,2023-01-10T00:22:39Z,3971877537,141,73.2,3971877535,140,76.4,3971877533,56,Center,3971877539,212,48.0,3972158569,178,,3971877541,213,0.4,3971877531,155,,3971877543,1,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226485,18,4,1,1,36,ap6blbxhq9elm62vw6tutzlwg,1,16.1,31.8,2023-01-09T17:35:30.722Z,2023-01-10T00:22:44Z,3971877773,294,,3971877779,233,28,3971877775,152,,3971877777,285,,3971877571,56,Back,3971877771,13,,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226507,28,4,1,1,36,af91jdcs6x0bqkmdb78rokod2,0,83.9,68.2,2023-01-09T17:35:30.723Z,2023-01-10T00:22:44Z,3971877673,286,,3971877787,233,18,3971877667,294,,3971877665,13,,3972158575,178,,3971877669,56,Center,3971877671,152,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226573,19,1,1,2,13,ap6blbxhq9elm62vw6tutzlwg,1,20.7,31.3,2023-01-09T17:36:06.757Z,2023-01-10T00:22:51Z,3971878153,1,,3971878137,5,,3971878139,155,,3971878141,152,,3972158581,178,,3971878143,56,Left,3971878149,212,63.9,3971878145,140,71.2,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,3971878147,141,83.7,3971878151,213,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226591,20,44,1,2,16,ap6blbxhq9elm62vw6tutzlwg,1,70.9,87.4,2023-01-09T17:36:10.107Z,2023-01-10T03:24:58Z,3971878271,233,29,3971878227,56,Left,3971878229,286,,,,,,,,,,,,,,,,,dp1y9x5r6z1q120hj3sgyhxat,M. Đurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226575,29,44,1,2,16,af91jdcs6x0bqkmdb78rokod2,0,29.1,12.6,2023-01-09T17:36:10.108Z,2023-01-10T00:22:55Z,3971878161,285,,3971878159,56,Back,3971878297,233,20,,,,,,,,,,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226597,21,61,1,2,16,ap6blbxhq9elm62vw6tutzlwg,0,71.5,84.3,2023-01-09T17:36:10.185Z,2023-01-10T03:24:59Z,3972160509,388,,3971878255,56,Left,3972158589,21,,,,,,,,,,,,,,,,,dp1y9x5r6z1q120hj3sgyhxat,M. Đurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226603,22,5,1,2,21,ap6blbxhq9elm62vw6tutzlwg,0,63.2,101.4,2023-01-09T17:36:15.608Z,2023-01-10T00:23:09Z,3971878293,56,Left,3971883245,233,30,3971878295,347,,,,,,,,,,,,,,,,,dp1y9x5r6z1q120hj3sgyhxat,M. Đurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226637,30,5,1,2,21,af91jdcs6x0bqkmdb78rokod2,1,36.8,-1.4,2023-01-09T17:36:15.608Z,2023-01-10T00:23:09Z,3971883239,233,22,3971878545,56,Back,3971878547,347,,,,,,,,,,,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496226641,31,1,1,2,30,af91jdcs6x0bqkmdb78rokod2,1,46.5,0,2023-01-09T17:36:23.951Z,2023-01-10T00:23:21Z,3971878565,140,35.5,3971878567,141,15.4,3971878571,213,2.4,3971878569,212,16.1,3971878563,56,Back,3971878561,107,,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
