id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2501298231,8,5,1,0,13,7gnly6999wao1xarwct4p8fe9,0,60.2,100.9,2023-01-28T14:01:53.123Z,2023-01-28T21:01:23Z,3998484455,233,3,3998484169,347,,3998484167,56,Left,,,,,,,,,,,,,,,,a2rjxibqk9d2yatzz2dx04nx0,D. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501298297,4,1,1,0,19,8le3orkfz6iix3jns6g9ojqjg,1,41.1,0,2023-01-28T14:01:59.290Z,2023-01-28T21:01:26Z,3998484563,212,25.9,3998484559,140,18.7,3998484557,56,Back,3998484565,213,2.7,3998484561,141,14.3,3998484555,107,,3998484567,1,,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501298329,5,1,1,0,22,8le3orkfz6iix3jns6g9ojqjg,1,18.3,14.3,2023-01-28T14:02:02.510Z,2023-01-28T21:01:29Z,3998484729,140,2.5,4000660335,178,,3998484727,56,Back,3998484733,212,28.8,3998484735,213,2.2,3998484731,141,49.0,,,,,,,95r0jtkw03vjohzwc8os8ielm,K. De Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501298355,6,1,1,0,26,8le3orkfz6iix3jns6g9ojqjg,1,2.9,48.4,2023-01-28T14:02:06.090Z,2023-01-28T21:01:34Z,3998484871,213,6.0,3998484867,141,43.1,3998484865,140,17.1,3998484869,212,15.3,3998484863,56,Back,4000660569,178,,,,,,,,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501298369,7,1,1,0,27,8le3orkfz6iix3jns6g9ojqjg,1,17.1,43.1,2023-01-28T14:02:07.621Z,2023-01-28T21:01:37Z,3998484957,141,11.2,3998484959,212,22.2,3998484979,156,,3998484955,140,12.8,3998484953,56,Back,4000660693,178,,3998484961,213,4.5,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501298441,8,1,1,0,32,8le3orkfz6iix3jns6g9ojqjg,0,21.9,3.1,2023-01-28T14:02:12.272Z,2023-01-28T21:01:47Z,4000661133,178,,3998485291,155,,3998485297,141,29.0,3998485301,213,0.3,3998485299,212,66.4,3998485303,1,,3998485295,140,82.9,3998485293,56,Center,95r0jtkw03vjohzwc8os8ielm,K. De Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501298447,9,49,1,0,36,7gnly6999wao1xarwct4p8fe9,1,15.4,64.7,2023-01-28T14:02:16.912Z,2023-01-28T21:01:51Z,,,,,,,,,,,,,,,,,,,,,,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501298465,10,1,1,0,36,7gnly6999wao1xarwct4p8fe9,1,15.4,64.7,2023-01-28T14:02:16.981Z,2023-01-28T21:01:54Z,3998485465,140,3.9,3998485463,56,Back,3998485471,213,3.7,3998485467,141,52.4,3998485469,212,14.7,4000661431,178,,,,,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501298487,11,1,1,0,39,7gnly6999wao1xarwct4p8fe9,0,7.1,46.9,2023-01-28T14:02:19.928Z,2023-01-28T21:01:58Z,3998485649,212,65.0,3998485647,141,0.0,3998485653,1,,3998485643,56,Right,3998485645,140,60.4,4000661553,178,,3998485651,213,5.8,3998485857,157,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501298535,9,5,1,0,44,8le3orkfz6iix3jns6g9ojqjg,1,40,101.6,2023-01-28T14:02:24.192Z,2023-01-28T21:02:00Z,3998485969,233,12,3998485945,56,Back,3998485947,347,,,,,,,,,,,,,,,,,an5eip4p2zmw49hh9eqksigo9,L. Cacace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501298489,12,5,1,0,44,7gnly6999wao1xarwct4p8fe9,0,60,-1.6,2023-01-28T14:02:24.192Z,2023-01-28T21:02:01Z,3998485979,233,9,3998485655,56,Right,3998485657,347,,,,,,,,,,,,,,,,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501298559,10,1,1,0,50,8le3orkfz6iix3jns6g9ojqjg,1,45.1,100,2023-01-28T14:02:30.724Z,2023-01-28T21:02:05Z,3998486125,56,Back,3998738799,189,,3998486123,107,,3998486131,212,9.7,3998486133,213,4.4,3998486127,140,42.3,3998486129,141,87.8,,,,an5eip4p2zmw49hh9eqksigo9,L. Cacace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501298565,11,1,1,0,51,8le3orkfz6iix3jns6g9ojqjg,1,42.3,87.8,2023-01-28T14:02:31.768Z,2023-01-28T21:02:51Z,4000661867,178,,3998486171,141,94.7,3998486175,213,2.6,3998486173,212,9.9,3998486169,140,34.0,3998486167,56,Back,,,,,,,bk1gdyxtfp4drwb0yotwerbsa,T. Baldanzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501298571,12,1,1,0,53,8le3orkfz6iix3jns6g9ojqjg,1,34,94.7,2023-01-28T14:02:33.511Z,2023-01-28T21:02:27Z,3998486241,141,83.4,4000661935,178,,3998486237,56,Back,3998486239,140,15.1,3998486243,212,21.3,3998486245,213,3.5,,,,,,,an5eip4p2zmw49hh9eqksigo9,L. Cacace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501298617,13,1,1,0,55,8le3orkfz6iix3jns6g9ojqjg,1,15.1,83.4,2023-01-28T14:02:35.689Z,2023-01-28T21:02:55Z,3998486497,212,25.1,3998486499,213,4.4,4000663117,178,,3998486485,56,Back,3998486493,141,48.5,3998486489,140,7.3,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501298637,14,1,1,1,3,8le3orkfz6iix3jns6g9ojqjg,0,11,51.3,2023-01-28T14:02:43.136Z,2023-01-28T21:03:03Z,3998486625,56,Back,3998486623,155,,3998486631,212,40.3,4000663311,178,,3998486627,140,46.8,3998486629,141,29.9,3998486635,1,,3998486633,213,5.9,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501298665,13,61,1,1,4,7gnly6999wao1xarwct4p8fe9,1,56.5,78.8,2023-01-28T14:02:45.076Z,2023-01-28T21:03:13Z,4000663627,21,,3998486767,56,Center,4000663629,388,,,,,,,,,,,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501298907,20,49,1,1,6,7gnly6999wao1xarwct4p8fe9,1,56.1,89.1,2023-01-28T14:02:46.861Z,2023-01-28T21:03:26Z,,,,,,,,,,,,,,,,,,,,,,,,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501298669,14,1,1,1,6,7gnly6999wao1xarwct4p8fe9,0,58,83.6,2023-01-28T14:02:46.957Z,2023-01-28T21:03:31Z,4000664287,178,,3998486809,141,73.5,3998486813,213,5.6,3998486807,140,65.3,3998486811,212,10.3,3998486805,56,Center,,,,,,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501298661,15,49,1,1,7,8le3orkfz6iix3jns6g9ojqjg,1,33.5,24.2,2023-01-28T14:02:47.586Z,2023-01-28T21:03:35Z,,,,,,,,,,,,,,,,,,,,,,,,,cxjuod6b1ro67656dxwhpqqc5,J. Akpa Akpro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501298673,16,61,1,1,8,8le3orkfz6iix3jns6g9ojqjg,0,34.6,27.8,2023-01-28T14:02:48.869Z,2023-01-28T21:03:49Z,3998486823,56,Back,4000665087,178,,,,,,,,,,,,,,,,,,,,cxjuod6b1ro67656dxwhpqqc5,J. Akpa Akpro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501298685,15,50,1,1,9,7gnly6999wao1xarwct4p8fe9,1,65.2,73.6,2023-01-28T14:02:49.608Z,2023-01-28T21:03:56Z,3998488839,286,,3998489193,233,17,3998486883,56,Center,,,,,,,,,,,,,,,,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501298679,17,7,1,1,9,8le3orkfz6iix3jns6g9ojqjg,0,34.8,26.4,2023-01-28T14:02:49.680Z,2023-01-28T21:03:59Z,3999787535,385,,4000665435,178,,3998486859,56,Back,3998489151,285,,3998489171,233,15,,,,,,,,,,cxjuod6b1ro67656dxwhpqqc5,J. Akpa Akpro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501298695,16,49,1,1,10,7gnly6999wao1xarwct4p8fe9,1,56.7,67.5,2023-01-28T14:02:50.765Z,2023-01-28T21:04:29Z,,,,,,,,,,,,,,,,,,,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501298719,17,1,1,1,13,7gnly6999wao1xarwct4p8fe9,1,54.7,68.3,2023-01-28T14:02:53.194Z,2023-01-28T21:04:33Z,3998487089,213,2.5,3998487087,212,10.3,3998487081,56,Back,3998487083,140,46.8,3998487085,141,77.3,4000666999,178,,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501298731,18,1,1,1,14,7gnly6999wao1xarwct4p8fe9,1,46.8,77.3,2023-01-28T14:02:55.051Z,2023-01-28T21:04:36Z,3998487141,212,15.0,3998487137,140,54.2,3998487139,141,96.2,4000667171,178,,3998487145,213,1.0,3998487135,56,Left,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501298749,19,1,1,1,17,7gnly6999wao1xarwct4p8fe9,0,54.4,96.5,2023-01-28T14:02:57.327Z,2023-01-28T21:04:40Z,3998487211,56,Left,4000667339,178,,3998487217,212,16.7,3998487219,213,6.0,3998487215,141,90.5,3998487213,140,69.8,,,,,,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501298753,18,49,1,1,18,8le3orkfz6iix3jns6g9ojqjg,1,33.3,8.3,2023-01-28T14:02:58.460Z,2023-01-28T21:04:56Z,,,,,,,,,,,,,,,,,,,,,,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501298769,19,1,1,1,18,8le3orkfz6iix3jns6g9ojqjg,1,33.3,8.3,2023-01-28T14:02:59.003Z,2023-01-28T21:04:59Z,4000668445,178,,3998487321,212,5.9,3998487315,56,Back,3998487323,213,2.8,3998487319,141,11.5,3998487317,140,28.1,,,,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501298793,20,1,1,1,20,8le3orkfz6iix3jns6g9ojqjg,1,28.1,11.5,2023-01-28T14:03:00.685Z,2023-01-28T21:05:04Z,3998487485,141,2.6,3998487483,140,32.3,3998487481,56,Back,4000668781,178,,3998487487,212,7.5,3998487489,213,5.3,,,,,,,95r0jtkw03vjohzwc8os8ielm,K. De Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501298847,21,1,1,1,23,8le3orkfz6iix3jns6g9ojqjg,1,27.4,8.9,2023-01-28T14:03:04.019Z,2023-01-28T21:05:10Z,3998487723,56,Back,3998487725,140,17.0,3998487731,213,3.3,3998487729,212,11.1,3998487727,141,5.9,4000669045,178,,,,,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501298951,22,1,1,1,28,8le3orkfz6iix3jns6g9ojqjg,1,15.2,25,2023-01-28T14:03:08.680Z,2023-01-28T21:05:14Z,3998488231,212,21.1,3998488225,56,Back,3998488233,213,2.2,4000669189,178,,3998488227,140,4.2,3998488229,141,50.9,,,,,,,95r0jtkw03vjohzwc8os8ielm,K. De Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501299003,23,1,1,1,40,8le3orkfz6iix3jns6g9ojqjg,0,12.5,44.9,2023-01-28T14:03:20.616Z,2023-01-28T21:05:16Z,3998488469,155,,3998488473,56,Right,3998488483,1,,3998488475,140,100.0,4000669339,178,,3998488481,213,6.0,3998488479,212,95.3,3998488477,141,11.9,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501298979,21,5,1,1,46,7gnly6999wao1xarwct4p8fe9,1,-1,88.2,2023-01-28T14:03:26.833Z,2023-01-28T21:05:20Z,3998488361,346,,3998488527,233,24,3998488359,56,Back,,,,,,,,,,,,,,,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501299007,24,5,1,1,46,8le3orkfz6iix3jns6g9ojqjg,0,101,11.8,2023-01-28T14:03:26.833Z,2023-01-28T21:05:19Z,3998488537,233,21,3998488503,346,,3998488501,56,Right,,,,,,,,,,,,,,,,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501299321,22,1,1,2,12,7gnly6999wao1xarwct4p8fe9,1,4.3,43.4,2023-01-28T14:03:53.038Z,2023-01-28T21:05:24Z,3998490181,1,,3998490169,155,,3998490167,124,,3998490175,141,21.8,3998490173,140,58.2,3998490171,56,Center,3998490177,212,58.5,3998490179,213,6.0,5syage212151fcixahbq3k8ut,V. Milinković-Savić,3998490185,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501299341,23,1,1,2,15,7gnly6999wao1xarwct4p8fe9,1,58.2,21.8,2023-01-28T14:03:55.742Z,2023-01-28T21:05:29Z,3998490303,213,0.3,4000670055,388,,3998490293,168,,3998490295,56,Center,3998490291,3,,3998490301,212,8.6,3998490299,141,25.6,3998490297,140,66.0,21p37y6mra4u9kcg35z5dm4q2,B. Bayeye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501299347,24,50,1,2,17,7gnly6999wao1xarwct4p8fe9,1,64.8,25.8,2023-01-28T14:03:57.212Z,2023-01-28T21:06:25Z,3998490311,56,Center,3998490313,286,,3998490609,233,25,,,,,,,,,,,,,,,,a2rjxibqk9d2yatzz2dx04nx0,D. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501299393,25,7,1,2,17,8le3orkfz6iix3jns6g9ojqjg,0,35.2,74.2,2023-01-28T14:03:57.295Z,2023-01-28T21:06:33Z,3999789981,385,,4000673555,178,,3998490557,285,,3998490553,56,Back,3998490591,233,24,,,,,,,,,,an5eip4p2zmw49hh9eqksigo9,L. Cacace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501299377,25,61,1,2,17,7gnly6999wao1xarwct4p8fe9,0,66,26,2023-01-28T14:03:57.931Z,2023-01-28T21:06:43Z,4000674069,178,,3998490463,56,Center,,,,,,,,,,,,,,,,,,,a2rjxibqk9d2yatzz2dx04nx0,D. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501299401,26,49,1,2,18,8le3orkfz6iix3jns6g9ojqjg,1,36.9,67.7,2023-01-28T14:03:58.820Z,2023-01-28T21:06:49Z,,,,,,,,,,,,,,,,,,,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501299415,27,1,1,2,18,8le3orkfz6iix3jns6g9ojqjg,1,36.9,67.7,2023-01-28T14:03:59.055Z,2023-01-28T21:07:06Z,3998490655,212,8.4,4000675369,178,,3998490653,141,55.8,3998490649,56,Back,3998490651,140,34.6,3998490657,213,4.4,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501299421,28,1,1,2,19,8le3orkfz6iix3jns6g9ojqjg,0,34.2,57.3,2023-01-28T14:03:59.774Z,2023-01-28T21:07:18Z,3998742837,155,,3998490701,141,60.0,3998490697,56,Back,3998490699,140,47.4,4000675965,178,,3998490703,212,14.0,3998490705,213,0.1,,,,95r0jtkw03vjohzwc8os8ielm,K. De Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501299425,26,49,1,2,21,7gnly6999wao1xarwct4p8fe9,1,54.3,39.7,2023-01-28T14:04:01.154Z,2023-01-28T21:07:28Z,,,,,,,,,,,,,,,,,,,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
