id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/17/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2473208233,8,1,1,0,11,ap6blbxhq9elm62vw6tutzlwg,0,62.7,65.1,2022-10-16T18:46:11.659Z,2022-10-17T01:08:03Z,3850514449,141,72.0,3851390529,178,,3850514443,3,,3850514453,213,1.0,3850514445,56,Center,3850514451,212,5.5,3850514447,140,65.4,,,,4mab6p97p5t3w0fipzp22nxsl,T. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208229,4,44,1,0,12,9dntj5dioj5ex52yrgwzxrq9l,1,31.2,28.7,2022-10-16T18:46:13.098Z,2022-10-17T01:55:45Z,3850514417,285,,3850514497,233,9,3850514415,56,Back,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208243,9,44,1,0,12,ap6blbxhq9elm62vw6tutzlwg,0,68.8,71.3,2022-10-16T18:46:13.099Z,2022-10-17T01:08:06Z,3850514477,56,Center,3850514533,233,4,3850514479,286,,,,,,,,,,,,,,,,,c39nv7jn5c3qzglosgzigif2t,S. Verdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208247,5,1,1,0,12,9dntj5dioj5ex52yrgwzxrq9l,0,31.3,32,2022-10-16T18:46:13.176Z,2022-10-17T01:55:46Z,3850514515,56,Back,3850514521,212,17.2,3850514517,140,20.2,3850514519,141,13.4,3851390675,388,,3850514523,213,4.0,3850514513,3,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473367177,780,67,1,0,15,ap6blbxhq9elm62vw6tutzlwg,1,80.8,83.8,2022-10-16T18:46:15.610Z,2022-10-17T01:55:46Z,3851416437,233,852,,,,,,,,,,,,,,,,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473367175,852,67,1,0,15,9dntj5dioj5ex52yrgwzxrq9l,0,19.2,16.2,2022-10-16T18:46:15.611Z,2022-10-17T01:28:23Z,3851416449,233,780,,,,,,,,,,,,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208299,10,1,1,0,16,ap6blbxhq9elm62vw6tutzlwg,1,79.7,94.4,2022-10-16T18:46:17.384Z,2022-10-17T01:08:12Z,3850514777,56,Left,3850514783,212,10.7,3850514785,213,6.2,3850514779,140,89.8,3851390731,178,,3850514781,141,92.4,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473367233,782,67,1,0,18,ap6blbxhq9elm62vw6tutzlwg,1,91.7,87.9,2022-10-16T18:46:19.427Z,2022-10-17T01:55:47Z,3851416789,233,853,,,,,,,,,,,,,,,,,,,,,,c39nv7jn5c3qzglosgzigif2t,S. Verdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473367227,853,67,1,0,18,9dntj5dioj5ex52yrgwzxrq9l,0,8.3,12.1,2022-10-16T18:46:19.428Z,2022-10-17T01:28:37Z,3851416793,233,782,,,,,,,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208301,11,61,1,0,18,ap6blbxhq9elm62vw6tutzlwg,0,91.4,91.4,2022-10-16T18:46:19.468Z,2022-10-17T01:55:47Z,3850514789,56,Left,3851390781,178,,,,,,,,,,,,,,,,,,,,c39nv7jn5c3qzglosgzigif2t,S. Verdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208313,6,5,1,0,20,9dntj5dioj5ex52yrgwzxrq9l,1,-1,13.2,2022-10-16T18:46:21.083Z,2022-10-17T01:08:18Z,3850514851,56,Back,3850514853,346,,3850514863,233,12,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208309,12,5,1,0,20,ap6blbxhq9elm62vw6tutzlwg,0,101,86.8,2022-10-16T18:46:21.083Z,2022-10-17T01:08:19Z,3850514833,56,Left,3850514835,346,,3850514887,233,6,,,,,,,,,,,,,,,,c39nv7jn5c3qzglosgzigif2t,S. Verdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208471,7,1,1,0,37,9dntj5dioj5ex52yrgwzxrq9l,1,5,61.2,2022-10-16T18:46:37.749Z,2022-10-17T01:08:22Z,3850515883,237,,3850515871,56,Back,3850515877,212,8.5,3850515875,141,49.0,3850515873,140,3.3,3850515879,213,4.5,3850515869,124,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208507,8,1,1,0,40,9dntj5dioj5ex52yrgwzxrq9l,0,9.3,46,2022-10-16T18:46:41.392Z,2022-10-17T01:08:25Z,3850516085,212,37.2,3850516079,56,Back,3850516081,140,44.1,3850516087,213,6.1,3851390907,178,,3850516089,1,,3850516077,155,,3850516083,141,36.1,7kph61hobc93t2c2tl8l5j105,C. Tătărușanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208509,13,44,1,0,43,ap6blbxhq9elm62vw6tutzlwg,1,54.5,66.6,2022-10-16T18:46:43.781Z,2022-10-17T01:55:48Z,3850516093,56,Center,3850516157,233,9,3850516095,286,,,,,,,,,,,,,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208511,9,44,1,0,43,9dntj5dioj5ex52yrgwzxrq9l,0,45.5,33.4,2022-10-16T18:46:43.782Z,2022-10-17T01:08:28Z,3850516097,56,Back,3850516099,285,,3850516193,233,13,,,,,,,,,,,,,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208515,14,1,1,0,43,ap6blbxhq9elm62vw6tutzlwg,0,53.6,68.8,2022-10-16T18:46:43.886Z,2022-10-17T01:55:48Z,3850516111,141,84.1,3850516115,213,0.9,3851390961,388,,3850516109,140,61.8,3850516107,56,Left,3850516113,212,13.5,3850516105,3,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208545,10,1,1,0,44,9dntj5dioj5ex52yrgwzxrq9l,0,38.6,17.2,2022-10-16T18:46:45.215Z,2022-10-17T01:08:35Z,3850516273,213,0.2,3851391013,178,,3850516267,140,43.9,3850516271,212,5.7,3850516265,56,Back,3850516269,141,18.8,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208531,15,8,1,0,44,ap6blbxhq9elm62vw6tutzlwg,1,57.3,79.3,2022-10-16T18:46:45.465Z,2022-10-17T01:08:37Z,3850954715,383,,3851391063,178,,3850516211,56,Left,,,,,,,,,,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208549,16,1,1,0,46,ap6blbxhq9elm62vw6tutzlwg,1,58,76.7,2022-10-16T18:46:46.588Z,2022-10-17T01:08:44Z,3850516293,212,4.3,3850516287,56,Left,3851391155,178,,3850516289,140,61.8,3850516291,141,79.1,3850516295,213,0.4,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208559,17,49,1,0,47,ap6blbxhq9elm62vw6tutzlwg,1,62.2,80,2022-10-16T18:46:48.015Z,2022-10-17T01:08:47Z,,,,,,,,,,,,,,,,,,,,,,,,,9l2tdbf7p325xez7wz7wzxzh1,Miguel Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473285013,770,3,1,0,49,ap6blbxhq9elm62vw6tutzlwg,0,67.1,93.1,2022-10-16T18:46:50.488Z,2022-10-17T01:09:01Z,3851391475,178,,3850957257,464,,3850957253,56,Left,3850957255,286,,3850957259,467,9sxg58hszjq17avxgumftdu22,,,,,,,,,,9l2tdbf7p325xez7wz7wzxzh1,Miguel Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208605,18,1,1,0,51,ap6blbxhq9elm62vw6tutzlwg,1,65.5,88.1,2022-10-16T18:46:52.310Z,2022-10-17T01:09:04Z,3850516569,56,Left,3850516573,141,94.7,3851391553,178,,3850516575,212,9.9,3850516577,213,2.7,3850516571,140,57.1,,,,,,,9l2tdbf7p325xez7wz7wzxzh1,Miguel Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208611,19,1,1,0,53,ap6blbxhq9elm62vw6tutzlwg,0,56.9,94.5,2022-10-16T18:46:54.268Z,2022-10-17T01:09:07Z,3850516623,213,5.5,3850516619,141,82.9,3851391597,178,,3850516621,212,11.4,3850516617,140,64.8,3850516615,56,Left,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208635,11,61,1,0,54,9dntj5dioj5ex52yrgwzxrq9l,0,35.4,20.9,2022-10-16T18:46:54.936Z,2022-10-17T01:09:13Z,3850516757,56,Back,3851391705,178,,,,,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473391529,1443,83,1,0,56,9dntj5dioj5ex52yrgwzxrq9l,1,41.2,19.4,2022-10-16T18:46:56.805Z,2022-10-17T03:20:20Z,3851528127,399,118888,,,,,,,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208653,20,1,1,0,56,ap6blbxhq9elm62vw6tutzlwg,1,60.3,83,2022-10-16T18:46:57.224Z,2022-10-17T01:09:18Z,3850516873,141,82.0,3850516869,56,Left,3851391755,178,,3850516871,140,64.3,3850516877,213,6.1,3850516875,212,4.3,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208655,21,50,1,0,57,ap6blbxhq9elm62vw6tutzlwg,1,66,78.8,2022-10-16T18:46:57.905Z,2022-10-17T01:09:22Z,3850516917,233,12,3850516881,56,Center,3850516883,286,,,,,,,,,,,,,,,,,c39nv7jn5c3qzglosgzigif2t,S. Verdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208643,12,7,1,0,57,9dntj5dioj5ex52yrgwzxrq9l,0,34,21.2,2022-10-16T18:46:58.195Z,2022-10-17T01:09:25Z,3850956037,385,,3850516835,285,,3851391825,178,,3850516909,233,21,3850516833,56,Back,,,,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208657,22,61,1,0,57,ap6blbxhq9elm62vw6tutzlwg,1,64.6,82,2022-10-16T18:46:58.238Z,2022-10-17T01:09:33Z,3851391933,178,,3850516889,56,Left,,,,,,,,,,,,,,,,,,,c39nv7jn5c3qzglosgzigif2t,S. Verdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208659,13,49,1,0,58,9dntj5dioj5ex52yrgwzxrq9l,1,30.3,8.5,2022-10-16T18:46:59.264Z,2022-10-17T01:09:37Z,,,,,,,,,,,,,,,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208669,14,1,1,0,58,9dntj5dioj5ex52yrgwzxrq9l,1,30.3,8.5,2022-10-16T18:46:59.349Z,2022-10-17T01:09:41Z,3850516973,212,34.6,3850516979,1,,3850516969,140,58.7,3850516967,56,Center,3850516971,141,34.4,3850516977,213,0.5,3851392047,178,,3850516965,157,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208675,15,44,1,1,0,9dntj5dioj5ex52yrgwzxrq9l,1,53.6,32.8,2022-10-16T18:47:01.543Z,2022-10-17T01:55:48Z,3850517151,233,23,3850517013,286,,3850517011,56,Center,,,,,,,,,,,,,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208693,23,44,1,1,0,ap6blbxhq9elm62vw6tutzlwg,0,46.4,67.2,2022-10-16T18:47:01.544Z,2022-10-17T01:09:45Z,3850517111,56,Back,3850517199,233,15,3850517205,285,,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208691,16,1,1,1,1,9dntj5dioj5ex52yrgwzxrq9l,0,56.3,30.5,2022-10-16T18:47:01.600Z,2022-10-17T01:55:49Z,3850517109,213,0.8,3850517103,140,62.8,3850517097,3,,3851392115,388,,3850517099,168,,3850517105,141,40.6,3850517107,212,9.7,3850517101,56,Center,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208705,24,49,1,1,3,ap6blbxhq9elm62vw6tutzlwg,1,37.1,58.8,2022-10-16T18:47:03.685Z,2022-10-17T01:09:51Z,,,,,,,,,,,,,,,,,,,,,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208739,25,1,1,1,3,ap6blbxhq9elm62vw6tutzlwg,1,37.1,58.8,2022-10-16T18:47:03.725Z,2022-10-17T01:09:55Z,3850517385,140,46.7,3850517387,141,16.7,3851392201,178,,3850517389,212,30.4,3850517391,213,5.1,3850517377,155,,3850517383,56,Back,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208745,26,1,1,1,7,ap6blbxhq9elm62vw6tutzlwg,0,49.4,10.1,2022-10-16T18:47:07.725Z,2022-10-17T01:09:59Z,3850517421,140,78.7,3850517427,213,0.5,3850517417,155,,3850517425,212,35.1,3851392255,178,,3850517423,141,35.1,3850517419,56,Center,3850517429,1,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208789,17,1,1,1,9,9dntj5dioj5ex52yrgwzxrq9l,1,20.4,68.4,2022-10-16T18:47:09.796Z,2022-10-17T01:10:04Z,3850517765,141,84.3,3850517759,3,,3850517767,212,11.9,3851392301,178,,3850517761,56,Back,3850517769,213,1.1,3850517763,140,25.1,,,,enqcaecpt5hy0qv9x5pzmkjc9,M. Gabbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208793,18,1,1,1,10,9dntj5dioj5ex52yrgwzxrq9l,1,21.6,84.6,2022-10-16T18:47:10.831Z,2022-10-17T01:10:07Z,3850517805,141,65.4,3851392369,178,,3850517801,56,Back,3850517807,212,13.3,3850517809,213,4.9,3850517803,140,24.1,3850517799,3,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208801,19,49,1,1,11,9dntj5dioj5ex52yrgwzxrq9l,1,24.1,65.4,2022-10-16T18:47:11.607Z,2022-10-17T01:10:10Z,,,,,,,,,,,,,,,,,,,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208829,20,1,1,1,13,9dntj5dioj5ex52yrgwzxrq9l,1,24.9,62,2022-10-16T18:47:13.895Z,2022-10-17T01:10:11Z,3850518033,140,17.5,3850518039,213,4.2,3850518031,56,Back,3851392411,178,,3850518037,212,17.1,3850518035,141,39.6,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208859,21,1,1,1,21,9dntj5dioj5ex52yrgwzxrq9l,1,16.5,34.7,2022-10-16T18:47:21.581Z,2022-10-17T01:10:16Z,3851392453,178,,3850518219,212,33.0,3850518223,1,,3850518213,56,Back,3850518215,140,46.4,3850518217,141,49.6,3850518211,155,,3850518221,213,0.3,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208877,22,1,1,1,23,9dntj5dioj5ex52yrgwzxrq9l,1,46.3,49.6,2022-10-16T18:47:23.844Z,2022-10-17T01:10:32Z,3851392743,388,,3850518339,141,60.6,3850518329,3,,3850518341,212,7.8,3850518331,56,Back,3850518345,213,1.8,3850518335,140,44.3,,,,9ncagt0ezp4f41hz3b64af1t5,Y. Adli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208889,23,1,1,1,24,9dntj5dioj5ex52yrgwzxrq9l,1,44.3,60.6,2022-10-16T18:47:24.795Z,2022-10-17T01:10:40Z,3850518429,141,49.0,3850518431,212,16.2,3850518427,140,57.8,3850518433,213,5.8,3850518425,56,Center,3851392817,178,,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208899,24,1,1,1,25,9dntj5dioj5ex52yrgwzxrq9l,0,53.7,51.3,2022-10-16T18:47:25.801Z,2022-10-17T01:10:46Z,3850518453,56,Center,3850518459,212,6.9,3850518461,213,4.7,3850518457,141,41.2,3851392903,178,,3850518455,140,53.7,,,,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
