id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2499787853,78,1,1,9,14,4klvxyeh3xcus4ongu7c00mgc,1,50.5,5.7,2023-01-22T17:10:18.935Z,2023-01-23T02:02:55Z,3991510757,178,,3990657187,56,Back,3990657189,140,32.1,3990657191,141,9.8,3990657195,213,3.0,3990657193,212,19.5,,,,,,,awf3x41nsz8m73bhte5wlz6ui,E. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499787945,79,1,1,9,17,4klvxyeh3xcus4ongu7c00mgc,1,29.1,12.9,2023-01-22T17:10:21.108Z,2023-01-23T02:02:59Z,3990657627,213,2.1,3990657621,140,17.1,3990657619,56,Back,3991510831,178,,3990657623,141,42.5,3990657625,212,23.7,,,,,,,399j815r2akyfreynjrouwbmx,P. Hristov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499787957,80,1,1,9,26,4klvxyeh3xcus4ongu7c00mgc,0,24.9,39.4,2023-01-22T17:10:30.124Z,2023-01-23T02:03:01Z,3990657685,155,,3990657699,212,48.1,3990657697,141,54.0,3990657695,140,69.7,3991510845,178,,3990660335,1,,3990657701,213,0.2,3990657689,56,Center,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788005,107,1,1,9,29,2tk2l9sgktwc9jhzqdd4mpdtb,1,31.6,45.4,2023-01-22T17:10:33.537Z,2023-01-23T02:03:08Z,3990657981,140,41.9,3990657983,141,69.0,3990657977,3,,3990657979,56,Back,3990657985,212,19.4,3990657987,213,1.0,3991510977,388,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788007,108,49,1,9,31,2tk2l9sgktwc9jhzqdd4mpdtb,1,38.8,65.6,2023-01-22T17:10:35.761Z,2023-01-23T02:03:13Z,,,,,,,,,,,,,,,,,,,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788021,109,1,1,9,31,2tk2l9sgktwc9jhzqdd4mpdtb,1,38.8,65.6,2023-01-22T17:10:35.762Z,2023-01-23T02:03:19Z,3990658061,213,6.0,3990658055,140,54.2,3990658053,56,Center,3991511131,178,,3990658059,212,16.8,3990658057,141,58.8,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788023,110,3,1,9,32,2tk2l9sgktwc9jhzqdd4mpdtb,0,53.8,59.7,2023-01-22T17:10:36.840Z,2023-01-23T02:03:28Z,3990658067,56,Center,3990658069,286,,3991294461,465,,3990658169,233,81,3991511269,178,,,,,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788049,81,7,1,9,32,4klvxyeh3xcus4ongu7c00mgc,0,46.2,40.3,2023-01-22T17:10:36.974Z,2023-01-23T02:04:18Z,3991294565,383,,3990658125,56,Back,3990658127,285,,3991511415,21,,3991511413,178,,3990658149,233,110,,,,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788123,111,61,1,9,33,2tk2l9sgktwc9jhzqdd4mpdtb,1,54.1,56.3,2023-01-22T17:10:37.034Z,2023-01-23T02:04:15Z,3991511991,178,,3990658557,56,Center,,,,,,,,,,,,,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788059,82,49,1,9,35,4klvxyeh3xcus4ongu7c00mgc,1,39.8,48.4,2023-01-22T17:10:39.561Z,2023-01-23T02:04:27Z,,,,,,,,,,,,,,,,,,,,,,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788073,83,1,1,9,35,4klvxyeh3xcus4ongu7c00mgc,1,39.8,48.4,2023-01-22T17:10:39.650Z,2023-01-23T02:04:30Z,3990658261,56,Back,3990658267,212,11.1,3990658269,213,1.0,3991512155,178,,3990658263,140,45.5,3990658265,141,62.1,,,,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788117,84,1,1,9,40,4klvxyeh3xcus4ongu7c00mgc,1,52.4,69.4,2023-01-22T17:10:44.088Z,2023-01-23T02:04:39Z,3990658487,213,1.3,3991512305,178,,3990658483,141,94.0,3990658479,56,Left,3990658485,212,17.2,3990658481,140,56.2,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788125,85,1,1,9,44,4klvxyeh3xcus4ongu7c00mgc,1,58.2,92.7,2023-01-22T17:10:48.120Z,2023-01-23T02:05:27Z,3990658565,212,9.2,3990658563,141,87.7,3990658559,56,Left,3991512787,178,,3990658561,140,66.3,3990658567,213,5.9,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788133,86,1,1,9,45,4klvxyeh3xcus4ongu7c00mgc,1,66.9,85.6,2023-01-22T17:10:49.320Z,2023-01-23T02:05:31Z,3990658603,56,Left,3990658605,140,73.1,3991512845,178,,3990658607,141,82.1,3990658611,213,5.9,3990658609,212,6.9,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788145,87,1,1,9,47,4klvxyeh3xcus4ongu7c00mgc,1,74.5,83.6,2023-01-22T17:10:51.194Z,2023-01-23T02:05:37Z,3990658687,141,74.5,3990658689,212,9.1,3990658691,213,5.5,3990658683,56,Center,3991512929,178,,3990658685,140,80.8,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788149,88,3,1,9,48,4klvxyeh3xcus4ongu7c00mgc,0,86.1,74.4,2023-01-22T17:10:52.570Z,2023-01-23T02:05:40Z,3991294865,465,,3991512969,178,,3990658749,233,112,3990658707,56,Center,3990658709,286,,,,,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788161,112,7,1,9,48,2tk2l9sgktwc9jhzqdd4mpdtb,1,13.9,25.6,2023-01-22T17:10:52.755Z,2023-01-23T02:05:48Z,3990658745,233,88,3990658743,285,,3990658741,56,Back,3991513055,178,,3991294873,385,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788165,113,12,1,9,49,2tk2l9sgktwc9jhzqdd4mpdtb,1,12.7,23,2023-01-22T17:10:53.944Z,2023-01-23T02:06:00Z,3990658799,213,0.3,3990658797,212,12.5,3990658791,56,Back,3991512995,178,,3990658795,141,27.8,3990658793,140,24.2,,,,,,,1pkymw7biivk760rxhubin1ed,Z. Çelik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788173,114,49,1,9,50,2tk2l9sgktwc9jhzqdd4mpdtb,1,27.1,29.2,2023-01-22T17:10:54.723Z,2023-01-23T02:06:08Z,,,,,,,,,,,,,,,,,,,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788201,115,1,1,9,52,2tk2l9sgktwc9jhzqdd4mpdtb,1,27.9,26.6,2023-01-22T17:10:56.533Z,2023-01-23T02:06:17Z,3990658985,56,Back,3991513329,178,,3990658993,213,5.5,3990658987,140,35.6,3990658989,141,14.5,3990658991,212,11.5,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499951259,1466,67,1,9,53,2tk2l9sgktwc9jhzqdd4mpdtb,1,36.1,15.2,2023-01-22T17:10:57.464Z,2023-01-23T03:21:31Z,3991533205,233,1561,,,,,,,,,,,,,,,,,,,,,,93i0gcndi2m8giqqcm4knduxh,P. Dybala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499951257,1561,67,1,9,53,4klvxyeh3xcus4ongu7c00mgc,0,63.9,84.8,2023-01-22T17:10:57.465Z,2023-01-23T03:14:13Z,3991533225,233,1466,,,,,,,,,,,,,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788203,116,61,1,9,53,2tk2l9sgktwc9jhzqdd4mpdtb,0,35.6,14.5,2023-01-22T17:10:57.506Z,2023-01-23T03:21:32Z,3990658997,56,Back,3991513349,178,,,,,,,,,,,,,,,,,,,,93i0gcndi2m8giqqcm4knduxh,P. Dybala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788217,89,49,1,9,54,4klvxyeh3xcus4ongu7c00mgc,1,68.1,90.8,2023-01-22T17:10:58.187Z,2023-01-23T02:06:25Z,,,,,,,,,,,,,,,,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788257,90,1,1,9,55,4klvxyeh3xcus4ongu7c00mgc,1,69.2,88,2023-01-22T17:10:59.600Z,2023-01-23T02:06:45Z,3990659243,212,6.0,3990659245,213,5.0,3990659241,141,79.7,3990659239,140,71.0,3990659237,56,Left,3991513617,178,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788261,91,1,1,10,0,4klvxyeh3xcus4ongu7c00mgc,1,73.7,78.5,2023-01-22T17:11:04.129Z,2023-01-23T02:06:55Z,3990659267,213,1.4,3990659261,140,74.5,3990659265,212,4.1,3990659263,141,84.4,3990659259,56,Left,3991513695,178,,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788263,92,61,1,10,0,4klvxyeh3xcus4ongu7c00mgc,1,74.5,84.4,2023-01-22T17:11:04.280Z,2023-01-23T02:07:04Z,3991513777,178,,3990659275,56,Left,,,,,,,,,,,,,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788289,93,5,1,10,3,4klvxyeh3xcus4ongu7c00mgc,0,66.4,101.7,2023-01-22T17:11:07.751Z,2023-01-23T02:07:08Z,3990659475,233,117,3990659361,56,Left,3990659363,347,,,,,,,,,,,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788307,117,5,1,10,3,2tk2l9sgktwc9jhzqdd4mpdtb,1,33.6,-1.7,2023-01-22T17:11:07.751Z,2023-01-23T02:07:08Z,3990659449,233,93,3990659435,56,Back,3990659437,347,,,,,,,,,,,,,,,,,93i0gcndi2m8giqqcm4knduxh,P. Dybala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788355,118,1,1,10,10,2tk2l9sgktwc9jhzqdd4mpdtb,1,34.2,0,2023-01-22T17:11:14.333Z,2023-01-23T02:07:11Z,3990659725,213,2.8,3990659723,212,18.2,3990659719,140,18.0,3990659717,56,Back,3990659721,141,8.0,3990659715,107,,,,,,,,1pkymw7biivk760rxhubin1ed,Z. Çelik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788379,119,1,1,10,14,2tk2l9sgktwc9jhzqdd4mpdtb,1,18.7,10.6,2023-01-22T17:11:18.423Z,2023-01-23T02:07:15Z,3990659839,141,36.1,3990659837,140,14.8,3990659843,213,1.8,3990659835,56,Back,3990659841,212,17.8,3991513853,178,,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788405,120,1,1,10,16,2tk2l9sgktwc9jhzqdd4mpdtb,1,15.7,37.3,2023-01-22T17:11:20.562Z,2023-01-23T02:07:18Z,3991513873,178,,3990659975,56,Back,3990659979,141,66.2,3990659983,213,1.4,3990659977,140,18.3,3990659981,212,19.8,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788441,121,1,1,10,20,2tk2l9sgktwc9jhzqdd4mpdtb,1,19.7,64.8,2023-01-22T17:11:24.415Z,2023-01-23T02:07:23Z,3990660207,212,15.7,3990660209,213,4.5,3990660201,56,Back,3991513903,178,,3990660203,140,15.9,3990660205,141,42.5,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788457,122,1,1,10,24,2tk2l9sgktwc9jhzqdd4mpdtb,0,15.1,40.1,2023-01-22T17:11:28.447Z,2023-01-23T02:07:27Z,3991513935,178,,3990660327,1,,3990660315,155,,3990660319,140,34.3,3990660317,56,Back,3990660321,141,0.0,3990660325,213,5.3,3990660323,212,34.8,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788491,94,5,1,10,27,4klvxyeh3xcus4ongu7c00mgc,1,65.1,101.7,2023-01-22T17:11:31.043Z,2023-01-23T02:07:50Z,3990660511,233,123,3990660509,347,,3990660507,56,Left,,,,,,,,,,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788461,123,5,1,10,27,2tk2l9sgktwc9jhzqdd4mpdtb,0,34.9,-1.7,2023-01-22T17:11:31.043Z,2023-01-23T02:07:50Z,3990660337,56,Back,3990660517,233,94,3990660339,347,,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788493,95,1,1,10,30,4klvxyeh3xcus4ongu7c00mgc,1,63.3,100,2023-01-22T17:11:34.951Z,2023-01-23T02:07:54Z,3990660557,212,5.4,3990660559,213,4.8,3990660553,140,63.8,3990660555,141,94.1,3990660549,107,,3990660551,56,Left,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788497,96,1,1,10,31,4klvxyeh3xcus4ongu7c00mgc,1,63.8,94.1,2023-01-22T17:11:35.499Z,2023-01-23T02:07:58Z,3991296433,189,,3990660587,212,2.2,3990660589,213,1.7,3990660583,140,63.5,3991514131,178,,3990660585,141,97.3,3990660581,56,Left,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788505,97,1,1,10,32,4klvxyeh3xcus4ongu7c00mgc,1,61.9,97.1,2023-01-22T17:11:36.588Z,2023-01-23T02:08:02Z,3991514151,178,,3990660637,141,93.6,3990660639,212,15.7,3990660633,56,Back,3990660641,213,3.3,3990660635,140,47.1,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788515,98,1,1,10,35,4klvxyeh3xcus4ongu7c00mgc,1,46,92,2023-01-22T17:11:39.060Z,2023-01-23T02:08:12Z,3990660715,56,Left,3990660721,212,11.5,3990660717,140,52.9,3990660719,141,78.9,3990660723,213,5.4,3991514221,178,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788535,99,1,1,10,36,4klvxyeh3xcus4ongu7c00mgc,1,52.9,78.9,2023-01-22T17:11:40.558Z,2023-01-23T02:08:16Z,3991514245,178,,3990660827,213,3.8,3990660823,141,66.8,3990660825,212,13.5,3990660821,140,42.7,3990660819,56,Back,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788561,100,1,1,10,40,4klvxyeh3xcus4ongu7c00mgc,1,43.6,57.8,2023-01-22T17:11:44.603Z,2023-01-23T02:08:23Z,3990660977,56,Back,3990660983,212,15.9,3990660985,213,4.4,3991514265,178,,3990660979,140,38.6,3990660981,141,35.8,,,,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788579,101,1,1,10,44,4klvxyeh3xcus4ongu7c00mgc,1,36.7,33.1,2023-01-22T17:11:48.318Z,2023-01-23T02:08:27Z,3990661089,213,1.9,3990661087,212,17.3,3990661081,56,Back,3990661085,141,57.4,3991514311,178,,3990661083,140,31.8,,,,,,,399j815r2akyfreynjrouwbmx,P. Hristov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788609,102,1,1,10,47,4klvxyeh3xcus4ongu7c00mgc,1,30.8,50.5,2023-01-22T17:11:51.285Z,2023-01-23T02:08:31Z,3990661245,56,Back,3990661251,212,26.4,3991514343,178,,3990661253,213,5.3,3990661247,140,44.4,3990661249,141,17.9,,,,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788611,103,61,1,10,48,4klvxyeh3xcus4ongu7c00mgc,1,44.4,17.9,2023-01-22T17:11:52.754Z,2023-01-23T02:08:40Z,3990661265,56,Back,3991514407,178,,,,,,,,,,,,,,,,,,,,awf3x41nsz8m73bhte5wlz6ui,E. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788649,104,4,1,10,53,4klvxyeh3xcus4ongu7c00mgc,1,37,5.8,2023-01-22T17:11:57.789Z,2023-01-23T02:09:10Z,3990661517,286,,3990661511,295,,3990661509,13,,3990661515,152,,3990661667,233,124,3990661513,56,Back,,,,,,,e4cwx5r9hrvip371egldkc6ol,D. Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788679,124,4,1,10,53,2tk2l9sgktwc9jhzqdd4mpdtb,0,63,94.2,2023-01-22T17:11:57.790Z,2023-01-23T02:09:10Z,3991514559,178,,3990661629,13,,3990661637,285,,3990661701,233,104,3990661633,56,Left,3990661635,152,,3990661631,295,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788721,105,1,1,10,59,4klvxyeh3xcus4ongu7c00mgc,1,40.6,5.9,2023-01-22T17:12:03.809Z,2023-01-23T02:09:16Z,3990661879,5,,3990661885,140,31.5,3990661883,56,Back,3990661881,152,,3990661889,212,17.8,3991514587,178,,3990661891,213,2.1,3990661887,141,27.9,e4cwx5r9hrvip371egldkc6ol,D. Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788755,106,1,1,11,5,4klvxyeh3xcus4ongu7c00mgc,1,33.5,64.5,2023-01-22T17:12:09.680Z,2023-01-23T02:09:24Z,3990662075,140,38.1,3990662073,56,Back,3990662079,212,20.8,3990662077,141,94.3,3991514649,178,,3990662081,213,1.3,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788787,107,1,1,11,9,4klvxyeh3xcus4ongu7c00mgc,1,34.8,84.4,2023-01-22T17:12:13.454Z,2023-01-23T02:09:26Z,3990662257,213,4.3,3990662253,141,64.3,3990662255,212,14.8,3990662249,56,Back,3991514667,178,,3990662251,140,29.3,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788807,108,1,1,11,14,4klvxyeh3xcus4ongu7c00mgc,1,28.9,53.4,2023-01-22T17:12:18.722Z,2023-01-23T02:09:31Z,3991514709,178,,3990662351,56,Back,3990662355,141,52.5,3990662353,140,44.4,3990662359,213,6.2,3990662357,212,16.3,,,,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788841,109,1,1,11,17,4klvxyeh3xcus4ongu7c00mgc,1,41.8,52.8,2023-01-22T17:12:21.156Z,2023-01-23T02:09:38Z,3990662531,56,Back,3990662533,140,29.0,3991514733,178,,3990662535,141,53.9,3990662537,212,13.5,3990662539,213,3.1,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788843,110,61,1,11,21,4klvxyeh3xcus4ongu7c00mgc,1,28.6,48.1,2023-01-22T17:12:25.767Z,2023-01-23T02:09:46Z,3991514817,178,,3990662543,56,Back,3990662649,238,,,,,,,,,,,,,,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788859,111,5,1,11,25,4klvxyeh3xcus4ongu7c00mgc,0,30.2,-1,2023-01-22T17:12:30.001Z,2023-01-23T02:09:49Z,3990662617,56,Back,3990663269,233,125,3990662619,347,,,,,,,,,,,,,,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788975,125,5,1,11,25,2tk2l9sgktwc9jhzqdd4mpdtb,1,69.8,101,2023-01-22T17:12:30.001Z,2023-01-23T02:09:48Z,3990663259,56,Left,3990663263,233,111,3990663261,347,,,,,,,,,,,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788961,112,27,1,11,36,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2023-01-22T17:12:40.127Z,2023-01-23T02:09:52Z,3990663299,233,126,3990663175,41,Injury,3990663177,53,awf3x41nsz8m73bhte5wlz6ui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499788977,126,27,1,11,36,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2023-01-22T17:12:40.127Z,2023-01-23T02:09:51Z,3990663319,233,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499789137,113,28,1,12,9,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2023-01-22T17:13:13.194Z,2023-01-23T02:09:56Z,3990664033,55,112,3990664037,233,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499789133,127,28,1,12,9,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2023-01-22T17:13:13.194Z,2023-01-23T02:09:56Z,3990664015,55,126,3990664053,233,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499789167,114,18,1,12,14,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2023-01-22T17:13:18.475Z,2023-01-23T02:10:00Z,3990664175,41,,3990664215,55,115,3990664177,44,Defender,3990664179,59,2,,,,,,,,,,,,,awf3x41nsz8m73bhte5wlz6ui,E. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499789169,115,19,1,12,14,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2023-01-22T17:13:18.476Z,2023-01-23T02:10:00Z,3990664183,41,,3990664193,55,114,3990664189,59,21,3990666521,293,2,3990664191,44,Midfielder,3990666519,292,7,3990664187,145,2,,,,9casrbyhvk5woencvp365fnmy,Salvador Ferrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499789259,128,1,1,12,23,2tk2l9sgktwc9jhzqdd4mpdtb,1,64,100,2023-01-22T17:13:27.693Z,2023-01-23T02:10:01Z,3990664671,140,66.4,3990664673,141,72.5,3990664669,56,Center,3990665389,238,,3990664675,212,19.6,3990664665,107,,3990665337,189,,3990664677,213,4.8,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499789265,129,61,1,12,24,2tk2l9sgktwc9jhzqdd4mpdtb,1,66.4,72.5,2023-01-22T17:13:28.694Z,2023-01-23T02:10:03Z,3990666449,189,,3990664695,56,Center,3991515069,178,,3990665391,238,,,,,,,,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499789267,116,49,1,12,24,4klvxyeh3xcus4ongu7c00mgc,1,13.5,42.9,2023-01-22T17:13:28.943Z,2023-01-23T02:10:09Z,,,,,,,,,,,,,,,,,,,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499789329,117,1,1,12,34,4klvxyeh3xcus4ongu7c00mgc,0,20.3,38.5,2023-01-22T17:13:38.868Z,2023-01-23T02:10:13Z,3990665029,212,59.5,3990665027,141,100.0,3991515235,178,,3990665031,213,0.8,3990665019,155,,3990665021,196,,3990665025,140,59.6,3990665033,1,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,3990665023,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499789333,118,5,1,12,38,4klvxyeh3xcus4ongu7c00mgc,0,58.1,101.6,2023-01-22T17:13:42.753Z,2023-01-23T02:10:18Z,3990665051,347,,3990665189,233,130,3990665049,56,Left,,,,,,,,,,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
