id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2517956831,9,1,1,0,14,4klvxyeh3xcus4ongu7c00mgc,1,19.6,79.7,2023-03-10T19:48:06.752Z,2023-03-11T02:04:35Z,4086352693,141,71.7,4086352697,213,5.5,4086352689,56,Back,4086957651,178,,4086352691,140,24.5,4086352695,212,7.5,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517956873,10,1,1,0,16,4klvxyeh3xcus4ongu7c00mgc,1,23.6,76.3,2023-03-10T19:48:08.761Z,2023-03-11T02:04:38Z,4086352935,140,22.7,4086957659,178,,4086352939,212,9.9,4086352941,213,1.7,4086352933,56,Back,4086352937,141,90.8,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517956895,11,1,1,0,18,4klvxyeh3xcus4ongu7c00mgc,1,26.3,92.6,2023-03-10T19:48:11.040Z,2023-03-11T02:04:50Z,4086353069,213,0.9,4086353061,56,Back,4086353065,141,97.8,4086957755,178,,4086353067,212,4.4,4086353063,140,28.8,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517956941,12,1,1,0,20,4klvxyeh3xcus4ongu7c00mgc,1,21.5,95.3,2023-03-10T19:48:13.171Z,2023-03-11T02:04:55Z,4086353301,213,3.7,4086353295,140,8.5,4086957791,178,,4086353299,212,16.5,4086353293,56,Back,4086353297,141,81.7,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517956983,13,1,1,0,23,4klvxyeh3xcus4ongu7c00mgc,1,9.5,76.7,2023-03-10T19:48:16.168Z,2023-03-11T02:05:00Z,4086957833,178,,4086353545,141,60.5,4086353541,56,Back,4086353549,213,4.4,4086353547,212,11.6,4086353543,140,5.9,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957003,14,1,1,0,24,4klvxyeh3xcus4ongu7c00mgc,1,5.5,58.5,2023-03-10T19:48:17.654Z,2023-03-11T02:05:06Z,4086353657,140,44.7,4086353653,157,,4086353661,212,47.5,4086353665,1,,4086353663,213,0.5,4086353659,141,93.5,4086957865,178,,4086353655,56,Back,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957011,15,44,1,0,28,4klvxyeh3xcus4ongu7c00mgc,1,42.9,94.4,2023-03-10T19:48:21.385Z,2023-03-11T04:29:14Z,4086353827,233,3,4086353679,56,Back,4086353681,285,,,,,,,,,,,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957019,3,44,1,0,28,3vo5mpj7catp66nrwwqiuhuup,0,57.1,5.6,2023-03-10T19:48:21.386Z,2023-03-11T02:05:11Z,4086353719,56,Right,4086353721,286,,4086353783,233,15,,,,,,,,,,,,,,,,6zcok1vbaitp91a9nrac20t05,D. D'Ambrosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518001795,387,1,1,0,28,4klvxyeh3xcus4ongu7c00mgc,0,42.6,91.3,2023-03-10T19:48:21.390Z,2023-03-11T04:29:14Z,4086840293,168,,4086840297,141,91.3,4086957987,178,,4086596225,56,Back,4086840299,212,2.1,4086840295,140,44.6,4086840301,213,0,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957047,4,61,1,0,28,3vo5mpj7catp66nrwwqiuhuup,1,58.9,5,2023-03-10T19:48:21.394Z,2023-03-11T02:05:22Z,4086958041,15,,4086958043,388,,4086353833,56,Right,,,,,,,,,,,,,,,,6zcok1vbaitp91a9nrac20t05,D. D'Ambrosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957103,16,1,1,0,31,4klvxyeh3xcus4ongu7c00mgc,0,39.5,73.2,2023-03-10T19:48:24.580Z,2023-03-11T02:05:26Z,4086354069,141,71.7,4086958051,178,,4086354065,140,73.5,4086354079,1,,4086354063,56,Center,4086354071,212,35.7,4086354059,155,,4086354075,213,6.3,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957137,5,12,1,0,35,3vo5mpj7catp66nrwwqiuhuup,1,26.5,31.3,2023-03-10T19:48:28.438Z,2023-03-11T02:05:32Z,4086354327,213,4.7,4086354323,212,17.9,4086358237,15,,4086354319,141,5.0,4086354311,56,Back,4086958097,388,,4086354315,140,26.9,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957169,17,1,1,0,40,4klvxyeh3xcus4ongu7c00mgc,1,70.5,95.6,2023-03-10T19:48:33.496Z,2023-03-11T02:05:36Z,4086354483,141,97.1,4086354487,213,3.0,4086354485,212,11.1,4086354479,56,Left,4086958115,178,,4086354481,140,60.0,,,,,,,a21winmltx1h9oiwqtfditkut,E. Shomurodov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957175,18,1,1,0,42,4klvxyeh3xcus4ongu7c00mgc,1,60.5,96.3,2023-03-10T19:48:34.949Z,2023-03-11T02:05:39Z,4086354535,212,7.8,4086354531,140,66.4,4086958139,178,,4086354529,56,Left,4086354537,213,5.6,4086354533,141,89.3,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957197,19,1,1,0,43,4klvxyeh3xcus4ongu7c00mgc,1,66.4,89.3,2023-03-10T19:48:35.744Z,2023-03-11T02:05:42Z,4086354647,140,63.5,4086354651,212,5.8,4086354645,56,Left,4086958159,178,,4086354653,213,2.1,4086354649,141,96.6,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957243,20,1,1,0,44,4klvxyeh3xcus4ongu7c00mgc,1,62.5,96.2,2023-03-10T19:48:37.523Z,2023-03-11T02:05:46Z,4086354857,140,61.2,4086354861,212,4.3,4086958215,178,,4086354855,56,Left,4086354859,141,90.2,4086354863,213,4.4,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957261,21,1,1,0,47,4klvxyeh3xcus4ongu7c00mgc,1,57.4,79.7,2023-03-10T19:48:39.762Z,2023-03-11T02:05:50Z,4086958249,178,,4086354975,213,4.1,4086354963,140,47.1,4086354967,141,58.7,4086354959,56,Back,4086354971,212,17.9,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957293,22,1,1,0,49,4klvxyeh3xcus4ongu7c00mgc,1,47.1,58.7,2023-03-10T19:48:42.357Z,2023-03-11T02:05:54Z,4086355137,141,88.6,4086355133,56,Back,4086958299,178,,4086355141,213,1.5,4086355139,212,20.4,4086355135,140,48.4,,,,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957355,23,1,1,0,52,4klvxyeh3xcus4ongu7c00mgc,1,52.1,88.7,2023-03-10T19:48:45.425Z,2023-03-11T02:05:59Z,4086355521,140,53.1,4086355519,56,Center,4086355525,212,9.2,4086958313,178,,4086355523,141,75.3,4086355527,213,4.8,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957381,24,1,1,0,58,4klvxyeh3xcus4ongu7c00mgc,1,68.9,94.7,2023-03-10T19:48:50.767Z,2023-03-11T02:06:05Z,4086355615,56,Left,4086355621,212,9.6,4086355619,141,97.5,4086958363,178,,4086355623,213,0.2,4086355617,140,77.9,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957445,25,1,1,1,0,4klvxyeh3xcus4ongu7c00mgc,0,77.2,96.6,2023-03-10T19:48:52.747Z,2023-03-11T02:06:10Z,4086355935,141,93.6,4086355931,56,Left,4086355939,213,6.2,4086958393,178,,4086355933,140,94.2,4086355937,212,18.0,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957407,6,49,1,1,3,3vo5mpj7catp66nrwwqiuhuup,1,4.8,9.8,2023-03-10T19:48:56.286Z,2023-03-11T02:06:28Z,,,,,,,,,,,,,,,,,,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518071445,1045,43,1,1,3,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-03-10T19:48:56.347Z,2023-03-11T03:44:19Z,4086997917,144,67,4086973167,233,767,,,,,,,,,,,,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518071443,767,43,1,1,3,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2023-03-10T19:48:56.348Z,2023-03-11T03:44:19Z,4086997915,144,67,4086973171,233,1045,,,,,,,,,,,,,,,,,,,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957429,7,1,1,1,3,3vo5mpj7catp66nrwwqiuhuup,0,4.7,9.8,2023-03-10T19:48:56.359Z,2023-03-11T02:06:31Z,4086355969,236,,4086355849,157,,4086355857,212,2.5,4086355853,140,6.6,4086355861,1,,4086355975,286,,4086355855,141,11.9,4086958527,178,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,4086355859,213,0.6,4086355971,233,26,4086355851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957451,26,74,1,1,3,4klvxyeh3xcus4ongu7c00mgc,1,94.4,90.9,2023-03-10T19:48:56.453Z,2023-03-11T02:06:34Z,4086355961,56,Left,4086355963,285,,4086356023,233,7,4086958561,178,,,,,,,,,,,,,,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957669,32,49,1,1,4,4klvxyeh3xcus4ongu7c00mgc,1,93.6,81.2,2023-03-10T19:48:57.374Z,2023-03-11T02:06:39Z,,,,,,,,,,,,,,,,,,,,,,,,,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957465,27,1,1,1,5,4klvxyeh3xcus4ongu7c00mgc,0,95.9,74.8,2023-03-10T19:48:58.373Z,2023-03-11T02:06:47Z,4086356049,141,53.3,4086356053,213,4.4,4086356045,56,Center,4086958659,178,,4086356051,212,15.2,4086840733,195,,4086356047,140,92.1,,,,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957485,8,12,1,1,6,3vo5mpj7catp66nrwwqiuhuup,1,7.7,41.2,2023-03-10T19:48:59.048Z,2023-03-11T02:06:50Z,4086356169,213,5.5,4086356161,56,Back,4086958689,178,,4086356165,141,17.7,4086356167,212,22.3,4086356163,140,22.5,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957489,9,61,1,1,7,3vo5mpj7catp66nrwwqiuhuup,1,22.5,17.7,2023-03-10T19:49:00.444Z,2023-03-11T02:07:00Z,4086958741,178,,4086356193,56,Back,,,,,,,,,,,,,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957515,10,1,1,1,9,3vo5mpj7catp66nrwwqiuhuup,0,15.7,20.3,2023-03-10T19:49:01.834Z,2023-03-11T02:07:03Z,4086356353,140,30.3,4086356349,155,,4086356357,212,18.0,4086356359,213,0.6,4086958761,178,,4086356351,56,Back,4086356355,141,34.2,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957543,28,1,1,1,10,4klvxyeh3xcus4ongu7c00mgc,1,63.3,66,2023-03-10T19:49:03.645Z,2023-03-11T02:07:07Z,4086356485,212,8.1,4086356475,3,,4086356481,140,70.9,4086356479,56,Center,4086356483,141,64.3,4086356487,213,6.1,4086958785,388,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518071721,1069,83,1,1,12,3vo5mpj7catp66nrwwqiuhuup,1,27.4,35.4,2023-03-10T19:49:05.427Z,2023-03-11T02:35:51Z,4086974667,399,205048,,,,,,,,,,,,,,,,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957585,29,1,1,1,12,4klvxyeh3xcus4ongu7c00mgc,0,71.1,64.5,2023-03-10T19:49:05.432Z,2023-03-11T02:07:14Z,4086356633,155,,4086356637,140,78.8,4086958891,178,,4086356641,212,8.7,4086356639,141,59.7,4086356635,56,Center,4086356643,213,5.9,,,,a21winmltx1h9oiwqtfditkut,E. Shomurodov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957595,11,44,1,1,14,3vo5mpj7catp66nrwwqiuhuup,1,21.8,39.8,2023-03-10T19:49:06.919Z,2023-03-11T04:29:15Z,4086356711,233,30,4086356661,285,,4086356659,56,Back,,,,,,,,,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957599,30,44,1,1,14,4klvxyeh3xcus4ongu7c00mgc,0,78.2,60.2,2023-03-10T19:49:06.920Z,2023-03-11T02:07:19Z,4086356677,286,,4086356675,56,Center,4086356839,233,11,,,,,,,,,,,,,,,,1i47csjlvcikfs4wixzserend,S. Żurkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957619,12,1,1,1,14,3vo5mpj7catp66nrwwqiuhuup,0,22.9,38.6,2023-03-10T19:49:07.041Z,2023-03-11T04:29:15Z,4086958999,388,,4086356761,212,12.2,4086356757,140,33.8,4086356753,3,,4086356755,56,Back,4086356759,141,44.6,4086356763,213,0.3,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957667,31,1,1,1,15,4klvxyeh3xcus4ongu7c00mgc,1,71.3,47.8,2023-03-10T19:49:08.390Z,2023-03-11T02:07:31Z,4086959061,178,,4086357015,140,80.5,4086357021,213,5.1,4086357019,212,25.2,4086357013,56,Right,4086357017,141,13.5,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957707,33,1,1,1,19,4klvxyeh3xcus4ongu7c00mgc,1,78.4,6.5,2023-03-10T19:49:12.424Z,2023-03-11T02:07:36Z,4086357231,212,20.1,4086959093,178,,4086357227,140,59.3,4086357233,213,3.1,4086357225,56,Right,4086357229,141,8.9,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957735,34,1,1,1,24,4klvxyeh3xcus4ongu7c00mgc,1,58,13.1,2023-03-10T19:49:17.486Z,2023-03-11T02:07:41Z,4086357401,213,0.4,4086357399,212,22.0,4086959119,178,,4086357395,140,76.9,4086357397,141,27.1,4086357393,56,Center,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957747,13,45,1,1,25,3vo5mpj7catp66nrwwqiuhuup,0,29.2,70.6,2023-03-10T19:49:18.649Z,2023-03-11T02:07:49Z,4086357439,56,Back,4086357523,233,35,4086357443,285,,,,,,,,,,,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957741,35,3,1,1,25,4klvxyeh3xcus4ongu7c00mgc,1,70.8,29.4,2023-03-10T19:49:18.649Z,2023-03-11T02:07:48Z,4086841259,464,,4086959209,178,,4086357477,233,13,4086357421,56,Center,4086357423,286,,,,,,,,,,,a21winmltx1h9oiwqtfditkut,E. Shomurodov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
