id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2499324235,4,1,1,0,15,gi0l1habji5hpgar77dl5jqe,1,34.9,51.9,2023-01-21T17:03:19.315Z,2023-01-22T00:54:50Z,3988191055,213,3.3,3988191051,141,46.9,3988191049,140,17.8,3988191047,56,Back,3988191053,212,18.3,3989175715,178,,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499324253,5,1,1,0,19,gi0l1habji5hpgar77dl5jqe,1,17.8,46.9,2023-01-21T17:03:22.548Z,2023-01-22T00:54:52Z,3989175735,178,,3988191143,140,22.5,3988191141,56,Back,3988191145,141,68.5,3988191149,213,1.2,3988191147,212,15.5,,,,,,,af58rhtg8ck7c8g7nwfs67d91,A. Meret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499324323,6,1,1,0,21,gi0l1habji5hpgar77dl5jqe,1,23.2,74.5,2023-01-21T17:03:24.857Z,2023-01-22T00:54:56Z,3988191469,56,Back,3988191471,140,31.6,3988191475,212,16.8,3988191477,213,1.0,3988191473,141,95.6,3989175757,178,,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499324349,7,1,1,0,28,gi0l1habji5hpgar77dl5jqe,1,38.2,95.3,2023-01-21T17:03:31.525Z,2023-01-22T00:54:59Z,3988191591,140,31.3,3988191595,212,17.1,3988191589,56,Back,3988191597,213,4.3,3988191593,141,72.6,3989175781,178,,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499324429,8,1,1,0,30,gi0l1habji5hpgar77dl5jqe,1,35.1,69.3,2023-01-21T17:03:33.968Z,2023-01-22T00:55:03Z,3988191869,56,Back,3988191871,140,39.2,3988191875,212,26.0,3989175795,178,,3988191877,213,4.9,3988191873,141,31.6,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499324433,9,1,1,0,36,gi0l1habji5hpgar77dl5jqe,1,52.8,24.9,2023-01-21T17:03:39.981Z,2023-01-22T00:55:09Z,3988191905,212,5.9,3988191901,140,58.1,3988191903,141,22.1,3989175945,178,,3988191899,56,Center,3988191907,213,6.0,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499324443,10,1,1,0,37,gi0l1habji5hpgar77dl5jqe,1,58.1,22.1,2023-01-21T17:03:40.618Z,2023-01-22T00:55:13Z,3988191943,56,Center,3988191947,141,32.2,3989175987,178,,3988191945,140,54.2,3988191951,213,2.1,3988191949,212,8.0,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499324465,11,1,1,0,38,gi0l1habji5hpgar77dl5jqe,1,54.2,32.2,2023-01-21T17:03:41.340Z,2023-01-22T00:55:16Z,3988192067,212,10.4,3988192063,140,63.9,3988192069,213,6.1,3989176029,178,,3988192061,56,Center,3988192065,141,28.8,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499510841,1167,67,1,0,39,gi0l1habji5hpgar77dl5jqe,1,64.3,28.1,2023-01-21T17:03:42.437Z,2023-01-22T01:39:03Z,3989198069,233,612,,,,,,,,,,,,,,,,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499510839,612,67,1,0,39,49rkyo4do8uwj06geomw0xr4i,0,35.7,71.9,2023-01-21T17:03:42.438Z,2023-01-22T01:16:50Z,3989198077,233,1167,,,,,,,,,,,,,,,,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499324507,12,1,1,0,39,gi0l1habji5hpgar77dl5jqe,1,64.2,30.5,2023-01-21T17:03:42.463Z,2023-01-22T01:39:03Z,3988192293,140,60.8,3988192297,212,13.1,3989176221,178,,3988194945,156,,3988192291,56,Center,3988192295,141,49.1,3988192299,213,1.8,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499324531,13,1,1,0,43,gi0l1habji5hpgar77dl5jqe,1,50.7,62.7,2023-01-21T17:03:47.031Z,2023-01-22T00:55:31Z,3988192377,213,1.8,3989176277,178,,3988192373,141,85.4,3988192369,56,Back,3988192375,212,15.8,3988192371,140,47.3,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499324593,14,1,1,0,46,gi0l1habji5hpgar77dl5jqe,1,52.6,90,2023-01-21T17:03:49.612Z,2023-01-22T00:55:34Z,3988192687,140,89.5,3989176319,178,,3988192693,213,6.1,3988192683,155,,3988192695,1,,3988192689,141,76.9,3988192691,212,39.8,3988192685,56,Center,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499324599,15,61,1,0,48,gi0l1habji5hpgar77dl5jqe,0,89.6,76.9,2023-01-21T17:03:52.038Z,2023-01-22T00:55:38Z,3988192711,56,Center,3989176401,178,,,,,,,,,,,,,,,,,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499324581,8,5,1,0,50,49rkyo4do8uwj06geomw0xr4i,1,-0.8,17.8,2023-01-21T17:03:53.621Z,2023-01-22T00:55:41Z,3988192623,56,Back,3988192749,233,16,3988192625,346,,,,,,,,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499324607,16,5,1,0,50,gi0l1habji5hpgar77dl5jqe,0,100.8,82.2,2023-01-21T17:03:53.621Z,2023-01-22T00:55:41Z,3988192737,56,Left,3988192753,233,8,3988192739,346,,,,,,,,,,,,,,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499324925,9,1,1,1,20,49rkyo4do8uwj06geomw0xr4i,0,4.2,48.6,2023-01-21T17:04:24.198Z,2023-01-22T00:55:46Z,3988194439,213,6.0,3988194431,56,Center,3988194427,124,,3988194443,74,,3988194435,141,25.2,3988194437,212,60.8,3988194429,155,,3988194433,140,60.1,2luxnwcabb7msig7odfq5p5g5,G. Ochoa,3988194441,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499324953,17,1,1,1,24,gi0l1habji5hpgar77dl5jqe,0,39.1,73.9,2023-01-21T17:04:27.820Z,2023-01-22T00:55:51Z,3988194567,212,19.6,3989176595,178,,3988194563,140,44.2,3988194569,213,1.3,3988194561,56,Back,3988194565,141,100.0,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499324983,10,5,1,1,27,49rkyo4do8uwj06geomw0xr4i,1,55.8,-1.4,2023-01-21T17:04:30.993Z,2023-01-22T00:55:53Z,3988194635,56,Right,3988194643,233,18,3988194637,347,,,,,,,,,,,,,,,,,2luxnwcabb7msig7odfq5p5g5,G. Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499324957,18,5,1,1,27,gi0l1habji5hpgar77dl5jqe,0,44.2,101.4,2023-01-21T17:04:30.993Z,2023-01-22T00:55:54Z,3988194571,56,Back,3988194573,347,,3988194663,233,10,,,,,,,,,,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499325049,11,1,1,1,36,49rkyo4do8uwj06geomw0xr4i,1,58.1,0,2023-01-21T17:04:39.432Z,2023-01-22T00:55:56Z,3988195077,213,0.4,3988195067,107,,3988195073,141,3.2,3988195069,56,Right,3988195075,212,8.0,3988195071,140,65.2,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499325053,12,3,1,1,38,49rkyo4do8uwj06geomw0xr4i,0,64,3.4,2023-01-21T17:04:41.459Z,2023-01-22T00:56:04Z,3988195195,233,19,3988195099,286,,3988195097,56,Right,3988814277,465,,3989176865,178,,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499325059,19,7,1,1,38,gi0l1habji5hpgar77dl5jqe,1,36,96.6,2023-01-21T17:04:41.623Z,2023-01-22T00:56:07Z,3988195125,56,Back,3988195153,233,12,3989176877,178,,3988814457,383,,3988195127,285,,,,,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499325061,20,49,1,1,39,gi0l1habji5hpgar77dl5jqe,1,38.6,96.2,2023-01-21T17:04:43.116Z,2023-01-22T00:56:13Z,,,,,,,,,,,,,,,,,,,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499325109,21,1,1,1,39,gi0l1habji5hpgar77dl5jqe,1,40.6,96.3,2023-01-21T17:04:43.172Z,2023-01-22T00:56:16Z,3988195403,141,82.0,3988195407,213,6.1,3988195397,155,,3988195401,140,86.1,3988195405,212,48.8,3988195399,56,Left,3988195409,1,,3989177007,178,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499325131,22,1,1,1,44,gi0l1habji5hpgar77dl5jqe,0,86.4,80.8,2023-01-21T17:04:47.373Z,2023-01-22T00:56:19Z,3988195517,56,Center,3988195523,212,19.7,3989177033,178,,3988195521,141,52.1,3988195525,213,4.6,3988195519,140,83.6,,,,,,,1wynwp4x95o9w5tt4cdog6i1,V. Osimhen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499325153,13,49,1,1,45,49rkyo4do8uwj06geomw0xr4i,1,17.7,48.9,2023-01-21T17:04:49.246Z,2023-01-22T00:56:23Z,,,,,,,,,,,,,,,,,,,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499325179,14,1,1,1,45,49rkyo4do8uwj06geomw0xr4i,1,18.1,46,2023-01-21T17:04:49.300Z,2023-01-22T00:56:26Z,3988195751,213,5.3,3988816325,155,,3988195749,212,24.2,3988195745,140,29.9,3988195747,141,15.5,3988195743,56,Back,3989177091,178,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499325227,15,1,1,1,49,49rkyo4do8uwj06geomw0xr4i,1,28.9,7.8,2023-01-21T17:04:52.497Z,2023-01-22T00:56:30Z,3989177163,178,,3988196027,212,4.8,3988196023,140,24.3,3988196029,213,3.1,3988196021,56,Back,3988196025,141,8.3,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499325241,16,1,1,1,49,49rkyo4do8uwj06geomw0xr4i,0,24.3,8.3,2023-01-21T17:04:53.271Z,2023-01-22T00:56:33Z,3989177233,178,,3988196137,212,29.3,3988196129,155,,3988196133,140,47.3,3988196139,213,0.6,3988196135,141,32.6,3988196131,56,Back,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499325201,23,49,1,1,52,gi0l1habji5hpgar77dl5jqe,1,54.3,68.7,2023-01-21T17:04:55.437Z,2023-01-22T00:56:36Z,,,,,,,,,,,,,,,,,,,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499325221,24,1,1,1,53,gi0l1habji5hpgar77dl5jqe,1,54.4,67.2,2023-01-21T17:04:56.418Z,2023-01-22T00:56:39Z,3989177365,178,,3988195985,212,2.7,3988195981,140,53.1,3988195987,213,4.2,3988195983,141,63.7,3988195979,56,Center,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499325251,25,1,1,1,54,gi0l1habji5hpgar77dl5jqe,1,52.1,64.6,2023-01-21T17:04:57.548Z,2023-01-22T00:56:43Z,3988196197,212,21.0,3989177427,178,,3988196199,213,2.9,3988196191,140,32.6,3988196195,141,71.5,3988196189,56,Back,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499325293,26,1,1,1,57,gi0l1habji5hpgar77dl5jqe,1,32.6,71.5,2023-01-21T17:05:00.332Z,2023-01-22T00:56:45Z,3988196387,212,25.1,3989177481,178,,3988196383,140,12.4,3988196389,213,3.7,3988196385,141,51.8,3988196381,56,Back,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499325323,27,1,1,2,1,gi0l1habji5hpgar77dl5jqe,1,13.5,51,2023-01-21T17:05:04.373Z,2023-01-22T00:56:49Z,3988196543,140,43.9,3988196547,212,42.0,3988196539,155,,3988196541,56,Back,3988196545,141,10.9,3989177569,178,,3988196551,1,,3988196549,213,5.6,af58rhtg8ck7c8g7nwfs67d91,A. Meret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499325329,28,61,1,2,4,gi0l1habji5hpgar77dl5jqe,0,44,10.4,2023-01-21T17:05:07.634Z,2023-01-22T00:56:59Z,3989177757,178,,3988196567,56,Back,3989177755,15,,,,,,,,,,,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499325357,17,1,1,2,5,49rkyo4do8uwj06geomw0xr4i,0,57.7,85.3,2023-01-21T17:05:08.481Z,2023-01-22T00:57:03Z,3988196713,56,Left,3989177849,178,,3988196717,141,93.5,3988196723,1,,3988196711,157,,3988196715,140,69.0,3988196719,212,13.1,3988196721,213,0.4,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499325369,29,1,1,2,6,gi0l1habji5hpgar77dl5jqe,1,35.9,9.7,2023-01-21T17:05:10.315Z,2023-01-22T00:57:08Z,3988196777,212,13.7,3989177959,178,,3988196773,140,41.3,3988196779,213,1.1,3988196769,3,,3988196775,141,28.0,3988196771,56,Back,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499325423,31,1,1,2,8,gi0l1habji5hpgar77dl5jqe,1,39.9,29.5,2023-01-21T17:05:12.210Z,2023-01-22T00:57:17Z,3989178119,178,,3988197063,212,28.7,3988197057,56,Back,3988197065,213,2.8,3988197061,141,44.5,3988197059,140,14.4,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499325371,30,43,1,2,9,gi0l1habji5hpgar77dl5jqe,1,0,0,2023-01-21T17:05:12.743Z,2023-01-21T17:05:17Z,3988197001,144,49,,,,,,,,,,,,,,,,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499325429,32,1,1,2,13,gi0l1habji5hpgar77dl5jqe,1,13,42.1,2023-01-21T17:05:16.700Z,2023-01-22T00:57:21Z,3988197111,213,0.9,3988197109,212,18.5,3988197105,140,23.5,3988197107,141,64.0,3988197103,56,Back,3989178219,178,,,,,,,,af58rhtg8ck7c8g7nwfs67d91,A. Meret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499325481,33,1,1,2,15,gi0l1habji5hpgar77dl5jqe,1,25.1,66.3,2023-01-21T17:05:18.837Z,2023-01-22T00:57:25Z,3988197367,140,32.7,3989178287,178,,3988197373,213,5.7,3988197369,141,58.8,3988197365,56,Back,3988197371,212,9.5,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499325519,34,1,1,2,23,gi0l1habji5hpgar77dl5jqe,1,52,75.9,2023-01-21T17:05:26.493Z,2023-01-22T00:57:28Z,3988197573,212,13.6,3988197567,56,Left,3989178351,178,,3988197575,213,1.5,3988197571,141,95.9,3988197569,140,52.7,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
