id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/14/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2513371135,7,1,1,0,22,4raiad4l2j5lkfaz92pk4osb,1,30.9,59.9,2023-02-27T17:31:14.874Z,2023-02-27T23:57:06Z,4062052651,141,22.4,4062052649,140,25.2,4062052653,212,26.2,4062052655,213,4.5,4062052647,56,Back,4062647089,178,,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371137,4,45,1,0,25,ap6blbxhq9elm62vw6tutzlwg,0,73.4,83.1,2023-02-27T17:31:18.061Z,2023-02-27T23:57:11Z,4062052709,233,8,4062052665,286,,4062052663,56,Left,,,,,,,,,,,,,,,,e5ccnxgbz5jmqwy6fza3gdsl,K. Lasagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371143,8,3,1,0,25,4raiad4l2j5lkfaz92pk4osb,1,26.6,16.9,2023-02-27T17:31:18.061Z,2023-02-27T23:57:11Z,4062647205,178,,4062382865,465,,4062052703,233,4,4062052699,56,Back,4062052701,285,,,,,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371147,9,1,1,0,27,4raiad4l2j5lkfaz92pk4osb,0,32.5,5.3,2023-02-27T17:31:20.453Z,2023-02-27T23:57:13Z,4062052725,212,39.5,4062052717,155,,4062052723,141,0.0,4062052719,56,Right,4062052727,213,6.2,4062647213,178,,4062052721,140,69.9,4062052729,1,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371199,5,5,1,0,30,ap6blbxhq9elm62vw6tutzlwg,1,33.9,100.6,2023-02-27T17:31:22.739Z,2023-02-27T23:57:15Z,4062053025,347,,4062053031,233,10,4062053023,56,Back,,,,,,,,,,,,,,,,e5ccnxgbz5jmqwy6fza3gdsl,K. Lasagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371149,10,5,1,0,30,4raiad4l2j5lkfaz92pk4osb,0,66.1,-0.6,2023-02-27T17:31:22.739Z,2023-02-27T23:57:15Z,4062053043,233,5,4062052733,347,,4062052731,56,Right,,,,,,,,,,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371211,6,1,1,0,53,ap6blbxhq9elm62vw6tutzlwg,0,38.7,100,2023-02-27T17:31:45.996Z,2023-02-27T23:57:18Z,4062053103,107,,4062053105,56,Left,4062053111,212,23.3,4062053115,1,,4062053109,141,83.9,4062053113,213,5.8,4062053107,140,57.9,,,,7uf7y7xa6hy3gieetcte3td2i,J. Doig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371209,11,44,1,0,54,4raiad4l2j5lkfaz92pk4osb,1,41.2,19.6,2023-02-27T17:31:47.592Z,2023-02-28T00:40:37Z,4062053097,285,,4062053155,233,7,4062053095,56,Back,,,,,,,,,,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371215,7,44,1,0,54,ap6blbxhq9elm62vw6tutzlwg,0,58.8,80.4,2023-02-27T17:31:47.593Z,2023-02-27T23:57:21Z,4062053137,286,,4062053159,233,11,4062053135,56,Left,,,,,,,,,,,,,,,,e5ccnxgbz5jmqwy6fza3gdsl,K. Lasagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371219,12,1,1,0,55,4raiad4l2j5lkfaz92pk4osb,0,40.2,23,2023-02-27T17:31:47.644Z,2023-02-28T00:40:37Z,4062053165,56,Center,4062647347,388,,4062053163,3,,4062053173,213,0.2,4062053167,140,64.3,4062053171,212,26.1,4062053169,141,32.3,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371223,8,1,1,0,57,ap6blbxhq9elm62vw6tutzlwg,0,34.9,63.5,2023-02-27T17:31:50.442Z,2023-02-27T23:57:27Z,4062053191,3,,4062053199,212,6.7,4062053201,213,5.1,4062053197,141,54.3,4062053193,56,Back,4062053195,140,37.3,4062647363,388,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371225,13,1,1,0,58,4raiad4l2j5lkfaz92pk4osb,0,60.2,39.4,2023-02-27T17:31:51.527Z,2023-02-27T23:57:32Z,4062053213,213,1.1,4062053207,140,65.5,4062053209,141,57.2,4062053205,56,Center,4062647443,388,,4062053211,212,13.3,4062053203,3,,,,,4mk6bbc9a8rhtmk8f4jj6onvt,Arthur Cabral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371251,9,1,1,1,0,ap6blbxhq9elm62vw6tutzlwg,1,34.9,34.9,2023-02-27T17:31:53.306Z,2023-02-27T23:57:35Z,4062053377,212,44.0,4062053371,56,Right,4062053379,213,6.0,4062647529,178,,4062053369,157,,4062053381,1,,4062053375,141,16.3,4062053373,140,75.0,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371257,10,44,1,1,4,ap6blbxhq9elm62vw6tutzlwg,1,75.4,15.6,2023-02-27T17:31:57.426Z,2023-02-28T00:40:37Z,4062053399,286,,4062053405,233,14,4062053397,56,Right,,,,,,,,,,,,,,,,a9z0jsjwfteq974bxwucvc4ix,C. Ngonge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371255,14,44,1,1,4,4raiad4l2j5lkfaz92pk4osb,0,24.6,84.4,2023-02-27T17:31:57.427Z,2023-02-27T23:57:52Z,4062053391,285,,4062053421,233,10,4062053389,56,Back,,,,,,,,,,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371271,11,61,1,1,4,ap6blbxhq9elm62vw6tutzlwg,0,76.3,16.9,2023-02-27T17:31:57.505Z,2023-02-28T00:40:38Z,4062647833,388,,4062053445,56,Right,4062647831,15,,,,,,,,,,,,,,,,,a9z0jsjwfteq974bxwucvc4ix,C. Ngonge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371281,15,4,1,1,7,4raiad4l2j5lkfaz92pk4osb,1,12.3,82.5,2023-02-27T17:31:59.969Z,2023-02-27T23:58:08Z,4062053477,152,,4062070353,233,12,4062053471,13,,4062053479,285,,4062053475,56,Back,4062053473,295,,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371285,12,4,1,1,7,ap6blbxhq9elm62vw6tutzlwg,0,87.7,17.5,2023-02-27T17:31:59.970Z,2023-02-27T23:58:08Z,4062070365,233,15,4062053499,13,,4062053503,295,,4062053505,56,Right,4062053509,286,,4062647879,178,,4062053507,152,,,,,a9z0jsjwfteq974bxwucvc4ix,C. Ngonge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371375,16,1,1,1,34,4raiad4l2j5lkfaz92pk4osb,0,13.1,70.1,2023-02-27T17:32:26.953Z,2023-02-27T23:58:10Z,4062053971,155,,4062053979,212,54.1,4062053981,213,0.3,4062070405,5,,4062053977,141,93.9,4062053983,1,,4062647949,178,,4062053975,140,62.3,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,4062070407,152,4062053973,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371377,13,1,1,1,37,ap6blbxhq9elm62vw6tutzlwg,0,36.2,17.3,2023-02-27T17:32:30.126Z,2023-02-27T23:58:14Z,4062053993,140,59.4,4062053995,141,17.3,4062647975,388,,4062053999,213,0,4062053991,56,Right,4062053997,212,24.4,4062053989,3,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371387,17,1,1,1,39,4raiad4l2j5lkfaz92pk4osb,1,37.7,88.4,2023-02-27T17:32:32.210Z,2023-02-27T23:58:17Z,4062054039,141,96.5,4062054043,213,0.3,4062054037,140,58.1,4062648025,388,,4062054033,3,,4062054035,56,Left,4062054041,212,22.1,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371389,18,49,1,1,41,4raiad4l2j5lkfaz92pk4osb,1,58.6,96.5,2023-02-27T17:32:33.764Z,2023-02-27T23:58:23Z,,,,,,,,,,,,,,,,,,,,,,,,,eh1ul4duphy1iz4odwx9tkjjd,N. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371395,19,3,1,1,41,4raiad4l2j5lkfaz92pk4osb,0,57.5,96.3,2023-02-27T17:32:34.622Z,2023-02-27T23:58:33Z,4062146889,286,,4062648209,178,,4062146935,233,379,4062387665,464,,4062054081,56,Left,,,,,,,,,,eh1ul4duphy1iz4odwx9tkjjd,N. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513387003,379,7,1,1,42,ap6blbxhq9elm62vw6tutzlwg,1,42.5,3.7,2023-02-27T17:32:34.824Z,2023-02-27T23:58:38Z,4062387749,383,,4062146747,285,,4062648271,178,,4062146927,233,19,4062648273,15,,4062146745,56,Back,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371397,14,49,1,1,43,ap6blbxhq9elm62vw6tutzlwg,1,46.6,2.3,2023-02-27T17:32:35.770Z,2023-02-27T23:58:42Z,,,,,,,,,,,,,,,,,,,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371411,15,1,1,1,43,ap6blbxhq9elm62vw6tutzlwg,1,46.6,2.3,2023-02-27T17:32:35.818Z,2023-02-27T23:58:45Z,4062054151,140,78.7,4062054159,1,,4062054157,213,0.1,4062054149,56,Right,4062648307,178,,4062054557,155,,4062054153,141,6.7,4062054155,212,33.8,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371421,16,50,1,1,47,ap6blbxhq9elm62vw6tutzlwg,1,86.6,11.8,2023-02-27T17:32:39.934Z,2023-02-27T23:59:07Z,4062054227,286,,4062054295,233,20,4062054225,56,Right,,,,,,,,,,,,,,,,e5ccnxgbz5jmqwy6fza3gdsl,K. Lasagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371427,20,7,1,1,47,4raiad4l2j5lkfaz92pk4osb,1,13.4,88.2,2023-02-27T17:32:40.521Z,2023-02-27T23:59:10Z,4062054259,285,,4062390971,385,,4062054273,233,16,4062054257,56,Back,4062648571,178,,,,,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371429,21,49,1,1,50,4raiad4l2j5lkfaz92pk4osb,1,27.6,96.3,2023-02-27T17:32:42.941Z,2023-02-27T23:59:13Z,,,,,,,,,,,,,,,,,,,,,,,,,3jtsqwoi9w0dxxneld0mt5rs9,A. Terzić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371437,22,3,1,1,50,4raiad4l2j5lkfaz92pk4osb,0,26.2,97.2,2023-02-27T17:32:43.003Z,2023-02-27T23:59:17Z,4062054315,56,Back,4062054317,285,,4062391631,465,,4062648637,178,,4062054355,233,17,,,,,,,,,,3jtsqwoi9w0dxxneld0mt5rs9,A. Terzić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371443,17,7,1,1,50,ap6blbxhq9elm62vw6tutzlwg,0,73.8,2.8,2023-02-27T17:32:43.073Z,2023-02-27T23:59:20Z,4062648715,178,,4062391731,383,,4062054337,233,22,4062054333,56,Right,4062054335,286,,,,,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371457,23,1,1,1,51,4raiad4l2j5lkfaz92pk4osb,1,27.7,96.5,2023-02-27T17:32:43.979Z,2023-02-27T23:59:25Z,4062054403,140,35.4,4062648749,178,,4062054405,141,95.0,4062054409,213,6.2,4062054401,56,Back,4062054407,212,8.1,,,,,,,3jtsqwoi9w0dxxneld0mt5rs9,A. Terzić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371459,24,1,1,1,53,4raiad4l2j5lkfaz92pk4osb,1,36.6,95.7,2023-02-27T17:32:46.618Z,2023-02-27T23:59:29Z,4062054421,212,5.7,4062054415,56,Back,4062648799,178,,4062054419,141,87.6,4062054423,213,4.9,4062054417,140,37.8,,,,,,,eh1ul4duphy1iz4odwx9tkjjd,N. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371465,25,1,1,1,55,4raiad4l2j5lkfaz92pk4osb,1,38,87.5,2023-02-27T17:32:47.848Z,2023-02-27T23:59:33Z,4062054443,141,86.9,4062054445,212,8.3,4062054439,56,Back,4062054441,140,30.1,4062054447,213,3.2,4062648859,178,,,,,,,,4mk6bbc9a8rhtmk8f4jj6onvt,Arthur Cabral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371471,26,1,1,1,56,4raiad4l2j5lkfaz92pk4osb,1,30.3,86.7,2023-02-27T17:32:48.675Z,2023-02-27T23:59:36Z,4062054487,213,5.6,4062054481,140,42.5,4062648911,178,,4062054485,212,15.9,4062054479,56,Back,4062054477,155,,4062054483,141,72.8,,,,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371475,27,81,1,1,56,4raiad4l2j5lkfaz92pk4osb,0,42.5,72.8,2023-02-27T17:32:49.081Z,2023-02-27T23:59:40Z,4062054505,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371535,18,68,1,2,20,ap6blbxhq9elm62vw6tutzlwg,0,0,0,2023-02-27T17:33:13.425Z,2023-02-27T23:59:43Z,4062054903,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371537,28,68,1,2,20,4raiad4l2j5lkfaz92pk4osb,1,0,0,2023-02-27T17:33:13.515Z,2023-02-27T23:59:46Z,4062054881,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371563,29,1,1,2,22,4raiad4l2j5lkfaz92pk4osb,1,36.2,69.5,2023-02-27T17:33:14.990Z,2023-02-27T23:59:49Z,4062055013,141,37.4,4062055015,212,23.1,4062055009,56,Back,4062055011,140,29.0,4062649147,178,,4062055017,213,4.4,,,,,,,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371567,19,45,1,2,26,ap6blbxhq9elm62vw6tutzlwg,0,69,67.4,2023-02-27T17:33:18.863Z,2023-02-27T23:59:52Z,4062055077,233,30,4062055047,286,,4062055045,56,Center,,,,,,,,,,,,,,,,e5ccnxgbz5jmqwy6fza3gdsl,K. Lasagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371573,30,3,1,2,26,4raiad4l2j5lkfaz92pk4osb,1,31,32.6,2023-02-27T17:33:18.863Z,2023-02-27T23:59:51Z,4062055069,285,,4062055071,233,19,4062649157,178,,4062394171,465,,4062055067,56,Back,,,,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371581,31,1,1,2,28,4raiad4l2j5lkfaz92pk4osb,1,44.2,30.5,2023-02-27T17:33:21.363Z,2023-02-27T23:59:55Z,4062055111,140,58.1,4062055117,213,5.7,4062055113,141,16.3,4062649219,178,,4062055115,212,17.5,4062055109,56,Right,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371595,32,1,1,2,32,4raiad4l2j5lkfaz92pk4osb,1,57.5,8.8,2023-02-27T17:33:24.728Z,2023-02-27T23:59:58Z,4062649251,178,,4062055193,213,3.6,4062055185,56,Right,4062055189,141,3.7,4062055187,140,51.4,4062055191,212,7.3,,,,,,,4mk6bbc9a8rhtmk8f4jj6onvt,Arthur Cabral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371611,33,1,1,2,33,4raiad4l2j5lkfaz92pk4osb,1,44.4,6.8,2023-02-27T17:33:26.444Z,2023-02-28T00:00:01Z,4062055313,212,17.4,4062055307,56,Back,4062055309,140,33.0,4062055315,213,2.3,4062649287,178,,4062055311,141,25.4,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513371623,34,1,1,2,37,4raiad4l2j5lkfaz92pk4osb,1,31.4,38.9,2023-02-27T17:33:30.223Z,2023-02-28T00:00:05Z,4062055345,56,Back,4062055351,212,23.6,4062055347,140,27.7,4062055349,141,73.2,4062649377,178,,4062055353,213,1.7,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
