id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/13/value,qualifier/18/value,qualifier/15/value
2537274431,5,5,1,0,7,7gnly6999wao1xarwct4p8fe9,0,33.8,101.4,2023-04-22T16:01:36.339Z,2023-04-22T23:09:53Z,4209600473,56,Back,4209601261,233,7,4209600475,347,,,,,,,,,,,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537274579,7,5,1,0,7,btcy9nra9ak4m22ovr2ia6m5v,1,66.2,-1.4,2023-04-22T16:01:36.339Z,2023-04-22T23:09:52Z,4209601191,347,,4209601189,56,Right,4209601239,233,5,,,,,,,,,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537274627,8,1,1,0,17,btcy9nra9ak4m22ovr2ia6m5v,1,74.5,0,2023-04-22T16:01:45.995Z,2023-04-22T23:09:56Z,4209601489,141,8.5,4209601493,213,0.5,4209601485,56,Right,4209601487,140,88.2,4209601483,107,,4209601491,212,16.0,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537274639,9,1,1,0,19,btcy9nra9ak4m22ovr2ia6m5v,1,88.6,8.3,2023-04-22T16:01:47.530Z,2023-04-22T23:10:00Z,4209601583,212,15.6,4209601577,56,Right,4209601579,140,73.8,4210573423,155,,4209601581,141,6.7,4211200983,178,,4209601585,213,3.2,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537274669,10,1,1,0,21,btcy9nra9ak4m22ovr2ia6m5v,0,73.7,6.7,2023-04-22T16:01:49.745Z,2023-04-22T23:10:05Z,4209601789,212,2.9,4209601793,213,1.6,4209601781,140,73.5,4209601785,141,10.9,4209601775,3,,4211201167,178,,4209601777,56,Right,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537453915,893,61,1,0,21,7gnly6999wao1xarwct4p8fe9,1,24.7,91.1,2023-04-22T16:01:49.873Z,2023-04-22T23:10:10Z,4211201403,178,,4211201401,21,,4210574851,56,Back,,,,,,,,,,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537274691,6,45,1,0,23,7gnly6999wao1xarwct4p8fe9,0,20.2,87.1,2023-04-22T16:01:52.226Z,2023-04-22T23:10:15Z,4209602135,233,11,4209601901,285,,4209601899,56,Back,,,,,,,,,,,,,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537274721,11,3,1,0,23,btcy9nra9ak4m22ovr2ia6m5v,1,79.8,12.9,2023-04-22T16:01:52.226Z,2023-04-22T23:10:15Z,4209602055,286,,4210575777,465,,4211201675,178,,4209602095,233,6,4209602053,56,Right,,,,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537274865,12,1,1,0,26,btcy9nra9ak4m22ovr2ia6m5v,1,97.2,20.4,2023-04-22T16:01:54.749Z,2023-04-22T23:10:24Z,4210576445,20,,4209604283,154,,4209602817,140,95.3,4209602813,155,,4209602811,2,,4209602819,141,52.2,4209604281,210,15,4209602821,212,21.7,d02p1ldr57bkxcpmq12vtvhsl,Pedro,1,4211201759,178,4210576443,224,4209602815,56,Center,4209602823,213,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537274869,13,15,1,0,27,btcy9nra9ak4m22ovr2ia6m5v,1,94.9,55.7,2023-04-22T16:01:56.289Z,2023-04-22T23:10:24Z,4209603955,15,,4209602835,22,,4209604305,103,13.9,4210577617,76,,4209604295,29,,4209602839,56,Center,4209603961,328,,4209662039,233,7,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,4209604309,146,4209604297,154,4209604311,147,52.9,4209603957,61,,98.6,4209604299,55,12,4209604307,214,4209604303,102,52.0,4211201983,388,,,,,,,,,,,,,,,,
2537274853,7,10,1,0,28,7gnly6999wao1xarwct4p8fe9,1,1.4,47.9,2023-04-22T16:01:56.725Z,2023-04-22T23:10:28Z,4209662055,233,13,4209603977,174,,4209602765,182,,4210578075,377,,4209602767,56,Back,4209602763,178,,4209603979,381,,,,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537274883,8,52,1,0,29,7gnly6999wao1xarwct4p8fe9,1,1.3,47.6,2023-04-22T16:01:57.624Z,2023-04-22T23:10:32Z,4211202613,178,,4210578445,377,,,,,,,,,,,,,,,,,,,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275125,9,1,1,0,52,7gnly6999wao1xarwct4p8fe9,1,5.6,52.8,2023-04-22T16:02:21.372Z,2023-04-22T23:10:49Z,4209604337,213,5.6,4209604333,141,42.7,4211203493,178,,4209604329,56,Back,4209604335,212,11.1,4209604327,123,,4209605583,189,,4209604331,140,13.9,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275161,10,1,1,0,54,7gnly6999wao1xarwct4p8fe9,1,14,44,2023-04-22T16:02:22.397Z,2023-04-22T23:10:51Z,4209604517,140,5.2,4210580773,189,,4209604521,212,17.6,4209604523,213,2.1,4211203579,178,,4209604515,56,Back,4209604519,141,66.0,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275185,11,1,1,0,57,7gnly6999wao1xarwct4p8fe9,1,6,73,2023-04-22T16:02:26.181Z,2023-04-22T23:10:56Z,4211203791,178,,4209604653,140,57.5,4209604667,1,,4209604663,213,6.3,4209604655,141,72.3,4209604649,155,,4209604659,212,54.1,4209604651,56,Center,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275193,12,44,1,1,0,7gnly6999wao1xarwct4p8fe9,1,56.8,74,2023-04-22T16:02:28.687Z,2023-04-23T00:31:05Z,4209604691,286,,4209604717,233,14,4209604689,56,Center,,,,,,,,,,,,,,,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275175,14,44,1,1,0,btcy9nra9ak4m22ovr2ia6m5v,0,43.2,26,2023-04-22T16:02:28.688Z,2023-04-22T23:10:59Z,4209604609,56,Back,4209604759,233,12,4209604611,285,,,,,,,,,,,,,,,,,3l76cgequy3tjhhudqnrejglx,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275245,13,1,1,1,0,7gnly6999wao1xarwct4p8fe9,1,56.8,75.6,2023-04-22T16:02:28.739Z,2023-04-23T00:31:05Z,4209604917,213,0.3,4209604913,141,80.4,4209604907,168,,4209604909,56,Left,4209604915,212,11.6,4209604905,3,,4209604911,140,67.4,4211204219,388,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275249,14,61,1,1,4,7gnly6999wao1xarwct4p8fe9,0,66.6,96.5,2023-04-22T16:02:32.470Z,2023-04-22T23:11:08Z,4211204425,178,,4209604935,56,Left,,,,,,,,,,,,,,,,,,,1tztnrv51q99ewl193qk526z9,N. Radonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275241,15,49,1,1,5,btcy9nra9ak4m22ovr2ia6m5v,1,28.7,5,2023-04-22T16:02:33.506Z,2023-04-22T23:11:13Z,,,,,,,,,,,,,,,,,,,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275281,16,1,1,1,5,btcy9nra9ak4m22ovr2ia6m5v,1,27.7,4.6,2023-04-22T16:02:34.173Z,2023-04-22T23:11:15Z,4209605105,141,9.2,4209605109,213,0.7,4209605101,56,Back,4209605103,140,31.2,4209605107,212,4.8,4211204721,178,,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275323,17,1,1,1,7,btcy9nra9ak4m22ovr2ia6m5v,1,29.6,8.9,2023-04-22T16:02:35.858Z,2023-04-22T23:35:01Z,4209605389,212,13.1,4211205163,178,,4209605385,140,17.3,4209605383,56,Back,4209605391,213,3.0,4209605387,141,11.9,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275351,18,1,1,1,10,btcy9nra9ak4m22ovr2ia6m5v,1,15.9,11.9,2023-04-22T16:02:39.052Z,2023-04-22T23:11:25Z,4211205271,178,,4209605493,56,Back,4209605501,213,0.3,4209605497,141,15.0,4209605495,140,21.9,4209605499,212,6.6,,,,,,,3l76cgequy3tjhhudqnrejglx,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275377,19,1,1,1,11,btcy9nra9ak4m22ovr2ia6m5v,1,21.9,15,2023-04-22T16:02:39.739Z,2023-04-22T23:11:28Z,4209605655,140,12.3,4209605661,213,3.7,4209605659,212,11.9,4211205393,178,,4209605657,141,5.8,4209605653,56,Back,,,,,,,9462218yklkts6mod3cbfryz9,M. Vecino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275393,20,1,1,1,15,btcy9nra9ak4m22ovr2ia6m5v,1,15.4,6.1,2023-04-22T16:02:43.543Z,2023-04-22T23:11:30Z,4209605753,141,18.3,4209605757,212,9.9,4209605747,56,Back,4211205505,178,,4209605759,213,1.0,4209605751,140,20.5,,,,,,,3l76cgequy3tjhhudqnrejglx,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275425,21,1,1,1,16,btcy9nra9ak4m22ovr2ia6m5v,1,20.5,18.3,2023-04-22T16:02:44.512Z,2023-04-22T23:11:33Z,4209605887,141,8.5,4209605883,140,10.4,4209605891,212,12.5,4211205631,178,,4209605879,56,Back,4209605897,213,3.7,,,,,,,9462218yklkts6mod3cbfryz9,M. Vecino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275481,22,1,1,1,17,btcy9nra9ak4m22ovr2ia6m5v,0,10.4,10.3,2023-04-22T16:02:45.836Z,2023-04-22T23:11:36Z,4211205719,178,,4209606147,140,46.0,4209606143,157,,4209606153,213,0.6,4209606145,56,Back,4209606151,212,46.6,4209606149,141,51.2,4209606155,1,,3l76cgequy3tjhhudqnrejglx,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275533,15,1,1,1,21,7gnly6999wao1xarwct4p8fe9,0,56.9,43.9,2023-04-22T16:02:49.403Z,2023-04-22T23:11:39Z,4211205773,388,,4209606423,141,15.2,4209606427,213,5.0,4209606421,140,63.1,4209606413,3,,4209606425,212,20.6,4209606417,56,Right,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275591,16,44,1,1,24,7gnly6999wao1xarwct4p8fe9,1,64,19.4,2023-04-22T16:02:52.765Z,2023-04-23T00:31:06Z,4209607331,233,23,4209606731,286,,4209606729,56,Right,,,,,,,,,,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275579,23,44,1,1,24,btcy9nra9ak4m22ovr2ia6m5v,0,36,80.6,2023-04-22T16:02:52.766Z,2023-04-22T23:11:57Z,4209606663,56,Back,4209607327,233,16,4209606665,285,,,,,,,,,,,,,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275597,17,49,1,1,25,7gnly6999wao1xarwct4p8fe9,1,63,15.3,2023-04-22T16:02:53.701Z,2023-04-22T23:12:00Z,,,,,,,,,,,,,,,,,,,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275649,18,1,1,1,25,7gnly6999wao1xarwct4p8fe9,1,64.1,15.6,2023-04-22T16:02:54.327Z,2023-04-22T23:12:03Z,4209607047,213,0.8,4211206873,178,,4209607029,140,73.7,4209607045,212,15.0,4209607027,56,Center,4209607031,141,31.9,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275585,24,43,1,1,26,btcy9nra9ak4m22ovr2ia6m5v,1,0,0,2023-04-22T16:02:54.455Z,2023-04-22T16:03:25Z,4209609005,144,1,4209606697,141,73.8,4209606687,3,0,4209606691,56,Back,4209606699,212,1.9,4209606701,213,5.1,4209606695,140,35.8,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537583483,966,83,1,1,30,btcy9nra9ak4m22ovr2ia6m5v,1,20.3,54.7,2023-04-22T16:02:58.796Z,2023-04-22T23:36:11Z,4211280441,399,168598,,,,,,,,,,,,,,,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275673,19,1,1,1,30,7gnly6999wao1xarwct4p8fe9,1,80.8,48.2,2023-04-22T16:02:58.828Z,2023-04-22T23:12:12Z,4209607111,56,Center,4209607119,213,1.2,4209608031,210,13,4210586969,154,,4209607115,141,66.0,4211206971,178,,4209607117,212,12.9,4209607113,140,85.0,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275691,21,13,1,1,32,7gnly6999wao1xarwct4p8fe9,1,84.9,66.1,2023-04-22T16:03:01.139Z,2023-04-22T23:12:12Z,4209608067,102,36.1,4209608063,55,19,4209607437,20,,4209608069,103,84.7,4209608061,29,,4209608087,231,52.3,4209607199,64,,4209608059,81,,1tztnrv51q99ewl193qk526z9,N. Radonjić,,4210586989,154,4209608071,230,4211207455,178,,4209607203,56,Center,,4209607195,22,,,,,,,,,98.0,,,,,,,,,,,,,,,
2537275685,20,5,1,1,34,7gnly6999wao1xarwct4p8fe9,0,100.6,39.7,2023-04-22T16:03:02.784Z,2023-04-22T23:12:18Z,4209607169,56,Center,4209607399,233,25,4209607171,346,,,,,,,,,,,,,,,,,1tztnrv51q99ewl193qk526z9,N. Radonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537275725,25,5,1,1,34,btcy9nra9ak4m22ovr2ia6m5v,1,-0.6,60.3,2023-04-22T16:03:02.784Z,2023-04-22T23:12:17Z,4209607365,56,Back,4209607369,346,,4209607385,233,20,,,,,,,,,,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537276033,26,1,1,1,56,btcy9nra9ak4m22ovr2ia6m5v,1,4.7,60,2023-04-22T16:03:25.001Z,2023-04-22T23:12:19Z,4209609245,141,84.5,4209609255,74,,4209609247,212,46.7,4209609243,140,46.3,4209611153,189,,4209609251,1,,4209609241,56,Back,4209609239,124,,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,4209609249,213,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2537583975,967,67,1,1,58,btcy9nra9ak4m22ovr2ia6m5v,1,48.1,83,2023-04-22T16:03:27.376Z,2023-04-23T00:31:06Z,4211282953,233,913,,,,,,,,,,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537583971,913,67,1,1,58,7gnly6999wao1xarwct4p8fe9,0,51.9,17,2023-04-22T16:03:27.377Z,2023-04-22T23:36:55Z,4211282957,233,967,,,,,,,,,,,,,,,,,,,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537276037,27,61,1,1,59,btcy9nra9ak4m22ovr2ia6m5v,1,48,82.6,2023-04-22T16:03:27.591Z,2023-04-22T23:12:53Z,4211210025,21,,4211208279,178,,4209612259,56,Back,,,,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537276043,28,1,1,1,59,btcy9nra9ak4m22ovr2ia6m5v,1,43.2,91.1,2023-04-22T16:03:28.245Z,2023-04-22T23:13:01Z,4211210373,178,,4210589785,212,2.3,4210589781,140,43.4,4210589783,141,87.8,4210589787,213,4.8,4209614419,56,Back,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537278171,46,61,1,2,0,btcy9nra9ak4m22ovr2ia6m5v,0,43.9,86,2023-04-22T16:03:28.540Z,2023-04-22T23:13:11Z,4209621333,56,Back,4211210709,178,,,,,,,,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
