id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/12/value,qualifier/16/value,qualifier/11/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,qualifier/20/id,qualifier/20/qualifierId
2530521573,912,67,1,0,21,4raiad4l2j5lkfaz92pk4osb,1,33.6,93.6,2023-04-08T12:31:52.049Z,2023-04-08T20:01:38Z,4173729097,233,717,,,,,,,,,,,,,,,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530521565,717,67,1,0,21,4klvxyeh3xcus4ongu7c00mgc,0,66.4,6.4,2023-04-08T12:31:52.050Z,2023-04-08T19:02:17Z,4173729113,233,912,,,,,,,,,,,,,,,,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530183029,7,8,1,0,21,4raiad4l2j5lkfaz92pk4osb,1,33.6,93.5,2023-04-08T12:31:52.083Z,2023-04-08T20:01:38Z,4171966877,56,Back,4173601893,178,,4172773185,383,,,,,,,,,,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530183039,8,49,1,0,22,4raiad4l2j5lkfaz92pk4osb,1,33.8,93.8,2023-04-08T12:31:52.925Z,2023-04-08T18:33:53Z,,,,,,,,,,,,,,,,,,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530183061,9,1,1,0,22,4raiad4l2j5lkfaz92pk4osb,0,35.1,94.5,2023-04-08T12:31:52.984Z,2023-04-08T18:33:58Z,4171967033,140,81.8,4171967029,157,,4171967037,212,49.0,4171967035,141,95.1,4171967041,213,0.0,4173602811,178,,4171967031,56,Left,4171967045,1,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530183067,7,49,1,0,27,4klvxyeh3xcus4ongu7c00mgc,1,28,4,2023-04-08T12:31:57.801Z,2023-04-08T18:34:53Z,,,,,,,,,,,,,,,,,,,,,,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530183103,8,12,1,0,29,4klvxyeh3xcus4ongu7c00mgc,1,2.8,3.8,2023-04-08T12:31:59.763Z,2023-04-08T18:34:56Z,4171967227,141,0.0,4171967229,212,4.0,4171967225,140,0.4,4171967223,56,Back,4171967231,213,4.0,4171967249,167,,4173607257,178,,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530183125,10,6,1,0,31,4klvxyeh3xcus4ongu7c00mgc,0,10.4,5.1,2023-04-08T12:32:01.208Z,2023-04-08T18:35:02Z,4171967323,73,,4171967321,56,Back,4171967359,233,10,,,,,,,,,,,,,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530183109,10,6,1,0,31,4raiad4l2j5lkfaz92pk4osb,1,89.6,94.9,2023-04-08T12:32:01.208Z,2023-04-08T18:35:02Z,4171967351,233,10,4171967245,56,Left,4171967247,73,,,,,,,,,,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530183105,9,43,1,0,33,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2023-04-08T12:32:03.345Z,2023-04-08T12:32:11Z,4171967491,144,5,4171967237,56,Back,4171967239,347,0,,,,,,,,,,,,,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530183321,11,1,1,0,57,4raiad4l2j5lkfaz92pk4osb,0,99.5,99.5,2023-04-08T12:32:27.722Z,2023-04-08T18:35:05Z,4171968183,56,Center,4173608031,178,,4171968189,212,31.4,4171968187,141,54.3,4171968191,213,4.5,4172776153,72,,4171968177,6,,4171968179,155,,66at96kfhvigkny465lkmrnbp,C. Biraghi,4171968181,224,4171968185,140,93.6,4171968175,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530183323,11,44,1,0,59,4klvxyeh3xcus4ongu7c00mgc,1,9,48,2023-04-08T12:32:29.198Z,2023-04-08T20:01:39Z,4171968205,233,12,4171968197,56,Back,4171968199,285,,,,,,,,,,,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530183325,12,44,1,0,59,4raiad4l2j5lkfaz92pk4osb,0,91,52,2023-04-08T12:32:29.199Z,2023-04-08T18:35:09Z,4171968203,286,,4171968253,233,11,4171968201,56,Center,,,,,,,,,,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530183329,12,12,1,0,59,4klvxyeh3xcus4ongu7c00mgc,1,10.4,47.9,2023-04-08T12:32:29.354Z,2023-04-08T20:01:39Z,4173608631,388,,4171968213,56,Back,4171968261,15,,4171968215,140,14.2,4171968219,212,18.9,4171968217,141,75.1,4171968221,213,1.4,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530183345,13,49,1,1,0,4klvxyeh3xcus4ongu7c00mgc,1,13.4,80.6,2023-04-08T12:32:30.723Z,2023-04-08T18:35:17Z,,,,,,,,,,,,,,,,,,,,,,,,,1i47csjlvcikfs4wixzserend,S. Żurkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530183347,14,61,1,1,2,4klvxyeh3xcus4ongu7c00mgc,0,13.4,80.6,2023-04-08T12:32:32.183Z,2023-04-08T18:35:25Z,4173609655,178,,4171968303,56,Back,,,,,,,,,,,,,,,,,,,1i47csjlvcikfs4wixzserend,S. Żurkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530183417,13,5,1,1,4,4raiad4l2j5lkfaz92pk4osb,1,91.6,-1.2,2023-04-08T12:32:34.827Z,2023-04-08T18:35:28Z,4171968691,233,15,4171968673,347,,4171968671,56,Right,,,,,,,,,,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530183353,15,5,1,1,4,4klvxyeh3xcus4ongu7c00mgc,0,8.4,101.2,2023-04-08T12:32:34.827Z,2023-04-08T18:35:28Z,4171968329,56,Back,4171968331,347,,4171968703,233,13,,,,,,,,,,,,,,,,1i47csjlvcikfs4wixzserend,S. Żurkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530183481,14,1,1,1,17,4raiad4l2j5lkfaz92pk4osb,1,87.5,0,2023-04-08T12:32:47.698Z,2023-04-08T18:35:31Z,4171969011,140,59.5,4171969009,56,Right,4171969007,107,,4171969017,213,2.9,4171969019,1,,4171969015,212,30.1,4171969013,141,8.0,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530183485,15,3,1,1,25,4raiad4l2j5lkfaz92pk4osb,1,55.6,5.4,2023-04-08T12:32:55.179Z,2023-04-08T18:35:36Z,4171972831,233,16,4173610423,178,,4172780865,464,,4171969033,56,Right,4171969035,286,,,,,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530183493,16,45,1,1,25,4klvxyeh3xcus4ongu7c00mgc,0,44.4,94.6,2023-04-08T12:32:55.179Z,2023-04-08T18:35:37Z,4171969067,285,,4171973651,233,15,4171969065,56,Back,,,,,,,,,,,,,,,,1i47csjlvcikfs4wixzserend,S. Żurkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530183497,16,1,1,1,26,4raiad4l2j5lkfaz92pk4osb,0,59.5,4.1,2023-04-08T12:32:56.476Z,2023-04-08T18:35:40Z,4171969175,286,,4171969169,236,,4171969093,213,0,4171969087,140,60.2,4171969089,141,4.1,4171969091,212,0.7,4171969085,56,Right,4173610729,178,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,4171969171,233,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530183509,17,74,1,1,26,4klvxyeh3xcus4ongu7c00mgc,1,46.9,97.2,2023-04-08T12:32:56.579Z,2023-04-08T18:35:44Z,4173611021,178,,4171969127,56,Back,4171969129,285,,4171969177,233,16,,,,,,,,,,,,,1i47csjlvcikfs4wixzserend,S. Żurkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530183557,17,5,1,1,26,4raiad4l2j5lkfaz92pk4osb,1,56.6,-0.9,2023-04-08T12:32:56.957Z,2023-04-08T18:35:46Z,4171969333,56,Right,4171969337,233,18,4171969335,347,,,,,,,,,,,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530183513,18,5,1,1,26,4klvxyeh3xcus4ongu7c00mgc,0,43.4,100.9,2023-04-08T12:32:56.957Z,2023-04-08T18:35:47Z,4171969341,233,17,4171969147,347,,4171969145,56,Back,,,,,,,,,,,,,,,,1i47csjlvcikfs4wixzserend,S. Żurkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530183609,18,1,1,1,32,4raiad4l2j5lkfaz92pk4osb,1,53.5,0,2023-04-08T12:33:02.889Z,2023-04-08T18:35:48Z,4171969601,140,29.8,4171969603,141,14.6,4171969599,56,Back,4171969597,107,,4171969607,213,2.7,4171969609,1,,4171969605,212,27.2,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530183643,19,1,1,1,42,4raiad4l2j5lkfaz92pk4osb,1,29,43,2023-04-08T12:33:12.628Z,2023-04-08T18:35:52Z,4171969771,213,3.0,4173611639,178,,4171969767,141,47.8,4171969769,212,20.1,4171969765,140,10.1,4171969763,56,Back,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530183725,20,1,1,1,45,4raiad4l2j5lkfaz92pk4osb,1,10.1,47.8,2023-04-08T12:33:15.179Z,2023-04-08T18:35:54Z,4171970143,213,5.1,4171970131,56,Back,4171970133,140,19.1,4173611815,178,,4171970137,212,26.7,4171970135,141,11.1,,,,,,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530183821,21,1,1,1,53,4raiad4l2j5lkfaz92pk4osb,1,23.5,29.7,2023-04-08T12:33:23.154Z,2023-04-08T18:35:58Z,4171970571,212,19.8,4171970559,56,Back,4171970563,140,30.8,4171970573,213,5.1,4173612133,178,,4171970567,141,2.8,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530183825,22,4,1,1,57,4raiad4l2j5lkfaz92pk4osb,1,29.3,6.5,2023-04-08T12:33:27.610Z,2023-04-08T18:36:06Z,4171970581,56,Back,4171970577,13,,4171970579,295,,4171970587,233,19,4171970585,285,,4171970583,152,,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530183819,19,4,1,1,57,4klvxyeh3xcus4ongu7c00mgc,0,70.7,93.5,2023-04-08T12:33:27.611Z,2023-04-08T18:36:05Z,4171970553,56,Left,4171970617,233,22,4171970557,286,,4171970547,13,,4171970555,152,,4173612713,178,,4171970551,295,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530183979,23,1,1,2,17,4raiad4l2j5lkfaz92pk4osb,1,27.3,4.7,2023-04-08T12:33:47.545Z,2023-04-08T18:36:09Z,4171971339,5,,4171971351,141,19.4,4171971341,152,,4171971353,212,11.7,4173613087,178,,4171971345,56,Back,4171971355,213,2.1,4171971349,140,21.6,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530184033,24,1,1,2,19,4raiad4l2j5lkfaz92pk4osb,1,21.3,18.5,2023-04-08T12:33:49.506Z,2023-04-08T18:36:12Z,4171971645,141,5.9,4173613297,178,,4171971647,212,9.3,4171971649,213,5.1,4171971643,140,24.8,4171971641,56,Back,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530184035,25,4,1,2,23,4raiad4l2j5lkfaz92pk4osb,1,28.8,12,2023-04-08T12:33:53.270Z,2023-04-08T18:36:19Z,4171971661,265,,4171971655,13,,4171971663,285,,4171971657,56,Back,4171971659,152,,4171971667,233,20,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530184025,20,4,1,2,23,4klvxyeh3xcus4ongu7c00mgc,0,71.2,88,2023-04-08T12:33:53.271Z,2023-04-08T18:36:19Z,4171971607,265,,4171971609,286,,4171971945,233,25,4171971603,56,Left,4173613949,178,,4171971601,13,,4171971605,152,,,,,1i47csjlvcikfs4wixzserend,S. Żurkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530184151,27,1,1,2,40,4raiad4l2j5lkfaz92pk4osb,0,28,20.3,2023-04-08T12:34:11.040Z,2023-04-08T18:36:23Z,4171973975,152,,4171972323,155,,4171972333,213,0.2,4171972327,140,90.0,4171972329,141,36.1,4171972335,1,,4171973973,5,,4171972325,56,Center,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,4171978063,189,4171972331,212,66.0,4173614265,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530184135,26,43,1,2,42,4raiad4l2j5lkfaz92pk4osb,1,0,0,2023-04-08T12:34:12.157Z,2023-04-08T12:34:54Z,4171972243,5,0,4171972253,212,10.6,4171972249,140,28.0,4171972255,213,2.5,4171972247,56,Back,4171972245,152,0,4171974059,144,1,4171972251,141,20.3,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530184159,21,52,1,2,45,4klvxyeh3xcus4ongu7c00mgc,1,13.3,54.8,2023-04-08T12:34:15.660Z,2023-04-08T18:36:26Z,4172789919,377,,4173614463,178,,,,,,,,,,,,,,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530184223,22,1,1,2,51,4klvxyeh3xcus4ongu7c00mgc,1,14.4,41.3,2023-04-08T12:34:21.437Z,2023-04-08T18:36:28Z,4171972679,123,,4173614705,178,,4171972681,56,Back,4171972683,140,24.2,4171972685,141,25.0,4171972687,212,15.1,4171972689,213,5.5,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530184261,23,1,1,2,53,4klvxyeh3xcus4ongu7c00mgc,1,25.3,27.9,2023-04-08T12:34:24.043Z,2023-04-08T18:36:33Z,4171972861,56,Back,4173615125,178,,4171972863,140,20.0,4171972869,213,1.8,4171972867,212,26.8,4171972865,141,66.4,,,,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530184269,24,1,1,2,56,4klvxyeh3xcus4ongu7c00mgc,1,20,66.4,2023-04-08T12:34:26.652Z,2023-04-08T18:36:36Z,4173615449,178,,4171972891,141,59.9,4171972889,140,31.8,4171972887,56,Back,4171972893,212,13.2,4171972895,213,5.9,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530184285,25,1,1,2,57,4klvxyeh3xcus4ongu7c00mgc,1,31.8,59.9,2023-04-08T12:34:27.832Z,2023-04-08T18:36:39Z,4171972975,213,4.5,4171972969,140,29.8,4171972967,56,Back,4171972973,212,11.0,4171972971,141,44.0,4173615805,178,,,,,,,,1i47csjlvcikfs4wixzserend,S. Żurkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
