id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2472291887,150,1,1,15,49,7gnly6999wao1xarwct4p8fe9,1,63.9,21.3,2022-10-15T16:17:20.400Z,2022-10-16T00:15:16Z,3847238909,178,,3845650689,56,Center,3845650697,213,2.1,3845650691,140,61.2,3845650693,141,28.6,3845650695,212,5.7,,,,,,,7zokstl625tj96c64ow4uvjyt,O. Aina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472291897,151,1,1,15,50,7gnly6999wao1xarwct4p8fe9,0,61.7,28.6,2022-10-15T16:17:21.231Z,2022-10-16T00:15:21Z,3845650935,155,,3847239107,178,,3845650757,141,22.7,3845650753,56,Center,3845650761,213,6.0,3845650759,212,12.6,3845650755,140,73.1,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472291925,156,1,1,15,52,bqbbqm98ud8obe45ds9ohgyrd,1,20.6,73.2,2022-10-15T16:17:22.693Z,2022-10-16T00:15:26Z,3847239369,388,,3845650951,141,69.8,3845650953,212,4.2,3845650947,56,Back,3845650955,213,5.7,3845650945,3,,3845650949,140,23.9,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472291929,157,49,1,15,54,bqbbqm98ud8obe45ds9ohgyrd,1,26.1,69.9,2022-10-15T16:17:24.613Z,2022-10-16T00:15:30Z,,,,,,,,,,,,,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472291959,158,1,1,15,54,bqbbqm98ud8obe45ds9ohgyrd,1,26.1,69.9,2022-10-15T16:17:25.360Z,2022-10-16T00:15:35Z,3845651153,213,1.2,3845651147,140,32.1,3845651151,212,16.5,3847239851,178,,3845651149,141,92.4,3845651145,56,Back,3845651143,155,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292089,159,1,1,15,58,bqbbqm98ud8obe45ds9ohgyrd,1,32.1,92.4,2022-10-15T16:17:28.669Z,2022-10-16T00:15:42Z,3845651837,140,23.5,3845651835,56,Back,3845651839,141,94.7,3845651841,212,9.2,3847240261,178,,3845651843,213,3.0,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292129,160,1,1,16,5,bqbbqm98ud8obe45ds9ohgyrd,1,10.8,90.9,2022-10-15T16:17:36.473Z,2022-10-16T00:15:50Z,3845652107,212,3.8,3845652109,213,3.2,3845652105,141,90.3,3845652103,140,7.2,3845652101,56,Back,3847240751,178,,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292141,161,1,1,16,7,bqbbqm98ud8obe45ds9ohgyrd,0,7.2,90.3,2022-10-15T16:17:37.800Z,2022-10-16T00:15:54Z,3847241035,178,,3845652137,141,85.7,3845652141,213,6.2,3845652133,56,Back,3845652135,140,33.0,3845652139,212,27.3,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292145,152,49,1,16,8,7gnly6999wao1xarwct4p8fe9,1,68.4,13.1,2022-10-15T16:17:38.604Z,2022-10-16T00:16:00Z,,,,,,,,,,,,,,,,,,,,,,,,,7zokstl625tj96c64ow4uvjyt,O. Aina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292189,153,3,1,16,9,7gnly6999wao1xarwct4p8fe9,1,69.2,14,2022-10-15T16:17:39.697Z,2022-10-16T00:16:14Z,3847242159,178,,3846851851,465,,3845652387,233,162,3845652373,286,,3845652371,56,Right,,,,,,,,,,7zokstl625tj96c64ow4uvjyt,O. Aina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292163,162,45,1,16,9,bqbbqm98ud8obe45ds9ohgyrd,0,30.8,86,2022-10-15T16:17:39.697Z,2022-10-16T00:16:15Z,3845652265,56,Back,3845652267,285,,3845652417,233,153,,,,,,,,,,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292263,154,1,1,16,11,7gnly6999wao1xarwct4p8fe9,1,73.9,10.6,2022-10-15T16:17:42.080Z,2022-10-16T00:16:19Z,3845652777,140,86.6,3845652775,56,Right,3845652779,141,5.2,3845652781,212,13.8,3845652783,213,6.0,3847242575,178,,,,,,,,7zokstl625tj96c64ow4uvjyt,O. Aina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292317,155,1,1,16,16,7gnly6999wao1xarwct4p8fe9,1,95.2,8.8,2022-10-15T16:17:47.264Z,2022-10-16T00:16:25Z,3845653071,140,84.1,3845653073,141,5.6,3845653075,212,11.9,3845653077,213,3.3,3845653069,56,Right,3847242919,178,,,,,,,,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292391,156,1,1,16,20,7gnly6999wao1xarwct4p8fe9,1,77.6,12,2022-10-15T16:17:50.736Z,2022-10-16T00:16:28Z,3847243149,178,,3845653321,212,11.1,3845653319,141,21.6,3845653323,213,2.5,3845653315,56,Center,3845653317,140,69.0,,,,,,,7zokstl625tj96c64ow4uvjyt,O. Aina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472596103,1005,43,1,16,21,7gnly6999wao1xarwct4p8fe9,1,0,0,2022-10-15T16:17:51.826Z,2022-10-16T00:48:16Z,3847334283,178,0,3847334473,144,82,,,,,,,,,,,,,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292423,157,1,1,16,22,7gnly6999wao1xarwct4p8fe9,1,67,24.7,2022-10-15T16:17:52.643Z,2022-10-16T00:48:32Z,3845653513,140,54.5,3845653511,56,Center,3845653515,141,53.7,3845653519,213,2.2,3845653517,212,23.7,3847243377,178,,,,,,,,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292475,158,1,1,16,24,7gnly6999wao1xarwct4p8fe9,1,54,56.3,2022-10-15T16:17:55.030Z,2022-10-16T00:16:35Z,3845653809,140,61.3,3845653807,56,Left,3847243511,178,,3845653815,213,1.3,3845653811,141,93.3,3845653813,212,26.3,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292525,159,1,1,16,28,7gnly6999wao1xarwct4p8fe9,1,60.5,92.9,2022-10-15T16:17:58.684Z,2022-10-16T00:17:00Z,3845654065,140,55.1,3845654069,212,8.1,3847244671,178,,3845654063,56,Left,3845654067,141,84.4,3845654071,213,3.9,,,,,,,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472596629,1010,43,1,16,29,7gnly6999wao1xarwct4p8fe9,1,0,0,2022-10-15T16:18:00.438Z,2022-10-16T01:28:52Z,3847441841,144,82,3847337261,178,0,,,,,,,,,,,,,,,,,,,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292579,160,1,1,16,30,7gnly6999wao1xarwct4p8fe9,1,54.6,84.4,2022-10-15T16:18:00.899Z,2022-10-16T00:52:45Z,3847245103,178,,3845654347,213,4.6,3845654345,212,10.8,3845654339,56,Center,3845654341,140,53.8,3845654343,141,68.5,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472596765,1011,43,1,16,31,7gnly6999wao1xarwct4p8fe9,1,0,0,2022-10-15T16:18:01.972Z,2022-10-16T00:49:19Z,3847338053,178,0,3847338185,144,82,,,,,,,,,,,,,,,,,,,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472597171,1016,43,1,16,31,7gnly6999wao1xarwct4p8fe9,1,0,0,2022-10-15T16:18:02.233Z,2022-10-16T00:50:05Z,3847340547,178,0,3847340741,144,82,,,,,,,,,,,,,,,,,,,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292655,161,1,1,16,33,7gnly6999wao1xarwct4p8fe9,1,53.7,58.8,2022-10-15T16:18:03.673Z,2022-10-16T00:49:30Z,3845654775,212,27.5,3847245303,178,,3845654773,141,18.5,3845654771,140,51.2,3845654777,213,4.6,3845654769,56,Right,,,,,,,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292693,162,1,1,16,36,7gnly6999wao1xarwct4p8fe9,1,53.9,17.4,2022-10-15T16:18:06.869Z,2022-10-16T00:49:35Z,3845654971,212,10.5,3845654973,213,6.2,3847245499,178,,3845654965,56,Right,3845654969,141,16.7,3845654967,140,63.9,,,,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292725,163,1,1,16,39,7gnly6999wao1xarwct4p8fe9,1,68.7,24,2022-10-15T16:18:10.319Z,2022-10-16T00:49:41Z,3845657585,210,15,3845655181,212,7.1,3845655183,213,0.7,3845655175,56,Center,3845655179,141,30.6,3847245737,178,,3845655177,140,73.9,,,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292729,164,15,1,16,41,7gnly6999wao1xarwct4p8fe9,1,80.9,33.6,2022-10-15T16:18:11.630Z,2022-10-16T00:17:32Z,3845655193,56,Center,3845655191,18,,3845657629,29,,3845657625,78,,3845658571,233,163,3845655189,22,,3845657653,231,47.8,3845657651,230,98.0,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,3845657105,20,,3845657109,82,3845657639,215,,,,3845657635,102,3845657649,147,37,3845657645,146,84.3,48.8,3847246123,178,3845657637,103,19,3845657631,55,163,,,,,,,,,,,
2472292743,163,10,1,16,41,bqbbqm98ud8obe45ds9ohgyrd,1,23.1,66.2,2022-10-15T16:18:11.786Z,2022-10-16T00:17:38Z,3845655257,94,,3845657173,233,164,3845655259,56,Back,3847246375,178,,,,,,,,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292767,164,49,1,16,42,bqbbqm98ud8obe45ds9ohgyrd,1,33.6,71,2022-10-15T16:18:12.732Z,2022-10-16T00:17:44Z,,,,,,,,,,,,,,,,,,,,,,,,,3zqpvn7r1c779l9vwwh7yukfd,M. Kean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292791,165,1,1,16,43,bqbbqm98ud8obe45ds9ohgyrd,1,33.6,71,2022-10-15T16:18:14.042Z,2022-10-16T00:17:48Z,3845655507,141,59.4,3845655503,140,39.0,3847246829,178,,3845655499,56,Back,3845655511,212,9.7,3845655515,213,5.3,,,,,,,3zqpvn7r1c779l9vwwh7yukfd,M. Kean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292811,166,1,1,16,45,bqbbqm98ud8obe45ds9ohgyrd,1,39,59.4,2022-10-15T16:18:16.104Z,2022-10-16T00:17:54Z,3845655647,212,9.8,3845655645,141,59.0,3845655649,213,3.2,3845655643,140,29.7,3845655641,56,Back,3847247161,178,,,,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292825,167,1,1,16,46,bqbbqm98ud8obe45ds9ohgyrd,0,29.7,59,2022-10-15T16:18:17.233Z,2022-10-16T00:18:01Z,3845655753,141,70.8,3845655747,155,,3845655751,140,67.6,3845655755,212,40.6,3845655759,1,,3847247569,178,,3845655749,56,Center,3845655757,213,0.2,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292885,165,1,1,16,48,7gnly6999wao1xarwct4p8fe9,1,36.3,30.7,2022-10-15T16:18:19.311Z,2022-10-16T00:18:07Z,3845656037,140,44.9,3845656035,56,Back,3845656039,141,39.8,3845656043,213,0.6,3845656033,3,,3845656041,212,10.9,3847247945,178,,,,,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292887,166,49,1,16,49,7gnly6999wao1xarwct4p8fe9,1,43.4,35.8,2022-10-15T16:18:20.464Z,2022-10-16T00:18:14Z,,,,,,,,,,,,,,,,,,,,,,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292907,167,1,1,16,49,7gnly6999wao1xarwct4p8fe9,1,43.4,35.8,2022-10-15T16:18:20.544Z,2022-10-16T00:18:18Z,3845656147,212,10.6,3847248669,178,,3845656145,141,20.6,3845656149,213,4.9,3845656143,140,45.6,3845656141,56,Back,,,,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292931,168,1,1,16,51,7gnly6999wao1xarwct4p8fe9,0,45.1,22.4,2022-10-15T16:18:22.158Z,2022-10-16T00:18:22Z,3845656197,56,Center,3847248933,178,,3845656195,155,,3845656199,140,70.6,3845656201,141,23.4,3845656203,212,26.8,3845656205,213,0.0,,,,7zokstl625tj96c64ow4uvjyt,O. Aina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292943,168,49,1,16,54,bqbbqm98ud8obe45ds9ohgyrd,1,28.1,74.4,2022-10-15T16:18:25.375Z,2022-10-16T00:18:26Z,,,,,,,,,,,,,,,,,,,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293067,169,1,1,16,59,bqbbqm98ud8obe45ds9ohgyrd,1,25.1,73.7,2022-10-15T16:18:30.352Z,2022-10-16T00:18:31Z,3845656945,141,65.7,3845656949,213,5.8,3845656943,140,33.9,3845656941,56,Back,3845656947,212,10.7,3847249527,178,,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293123,170,1,1,17,2,bqbbqm98ud8obe45ds9ohgyrd,1,33.9,65.7,2022-10-15T16:18:32.915Z,2022-10-16T00:18:34Z,3845657231,213,2.5,3847249745,178,,3845657229,212,11.9,3845657225,140,24.8,3845657223,56,Back,3845657227,141,76.2,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293143,171,1,1,17,7,bqbbqm98ud8obe45ds9ohgyrd,1,27.7,78.6,2022-10-15T16:18:37.775Z,2022-10-16T00:55:12Z,3845657347,213,4.3,3845657339,56,Back,3845657345,212,14.5,3847249917,178,,3845657343,141,58.8,3845657341,140,22.7,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472600131,940,43,1,17,8,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2022-10-15T16:18:39.084Z,2022-10-16T00:55:02Z,3847356019,178,0,3847357265,144,82,,,,,,,,,,,,,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293179,172,1,1,17,9,bqbbqm98ud8obe45ds9ohgyrd,1,22.7,58.8,2022-10-15T16:18:39.912Z,2022-10-16T00:55:19Z,3845657541,140,21.0,3845657543,141,29.2,3845657545,212,20.2,3845657539,56,Back,3847250023,178,,3845657547,213,4.6,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293235,173,1,1,17,12,bqbbqm98ud8obe45ds9ohgyrd,1,22.6,26.3,2022-10-15T16:18:42.725Z,2022-10-16T00:55:25Z,3847250215,178,,3845657897,141,29.3,3845657899,212,24.7,3845657895,140,46.0,3845657893,56,Back,3845657901,213,0.1,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293243,174,1,1,17,15,bqbbqm98ud8obe45ds9ohgyrd,0,42,32.2,2022-10-15T16:18:45.982Z,2022-10-16T00:55:42Z,3847250597,178,,3845657941,140,41.5,3845659391,286,,3845659387,233,169,3845657945,141,33.7,3845657955,213,2.0,3845659385,236,,3845657951,212,1.1,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,3845657937,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293295,169,74,1,17,15,7gnly6999wao1xarwct4p8fe9,1,59.6,64.9,2022-10-15T16:18:46.075Z,2022-10-16T00:55:48Z,3845658235,56,Center,3845658241,285,,3847250909,178,,3845659447,233,174,,,,,,,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293479,170,5,1,17,18,7gnly6999wao1xarwct4p8fe9,0,36.4,101.5,2022-10-15T16:18:49.079Z,2022-10-16T00:55:55Z,3845659089,347,,3845660141,233,175,3845659087,56,Back,,,,,,,,,,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293445,175,5,1,17,18,bqbbqm98ud8obe45ds9ohgyrd,1,63.6,-1.5,2022-10-15T16:18:49.079Z,2022-10-16T00:55:55Z,3845660113,233,170,3845658939,347,,3845658937,56,Right,,,,,,,,,,,,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293463,176,1,1,17,27,bqbbqm98ud8obe45ds9ohgyrd,1,64.4,0,2022-10-15T16:18:57.830Z,2022-10-16T00:19:03Z,3845659005,141,2.1,3845658999,107,,3845659009,213,3.0,3845659003,140,47.0,3845659001,56,Back,3845659007,212,18.4,3845660269,189,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293469,177,1,1,17,28,bqbbqm98ud8obe45ds9ohgyrd,1,47.4,2.2,2022-10-15T16:18:59.402Z,2022-10-16T00:19:07Z,3847251409,178,,3845659041,213,2.0,3845659033,56,Back,3845659043,1,,3845659035,140,35.7,3845659039,212,32.7,3845659037,141,46.7,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293489,178,1,1,17,32,bqbbqm98ud8obe45ds9ohgyrd,1,35.7,46.3,2022-10-15T16:19:03.231Z,2022-10-16T00:19:12Z,3847251593,178,,3845659143,56,Back,3845659149,141,40.0,3845659145,140,41.2,3845659155,213,5.6,3845659153,212,7.2,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293505,179,1,1,17,34,bqbbqm98ud8obe45ds9ohgyrd,1,41.2,40,2022-10-15T16:19:05.030Z,2022-10-16T00:19:18Z,3845659269,56,Back,3847251905,178,,3845659281,213,4.2,3845659273,141,29.6,3845659271,140,37.8,3845659277,212,7.9,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293541,180,1,1,17,36,bqbbqm98ud8obe45ds9ohgyrd,1,37.8,29.6,2022-10-15T16:19:07.011Z,2022-10-16T00:19:32Z,3845659469,141,3.5,3845659465,56,Back,3845659467,140,39.7,3847252585,178,,3845659471,212,17.9,3845659473,213,4.8,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293565,181,1,1,17,37,bqbbqm98ud8obe45ds9ohgyrd,1,39.7,3.5,2022-10-15T16:19:08.369Z,2022-10-16T00:19:36Z,3845659575,213,0.5,3845659557,56,Right,3847252727,178,,3845659561,140,57.7,3845659569,212,21.6,3845659565,141,19.0,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472602143,998,67,1,17,39,bqbbqm98ud8obe45ds9ohgyrd,1,56.8,18,2022-10-15T16:19:09.696Z,2022-10-16T01:28:09Z,3847367345,233,1177,,,,,,,,,,,,,,,,,,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472602141,1177,67,1,17,39,7gnly6999wao1xarwct4p8fe9,0,43.2,82,2022-10-15T16:19:09.697Z,2022-10-16T00:58:27Z,3847367381,233,998,,,,,,,,,,,,,,,,,,,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293579,182,1,1,17,39,bqbbqm98ud8obe45ds9ohgyrd,0,57.7,19,2022-10-15T16:19:09.712Z,2022-10-16T01:28:10Z,3845659637,213,5.7,3845659635,212,23.7,3845659633,141,0.0,3845659631,140,76.0,3845659629,56,Right,3847252977,178,,3845659627,155,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472601699,994,43,1,17,39,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2022-10-15T16:19:09.738Z,2022-10-16T00:58:12Z,3847366619,144,67,3847364729,233,1167,,,,,,,,,,,,,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472601691,1167,43,1,17,39,7gnly6999wao1xarwct4p8fe9,1,0,0,2022-10-15T16:19:09.739Z,2022-10-16T00:58:12Z,3847366641,144,67,3847364761,233,994,,,,,,,,,,,,,,,,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293641,171,5,1,17,43,7gnly6999wao1xarwct4p8fe9,1,24,101.6,2022-10-15T16:19:13.830Z,2022-10-16T00:57:53Z,3845660035,233,183,3845659939,56,Back,3845659941,347,,,,,,,,,,,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293581,183,5,1,17,43,bqbbqm98ud8obe45ds9ohgyrd,0,76,-1.6,2022-10-15T16:19:13.830Z,2022-10-16T00:57:54Z,3845659643,56,Right,3845659645,347,,3845660079,233,171,,,,,,,,,,,,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293929,172,1,1,18,7,7gnly6999wao1xarwct4p8fe9,0,30.6,100,2022-10-15T16:19:37.599Z,2022-10-16T00:19:49Z,3845661411,213,5.9,3845661409,212,16.7,3845661405,140,45.5,3845661403,56,Back,3845661401,107,,3845661407,141,93.6,,,,,,,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293925,184,8,1,18,7,bqbbqm98ud8obe45ds9ohgyrd,1,55.8,8.8,2022-10-15T16:19:38.583Z,2022-10-16T02:29:39Z,3846859199,384,,3847253463,388,,3845661385,56,Right,,,,,,,,,,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293957,185,1,1,18,8,bqbbqm98ud8obe45ds9ohgyrd,0,59.7,25,2022-10-15T16:19:39.306Z,2022-10-16T00:20:00Z,3845661577,212,19.9,3845661579,213,5.6,3845661575,141,6.8,3845661573,140,74.6,3845661571,56,Right,3847253717,178,,3845661569,3,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293999,173,1,1,18,11,7gnly6999wao1xarwct4p8fe9,0,26.6,95.9,2022-10-15T16:19:41.886Z,2022-10-16T00:20:09Z,3845661827,1,,3845661823,213,5.8,3845661821,212,16.7,3847254045,178,,3845661817,140,40.7,3845661815,56,Back,3845661819,141,84.5,3845661813,157,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472294007,186,44,1,18,13,bqbbqm98ud8obe45ds9ohgyrd,1,60.4,19,2022-10-15T16:19:44.393Z,2022-10-16T01:28:10Z,3845661869,56,Right,3845661871,286,,3845661935,233,174,,,,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472294013,174,44,1,18,13,7gnly6999wao1xarwct4p8fe9,0,39.6,81,2022-10-15T16:19:44.394Z,2022-10-16T00:20:15Z,3845661903,285,,3845661955,233,186,3845661901,56,Back,,,,,,,,,,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
