id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2500103823,156,49,1,17,38,3vo5mpj7catp66nrwwqiuhuup,1,59.1,74.4,2023-01-23T20:03:09.266Z,2023-01-24T03:29:52Z,,,,,,,,,,,,,,,,,,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500103841,157,1,1,17,41,3vo5mpj7catp66nrwwqiuhuup,1,66.5,91.5,2023-01-23T20:03:11.779Z,2023-01-24T03:29:58Z,3992324809,212,14.7,3992324811,213,0.0,3992324807,141,92.1,3992324805,140,80.5,3992324803,56,Left,3992641151,178,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500103851,158,1,1,17,45,3vo5mpj7catp66nrwwqiuhuup,1,89.6,88.3,2023-01-23T20:03:15.788Z,2023-01-24T03:30:02Z,3992324857,213,3.9,3992324849,56,Center,3992324855,212,18.9,3992324851,140,76.9,3992324853,141,68.5,3992641175,178,,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500103853,159,1,1,17,47,3vo5mpj7catp66nrwwqiuhuup,0,76.9,68.5,2023-01-23T20:03:17.764Z,2023-01-24T03:30:13Z,3992641225,178,,3992324865,155,,3992324875,213,5.7,3992324871,141,60.0,3992324867,56,Center,3992324869,140,85.8,3992324873,212,11.0,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500103861,186,61,1,17,47,8le3orkfz6iix3jns6g9ojqjg,1,18.1,34.9,2023-01-23T20:03:17.965Z,2023-01-24T03:30:19Z,3992324897,56,Back,3992641267,21,,3992641269,178,,,,,,,,,,,,,,,,,cxjuod6b1ro67656dxwhpqqc5,J. Akpa Akpro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500157719,1267,67,1,17,48,8le3orkfz6iix3jns6g9ojqjg,1,20.1,34.7,2023-01-23T20:03:19.232Z,2023-01-24T04:23:50Z,3992659541,233,1288,,,,,,,,,,,,,,,,,,,,,,2l87vg4m0glbbdvnrg4zud51x,L. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500157717,1288,67,1,17,48,3vo5mpj7catp66nrwwqiuhuup,0,79.9,65.3,2023-01-23T20:03:19.233Z,2023-01-24T04:16:28Z,3992659549,233,1267,,,,,,,,,,,,,,,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500103879,187,12,1,17,48,8le3orkfz6iix3jns6g9ojqjg,1,24.2,33.6,2023-01-23T20:03:19.293Z,2023-01-24T04:23:51Z,3992324989,140,44.0,3992324987,56,Back,3992641313,178,,3992324991,141,38.8,3992324995,213,0.2,3992324993,212,21.1,,,,,,,2l87vg4m0glbbdvnrg4zud51x,L. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500103885,160,1,1,17,50,3vo5mpj7catp66nrwwqiuhuup,1,55.2,51.6,2023-01-23T20:03:21.182Z,2023-01-24T03:30:40Z,3992325017,140,64.3,3992325019,141,17.1,3992325023,213,5.1,3992641445,178,,3992325021,212,25.3,3992325015,56,Right,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500103899,161,1,1,17,53,3vo5mpj7catp66nrwwqiuhuup,1,64.3,17.1,2023-01-23T20:03:23.888Z,2023-01-24T03:30:45Z,3992325115,56,Right,3992325123,213,5.9,3992325121,212,17.5,3992325117,140,79.5,3992325119,141,6.7,3992641473,178,,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500103907,162,1,1,17,55,3vo5mpj7catp66nrwwqiuhuup,0,77.5,8.2,2023-01-23T20:03:26.332Z,2023-01-24T03:30:48Z,3992325161,212,16.0,3992325155,56,Center,3992325163,213,1.7,3992641501,178,,3992325157,140,75.9,3992325159,141,31.6,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500103909,188,49,1,17,57,8le3orkfz6iix3jns6g9ojqjg,1,29.1,64.5,2023-01-23T20:03:28.132Z,2023-01-24T03:30:53Z,,,,,,,,,,,,,,,,,,,,,,,,,2l87vg4m0glbbdvnrg4zud51x,L. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500103947,189,1,1,17,59,8le3orkfz6iix3jns6g9ojqjg,1,31.3,65.4,2023-01-23T20:03:29.860Z,2023-01-24T03:30:57Z,3992325321,213,0.6,3992325317,141,91.5,3992325319,212,30.3,3992325315,140,54.7,3992325313,56,Left,3992641549,178,,,,,,,,2l87vg4m0glbbdvnrg4zud51x,L. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500103949,190,50,1,18,4,8le3orkfz6iix3jns6g9ojqjg,1,80.1,83.6,2023-01-23T20:03:35.567Z,2023-01-24T03:31:28Z,3992325327,286,,3992325375,233,163,3992325325,56,Left,,,,,,,,,,,,,,,,mh8eevw5lj4i9c7ue5n9j845,F. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500103959,163,7,1,18,5,3vo5mpj7catp66nrwwqiuhuup,0,19.9,16.4,2023-01-23T20:03:36.405Z,2023-01-24T03:31:31Z,3992533061,385,,3992325367,285,,3992325365,56,Back,3992325371,233,190,3992641739,178,,,,,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500103951,191,61,1,18,5,8le3orkfz6iix3jns6g9ojqjg,1,75.2,79.7,2023-01-23T20:03:36.474Z,2023-01-24T03:31:36Z,3992641777,178,,3992325329,56,Left,,,,,,,,,,,,,,,,,,,mh8eevw5lj4i9c7ue5n9j845,F. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500103963,164,49,1,18,7,3vo5mpj7catp66nrwwqiuhuup,1,15.1,12.6,2023-01-23T20:03:38.434Z,2023-01-24T03:32:06Z,,,,,,,,,,,,,,,,,,,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500103983,165,1,1,18,8,3vo5mpj7catp66nrwwqiuhuup,1,15.6,9.1,2023-01-23T20:03:38.778Z,2023-01-24T03:32:10Z,3992641993,178,,3992325475,141,16.8,3992325471,56,Back,3992325473,140,27.3,3992325479,213,0.4,3992325477,212,13.4,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104009,166,1,1,18,14,3vo5mpj7catp66nrwwqiuhuup,1,45,12.5,2023-01-23T20:03:45.413Z,2023-01-24T03:32:16Z,3992325603,56,Back,3992642025,178,,3992325605,140,42.1,3992325607,141,22.2,3992325611,213,2.0,3992325609,212,7.3,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104041,167,1,1,18,19,3vo5mpj7catp66nrwwqiuhuup,1,46.2,27.4,2023-01-23T20:03:49.975Z,2023-01-24T03:32:21Z,3992325781,56,Back,3992325785,141,11.4,3992325783,140,48.1,3992325787,212,11.1,3992642055,178,,3992325789,213,4.9,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104051,168,1,1,18,27,3vo5mpj7catp66nrwwqiuhuup,1,56.1,16.5,2023-01-23T20:03:57.866Z,2023-01-24T03:32:25Z,3992325819,56,Back,3992325821,140,44.7,3992325825,212,15.6,3992325823,141,31.2,3992325827,213,2.4,3992642075,178,,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104079,169,1,1,18,28,3vo5mpj7catp66nrwwqiuhuup,1,44.8,31.9,2023-01-23T20:03:59.662Z,2023-01-24T03:32:30Z,3992325911,141,51.2,3992325909,140,43.9,3992325915,213,1.6,3992325907,56,Back,3992325913,212,13.2,3992642111,178,,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104089,170,1,1,18,36,3vo5mpj7catp66nrwwqiuhuup,1,48.5,59.4,2023-01-23T20:04:07.246Z,2023-01-24T03:32:34Z,3992325983,140,42.6,3992325981,56,Back,3992325985,141,37.0,3992642133,178,,3992325987,212,16.4,3992325989,213,4.3,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104113,171,1,1,18,38,3vo5mpj7catp66nrwwqiuhuup,1,39.5,33.3,2023-01-23T20:04:09.711Z,2023-01-24T03:32:38Z,3992326105,56,Right,3992326113,213,5.4,3992326111,212,26.2,3992326109,141,3.7,3992642163,178,,3992326107,140,55.5,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104121,172,1,1,18,43,3vo5mpj7catp66nrwwqiuhuup,1,43.2,6.7,2023-01-23T20:04:14.072Z,2023-01-24T03:32:41Z,3992326149,56,Back,3992642195,178,,3992326157,213,2.4,3992326153,141,26.7,3992326151,140,29.4,3992326155,212,19.9,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104139,173,1,1,18,46,3vo5mpj7catp66nrwwqiuhuup,1,25.3,27.9,2023-01-23T20:04:17.142Z,2023-01-24T03:32:44Z,3992326253,212,18.0,3992326255,213,2.3,3992326251,141,48.5,3992326247,56,Back,3992326249,140,14.5,3992642221,178,,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104149,174,1,1,18,51,3vo5mpj7catp66nrwwqiuhuup,1,19.8,48.8,2023-01-23T20:04:21.810Z,2023-01-24T03:32:47Z,3992326303,56,Back,3992326305,140,24.1,3992642253,178,,3992326311,213,1.2,3992326309,212,12.3,3992326307,141,65.7,,,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104163,175,1,1,18,54,3vo5mpj7catp66nrwwqiuhuup,1,24.8,70.6,2023-01-23T20:04:25.254Z,2023-01-24T03:32:53Z,3992326391,141,89.6,3992326395,213,1.2,3992326393,212,13.6,3992642293,178,,3992326389,140,28.9,3992326387,56,Back,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104177,176,1,1,18,56,3vo5mpj7catp66nrwwqiuhuup,1,28.5,91.2,2023-01-23T20:04:27.145Z,2023-01-24T03:32:56Z,3992326469,56,Back,3992642315,178,,3992326477,213,0.3,3992326473,141,98.0,3992326471,140,41.4,3992326475,212,14.3,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104187,177,1,1,18,59,3vo5mpj7catp66nrwwqiuhuup,0,41.7,97.2,2023-01-23T20:04:29.741Z,2023-01-24T03:33:05Z,3992326527,212,23.2,3992326529,213,5.4,3992326521,56,Center,3992326525,141,69.9,3992326523,140,55.0,3992326519,155,,3992642357,178,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104193,192,1,1,19,0,8le3orkfz6iix3jns6g9ojqjg,0,42.1,37.1,2023-01-23T20:04:31.130Z,2023-01-24T03:33:50Z,3992642605,178,,3992326555,141,21.8,3992326551,56,Center,3992326561,1,,3992326553,140,74.0,3992326559,213,6.0,3992326557,212,35.1,3992326549,157,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104203,178,1,1,19,3,3vo5mpj7catp66nrwwqiuhuup,1,24.4,82.6,2023-01-23T20:04:33.872Z,2023-01-24T03:40:30Z,3992326603,3,,3992326605,56,Back,3992326613,213,3.9,3992645479,178,,3992326607,140,11.1,3992326609,141,64.2,3992326611,212,18.8,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104205,179,52,1,19,5,3vo5mpj7catp66nrwwqiuhuup,1,11,64,2023-01-23T20:04:35.754Z,2023-01-24T03:40:34Z,3992645515,178,,3992534783,377,,,,,,,,,,,,,,,,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104239,180,1,1,19,12,3vo5mpj7catp66nrwwqiuhuup,1,12.3,56.1,2023-01-23T20:04:42.749Z,2023-01-24T03:40:36Z,3992326811,123,,3992326815,140,25.9,3992326813,56,Back,3992326829,189,,3992326821,213,6.1,3992326817,141,51.5,3992645529,178,,3992326819,212,14.6,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104255,181,1,1,19,14,3vo5mpj7catp66nrwwqiuhuup,1,27.3,50.6,2023-01-23T20:04:45.144Z,2023-01-24T03:40:39Z,3992645551,178,,3992326897,212,14.4,3992326899,213,4.7,3992326893,140,27.1,3992326891,56,Back,3992326895,141,29.4,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104269,182,1,1,19,16,3vo5mpj7catp66nrwwqiuhuup,1,28,26.4,2023-01-23T20:04:47.266Z,2023-01-24T03:40:43Z,3992326969,212,17.9,3992326967,141,4.9,3992326963,56,Back,3992326965,140,37.8,3992326971,213,5.3,3992645589,178,,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104291,183,1,1,19,20,3vo5mpj7catp66nrwwqiuhuup,1,31.6,7.7,2023-01-23T20:04:50.802Z,2023-01-24T03:40:46Z,3992327065,140,32.9,3992327063,56,Back,3992327071,213,1.5,3992645615,178,,3992327067,141,35.7,3992327069,212,19.1,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104301,184,1,1,19,23,3vo5mpj7catp66nrwwqiuhuup,1,36.3,36.9,2023-01-23T20:04:53.993Z,2023-01-24T03:40:49Z,3992327145,212,25.1,3992327141,140,55.6,3992327143,141,15.2,3992645635,178,,3992327139,56,Right,3992327147,213,5.7,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104329,185,1,1,19,25,3vo5mpj7catp66nrwwqiuhuup,1,59.2,12,2023-01-23T20:04:56.591Z,2023-01-24T03:40:53Z,3992327265,56,Right,3992327273,213,5.9,3992327271,212,16.5,3992645665,178,,3992327269,141,2.5,3992327267,140,73.7,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500138645,869,3,1,19,31,3vo5mpj7catp66nrwwqiuhuup,0,89.2,15.3,2023-01-23T20:05:02.066Z,2023-01-24T03:41:17Z,3992535235,467,f0o0jfa9hp54otpnwe09d591,3992535231,286,,3992535233,464,,3992645847,178,,3992535229,56,Right,,,,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104337,186,1,1,19,31,3vo5mpj7catp66nrwwqiuhuup,1,92.3,14.4,2023-01-23T20:05:02.593Z,2023-01-24T03:41:20Z,3992645875,178,,3992327335,213,3.5,3992327331,141,9.4,3992327329,140,84.3,3992327333,212,9.1,3992327327,56,Right,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104363,187,1,1,19,33,3vo5mpj7catp66nrwwqiuhuup,1,84.3,9.4,2023-01-23T20:05:04.251Z,2023-01-24T03:41:34Z,3992535501,224,,3992535503,20,,3992327455,141,66.9,3992327451,56,Center,3992327461,1,,3992328335,210,15,3992327453,140,94.5,3992327457,212,40.5,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,3992328337,154,3992327449,155,,,3992645899,178,3992327459,213,1,,3992327447,2,,,,,1.3,,,,,,,,,,,,,,,,,,,,
2500104367,188,15,1,19,36,3vo5mpj7catp66nrwwqiuhuup,1,96.2,65.6,2023-01-23T20:05:06.728Z,2023-01-24T03:41:34Z,3992328343,154,,3992328341,29,,3992328345,55,187,3992328339,76,,3992328359,147,54.9,3992328355,328,,3992328351,103,1.9,3992328353,108,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,3992645941,178,3992328349,102,,53.2,3992327471,22,3992327475,56,,,3992327473,65,3992328195,233,3992328357,146,Center,,193,99.5,3992328173,72,,,,,,,,,,,,,,,
2500104377,193,10,1,19,36,8le3orkfz6iix3jns6g9ojqjg,1,0.8,44.8,2023-01-23T20:05:07.100Z,2023-01-24T03:41:40Z,3992328199,233,188,3992328169,179,,3992328167,174,,3992327525,56,Back,3992328171,183,,3992535817,376,,,,,,,,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104387,194,49,1,19,38,8le3orkfz6iix3jns6g9ojqjg,1,15.2,24,2023-01-23T20:05:09.523Z,2023-01-24T03:41:46Z,,,,,,,,,,,,,,,,,,,,,,,,,d5m5q6dlc7vnbs634dinbsuwa,N. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500105759,232,50,1,19,38,8le3orkfz6iix3jns6g9ojqjg,1,19.2,24.4,2023-01-23T20:05:09.578Z,2023-01-24T03:42:20Z,3992336389,56,Back,3992336391,285,,3992566929,233,190,,,,,,,,,,,,,,,,d5m5q6dlc7vnbs634dinbsuwa,N. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104417,190,7,1,19,38,3vo5mpj7catp66nrwwqiuhuup,0,80.8,75.6,2023-01-23T20:05:09.602Z,2023-01-24T03:42:27Z,3992646177,178,,3992327707,286,,3992327713,233,232,3992327705,56,Center,3992536371,385,,,,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104401,195,3,1,19,39,8le3orkfz6iix3jns6g9ojqjg,0,17.4,13.3,2023-01-23T20:05:10.495Z,2023-01-24T03:42:48Z,3992327631,285,,3992646197,178,,3992536409,464,,3992327727,233,189,3992327629,56,Back,,,,,,,,,,d5m5q6dlc7vnbs634dinbsuwa,N. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104403,189,7,1,19,39,3vo5mpj7catp66nrwwqiuhuup,0,82.6,86.7,2023-01-23T20:05:10.550Z,2023-01-24T03:42:44Z,3992335265,286,,3992335291,233,195,3992327641,56,Left,3992536437,385,,3992646239,178,,,,,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104407,196,50,1,19,41,8le3orkfz6iix3jns6g9ojqjg,1,19.1,10.2,2023-01-23T20:05:11.878Z,2023-01-24T03:43:17Z,3992327665,56,Back,3992327667,285,,3992327787,233,191,,,,,,,,,,,,,,,,d5m5q6dlc7vnbs634dinbsuwa,N. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104425,191,7,1,19,41,3vo5mpj7catp66nrwwqiuhuup,1,80.9,89.8,2023-01-23T20:05:12.461Z,2023-01-24T03:43:25Z,3992536461,385,,3992327779,233,196,3992327737,167,,3992327739,56,Left,3992646485,178,,3992327741,286,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104431,192,5,1,19,42,3vo5mpj7catp66nrwwqiuhuup,0,78.5,100.9,2023-01-23T20:05:13.426Z,2023-01-24T03:43:27Z,3992327755,347,,3992327753,56,Left,3992327849,233,197,,,,,,,,,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104439,197,5,1,19,42,8le3orkfz6iix3jns6g9ojqjg,1,21.5,-0.9,2023-01-23T20:05:13.426Z,2023-01-24T03:43:27Z,3992327841,233,192,3992327813,347,,3992327811,56,Back,,,,,,,,,,,,,,,,d5m5q6dlc7vnbs634dinbsuwa,N. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104539,198,1,1,20,11,8le3orkfz6iix3jns6g9ojqjg,0,25.6,0,2023-01-23T20:05:42.123Z,2023-01-24T03:43:30Z,3992328485,107,,3992328493,212,23.3,3992328491,141,8.3,3992328495,213,0.3,3992328497,1,,3992328489,140,47.0,3992328487,56,Back,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104547,193,49,1,20,12,3vo5mpj7catp66nrwwqiuhuup,1,54,94.7,2023-01-23T20:05:43.298Z,2023-01-24T03:43:37Z,,,,,,,,,,,,,,,,,,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104561,194,1,1,20,14,3vo5mpj7catp66nrwwqiuhuup,1,53.7,95.3,2023-01-23T20:05:45.485Z,2023-01-24T03:43:40Z,3992328605,155,,3992328613,212,20.9,3992328611,141,92.1,3992328609,140,73.5,3992328615,213,6.2,3992328607,56,Left,3992646577,178,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104589,195,1,1,20,16,3vo5mpj7catp66nrwwqiuhuup,1,73.5,92.1,2023-01-23T20:05:47.356Z,2023-01-24T03:43:47Z,3992328767,140,72.9,3992328769,141,74.5,3992646631,178,,3992328775,213,4.7,3992328771,212,12.0,3992328765,56,Center,,,,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104599,196,1,1,20,20,3vo5mpj7catp66nrwwqiuhuup,1,81.8,62.3,2023-01-23T20:05:51.293Z,2023-01-24T03:43:59Z,3992330033,210,15,3992328823,212,18.0,3992328825,213,4.6,3992328821,141,36.1,3992328819,140,79.4,3992328817,56,Center,3992646673,178,,,,,6d7rip50yu2j7vyk76zokeehh,J. Correa,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104605,197,15,1,20,22,3vo5mpj7catp66nrwwqiuhuup,1,78.1,39.4,2023-01-23T20:05:53.435Z,2023-01-24T03:44:00Z,3992328835,18,,3992646727,178,,3992330063,215,,3992330065,328,,3992328833,22,,3992330061,103,19,3992330069,147,44.0,3992330051,78,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,3992330055,55,3992330053,29,196,,3992329845,82,3992329841,20,,,3992328837,56,3992330067,146,3992329853,233,,Center,87.7,199,3992330071,230,98.4,3992330073,231,47.8,3992330059,102,50.0,,,,,,,,
2500104607,199,10,1,20,22,8le3orkfz6iix3jns6g9ojqjg,1,11.7,57.3,2023-01-23T20:05:53.655Z,2023-01-24T03:44:05Z,3992328845,94,,3992329873,233,197,3992328847,56,Back,3992646773,178,,,,,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104621,198,1,1,20,25,3vo5mpj7catp66nrwwqiuhuup,1,72.2,36.4,2023-01-23T20:05:56.209Z,2023-01-24T03:44:13Z,3992646811,178,,3992328905,140,79.9,3992328903,56,Right,3992328909,212,17.1,3992328911,213,5.2,3992328907,141,14.3,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104639,199,1,1,20,27,3vo5mpj7catp66nrwwqiuhuup,1,79.7,14.3,2023-01-23T20:05:58.701Z,2023-01-24T03:44:15Z,3992329017,213,2.0,3992646829,178,,3992329011,140,75.6,3992329009,56,Center,3992329015,212,10.4,3992329013,141,28.3,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104649,200,1,1,20,30,3vo5mpj7catp66nrwwqiuhuup,1,80.2,24.9,2023-01-23T20:06:01.235Z,2023-01-24T03:44:21Z,3992329063,213,5.5,3992329055,56,Right,3992646859,178,,3992329061,212,9.7,3992329059,141,14.6,3992329057,140,86.6,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
