id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value,assist,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/17/value
2453411131,7,1,1,0,10,3vo5mpj7catp66nrwwqiuhuup,0,66.8,90.5,2022-08-30T18:45:21.953Z,2022-08-31T02:35:54Z,3745161689,213,0.1,3745161673,56,Left,3745161677,140,69.8,3745161681,141,90.8,3745161685,212,3.2,3746291199,178,,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453617725,768,67,1,0,11,af91jdcs6x0bqkmdb78rokod2,1,29.2,8.1,2022-08-30T18:45:22.732Z,2022-08-31T02:35:54Z,3746308521,233,853,,,,,,,,,,,,,,,,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453617723,853,67,1,0,11,3vo5mpj7catp66nrwwqiuhuup,0,70.8,91.9,2022-08-30T18:45:22.733Z,2022-08-31T01:00:06Z,3746308537,233,768,,,,,,,,,,,,,,,,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453411187,3,61,1,0,11,af91jdcs6x0bqkmdb78rokod2,0,28.8,7.7,2022-08-30T18:45:22.810Z,2022-08-31T02:35:54Z,3745161945,56,Back,3746291703,178,,,,,,,,,,,,,,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453411277,8,1,1,0,13,3vo5mpj7catp66nrwwqiuhuup,1,80.6,88.4,2022-08-30T18:45:24.630Z,2022-08-31T00:51:35Z,3746291961,178,,3745162383,56,Center,3745162393,212,11.7,3745162397,213,4.7,3745162385,140,80.0,3745162389,141,71.2,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453411341,9,1,1,0,15,3vo5mpj7catp66nrwwqiuhuup,1,80.7,68.8,2022-08-30T18:45:26.656Z,2022-08-31T00:51:40Z,3745162735,212,6.8,3745162731,140,77.6,3745162729,56,Center,3745162733,141,60.0,3745162737,213,4.2,3746292111,178,,,,,,,,6d7rip50yu2j7vyk76zokeehh,J. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453411533,10,1,1,0,15,3vo5mpj7catp66nrwwqiuhuup,1,77.6,60,2022-08-30T18:45:27.354Z,2022-08-31T00:51:47Z,3746292365,178,,3745163773,212,8.2,3745163767,56,Center,3745163769,140,85.3,3745163771,141,62.4,3745163775,213,0.2,,,,,,,a5eki9p236y4zxmp9qz202pcl,E. Džeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453411407,4,4,1,0,16,af91jdcs6x0bqkmdb78rokod2,1,13.6,37.7,2022-08-30T18:45:27.786Z,2022-08-31T00:51:56Z,3745163043,285,,3745163037,10,,3745163041,152,,3745163039,56,Back,3745163885,233,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453411539,11,4,1,0,16,3vo5mpj7catp66nrwwqiuhuup,0,86.4,62.3,2022-08-30T18:45:27.787Z,2022-08-31T00:51:56Z,3746292643,178,,3745163801,286,,3745163797,56,Center,3745163799,152,,3745163795,10,,3745163911,233,4,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453411805,5,1,1,0,28,af91jdcs6x0bqkmdb78rokod2,1,14,35.7,2022-08-30T18:45:40.197Z,2022-08-31T00:51:59Z,3745165243,140,14.0,3745165247,212,16.9,3745193309,189,,3745165237,5,,3745165241,56,Back,3745165245,141,60.6,3746292835,178,,3745165249,213,1.6,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,3745165239,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453411857,6,1,1,0,31,af91jdcs6x0bqkmdb78rokod2,1,13.8,58.8,2022-08-30T18:45:42.411Z,2022-08-31T00:52:01Z,3745165543,213,1.2,3746292887,178,,3745165537,140,21.4,3745193429,189,,3745165541,212,22.7,3745165535,56,Back,3745165539,141,90.1,,,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453411885,7,1,1,0,33,af91jdcs6x0bqkmdb78rokod2,0,24.5,93.5,2022-08-30T18:45:44.669Z,2022-08-31T00:52:05Z,3745165709,1,,3745165699,56,Center,3745165701,140,65.7,3745165705,212,45.1,3746292991,178,,3745165703,141,74.8,3745165707,213,6.0,3745165697,155,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453411939,12,1,1,0,35,3vo5mpj7catp66nrwwqiuhuup,1,35.6,20.6,2022-08-30T18:45:47.314Z,2022-08-31T00:52:19Z,3745166027,56,Back,3745166037,212,6.5,3746293499,388,,3745166025,3,,3745166039,213,0.4,3745166031,140,41.2,3745166035,141,24.6,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453411949,13,49,1,0,37,3vo5mpj7catp66nrwwqiuhuup,1,40.7,29.1,2022-08-30T18:45:48.552Z,2022-08-31T00:52:32Z,,,,,,,,,,,,,,,,,,,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453412037,14,1,1,0,38,3vo5mpj7catp66nrwwqiuhuup,1,40.4,14.7,2022-08-30T18:45:50.326Z,2022-08-31T00:52:35Z,3745166513,141,5.6,3745166507,56,Back,3745166517,213,5.5,3746294009,178,,3745166511,140,46.8,3745166515,212,9.1,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453618105,860,67,1,0,40,3vo5mpj7catp66nrwwqiuhuup,1,47.3,6.9,2022-08-30T18:45:51.583Z,2022-08-31T02:35:55Z,3746310677,233,769,,,,,,,,,,,,,,,,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453618097,769,67,1,0,40,af91jdcs6x0bqkmdb78rokod2,0,52.7,93.1,2022-08-30T18:45:51.584Z,2022-08-31T01:01:09Z,3746310685,233,860,,,,,,,,,,,,,,,,,,,,,,1r35ds2obqkw03f7hfpfsqqui,G. Quagliata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453412047,15,1,1,0,40,3vo5mpj7catp66nrwwqiuhuup,1,46.8,5.6,2022-08-30T18:45:51.620Z,2022-08-31T02:35:55Z,3745166589,213,2.9,3745166633,156,,3745166585,141,6.8,3745166581,56,Back,3745166587,212,3.4,3745166583,140,43.7,3746294171,178,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453412083,16,1,1,0,40,3vo5mpj7catp66nrwwqiuhuup,1,43.7,7,2022-08-30T18:45:52.129Z,2022-08-31T00:52:47Z,3746294323,178,,3745166809,212,14.4,3745166805,140,54.0,3745166811,213,0.7,3745166803,56,Right,3745166807,141,21.0,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453412089,17,3,1,0,43,3vo5mpj7catp66nrwwqiuhuup,0,57.2,26.8,2022-08-30T18:45:54.419Z,2022-08-31T00:52:59Z,3746294681,178,,3746141681,464,,3745167013,233,8,3745166839,286,,3745166837,56,Center,,,,,,,,,,a5eki9p236y4zxmp9qz202pcl,E. Džeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453412085,8,7,1,0,43,af91jdcs6x0bqkmdb78rokod2,0,42.8,73.2,2022-08-30T18:45:54.536Z,2022-08-31T00:53:02Z,3745166879,233,17,3745166827,285,,3745166825,56,Back,3746141705,383,,3746294789,178,,,,,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453412109,18,61,1,0,43,3vo5mpj7catp66nrwwqiuhuup,1,56.3,24,2022-08-30T18:45:54.656Z,2022-08-31T00:53:09Z,3746294973,178,,3745166939,56,Center,,,,,,,,,,,,,,,,,,,a5eki9p236y4zxmp9qz202pcl,E. Džeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453412183,9,49,1,0,44,af91jdcs6x0bqkmdb78rokod2,1,44.3,60.6,2022-08-30T18:45:56.043Z,2022-08-31T00:53:13Z,,,,,,,,,,,,,,,,,,,,,,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453412271,10,1,1,0,44,af91jdcs6x0bqkmdb78rokod2,1,46.7,60.4,2022-08-30T18:45:56.096Z,2022-08-31T00:53:15Z,3745167779,212,35.9,3746295151,178,,3745167775,140,13.8,3746141821,1,,3745167781,213,3.4,3745167777,141,46.0,3745167773,56,Back,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453412465,11,1,1,0,53,af91jdcs6x0bqkmdb78rokod2,1,15.3,43.1,2022-08-30T18:46:04.493Z,2022-08-31T00:53:18Z,3746295269,178,,3745168847,141,73.9,3745168843,56,Back,3745168851,213,1.3,3745168849,212,21.9,3745168845,140,21.4,,,,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453412519,12,1,1,0,55,af91jdcs6x0bqkmdb78rokod2,1,20.9,74.1,2022-08-30T18:46:07.167Z,2022-08-31T00:53:22Z,3745169073,56,Back,3745169077,141,91.8,3745169081,213,1.4,3745169075,140,23.1,3745169079,212,12.3,3746295425,178,,,,,,,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453412583,13,1,1,0,57,af91jdcs6x0bqkmdb78rokod2,1,23.1,91.8,2022-08-30T18:46:09.362Z,2022-08-31T00:53:28Z,3745169385,140,28.9,3745169389,212,14.5,3746295629,178,,3745169391,213,5.1,3745169383,56,Back,3745169387,141,72.4,,,,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453412587,14,61,1,0,59,af91jdcs6x0bqkmdb78rokod2,0,28.9,72.4,2022-08-30T18:46:10.790Z,2022-08-31T00:53:33Z,3746295785,178,,3745169411,56,Back,,,,,,,,,,,,,,,,,,,5m5qyz18o5hmta6mh4zk57sh5,S. Ascacíbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453412633,19,49,1,1,1,3vo5mpj7catp66nrwwqiuhuup,1,68.3,41.8,2022-08-30T18:46:12.820Z,2022-08-31T00:53:38Z,,,,,,,,,,,,,,,,,,,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453412665,20,1,1,1,1,3vo5mpj7catp66nrwwqiuhuup,1,67.7,40.8,2022-08-30T18:46:13.019Z,2022-08-31T00:53:46Z,3745169775,140,66.5,3746296201,178,,3745169779,212,5.8,3745169773,56,Center,3745169781,213,1.8,3745169777,141,49.1,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453412729,21,1,1,1,3,3vo5mpj7catp66nrwwqiuhuup,1,68.8,54.4,2022-08-30T18:46:14.648Z,2022-08-31T00:53:55Z,3745170109,212,9.3,3745170097,140,73.6,3746296505,178,,3745170093,56,Center,3745170103,141,42.9,3745170113,213,5.3,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453412737,22,4,1,1,4,3vo5mpj7catp66nrwwqiuhuup,1,76.1,36.2,2022-08-30T18:46:15.543Z,2022-08-31T00:54:03Z,3745170177,13,,3745170185,286,,3745170181,152,,3745170291,233,15,3745170183,265,,3745170179,56,Center,,,,,,,6d7rip50yu2j7vyk76zokeehh,J. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453412745,15,4,1,1,4,af91jdcs6x0bqkmdb78rokod2,0,23.9,63.8,2022-08-30T18:46:15.544Z,2022-08-31T00:54:02Z,3745170373,233,22,3745170227,265,,3745170223,56,Back,3745170229,285,,3746296735,178,,3745170221,13,,3745170225,152,,,,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453414535,23,13,1,2,9,3vo5mpj7catp66nrwwqiuhuup,1,74.7,38.3,2022-08-30T18:47:21.026Z,2022-08-31T00:54:06Z,3745179357,56,Center,3745179353,18,,3746296857,178,,3745181991,231,50.2,3745181989,230,98.5,3745179349,26,,3745181979,121,,3745180907,72,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,3745181985,103,29.2,3745181981,84,3745181987,458,3745181983,102,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453414529,16,5,1,2,11,af91jdcs6x0bqkmdb78rokod2,1,-1.4,59.1,2022-08-30T18:47:22.504Z,2022-08-31T00:54:10Z,3745179783,233,24,3745179331,56,Back,3745179333,346,,,,,,,,,,,,,,,,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453414605,24,5,1,2,11,3vo5mpj7catp66nrwwqiuhuup,0,101.4,40.9,2022-08-30T18:47:22.504Z,2022-08-31T00:54:09Z,3745179679,346,,3745179839,233,16,3745179677,56,Center,,,,,,,,,,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453415069,17,1,1,2,27,af91jdcs6x0bqkmdb78rokod2,1,3.3,52.7,2022-08-30T18:47:38.407Z,2022-08-31T00:54:15Z,3745182137,140,10.2,3745182133,124,,3746142295,189,,3745182143,213,1.0,3745182139,141,68.7,3745182149,237,,3745182141,212,13.1,3745182135,56,Back,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453415093,18,1,1,2,28,af91jdcs6x0bqkmdb78rokod2,1,10.2,68.7,2022-08-30T18:47:39.896Z,2022-08-31T00:54:19Z,3746297357,178,,3745182263,213,1.2,3745182257,140,15.5,3745182261,212,16.2,3746142293,189,,3745182259,141,91.1,3745182255,56,Back,,,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453415127,19,1,1,2,30,af91jdcs6x0bqkmdb78rokod2,1,15.5,91.1,2022-08-30T18:47:42.095Z,2022-08-31T00:54:21Z,3745182413,141,60.8,3745182417,212,22.2,3745182407,56,Back,3745182419,213,4.3,3745182411,140,7.7,3746297437,178,,,,,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453415195,20,1,1,2,33,af91jdcs6x0bqkmdb78rokod2,1,7.5,59.4,2022-08-30T18:47:45.007Z,2022-08-31T00:54:26Z,3745182825,140,17.0,3745182829,212,32.2,3746297573,178,,3745182831,213,5.0,3745182827,141,14.4,3745182823,56,Back,3745182833,1,,,,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453415305,21,1,1,2,37,af91jdcs6x0bqkmdb78rokod2,0,21.5,4.6,2022-08-30T18:47:48.447Z,2022-08-31T00:54:30Z,3745183507,140,70.7,3745183517,213,0.3,3745183513,212,54.7,3745183503,155,,3746297719,178,,3745183505,56,Center,3745183509,141,31.0,3745183521,1,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453415339,25,49,1,2,42,3vo5mpj7catp66nrwwqiuhuup,1,31.5,77.2,2022-08-30T18:47:54.235Z,2022-08-31T00:54:43Z,,,,,,,,,,,,,,,,,,,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453415483,26,1,1,2,42,3vo5mpj7catp66nrwwqiuhuup,1,30.1,78.1,2022-08-30T18:47:54.377Z,2022-08-31T00:54:46Z,3745184403,213,3.5,3746298191,178,,3745184397,140,5.4,3745184399,141,65.4,3745184401,212,27.3,3745184395,56,Back,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
