id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/9/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2522401829,8,1,1,0,19,gi0l1habji5hpgar77dl5jqe,1,40.7,45.1,2023-03-19T14:02:41.206Z,2023-03-19T21:18:16Z,4111701615,178,,4109833933,141,46.4,4109833931,140,64.9,4109833929,56,Center,4109833935,212,25.4,4109833939,213,0.0,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401841,9,1,1,0,20,gi0l1habji5hpgar77dl5jqe,0,66.3,46.4,2023-03-19T14:02:42.398Z,2023-03-19T21:18:21Z,4109833995,212,4.3,4111701797,178,,4109833989,56,Center,4109833991,140,63.9,4109833993,141,41.2,4109833997,213,4.1,,,,,,,1wynwp4x95o9w5tt4cdog6i1,V. Osimhen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401911,3,1,1,0,21,7gnly6999wao1xarwct4p8fe9,1,34,58.7,2023-03-19T14:02:43.137Z,2023-03-19T21:18:32Z,4109834359,213,0.8,4111702169,178,,4109834355,141,69.4,4109834357,212,10.6,4109834351,56,Back,4109834353,140,41.3,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401921,4,49,1,0,23,7gnly6999wao1xarwct4p8fe9,1,41.3,69.4,2023-03-19T14:02:44.805Z,2023-03-19T21:18:36Z,,,,,,,,,,,,,,,,,,,,,,,,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401991,5,1,1,0,23,7gnly6999wao1xarwct4p8fe9,1,41.3,69.4,2023-03-19T14:02:44.817Z,2023-03-19T21:19:21Z,4111704681,388,,4109834679,140,34.0,4109834683,212,10.7,4109834681,141,58.4,4109834685,213,3.9,4109834677,56,Back,,,,,,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401997,6,3,1,0,24,7gnly6999wao1xarwct4p8fe9,0,37.9,62.4,2023-03-19T14:02:46.097Z,2023-03-19T21:19:30Z,4110129497,233,10,4109834699,286,,4109834697,56,Back,4110928385,465,,4111704949,178,,,,,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401947,10,7,1,0,24,gi0l1habji5hpgar77dl5jqe,0,62.1,37.6,2023-03-19T14:02:46.441Z,2023-03-19T21:19:34Z,4109834511,285,,4109834509,56,Center,4110928889,383,,4111705111,178,,4109834739,233,6,,,,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522402003,7,61,1,0,25,7gnly6999wao1xarwct4p8fe9,1,42.4,66.4,2023-03-19T14:02:46.623Z,2023-03-19T21:19:37Z,4109834719,56,Back,4111705265,178,,,,,,,,,,,,,,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401979,11,49,1,0,26,gi0l1habji5hpgar77dl5jqe,1,61,29.4,2023-03-19T14:02:48.010Z,2023-03-19T21:19:41Z,,,,,,,,,,,,,,,,,,,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522402073,12,1,1,0,28,gi0l1habji5hpgar77dl5jqe,1,68.8,35.3,2023-03-19T14:02:49.673Z,2023-03-19T21:19:50Z,4109835089,212,19.8,4109835085,140,71.7,4111705711,178,,4109835087,141,64.1,4109835083,56,Center,4109835091,213,1.4,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522402169,13,1,1,0,30,gi0l1habji5hpgar77dl5jqe,1,72.3,63,2023-03-19T14:02:52.315Z,2023-03-19T21:19:54Z,4109835655,212,21.7,4109835649,56,Left,4109835657,213,0.9,4111705905,178,,4109835653,141,88.3,4109835651,140,84.9,,,,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522608779,807,3,1,0,34,gi0l1habji5hpgar77dl5jqe,0,83.5,83.3,2023-03-19T14:02:55.698Z,2023-03-19T21:19:59Z,4110937561,56,Left,4111706077,178,,4110937563,286,,4110937565,464,,4110937567,467,f065kc6qn2cpxjxcm6i08rz3e,,,,,,,,,,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522402229,14,1,1,0,37,gi0l1habji5hpgar77dl5jqe,1,79.3,77.6,2023-03-19T14:02:58.701Z,2023-03-19T21:20:02Z,4109835939,213,4.1,4109835935,141,58.1,4111706259,178,,4109835937,212,16.0,4109835933,140,70.7,4109835931,56,Center,,,,,,,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522402271,15,1,1,0,40,gi0l1habji5hpgar77dl5jqe,1,71.2,63.1,2023-03-19T14:03:02.403Z,2023-03-19T21:20:06Z,4111706399,178,,4109836165,212,18.1,4109836159,56,Left,4109836167,213,1.9,4109836161,140,66.4,4109836163,141,88.7,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522402301,16,1,1,0,43,gi0l1habji5hpgar77dl5jqe,1,65.3,86.5,2023-03-19T14:03:05.265Z,2023-03-19T21:20:10Z,4109836323,213,5.4,4109836321,212,16.4,4109836317,140,75.5,4109836315,56,Center,4111706533,178,,4109836319,141,68.2,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522402351,17,1,1,0,45,gi0l1habji5hpgar77dl5jqe,1,77.1,72.6,2023-03-19T14:03:07.394Z,2023-03-19T21:20:16Z,4109836559,56,Left,4109836565,212,5.3,4111706821,178,,4109836567,213,2.1,4109836563,141,79.4,4109836561,140,74.7,,,,,,,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522402379,18,1,1,0,48,gi0l1habji5hpgar77dl5jqe,1,72.3,85,2023-03-19T14:03:10.531Z,2023-03-19T21:20:20Z,4109836681,141,92.3,4109836679,140,72.0,4109836683,212,5.0,4109836685,213,1.6,4111707023,178,,4109836677,56,Left,,,,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522402423,19,1,1,0,50,gi0l1habji5hpgar77dl5jqe,1,72.4,92.4,2023-03-19T14:03:12.459Z,2023-03-19T21:20:23Z,4109836863,56,Left,4111707149,178,,4109836871,213,3.5,4109836867,141,90.0,4109836865,140,68.2,4109836869,212,4.7,,,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522402443,20,1,1,0,52,gi0l1habji5hpgar77dl5jqe,1,68.2,90,2023-03-19T14:03:13.766Z,2023-03-19T21:20:26Z,4109836981,213,0.0,4109836979,212,7.0,4111707319,178,,4109836975,140,74.9,4109836977,141,90.2,4109836973,56,Left,,,,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522402567,21,4,1,0,52,gi0l1habji5hpgar77dl5jqe,1,76.9,79.6,2023-03-19T14:03:14.596Z,2023-03-19T21:20:30Z,4109837647,13,,4109837655,286,,4109837649,56,Left,4109837653,265,,4109837721,233,8,4109837651,152,,,,,,,,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522402537,8,4,1,0,52,7gnly6999wao1xarwct4p8fe9,0,23.1,20.4,2023-03-19T14:03:14.597Z,2023-03-19T21:20:29Z,4109837473,152,,4109837471,56,Back,4109837477,285,,4109837779,233,21,4109837475,265,,4109837469,13,,4111707475,178,,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522403441,22,1,1,1,35,gi0l1habji5hpgar77dl5jqe,1,71.6,88.3,2023-03-19T14:03:56.972Z,2023-03-19T21:20:32Z,4109842003,5,,4110941151,72,,4109842013,141,57.0,4111707629,178,,4109842019,213,5.3,4110941149,224,,4109842001,2,,4109842015,212,26.1,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,4109842007,152,4109842005,155,4109842009,56,Center,4109842011,140,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522403473,23,44,1,1,36,gi0l1habji5hpgar77dl5jqe,1,87,54.6,2023-03-19T14:03:58.238Z,2023-03-19T22:35:01Z,4109842251,233,9,4109842171,56,Center,4109842173,286,,,,,,,,,,,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522403477,9,44,1,1,36,7gnly6999wao1xarwct4p8fe9,0,13,45.4,2023-03-19T14:03:58.239Z,2023-03-19T21:20:37Z,4109842205,56,Back,4109842289,233,23,4109842207,285,,,,,,,,,,,,,,,,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522403511,24,1,1,1,36,gi0l1habji5hpgar77dl5jqe,0,86,57,2023-03-19T14:03:58.349Z,2023-03-19T22:35:01Z,4109842359,141,36.0,4111707939,388,,4109842355,56,Center,4109842363,213,5.5,4109842357,140,100.0,4109842361,212,21.0,4109842351,3,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522403493,10,5,1,1,39,7gnly6999wao1xarwct4p8fe9,1,-0.7,65.8,2023-03-19T14:04:00.980Z,2023-03-19T21:20:46Z,4109842421,233,25,4109842267,56,Back,4109842269,346,,,,,,,,,,,,,,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522403519,25,5,1,1,39,gi0l1habji5hpgar77dl5jqe,0,100.7,34.2,2023-03-19T14:04:00.980Z,2023-03-19T21:20:46Z,4109842477,233,10,4109842399,346,,4109842397,56,Center,,,,,,,,,,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522404137,11,1,1,2,8,7gnly6999wao1xarwct4p8fe9,1,5,50.3,2023-03-19T14:04:30.072Z,2023-03-19T21:20:49Z,4109845647,212,68.8,4109845641,56,Right,4109845639,124,,4109845655,74,,4109845643,140,66.7,4109845649,213,5.9,4109845651,1,,4109845645,141,16.1,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522404183,12,1,1,2,12,7gnly6999wao1xarwct4p8fe9,1,66.7,16.1,2023-03-19T14:04:34.049Z,2023-03-19T21:20:54Z,4109845903,56,Right,4109845907,141,6.8,4109845905,140,70.6,4111708461,178,,4109845911,213,5.3,4109845909,212,7.5,,,,,,,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522404243,13,1,1,2,14,7gnly6999wao1xarwct4p8fe9,1,70.6,6.8,2023-03-19T14:04:36.426Z,2023-03-19T21:20:57Z,4111708517,178,,4109846179,213,2.3,4109846175,141,15.9,4109846177,212,8.2,4109846173,140,65.5,4109846171,56,Right,,,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522404281,14,1,1,2,16,7gnly6999wao1xarwct4p8fe9,1,64.6,22.8,2023-03-19T14:04:38.424Z,2023-03-19T21:21:00Z,4109846363,56,Center,4111708587,178,,4109846367,141,35.2,4109846371,213,2.5,4109846365,140,54.5,4109846369,212,13.5,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522404349,15,1,1,2,18,7gnly6999wao1xarwct4p8fe9,1,54.5,35.2,2023-03-19T14:04:40.455Z,2023-03-19T21:21:04Z,4109846715,56,Back,4109846731,213,2.1,4109846725,141,54.9,4111708727,178,,4109846721,140,46.2,4109846727,212,16.0,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522404403,16,1,1,2,22,7gnly6999wao1xarwct4p8fe9,1,40.5,56,2023-03-19T14:04:43.704Z,2023-03-19T21:21:08Z,4109847061,141,39.8,4109847065,213,4.0,4109847057,56,Back,4109847063,212,14.6,4109847059,140,31.4,4111708849,178,,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522404465,17,1,1,2,24,7gnly6999wao1xarwct4p8fe9,1,31,38.3,2023-03-19T14:04:45.823Z,2023-03-19T21:21:11Z,4109847375,56,Back,4109847379,141,55.7,4109847383,213,2.6,4109847381,212,22.1,4111709013,178,,4109847377,140,13.2,,,,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522404495,18,1,1,2,27,7gnly6999wao1xarwct4p8fe9,1,11.5,60.6,2023-03-19T14:04:48.927Z,2023-03-19T21:21:15Z,4109847573,1,,4111709093,178,,4109847571,213,0.7,4109847561,56,Back,4109847563,140,35.6,4109847569,212,32.2,4109847565,141,89.9,4109847559,155,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522404527,19,1,1,2,29,7gnly6999wao1xarwct4p8fe9,1,35.6,89.9,2023-03-19T14:04:51.101Z,2023-03-19T21:21:22Z,4109847717,140,39.9,4109847721,212,10.7,4109847713,3,,4109847723,213,5.1,4109847719,141,75.7,4109847715,56,Back,4111709381,178,,,,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522404597,20,1,1,2,30,7gnly6999wao1xarwct4p8fe9,0,40.7,76.3,2023-03-19T14:04:52.167Z,2023-03-19T21:21:47Z,4109848073,155,,4109848085,1,,4109848077,140,79.9,4109848075,56,Left,4111710427,178,,4109848081,212,42.4,4109848079,141,91.5,4109848083,213,0.2,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522404587,26,49,1,2,35,gi0l1habji5hpgar77dl5jqe,1,21.1,7,2023-03-19T14:04:57.425Z,2023-03-19T21:21:52Z,,,,,,,,,,,,,,,,,,,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522404661,27,1,1,2,37,gi0l1habji5hpgar77dl5jqe,1,14.8,12.6,2023-03-19T14:04:58.728Z,2023-03-19T21:21:56Z,4109848417,140,4.7,4109848421,212,14.5,4109848423,213,2.4,4109848419,141,27.1,4109848415,56,Back,4111710857,178,,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522404709,28,1,1,2,38,gi0l1habji5hpgar77dl5jqe,1,4.7,27,2023-03-19T14:04:59.941Z,2023-03-19T21:21:59Z,4109848671,212,30.4,4109848673,213,6.2,4111710915,178,,4109848667,140,33.5,4109848663,157,,4109848669,141,22.2,4109848675,1,,4109848665,56,Back,af58rhtg8ck7c8g7nwfs67d91,A. Meret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522404743,29,1,1,2,39,gi0l1habji5hpgar77dl5jqe,0,32.5,18.2,2023-03-19T14:05:01.325Z,2023-03-19T21:22:06Z,4109848877,140,34.0,4111711215,388,,4109848887,212,10.9,4110957551,1,,4109848875,56,Back,4110957549,157,,4109848891,213,1.4,4109848881,141,34.0,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522404807,21,44,1,2,43,7gnly6999wao1xarwct4p8fe9,1,65.1,62,2023-03-19T14:05:04.972Z,2023-03-19T22:35:01Z,4109849175,56,Center,4109849179,286,,4109850881,233,30,,,,,,,,,,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
