id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,keyPass,qualifier/12/value,qualifier/13/value,qualifier/16/value,qualifier/17/value,qualifier/9/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2537978277,6,44,1,0,23,af91jdcs6x0bqkmdb78rokod2,0,39.2,93.1,2023-04-23T13:01:12.348Z,2023-04-23T21:09:47Z,4213373109,285,,4213373133,233,5,4213373107,56,Back,,,,,,,,,,,,,,,,7ojvhhfvbtbn60sc50y4l2ctm,J. Vásquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978317,6,1,1,0,23,dxq76zcvnokq07cszdx0i6kve,0,57.5,3.8,2023-04-23T13:01:12.377Z,2023-04-23T22:10:17Z,4214543899,156,,4213373287,56,Center,4213373289,140,51.3,4213373291,141,26.8,4213373285,3,,4213373295,213,2.0,4215749155,388,,4213373293,212,16.9,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978649,9,44,1,0,25,af91jdcs6x0bqkmdb78rokod2,1,50.2,81.2,2023-04-23T13:01:14.319Z,2023-04-23T22:10:17Z,4213374855,286,,4213387269,233,30,4213374853,56,Left,,,,,,,,,,,,,,,,7358y8d8v19qn6s8h0kx7tn11,M. Benassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980865,30,44,1,0,25,dxq76zcvnokq07cszdx0i6kve,0,49.8,18.8,2023-04-23T13:01:14.320Z,2023-04-23T21:10:02Z,4213386325,56,Back,4213387293,233,9,4213387297,285,,,,,,,,,,,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978335,7,1,1,0,25,af91jdcs6x0bqkmdb78rokod2,0,44.3,80.2,2023-04-23T13:01:14.341Z,2023-04-23T22:10:17Z,4213373373,141,100.0,4213373375,212,24.4,4213373371,140,62.8,4213373367,3,,4213373369,56,Left,4213373377,213,0.7,4215749485,178,,,,,7358y8d8v19qn6s8h0kx7tn11,M. Benassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978575,7,5,1,0,28,dxq76zcvnokq07cszdx0i6kve,1,38.6,-1.4,2023-04-23T13:01:16.888Z,2023-04-23T21:10:13Z,4213374441,56,Back,4213374473,233,8,4213374443,347,,,,,,,,,,,,,,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978339,8,5,1,0,28,af91jdcs6x0bqkmdb78rokod2,0,61.4,101.4,2023-04-23T13:01:16.888Z,2023-04-23T21:10:14Z,4213373397,56,Left,4213374527,233,7,4213373399,347,,,,,,,,,,,,,,,,,7358y8d8v19qn6s8h0kx7tn11,M. Benassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978613,8,1,1,0,35,dxq76zcvnokq07cszdx0i6kve,1,43.2,0,2023-04-23T13:01:24.577Z,2023-04-23T21:10:20Z,4213374665,141,6.5,4213374663,140,41.8,4213374667,212,5.8,4213374659,107,,4213374669,213,1.8,4213374661,56,Back,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978663,9,1,1,0,37,dxq76zcvnokq07cszdx0i6kve,0,41,5.2,2023-04-23T13:01:26.488Z,2023-04-23T21:10:24Z,4213374967,140,41.6,4213374973,212,0.7,4213374971,141,5.6,4213374965,56,Back,4215750203,178,,4213374975,213,0.4,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537999523,102,61,1,0,37,af91jdcs6x0bqkmdb78rokod2,1,56.9,88.7,2023-04-23T13:01:26.591Z,2023-04-23T21:10:29Z,4215750367,178,,4213479857,56,Left,,,,,,,,,,,,,,,,,,,enopqyya6qq64lvliw7lw0s4q,F. Tsadjout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978709,10,1,1,0,38,dxq76zcvnokq07cszdx0i6kve,1,47.4,14.7,2023-04-23T13:01:27.726Z,2023-04-23T21:10:35Z,4215750613,178,,4213375221,141,42.5,4213375225,213,2.2,4213375219,140,34.5,4213375217,56,Back,4213375223,212,23.3,,,,,,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978725,11,1,1,0,41,dxq76zcvnokq07cszdx0i6kve,1,36,62.6,2023-04-23T13:01:30.663Z,2023-04-23T21:10:39Z,4213375293,56,Left,4213375295,140,51.1,4213375299,212,23.7,4213375301,213,0.8,4213375297,141,88.5,4215750751,178,,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978897,12,1,1,0,45,dxq76zcvnokq07cszdx0i6kve,1,51.2,88.7,2023-04-23T13:01:33.915Z,2023-04-23T21:10:43Z,4213376165,213,0.3,4215750933,178,,4213376163,212,19.6,4213376159,140,69.1,4213376157,56,Left,4213376161,141,96.9,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538203219,806,3,1,0,52,dxq76zcvnokq07cszdx0i6kve,0,84.7,89.9,2023-04-23T13:01:41.194Z,2023-04-23T21:38:21Z,4214549845,56,Left,4215752583,178,,4214549847,286,,4214549855,467,7358y8d8v19qn6s8h0kx7tn11,4214549851,465,,,,,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978977,13,1,1,0,53,dxq76zcvnokq07cszdx0i6kve,1,86.7,86.6,2023-04-23T13:01:41.905Z,2023-04-23T21:11:26Z,4213376531,140,75.3,4213376539,213,3.6,4213376537,212,13.4,4215752769,178,,4213376529,56,Center,4213376535,141,77.7,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979047,14,1,1,0,55,dxq76zcvnokq07cszdx0i6kve,1,76.4,82.4,2023-04-23T13:01:44.423Z,2023-04-23T21:11:37Z,4213376869,212,13.9,4213376871,213,0.7,4213376867,141,96.2,4215753185,178,,4213376863,56,Left,4213376865,140,86.2,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979053,15,3,1,0,58,dxq76zcvnokq07cszdx0i6kve,0,87.4,96.6,2023-04-23T13:01:46.889Z,2023-04-23T21:11:41Z,4214550877,465,,4215753321,178,,4213376897,56,Left,4213376899,286,,4214552477,467,ckzn72wo51pmw475t9tl6vr2t,,,,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538040111,320,49,1,0,59,af91jdcs6x0bqkmdb78rokod2,1,17,13.2,2023-04-23T13:01:48.107Z,2023-04-23T21:11:46Z,,,,,,,,,,,,,,,,,,,,,,,,,7358y8d8v19qn6s8h0kx7tn11,M. Benassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979111,10,1,1,0,59,af91jdcs6x0bqkmdb78rokod2,0,15.7,12.3,2023-04-23T13:01:48.134Z,2023-04-23T21:11:50Z,4215753647,178,,4213377175,141,19.7,4213377173,140,49.2,4213377181,1,,4213377177,212,35.5,4213377169,157,,4213377171,56,Back,4213377179,213,0.1,7358y8d8v19qn6s8h0kx7tn11,M. Benassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979177,16,1,1,1,2,dxq76zcvnokq07cszdx0i6kve,1,50.9,82.1,2023-04-23T13:01:51.668Z,2023-04-23T21:12:08Z,4213377487,3,,4213377497,213,5.4,4213377491,140,57.7,4213377489,56,Center,4213377495,212,10.6,4213377493,141,70.5,4215754233,178,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538045727,433,49,1,1,4,dxq76zcvnokq07cszdx0i6kve,1,55.9,69,2023-04-23T13:01:52.933Z,2023-04-23T21:12:12Z,,,,,,,,,,,,,,,,,,,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979231,17,1,1,1,5,dxq76zcvnokq07cszdx0i6kve,1,56,68,2023-04-23T13:01:53.867Z,2023-04-23T21:12:16Z,4215754517,178,,4213377811,141,22.7,4213377809,140,50.5,4213377807,56,Center,4213377813,212,31.3,4213377815,213,4.5,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979327,18,1,1,1,8,dxq76zcvnokq07cszdx0i6kve,1,52.4,20.8,2023-04-23T13:01:57.330Z,2023-04-23T21:12:22Z,4213378201,141,3.2,4213378199,140,61.3,4213378205,213,5.4,4213378203,212,15.2,4213378197,56,Right,4215754811,178,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979437,19,1,1,1,11,dxq76zcvnokq07cszdx0i6kve,1,60.3,7.4,2023-04-23T13:02:00.511Z,2023-04-23T21:12:32Z,4213378687,212,19.6,4213378681,56,Back,4213378689,213,2.6,4213378685,141,23.0,4215755219,178,,4213378683,140,44.6,,,,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979473,20,1,1,1,15,dxq76zcvnokq07cszdx0i6kve,1,44.3,11.2,2023-04-23T13:02:04.362Z,2023-04-23T21:12:36Z,4213378885,56,Right,4213378893,141,20.6,4213378897,212,24.7,4213378901,213,0.3,4213378889,140,67.0,4215755429,178,,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979545,21,1,1,1,16,dxq76zcvnokq07cszdx0i6kve,1,67,20.6,2023-04-23T13:02:05.633Z,2023-04-23T21:12:49Z,4213379271,212,13.4,4213379267,140,73.6,4213379269,141,3.7,4215755937,178,,4213379265,56,Right,4213379273,213,5.3,,,,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979597,22,1,1,1,19,dxq76zcvnokq07cszdx0i6kve,1,73.6,3.7,2023-04-23T13:02:08.794Z,2023-04-23T21:12:54Z,4213379585,213,3.2,4213379583,212,11.4,4213379579,140,62.8,4215756219,178,,4213379581,141,2.5,4213379577,56,Right,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979643,23,1,1,1,21,dxq76zcvnokq07cszdx0i6kve,1,62.8,2.5,2023-04-23T13:02:10.640Z,2023-04-23T21:12:59Z,4213379809,212,7.0,4213379811,213,1.8,4215756569,178,,4213379807,141,12.4,4213379803,56,Right,4213379805,140,61.0,,,,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979761,24,1,1,1,24,dxq76zcvnokq07cszdx0i6kve,1,59.5,20,2023-04-23T13:02:13.129Z,2023-04-23T21:13:02Z,4213380451,56,Left,4213380467,213,1.4,4213380459,141,89.3,4213380469,1,,4213380445,155,,4213380449,196,,4215756719,178,,4213380463,212,47.8,bl76cebhta912vfi9z7ky32p6,L. Samardžić,4213380455,140,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979955,25,1,1,1,30,dxq76zcvnokq07cszdx0i6kve,1,78.5,82.4,2023-04-23T13:02:19.064Z,2023-04-23T21:13:08Z,4213381469,212,11.4,4215757003,178,,4213381471,213,5.4,4213381467,141,69.3,4213381463,56,Center,4213381465,140,85.3,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979983,26,1,1,1,40,dxq76zcvnokq07cszdx0i6kve,1,69.9,85.2,2023-04-23T13:02:29.297Z,2023-04-23T21:13:20Z,4213381629,56,Center,4213381635,212,9.0,4213381633,141,73.1,4215757579,178,,4213381637,213,5.1,4213381631,140,73.4,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979997,27,1,1,1,41,dxq76zcvnokq07cszdx0i6kve,1,73.4,73.1,2023-04-23T13:02:30.048Z,2023-04-23T21:13:24Z,4215757691,178,,4213381685,140,77.6,4213381691,213,6.2,4213381689,212,4.4,4213381681,56,Center,4213381687,141,72.3,,,,,,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980057,28,1,1,1,42,dxq76zcvnokq07cszdx0i6kve,1,77.6,72.3,2023-04-23T13:02:31.041Z,2023-04-23T21:13:44Z,4213382025,140,75.9,4213382031,213,4.4,4215757929,178,,4213382023,56,Center,4213384999,210,16,4213382027,141,64.5,4213385001,22,,4213382029,212,5.6,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980063,29,16,1,1,44,dxq76zcvnokq07cszdx0i6kve,1,79.3,62.5,2023-04-23T13:02:33.691Z,2023-04-23T21:13:45Z,4213385065,215,,4215758809,178,,4213385055,102,46.1,4213385071,231,51.4,4213385043,55,28,4214561495,396,49.8,4213385069,230,97.3,4213382047,22,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,4213385077,273,,,4213385073,138,4213383025,375,01:43.762,4213382051,56,Center,4213383017,72,4213385033,80,4213383021,374,2023-04-23 14:02:32.562,4214561493,395,3.1,4214561491,120,4213382049,18,4213385037,29,4213385061,103,1.9,,,,,,,,,
2537981385,11,1,1,3,0,af91jdcs6x0bqkmdb78rokod2,1,49.9,49.7,2023-04-23T13:03:48.976Z,2023-04-23T21:13:51Z,4213389255,56,Back,4213389265,213,3.1,4215759091,178,,4213389261,212,14.4,4213389257,140,36.2,4213389269,279,G,4213389259,141,50.1,,,,7358y8d8v19qn6s8h0kx7tn11,M. Benassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981449,12,1,1,3,2,af91jdcs6x0bqkmdb78rokod2,1,35.1,58.4,2023-04-23T13:03:51.562Z,2023-04-23T21:13:58Z,4213389613,212,13.2,4213389605,56,Back,4213389609,140,37.5,4213389611,141,77.5,4215759419,178,,4213389617,213,1.4,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981513,13,1,1,3,6,af91jdcs6x0bqkmdb78rokod2,1,38.7,79.7,2023-04-23T13:03:54.863Z,2023-04-23T21:14:01Z,4215759521,178,,4213389913,213,0.8,4213389905,56,Back,4213389909,141,95.4,4213389911,212,15.3,4213389907,140,49.1,,,,,,,a7gi41760sk45wbkpbps3njdh,M. Castagnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981585,14,1,1,3,8,af91jdcs6x0bqkmdb78rokod2,1,52.9,96,2023-04-23T13:03:57.573Z,2023-04-23T21:14:06Z,4213390243,213,6.0,4213390237,140,62.9,4213390239,141,91.1,4213390235,56,Left,4215759845,178,,4213390241,212,11.0,,,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981621,15,1,1,3,9,af91jdcs6x0bqkmdb78rokod2,1,62,92.9,2023-04-23T13:03:58.541Z,2023-04-23T21:14:11Z,4213390419,213,2.2,4213390411,56,Left,4213390417,212,4.4,4214563363,156,,4213390413,140,59.5,4215760097,178,,4213390415,141,98.1,,,,319knuftqo071luold2fqluqd,C. Buonaiuto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538046251,367,3,1,3,10,af91jdcs6x0bqkmdb78rokod2,0,61.7,96.8,2023-04-23T13:03:59.077Z,2023-04-23T21:14:17Z,4213720957,286,,4213720955,211,,4213720953,56,Left,4214563603,465,,4215760409,178,,,,,,,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981635,16,5,1,3,11,af91jdcs6x0bqkmdb78rokod2,0,70.1,101.6,2023-04-23T13:03:59.827Z,2023-04-23T21:14:19Z,4213390479,56,Left,4213391991,233,31,4213390481,347,,,,,,,,,,,,,,,,,enopqyya6qq64lvliw7lw0s4q,F. Tsadjout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981949,31,5,1,3,11,dxq76zcvnokq07cszdx0i6kve,1,29.9,-1.6,2023-04-23T13:03:59.827Z,2023-04-23T21:14:19Z,4213391925,233,16,4213391917,347,,4213391915,56,Back,,,,,,,,,,,,,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537981997,32,1,1,3,26,dxq76zcvnokq07cszdx0i6kve,0,32.8,0,2023-04-23T13:04:15.252Z,2023-04-23T21:14:48Z,4213392111,107,,4213392119,212,25.3,4213392117,141,8.3,4213392123,1,,4213392113,56,Right,4213392115,140,56.1,4213392121,213,0.3,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
