id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/15/value,assist,qualifier/18/value
2541637939,165,1,1,16,46,6tuibxq39fdryu8ou06wcm0q3,1,44.1,46,2023-04-30T13:18:03.315Z,2023-04-30T19:17:28Z,4239797361,141,12.5,4239797365,213,5.2,4239797359,140,56.9,4239797357,56,Right,4241280225,178,,4239797363,212,26.4,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541638043,166,1,1,16,49,6tuibxq39fdryu8ou06wcm0q3,1,68.3,11,2023-04-30T13:18:06.258Z,2023-04-30T19:17:31Z,4239797895,140,74.5,4239797891,56,Right,4239797903,213,5.6,4239797901,212,8.5,4239797899,141,2.9,4241280371,178,,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541638061,167,1,1,16,51,6tuibxq39fdryu8ou06wcm0q3,1,73.9,2.9,2023-04-30T13:18:08.047Z,2023-04-30T19:17:35Z,4239798025,140,61.2,4239798027,141,8.6,4239798031,213,2.9,4241280527,178,,4239798029,212,13.9,4239798023,56,Right,,,,,,,3sehm4zmy7141wm4ecfqqoxd5,N. Bajrami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541638115,168,1,1,16,52,6tuibxq39fdryu8ou06wcm0q3,1,61.2,8.6,2023-04-30T13:18:09.394Z,2023-04-30T19:17:37Z,4239798323,56,Right,4239798329,212,11.3,4239798327,141,20.3,4239798325,140,53.6,4241280629,178,,4239798331,213,2.4,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541638157,169,1,1,16,56,6tuibxq39fdryu8ou06wcm0q3,1,53.9,27.9,2023-04-30T13:18:13.012Z,2023-04-30T19:17:41Z,4239798569,212,11.4,4239798563,140,58.9,4241280793,178,,4239798573,213,1.1,4239798561,56,Center,4239798565,141,42.7,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541638259,170,1,1,16,58,6tuibxq39fdryu8ou06wcm0q3,1,59.3,36.5,2023-04-30T13:18:15.402Z,2023-04-30T19:17:45Z,4239799103,140,71.7,4239799109,213,5.4,4239799105,141,12.8,4239799107,212,20.7,4239799101,56,Right,4241281037,178,,,,,,,,74o97lnqpku6m9svks66qbend,A. Harroui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541638429,171,1,1,17,3,6tuibxq39fdryu8ou06wcm0q3,1,80.8,16.3,2023-04-30T13:18:19.687Z,2023-04-30T19:17:52Z,4239799927,140,90.3,4239799925,56,Right,4239799935,212,10.7,4239799937,213,5.9,4239799931,141,10.8,4241281357,178,,,,,,,,3sehm4zmy7141wm4ecfqqoxd5,N. Bajrami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541923349,756,83,1,17,5,8le3orkfz6iix3jns6g9ojqjg,1,10.8,91.6,2023-04-30T13:18:22.238Z,2023-04-30T19:39:55Z,4241344457,399,160540,,,,,,,,,,,,,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541638485,172,1,1,17,7,6tuibxq39fdryu8ou06wcm0q3,1,87.8,8.1,2023-04-30T13:18:24.067Z,2023-04-30T19:17:54Z,4239800203,212,12.1,4239800197,56,Right,4241281469,178,,4239800199,140,77.2,4239800205,213,2.7,4239800201,141,15.1,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541638547,173,1,1,17,9,6tuibxq39fdryu8ou06wcm0q3,1,79.6,14.3,2023-04-30T13:18:26.213Z,2023-04-30T19:17:57Z,4241281623,178,,4239800569,141,7.7,4239800571,212,6.1,4239800573,213,5.5,4239800567,140,83.5,4239800565,56,Right,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541638567,174,1,1,17,12,6tuibxq39fdryu8ou06wcm0q3,0,84.5,8.5,2023-04-30T13:18:28.848Z,2023-04-30T19:18:03Z,4239800687,213,1.2,4239800681,140,85.1,4239800685,212,1.6,4241281905,178,,4239800683,141,10.6,4239800679,56,Right,,,,,,,3sehm4zmy7141wm4ecfqqoxd5,N. Bajrami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541638583,161,61,1,17,12,8le3orkfz6iix3jns6g9ojqjg,1,15.8,89.8,2023-04-30T13:18:29.076Z,2023-04-30T19:18:08Z,4241282127,178,,4239800775,56,Back,,,,,,,,,,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541638777,175,1,1,17,14,6tuibxq39fdryu8ou06wcm0q3,1,94.4,25.8,2023-04-30T13:18:31.040Z,2023-04-30T19:18:10Z,4240541441,224,,4239801857,140,78.5,4240540287,2,,4239801853,56,Left,4239801847,155,,4239801863,213,1.9,4241282201,178,,4239801865,1,,4qejyummzkrfllds8ord642qx,D. Frattesi,4239801861,212,51.3,4239801859,141,4241094165,20,,,,,,97.1,,,,,,,,,,,,,,,,,,,,,,
2541638837,176,1,1,17,22,6tuibxq39fdryu8ou06wcm0q3,1,79.9,96.9,2023-04-30T13:18:39.307Z,2023-04-30T19:18:15Z,4241282397,178,,4239802179,140,88.9,4239802183,212,10.2,4239802181,141,91.3,4239802185,213,5.9,4239802177,56,Left,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541638857,177,1,1,17,24,6tuibxq39fdryu8ou06wcm0q3,0,87.2,90.5,2023-04-30T13:18:41.293Z,2023-04-30T19:18:19Z,4241282555,178,,4239802331,213,5.0,4240542389,72,,4239802325,140,93.0,4239802319,2,,4239802327,141,58.5,4239802329,212,22.6,4239802323,56,Center,37kr5th62ugmy4j55i3n45k2d,R. Marchizza,4240542387,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541638913,162,12,1,17,25,8le3orkfz6iix3jns6g9ojqjg,1,7.3,39.4,2023-04-30T13:18:42.371Z,2023-04-30T19:18:24Z,4239802669,212,22.3,4239802671,213,5.3,4241282769,178,,4239802665,140,19.5,4239802667,141,12.6,4239802661,56,Back,,,,,,,dnk24js88d4ie661mwo7jkq95,S. Walukiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541638915,163,49,1,17,26,8le3orkfz6iix3jns6g9ojqjg,1,22.8,14.1,2023-04-30T13:18:43.306Z,2023-04-30T19:18:29Z,,,,,,,,,,,,,,,,,,,,,,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541638967,164,1,1,17,28,8le3orkfz6iix3jns6g9ojqjg,0,22.8,14.1,2023-04-30T13:18:44.733Z,2023-04-30T19:18:32Z,4239802943,155,,4239802953,212,22.2,4239802949,141,14.0,4239802947,140,43.9,4239802957,213,6.3,4239802945,56,Back,4241283237,178,,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541639015,178,1,1,17,30,6tuibxq39fdryu8ou06wcm0q3,1,55.1,82.8,2023-04-30T13:18:47.254Z,2023-04-30T19:18:36Z,4241283477,388,,4239803213,140,63.8,4239803219,213,0.6,4239803217,212,11.0,4239803211,56,Left,4239803215,141,91.9,4239803209,3,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541639021,179,49,1,17,32,6tuibxq39fdryu8ou06wcm0q3,1,60.9,92,2023-04-30T13:18:49.057Z,2023-04-30T19:18:44Z,,,,,,,,,,,,,,,,,,,,,,,,,74o97lnqpku6m9svks66qbend,A. Harroui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541639139,180,1,1,17,34,6tuibxq39fdryu8ou06wcm0q3,1,63.1,93.2,2023-04-30T13:18:50.716Z,2023-04-30T19:18:47Z,4239803961,56,Left,4239803967,212,9.6,4239803965,141,96.3,4239803969,213,0.2,4239803963,140,72.0,4241284055,178,,,,,,,,74o97lnqpku6m9svks66qbend,A. Harroui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541639177,181,1,1,17,38,6tuibxq39fdryu8ou06wcm0q3,1,72.8,90.7,2023-04-30T13:18:54.610Z,2023-04-30T19:18:50Z,4239804171,141,82.2,4239804175,213,3.9,4239804169,140,67.0,4239804167,56,Left,4241284187,178,,4239804173,212,8.4,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541639257,182,1,1,17,39,6tuibxq39fdryu8ou06wcm0q3,1,66.8,80.5,2023-04-30T13:18:55.946Z,2023-04-30T19:18:53Z,4239804541,212,24.3,4239804539,141,49.3,4239804535,56,Center,4241284281,178,,4239804537,140,55.6,4239804543,213,4.2,,,,,,,74o97lnqpku6m9svks66qbend,A. Harroui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541639321,183,1,1,17,42,6tuibxq39fdryu8ou06wcm0q3,1,55.6,49.3,2023-04-30T13:18:59.514Z,2023-04-30T19:18:56Z,4239804923,212,4.5,4241284327,178,,4239804911,56,Center,4239804917,141,45.5,4239804913,140,59.1,4239804925,213,5.7,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541639369,184,1,1,17,46,6tuibxq39fdryu8ou06wcm0q3,1,60.6,44,2023-04-30T13:19:02.948Z,2023-04-30T19:18:59Z,4239805165,56,Center,4241284473,178,,4239805167,140,69.7,4239805169,141,40.4,4239805171,212,9.9,4239805175,213,6.0,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541639417,185,1,1,17,47,6tuibxq39fdryu8ou06wcm0q3,1,68.5,39.8,2023-04-30T13:19:03.706Z,2023-04-30T19:19:02Z,4239805437,141,17.4,4239805435,140,69.7,4239805439,212,15.3,4239805433,56,Right,4239805441,213,4.8,4241284591,178,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541639459,186,1,1,17,51,6tuibxq39fdryu8ou06wcm0q3,1,78.8,17.3,2023-04-30T13:19:07.669Z,2023-04-30T19:19:04Z,4239805729,141,31.0,4239805733,213,0.7,4241284653,178,,4239805731,212,14.6,4239805725,56,Center,4239805727,140,89.5,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541639487,187,1,1,17,53,6tuibxq39fdryu8ou06wcm0q3,1,90.2,30.1,2023-04-30T13:19:10.208Z,2023-04-30T19:19:07Z,4239805895,213,5.2,4239805887,56,Right,4239805891,141,19.0,4239805893,212,8.3,4241284769,178,,4239805889,140,93.6,,,,,,,f2p5457ilcfrtzhe343whhkut,G. Defrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541639565,188,1,1,17,54,6tuibxq39fdryu8ou06wcm0q3,0,93.9,19.8,2023-04-30T13:19:10.956Z,2023-04-30T19:19:09Z,4239806363,212,55.9,4239806359,140,87.3,4239806365,213,1.7,4239806361,141,100.0,4241284895,178,,4239806367,1,,4239806357,56,Left,4239806353,2,,3sehm4zmy7141wm4ecfqqoxd5,N. Bajrami,4240547065,224,,4240547067,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541640095,165,5,1,17,58,8le3orkfz6iix3jns6g9ojqjg,1,12,-1.4,2023-04-30T13:19:14.798Z,2023-04-30T19:19:13Z,4239809351,347,,4239809361,233,189,4239809349,56,Back,,,,,,,,,,,,,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541639573,189,5,1,17,58,6tuibxq39fdryu8ou06wcm0q3,0,88,101.4,2023-04-30T13:19:14.798Z,2023-04-30T19:19:13Z,4239806391,56,Left,4239806395,347,,4239809393,233,165,,,,,,,,,,,,,,,,3sehm4zmy7141wm4ecfqqoxd5,N. Bajrami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541640155,166,1,1,18,21,8le3orkfz6iix3jns6g9ojqjg,0,16.8,0,2023-04-30T13:19:38.347Z,2023-04-30T19:19:17Z,4239809709,140,35.8,4239809711,141,4.0,4239809715,213,0.2,4239809713,212,20.4,4239809705,107,,4239809707,56,Back,,,,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541640143,190,61,1,18,23,6tuibxq39fdryu8ou06wcm0q3,1,63.4,95.8,2023-04-30T13:19:39.985Z,2023-04-30T19:19:27Z,4241285925,178,,4239809627,56,Left,,,,,,,,,,,,,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541640323,167,5,1,18,24,8le3orkfz6iix3jns6g9ojqjg,1,39.1,-1.4,2023-04-30T13:19:41.033Z,2023-04-30T19:19:31Z,4239810623,56,Back,4239810625,347,,4239810687,233,191,,,,,,,,,,,,,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541640153,191,5,1,18,24,6tuibxq39fdryu8ou06wcm0q3,0,60.9,101.4,2023-04-30T13:19:41.033Z,2023-04-30T19:19:31Z,4239809677,56,Left,4239810705,233,167,4239809679,347,,,,,,,,,,,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541640421,168,1,1,18,35,8le3orkfz6iix3jns6g9ojqjg,1,38.5,0,2023-04-30T13:19:52.581Z,2023-04-30T19:19:34Z,4239811145,213,2.8,4239811133,141,6.7,4239811137,212,19.7,4239811131,140,20.6,4239811127,56,Back,4239811121,107,,,,,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541640575,169,1,1,18,39,8le3orkfz6iix3jns6g9ojqjg,1,26.8,11.6,2023-04-30T13:19:56.373Z,2023-04-30T19:19:37Z,4239811961,213,1.7,4239811953,56,Back,4241286395,178,,4239811959,212,24.9,4239811955,140,24.5,4239811957,141,48.0,,,,,,,dnk24js88d4ie661mwo7jkq95,S. Walukiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541640671,170,1,1,18,46,8le3orkfz6iix3jns6g9ojqjg,1,33.3,73.6,2023-04-30T13:20:03.446Z,2023-04-30T19:19:38Z,4239812437,56,Back,4239812441,141,58.4,4239812445,213,5.6,4241286489,178,,4239812439,140,45.1,4239812443,212,16.1,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541640749,171,1,1,18,49,8le3orkfz6iix3jns6g9ojqjg,1,39.4,72,2023-04-30T13:20:05.921Z,2023-04-30T19:19:41Z,4239812845,213,1.6,4239812841,141,93.3,4239812839,140,39.6,4239812837,56,Back,4241286615,178,,4239812843,212,14.5,,,,,,,bk1gdyxtfp4drwb0yotwerbsa,T. Baldanzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541640877,172,1,1,18,51,8le3orkfz6iix3jns6g9ojqjg,0,40.1,93.6,2023-04-30T13:20:08.483Z,2023-04-30T19:19:43Z,4239813435,140,85.1,4239813437,141,66.7,4241286685,178,,4239813431,155,,4239813443,1,,4239813441,213,5.9,4239813439,212,50.7,4239813433,56,Center,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541924823,977,67,1,18,55,6tuibxq39fdryu8ou06wcm0q3,1,14.7,29.5,2023-04-30T13:20:12.468Z,2023-05-01T00:32:40Z,4241351835,233,786,,,,,,,,,,,,,,,,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541924821,786,67,1,18,55,8le3orkfz6iix3jns6g9ojqjg,0,85.3,70.5,2023-04-30T13:20:12.469Z,2023-04-30T19:42:30Z,4241351843,233,977,,,,,,,,,,,,,,,,,,,,,,d5m5q6dlc7vnbs634dinbsuwa,N. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541640867,192,8,1,18,55,6tuibxq39fdryu8ou06wcm0q3,1,10.2,29.2,2023-04-30T13:20:12.484Z,2023-05-01T00:32:40Z,4239813373,56,Back,4241287071,388,,4240551155,383,,,,,,,,,,,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541640937,193,12,1,18,57,6tuibxq39fdryu8ou06wcm0q3,1,2.9,30.1,2023-04-30T13:20:13.850Z,2023-04-30T19:20:02Z,4241287561,389,,4239813753,141,0.0,4239813749,56,Back,4239813757,213,4.7,4239813751,140,2.9,4239813755,212,21.6,4239813781,167,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541641181,173,5,1,19,1,8le3orkfz6iix3jns6g9ojqjg,1,93.9,101.3,2023-04-30T13:20:17.631Z,2023-04-30T19:20:14Z,4239815057,56,Left,4239815079,233,194,4239815059,347,,,,,,,,,,,,,,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541640941,194,5,1,19,1,6tuibxq39fdryu8ou06wcm0q3,0,6.1,-1.3,2023-04-30T13:20:17.631Z,2023-04-30T19:20:14Z,4239813773,347,,4239813771,56,Back,4239815105,233,173,,,,,,,,,,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541641235,174,1,1,19,10,8le3orkfz6iix3jns6g9ojqjg,1,91.5,100,2023-04-30T13:20:27.179Z,2023-04-30T19:20:21Z,4239815353,141,89.4,4239815343,56,Left,4239815349,140,96.6,4239815333,107,,4239815357,212,9.4,4239815361,213,5.3,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541641291,175,1,1,19,14,8le3orkfz6iix3jns6g9ojqjg,1,95,93.5,2023-04-30T13:20:31.448Z,2023-04-30T19:20:25Z,4241288645,178,,4239815701,140,87.3,4239815699,56,Left,4239815707,213,3.5,4239815705,212,8.6,4239815703,141,89.4,,,,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541641305,176,1,1,19,17,8le3orkfz6iix3jns6g9ojqjg,0,86,75.2,2023-04-30T13:20:34.472Z,2023-04-30T19:20:28Z,4239815793,212,3.4,4239815789,140,87.8,4241288757,178,,4239815795,213,5.3,4239815787,56,Center,4239815791,141,71.1,,,,,,,bk1gdyxtfp4drwb0yotwerbsa,T. Baldanzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541641323,195,61,1,19,18,6tuibxq39fdryu8ou06wcm0q3,1,12.5,27.3,2023-04-30T13:20:34.636Z,2023-04-30T19:20:33Z,4239815877,56,Back,4241289109,178,,,,,,,,,,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541641431,177,1,1,19,18,8le3orkfz6iix3jns6g9ojqjg,1,88.5,67.4,2023-04-30T13:20:35.309Z,2023-04-30T19:20:37Z,4239816403,3,,4239816409,141,71.3,4239816411,212,7.2,4241289289,388,,4239816413,213,0.4,4239816405,56,Center,4239816407,140,94.9,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541641449,178,1,1,19,20,8le3orkfz6iix3jns6g9ojqjg,0,96.5,68.8,2023-04-30T13:20:36.774Z,2023-04-30T19:20:40Z,4239816519,140,95.2,4239816527,212,15.1,4239816523,141,46.7,4239816529,213,4.6,4239816517,56,Center,4241289435,178,,,,,,,,bk1gdyxtfp4drwb0yotwerbsa,T. Baldanzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541641515,196,12,1,19,20,6tuibxq39fdryu8ou06wcm0q3,1,3.9,50.7,2023-04-30T13:20:37.482Z,2023-04-30T19:20:43Z,4239816903,212,30.8,4239816897,56,Back,4239816899,140,5.7,4241289563,178,,4239816907,213,4.8,4239816901,141,5.5,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541641513,179,50,1,19,25,8le3orkfz6iix3jns6g9ojqjg,1,92.2,96.9,2023-04-30T13:20:41.852Z,2023-04-30T19:20:55Z,4239816895,286,,4239816893,56,Left,4239817067,233,197,,,,,,,,,,,,,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541641531,197,7,1,19,26,6tuibxq39fdryu8ou06wcm0q3,1,7.8,3.1,2023-04-30T13:20:42.661Z,2023-04-30T19:20:57Z,4239816995,285,,4239817041,233,179,4240555543,385,,4239816991,167,,4241290121,178,,4239816993,56,Back,,,,,,,3sehm4zmy7141wm4ecfqqoxd5,N. Bajrami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541641763,180,5,1,19,26,8le3orkfz6iix3jns6g9ojqjg,1,93.5,101.4,2023-04-30T13:20:43.508Z,2023-04-30T19:21:03Z,4239818153,56,Left,4239818265,233,198,4239818155,347,,,,,,,,,,,,,,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541641539,198,5,1,19,26,6tuibxq39fdryu8ou06wcm0q3,0,6.5,-1.4,2023-04-30T13:20:43.508Z,2023-04-30T19:21:04Z,4239817019,347,,4239818291,233,180,4239817017,56,Back,,,,,,,,,,,,,,,,3sehm4zmy7141wm4ecfqqoxd5,N. Bajrami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541641933,181,1,1,19,44,8le3orkfz6iix3jns6g9ojqjg,1,89.9,100,2023-04-30T13:21:00.772Z,2023-04-30T19:21:05Z,4239819067,141,94.2,4239819061,107,,4239819065,140,74.4,4239819071,213,3.4,4239819069,212,16.9,4239819063,56,Left,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541642047,182,1,1,19,47,8le3orkfz6iix3jns6g9ojqjg,1,70.9,92.4,2023-04-30T13:21:03.699Z,2023-04-30T19:21:09Z,4239819699,1,,4239819693,141,59.4,4239819689,56,Back,4239819695,212,32.9,4239819691,140,48.0,4239819697,213,3.9,4241290623,178,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541642091,183,1,1,19,52,8le3orkfz6iix3jns6g9ojqjg,1,48.8,55.2,2023-04-30T13:21:09.321Z,2023-04-30T19:21:12Z,4239819931,56,Back,4239819937,212,18.3,4239819935,141,82.1,4241290823,178,,4239819933,140,48.6,4239819939,213,1.6,,,,,,,dnk24js88d4ie661mwo7jkq95,S. Walukiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541642175,184,1,1,19,55,8le3orkfz6iix3jns6g9ojqjg,1,54,88.9,2023-04-30T13:21:12.446Z,2023-04-30T19:21:15Z,4239820423,56,Left,4239820429,212,10.3,4239820427,141,85.6,4239820425,140,63.6,4239820431,213,6.1,4241290923,178,,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541642527,185,1,1,19,57,8le3orkfz6iix3jns6g9ojqjg,1,62.5,86,2023-04-30T13:21:13.821Z,2023-04-30T19:21:19Z,4239822417,141,51.2,4239822423,1,,4239822415,140,40.4,4239822421,213,3.9,4239822419,212,33.1,4239822413,56,Back,4241291091,178,,,,,1fdgli7rrzvlhcs1exckc0r11,A. Grassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541642549,186,1,1,20,14,8le3orkfz6iix3jns6g9ojqjg,0,68.4,94.2,2023-04-30T13:21:31.509Z,2023-04-30T19:21:38Z,4239822755,286,,4241292079,178,,4239822751,233,199,4239822559,213,5.4,4239822549,56,Left,4239822553,141,93.2,4239822551,140,68.9,4239822555,212,0.9,dnk24js88d4ie661mwo7jkq95,S. Walukiewicz,4239822749,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541642553,199,74,1,20,14,6tuibxq39fdryu8ou06wcm0q3,1,28.3,4.8,2023-04-30T13:21:31.540Z,2023-04-30T19:21:41Z,4241292183,178,,4239822591,56,Back,4239822821,233,186,4239822593,285,,,,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541642607,200,49,1,20,18,6tuibxq39fdryu8ou06wcm0q3,1,18.9,6.9,2023-04-30T13:21:34.885Z,2023-04-30T19:21:45Z,,,,,,,,,,,,,,,,,,,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
