id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/12/value,qualifier/13/value,assist,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2501031809,17,3,1,0,44,49rkyo4do8uwj06geomw0xr4i,0,57.6,6.4,2023-01-27T19:46:28.036Z,2023-01-28T05:12:43Z,3997139437,286,,3997722597,178,,3997501121,464,,3997139435,56,Right,3997139463,233,12,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501031805,12,7,1,0,44,bi1fxjrncd0ram0oi7ja1jyuo,0,42.4,93.6,2023-01-27T19:46:28.425Z,2023-01-28T05:12:47Z,3997139419,56,Back,3997139471,233,17,3997139421,285,,3997722661,178,,3997501537,385,,,,,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501031925,23,61,1,0,44,49rkyo4do8uwj06geomw0xr4i,1,62.2,10.3,2023-01-27T19:46:28.642Z,2023-01-28T05:13:03Z,3997722707,178,,3997140005,56,Right,,,,,,,,,,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501031827,18,1,1,0,45,49rkyo4do8uwj06geomw0xr4i,0,61.6,2.6,2023-01-27T19:46:29.819Z,2023-01-28T05:13:15Z,3997139547,56,Right,3997139553,212,9.9,3997139555,213,0.6,3997139551,141,11.3,3997139549,140,69.2,3997722909,178,,,,,,,,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501031837,13,1,1,0,47,bi1fxjrncd0ram0oi7ja1jyuo,0,25.4,82,2023-01-27T19:46:30.914Z,2023-01-28T05:13:21Z,3997722943,178,,3997139607,141,88.0,3997139603,56,Back,3997139609,212,6.0,3997139611,213,0.7,3997139605,140,29.6,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501031845,19,61,1,0,47,49rkyo4do8uwj06geomw0xr4i,1,65.5,9.5,2023-01-27T19:46:31.392Z,2023-01-28T05:13:32Z,3997723075,178,,3997723073,21,,3997139645,56,Right,,,,,,,,,,,,,,,,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501031861,14,49,1,0,48,bi1fxjrncd0ram0oi7ja1jyuo,1,26.6,80,2023-01-27T19:46:32.497Z,2023-01-28T05:13:44Z,,,,,,,,,,,,,,,,,,,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501031879,15,12,1,0,48,bi1fxjrncd0ram0oi7ja1jyuo,1,26.6,80,2023-01-27T19:46:32.526Z,2023-01-28T05:13:46Z,3997139787,140,35.8,3997139793,213,6.2,3997723281,178,,3997139791,212,9.7,3997139789,141,79.1,3997139785,56,Back,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501031877,20,49,1,0,49,49rkyo4do8uwj06geomw0xr4i,1,60.1,13.5,2023-01-27T19:46:33.801Z,2023-01-28T05:13:56Z,,,,,,,,,,,,,,,,,,,,,,,,,d6sstsibcsfxporots5k9cicp,E. Bohinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501145589,1105,83,1,0,50,bi1fxjrncd0ram0oi7ja1jyuo,1,39.8,85.8,2023-01-27T19:46:34.622Z,2023-01-28T05:48:23Z,3997743695,399,219497,,,,,,,,,,,,,,,,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501031891,21,1,1,0,50,49rkyo4do8uwj06geomw0xr4i,0,60.1,13.5,2023-01-27T19:46:34.659Z,2023-01-28T05:14:01Z,3997139859,212,7.7,3997723475,178,,3997139851,155,,3997139861,213,5.1,3997139855,140,62.8,3997139857,141,2.9,3997139853,56,Right,,,,d6sstsibcsfxporots5k9cicp,E. Bohinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501031899,16,8,1,0,52,bi1fxjrncd0ram0oi7ja1jyuo,1,31.4,97.4,2023-01-27T19:46:36.179Z,2023-01-28T05:14:06Z,3997723565,388,,3997139897,15,,3997501847,385,,3997139879,56,Back,,,,,,,,,,,,,90pjbz2aq8vz4qapqu1yt2ynd,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501031907,17,5,1,0,52,bi1fxjrncd0ram0oi7ja1jyuo,0,40.6,101.7,2023-01-27T19:46:36.725Z,2023-01-28T05:14:09Z,3997140051,233,22,3997139917,56,Back,3997139919,347,,,,,,,,,,,,,,,,,90pjbz2aq8vz4qapqu1yt2ynd,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501031919,22,5,1,0,52,49rkyo4do8uwj06geomw0xr4i,1,59.4,-1.7,2023-01-27T19:46:36.725Z,2023-01-28T05:14:08Z,3997140015,233,17,3997139983,56,Right,3997139985,347,,,,,,,,,,,,,,,,,d6sstsibcsfxporots5k9cicp,E. Bohinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501032025,24,1,1,1,9,49rkyo4do8uwj06geomw0xr4i,1,58.3,0,2023-01-27T19:46:53.048Z,2023-01-28T05:14:12Z,3997140591,212,10.9,3997140589,141,11.0,3997140585,56,Right,3997140593,213,1.0,3997140587,140,64.3,3997140583,107,,,,,,,,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501032039,25,1,1,1,10,49rkyo4do8uwj06geomw0xr4i,1,64.9,10.1,2023-01-27T19:46:53.912Z,2023-01-28T05:14:15Z,3997140699,156,,3997140691,141,0.7,3997140695,213,3.9,3997140689,140,57.9,3997723671,178,,3997140687,56,Right,3997140693,212,9.7,,,,240qnsj5nj6l6s3cc618691at,K. Piątek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501032061,26,1,1,1,11,49rkyo4do8uwj06geomw0xr4i,1,56.5,0.8,2023-01-27T19:46:55.315Z,2023-01-28T05:14:19Z,3997140807,141,0.7,3997140803,56,Right,3997140811,213,3.2,3997140809,212,3.6,3997140805,140,53.1,3997723691,178,,,,,,,,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501145831,1123,83,1,1,12,bi1fxjrncd0ram0oi7ja1jyuo,1,43.2,97.8,2023-01-27T19:46:56.787Z,2023-01-28T05:50:10Z,3997745013,399,219497,,,,,,,,,,,,,,,,,,,,,,d9sakxlp96siw0z1jltszdlgp,Y. Maleh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501032075,27,1,1,1,14,49rkyo4do8uwj06geomw0xr4i,1,57.8,1.7,2023-01-27T19:46:58.402Z,2023-01-28T05:14:26Z,3997140891,212,4.1,3997140889,141,2.6,3997723737,178,,3997140885,56,Right,3997140893,213,0.1,3997140887,140,61.7,,,,,,,d6sstsibcsfxporots5k9cicp,E. Bohinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501032107,28,4,1,1,15,49rkyo4do8uwj06geomw0xr4i,1,64,4.7,2023-01-27T19:46:59.534Z,2023-01-28T05:14:32Z,3997141163,233,18,3997141035,265,,3997141031,56,Right,3997141029,13,,3997141033,152,,3997141037,286,,,,,,,,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501032117,18,4,1,1,15,bi1fxjrncd0ram0oi7ja1jyuo,0,36,95.3,2023-01-27T19:46:59.535Z,2023-01-28T05:14:32Z,3997141281,233,28,3997141113,265,,3997141107,13,,3997141115,285,,3997141111,152,,3997723777,178,,3997141109,56,Back,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501032327,30,1,1,1,36,49rkyo4do8uwj06geomw0xr4i,1,60.9,4.9,2023-01-27T19:47:20.131Z,2023-01-28T05:14:37Z,3997142301,56,Right,3997142305,141,13.5,3997142297,5,,3997142309,213,2.2,3997723817,178,,3997142303,140,57.0,3997142299,152,,3997142307,212,7.1,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501032339,31,1,1,1,38,49rkyo4do8uwj06geomw0xr4i,1,57.1,18,2023-01-27T19:47:22.601Z,2023-01-28T05:14:43Z,3997142387,213,2.8,3997723879,178,,3997142385,212,19.3,3997142383,141,26.2,3997142381,140,39.5,3997142379,56,Back,,,,,,,d6sstsibcsfxporots5k9cicp,E. Bohinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501032405,32,1,1,1,41,49rkyo4do8uwj06geomw0xr4i,1,38.3,27.9,2023-01-27T19:47:25.111Z,2023-01-28T05:14:46Z,3997142743,212,16.9,3997723951,178,,3997142739,140,34.0,3997142745,213,1.8,3997142741,141,51.8,3997142737,56,Back,,,,,,,6l046k4t48abc079efzg2oic5,W. Troost-Ekong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501032461,33,1,1,1,43,49rkyo4do8uwj06geomw0xr4i,1,33.4,57.3,2023-01-27T19:47:27.795Z,2023-01-28T05:14:52Z,3997142971,212,22.4,3997142965,56,Back,3997142969,141,89.6,3997724013,178,,3997142973,213,1.4,3997142967,140,37.5,,,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501146325,1204,83,1,1,47,bi1fxjrncd0ram0oi7ja1jyuo,1,61.7,10.4,2023-01-27T19:47:31.350Z,2023-01-28T05:53:43Z,3997747345,399,458681,,,,,,,,,,,,,,,,,,,,,,9ik51limpi4f3blp1r60hb27d,R. Oudin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501032469,34,61,1,1,47,49rkyo4do8uwj06geomw0xr4i,0,37.1,88.1,2023-01-27T19:47:31.415Z,2023-01-28T05:15:13Z,3997142993,56,Back,3997724233,178,,,,,,,,,,,,,,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
