id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2519591043,1097,67,1,0,14,ap6blbxhq9elm62vw6tutzlwg,1,66.3,79.4,2023-03-12T14:01:22.515Z,2023-03-13T00:31:13Z,4095009743,233,1314,,,,,,,,,,,,,,,,,,,,,,83kdacraf2mcnbg038ld68ne2,A. Gaich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519591041,1314,67,1,0,14,67z1gqyiuzpmmb15q5fy7ntc4,0,33.7,20.6,2023-03-12T14:01:22.516Z,2023-03-13T01:25:38Z,4095009763,233,1097,,,,,,,,,,,,,,,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164733,9,1,1,0,14,ap6blbxhq9elm62vw6tutzlwg,0,66.4,79.4,2023-03-12T14:01:22.548Z,2023-03-13T00:31:14Z,4092708241,212,7.3,4094963599,388,,4092708239,141,69.9,4092708243,213,4.2,4092708259,156,,4092708235,56,Center,4092708237,140,63.2,,,,83kdacraf2mcnbg038ld68ne2,A. Gaich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164767,4,49,1,0,15,67z1gqyiuzpmmb15q5fy7ntc4,1,37.3,35.4,2023-03-12T14:01:23.817Z,2023-03-12T23:20:11Z,,,,,,,,,,,,,,,,,,,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164739,3,43,1,0,16,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-03-12T14:01:24.564Z,2023-03-12T17:02:45Z,4093779737,144,8,4092708257,56,Back,4093746889,384,0,,,,,,,,,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164827,5,4,1,0,16,67z1gqyiuzpmmb15q5fy7ntc4,1,37,32.6,2023-03-12T14:01:24.621Z,2023-03-12T23:20:18Z,4092708665,286,,4092708653,13,,4092708663,152,,4092708657,294,,4092708675,233,11,4092708661,56,Back,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164823,11,4,1,0,16,ap6blbxhq9elm62vw6tutzlwg,0,63,67.4,2023-03-12T14:01:24.622Z,2023-03-12T23:20:18Z,4092708625,13,,4092708633,152,,4094963859,178,,4092708705,233,5,4092708637,285,,4092708629,56,Center,4092708905,294,,,,,c39nv7jn5c3qzglosgzigif2t,S. Verdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164769,10,43,1,0,18,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2023-03-12T14:01:26.305Z,2023-03-12T14:01:29Z,4092708739,144,45,4092708383,285,0,4092708381,56,Center,,,,,,,,,,,,,,,,83kdacraf2mcnbg038ld68ne2,A. Gaich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164873,6,1,1,0,19,67z1gqyiuzpmmb15q5fy7ntc4,1,37.3,35.4,2023-03-12T14:01:28.158Z,2023-03-12T23:20:23Z,4092708939,141,64.9,4092708941,212,24.5,4092708931,5,,4094963967,178,,4092708937,140,23.9,4092708935,56,Back,4092708933,152,,4092708943,213,2.2,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164917,7,1,1,0,23,67z1gqyiuzpmmb15q5fy7ntc4,1,23.2,66.9,2023-03-12T14:01:32.141Z,2023-03-12T23:20:26Z,4092709111,140,26.1,4092709109,56,Back,4092709115,212,12.7,4094964041,178,,4092709113,141,85.1,4092709117,213,1.3,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164935,8,1,1,0,24,67z1gqyiuzpmmb15q5fy7ntc4,0,26.1,85.1,2023-03-12T14:01:32.890Z,2023-03-12T23:20:31Z,4092709207,212,29.3,4092709205,141,72.9,4092709203,140,52.9,4094964155,178,,4092709209,213,6.0,4092709201,56,Center,4092709199,155,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164979,12,49,1,0,26,ap6blbxhq9elm62vw6tutzlwg,1,50.7,26.2,2023-03-12T14:01:34.603Z,2023-03-12T23:20:50Z,,,,,,,,,,,,,,,,,,,,,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165039,13,1,1,0,26,ap6blbxhq9elm62vw6tutzlwg,1,50,23.7,2023-03-12T14:01:34.677Z,2023-03-12T23:20:47Z,4092709725,140,68.3,4092709723,56,Right,4094964563,178,,4092709727,141,14.9,4092709729,212,20.1,4092709731,213,6.0,,,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519233623,366,1,1,0,27,ap6blbxhq9elm62vw6tutzlwg,1,64.5,12.7,2023-03-12T14:01:35.894Z,2023-03-12T23:21:00Z,4093068653,141,17.5,4093068655,212,7.5,4093068649,56,Right,4093068657,213,2.7,4093068651,140,58.1,4094964945,178,,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519233771,367,61,1,0,30,ap6blbxhq9elm62vw6tutzlwg,1,65.5,12.1,2023-03-12T14:01:38.478Z,2023-03-12T23:21:08Z,4093069323,56,Right,4094965135,178,,,,,,,,,,,,,,,,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519233843,368,1,1,0,32,ap6blbxhq9elm62vw6tutzlwg,1,69.2,5.5,2023-03-12T14:01:40.853Z,2023-03-12T23:21:13Z,4094965287,178,,4093069743,140,80.6,4093069745,141,4.6,4093069747,212,12.0,4093069741,56,Right,4093069749,213,6.2,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165089,14,50,1,0,33,ap6blbxhq9elm62vw6tutzlwg,1,77.4,6,2023-03-12T14:01:42.069Z,2023-03-12T23:21:24Z,4092709949,56,Right,4092709951,286,,4092710039,233,9,,,,,,,,,,,,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165093,9,7,1,0,33,67z1gqyiuzpmmb15q5fy7ntc4,1,22.6,94,2023-03-12T14:01:42.161Z,2023-03-12T23:21:29Z,4092709973,285,,4093788647,385,,4094965689,178,,4092709971,56,Back,4092710007,233,14,4092709969,167,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165095,10,5,1,0,34,67z1gqyiuzpmmb15q5fy7ntc4,0,20.4,101.2,2023-03-12T14:01:42.442Z,2023-03-12T23:21:38Z,4092710453,233,15,4092709983,347,,4092709981,56,Back,,,,,,,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165177,15,5,1,0,34,ap6blbxhq9elm62vw6tutzlwg,1,79.6,-1.2,2023-03-12T14:01:42.442Z,2023-03-12T23:21:38Z,4092710421,233,10,4092710385,56,Right,4092710389,347,,,,,,,,,,,,,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165363,16,1,1,0,43,ap6blbxhq9elm62vw6tutzlwg,1,86.7,0,2023-03-12T14:01:51.887Z,2023-03-12T23:21:44Z,4092711301,140,91.8,4092711313,213,1.1,4092711309,212,12.7,4092711293,107,,4092711305,141,15.8,4092711297,56,Right,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165383,17,1,1,0,47,ap6blbxhq9elm62vw6tutzlwg,0,98.3,2,2023-03-12T14:01:56.216Z,2023-03-12T23:21:47Z,4092711407,140,94.3,4094966049,178,,4092711601,236,,4092711409,141,7.7,4092711413,213,2.4,4092711405,56,Right,4092711411,212,5.7,4092711607,286,,83kdacraf2mcnbg038ld68ne2,A. Gaich,4092711603,233,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165425,11,74,1,0,48,67z1gqyiuzpmmb15q5fy7ntc4,1,1.5,98.7,2023-03-12T14:01:56.404Z,2023-03-12T23:21:53Z,4092711593,285,,4092711663,233,17,4094966257,178,,4092711591,56,Back,,,,,,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165453,12,5,1,0,48,67z1gqyiuzpmmb15q5fy7ntc4,0,4,100.8,2023-03-12T14:01:57.119Z,2023-03-12T23:21:56Z,4092711717,347,,4092711715,56,Back,4092712135,233,18,,,,,,,,,,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165521,18,5,1,0,48,ap6blbxhq9elm62vw6tutzlwg,1,96,-0.8,2023-03-12T14:01:57.119Z,2023-03-12T23:21:56Z,4092712103,233,12,4092712081,56,Right,4092712083,347,,,,,,,,,,,,,,,,,83kdacraf2mcnbg038ld68ne2,A. Gaich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165923,19,1,1,1,13,ap6blbxhq9elm62vw6tutzlwg,0,93,0,2023-03-12T14:02:22Z,2023-03-12T23:21:58Z,4092714107,213,1.6,4092714103,141,36.2,4092714105,212,25.5,4092714097,107,,4092714099,56,Center,4092714101,140,92.6,4092714109,1,,,,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165977,13,12,1,1,15,67z1gqyiuzpmmb15q5fy7ntc4,1,8.2,56.7,2023-03-12T14:02:24.068Z,2023-03-12T23:22:04Z,4092714411,140,11.8,4092714549,167,,4092714415,212,30.4,4092714463,15,,4092714409,56,Back,4092714413,141,100.0,4094966539,388,,4092714417,213,1.4,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166003,14,5,1,1,18,67z1gqyiuzpmmb15q5fy7ntc4,0,10.9,101.2,2023-03-12T14:02:27.121Z,2023-03-12T23:22:06Z,4092714541,347,,4092716637,233,20,4092714539,56,Back,,,,,,,,,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166395,20,5,1,1,18,ap6blbxhq9elm62vw6tutzlwg,1,89.1,-1.2,2023-03-12T14:02:27.121Z,2023-03-12T23:22:06Z,4092716497,56,Right,4092716527,233,14,4092716501,347,,,,,,,,,,,,,,,,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166557,21,1,1,1,36,ap6blbxhq9elm62vw6tutzlwg,0,89.3,0,2023-03-12T14:02:44.573Z,2023-03-12T23:22:09Z,4092717373,1,,4092717367,141,39.0,4092717363,56,Center,4092717365,140,95.0,4092717371,213,1.4,4092717361,107,,4092717369,212,27.5,,,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166625,15,44,1,1,38,67z1gqyiuzpmmb15q5fy7ntc4,1,4.3,60.6,2023-03-12T14:02:46.737Z,2023-03-13T00:31:14Z,4092717697,56,Back,4092717699,285,,4092717737,233,22,,,,,,,,,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166605,22,44,1,1,38,ap6blbxhq9elm62vw6tutzlwg,0,95.7,39.4,2023-03-12T14:02:46.738Z,2023-03-12T23:22:16Z,4092717599,286,,4092717765,233,15,4092717597,56,Center,,,,,,,,,,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166693,16,61,1,1,38,67z1gqyiuzpmmb15q5fy7ntc4,1,4.8,60.8,2023-03-12T14:02:46.905Z,2023-03-13T00:31:14Z,4092718041,56,Back,4094967555,388,,4094967823,21,,,,,,,,,,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166723,17,6,1,1,39,67z1gqyiuzpmmb15q5fy7ntc4,0,6.5,64.2,2023-03-12T14:02:47.691Z,2023-03-12T23:23:12Z,4092718211,73,,4092718209,56,Back,4092718563,233,23,,,,,,,,,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166767,23,6,1,1,39,ap6blbxhq9elm62vw6tutzlwg,1,93.5,35.8,2023-03-12T14:02:47.691Z,2023-03-12T23:23:12Z,4092718501,233,17,4092718425,75,,4092718423,56,Center,,,,,,,,,,,,,,,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166991,24,1,1,2,1,ap6blbxhq9elm62vw6tutzlwg,1,99.5,0.5,2023-03-12T14:03:09.586Z,2023-03-12T23:23:18Z,4092719487,212,10.7,4094968257,178,,4092719479,6,,4092719485,141,6.8,4092719483,140,90.2,4092719489,213,2.7,4092719481,56,Right,,,,c39nv7jn5c3qzglosgzigif2t,S. Verdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167031,25,1,1,2,4,ap6blbxhq9elm62vw6tutzlwg,0,90.3,7.7,2023-03-12T14:03:12.532Z,2023-03-12T23:23:24Z,4092719681,140,93.2,4092719675,2,,4093807735,20,,4094968373,178,,4092719685,212,20.4,4092719677,155,,4092719683,141,37.3,4093807733,224,,bo98qzo4gu0npm4pewc25ovyt,D. Lazović,4092719687,213,1.4,4092719679,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167117,18,12,1,2,5,67z1gqyiuzpmmb15q5fy7ntc4,1,9.3,65.2,2023-03-12T14:03:13.516Z,2023-03-12T23:23:34Z,4092720105,56,Back,4094968569,178,,4092720107,140,32.4,4092720139,15,,4092720109,141,87.8,4092720115,212,28.7,4092720121,213,0.6,,,,91sgvwun5559mwe9bszj4xql1,A. Petagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167227,26,1,1,2,9,ap6blbxhq9elm62vw6tutzlwg,1,68.1,9.8,2023-03-12T14:03:18.224Z,2023-03-12T23:23:42Z,4092720681,141,51.9,4092720677,56,Back,4092720689,1,,4092720687,213,2.6,4092720679,140,19.8,4092720685,212,58.2,4094968709,178,,,,,c39nv7jn5c3qzglosgzigif2t,S. Verdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167315,27,1,1,2,13,ap6blbxhq9elm62vw6tutzlwg,1,19.8,51.9,2023-03-12T14:03:22.245Z,2023-03-12T23:23:48Z,4092721111,56,Back,4092721125,212,26.4,4094968853,178,,4092721121,141,85.4,4092721129,213,1.0,4092721115,140,32.6,,,,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167345,28,1,1,2,16,ap6blbxhq9elm62vw6tutzlwg,1,32.6,85.2,2023-03-12T14:03:24.716Z,2023-03-12T23:23:55Z,4094969061,178,,4092721291,140,12.7,4092721299,213,3.8,4092721297,212,27.3,4092721289,56,Back,4092721293,141,59.4,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167485,29,1,1,2,22,ap6blbxhq9elm62vw6tutzlwg,1,18.9,52.2,2023-03-12T14:03:30.784Z,2023-03-12T23:24:02Z,4092722005,140,29.8,4092722019,213,1.0,4094969199,178,,4092722013,212,20.7,4092722001,56,Back,4092722009,141,77.6,,,,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167617,30,1,1,2,26,ap6blbxhq9elm62vw6tutzlwg,1,26.4,71.1,2023-03-12T14:03:35.163Z,2023-03-12T23:24:05Z,4092722711,56,Back,4092722719,213,4.5,4092722713,140,23.8,4092722715,141,55.5,4092722717,212,11.0,4094969233,178,,,,,,,,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167667,31,1,1,2,31,ap6blbxhq9elm62vw6tutzlwg,1,26.8,52.7,2023-03-12T14:03:40.148Z,2023-03-12T23:24:10Z,4092723011,56,Back,4092723019,213,1.3,4094969313,178,,4092723013,140,31.9,4092723015,141,80.9,4092723017,212,19.9,,,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
