id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/14/value
2452648007,3,74,1,0,12,bi1fxjrncd0ram0oi7ja1jyuo,1,64.8,3.4,2022-08-28T18:45:21.908Z,2022-08-29T03:30:18Z,3741108461,56,Right,3742456579,178,,3741415933,233,8,3741415875,285,,,,,,,,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452703889,429,61,1,0,12,8le3orkfz6iix3jns6g9ojqjg,1,34.5,96,2022-08-28T18:45:21.949Z,2022-08-29T03:30:23Z,3742456671,178,,3741415983,56,Back,,,,,,,,,,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452704433,340,45,1,0,15,bi1fxjrncd0ram0oi7ja1jyuo,0,45.2,8.6,2022-08-28T18:45:25.111Z,2022-08-29T03:30:43Z,3741419365,56,Back,3741419367,285,,3741419733,233,430,,,,,,,,,,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452704473,430,3,1,0,15,8le3orkfz6iix3jns6g9ojqjg,1,54.8,91.4,2022-08-28T18:45:25.111Z,2022-08-29T03:30:43Z,3741419619,286,,3741419667,233,340,3742456959,178,,3741419615,56,Left,3742006741,465,,,,,,,,,,,ewwo2c7kw1b1okrngjl4j4dm1,S. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648053,9,1,1,0,17,8le3orkfz6iix3jns6g9ojqjg,0,45,96,2022-08-28T18:45:27.292Z,2022-08-29T03:31:03Z,3741108841,233,4,3741108839,236,,3741108845,286,,3741108727,140,46.6,3741108731,212,1.7,3741108725,56,Back,3742457261,178,,3741108733,213,0.2,ewwo2c7kw1b1okrngjl4j4dm1,S. Lammers,3741108729,141,96.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648061,4,74,1,0,17,bi1fxjrncd0ram0oi7ja1jyuo,1,56.4,2.8,2022-08-28T18:45:27.416Z,2022-08-29T03:31:07Z,3742457327,178,,3741108775,56,Right,3741108875,233,9,3741108777,285,,,,,,,,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452704739,431,61,1,0,17,8le3orkfz6iix3jns6g9ojqjg,1,54.5,92.6,2022-08-28T18:45:27.458Z,2022-08-29T03:31:27Z,3741421331,56,Left,3742457723,178,,,,,,,,,,,,,,,,,,,,ewwo2c7kw1b1okrngjl4j4dm1,S. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648073,5,49,1,0,18,bi1fxjrncd0ram0oi7ja1jyuo,1,56.5,3.4,2022-08-28T18:45:28.157Z,2022-08-29T03:31:31Z,,,,,,,,,,,,,,,,,,,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648079,6,50,1,0,19,bi1fxjrncd0ram0oi7ja1jyuo,1,54.8,6.2,2022-08-28T18:45:29.053Z,2022-08-29T03:31:35Z,3741108871,56,Right,3741109013,233,10,3741108873,286,,,,,,,,,,,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648067,10,7,1,0,19,8le3orkfz6iix3jns6g9ojqjg,0,45.2,93.8,2022-08-28T18:45:29.073Z,2022-08-29T03:31:41Z,3741108967,233,6,3742008467,385,,3741108783,56,Back,3741108785,285,,3742457965,178,,,,,,,,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648111,7,1,1,0,20,bi1fxjrncd0ram0oi7ja1jyuo,0,64.4,16.1,2022-08-28T18:45:29.914Z,2022-08-29T03:31:47Z,3741109059,141,0.0,3742458093,178,,3741109055,56,Right,3741109061,212,12.9,3741109057,140,69.9,3741109063,213,5.2,,,,,,,dd7i0ps16hldpriliccyvxct0,JoanGonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648115,8,5,1,0,22,bi1fxjrncd0ram0oi7ja1jyuo,0,66.9,-1.4,2022-08-28T18:45:31.814Z,2022-08-29T03:31:53Z,3741109077,347,,3741109435,233,11,3741109075,56,Right,,,,,,,,,,,,,,,,dd7i0ps16hldpriliccyvxct0,JoanGonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648159,11,5,1,0,22,8le3orkfz6iix3jns6g9ojqjg,1,33.1,101.4,2022-08-28T18:45:31.814Z,2022-08-29T03:31:53Z,3741109349,347,,3741109425,233,8,3741109347,56,Back,,,,,,,,,,,,,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648229,12,1,1,0,29,8le3orkfz6iix3jns6g9ojqjg,1,33.2,100,2022-08-28T18:45:38.643Z,2022-08-29T03:31:59Z,3741109749,213,5.9,3741109741,141,90.9,3741109733,56,Left,3741109745,212,20.2,3741109737,140,51.3,3741109729,107,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648245,13,1,1,0,31,8le3orkfz6iix3jns6g9ojqjg,1,53.3,90.9,2022-08-28T18:45:41.229Z,2022-08-29T03:32:07Z,3741109827,213,1.5,3741109825,212,3.9,3741109817,140,53.4,3742458427,178,,3741109815,56,Left,3741109821,141,96.6,,,,,,,ewwo2c7kw1b1okrngjl4j4dm1,S. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648251,14,61,1,0,33,8le3orkfz6iix3jns6g9ojqjg,0,55.1,94.8,2022-08-28T18:45:42.928Z,2022-08-29T03:32:39Z,3742458473,178,,3741109859,56,Left,,,,,,,,,,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648263,9,43,1,0,35,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2022-08-28T18:45:44.838Z,2022-08-28T19:42:03Z,3741422911,144,49,,,,,,,,,,,,,,,,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452900515,739,43,1,0,35,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2022-08-28T18:45:45.019Z,2022-08-29T04:04:45Z,3742483723,178,0,3742483747,144,82,,,,,,,,,,,,,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648271,10,61,1,0,35,bi1fxjrncd0ram0oi7ja1jyuo,0,34.9,3.6,2022-08-28T18:45:45.082Z,2022-08-29T03:32:46Z,3741110033,56,Back,3742458623,178,,,,,,,,,,,,,,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648279,11,5,1,0,36,bi1fxjrncd0ram0oi7ja1jyuo,0,35.5,-1.6,2022-08-28T18:45:46.003Z,2022-08-29T03:32:31Z,3741110631,233,15,3741110081,347,,3741110079,56,Back,,,,,,,,,,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648359,15,5,1,0,36,8le3orkfz6iix3jns6g9ojqjg,1,64.5,101.6,2022-08-28T18:45:46.003Z,2022-08-29T03:32:30Z,3741110583,56,Left,3741110585,347,,3741110597,233,11,,,,,,,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648427,16,1,1,0,42,8le3orkfz6iix3jns6g9ojqjg,1,63.5,100,2022-08-28T18:45:52.494Z,2022-08-29T03:32:53Z,3741111007,212,10.8,3741111005,141,88.1,3741110999,107,,3741111003,140,58.6,3741111009,213,4.2,3741111001,56,Left,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648433,17,1,1,0,45,8le3orkfz6iix3jns6g9ojqjg,1,58.8,86.3,2022-08-28T18:45:54.932Z,2022-08-29T03:33:01Z,3742459305,178,,3741111065,213,1.8,3741111059,140,57.4,3741111057,56,Left,3741111063,212,5.4,3741111061,141,93.9,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648441,18,1,1,0,45,8le3orkfz6iix3jns6g9ojqjg,1,57.6,97.5,2022-08-28T18:45:55.508Z,2022-08-29T03:33:08Z,3741111123,56,Left,3741111129,212,7.9,3741111131,213,5.8,3741111127,141,91.9,3742459403,178,,3741111125,140,64.2,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648513,19,1,1,0,48,8le3orkfz6iix3jns6g9ojqjg,1,69.4,87.6,2022-08-28T18:45:57.783Z,2022-08-29T03:33:13Z,3741111617,141,73.8,3741111621,213,5.2,3741111615,140,73.6,3742459477,178,,3741111613,56,Center,3741111619,212,10.4,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648519,20,61,1,0,48,8le3orkfz6iix3jns6g9ojqjg,0,75.6,73,2022-08-28T18:45:58.476Z,2022-08-29T03:33:21Z,3741120643,56,Center,3742459629,178,,,,,,,,,,,,,,,,,,,,bk1gdyxtfp4drwb0yotwerbsa,T. Baldanzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452900569,740,43,1,0,48,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2022-08-28T18:45:58.491Z,2022-08-29T04:05:16Z,3742484019,144,82,3742483973,178,0,,,,,,,,,,,,,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452650755,29,12,1,0,50,bi1fxjrncd0ram0oi7ja1jyuo,1,23.8,34.5,2022-08-28T18:45:59.812Z,2022-08-29T03:33:28Z,3742459761,178,,3741129379,141,41.0,3741129377,140,34.2,3741129383,213,0.4,3741129375,56,Back,3741129381,212,11.8,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648527,21,1,1,0,52,8le3orkfz6iix3jns6g9ojqjg,1,67.1,51.5,2022-08-28T18:46:02.505Z,2022-08-29T03:33:33Z,3741132607,213,4.9,3741132605,212,28.8,3742459891,178,,3741132603,141,9.7,3741132599,56,Right,3741132601,140,71.8,,,,,,,2l87vg4m0glbbdvnrg4zud51x,L. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648581,24,1,1,0,56,8le3orkfz6iix3jns6g9ojqjg,0,76.4,10.8,2022-08-28T18:46:05.747Z,2022-08-29T03:33:40Z,3741112017,56,Right,3741426311,140,75.9,3741426619,233,12,3741426313,141,12.8,3742460023,178,,3741426623,286,,3741426617,236,,3741426315,212,1.5,dmza22ad3iars2svmghrwhfit,P. Stojanović,3741426317,213,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648533,22,43,1,0,56,8le3orkfz6iix3jns6g9ojqjg,1,0,0,2022-08-28T18:46:05.831Z,2022-08-28T18:50:53Z,3741136789,144,62,,,,,,,,,,,,,,,,,,,,,,bk1gdyxtfp4drwb0yotwerbsa,T. Baldanzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648611,12,74,1,0,56,bi1fxjrncd0ram0oi7ja1jyuo,1,23.4,90,2022-08-28T18:46:05.869Z,2022-08-29T03:34:03Z,3741112221,56,Back,3741426645,233,24,3742460317,178,,3741112223,285,,,,,,,,,,,,,,cntcffa67r95rbcf1154r92zu,L. Banda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648537,23,1,1,0,58,8le3orkfz6iix3jns6g9ojqjg,1,66.8,8.3,2022-08-28T18:46:08.260Z,2022-08-29T03:34:10Z,3742460423,178,,3741136183,140,48.0,3741136181,56,Back,3741136189,213,3.0,3741136187,212,20.0,3741136185,141,13.0,,,,,,,bk1gdyxtfp4drwb0yotwerbsa,T. Baldanzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648625,25,43,1,1,2,8le3orkfz6iix3jns6g9ojqjg,1,0,0,2022-08-28T18:46:11.663Z,2022-08-28T18:50:57Z,3741137133,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648631,26,43,1,1,2,8le3orkfz6iix3jns6g9ojqjg,1,0,0,2022-08-28T18:46:11.871Z,2022-08-28T18:50:59Z,3741137267,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648707,27,1,1,1,2,8le3orkfz6iix3jns6g9ojqjg,1,42,25.2,2022-08-28T18:46:11.999Z,2022-08-29T03:34:58Z,3741112827,212,9.6,3742460099,178,,3741112825,141,32.7,3741112823,140,49.8,3741112821,56,Back,3741112829,213,0.6,,,,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648739,28,1,1,1,6,8le3orkfz6iix3jns6g9ojqjg,1,49.1,37.1,2022-08-28T18:46:15.803Z,2022-08-29T03:35:10Z,3742461137,178,,3741113049,56,Center,3741113053,141,68.1,3741113051,140,54.5,3741113057,213,1.3,3741113055,212,21.8,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648785,29,1,1,1,8,8le3orkfz6iix3jns6g9ojqjg,1,48.4,66.1,2022-08-28T18:46:18.284Z,2022-08-29T03:35:14Z,3741113405,141,83.3,3741113411,213,2.4,3742461191,178,,3741113401,140,36.4,3741113409,212,17.2,3741113397,56,Back,,,,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648839,30,1,1,1,12,8le3orkfz6iix3jns6g9ojqjg,1,34.8,79.1,2022-08-28T18:46:22.212Z,2022-08-29T03:35:17Z,3741113767,212,35.2,3741113771,1,,3741113765,141,27.4,3741113763,140,34.0,3741113769,213,4.7,3741113761,56,Back,3742461225,178,,,,,95r0jtkw03vjohzwc8os8ielm,K. De Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648875,31,1,1,1,15,8le3orkfz6iix3jns6g9ojqjg,1,34,27.4,2022-08-28T18:46:25.134Z,2022-08-29T03:35:24Z,3741113985,140,19.2,3741113987,141,48.2,3741113989,212,21.0,3741113983,56,Back,3742461339,178,,3741113991,213,2.4,,,,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452648979,32,1,1,1,18,8le3orkfz6iix3jns6g9ojqjg,1,19.2,48.2,2022-08-28T18:46:27.984Z,2022-08-29T03:35:28Z,3741114615,213,1.2,3741114609,140,25.1,3741114607,56,Back,3741114613,212,16.4,3742461371,178,,3741114611,141,70.6,,,,,,,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452649005,33,1,1,1,25,8le3orkfz6iix3jns6g9ojqjg,1,29.7,76.6,2022-08-28T18:46:34.686Z,2022-08-29T03:35:33Z,3742461419,178,,3741114767,56,Back,3741114773,212,19.7,3741114775,213,4.2,3741114769,140,20.0,3741114771,141,51.8,,,,,,,95r0jtkw03vjohzwc8os8ielm,K. De Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452649095,34,1,1,1,28,8le3orkfz6iix3jns6g9ojqjg,1,20,51.8,2022-08-28T18:46:37.669Z,2022-08-29T03:35:37Z,3741115251,140,27.4,3741115249,56,Back,3741115253,141,14.4,3741115255,212,26.6,3741115257,213,5.0,3742461445,178,,,,,,,,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452649127,35,1,1,1,31,8le3orkfz6iix3jns6g9ojqjg,1,28,13.4,2022-08-28T18:46:41.393Z,2022-08-29T03:35:41Z,3741115397,212,17.2,3741115393,140,43.0,3741115395,141,3.2,3741115399,213,5.9,3741115391,56,Back,3742461509,178,,,,,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452649155,36,1,1,1,34,8le3orkfz6iix3jns6g9ojqjg,1,40.2,5.6,2022-08-28T18:46:43.785Z,2022-08-29T03:35:47Z,3741115525,56,Back,3741115533,212,10.4,3742461567,178,,3741115531,141,19.4,3741115529,140,36.0,3741115535,213,2.0,,,,,,,dmza22ad3iars2svmghrwhfit,P. Stojanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452649175,37,1,1,1,35,8le3orkfz6iix3jns6g9ojqjg,0,36.9,17.3,2022-08-28T18:46:44.782Z,2022-08-29T03:35:50Z,3742461579,178,,3741115659,141,22.1,3741115651,56,Center,3741115665,213,0.1,3741115649,155,,3741115661,212,26.6,3741115655,140,62.0,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452649185,13,49,1,1,36,bi1fxjrncd0ram0oi7ja1jyuo,1,34.3,73.2,2022-08-28T18:46:46.333Z,2022-08-29T03:36:01Z,,,,,,,,,,,,,,,,,,,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
