id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,assist,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2445491025,5,44,1,0,12,9dntj5dioj5ex52yrgwzxrq9l,0,42.6,11.8,2022-08-13T16:31:05.140Z,2022-08-14T03:14:19Z,3703043971,56,Back,3703044035,233,6,3703043973,285,,,,,,,,,,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491037,7,1,1,0,12,dxq76zcvnokq07cszdx0i6kve,0,56.5,90,2022-08-13T16:31:05.184Z,2022-08-14T03:14:19Z,3703044045,212,7.9,3703044037,3,,3704888717,388,,3703044047,213,5.8,3703044041,140,63.3,3703044039,56,Left,3703044043,141,85.1,,,,6gzi8qf8szxn99dnwh3h6gkb9,A. Masina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491055,6,1,1,0,14,9dntj5dioj5ex52yrgwzxrq9l,0,32.8,19.1,2022-08-13T16:31:06.687Z,2022-08-14T03:14:18Z,3703044131,141,33.1,3703044137,213,0.5,3703044125,140,48.6,3703044121,56,Back,3703044117,3,,3703044135,212,19.1,3704889401,388,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491051,8,44,1,0,16,dxq76zcvnokq07cszdx0i6kve,1,52,75.1,2022-08-13T16:31:08.973Z,2022-08-14T03:14:18Z,3703044157,233,7,3705332961,286,,3703044111,56,Center,,,,,,,,,,,,,,,,6gzi8qf8szxn99dnwh3h6gkb9,A. Masina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491059,7,44,1,0,16,9dntj5dioj5ex52yrgwzxrq9l,0,48,24.9,2022-08-13T16:31:08.974Z,2022-08-14T03:14:18Z,3703044205,233,8,3705332943,285,,3703044153,56,Back,,,,,,,,,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491061,9,1,1,0,16,dxq76zcvnokq07cszdx0i6kve,1,51.2,73.6,2022-08-13T16:31:09.034Z,2022-08-14T03:14:17Z,3703044161,3,,3703044167,141,74.1,3703044163,56,Center,3704890565,388,,3703044169,212,3.5,3703044165,140,54.5,3703044171,213,0.1,,,,6gzi8qf8szxn99dnwh3h6gkb9,A. Masina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491099,10,1,1,0,17,dxq76zcvnokq07cszdx0i6kve,1,58.3,63.9,2022-08-13T16:31:09.880Z,2022-08-14T03:14:17Z,3703044409,212,16.5,3703044405,140,53.3,3703044411,213,1.9,3703044403,56,Left,3704891507,178,,3703044401,3,,3703044407,141,86.9,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491101,11,49,1,0,19,dxq76zcvnokq07cszdx0i6kve,1,57.7,76.6,2022-08-13T16:31:11.732Z,2022-08-14T03:14:16Z,,,,,,,,,,,,,,,,,,,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445856721,828,43,1,0,19,dxq76zcvnokq07cszdx0i6kve,1,0,0,2022-08-13T16:31:11.833Z,2022-08-14T01:19:05Z,3705039307,144,82,3705039147,178,0,,,,,,,,,,,,,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445856799,829,43,1,0,20,dxq76zcvnokq07cszdx0i6kve,1,0,0,2022-08-13T16:31:12.792Z,2022-08-14T01:19:13Z,3705039637,178,0,3705039869,144,82,,,,,,,,,,,,,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491119,12,1,1,0,21,dxq76zcvnokq07cszdx0i6kve,1,56.9,83.2,2022-08-13T16:31:14.091Z,2022-08-14T03:14:15Z,3703044515,141,85.1,3703044519,213,3.1,3704893055,178,,3703044511,56,Back,3703044517,212,26.7,3703044513,140,31.5,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491135,13,1,1,0,25,dxq76zcvnokq07cszdx0i6kve,1,33.6,83.4,2022-08-13T16:31:18.162Z,2022-08-14T03:14:15Z,3704894187,178,,3703044601,140,36.9,3703044605,141,71.7,3703044609,212,8.7,3703044611,213,5.1,3703044599,56,Back,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445870703,1231,83,1,0,26,9dntj5dioj5ex52yrgwzxrq9l,1,61.5,32.4,2022-08-13T16:31:19.516Z,2022-08-14T03:14:14Z,3705119253,399,184289,,,,,,,,,,,,,,,,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491199,14,1,1,0,26,dxq76zcvnokq07cszdx0i6kve,1,38.5,67.6,2022-08-13T16:31:19.532Z,2022-08-14T03:14:13Z,3703044901,212,9.9,3703044899,141,82.0,3703044897,140,37.0,3703044895,56,Back,3704895069,178,,3703044903,213,1.7,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491251,15,1,1,0,32,dxq76zcvnokq07cszdx0i6kve,1,38.8,52.6,2022-08-13T16:31:25.033Z,2022-08-14T03:14:12Z,3703045133,141,12.9,3704896793,178,,3703045131,140,44.2,3703045129,56,Back,3703045137,213,4.9,3703045135,212,27.6,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491279,16,1,1,0,38,dxq76zcvnokq07cszdx0i6kve,1,65.1,12.5,2022-08-13T16:31:30.923Z,2022-08-14T03:14:10Z,3703045305,141,26.1,3703045309,213,1.9,3703045303,140,62.2,3704897547,178,,3703045307,212,9.7,3703045301,56,Center,,,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491297,17,1,1,0,40,dxq76zcvnokq07cszdx0i6kve,1,70.4,26.4,2022-08-13T16:31:33.384Z,2022-08-14T03:14:09Z,3703045407,56,Right,3703045415,213,4.7,3703045411,141,10.9,3703045409,140,70.7,3703045413,212,10.5,3704898031,178,,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491301,18,3,1,0,43,dxq76zcvnokq07cszdx0i6kve,0,79.5,12.6,2022-08-13T16:31:35.673Z,2022-08-14T03:14:09Z,3703045421,56,Right,3703045491,233,8,3703836041,464,,3703045423,286,,3704898825,178,,,,,,,,,,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491307,8,7,1,0,43,9dntj5dioj5ex52yrgwzxrq9l,0,20.5,87.4,2022-08-13T16:31:35.993Z,2022-08-14T03:14:08Z,3703045451,56,Back,3703045481,233,18,3704899331,178,,3703045453,285,,3703836169,383,,,,,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491333,19,1,1,0,45,dxq76zcvnokq07cszdx0i6kve,0,81,20.3,2022-08-13T16:31:38.064Z,2022-08-14T03:14:08Z,3703045589,212,9.6,3703045585,140,90.1,3703045591,213,0.0,3703045587,141,20.9,3704899999,178,,3703045583,56,Right,,,,,,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445859115,1030,67,1,0,47,9dntj5dioj5ex52yrgwzxrq9l,1,9.7,81.5,2022-08-13T16:31:39.583Z,2022-08-14T03:14:07Z,3705052823,233,854,,,,,,,,,,,,,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445859109,854,67,1,0,47,dxq76zcvnokq07cszdx0i6kve,0,90.3,18.5,2022-08-13T16:31:39.584Z,2022-08-14T03:14:07Z,3705052855,233,1030,,,,,,,,,,,,,,,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491373,9,12,1,0,47,9dntj5dioj5ex52yrgwzxrq9l,1,8.2,79.7,2022-08-13T16:31:39.785Z,2022-08-14T03:14:07Z,3703045835,56,Back,3703045839,141,87.6,3703045841,212,6.9,3703045843,213,0.9,3703045837,140,12.3,3704901403,389,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491379,20,1,1,0,50,dxq76zcvnokq07cszdx0i6kve,0,91,11.3,2022-08-13T16:31:43.455Z,2022-08-14T03:14:07Z,3703045865,56,Center,3703045869,141,64.5,3703045873,213,1.6,3703045871,212,36.2,3704902189,178,,3703840199,20,,3703840507,224,,3703045867,140,90.9,30oup47g0i12cvub12r7kmxd6,B. Soppy,3703045861,2,3703045863,155,3703045875,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491377,10,44,1,0,52,9dntj5dioj5ex52yrgwzxrq9l,1,9.3,37.9,2022-08-13T16:31:45.307Z,2022-08-14T03:14:06Z,3703045857,56,Back,3703045923,233,21,3703045859,285,,,,,,,,,,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491383,21,44,1,0,52,dxq76zcvnokq07cszdx0i6kve,0,90.7,62.1,2022-08-13T16:31:45.308Z,2022-08-14T03:14:06Z,3703045891,56,Center,3703045941,233,10,3703045893,286,,,,,,,,,,,,,,,,,6gzi8qf8szxn99dnwh3h6gkb9,A. Masina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491399,11,12,1,0,52,9dntj5dioj5ex52yrgwzxrq9l,1,7.8,37.5,2022-08-13T16:31:45.408Z,2022-08-14T03:14:06Z,3703045985,167,,3703045959,56,Back,3704903381,388,,3703045965,212,17.3,3703045963,141,16.1,3703045961,140,0.0,3703045967,213,4.1,3703046037,15,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491403,12,6,1,0,54,9dntj5dioj5ex52yrgwzxrq9l,0,4.5,23.9,2022-08-13T16:31:46.835Z,2022-08-14T00:48:15Z,3703111777,233,22,3703045977,73,,3703045975,56,Back,,,,,,,,,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491487,22,6,1,0,54,dxq76zcvnokq07cszdx0i6kve,1,95.5,76.1,2022-08-13T16:31:46.835Z,2022-08-14T00:48:15Z,3703111749,233,12,3703046381,73,,3703046379,56,Center,,,,,,,,,,,,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491795,23,1,1,1,29,dxq76zcvnokq07cszdx0i6kve,1,99.5,99.5,2022-08-13T16:32:22.174Z,2022-08-14T03:14:04Z,3703047973,2,,3703047985,141,54.5,3703047983,140,96.5,3703047975,6,,3703050487,25,,3704905525,178,,3703848173,20,,3703047981,56,Center,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,3703047989,213,3703047977,155,3703050485,154,1,4.6,3703050483,210,16,3703047979,223,3703047987,212,30.8,,,,,,,,,,,,,,,,,,,,,,,,,
2445491797,24,16,1,1,30,dxq76zcvnokq07cszdx0i6kve,1,97.2,57.9,2022-08-13T16:32:23.536Z,2022-08-14T03:14:05Z,3703851771,396,49.6,3703048477,328,,3703050553,154,,3703048473,61,,3703048469,25,,3703050567,231,49.8,3703050549,78,,3703048483,375,01:30.670,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,3703050561,103,3703851769,395,3703050565,230,,3.2,3703048479,374,2022-08-13 17:32:23.248,3703050559,102,3703050551,29,,98.9,98.4,50.3,3703048471,15,3703050555,55,23,3704907209,388,3703047999,56,Center,,,,,,,,,,,,
2445492513,13,1,1,2,31,9dntj5dioj5ex52yrgwzxrq9l,1,50.1,50,2022-08-13T16:33:24.491Z,2022-08-14T00:48:59Z,3703051559,140,51.8,3703051565,213,5.4,3703051563,212,2.8,3704908341,178,,3703051557,56,Center,3703051561,141,46.9,3703051567,279,G,,,,eyra5urhrm92240e7qbll736d,A. Rebić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492553,14,1,1,2,34,9dntj5dioj5ex52yrgwzxrq9l,1,50.8,52.5,2022-08-13T16:33:26.612Z,2022-08-14T03:14:03Z,3704909385,178,,3703051701,141,65.6,3703051699,140,35.9,3703051703,212,18.0,3703051697,56,Back,3703051705,213,2.6,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492577,15,1,1,2,36,9dntj5dioj5ex52yrgwzxrq9l,1,35.7,71,2022-08-13T16:33:29.432Z,2022-08-14T03:14:02Z,3704910119,178,,3703051863,56,Back,3703051875,213,1.1,3703051873,212,18.6,3703051865,140,44.5,3703051869,141,94.8,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492635,16,1,1,2,39,9dntj5dioj5ex52yrgwzxrq9l,1,44.9,88.1,2022-08-13T16:33:32.308Z,2022-08-14T03:14:02Z,3703052165,212,32.0,3703052159,56,Back,3703052167,213,4.3,3704911209,178,,3703052161,140,31.7,3703052163,141,45.7,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492663,17,1,1,2,42,9dntj5dioj5ex52yrgwzxrq9l,1,33,45.6,2022-08-13T16:33:35.453Z,2022-08-14T03:14:01Z,3703052291,212,21.9,3703052289,141,14.6,3703052285,56,Back,3703052293,213,5.0,3703052287,140,38.6,3704911871,178,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492693,18,1,1,2,45,9dntj5dioj5ex52yrgwzxrq9l,1,39,15.4,2022-08-13T16:33:38.094Z,2022-08-14T03:14:00Z,3704912525,178,,3703052425,140,34.2,3703052431,141,33.7,3703052419,56,Back,3703052439,213,2.0,3703052435,212,13.4,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492761,19,1,1,2,47,9dntj5dioj5ex52yrgwzxrq9l,1,33.1,40.3,2022-08-13T16:33:40.430Z,2022-08-14T03:13:59Z,3703052807,141,89.1,3704912869,178,,3703052803,56,Back,3703052811,213,1.4,3703052805,140,39.5,3703052809,212,33.9,3703052813,1,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492783,20,1,1,2,52,9dntj5dioj5ex52yrgwzxrq9l,1,47.8,94.4,2022-08-13T16:33:44.594Z,2022-08-14T03:13:58Z,3704913491,178,,3703052893,213,0.2,3703052889,141,97.5,3703052885,56,Left,3703052891,212,13.1,3703052887,140,60.1,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492797,21,1,1,2,53,9dntj5dioj5ex52yrgwzxrq9l,1,58,95.7,2022-08-13T16:33:45.686Z,2022-08-14T03:13:58Z,3703052983,140,43.9,3703052987,212,14.8,3704914091,178,,3703052981,56,Back,3703052989,213,3.2,3703052985,141,94.1,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492847,22,1,1,2,54,9dntj5dioj5ex52yrgwzxrq9l,1,46,96.4,2022-08-13T16:33:47.524Z,2022-08-14T03:13:57Z,3703053275,213,4.3,3703053267,56,Back,3704914657,178,,3703053271,141,63.8,3703053273,212,24.2,3703053269,140,36.7,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492861,23,1,1,2,57,9dntj5dioj5ex52yrgwzxrq9l,1,38.2,65.7,2022-08-13T16:33:50.094Z,2022-08-14T03:13:56Z,3704915363,178,,3703053335,140,52.8,3703053339,212,15.6,3703053341,213,0.2,3703053333,56,Center,3703053337,141,69.8,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
