id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/11/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/17/value,qualifier/18/value
2479329925,9,1,1,0,13,8le3orkfz6iix3jns6g9ojqjg,0,15.7,27.1,2022-10-30T11:30:36.093Z,2022-10-30T17:48:22Z,3882927341,141,29.7,3882927337,56,Center,3882927347,1,,3882927343,212,42.8,3882927339,140,56.4,3882927335,157,,3884924627,178,,3882927345,213,0.0,95r0jtkw03vjohzwc8os8ielm,K. De Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330031,5,44,1,0,15,e75syeuawg3ql8nwpi3vr2btz,1,44,71.4,2022-10-30T11:30:39.013Z,2022-10-30T18:52:55Z,3882927853,285,,3882928075,233,10,3882927851,56,Back,,,,,,,,,,,,,,,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479329987,10,44,1,0,15,8le3orkfz6iix3jns6g9ojqjg,0,56,28.6,2022-10-30T11:30:39.014Z,2022-10-30T17:48:28Z,3882927655,286,,3882927653,56,Center,3882928095,233,5,,,,,,,,,,,,,,,,anr1wukl3xezz39fwogjzatw5,M. Destro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479329991,3,12,1,0,16,e75syeuawg3ql8nwpi3vr2btz,1,43.3,67.9,2022-10-30T11:30:39.057Z,2022-10-30T18:52:56Z,3882927679,140,43.3,3882927693,213,1.6,3882927785,167,,3882927689,212,23.1,3882927685,141,100.0,3884925319,178,,3882927783,15,,3882927675,56,Back,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479329995,4,5,1,0,17,e75syeuawg3ql8nwpi3vr2btz,0,45.6,101.8,2022-10-30T11:30:40.876Z,2022-10-30T17:48:41Z,3882927697,56,Back,3882927759,233,11,3882927699,347,,,,,,,,,,,,,,,,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330001,11,5,1,0,17,8le3orkfz6iix3jns6g9ojqjg,1,54.4,-1.8,2022-10-30T11:30:40.876Z,2022-10-30T17:48:41Z,3882927711,56,Right,3882927739,233,4,3882927713,347,,,,,,,,,,,,,,,,,anr1wukl3xezz39fwogjzatw5,M. Destro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330087,12,1,1,0,23,8le3orkfz6iix3jns6g9ojqjg,1,48.9,0,2022-10-30T11:30:46.652Z,2022-10-30T17:48:45Z,3882928121,141,13.4,3882928115,107,,3882928123,212,24.3,3882928127,1,,3882928117,56,Back,3882928125,213,2.7,3882928119,140,27.8,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330119,13,1,1,0,30,8le3orkfz6iix3jns6g9ojqjg,1,25.6,30.3,2022-10-30T11:30:53.749Z,2022-10-30T17:48:49Z,3882928259,141,9.7,3882928257,140,32.2,3882928263,213,5.2,3884926543,178,,3882928261,212,15.6,3882928255,56,Back,,,,,,,95r0jtkw03vjohzwc8os8ielm,K. De Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330159,14,1,1,0,32,8le3orkfz6iix3jns6g9ojqjg,1,38.3,8.8,2022-10-30T11:30:55.965Z,2022-10-30T17:48:53Z,3882928473,212,20.8,3882928471,141,28.6,3884926849,178,,3882928469,140,53.4,3882928475,213,0.7,3882928467,56,Center,,,,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330169,15,3,1,0,35,8le3orkfz6iix3jns6g9ojqjg,0,48.6,28.7,2022-10-30T11:30:58.157Z,2022-10-30T17:49:11Z,3882928569,286,,3882928505,56,Back,3883924289,464,,3884928369,178,,3882930409,233,6,,,,,,,,,,anr1wukl3xezz39fwogjzatw5,M. Destro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330173,6,7,1,0,35,e75syeuawg3ql8nwpi3vr2btz,0,51.4,71.3,2022-10-30T11:30:58.190Z,2022-10-30T17:49:15Z,3882930391,233,15,3882928539,56,Center,3883924771,383,,3884928745,178,,3882928541,285,,,,,,,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330207,16,1,1,0,37,8le3orkfz6iix3jns6g9ojqjg,1,46.6,21.7,2022-10-30T11:31:00.132Z,2022-10-30T17:49:18Z,3882928715,212,14.7,3882928709,56,Center,3882928717,213,0.1,3882928713,141,23.7,3882928711,140,60.5,3884929031,178,,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330213,17,1,1,0,37,8le3orkfz6iix3jns6g9ojqjg,0,63.1,23.9,2022-10-30T11:31:00.975Z,2022-10-30T17:49:22Z,3882928735,56,Right,3882928737,140,62.5,3882928741,212,9.2,3882928739,141,10.4,3884929339,178,,3882928743,213,4.6,,,,,,,3sehm4zmy7141wm4ecfqqoxd5,N. Bajrami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479727151,828,67,1,0,39,e75syeuawg3ql8nwpi3vr2btz,1,37.1,91.1,2022-10-30T11:31:02.178Z,2022-10-30T18:52:56Z,3885040007,233,835,,,,,,,,,,,,,,,,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479727149,835,67,1,0,39,8le3orkfz6iix3jns6g9ojqjg,0,62.9,8.9,2022-10-30T11:31:02.179Z,2022-10-30T18:20:07Z,3885040035,233,828,,,,,,,,,,,,,,,,,,,,,,2l87vg4m0glbbdvnrg4zud51x,L. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330211,7,8,1,0,39,e75syeuawg3ql8nwpi3vr2btz,1,37.3,93.3,2022-10-30T11:31:02.265Z,2022-10-30T18:52:56Z,3883926335,384,,3884929831,389,,3882928729,56,Back,,,,,,,,,,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330221,8,49,1,0,40,e75syeuawg3ql8nwpi3vr2btz,1,36.3,89.2,2022-10-30T11:31:03.239Z,2022-10-30T17:49:33Z,,,,,,,,,,,,,,,,,,,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330241,9,1,1,0,40,e75syeuawg3ql8nwpi3vr2btz,1,36.3,89.2,2022-10-30T11:31:03.252Z,2022-10-30T17:49:37Z,3882928835,56,Left,3884930503,178,,3882928839,141,80.7,3882928843,213,6.0,3882928841,212,20.5,3882928837,140,55.0,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330249,10,1,1,0,41,e75syeuawg3ql8nwpi3vr2btz,0,55.4,80.5,2022-10-30T11:31:04.419Z,2022-10-30T17:49:40Z,3882928885,212,17.7,3882928883,141,54.9,3882928887,213,4.5,3884930789,178,,3882928877,56,Center,3882928881,140,52.1,,,,,,,8d04q3yp2kouwog0lj0s7ew2x,A. Lookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330269,18,49,1,0,43,8le3orkfz6iix3jns6g9ojqjg,1,46.9,41.5,2022-10-30T11:31:06.081Z,2022-10-30T17:49:48Z,,,,,,,,,,,,,,,,,,,,,,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330287,19,1,1,0,43,8le3orkfz6iix3jns6g9ojqjg,1,47.7,40.2,2022-10-30T11:31:06.091Z,2022-10-30T17:49:51Z,3884931559,178,,3882929029,56,Back,3882929035,212,33.7,3882929031,140,15.7,3882929033,141,44.5,3882929037,213,3.1,3883928261,1,,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330343,20,1,1,0,46,8le3orkfz6iix3jns6g9ojqjg,1,15,43.9,2022-10-30T11:31:09.335Z,2022-10-30T17:49:55Z,3882929323,213,1.2,3882929321,212,28.6,3882929319,141,82.7,3882929313,56,Back,3882929317,140,25.6,3884931725,178,,,,,,,,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330391,21,1,1,0,51,8le3orkfz6iix3jns6g9ojqjg,1,33.6,89.9,2022-10-30T11:31:14.207Z,2022-10-30T17:49:59Z,3882929475,56,Back,3884931905,178,,3882929479,141,96.0,3882929483,213,0.5,3882929481,212,8.4,3882929477,140,40.6,,,,,,,an5eip4p2zmw49hh9eqksigo9,L. Cacace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330415,22,1,1,0,54,8le3orkfz6iix3jns6g9ojqjg,1,39.2,96.5,2022-10-30T11:31:17.951Z,2022-10-30T17:50:02Z,3882929597,140,29.8,3882929603,213,3.4,3884932025,178,,3882929599,141,92.1,3882929601,212,10.3,3882929595,56,Back,,,,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330433,23,1,1,0,56,8le3orkfz6iix3jns6g9ojqjg,1,27.7,90.6,2022-10-30T11:31:19.271Z,2022-10-30T17:50:12Z,3882929697,141,74.1,3882929693,56,Back,3884932115,178,,3882929699,212,13.5,3882929695,140,20.5,3882929701,213,4.1,,,,,,,an5eip4p2zmw49hh9eqksigo9,L. Cacace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330481,24,1,1,0,58,8le3orkfz6iix3jns6g9ojqjg,1,20.5,74.1,2022-10-30T11:31:21.635Z,2022-10-30T17:50:17Z,3882929941,212,23.4,3882929937,140,13.8,3882929943,213,4.4,3884932885,178,,3882929939,141,41.3,3882929935,56,Back,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330505,25,1,1,1,2,8le3orkfz6iix3jns6g9ojqjg,1,13.8,39.7,2022-10-30T11:31:25.653Z,2022-10-30T17:50:22Z,3882930041,213,6.1,3882930033,56,Back,3882930037,141,31.8,3884933191,178,,3882930031,155,,3882930039,212,27.7,3882930035,140,39.7,,,,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330515,26,1,1,1,4,8le3orkfz6iix3jns6g9ojqjg,0,39.3,33.3,2022-10-30T11:31:27.174Z,2022-10-30T17:50:34Z,3882930089,141,33.9,3884933991,388,,3882930081,3,,3882930091,212,7.4,3882930087,140,46.3,3882930093,213,0.1,3882930083,168,,3882930085,56,Back,2l87vg4m0glbbdvnrg4zud51x,L. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330539,11,1,1,1,6,e75syeuawg3ql8nwpi3vr2btz,1,55.2,68.7,2022-10-30T11:31:29.362Z,2022-10-30T17:50:41Z,3882930205,141,72.3,3882930199,3,,3882930203,140,63.3,3882930207,212,8.9,3882930209,213,0.3,3884934605,178,,3882930201,56,Center,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330545,12,49,1,1,8,e75syeuawg3ql8nwpi3vr2btz,1,61.7,72.3,2022-10-30T11:31:31.152Z,2022-10-30T17:50:52Z,,,,,,,,,,,,,,,,,,,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330573,13,61,1,1,8,e75syeuawg3ql8nwpi3vr2btz,0,57.9,73.2,2022-10-30T11:31:31.628Z,2022-10-30T17:50:56Z,3882930345,56,Center,3884935537,178,,,,,,,,,,,,,,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330577,14,5,1,1,11,e75syeuawg3ql8nwpi3vr2btz,0,45.3,101,2022-10-30T11:31:34.455Z,2022-10-30T17:50:58Z,3882931551,233,30,3882930363,56,Back,3882930365,347,,,,,,,,,,,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330813,30,5,1,1,11,8le3orkfz6iix3jns6g9ojqjg,1,54.7,-1,2022-10-30T11:31:34.455Z,2022-10-30T17:50:58Z,3882931523,56,Right,3882931543,233,14,3882931525,347,,,,,,,,,,,,,,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330693,27,1,1,1,19,8le3orkfz6iix3jns6g9ojqjg,1,61.1,0,2022-10-30T11:31:42.799Z,2022-10-30T17:51:02Z,3882930935,213,0.7,3882930929,140,66.8,3882930927,56,Right,3882931637,107,,3882930933,212,8.1,3882930931,141,6.2,,,,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330699,28,1,1,1,20,8le3orkfz6iix3jns6g9ojqjg,1,66.8,6.2,2022-10-30T11:31:43.614Z,2022-10-30T17:51:06Z,3882930961,212,5.3,3882930955,56,Right,3884936159,178,,3882930963,213,3.6,3882930985,156,,3882930957,140,62.4,3882930959,141,2.5,,,,anr1wukl3xezz39fwogjzatw5,M. Destro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330727,29,1,1,1,21,8le3orkfz6iix3jns6g9ojqjg,0,59.6,3.4,2022-10-30T11:31:44.713Z,2022-10-30T17:51:11Z,3882931111,56,Right,3882931119,213,0.1,3882931117,212,7.6,3882931113,140,66.8,3884936481,178,,3882931115,141,4.9,,,,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479330729,15,8,1,1,22,e75syeuawg3ql8nwpi3vr2btz,1,37.2,94.1,2022-10-30T11:31:45.747Z,2022-10-30T17:51:20Z,3882931121,56,Back,3883933003,385,,3884937079,388,,,,,,,,,,,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479333947,66,12,1,1,23,8le3orkfz6iix3jns6g9ojqjg,1,61.5,3.4,2022-10-30T11:31:46.458Z,2022-10-30T17:51:34Z,3883125889,140,61.7,3883126017,15,,3883125891,141,0.0,3883125887,167,,3883125893,212,3.0,3882948377,56,Right,3883125895,213,4.8,3884937915,178,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331067,16,5,1,1,24,e75syeuawg3ql8nwpi3vr2btz,1,47.7,100.6,2022-10-30T11:31:47.592Z,2022-10-30T17:51:50Z,3882949177,233,67,3882949675,347,,3882932627,56,Back,,,,,,,,,,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479333955,67,5,1,1,24,8le3orkfz6iix3jns6g9ojqjg,0,52.3,-0.6,2022-10-30T11:31:47.592Z,2022-10-30T17:51:49Z,3882949181,233,16,3882949709,347,,3882949127,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331089,17,1,1,1,54,e75syeuawg3ql8nwpi3vr2btz,1,45.3,100,2022-10-30T11:32:17.311Z,2022-10-30T17:51:54Z,3882932729,141,92.5,3882932727,140,42.2,3882932723,107,,3882932733,213,4.2,3882932731,212,6.8,3882932725,56,Back,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331091,18,1,1,1,54,e75syeuawg3ql8nwpi3vr2btz,0,42.2,92.5,2022-10-30T11:32:17.977Z,2022-10-30T17:51:57Z,3882932761,212,25.8,3882932755,56,Left,3884939289,178,,3882932763,213,0.0,3882932757,140,66.7,3882932753,157,,3882932765,1,,3882932759,141,94.3,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331117,32,49,1,1,56,8le3orkfz6iix3jns6g9ojqjg,1,39.3,10.7,2022-10-30T11:32:19.822Z,2022-10-30T17:52:05Z,,,,,,,,,,,,,,,,,,,,,,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331113,31,1,1,1,56,8le3orkfz6iix3jns6g9ojqjg,1,25.5,3.1,2022-10-30T11:32:19.880Z,2022-10-30T17:52:08Z,3882932879,140,39.3,3882932883,212,15.4,3882932877,56,Back,3884939951,178,,3882932881,141,10.7,3882932885,213,0.3,,,,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479331129,33,1,1,1,57,8le3orkfz6iix3jns6g9ojqjg,1,39.3,10.7,2022-10-30T11:32:20.955Z,2022-10-30T17:52:22Z,3882932947,168,,3882932953,141,3.8,3882932957,213,6.0,3882932951,140,55.6,3882932949,56,Right,3884940659,178,,3882932955,212,17.7,,,,2l87vg4m0glbbdvnrg4zud51x,L. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
