id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value,qualifier/16/value
2466608285,4,5,1,0,13,e75syeuawg3ql8nwpi3vr2btz,0,18,-1,2022-10-02T16:00:21.842Z,2022-10-03T00:58:11Z,3815318377,233,8,3815318209,56,Back,3815318211,347,,,,,,,,,,,,,,,,,e5nv028chtw0955vhnh74ukbu,C. Okoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466608265,8,5,1,0,13,4raiad4l2j5lkfaz92pk4osb,1,82,101,2022-10-02T16:00:21.842Z,2022-10-03T00:58:11Z,3815318319,233,4,3815318093,347,,3815318091,56,Left,,,,,,,,,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466608357,9,1,1,0,21,4raiad4l2j5lkfaz92pk4osb,1,73.4,100,2022-10-02T16:00:29.675Z,2022-10-03T00:58:14Z,3815318713,56,Left,3815318729,1,,3815318711,107,,3815318725,213,6.0,3815318721,212,26.1,3815318715,140,97.5,3815318717,141,91.6,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466608371,10,3,1,0,25,4raiad4l2j5lkfaz92pk4osb,0,96.3,92.4,2022-10-02T16:00:34.119Z,2022-10-03T00:58:23Z,3816660099,178,,3815318803,286,,3815318887,233,5,3815948391,464,,3815318801,56,Left,,,,,,,,,,963czsr3yecwk4s3p1wby5x3p,A. Barák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466608379,5,7,1,0,26,e75syeuawg3ql8nwpi3vr2btz,1,3.7,7.6,2022-10-02T16:00:34.224Z,2022-10-03T00:58:28Z,3815318839,56,Back,3815318837,167,,3815318863,233,10,3815318841,285,,3816660145,178,,3815948513,383,,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466608389,6,6,1,0,26,e75syeuawg3ql8nwpi3vr2btz,0,5,7.8,2022-10-02T16:00:34.551Z,2022-10-03T00:58:31Z,3815318913,56,Back,3815318915,73,,3815318985,233,11,,,,,,,,,,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466608385,11,6,1,0,26,4raiad4l2j5lkfaz92pk4osb,1,95,92.2,2022-10-02T16:00:34.551Z,2022-10-03T00:58:31Z,3815318897,73,,3815318895,56,Left,3815318937,233,6,,,,,,,,,,,,,,,,963czsr3yecwk4s3p1wby5x3p,A. Barák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466608825,12,1,1,0,53,4raiad4l2j5lkfaz92pk4osb,0,99.5,99.5,2022-10-02T16:01:01.592Z,2022-10-03T00:58:44Z,3815321231,212,39.0,3815321235,1,,3816660363,178,,3815321229,141,43.9,3815321227,140,90.5,3815321225,56,Center,3815321221,155,,3815952009,72,,66at96kfhvigkny465lkmrnbp,C. Biraghi,3815321223,224,3815321233,213,4.5,3815321219,6,3815321217,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2466608837,7,44,1,0,55,e75syeuawg3ql8nwpi3vr2btz,1,10,54.1,2022-10-02T16:01:03.368Z,2022-10-03T03:21:06Z,3815321287,56,Back,3815321289,285,,3815321313,233,13,,,,,,,,,,,,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466608829,13,44,1,0,55,4raiad4l2j5lkfaz92pk4osb,0,90,45.9,2022-10-02T16:01:03.369Z,2022-10-03T00:58:49Z,3815321309,233,7,3815321255,56,Center,3815321257,286,,,,,,,,,,,,,,,,,6gjn7pt0i34q45g4porckuj8p,C. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466612213,31,12,1,0,55,e75syeuawg3ql8nwpi3vr2btz,1,8.7,60.4,2022-10-02T16:01:03.474Z,2022-10-03T03:21:07Z,3815340431,212,2.1,3816660595,388,,3815340739,15,,3815340433,213,0.1,3815340429,141,60.6,3815340427,140,10.7,3815340425,56,Back,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466608833,14,13,1,0,55,4raiad4l2j5lkfaz92pk4osb,1,89.6,45.2,2022-10-02T16:01:03.506Z,2022-10-03T00:59:10Z,3815336103,102,38.2,3816661073,388,,3815336093,75,,3815336107,230,99.1,3815336105,103,16.7,3815339343,458,,3815336109,231,48.6,3815324829,25,,6gjn7pt0i34q45g4porckuj8p,C. Kouamé,3815321269,56,3815321267,17,,3815324831,15,3815324835,328,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2466608843,8,5,1,0,56,e75syeuawg3ql8nwpi3vr2btz,1,-1.4,60.8,2022-10-02T16:01:04.908Z,2022-10-03T00:59:14Z,3815321341,346,,3815321339,56,Back,3815321389,233,15,,,,,,,,,,,,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466608839,15,5,1,0,56,4raiad4l2j5lkfaz92pk4osb,0,101.4,39.2,2022-10-02T16:01:04.908Z,2022-10-03T00:59:14Z,3815321411,233,8,3815321301,56,Center,3815321303,346,,,,,,,,,,,,,,,,,6gjn7pt0i34q45g4porckuj8p,C. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466609055,9,1,1,1,15,e75syeuawg3ql8nwpi3vr2btz,1,5.1,61.8,2022-10-02T16:01:23.913Z,2022-10-03T00:59:26Z,3815322523,141,50.5,3815322517,124,,3815322527,213,4.8,3815322521,140,5.4,3815322525,212,7.7,3815322533,237,,3815322519,56,Back,,,,e5nv028chtw0955vhnh74ukbu,C. Okoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466609077,10,1,1,1,18,e75syeuawg3ql8nwpi3vr2btz,0,9.3,43.1,2022-10-02T16:01:27.010Z,2022-10-03T00:59:29Z,3815322593,141,53.7,3815322589,56,Center,3815322587,155,,3815322597,213,0.1,3815322595,212,49.0,3815322591,140,55.5,3816661533,178,,3815322599,1,,3ww5879aay1xf2a20nl9ihwid,M. Sportiello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466609137,16,1,1,1,21,4raiad4l2j5lkfaz92pk4osb,1,44,42.5,2022-10-02T16:01:29.522Z,2022-10-03T00:59:32Z,3816661669,178,,3815322855,212,14.7,3815322851,140,56.4,3815322857,213,0.5,3815322849,56,Center,3815322847,3,,3815322853,141,52.4,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466609835,25,1,1,1,22,4raiad4l2j5lkfaz92pk4osb,0,59.8,57.9,2022-10-02T16:01:30.724Z,2022-10-03T00:59:39Z,3815326569,56,Center,3815326573,141,66.6,3816661857,178,,3815326565,157,,3815326577,213,0.7,3815326581,1,,3815326571,140,66.4,3815326575,212,9.1,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466609153,11,1,1,1,24,e75syeuawg3ql8nwpi3vr2btz,0,34.1,27.7,2022-10-02T16:01:32.178Z,2022-10-03T00:59:45Z,3815322927,140,56.2,3815322925,56,Center,3815322933,213,0.6,3816662047,178,,3815322929,141,49.2,3815322923,157,,3815322935,1,,3815322931,212,27.4,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466609185,17,1,1,1,27,4raiad4l2j5lkfaz92pk4osb,0,47.9,52.1,2022-10-02T16:01:36.082Z,2022-10-03T01:00:00Z,3816662421,388,,3815323123,141,70.9,3815323119,56,Center,3815323121,140,70.2,3815323125,212,26.7,3815323127,213,0.5,3815323117,3,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466609259,12,1,1,1,30,e75syeuawg3ql8nwpi3vr2btz,1,32.9,29.2,2022-10-02T16:01:38.210Z,2022-10-03T01:00:05Z,3815323509,141,17.7,3815323511,212,13.9,3815323505,56,Back,3815323507,140,43.9,3816662545,178,,3815323503,155,,3815323513,213,5.7,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466609277,13,1,1,1,32,e75syeuawg3ql8nwpi3vr2btz,0,43.9,17.7,2022-10-02T16:01:40.268Z,2022-10-03T01:00:10Z,3815323593,155,,3816662601,178,,3815323595,56,Center,3815323601,141,34.4,3815323605,212,24.7,3815323597,140,64.8,3815323609,213,0.5,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466609263,18,49,1,1,34,4raiad4l2j5lkfaz92pk4osb,1,37.9,66,2022-10-02T16:01:42.596Z,2022-10-03T01:00:15Z,,,,,,,,,,,,,,,,,,,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466609327,19,1,1,1,34,4raiad4l2j5lkfaz92pk4osb,0,37.5,65.9,2022-10-02T16:01:42.686Z,2022-10-03T01:00:20Z,3815323851,1,,3815323843,141,38.7,3815323837,157,,3815323839,56,Center,3815323845,212,28.3,3815323841,140,57.9,3815323849,213,5.6,3816662797,178,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466609309,14,44,1,1,36,e75syeuawg3ql8nwpi3vr2btz,1,43.1,57.1,2022-10-02T16:01:44.930Z,2022-10-03T03:21:07Z,3815323981,233,20,3815323765,56,Back,3815323767,285,,,,,,,,,,,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466609341,20,44,1,1,36,4raiad4l2j5lkfaz92pk4osb,0,56.9,42.9,2022-10-02T16:01:44.931Z,2022-10-03T01:00:26Z,3815323923,56,Center,3815323925,286,,3815324009,233,14,,,,,,,,,,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466609337,15,1,1,1,36,e75syeuawg3ql8nwpi3vr2btz,0,44.1,52.9,2022-10-02T16:01:45.035Z,2022-10-03T03:21:08Z,3815323913,56,Center,3816663023,388,,3815323919,212,20.5,3815323917,141,73.4,3815323921,213,0.7,3815323915,140,58.4,3815323911,3,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466609375,21,3,1,1,40,4raiad4l2j5lkfaz92pk4osb,0,45.5,18,2022-10-02T16:01:48.342Z,2022-10-03T01:00:37Z,3816663189,178,,3815324107,56,Back,3815324189,233,16,3815324109,286,,3815964137,465,,,,,,,,,,,i4yzdkusjs6qn4v06oxj6qxh,L. Venuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466609383,16,7,1,1,40,e75syeuawg3ql8nwpi3vr2btz,0,54.5,82,2022-10-02T16:01:48.627Z,2022-10-03T01:00:40Z,3815324143,285,,3816663245,178,,3815964249,383,,3815324175,233,21,3815324141,56,Left,,,,,,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466609407,22,61,1,1,40,4raiad4l2j5lkfaz92pk4osb,1,44.2,21,2022-10-02T16:01:48.782Z,2022-10-03T01:00:44Z,3815324261,56,Back,3816663363,178,,,,,,,,,,,,,,,,,,,,i4yzdkusjs6qn4v06oxj6qxh,L. Venuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466862521,1024,67,1,1,42,4raiad4l2j5lkfaz92pk4osb,1,69.2,12.6,2022-10-02T16:01:50.782Z,2022-10-03T03:21:08Z,3816715693,233,770,,,,,,,,,,,,,,,,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466862513,770,67,1,1,42,e75syeuawg3ql8nwpi3vr2btz,0,30.8,87.4,2022-10-02T16:01:50.783Z,2022-10-03T01:31:49Z,3816715701,233,1024,,,,,,,,,,,,,,,,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466609465,23,1,1,1,42,4raiad4l2j5lkfaz92pk4osb,1,68.7,13,2022-10-02T16:01:50.877Z,2022-10-03T03:21:09Z,3815324609,213,2.6,3815324605,141,17.2,3815324601,56,Right,3815324607,212,5.2,3816663783,178,,3815324603,140,64.6,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466609423,17,43,1,1,46,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-10-02T16:01:54.432Z,2022-10-02T16:55:20Z,3815594111,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466609471,24,4,1,1,47,4raiad4l2j5lkfaz92pk4osb,1,69.4,8.4,2022-10-02T16:01:55.426Z,2022-10-03T01:01:06Z,3815324637,286,,3815324631,56,Right,3815324635,265,,3815324751,233,18,3815324633,152,,3815324625,13,,,,,,,,963czsr3yecwk4s3p1wby5x3p,A. Barák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466609485,18,4,1,1,47,e75syeuawg3ql8nwpi3vr2btz,0,30.6,91.6,2022-10-02T16:01:55.427Z,2022-10-03T01:01:06Z,3815324733,265,,3815324771,233,24,3815324729,56,Back,3815324727,13,,3815324735,285,,3815324731,152,,3816663931,178,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466610237,26,1,1,2,36,4raiad4l2j5lkfaz92pk4osb,1,72.1,8.6,2022-10-02T16:02:44.180Z,2022-10-03T01:01:11Z,3815328713,152,,3815328723,213,1.7,3816664107,178,,3815328721,212,20.8,3815328715,56,Center,3815328711,5,,3815328717,140,70.2,3815328719,141,39.0,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466610275,27,1,1,2,38,4raiad4l2j5lkfaz92pk4osb,1,70.2,39,2022-10-02T16:02:46.526Z,2022-10-03T01:01:16Z,3816664225,178,,3815328937,141,72.3,3815328931,56,Center,3815328943,213,1.5,3815328933,140,71.9,3815328941,212,22.7,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466610363,28,1,1,2,40,4raiad4l2j5lkfaz92pk4osb,1,71.6,72.3,2022-10-02T16:02:49.082Z,2022-10-03T01:01:18Z,3816664293,178,,3815329491,140,56.3,3815329495,212,25.9,3815329497,213,4.0,3815329493,141,42.5,3815329489,56,Center,,,,,,,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466610393,29,1,1,2,43,4raiad4l2j5lkfaz92pk4osb,1,56.6,40.7,2022-10-02T16:02:51.840Z,2022-10-03T01:01:24Z,3816664491,178,,3815329661,213,5.0,3815329659,212,26.4,3815329657,141,3.4,3815329655,140,63.7,3815329651,56,Right,,,,,,,i4yzdkusjs6qn4v06oxj6qxh,L. Venuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466610501,30,1,1,2,46,4raiad4l2j5lkfaz92pk4osb,1,63.7,3.4,2022-10-02T16:02:54.209Z,2022-10-03T01:01:28Z,3816664579,178,,3815330197,213,0.0,3815330191,140,79.1,3815330195,212,16.2,3815330193,141,3.4,3815330189,56,Right,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466610537,31,1,1,2,52,4raiad4l2j5lkfaz92pk4osb,1,73.3,36.1,2022-10-02T16:03:00.137Z,2022-10-03T01:01:37Z,3815330441,140,74.9,3815330445,212,22.8,3815330447,213,1.5,3816664689,178,,3815331737,210,13,3815330439,56,Center,3815330443,141,69.6,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2466610539,32,13,1,2,54,4raiad4l2j5lkfaz92pk4osb,1,76.6,66.4,2022-10-02T16:03:02.217Z,2022-10-03T01:01:37Z,3815331765,55,31,3815331773,215,,3815331769,102,50.1,3815969505,85,,3815331749,72,,3815331781,231,50.4,3815331745,24,,3815330469,56,Center,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,3815331759,29,3815330467,18,,3816664837,178,3815331779,230,,,98.4,3815331771,103,56.9,,,,,,,,,,,,,,,,,,,,
2466610555,19,5,1,2,55,e75syeuawg3ql8nwpi3vr2btz,1,-1.6,45.1,2022-10-02T16:03:03.181Z,2022-10-03T01:01:42Z,3815330845,233,33,3815330549,346,,3815330547,56,Back,,,,,,,,,,,,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466610593,33,5,1,2,55,4raiad4l2j5lkfaz92pk4osb,0,101.6,54.9,2022-10-02T16:03:03.181Z,2022-10-03T01:01:42Z,3815330887,233,19,3815330757,346,,3815330755,56,Center,,,,,,,,,,,,,,,,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466610881,20,1,1,3,7,e75syeuawg3ql8nwpi3vr2btz,1,5.1,61.2,2022-10-02T16:03:15.398Z,2022-10-03T01:02:01Z,3815332297,140,3.1,3815332307,237,,3815332301,212,8.7,3815332295,56,Back,3815332299,141,48.8,3815332293,124,,3815332303,213,4.5,,,,e5nv028chtw0955vhnh74ukbu,C. Okoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
