id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/16/value,qualifier/15/value
2483366487,240,1,1,18,39,9dntj5dioj5ex52yrgwzxrq9l,1,68.7,16.1,2022-11-08T20:03:53.744Z,2022-11-09T01:07:33Z,3904064787,140,69.0,3904064785,56,Center,3904064793,213,1.5,3904649905,178,,3904064789,141,33.7,3904064791,212,12.0,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483366493,241,49,1,18,40,9dntj5dioj5ex52yrgwzxrq9l,1,69,33.7,2022-11-08T20:03:54.722Z,2022-11-09T01:07:36Z,,,,,,,,,,,,,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483366527,242,1,1,18,41,9dntj5dioj5ex52yrgwzxrq9l,1,69.1,35.2,2022-11-08T20:03:55.764Z,2022-11-09T01:07:40Z,3904650019,178,,3904065015,140,69.1,3904065019,212,11.5,3904065021,213,1.6,3904065013,56,Center,3904065017,141,52.1,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483366639,243,1,1,18,44,9dntj5dioj5ex52yrgwzxrq9l,1,71.5,53.7,2022-11-08T20:03:58.605Z,2022-11-09T01:07:44Z,3904065587,56,Center,3904650055,178,,3904065595,213,0.7,3904065589,140,86.0,3904065591,141,71.4,3904065593,212,19.4,,,,,,,dmrj53hcw8vcffxx0lfudbob9,F. Ballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483479069,688,83,1,18,49,af91jdcs6x0bqkmdb78rokod2,1,17.2,27.1,2022-11-08T20:04:03.748Z,2022-11-09T01:27:45Z,3904661489,399,152760,,,,,,,,,,,,,,,,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483366681,244,1,1,18,50,9dntj5dioj5ex52yrgwzxrq9l,0,82.2,71.6,2022-11-08T20:04:04.785Z,2022-11-09T01:07:48Z,3904065797,140,100.0,3904650085,178,,3904065793,155,,3904065799,141,38.5,3904065801,212,29.5,3904065803,213,5.4,3904065795,56,Center,,,,1dwwsz1i6v8zwh802ujwf7emt,D. Origi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483366703,147,5,1,18,53,af91jdcs6x0bqkmdb78rokod2,1,-0.9,61.2,2022-11-08T20:04:07.376Z,2022-11-09T01:07:50Z,3904065889,56,Back,3904065891,346,,3904065917,233,245,,,,,,,,,,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483366691,245,5,1,18,53,9dntj5dioj5ex52yrgwzxrq9l,0,100.9,38.8,2022-11-08T20:04:07.376Z,2022-11-09T01:07:50Z,3904065849,346,,3904065847,56,Center,3904065981,233,147,,,,,,,,,,,,,,,,1dwwsz1i6v8zwh802ujwf7emt,D. Origi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483367311,148,1,1,19,24,af91jdcs6x0bqkmdb78rokod2,0,4.3,50.6,2022-11-08T20:04:38.947Z,2022-11-09T01:07:55Z,3904068969,124,,3904068985,74,,3904068971,56,Center,3904068977,212,70.3,3904068973,140,71.0,3904068979,213,0.1,3904068975,141,60.3,3904068981,1,,eu9b86opw6n66vftu1r5alfqh,M. Carnesecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483367329,246,44,1,19,28,9dntj5dioj5ex52yrgwzxrq9l,1,29.1,33.6,2022-11-08T20:04:42.899Z,2022-11-09T01:46:59Z,3904069041,56,Back,3904069091,233,149,3904069043,285,,,,,,,,,,,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483367331,149,44,1,19,28,af91jdcs6x0bqkmdb78rokod2,0,70.9,66.4,2022-11-08T20:04:42.900Z,2022-11-09T01:07:59Z,3904069207,233,246,3904069049,286,,3904069047,56,Center,,,,,,,,,,,,,,,,74g3ef24ctcgw1kee77d3acr8,F. Afena-Gyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483367349,247,1,1,19,28,9dntj5dioj5ex52yrgwzxrq9l,0,28.1,27.4,2022-11-08T20:04:42.958Z,2022-11-09T01:46:59Z,3904650241,388,,3904069159,141,29.3,3904069155,56,Back,3904069157,140,45.1,3904069163,213,0.1,3904069153,3,,3904069161,212,17.9,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483367451,150,1,1,19,31,af91jdcs6x0bqkmdb78rokod2,1,61.2,67.2,2022-11-08T20:04:45.950Z,2022-11-09T01:08:11Z,3904069667,140,89.0,3904650307,178,,3904071597,210,13,3904069663,155,,3904069671,212,31.7,3904069669,141,85.4,3904069673,213,0.4,3904069665,56,Left,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2483367459,151,13,1,19,35,af91jdcs6x0bqkmdb78rokod2,1,89,85.4,2022-11-08T20:04:49.597Z,2022-11-09T01:08:11Z,3904069711,69,,3904650355,178,,3904069713,56,Left,3904071609,103,97.2,3904070061,72,,3904071601,29,,3904071613,328,,3904071607,102,55.6,74g3ef24ctcgw1kee77d3acr8,F. Afena-Gyan,3904071611,215,,3904071603,55,150,3904071617,231,67.0,3904071615,230,3904562761,74,3904069709,22,,95.4,,,,,,,,,,,,,,
2483367469,152,5,1,19,37,af91jdcs6x0bqkmdb78rokod2,0,101.6,54.4,2022-11-08T20:04:51.479Z,2022-11-09T01:08:13Z,3904069765,56,Center,3904069849,233,248,3904069767,346,,,,,,,,,,,,,,,,,74g3ef24ctcgw1kee77d3acr8,F. Afena-Gyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483367441,248,5,1,19,37,9dntj5dioj5ex52yrgwzxrq9l,1,-1.6,45.6,2022-11-08T20:04:51.479Z,2022-11-09T01:08:14Z,3904069623,56,Back,3904069625,346,,3904069827,233,152,,,,,,,,,,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483367861,249,1,1,19,52,9dntj5dioj5ex52yrgwzxrq9l,1,5.2,48.1,2022-11-08T20:05:06.279Z,2022-11-09T01:08:15Z,3904071709,56,Back,3904071715,212,30.6,3904071717,213,0.4,3904071767,189,,3904071711,140,31.6,3904071721,237,,3904071707,124,,3904071713,141,67.1,7kph61hobc93t2c2tl8l5j105,C. Tătărușanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483367901,250,1,1,19,55,9dntj5dioj5ex52yrgwzxrq9l,1,37.2,59.1,2022-11-08T20:05:09.251Z,2022-11-09T01:08:18Z,3904071925,140,38.1,3904071929,212,23.8,3904071931,213,4.8,3904650423,178,,3904071923,56,Back,3904071927,141,24.2,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483367951,251,1,1,19,58,9dntj5dioj5ex52yrgwzxrq9l,1,38.1,25.1,2022-11-08T20:05:12.440Z,2022-11-09T01:08:20Z,3904072173,56,Back,3904650449,178,,3904072177,140,35.9,3904072181,141,47.5,3904072187,213,1.7,3904072183,212,15.4,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483368039,252,1,1,20,2,9dntj5dioj5ex52yrgwzxrq9l,1,44.6,53.3,2022-11-08T20:05:16.742Z,2022-11-09T01:08:23Z,3904072581,212,22.9,3904072575,56,Left,3904072579,141,81.3,3904072583,213,1.0,3904650515,178,,3904072577,140,56.7,,,,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483368065,253,1,1,20,5,9dntj5dioj5ex52yrgwzxrq9l,1,57.1,83.1,2022-11-08T20:05:19.520Z,2022-11-09T01:08:26Z,3904072719,212,10.1,3904072709,56,Left,3904072715,141,85.7,3904072723,213,0.2,3904650565,178,,3904072711,140,66.6,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483368095,254,1,1,20,6,9dntj5dioj5ex52yrgwzxrq9l,0,66.6,85.7,2022-11-08T20:05:20.561Z,2022-11-09T01:08:28Z,3904072851,140,88.5,3904072857,213,5.5,3904072849,56,Center,3904072855,212,31.8,3904072853,141,53.3,3904072847,155,,3904650581,178,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483368121,153,52,1,20,9,af91jdcs6x0bqkmdb78rokod2,1,12.7,42.5,2022-11-08T20:05:23.231Z,2022-11-09T01:08:31Z,3904650633,178,,3904563133,376,,,,,,,,,,,,,,,,,,,,eu9b86opw6n66vftu1r5alfqh,M. Carnesecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483368185,154,1,1,20,10,af91jdcs6x0bqkmdb78rokod2,1,14.1,40.3,2022-11-08T20:05:24.091Z,2022-11-09T01:08:32Z,3904073355,213,6.2,3904073347,56,Back,3904073351,141,38.5,3904073345,123,,3904650659,178,,3904073353,212,12.7,3904073349,140,26.1,,,,eu9b86opw6n66vftu1r5alfqh,M. Carnesecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483368209,155,1,1,20,12,af91jdcs6x0bqkmdb78rokod2,1,23.7,42.7,2022-11-08T20:05:26.962Z,2022-11-09T01:08:37Z,3904650717,178,,3904073481,213,3.0,3904073475,140,7.2,3904073479,212,17.4,3904073473,56,Back,3904073477,141,45.1,,,,,,,a7gi41760sk45wbkpbps3njdh,M. Castagnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483368303,156,1,1,20,14,af91jdcs6x0bqkmdb78rokod2,1,7.2,45.1,2022-11-08T20:05:28.611Z,2022-11-09T01:08:42Z,3904073949,140,60.5,3904073935,157,,3904650807,178,,3904073961,212,56.4,3904073957,141,54.9,3904073963,213,0.1,3904073941,56,Center,3904073965,1,,eu9b86opw6n66vftu1r5alfqh,M. Carnesecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483368321,157,1,1,20,18,af91jdcs6x0bqkmdb78rokod2,0,60.5,54.9,2022-11-08T20:05:32.492Z,2022-11-09T01:08:47Z,3904650851,388,,3904074027,141,57.8,3904074023,56,Center,3904074031,213,0.2,3904074015,3,,3904074029,212,9.7,3904074019,168,,3904074025,140,69.5,74g3ef24ctcgw1kee77d3acr8,F. Afena-Gyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483368323,255,49,1,20,21,9dntj5dioj5ex52yrgwzxrq9l,1,27.5,42.8,2022-11-08T20:05:35.391Z,2022-11-09T01:08:52Z,,,,,,,,,,,,,,,,,,,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483368349,256,1,1,20,21,9dntj5dioj5ex52yrgwzxrq9l,1,27.5,42.8,2022-11-08T20:05:35.634Z,2022-11-09T01:08:57Z,3904074207,212,11.0,3904074201,56,Back,3904074203,140,27.1,3904074209,213,1.6,3904650933,178,,3904074205,141,59.0,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483479225,1172,43,1,20,23,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2022-11-08T20:05:37.759Z,2022-11-09T03:32:00Z,3904662243,233,698,3904711745,144,67,,,,,,,,,,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483479223,698,43,1,20,23,af91jdcs6x0bqkmdb78rokod2,1,0,0,2022-11-08T20:05:37.760Z,2022-11-09T03:31:59Z,3904662247,233,1172,3904711743,144,67,,,,,,,,,,,,,,,,,,,74g3ef24ctcgw1kee77d3acr8,F. Afena-Gyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483368435,257,1,1,20,24,9dntj5dioj5ex52yrgwzxrq9l,1,26.2,59.1,2022-11-08T20:05:39.033Z,2022-11-09T01:09:00Z,3904074633,141,45.7,3904074629,56,Back,3904074637,213,3.6,3904074631,140,7.6,3904650973,178,,3904074635,212,21.6,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483368485,258,1,1,20,30,9dntj5dioj5ex52yrgwzxrq9l,1,11,41.3,2022-11-08T20:05:44.074Z,2022-11-09T01:09:03Z,3904074925,213,1.0,3904074919,140,15.9,3904074923,212,9.9,3904074917,56,Back,3904650995,178,,3904074921,141,53.7,,,,,,,7kph61hobc93t2c2tl8l5j105,C. Tătărușanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483368669,259,1,1,20,32,9dntj5dioj5ex52yrgwzxrq9l,1,19.6,52.7,2022-11-08T20:05:46.797Z,2022-11-09T01:09:05Z,3904075829,141,79.2,3904651035,178,,3904075831,212,19.5,3904075825,56,Back,3904075833,213,1.2,3904075827,140,26.7,,,,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483368739,260,1,1,20,43,9dntj5dioj5ex52yrgwzxrq9l,1,63.4,50.7,2022-11-08T20:05:57.924Z,2022-11-09T01:09:10Z,3904651049,178,,3904076151,140,54.5,3904076157,213,4.1,3904076153,141,31.7,3904076149,56,Center,3904076155,212,15.9,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483368761,261,1,1,20,47,9dntj5dioj5ex52yrgwzxrq9l,1,54.7,33.8,2022-11-08T20:06:01.343Z,2022-11-09T01:09:13Z,3904076255,141,49.7,3904076259,213,1.7,3904651089,178,,3904076253,140,53.0,3904076257,212,11.0,3904076251,56,Center,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483368805,262,1,1,20,48,9dntj5dioj5ex52yrgwzxrq9l,1,53,49.7,2022-11-08T20:06:02.394Z,2022-11-09T01:09:17Z,3904076471,56,Back,3904076477,212,13.0,3904076473,140,46.8,3904651167,178,,3904076479,213,4.2,3904076475,141,33.2,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483368871,263,1,1,20,50,9dntj5dioj5ex52yrgwzxrq9l,1,46.8,32.8,2022-11-08T20:06:04.704Z,2022-11-09T01:09:22Z,3904651227,178,,3904076831,213,5.5,3904076829,212,27.0,3904076819,56,Right,3904076825,141,3.5,3904076821,140,64.2,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483368925,264,1,1,20,54,9dntj5dioj5ex52yrgwzxrq9l,1,63.6,3.5,2022-11-08T20:06:08.356Z,2022-11-09T01:09:25Z,3904077093,141,11.3,3904077101,213,2.9,3904077091,140,41.0,3904077089,56,Back,3904651269,178,,3904077095,212,24.3,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483368983,265,1,1,20,57,9dntj5dioj5ex52yrgwzxrq9l,1,40.9,11.9,2022-11-08T20:06:11.595Z,2022-11-09T01:09:27Z,3904077393,213,1.7,3904077385,56,Back,3904077391,212,23.0,3904077389,141,45.5,3904651295,178,,3904077387,140,38.1,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483369033,266,1,1,21,0,9dntj5dioj5ex52yrgwzxrq9l,1,42.6,52.8,2022-11-08T20:06:14.615Z,2022-11-09T01:09:29Z,3904077651,56,Center,3904077657,212,23.4,3904077659,213,0.8,3904077655,141,77.6,3904077653,140,58.0,3904651357,178,,,,,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483369063,267,1,1,21,2,9dntj5dioj5ex52yrgwzxrq9l,1,58.2,77.7,2022-11-08T20:06:16.980Z,2022-11-09T01:09:32Z,3904077835,141,66.2,3904077839,213,5.3,3904077833,140,63.0,3904077837,212,9.3,3904077831,56,Center,3904651371,178,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483369093,268,1,1,21,4,9dntj5dioj5ex52yrgwzxrq9l,1,63,66.2,2022-11-08T20:06:18.297Z,2022-11-09T01:09:36Z,3904078001,56,Center,3904078007,212,8.5,3904078003,140,59.9,3904651413,178,,3904078009,213,2.0,3904078005,141,77.7,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483369109,269,1,1,21,5,9dntj5dioj5ex52yrgwzxrq9l,1,59.9,77.7,2022-11-08T20:06:19.536Z,2022-11-09T01:09:40Z,3904078089,141,83.3,3904078091,212,9.4,3904078093,213,0.4,3904078085,56,Left,3904651437,178,,3904078087,140,68.1,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483369119,270,1,1,21,6,9dntj5dioj5ex52yrgwzxrq9l,1,68.2,83.3,2022-11-08T20:06:20.496Z,2022-11-09T01:09:46Z,3904078143,56,Center,3904078147,141,68.6,3904651483,178,,3904078151,213,4.9,3904078145,140,70.0,3904078149,212,10.2,,,,,,,eyra5urhrm92240e7qbll736d,A. Rebić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483369147,271,1,1,21,7,9dntj5dioj5ex52yrgwzxrq9l,0,70,68.6,2022-11-08T20:06:21.155Z,2022-11-09T01:09:50Z,3904078277,56,Left,3904078285,213,1.0,3904078281,141,86.3,3904078279,140,77.5,3904651535,178,,3904078283,212,14.4,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483369161,159,61,1,21,8,af91jdcs6x0bqkmdb78rokod2,0,19.7,8.6,2022-11-08T20:06:22.757Z,2022-11-09T01:09:54Z,3904651569,178,,3904078369,56,Back,,,,,,,,,,,,,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483369191,160,5,1,21,10,af91jdcs6x0bqkmdb78rokod2,0,21,-1.6,2022-11-08T20:06:24.735Z,2022-11-09T01:09:57Z,3904078481,56,Back,3904078943,233,272,3904078485,347,,,,,,,,,,,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483369275,272,5,1,21,10,9dntj5dioj5ex52yrgwzxrq9l,1,79,101.6,2022-11-08T20:06:24.735Z,2022-11-09T01:09:56Z,3904078905,347,,3904078903,56,Left,3904078927,233,160,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483369327,273,1,1,21,14,9dntj5dioj5ex52yrgwzxrq9l,1,78.6,100,2022-11-08T20:06:28.886Z,2022-11-09T01:10:03Z,3904079183,56,Left,3904079187,141,84.8,3904079181,107,,3904079185,140,64.2,3904079189,212,18.8,3904079191,213,3.8,,,,,,,dmrj53hcw8vcffxx0lfudbob9,F. Ballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483369363,274,1,1,21,19,9dntj5dioj5ex52yrgwzxrq9l,1,60.7,74.7,2022-11-08T20:06:33.388Z,2022-11-09T01:10:06Z,3904651685,178,,3904079363,213,4.3,3904079357,140,53.3,3904079361,212,21.3,3904079359,141,45.5,3904079355,56,Center,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483369449,275,1,1,21,21,9dntj5dioj5ex52yrgwzxrq9l,1,53.5,43,2022-11-08T20:06:36.027Z,2022-11-09T01:10:09Z,3904079795,212,32.7,3904079799,1,,3904079787,56,Right,3904079793,141,7.6,3904651695,178,,3904079791,140,74.6,3904079797,213,5.5,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483369491,276,1,1,21,27,9dntj5dioj5ex52yrgwzxrq9l,0,78.5,13.6,2022-11-08T20:06:41.557Z,2022-11-09T01:10:12Z,3904079997,140,96.7,3904565357,223,,3904079991,2,,3904651719,178,,3904079993,155,,3904079995,56,Center,3904080005,1,,3904079999,141,55.4,17au7v1ocl4zab872g59821yi,Junior Messias,3904565359,72,,3904080003,213,1.0,3904080217,233,161,3904080001,212,,,,,,34.3,,,,,,,,,,,,,,
2483369519,161,11,1,21,29,af91jdcs6x0bqkmdb78rokod2,1,3.3,38.9,2022-11-08T20:06:43.548Z,2022-11-09T01:10:17Z,3904080249,233,276,3904080159,56,Back,3904565391,378,,3904651769,388,,3904080161,88,,,,,,,,,,,eu9b86opw6n66vftu1r5alfqh,M. Carnesecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483369581,162,1,1,21,33,af91jdcs6x0bqkmdb78rokod2,1,10.8,33.5,2022-11-08T20:06:47.087Z,2022-11-09T01:10:19Z,3904080579,213,6.2,3904080731,189,,3904651773,178,,3904080575,141,32.2,3904080577,212,20.0,3904080569,123,,3904080571,56,Back,3904080573,140,29.8,eu9b86opw6n66vftu1r5alfqh,M. Carnesecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483369611,163,1,1,21,37,af91jdcs6x0bqkmdb78rokod2,1,29.7,32,2022-11-08T20:06:51.789Z,2022-11-09T01:10:23Z,3904080709,212,15.3,3904080705,140,32.9,3904080707,141,10.0,3904651821,178,,3904080703,56,Back,3904080711,213,4.9,,,,,,,a7gi41760sk45wbkpbps3njdh,M. Castagnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483369663,164,1,1,21,41,af91jdcs6x0bqkmdb78rokod2,0,47.1,7.6,2022-11-08T20:06:55.459Z,2022-11-09T01:10:27Z,3904080975,141,30.2,3904651845,178,,3904080979,213,0.6,3904080973,140,70.6,3904080971,56,Center,3904080977,212,29.1,,,,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483369669,277,49,1,21,43,9dntj5dioj5ex52yrgwzxrq9l,1,27.6,63.8,2022-11-08T20:06:57.159Z,2022-11-09T01:10:31Z,,,,,,,,,,,,,,,,,,,,,,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483369713,278,1,1,21,43,9dntj5dioj5ex52yrgwzxrq9l,1,27.6,63.8,2022-11-08T20:06:57.189Z,2022-11-09T01:10:37Z,3904081259,212,6.6,3904081255,140,33.1,3904081257,141,59.0,3904651945,178,,3904081261,213,5.8,3904081249,56,Back,,,,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483369835,279,1,1,21,46,9dntj5dioj5ex52yrgwzxrq9l,1,35.9,44,2022-11-08T20:07:01.021Z,2022-11-09T01:10:42Z,3904081905,56,Right,3904081909,141,18.4,3904081911,212,25.9,3904081907,140,54.1,3904652049,178,,3904081913,213,5.5,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483369845,280,3,1,21,55,9dntj5dioj5ex52yrgwzxrq9l,0,81.2,30,2022-11-08T20:07:09.099Z,2022-11-09T01:10:49Z,3904652095,178,,3904565557,465,,3904081945,56,Center,3904081947,286,,3904082167,233,165,,,,,,,,,,1dwwsz1i6v8zwh802ujwf7emt,D. Origi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483369889,165,7,1,21,55,af91jdcs6x0bqkmdb78rokod2,1,18.8,70,2022-11-08T20:07:09.551Z,2022-11-09T01:10:52Z,3904082147,233,280,3904082135,285,,3904082133,56,Back,3904652153,178,,3904565625,384,,,,,,,,,,,7ojvhhfvbtbn60sc50y4l2ctm,J. Vásquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483369891,166,49,1,21,56,af91jdcs6x0bqkmdb78rokod2,1,18,70.7,2022-11-08T20:07:11Z,2022-11-09T01:10:57Z,,,,,,,,,,,,,,,,,,,,,,,,,7ojvhhfvbtbn60sc50y4l2ctm,J. Vásquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483369943,167,1,1,21,58,af91jdcs6x0bqkmdb78rokod2,1,18,70.7,2022-11-08T20:07:12.150Z,2022-11-09T01:11:00Z,3904652199,178,,3904082405,212,19.2,3904082401,140,27.9,3904082407,213,1.0,3904082403,141,94.5,3904082399,56,Back,,,,,,,7ojvhhfvbtbn60sc50y4l2ctm,J. Vásquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483370013,168,1,1,22,1,af91jdcs6x0bqkmdb78rokod2,0,28.7,94.7,2022-11-08T20:07:15.670Z,2022-11-09T01:11:03Z,3904082757,140,76.9,3904082763,213,6.1,3904082761,212,52.0,3904652217,178,,3904082753,155,,3904082759,141,77.1,3904082765,1,,3904082755,56,Center,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483370005,281,49,1,22,5,9dntj5dioj5ex52yrgwzxrq9l,1,28.5,22.7,2022-11-08T20:07:19.700Z,2022-11-09T01:11:10Z,,,,,,,,,,,,,,,,,,,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
