id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2446357603,123,1,1,13,16,2tk2l9sgktwc9jhzqdd4mpdtb,1,30,79.4,2022-08-14T18:58:41.274Z,2022-08-15T04:17:30Z,3707685487,213,4.5,3707685485,212,23.7,3707685481,140,25.6,3707685483,141,45.2,3708938781,178,,3707685479,56,Back,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446357645,124,1,1,13,19,2tk2l9sgktwc9jhzqdd4mpdtb,1,27,42.1,2022-08-14T18:58:44.450Z,2022-08-15T04:17:34Z,3708938829,178,,3707685689,212,20.2,3707685691,213,5.1,3707685685,140,35.1,3707685683,56,Back,3707685687,141,15.2,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446357659,125,1,1,13,21,2tk2l9sgktwc9jhzqdd4mpdtb,1,35.3,15.2,2022-08-14T18:58:46.626Z,2022-08-15T04:17:39Z,3707685759,212,21.9,3708938875,178,,3707685761,213,5.9,3707685757,141,3.4,3707685753,56,Right,3707685755,140,54.7,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446357715,126,1,1,13,23,2tk2l9sgktwc9jhzqdd4mpdtb,1,54.7,3.4,2022-08-14T18:58:48.914Z,2022-08-15T04:17:43Z,3708938967,178,,3707686067,213,2.7,3707686059,56,Back,3707686065,212,10.8,3707686061,140,45.2,3707686063,141,9.5,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446357729,127,1,1,13,29,2tk2l9sgktwc9jhzqdd4mpdtb,1,45.5,8.5,2022-08-14T18:58:54.322Z,2022-08-15T04:17:51Z,3707686181,212,15.8,3707686183,213,6.1,3707686177,140,60.3,3708939097,178,,3707686175,56,Right,3707686179,141,4.0,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446357737,128,61,1,13,30,2tk2l9sgktwc9jhzqdd4mpdtb,0,59.8,4.4,2022-08-14T18:58:55.826Z,2022-08-15T04:17:59Z,3707686215,56,Right,3708939185,178,,,,,,,,,,,,,,,,,,,,8lgsqmwavspz4fv7t11rb6j9,R. Karsdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446357757,134,43,1,13,31,49rkyo4do8uwj06geomw0xr4i,1,0,0,2022-08-14T18:58:56.437Z,2022-08-14T18:59:05Z,3707686303,56,Back,3707686301,167,0,3707686305,285,0,3707686703,144,7,3707686339,233,128,,,,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446357781,129,5,1,13,31,2tk2l9sgktwc9jhzqdd4mpdtb,0,54,-1.5,2022-08-14T18:58:57.001Z,2022-08-15T04:18:09Z,3707687013,233,135,3707686473,347,,3707686471,56,Right,,,,,,,,,,,,,,,,8lgsqmwavspz4fv7t11rb6j9,R. Karsdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446357849,135,5,1,13,31,49rkyo4do8uwj06geomw0xr4i,1,46,101.5,2022-08-14T18:58:57.001Z,2022-08-15T04:18:09Z,3707686963,347,,3707686961,56,Back,3707686983,233,129,,,,,,,,,,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446357945,136,1,1,13,52,49rkyo4do8uwj06geomw0xr4i,0,51.6,100,2022-08-14T18:59:17.858Z,2022-08-15T04:18:15Z,3707687565,1,,3707687563,213,5.9,3707687559,212,22.9,3707687551,140,71.7,3707687555,141,89.1,3707687541,107,,3707687545,56,Left,,,,3ftcqipzb86lzdztg4j1oz2s5,F. Fazio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446357981,130,1,1,13,54,2tk2l9sgktwc9jhzqdd4mpdtb,1,31,11.8,2022-08-14T18:59:19.554Z,2022-08-15T04:18:21Z,3707687761,213,1.0,3707687759,212,12.9,3707687755,140,37.3,3707687753,56,Back,3708939431,178,,3707687757,141,28.1,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446357983,131,49,1,13,56,2tk2l9sgktwc9jhzqdd4mpdtb,1,37.6,29.2,2022-08-14T18:59:21.962Z,2022-08-15T04:18:30Z,,,,,,,,,,,,,,,,,,,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358031,132,1,1,13,58,2tk2l9sgktwc9jhzqdd4mpdtb,0,36.8,37.9,2022-08-14T18:59:23.747Z,2022-08-15T04:18:37Z,3707688039,1,,3707688029,56,Center,3707688037,213,0.4,3707688033,141,61.8,3707688027,155,,3707688035,212,44.4,3708939565,178,,3707688031,140,76.1,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358047,137,59,1,14,1,49rkyo4do8uwj06geomw0xr4i,1,0,0,2022-08-14T18:59:26.954Z,2022-08-15T04:18:49Z,3707688103,56,Back,,,,,,,,,,,,,,,,,,,,,,d1e3dsz9lf7g69g2l6zfurpp1,L. Sepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358055,138,61,1,14,1,49rkyo4do8uwj06geomw0xr4i,0,24.4,38.1,2022-08-14T18:59:27Z,2022-08-15T04:19:00Z,3707688141,56,Back,3708939781,178,,,,,,,,,,,,,,,,,,,,d1e3dsz9lf7g69g2l6zfurpp1,L. Sepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358073,133,61,1,14,2,2tk2l9sgktwc9jhzqdd4mpdtb,0,70.5,66.9,2022-08-14T18:59:28.169Z,2022-08-15T04:19:09Z,3708939855,178,,3707688259,56,Center,,,,,,,,,,,,,,,,,,,eu4xivu8i6yla9fcnuncx1ucp,N. Zaniolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358069,139,49,1,14,3,49rkyo4do8uwj06geomw0xr4i,1,24.1,37.5,2022-08-14T18:59:28.657Z,2022-08-15T04:19:16Z,,,,,,,,,,,,,,,,,,,,,,,,,d1e3dsz9lf7g69g2l6zfurpp1,L. Sepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358093,140,1,1,14,4,49rkyo4do8uwj06geomw0xr4i,1,24.1,37.5,2022-08-14T18:59:29.354Z,2022-08-15T04:19:21Z,3707688399,140,34.1,3707688397,56,Back,3707688403,212,11.0,3708939961,178,,3707688405,213,0.3,3707688401,141,42.2,,,,,,,d1e3dsz9lf7g69g2l6zfurpp1,L. Sepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358123,141,1,1,14,6,49rkyo4do8uwj06geomw0xr4i,1,37.2,42.7,2022-08-14T18:59:31.880Z,2022-08-15T04:19:30Z,3707688583,56,Back,3707688585,140,45.9,3708940027,178,,3707688587,141,59.2,3707688591,213,0.9,3707688589,212,14.5,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358127,142,3,1,14,8,49rkyo4do8uwj06geomw0xr4i,0,44.6,56.7,2022-08-14T18:59:34.113Z,2022-08-15T04:19:36Z,3707688619,56,Back,3708940065,178,,3707691885,233,134,3707688621,286,,3708685437,464,,,,,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358137,134,7,1,14,8,2tk2l9sgktwc9jhzqdd4mpdtb,0,55.4,43.3,2022-08-14T18:59:34.154Z,2022-08-15T04:19:43Z,3708685521,385,,3707688759,233,142,3707688687,285,,3708940133,178,,3707688685,56,Center,,,,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358151,143,50,1,14,10,49rkyo4do8uwj06geomw0xr4i,1,43.4,58.8,2022-08-14T18:59:35.431Z,2022-08-15T04:20:25Z,3707688745,286,,3707688743,56,Back,3707691795,233,135,,,,,,,,,,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358155,135,7,1,14,10,2tk2l9sgktwc9jhzqdd4mpdtb,0,56.6,41.2,2022-08-14T18:59:35.463Z,2022-08-15T04:20:22Z,3707688767,56,Center,3707688769,285,,3708685751,385,,3707688823,233,143,3708940297,178,,,,,,,,,,,93i0gcndi2m8giqqcm4knduxh,P. Dybala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358603,148,1,1,14,10,49rkyo4do8uwj06geomw0xr4i,0,43.3,63.2,2022-08-14T18:59:36.074Z,2022-08-15T04:20:31Z,3708940539,178,,3707691483,212,11.6,3707691477,56,Back,3707691485,213,4.2,3707691481,141,48.7,3707691479,140,37.5,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358195,136,4,1,14,15,2tk2l9sgktwc9jhzqdd4mpdtb,1,60.8,54.7,2022-08-14T18:59:40.377Z,2022-08-15T04:20:37Z,3707689135,233,144,3707689047,286,,3707689039,13,,3707689045,265,,3707689041,56,Center,3707689043,152,,,,,,,,eu4xivu8i6yla9fcnuncx1ucp,N. Zaniolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358201,144,4,1,14,15,49rkyo4do8uwj06geomw0xr4i,0,39.2,45.3,2022-08-14T18:59:40.378Z,2022-08-15T04:20:36Z,3707689139,233,136,3707689093,285,,3707689091,265,,3708940605,389,,3707689081,13,,3707689083,56,Back,3707689087,152,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358217,137,1,1,14,18,2tk2l9sgktwc9jhzqdd4mpdtb,1,58.2,57.9,2022-08-14T18:59:44.226Z,2022-08-15T04:20:43Z,3707689229,152,,3707689239,213,0.4,3707689227,5,,3707689233,140,64.5,3707689235,141,62.4,3707689231,56,Center,3707689237,212,7.3,3708940663,178,,eu4xivu8i6yla9fcnuncx1ucp,N. Zaniolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358245,138,1,1,14,20,2tk2l9sgktwc9jhzqdd4mpdtb,1,65.9,62.1,2022-08-14T18:59:46.073Z,2022-08-15T04:20:54Z,3707689433,56,Center,3707689435,140,69.3,3707689441,213,5.1,3707689437,141,48.7,3707689439,212,9.8,3708940755,178,,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358269,139,1,1,14,23,2tk2l9sgktwc9jhzqdd4mpdtb,1,70.2,60,2022-08-14T18:59:48.842Z,2022-08-15T04:21:00Z,3707689613,141,81.6,3707689611,140,78.8,3707689615,212,17.2,3707689617,213,1.0,3708940791,178,,3707689609,56,Left,,,,,,,93i0gcndi2m8giqqcm4knduxh,P. Dybala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358281,140,3,1,14,26,2tk2l9sgktwc9jhzqdd4mpdtb,1,83.1,81.4,2022-08-14T18:59:51.986Z,2022-08-15T04:21:08Z,3707689667,286,,3707689691,233,145,3708687081,464,,3707689665,56,Left,3708940877,178,,,,,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358271,145,45,1,14,26,49rkyo4do8uwj06geomw0xr4i,0,16.9,18.6,2022-08-14T18:59:51.986Z,2022-08-15T04:21:08Z,3707689725,233,140,3707689633,285,,3707689631,56,Back,,,,,,,,,,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358343,141,1,1,14,28,2tk2l9sgktwc9jhzqdd4mpdtb,1,79.7,73.7,2022-08-14T18:59:53.409Z,2022-08-15T04:21:13Z,3707690039,212,5.5,3707690035,140,76.7,3707690033,56,Center,3707690037,141,67.1,3708940929,178,,3707690041,213,4.1,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358395,142,1,1,14,34,2tk2l9sgktwc9jhzqdd4mpdtb,1,78.2,86.7,2022-08-14T18:59:59.946Z,2022-08-15T04:21:26Z,3708941051,178,,3707690299,56,Left,3707690307,213,2.9,3707690303,141,90.2,3707690305,212,11.2,3707690301,140,67.8,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358407,143,1,1,14,37,2tk2l9sgktwc9jhzqdd4mpdtb,1,58.5,78.2,2022-08-14T19:00:02.732Z,2022-08-15T04:21:31Z,3707690345,56,Center,3707690353,213,5.2,3707690351,212,12.3,3707690347,140,63.5,3708941107,178,,3707690349,141,61.8,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358441,144,1,1,14,40,2tk2l9sgktwc9jhzqdd4mpdtb,1,63.5,61.8,2022-08-14T19:00:05.235Z,2022-08-15T04:21:35Z,3707690567,56,Center,3708941175,178,,3707690575,213,4.7,3707690571,141,25.4,3707690569,140,63.4,3707690573,212,24.8,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358463,145,1,1,14,44,2tk2l9sgktwc9jhzqdd4mpdtb,0,64.2,25,2022-08-14T19:00:09.441Z,2022-08-15T04:21:40Z,3707690701,212,20.5,3707690695,56,Right,3708941231,178,,3707690703,213,6.1,3707690697,140,83.4,3707690699,141,19.9,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358479,146,8,1,14,45,49rkyo4do8uwj06geomw0xr4i,1,19.2,82.3,2022-08-14T19:00:10.952Z,2022-08-15T04:21:49Z,3708941327,389,,3707690763,56,Back,3708688191,385,,,,,,,,,,,,,,,,,3ftcqipzb86lzdztg4j1oz2s5,F. Fazio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358521,146,5,1,14,47,2tk2l9sgktwc9jhzqdd4mpdtb,1,76.8,-1.1,2022-08-14T19:00:12.947Z,2022-08-15T04:21:52Z,3707691013,347,,3707691031,233,147,3707691011,56,Right,,,,,,,,,,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358495,147,5,1,14,47,49rkyo4do8uwj06geomw0xr4i,0,23.2,101.1,2022-08-14T19:00:12.947Z,2022-08-15T04:21:52Z,3707691039,233,146,3707690835,347,,3707690833,56,Back,,,,,,,,,,,,,,,,3ftcqipzb86lzdztg4j1oz2s5,F. Fazio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358565,147,1,1,14,49,2tk2l9sgktwc9jhzqdd4mpdtb,1,78.9,0,2022-08-14T19:00:15.179Z,2022-08-15T04:22:04Z,3707691255,107,,3707691271,1,,3707691269,213,2.6,3707691265,141,16.1,3707691261,140,60.7,3707691267,212,22.6,3707691259,56,Right,,,,8lgsqmwavspz4fv7t11rb6j9,R. Karsdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358577,148,1,1,14,53,2tk2l9sgktwc9jhzqdd4mpdtb,1,59.1,17.3,2022-08-14T19:00:18.881Z,2022-08-15T04:22:10Z,3707691339,141,42.5,3707691343,213,2.3,3708941505,178,,3707691337,140,44.7,3707691341,212,22.9,3707691335,56,Back,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358641,149,1,1,14,56,2tk2l9sgktwc9jhzqdd4mpdtb,1,44.6,42.5,2022-08-14T19:00:21.508Z,2022-08-15T04:22:13Z,3707691659,56,Center,3707691667,213,1.3,3707691663,141,73.2,3708941529,178,,3707691665,212,22.0,3707691661,140,51.1,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358661,150,1,1,14,59,2tk2l9sgktwc9jhzqdd4mpdtb,1,51.7,69.6,2022-08-14T19:00:25.068Z,2022-08-15T03:48:57Z,3707691769,212,13.0,3707691771,213,5.7,3707691767,141,58.4,3707691763,56,Center,3708917573,178,,3707691765,140,61.7,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358687,151,1,1,15,1,2tk2l9sgktwc9jhzqdd4mpdtb,1,61.7,61.4,2022-08-14T19:00:26.721Z,2022-08-15T03:49:02Z,3707691927,213,1.6,3708917663,178,,3707691925,212,19.9,3707691921,140,60.3,3707691923,141,90.6,3707691919,56,Left,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358739,152,1,1,15,5,2tk2l9sgktwc9jhzqdd4mpdtb,1,56.4,88.8,2022-08-14T19:00:30.250Z,2022-08-15T03:49:08Z,3707692249,213,4.4,3707692245,141,41.0,3707692241,56,Back,3707692243,140,47.9,3707692251,1,,3707692247,212,33.7,3708917791,178,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358779,153,1,1,15,8,2tk2l9sgktwc9jhzqdd4mpdtb,1,47,38.3,2022-08-14T19:00:34.026Z,2022-08-15T03:49:18Z,3708917933,178,,3707692529,140,56.1,3707692533,212,20.7,3707692527,56,Right,3707692535,213,5.2,3707692531,141,11.3,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358819,154,1,1,15,12,2tk2l9sgktwc9jhzqdd4mpdtb,1,57.6,14,2022-08-14T19:00:37.757Z,2022-08-15T03:49:27Z,3708918075,178,,3707692735,56,Center,3707692741,212,10.5,3707692743,213,1.3,3707692737,140,60.4,3707692739,141,28.9,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446577043,814,43,1,15,14,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2022-08-14T19:00:39.637Z,2022-08-15T04:42:08Z,3708953587,144,82,3708953473,178,0,,,,,,,,,,,,,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358847,155,1,1,15,16,2tk2l9sgktwc9jhzqdd4mpdtb,1,63.4,26.8,2022-08-14T19:00:41.398Z,2022-08-15T03:49:35Z,3708918179,178,,3707692919,213,1.6,3707692915,141,36.8,3707692911,56,Center,3707692913,140,63.2,3707692917,212,6.8,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358857,156,1,1,15,18,2tk2l9sgktwc9jhzqdd4mpdtb,1,66,40.4,2022-08-14T19:00:43.517Z,2022-08-15T03:49:41Z,3707692977,213,2.5,3708918251,178,,3707692973,141,51.9,3707692969,56,Center,3707692975,212,12.5,3707692971,140,56.7,,,,,,,93i0gcndi2m8giqqcm4knduxh,P. Dybala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358941,157,1,1,15,19,2tk2l9sgktwc9jhzqdd4mpdtb,1,56.7,51.9,2022-08-14T19:00:45.010Z,2022-08-15T03:49:54Z,3707693435,140,63.5,3707693433,56,Left,3707693437,141,80.9,3707693441,213,1.2,3708918469,178,,3707693439,212,21.0,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358969,158,1,1,15,26,2tk2l9sgktwc9jhzqdd4mpdtb,1,69,72.6,2022-08-14T19:00:51.390Z,2022-08-15T03:50:07Z,3707693629,141,43.1,3707693625,56,Center,3708918677,178,,3707693631,212,27.3,3707693633,213,5.5,3707693627,140,86.7,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446358973,159,61,1,15,27,2tk2l9sgktwc9jhzqdd4mpdtb,0,86.7,43.1,2022-08-14T19:00:52.362Z,2022-08-15T03:50:17Z,3707693649,56,Center,3708918819,178,,,,,,,,,,,,,,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446359053,149,12,1,15,28,49rkyo4do8uwj06geomw0xr4i,1,14.1,59.3,2022-08-14T19:00:53.520Z,2022-08-15T03:50:23Z,3707694045,140,56.2,3707694051,213,0.0,3707694043,56,Center,3707694047,141,61.0,3708918927,178,,3707694049,212,44.2,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446359099,160,1,1,15,32,2tk2l9sgktwc9jhzqdd4mpdtb,1,41.4,37.9,2022-08-14T19:00:58.180Z,2022-08-15T03:50:32Z,3708919073,178,,3707694355,212,20.4,3707694351,140,44.7,3707694353,141,67.5,3707694349,56,Back,3707694357,213,1.4,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446359153,161,1,1,15,36,2tk2l9sgktwc9jhzqdd4mpdtb,1,43.8,69,2022-08-14T19:01:01.838Z,2022-08-15T03:50:39Z,3707694687,141,36.7,3707694689,212,22.5,3707694691,213,4.5,3707694685,140,39.2,3707694683,56,Back,3708919173,178,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446359177,162,1,1,15,41,2tk2l9sgktwc9jhzqdd4mpdtb,1,46.5,40.9,2022-08-14T19:01:06.852Z,2022-08-15T03:50:47Z,3707694829,141,40.4,3707694825,56,Center,3708919303,178,,3707694831,212,12.9,3707694827,140,58.8,3707694833,213,6.3,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446359231,163,1,1,15,43,2tk2l9sgktwc9jhzqdd4mpdtb,1,54.7,41.6,2022-08-14T19:01:09.042Z,2022-08-15T03:50:52Z,3707695065,212,25.7,3707695061,140,43.6,3708919415,178,,3707695063,141,75.3,3707695067,213,2.0,3707695059,56,Back,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446359307,164,1,1,15,47,2tk2l9sgktwc9jhzqdd4mpdtb,1,44.7,76.4,2022-08-14T19:01:12.406Z,2022-08-15T03:51:02Z,3707695473,213,0.7,3707695469,141,92.7,3707695471,212,16.9,3707695467,140,56.8,3708919603,178,,3707695463,56,Left,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446359367,165,1,1,15,52,2tk2l9sgktwc9jhzqdd4mpdtb,1,51.8,82.5,2022-08-14T19:01:17.510Z,2022-08-15T03:51:11Z,3708919823,178,,3707695875,56,Back,3707695881,212,25.9,3707695883,213,3.9,3707695877,140,33.2,3707695879,141,57.5,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446359411,166,1,1,15,56,2tk2l9sgktwc9jhzqdd4mpdtb,1,32.6,50,2022-08-14T19:01:21.875Z,2022-08-15T03:51:18Z,3707696103,141,19.9,3707696101,140,43.4,3707696105,212,23.4,3707696099,56,Back,3708919937,178,,3707696107,213,5.2,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446359439,167,1,1,15,59,2tk2l9sgktwc9jhzqdd4mpdtb,0,43.3,18.7,2022-08-14T19:01:25.006Z,2022-08-15T03:51:26Z,3707696257,213,6.2,3708920147,178,,3707696247,56,Right,3707696255,212,42.2,3707696253,141,12.4,3707696245,155,,3707696249,140,83.3,3707696259,1,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446359461,150,49,1,16,2,49rkyo4do8uwj06geomw0xr4i,1,23,94,2022-08-14T19:01:27.568Z,2022-08-15T03:51:35Z,,,,,,,,,,,,,,,,,,,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446359511,151,1,1,16,4,49rkyo4do8uwj06geomw0xr4i,1,23,94,2022-08-14T19:01:29.767Z,2022-08-15T03:51:42Z,3707696687,56,Back,3707696689,140,27.4,3707696691,141,85.3,3707696693,212,7.5,3707696697,213,5.4,3708920425,178,,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
