id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/22/id,qualifier/22/qualifierId,assist,qualifier/16/value
2505242425,14,44,1,0,44,bqbbqm98ud8obe45ds9ohgyrd,1,66,24.4,2023-02-07T19:47:22.706Z,2023-02-08T03:38:16Z,4019163049,233,10,4019162929,56,Center,4019162933,286,,,,,,,,,,,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505242439,10,44,1,0,44,49rkyo4do8uwj06geomw0xr4i,0,34,75.6,2023-02-07T19:47:22.707Z,2023-02-08T02:01:36Z,4019163013,285,,4019163109,233,14,4019163011,56,Back,,,,,,,,,,,,,,,,240qnsj5nj6l6s3cc618691at,K. Piątek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505242455,15,1,1,0,44,bqbbqm98ud8obe45ds9ohgyrd,0,68.2,25.7,2023-02-07T19:47:22.810Z,2023-02-08T03:38:16Z,4019500195,388,,4019163093,141,33.4,4019163097,213,0.5,4019163091,140,78.1,4019163087,3,,4019163095,212,11.6,4019163089,56,Center,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505242469,11,44,1,0,45,49rkyo4do8uwj06geomw0xr4i,1,21.4,63,2023-02-07T19:47:24.282Z,2023-02-08T03:38:16Z,4019163171,285,,4019163207,233,16,4019163169,56,Back,,,,,,,,,,,,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505242457,16,44,1,0,45,bqbbqm98ud8obe45ds9ohgyrd,0,78.6,37,2023-02-07T19:47:24.283Z,2023-02-08T02:01:44Z,4019163117,56,Center,4019163119,286,,4019163227,233,11,,,,,,,,,,,,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505242487,12,1,1,0,45,49rkyo4do8uwj06geomw0xr4i,0,23.8,59.2,2023-02-07T19:47:24.319Z,2023-02-08T03:38:17Z,4019163255,212,1.3,4019500225,388,,4019163251,140,24.6,4019163253,141,57.7,4019163257,213,5.4,4019163249,56,Back,4019163247,3,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505242463,17,61,1,0,45,bqbbqm98ud8obe45ds9ohgyrd,1,78,33.2,2023-02-07T19:47:24.327Z,2023-02-08T02:01:54Z,4019500245,15,,4019500247,388,,4019163149,56,Center,,,,,,,,,,,,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505242503,13,1,1,0,47,49rkyo4do8uwj06geomw0xr4i,0,30.8,72.4,2023-02-07T19:47:25.773Z,2023-02-08T02:02:05Z,4019500271,178,,4019163355,140,28.7,4019163361,213,4.5,4019163351,157,,4019163357,141,55.3,4019163353,56,Back,4019163363,1,,4019163359,212,11.8,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505242515,18,61,1,0,50,bqbbqm98ud8obe45ds9ohgyrd,0,74.9,46.1,2023-02-07T19:47:29.308Z,2023-02-08T02:02:12Z,4019500289,178,,4019163415,56,Center,4019500287,21,,,,,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505242547,14,1,1,0,52,49rkyo4do8uwj06geomw0xr4i,1,18.7,53.6,2023-02-07T19:47:30.912Z,2023-02-08T02:02:16Z,4019163561,140,7.2,4019163565,212,12.3,4019163559,56,Back,4019500301,178,,4019163563,141,50.2,4019163567,213,3.3,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505242593,15,1,1,0,54,49rkyo4do8uwj06geomw0xr4i,0,7.2,50.2,2023-02-07T19:47:32.684Z,2023-02-08T02:02:21Z,4019163753,140,61.3,4019163757,212,57.1,4019163749,157,,4019500313,178,,4019163759,213,6.2,4019163755,141,41.1,4019163761,1,,4019163751,56,Center,2luxnwcabb7msig7odfq5p5g5,G. Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505242591,19,49,1,0,59,bqbbqm98ud8obe45ds9ohgyrd,1,38.9,62.4,2023-02-07T19:47:38.154Z,2023-02-08T02:02:31Z,,,,,,,,,,,,,,,,,,,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505242625,20,1,1,1,1,bqbbqm98ud8obe45ds9ohgyrd,1,36.3,67.4,2023-02-07T19:47:39.691Z,2023-02-08T02:02:34Z,4019163891,56,Back,4019163895,141,51.9,4019500355,178,,4019163899,213,3.5,4019163893,140,8.9,4019163897,212,30.6,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505242639,21,1,1,1,4,bqbbqm98ud8obe45ds9ohgyrd,1,8.8,50.1,2023-02-07T19:47:43.481Z,2023-02-08T02:02:36Z,4019163979,141,25.3,4019163983,213,5.1,4019163981,212,18.2,4019163975,56,Back,4019500369,178,,4019163977,140,15.4,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505242665,22,1,1,1,6,bqbbqm98ud8obe45ds9ohgyrd,1,15,25.4,2023-02-07T19:47:45.028Z,2023-02-08T02:02:39Z,4019164097,213,2.2,4019164093,141,50.1,4019164089,56,Back,4019164095,212,20.7,4019500385,178,,4019164091,140,3.5,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505242685,23,1,1,1,9,bqbbqm98ud8obe45ds9ohgyrd,1,3.5,50.1,2023-02-07T19:47:47.563Z,2023-02-08T02:02:40Z,4019500389,178,,4019164183,213,1.4,4019164175,56,Back,4019164179,141,68.6,4019164181,212,12.8,4019164177,140,5.5,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505242713,24,1,1,1,11,bqbbqm98ud8obe45ds9ohgyrd,1,6,68.1,2023-02-07T19:47:49.793Z,2023-02-08T02:03:12Z,4019500471,178,,4019164317,141,48.8,4019164313,56,Back,4019164319,212,13.6,4019164315,140,2.6,4019164321,213,4.4,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505242751,25,1,1,1,14,bqbbqm98ud8obe45ds9ohgyrd,1,3.1,37.3,2023-02-07T19:47:53.156Z,2023-02-08T02:03:14Z,4019164487,56,Back,4019164491,141,4.0,4019164489,140,31.8,4019164495,213,5.6,4019500475,178,,4019164485,155,,4019164493,212,37.7,4019164497,1,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505242761,26,1,1,1,16,bqbbqm98ud8obe45ds9ohgyrd,0,28.9,4.8,2023-02-07T19:47:55.159Z,2023-02-08T02:03:21Z,4019164527,3,,4019164533,141,19.8,4019164537,213,1.2,4019164529,56,Back,4019500485,178,,4019164531,140,33.2,4019164535,212,11.2,,,,9pe3yqjsmcjtxdx7bdne3d4ut,M. De Sciglio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505308811,1052,43,1,1,19,49rkyo4do8uwj06geomw0xr4i,1,0,0,2023-02-07T19:47:57.705Z,2023-02-08T02:55:33Z,4019508653,144,67,4019508647,233,960,,,,,,,,,,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505308809,960,43,1,1,19,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2023-02-07T19:47:57.706Z,2023-02-08T02:55:33Z,4019508655,144,67,4019508651,233,1052,,,,,,,,,,,,,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505308817,1053,67,1,1,19,49rkyo4do8uwj06geomw0xr4i,1,74,74,2023-02-07T19:47:57.709Z,2023-02-08T03:38:17Z,4019508667,233,962,,,,,,,,,,,,,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505308815,962,67,1,1,19,bqbbqm98ud8obe45ds9ohgyrd,0,26,26,2023-02-07T19:47:57.710Z,2023-02-08T02:55:46Z,4019508671,233,1053,,,,,,,,,,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505242801,16,1,1,1,19,49rkyo4do8uwj06geomw0xr4i,1,70.8,76.5,2023-02-07T19:47:57.721Z,2023-02-08T03:38:17Z,4019164715,141,93.9,4019500499,178,,4019164711,56,Left,4019164713,140,69.1,4019164717,212,12.0,4019164719,213,1.7,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505242805,17,49,1,1,20,49rkyo4do8uwj06geomw0xr4i,1,69.1,93.9,2023-02-07T19:47:59.187Z,2023-02-08T02:03:37Z,,,,,,,,,,,,,,,,,,,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505242841,18,1,1,1,20,49rkyo4do8uwj06geomw0xr4i,1,72.8,96.9,2023-02-07T19:47:59.242Z,2023-02-08T02:03:40Z,4019164877,56,Left,4019164881,141,88.6,4019164879,140,66.0,4019500521,178,,4019164885,213,3.8,4019164883,212,9.1,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505267357,439,61,1,1,21,49rkyo4do8uwj06geomw0xr4i,1,66.4,92.2,2023-02-07T19:47:59.591Z,2023-02-08T02:03:46Z,4019500539,178,,4019295707,56,Left,,,,,,,,,,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505242883,19,1,1,1,24,49rkyo4do8uwj06geomw0xr4i,1,65.1,70.5,2023-02-07T19:48:03.277Z,2023-02-08T02:03:50Z,4019165083,141,29.6,4019165087,213,4.7,4019165079,56,Center,4019165085,212,27.9,4019165081,140,63.7,4019500559,178,,,,,,,,a6lo3s66xv87llkhwveoq1vqh,H. Nicolussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505242897,20,1,1,1,29,49rkyo4do8uwj06geomw0xr4i,1,67.7,22.4,2023-02-07T19:48:07.630Z,2023-02-08T02:03:59Z,4019165173,213,5.8,4019165169,141,7.8,4019165167,140,84.2,4019165171,212,20.0,4019165165,56,Right,4019500571,178,,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505242919,21,1,1,1,31,49rkyo4do8uwj06geomw0xr4i,0,85.3,7.6,2023-02-07T19:48:10.016Z,2023-02-08T02:04:01Z,4019500579,178,,4019165275,1,,4019165261,2,,4019451581,20,,4019451579,224,,4019165271,212,35.4,4019165265,56,Center,4019165269,141,53.1,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,4019165273,213,1.1,4019165267,140,100.0,4019165263,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
