id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/15/value
2519054503,98,52,1,8,19,7gnly6999wao1xarwct4p8fe9,1,4.8,30.5,2023-03-12T11:41:41.628Z,2023-03-12T20:16:57Z,4094602151,178,,4093420931,377,,,,,,,,,,,,,,,,,,,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519054671,99,1,1,8,30,7gnly6999wao1xarwct4p8fe9,1,13.6,52.8,2023-03-12T11:41:53.034Z,2023-03-12T20:17:04Z,4092142713,141,69.3,4092142707,123,,4092142715,212,11.6,4092142709,56,Back,4092142711,140,16.5,4092142717,213,1.3,4094602631,178,,,,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519054689,100,1,1,8,39,7gnly6999wao1xarwct4p8fe9,1,32,73.8,2023-03-12T11:42:01.767Z,2023-03-12T20:17:12Z,4092142811,141,64.0,4094603181,178,,4092142809,140,35.8,4092142815,213,5.3,4092142807,56,Back,4092142813,212,7.8,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519054727,101,1,1,8,41,7gnly6999wao1xarwct4p8fe9,1,31.2,64,2023-03-12T11:42:03.848Z,2023-03-12T20:17:17Z,4092142989,212,24.3,4092142987,141,52.7,4094603375,178,,4092142991,213,3.5,4092142983,56,Back,4092142985,140,9.2,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519054767,102,1,1,8,44,7gnly6999wao1xarwct4p8fe9,1,9.2,52.7,2023-03-12T11:42:06.387Z,2023-03-12T20:17:19Z,4092143241,141,67.0,4092143237,56,Back,4092143243,212,14.3,4094603561,178,,4092143245,213,0.7,4092143239,140,19.2,,,,,,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519054787,103,1,1,8,47,7gnly6999wao1xarwct4p8fe9,1,11.6,79.4,2023-03-12T11:42:09.742Z,2023-03-12T20:17:23Z,4092143317,56,Back,4092143325,213,0.8,4092143323,212,11.9,4092143319,140,19.4,4094603791,178,,4092143321,141,92.0,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519054799,104,1,1,8,49,7gnly6999wao1xarwct4p8fe9,0,19.4,92,2023-03-12T11:42:11.488Z,2023-03-12T20:17:26Z,4092143415,140,47.4,4094604045,178,,4092143421,213,5.9,4092143413,56,Back,4092143417,141,73.5,4092143411,155,,4092143419,212,32.0,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519054811,69,1,1,8,51,bi1fxjrncd0ram0oi7ja1jyuo,1,52.5,34.8,2023-03-12T11:42:13.805Z,2023-03-12T20:17:32Z,4092143463,56,Center,4094604429,388,,4092143465,140,61.3,4092143469,212,9.5,4092143461,3,,4092143471,213,6.1,4092143467,141,31.8,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519054815,70,49,1,8,52,bi1fxjrncd0ram0oi7ja1jyuo,1,60.9,31.3,2023-03-12T11:42:14.320Z,2023-03-12T20:17:37Z,,,,,,,,,,,,,,,,,,,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519054857,71,1,1,8,54,bi1fxjrncd0ram0oi7ja1jyuo,1,61.1,30.1,2023-03-12T11:42:16.450Z,2023-03-12T20:17:42Z,4092143689,212,18.8,4092143681,140,71.5,4094604863,178,,4092143693,213,5.3,4092143679,56,Right,4092143685,141,7.6,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519054861,72,3,1,8,56,bi1fxjrncd0ram0oi7ja1jyuo,0,72.2,6.8,2023-03-12T11:42:18.232Z,2023-03-12T20:17:49Z,4092143801,233,105,4092143709,286,,4094605361,178,,4092143707,56,Right,4093420947,465,,,,,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519054881,105,7,1,8,56,7gnly6999wao1xarwct4p8fe9,0,27.8,93.2,2023-03-12T11:42:18.308Z,2023-03-12T20:17:53Z,4092143791,285,,4092143789,56,Back,4092143793,233,72,4094605639,389,,4093420949,383,,,,,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519299575,866,3,1,8,56,bi1fxjrncd0ram0oi7ja1jyuo,0,71.3,8.4,2023-03-12T11:42:18.986Z,2023-03-12T20:17:59Z,4093420971,56,Right,4093420977,467,9ak3zczupeken1itsmkherbh1,4093420973,286,,4093420975,465,,4094605949,178,,,,,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519054877,73,4,1,8,57,bi1fxjrncd0ram0oi7ja1jyuo,1,71.3,6.5,2023-03-12T11:42:19.833Z,2023-03-12T20:18:04Z,4092143763,13,,4092143773,286,,4092143901,233,106,4092143771,265,,4092143769,152,,4092143767,56,Right,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519054903,106,4,1,8,57,7gnly6999wao1xarwct4p8fe9,0,28.7,93.5,2023-03-12T11:42:19.834Z,2023-03-12T20:18:03Z,4092143879,265,,4092143877,152,,4092143873,13,,4092143913,233,73,4092143875,56,Back,4092143881,285,,4094606185,178,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519055193,74,1,1,9,35,bi1fxjrncd0ram0oi7ja1jyuo,0,73.7,8.6,2023-03-12T11:42:57.701Z,2023-03-12T20:18:07Z,4092145487,5,,4092145497,141,43.3,4093420985,224,,4092145485,2,,4092145493,56,Center,4092145495,140,88.5,4093420987,20,,4092145491,152,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,4092145499,212,28.3,4092145489,155,,,4092145501,213,4094606405,178,,,,,1.0,,,,,,,,,,,,,,,,,,,
2519055219,107,12,1,9,36,7gnly6999wao1xarwct4p8fe9,1,12.6,58.5,2023-03-12T11:42:58.829Z,2023-03-12T20:18:13Z,4092145651,212,13.7,4094606693,388,,4092145645,56,Back,4092145649,141,45.1,4092145653,213,3.9,4092145685,15,,4092145647,140,2.9,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519055239,108,44,1,9,38,7gnly6999wao1xarwct4p8fe9,1,3.2,47.6,2023-03-12T11:43:00.821Z,2023-03-12T21:15:09Z,4092145777,56,Back,4092145779,285,,4092145837,233,75,,,,,,,,,,,,,,,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519055233,75,44,1,9,38,bi1fxjrncd0ram0oi7ja1jyuo,0,96.8,52.4,2023-03-12T11:43:00.822Z,2023-03-12T20:18:22Z,4092145865,233,108,4092145747,286,,4092145745,56,Center,,,,,,,,,,,,,,,,dd7i0ps16hldpriliccyvxct0,JoanGonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519055253,109,11,1,9,38,7gnly6999wao1xarwct4p8fe9,1,2.9,45.1,2023-03-12T11:43:01.034Z,2023-03-12T21:15:09Z,4092145835,88,,4094607343,388,,4093421021,378,,4092145833,56,Back,,,,,,,,,,,,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519055249,76,43,1,9,42,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2023-03-12T11:43:05.139Z,2023-03-12T11:43:07Z,4092145927,144,56,4092145819,56,Center,,,,,,,,,,,,,,,,,,,dd7i0ps16hldpriliccyvxct0,JoanGonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519055407,110,1,1,9,48,7gnly6999wao1xarwct4p8fe9,1,11.6,44.6,2023-03-12T11:43:10.438Z,2023-03-12T20:18:28Z,4092146641,123,,4092146649,212,18.2,4092146647,141,67.5,4094607503,178,,4092146643,56,Back,4092146651,213,1.0,4092146645,140,20.6,,,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519055431,111,1,1,9,55,7gnly6999wao1xarwct4p8fe9,1,35.3,71.4,2023-03-12T11:43:18.058Z,2023-03-12T20:18:33Z,4092146777,212,11.8,4092146779,213,1.6,4092146771,56,Back,4094607729,178,,4092146775,141,88.7,4092146773,140,35.2,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519055471,112,1,1,9,57,7gnly6999wao1xarwct4p8fe9,1,31.3,87.8,2023-03-12T11:43:20.094Z,2023-03-12T20:18:36Z,4094607887,178,,4092146965,141,61.5,4092146967,212,27.5,4092146961,56,Back,4092146969,213,3.8,4092146963,140,11.4,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519055511,113,1,1,10,1,7gnly6999wao1xarwct4p8fe9,1,10.7,60,2023-03-12T11:43:23.365Z,2023-03-12T20:18:41Z,4092147195,141,27.3,4092147193,140,12.7,4094608231,178,,4092147197,212,22.3,4092147199,213,4.8,4092147191,56,Back,,,,,,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519055539,114,1,1,10,3,7gnly6999wao1xarwct4p8fe9,1,12.5,27.1,2023-03-12T11:43:25.894Z,2023-03-12T20:18:45Z,4094608445,178,,4092147345,213,5.4,4092147339,140,23.8,4092147341,141,4.0,4092147337,56,Back,4092147343,212,19.7,,,,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519055573,115,1,1,10,5,7gnly6999wao1xarwct4p8fe9,1,23.8,4,2023-03-12T11:43:28.144Z,2023-03-12T20:18:46Z,4092147513,56,Back,4092147521,213,1.2,4092147515,140,27.9,4092147519,212,12.5,4092147517,141,21.3,4094608581,178,,,,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519055653,116,1,1,10,8,7gnly6999wao1xarwct4p8fe9,1,28.1,25,2023-03-12T11:43:30.762Z,2023-03-12T20:18:50Z,4092147877,155,,4092147895,1,,4092147879,196,,4092147893,213,1.3,4092147885,140,40.8,4092147889,141,87.1,4092147881,56,Back,4094608839,178,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,4092147891,212,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519055661,117,44,1,10,11,7gnly6999wao1xarwct4p8fe9,1,42.4,86.6,2023-03-12T11:43:33.922Z,2023-03-12T21:15:09Z,4092147947,285,,4092147989,233,77,4092147945,56,Back,,,,,,,,,,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519055647,77,44,1,10,11,bi1fxjrncd0ram0oi7ja1jyuo,0,57.6,13.4,2023-03-12T11:43:33.923Z,2023-03-12T20:57:42Z,4092147863,286,,4092147993,233,117,4092147861,56,Right,,,,,,,,,,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519055747,118,1,1,10,13,7gnly6999wao1xarwct4p8fe9,1,38.9,89.4,2023-03-12T11:43:35.525Z,2023-03-12T20:19:00Z,4092148405,213,3.6,4092148399,140,27.9,4092148397,56,Back,4092148401,141,80.5,4092148403,212,13.0,4094609539,178,,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519055771,119,1,1,10,19,7gnly6999wao1xarwct4p8fe9,1,31.7,74.4,2023-03-12T11:43:41.924Z,2023-03-12T20:19:03Z,4092148541,141,64.9,4092148545,213,5.2,4092148539,140,34.6,4092148543,212,7.1,4094609707,178,,4092148537,56,Back,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519055795,120,1,1,10,20,7gnly6999wao1xarwct4p8fe9,1,34.6,64.9,2023-03-12T11:43:42.622Z,2023-03-12T20:19:08Z,4092148687,56,Back,4092148691,141,82.9,4092148689,140,45.7,4092148693,212,16.9,4092148685,155,,4092148695,213,0.8,4094610039,178,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519055807,121,1,1,10,22,7gnly6999wao1xarwct4p8fe9,0,45.8,82.9,2023-03-12T11:43:44.615Z,2023-03-12T20:19:15Z,4092148745,213,4.6,4092148739,140,45.0,4092148743,212,7.4,4092148737,56,Back,4094610307,178,,4092148741,141,72.1,,,,,,,1tztnrv51q99ewl193qk526z9,N. Radonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519055801,78,49,1,10,23,bi1fxjrncd0ram0oi7ja1jyuo,1,50.2,30.9,2023-03-12T11:43:45.326Z,2023-03-12T20:19:20Z,,,,,,,,,,,,,,,,,,,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519055881,79,1,1,10,23,bi1fxjrncd0ram0oi7ja1jyuo,1,50.2,30.9,2023-03-12T11:43:45.379Z,2023-03-12T20:19:23Z,4092149125,155,,4092149131,141,27.3,4092149127,56,Center,4092149135,213,6.2,4094610757,178,,4092149129,140,68.2,4092149133,212,19.1,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519055887,80,1,1,10,28,bi1fxjrncd0ram0oi7ja1jyuo,0,76.4,13.2,2023-03-12T11:43:51.059Z,2023-03-12T20:19:30Z,4094611211,178,,4092149191,141,78.8,4092149189,140,100.0,4092149193,212,51.4,4092149185,155,,4092149183,2,,4093421061,72,,4092149195,213,1.1,cv8wgka2bmkeqajg3eo9lb4k5,A. Ceesay,4093421059,223,,4092149187,56,Center,,4092149197,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2519055891,81,5,1,10,33,bi1fxjrncd0ram0oi7ja1jyuo,0,101.3,77.6,2023-03-12T11:43:56.069Z,2023-03-12T20:19:37Z,4092149317,233,122,4092149217,346,,4092149215,56,Center,,,,,,,,,,,,,,,,cv8wgka2bmkeqajg3eo9lb4k5,A. Ceesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519055903,122,5,1,10,33,7gnly6999wao1xarwct4p8fe9,1,-1.3,22.4,2023-03-12T11:43:56.069Z,2023-03-12T20:19:36Z,4092149275,56,Back,4092149277,346,,4092149307,233,81,,,,,,,,,,,,,,,,1tztnrv51q99ewl193qk526z9,N. Radonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519056209,123,1,1,11,5,7gnly6999wao1xarwct4p8fe9,0,2.8,45.2,2023-03-12T11:44:27.343Z,2023-03-12T20:19:39Z,4092151021,155,,4092151033,1,,4092151029,212,58.5,4092151035,74,,4092151027,141,10.9,4092151031,213,5.9,4092151019,124,,4092151023,56,Right,5syage212151fcixahbq3k8ut,V. Milinković-Savić,4092151025,140,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519056239,82,1,1,11,8,bi1fxjrncd0ram0oi7ja1jyuo,0,44,93,2023-03-12T11:44:31.035Z,2023-03-12T20:20:49Z,4092151193,3,,4094617883,178,,4092151203,213,5.1,4092151195,56,Center,4092151199,141,60.6,4092151197,140,53.3,4092151201,212,24.1,,,,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519056275,124,1,1,11,10,7gnly6999wao1xarwct4p8fe9,1,44.2,42.1,2023-03-12T11:44:33.081Z,2023-03-12T20:20:54Z,4092151375,3,,4092151381,141,51.6,4092151377,56,Center,4094618267,178,,4092151383,212,19.5,4092151379,140,61.7,4092151385,213,0.3,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519056321,125,1,1,11,12,7gnly6999wao1xarwct4p8fe9,1,62.7,56.4,2023-03-12T11:44:34.782Z,2023-03-12T20:21:00Z,4092151633,140,45.9,4092151635,141,86.8,4092151631,56,Back,4092151639,213,2.3,4094618713,178,,4092151637,212,27.2,,,,,,,1tztnrv51q99ewl193qk526z9,N. Radonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519056355,126,1,1,11,18,7gnly6999wao1xarwct4p8fe9,1,36,88.9,2023-03-12T11:44:40.760Z,2023-03-12T20:21:03Z,4092151801,141,73.5,4092151797,56,Back,4092151803,212,10.7,4094618969,178,,4092151805,213,4.5,4092151799,140,34.1,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519056361,127,1,1,11,19,7gnly6999wao1xarwct4p8fe9,0,31.9,75.6,2023-03-12T11:44:42.012Z,2023-03-12T20:21:06Z,4092151825,56,Back,4092151831,212,4.9,4092151827,140,36.5,4094619235,178,,4092151829,141,77.0,4092151833,213,0.2,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519056369,83,61,1,11,19,bi1fxjrncd0ram0oi7ja1jyuo,1,57.1,13.8,2023-03-12T11:44:42.208Z,2023-03-12T20:21:09Z,4092151903,56,Right,4094619459,178,,,,,,,,,,,,,,,,,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519056377,84,5,1,11,21,bi1fxjrncd0ram0oi7ja1jyuo,0,58.1,-2,2023-03-12T11:44:43.286Z,2023-03-12T20:21:14Z,4092152001,233,128,4092151937,56,Right,4092151939,347,,,,,,,,,,,,,,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519056379,128,5,1,11,21,7gnly6999wao1xarwct4p8fe9,1,41.9,102,2023-03-12T11:44:43.286Z,2023-03-12T20:21:14Z,4092151969,233,84,4092151943,347,,4092151941,56,Back,,,,,,,,,,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519056421,129,1,1,11,27,7gnly6999wao1xarwct4p8fe9,1,41,100,2023-03-12T11:44:49.343Z,2023-03-12T20:21:20Z,4092152185,107,,4092152193,212,20.6,4092152195,213,3.4,4092152191,141,93.0,4092152187,56,Back,4092152189,140,22.3,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519056453,130,1,1,11,30,7gnly6999wao1xarwct4p8fe9,1,22.3,93,2023-03-12T11:44:52.332Z,2023-03-12T20:21:25Z,4092152397,56,Back,4094620171,178,,4092152403,212,21.1,4092152399,140,9.5,4092152405,213,4.0,4092152401,141,69.0,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519056481,131,1,1,11,33,7gnly6999wao1xarwct4p8fe9,1,9.1,62.3,2023-03-12T11:44:55.490Z,2023-03-12T20:21:31Z,4092152563,141,23.6,4092152565,212,26.5,4094620417,178,,4092152559,56,Back,4092152561,140,11.9,4092152567,213,4.8,,,,,,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519056523,132,1,1,11,36,7gnly6999wao1xarwct4p8fe9,0,12.4,15.9,2023-03-12T11:44:58.382Z,2023-03-12T20:21:34Z,4092152821,140,64.6,4094620569,178,,4092152829,1,,4092152827,213,0.1,4092152823,141,25.3,4092152819,56,Center,4092152825,212,55.2,4092152817,155,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519056525,85,44,1,11,39,bi1fxjrncd0ram0oi7ja1jyuo,1,33.9,73.6,2023-03-12T11:45:01.639Z,2023-03-12T21:15:10Z,4092152839,285,,4092152897,233,133,4092152837,56,Back,,,,,,,,,,,,,,,,8mlps3xgwbxa7svajxfk2exud,S. Umtiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519056529,133,44,1,11,39,7gnly6999wao1xarwct4p8fe9,0,66.1,26.4,2023-03-12T11:45:01.640Z,2023-03-12T20:21:51Z,4092152855,56,Center,4092152857,286,,4092152987,233,85,,,,,,,,,,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519056543,86,1,1,11,39,bi1fxjrncd0ram0oi7ja1jyuo,1,28.9,73.4,2023-03-12T11:45:01.712Z,2023-03-12T21:15:10Z,4092152933,3,,4092152935,56,Back,4092152941,212,14.8,4094621729,388,,4092152937,140,42.0,4092152939,141,65.5,4092152943,213,5.9,,,,8mlps3xgwbxa7svajxfk2exud,S. Umtiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519056549,87,49,1,11,41,bi1fxjrncd0ram0oi7ja1jyuo,1,40.1,68.5,2023-03-12T11:45:03.569Z,2023-03-12T20:21:57Z,,,,,,,,,,,,,,,,,,,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519056655,88,1,1,11,46,bi1fxjrncd0ram0oi7ja1jyuo,1,35.8,72.4,2023-03-12T11:45:08.959Z,2023-03-12T20:22:02Z,4092153697,141,59.9,4092153701,213,3.4,4092153699,212,30.8,4092153695,140,7.6,4092153693,56,Back,4094622245,178,,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519056699,89,27,1,11,53,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2023-03-12T11:45:15.551Z,2023-03-12T20:22:11Z,4092154047,233,134,4092153965,53,8mlps3xgwbxa7svajxfk2exud,4092153963,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519056665,134,27,1,11,53,7gnly6999wao1xarwct4p8fe9,1,0,0,2023-03-12T11:45:15.551Z,2023-03-12T20:22:12Z,4092154083,233,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519057005,90,28,1,12,20,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2023-03-12T11:45:42.624Z,2023-03-12T20:22:19Z,4092155941,55,89,4092156013,233,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519057003,135,28,1,12,20,7gnly6999wao1xarwct4p8fe9,1,0,0,2023-03-12T11:45:42.624Z,2023-03-12T20:22:19Z,4092155933,55,134,4092156019,233,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519057021,91,68,1,12,20,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2023-03-12T11:45:43.142Z,2023-03-12T20:22:22Z,4093421207,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519057015,136,68,1,12,21,7gnly6999wao1xarwct4p8fe9,0,0,0,2023-03-12T11:45:43.668Z,2023-03-12T20:22:24Z,4092156109,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519057103,92,1,1,12,32,bi1fxjrncd0ram0oi7ja1jyuo,0,17.8,53,2023-03-12T11:45:54.479Z,2023-03-12T20:22:32Z,4092156519,141,21.0,4092156523,213,5.8,4092156525,1,,4092156517,140,60.5,4092156521,212,49.8,4094623667,178,,4092156513,155,,4092156515,56,Right,3nfxhugbxid6o0r92txslivh1,W. Falcone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519057111,137,1,1,12,35,7gnly6999wao1xarwct4p8fe9,0,35.9,80,2023-03-12T11:45:57.727Z,2023-03-12T20:22:38Z,4092156563,3,,4092156573,141,72.4,4092156565,56,Center,4092156569,140,57.4,4092156579,213,6.1,4094624087,388,,4092156577,212,23.2,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519057163,93,1,1,12,37,bi1fxjrncd0ram0oi7ja1jyuo,1,45.6,32.1,2023-03-12T11:45:59.308Z,2023-03-12T20:22:43Z,4092156835,141,21.6,4092156829,3,,4092156833,140,65.0,4092156837,212,21.6,4092156839,213,5.9,4094624335,178,,4092156831,56,Center,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519057171,94,44,1,12,39,bi1fxjrncd0ram0oi7ja1jyuo,1,66.3,20.2,2023-03-12T11:46:01.348Z,2023-03-12T21:15:11Z,4092156883,286,,4092156937,233,138,4092156881,56,Right,,,,,,,,,,,,,,,,cv8wgka2bmkeqajg3eo9lb4k5,A. Ceesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
