id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2495922889,5,43,1,0,11,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2023-01-08T14:02:25.187Z,2023-01-08T14:31:54Z,3970262397,213,0.9,3970262389,56,Back,3970348257,144,1,3970262395,212,11.6,3970262387,3,0,3970262391,140,29.1,3970262393,141,28.2,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495922893,6,1,1,0,11,4klvxyeh3xcus4ongu7c00mgc,0,29.1,28.2,2023-01-08T14:02:25.280Z,2023-01-08T20:11:44Z,3970262421,213,5.8,3970262413,56,Back,3970262417,141,22.5,3970262415,140,36.4,3971139077,178,,3970262419,212,8.6,,,,,,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495922897,6,1,1,0,11,bi1fxjrncd0ram0oi7ja1jyuo,1,65,72.2,2023-01-08T14:02:25.941Z,2023-01-08T20:11:47Z,3970262449,212,9.2,3970262453,213,0.4,3970262445,141,77.7,3970262437,56,Center,3970262433,3,,3970262441,140,73.0,3971139179,388,,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495922903,7,1,1,0,13,bi1fxjrncd0ram0oi7ja1jyuo,0,72.8,77.9,2023-01-08T14:02:27.477Z,2023-01-08T20:11:54Z,3970262483,140,77.1,3971139371,388,,3970262481,56,Center,3970262485,141,75.3,3970262489,213,5.9,3970262479,3,,3970262487,212,4.8,,,,d9sakxlp96siw0z1jltszdlgp,Y. Maleh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495949807,442,1,1,0,13,4klvxyeh3xcus4ongu7c00mgc,0,19.1,26.4,2023-01-08T14:02:27.970Z,2023-01-08T20:11:57Z,3971139451,178,,3970411143,212,12.5,3970411137,56,Back,3970411135,157,,3970411141,141,37.2,3970411139,140,28.7,3970411145,213,0.6,3970411147,1,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495922943,8,1,1,0,15,bi1fxjrncd0ram0oi7ja1jyuo,1,78.5,73.2,2023-01-08T14:02:29.140Z,2023-01-08T20:12:01Z,3970262661,56,Left,3971139593,178,,3970262663,140,93.5,3970262667,212,19.2,3970262659,3,,3970262669,213,0.6,3970262665,141,89.4,,,,dd7i0ps16hldpriliccyvxct0,JoanGonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495922949,9,1,1,0,18,bi1fxjrncd0ram0oi7ja1jyuo,0,95.3,90.6,2023-01-08T14:02:32.575Z,2023-01-08T20:12:04Z,3970262707,56,Center,3970262709,140,96.0,3970657189,224,,3970262715,213,4.7,3970262711,141,59.0,3970657191,72,,3971139657,178,,3970262713,212,21.5,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,3970262703,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495922927,7,43,1,0,19,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2023-01-08T14:02:33.530Z,2023-01-08T16:23:44Z,3970262603,212,20.9,3970262605,213,3.8,3970657955,144,1,3970262597,56,Back,3970262599,140,9.0,3970262601,141,13.5,,,,,,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495922987,8,12,1,0,19,4klvxyeh3xcus4ongu7c00mgc,1,3.4,44.4,2023-01-08T14:02:33.845Z,2023-01-08T20:12:08Z,3970262921,167,,3970262911,141,35.5,3970262913,212,7.8,3970262907,56,Back,3971139739,178,,3970262909,140,0.0,3970262915,213,4.0,,,,8585juruxxi6z8ih6kfqvrj6x,J. Kiwior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495922989,9,6,1,0,22,4klvxyeh3xcus4ongu7c00mgc,0,0.1,36.6,2023-01-08T14:02:36.376Z,2023-01-08T20:12:16Z,3970262917,56,Back,3970262975,233,10,3970262919,73,,,,,,,,,,,,,,,,,8585juruxxi6z8ih6kfqvrj6x,J. Kiwior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495922979,10,6,1,0,22,bi1fxjrncd0ram0oi7ja1jyuo,1,99.9,63.4,2023-01-08T14:02:36.376Z,2023-01-08T20:12:16Z,3970262875,73,,3970262873,56,Center,3970262969,233,9,,,,,,,,,,,,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495923177,11,1,1,0,44,bi1fxjrncd0ram0oi7ja1jyuo,1,99.5,99.5,2023-01-08T14:02:58.870Z,2023-01-08T20:12:21Z,3970263859,6,,3971140075,178,,3970263867,212,7.4,3970263865,141,94.4,3970263869,213,3.6,3970263861,56,Left,3970263863,140,93.3,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495923185,12,1,1,0,46,bi1fxjrncd0ram0oi7ja1jyuo,1,92.5,93.9,2023-01-08T14:03:00.540Z,2023-01-08T20:12:25Z,3971140167,178,,3970263909,213,3.5,3970263905,141,84.0,3970263907,212,20.6,3970263903,140,74.0,3970263901,56,Left,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495923207,13,1,1,0,48,bi1fxjrncd0ram0oi7ja1jyuo,1,76.4,84.3,2023-01-08T14:03:02.038Z,2023-01-08T20:12:36Z,3970264045,140,91.2,3970264537,154,,3970658423,72,,3970264535,210,13,3970264047,141,46.4,3970264041,155,,3970264049,212,30.1,3970658421,224,,1oszv53od5pulbhx566ht984q,A. Gallo,3970264043,56,1,Center,3970264051,213,5.3,3971140243,178,3970264039,2,,,,,,,,,,,,,,,,,,,,,,
2495923219,15,13,1,0,49,bi1fxjrncd0ram0oi7ja1jyuo,1,91.3,46.7,2023-01-08T14:03:03.343Z,2023-01-08T20:12:36Z,3970264555,103,26.4,3971140377,388,,3970264569,230,98.9,3970264111,56,Center,3970264571,231,49.5,3970264543,29,,3970264369,15,,3970264551,102,31.6,8mlps3xgwbxa7svajxfk2exud,S. Umtiti,3970264375,153,,,3970264567,147,35.6,3970264545,154,3970264547,55,13,3970264373,328,3970264565,146,96.3,3970264367,25,3970264541,75,3970264107,17,,,,,,,,,,
2495923231,11,12,1,0,50,4klvxyeh3xcus4ongu7c00mgc,1,4.7,59.6,2023-01-08T14:03:04.726Z,2023-01-08T20:12:43Z,3970264235,167,,3970264211,140,0.0,3970264213,141,75.0,3970264217,213,2.1,3971140605,388,,3970264209,56,Back,3970264215,212,12.0,3970264225,15,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495923215,14,43,1,0,51,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2023-01-08T14:03:05.088Z,2023-01-08T14:03:21Z,3970264087,286,0,3970264647,233,10,3970264773,144,44,3970264085,56,Center,,,,,,,,,,,,,8mlps3xgwbxa7svajxfk2exud,S. Umtiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495923209,10,43,1,0,51,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2023-01-08T14:03:05.089Z,2023-01-08T14:03:24Z,3970264057,285,0,3970264907,144,44,3970264055,56,Back,,,,,,,,,,,,,,,,8585juruxxi6z8ih6kfqvrj6x,J. Kiwior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495923233,12,6,1,0,53,4klvxyeh3xcus4ongu7c00mgc,0,1.5,69.6,2023-01-08T14:03:07.479Z,2023-01-08T20:12:50Z,3970264231,56,Back,3970264285,233,16,3970264233,73,,,,,,,,,,,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495923239,16,6,1,0,53,bi1fxjrncd0ram0oi7ja1jyuo,1,98.5,30.4,2023-01-08T14:03:07.479Z,2023-01-08T20:12:49Z,3970264251,75,,3970264257,233,12,3970264249,56,Center,,,,,,,,,,,,,,,,8mlps3xgwbxa7svajxfk2exud,S. Umtiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495923387,17,1,1,1,11,bi1fxjrncd0ram0oi7ja1jyuo,1,99.5,0.5,2023-01-08T14:03:25.426Z,2023-01-08T20:13:07Z,3970265111,140,96.4,3971141031,178,,3970265113,141,4.7,3970265117,213,2.4,3970265107,6,,3970265109,56,Right,3970265115,212,4.3,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495923397,18,1,1,1,12,bi1fxjrncd0ram0oi7ja1jyuo,0,96.4,4.9,2023-01-08T14:03:26.451Z,2023-01-08T20:13:13Z,3970265161,56,Center,3970265163,140,96.0,3970659095,20,,3970265159,155,,3971141141,178,,3970265167,212,27.0,3970659091,224,,3970265165,141,44.6,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,3970265157,2,,,3970265169,213,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2495923503,13,12,1,1,13,4klvxyeh3xcus4ongu7c00mgc,1,2.4,56.8,2023-01-08T14:03:27.503Z,2023-01-08T20:13:20Z,3971141261,178,,3970265683,213,0.3,3970265681,212,19.4,3970265677,140,19.9,3970265675,56,Back,3970265679,141,66.0,,,,,,,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495923433,19,1,1,1,16,bi1fxjrncd0ram0oi7ja1jyuo,1,80.6,22.4,2023-01-08T14:03:30.792Z,2023-01-08T20:13:29Z,3970265359,56,Right,3970265367,213,4.4,3970265365,212,6.1,3971141489,178,,3970265361,140,78.7,3970265363,141,13.9,,,,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495923471,20,1,1,1,18,bi1fxjrncd0ram0oi7ja1jyuo,1,78.7,14,2023-01-08T14:03:32.711Z,2023-01-08T20:13:32Z,3970265515,213,1.3,3970265505,155,,3970265509,140,95.1,3970265517,1,,3970265507,56,Left,3970265513,212,55.1,3970265503,2,,3971141559,178,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,3970659341,20,,,3970659339,224,,3970265511,141,,,,,,,,,,,,,,,90.9,,,,,,,,,
2495923477,21,1,1,1,24,bi1fxjrncd0ram0oi7ja1jyuo,0,95.9,92,2023-01-08T14:03:38.591Z,2023-01-08T20:13:36Z,3970659495,72,,3970265551,56,Left,3970265557,212,2.6,3971141685,178,,3970413929,233,14,3970265555,141,88.2,3970265549,155,,3970265553,140,95.6,d9sakxlp96siw0z1jltszdlgp,Y. Maleh,3970265547,2,,,3970659493,224,,3970413927,236,3970413933,286,,3970265559,213,,,,,,,,,,,4.6,,,,,,,,
2495923509,14,12,1,1,24,4klvxyeh3xcus4ongu7c00mgc,1,6.2,9.8,2023-01-08T14:03:38.786Z,2023-01-08T20:13:42Z,3970265699,56,Back,3971141803,21,,3970413953,233,21,3971141801,388,,3970413897,185,,,,,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495923517,15,5,1,1,25,4klvxyeh3xcus4ongu7c00mgc,0,12.8,-1.4,2023-01-08T14:03:39.658Z,2023-01-08T20:13:49Z,3970265731,347,,3970265729,56,Back,3970265761,233,22,,,,,,,,,,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495923511,22,5,1,1,25,bi1fxjrncd0ram0oi7ja1jyuo,1,87.2,101.4,2023-01-08T14:03:39.658Z,2023-01-08T20:13:50Z,3970265739,233,15,3970265703,56,Left,3970265705,347,,,,,,,,,,,,,,,,,d9sakxlp96siw0z1jltszdlgp,Y. Maleh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495923579,23,1,1,1,31,bi1fxjrncd0ram0oi7ja1jyuo,1,86.1,100,2023-01-08T14:03:45.654Z,2023-01-08T20:13:53Z,3970266081,141,93.3,3970266083,212,13.0,3970266075,107,,3970266087,213,3.6,3970266079,140,74.9,3970266077,56,Left,,,,,,,d9sakxlp96siw0z1jltszdlgp,Y. Maleh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495923589,24,1,1,1,34,bi1fxjrncd0ram0oi7ja1jyuo,1,74.6,93.9,2023-01-08T14:03:48.911Z,2023-01-08T20:13:59Z,3970266157,140,78.4,3970266155,56,Left,3970266159,141,89.0,3970266163,213,5.6,3971142235,178,,3970266161,212,5.2,,,,,,,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495923593,25,1,1,1,35,bi1fxjrncd0ram0oi7ja1jyuo,0,77,87,2023-01-08T14:03:49.590Z,2023-01-08T20:14:02Z,3970266185,56,Left,3971142295,178,,3970266189,141,82.8,3970266187,140,78.9,3970266183,168,,3970266191,212,3.5,3970266193,213,5.3,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495923599,16,8,1,1,35,4klvxyeh3xcus4ongu7c00mgc,1,19,20.6,2023-01-08T14:03:49.937Z,2023-01-08T20:14:09Z,3971142425,178,,3970659957,384,,3970266215,56,Back,,,,,,,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495923617,17,49,1,1,37,4klvxyeh3xcus4ongu7c00mgc,1,25.1,28.7,2023-01-08T14:03:51.501Z,2023-01-08T20:14:15Z,,,,,,,,,,,,,,,,,,,,,,,,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495923651,18,1,1,1,40,4klvxyeh3xcus4ongu7c00mgc,1,45.3,27.2,2023-01-08T14:03:54.823Z,2023-01-08T20:14:23Z,3970266497,212,10.8,3970266495,141,42.9,3970266499,213,1.4,3970266491,56,Back,3971142651,178,,3970266493,140,46.8,,,,,,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495923665,19,1,1,1,42,4klvxyeh3xcus4ongu7c00mgc,1,46.8,42.9,2023-01-08T14:03:56.562Z,2023-01-08T20:14:26Z,3970266589,213,3.4,3971142733,178,,3970266585,141,38.0,3970266587,212,11.2,3970266583,140,36.6,3970266581,56,Back,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495923679,20,1,1,1,45,4klvxyeh3xcus4ongu7c00mgc,1,53.5,43.9,2023-01-08T14:03:59.526Z,2023-01-08T20:14:30Z,3970266665,212,15.4,3970266659,56,Center,3970266667,213,5.0,3970266663,141,22.1,3971142859,178,,3970266661,140,57.5,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495923691,21,1,1,1,48,4klvxyeh3xcus4ongu7c00mgc,1,57.5,22.1,2023-01-08T14:04:02.378Z,2023-01-08T20:14:37Z,3970266743,141,25.4,3971143005,178,,3970266739,56,Center,3970266741,140,57.5,3970266745,212,2.2,3970266747,213,1.6,,,,,,,awf3x41nsz8m73bhte5wlz6ui,E. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495923713,22,1,1,1,49,4klvxyeh3xcus4ongu7c00mgc,0,57.5,25.4,2023-01-08T14:04:03.877Z,2023-01-08T20:14:40Z,3971143045,178,,3970266923,213,6.1,3970266921,212,37.9,3970266919,141,16.9,3970266925,1,,3970266915,56,Right,3970266917,140,93.2,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496088713,801,43,1,1,54,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2023-01-08T14:04:08.480Z,2023-01-08T21:16:58Z,3971215305,144,67,3971176195,233,924,,,,,,,,,,,,,,,,,,,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496088711,924,43,1,1,54,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2023-01-08T14:04:08.481Z,2023-01-08T21:16:57Z,3971215303,144,67,3971176201,233,801,,,,,,,,,,,,,,,,,,,awf3x41nsz8m73bhte5wlz6ui,E. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495923729,27,49,1,1,54,bi1fxjrncd0ram0oi7ja1jyuo,1,5.6,81.6,2023-01-08T14:04:08.509Z,2023-01-08T20:14:49Z,,,,,,,,,,,,,,,,,,,,,,,,,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495923719,26,1,1,1,54,bi1fxjrncd0ram0oi7ja1jyuo,0,2.5,84.3,2023-01-08T14:04:08.510Z,2023-01-08T20:14:55Z,3970266963,1,,3970266951,157,,3970266983,233,23,3970266957,141,85.4,3970266955,140,3.7,3970266981,236,,3970266953,56,Back,3970266961,213,0.5,1oszv53od5pulbhx566ht984q,A. Gallo,3970266987,286,,,3971143427,178,,3970266959,212,,,,,,,,,,,,,,,1.5,,,,,,,,,
