id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/9/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2515458357,80,1,1,10,45,9dntj5dioj5ex52yrgwzxrq9l,1,12.7,51.5,2023-03-04T19:57:48.175Z,2023-03-05T02:08:06Z,4074059915,178,,4073070257,140,24.2,4073070263,213,1.0,4073070259,141,81.5,4073070261,212,23.7,4073070255,56,Back,,,,,,,3fpnfgoy4lbpapv2th6g60cet,M. Maignan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515458369,81,1,1,10,49,9dntj5dioj5ex52yrgwzxrq9l,1,27,72.7,2023-03-04T19:57:52.070Z,2023-03-05T02:08:09Z,4073070343,141,48.7,4073070341,140,28.5,4073070345,212,16.4,4073070339,56,Back,4074060133,178,,4073070347,213,4.8,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515458373,82,61,1,10,50,9dntj5dioj5ex52yrgwzxrq9l,0,28.4,49,2023-03-04T19:57:53.568Z,2023-03-05T02:08:13Z,4073070355,56,Back,4074060361,178,,,,,,,,,,,,,,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515458383,127,49,1,10,52,4raiad4l2j5lkfaz92pk4osb,1,77.1,72.9,2023-03-04T19:57:55.240Z,2023-03-05T02:08:16Z,,,,,,,,,,,,,,,,,,,,,,,,,4mk6bbc9a8rhtmk8f4jj6onvt,Arthur Cabral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515545829,765,3,1,10,54,4raiad4l2j5lkfaz92pk4osb,0,81.9,64.3,2023-03-04T19:57:57.097Z,2023-03-05T02:08:19Z,4073559455,465,,4073559453,286,,4073559451,56,Center,4073559457,467,cfpaejad8i9p2r1fj0wx0g222,4074060649,178,,,,,,,,,,,4mk6bbc9a8rhtmk8f4jj6onvt,Arthur Cabral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515458399,129,4,1,10,54,4raiad4l2j5lkfaz92pk4osb,1,81.2,66,2023-03-04T19:57:57.397Z,2023-03-05T02:08:25Z,4073070507,13,,4073070893,233,83,4073070515,286,,4073070513,265,,4073070509,56,Center,4073070511,152,,,,,,,,4mk6bbc9a8rhtmk8f4jj6onvt,Arthur Cabral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515458461,83,4,1,10,54,9dntj5dioj5ex52yrgwzxrq9l,0,18.8,34,2023-03-04T19:57:57.398Z,2023-03-05T02:08:25Z,4074060893,178,,4073070887,152,,4073070891,285,,4073070909,233,129,4073070883,13,,4073070885,56,Back,4073070889,265,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515458385,128,43,1,10,54,4raiad4l2j5lkfaz92pk4osb,1,0,0,2023-03-04T19:57:57.676Z,2023-03-04T19:58:02Z,4073070425,211,0,4073070547,144,3,4073070423,286,0,4073070421,56,Center,,,,,,,,,,,,,4mk6bbc9a8rhtmk8f4jj6onvt,Arthur Cabral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515458521,84,17,1,10,58,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2023-03-04T19:58:01.019Z,2023-03-05T02:08:32Z,4073071249,393,,4073071247,31,,4073071251,13,243,,,,,,,,,,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515458765,131,15,1,12,25,4raiad4l2j5lkfaz92pk4osb,1,81.6,63.4,2023-03-04T19:59:28.014Z,2023-03-05T02:08:36Z,4073073525,458,,4073072601,56,Center,4073073453,20,,4073073459,233,85,4073073529,147,51.6,4073073519,80,,4073073523,103,12.0,4073073521,102,47.3,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,4073072597,26,4073561755,120,4073072599,18,,4074061341,178,,4073073527,146,98.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515458767,85,10,1,12,25,9dntj5dioj5ex52yrgwzxrq9l,1,2.2,49.8,2023-03-04T19:59:28.706Z,2023-03-05T02:08:39Z,4073072629,56,Back,4073072625,182,,4073073463,233,131,4073561117,376,,4073072659,179,,4073072617,173,,,,,,,,3fpnfgoy4lbpapv2th6g60cet,M. Maignan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515458773,132,1,1,12,29,4raiad4l2j5lkfaz92pk4osb,1,76.2,8.6,2023-03-04T19:59:32.682Z,2023-03-05T02:08:43Z,4074061575,178,,4073072677,212,21.5,4073072675,141,23.9,4073072679,213,2.6,4073072673,140,58.3,4073072671,56,Center,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515458785,133,1,1,12,33,4raiad4l2j5lkfaz92pk4osb,1,58.2,26.2,2023-03-04T19:59:35.971Z,2023-03-05T02:08:47Z,4073072747,213,1.8,4073072743,141,57.5,4073072741,140,52.9,4073072745,212,22.0,4074061773,178,,4073072739,56,Center,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515458827,134,1,1,12,35,4raiad4l2j5lkfaz92pk4osb,1,48,58.8,2023-03-04T19:59:38.549Z,2023-03-05T02:08:49Z,4074061951,178,,4073072975,141,97.4,4073072979,212,27.7,4073072983,213,1.2,4073072971,140,56.4,4073072969,56,Left,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515458831,135,4,1,12,40,4raiad4l2j5lkfaz92pk4osb,1,65.6,92.8,2023-03-04T19:59:43.238Z,2023-03-05T02:08:54Z,4073073079,233,86,4073072995,152,,4073072999,286,,4073073269,294,,4073072991,13,,4073072993,56,Left,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515458837,86,4,1,12,40,9dntj5dioj5ex52yrgwzxrq9l,0,34.4,7.2,2023-03-04T19:59:43.239Z,2023-03-05T02:08:53Z,4073073033,56,Back,4073073031,13,,4073073035,152,,4073073039,285,,4073073241,294,,4074062259,178,,4073073083,233,135,,,,7ox43isyywsnrfcd56nm65be,C. De Ketelaere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515459249,136,1,1,14,14,4raiad4l2j5lkfaz92pk4osb,0,66.5,92.7,2023-03-04T20:01:17.311Z,2023-03-05T02:08:56Z,4073075497,152,,4073561971,224,,4073561973,72,,4073075499,56,Center,4073075491,2,,4073075505,212,26.2,4073075493,5,,4073075507,213,5.5,66at96kfhvigkny465lkmrnbp,C. Biraghi,4074062393,178,4073075503,141,4073075501,140,84.4,4073075495,155,,,,,,,,,,,,,,,65.8,,,,,,,,,,,,,,,,,
2515459253,87,12,1,14,15,9dntj5dioj5ex52yrgwzxrq9l,1,14.5,40.1,2023-03-04T20:01:18.271Z,2023-03-05T02:08:59Z,4073075517,56,Back,4073075521,141,44.0,4073075523,212,23.3,4073075545,15,,4074062623,178,,4073075519,140,36.5,4073075525,213,0.1,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515459289,137,1,1,14,21,4raiad4l2j5lkfaz92pk4osb,1,38.5,41.8,2023-03-04T20:01:24.132Z,2023-03-05T02:09:03Z,4073075751,212,17.9,4073075747,140,23.5,4073075753,213,2.6,4073075745,56,Back,4073075749,141,54.3,4074062851,178,,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515459301,138,1,1,14,22,4raiad4l2j5lkfaz92pk4osb,1,23.5,55.1,2023-03-04T20:01:25.684Z,2023-03-05T02:09:06Z,4073075861,56,Back,4073075863,140,35.2,4073075869,213,1.2,4073075865,141,96.8,4073075867,212,30.9,4074063065,178,,,,,,,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515459329,139,1,1,14,26,4raiad4l2j5lkfaz92pk4osb,1,34.1,95,2023-03-04T20:01:29.211Z,2023-03-05T02:09:09Z,4073076017,213,3.8,4073076015,212,28.4,4074063245,178,,4073076009,56,Back,4073076013,141,70.8,4073076011,140,12.0,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515459371,140,1,1,14,31,4raiad4l2j5lkfaz92pk4osb,1,8.1,65.1,2023-03-04T20:01:33.784Z,2023-03-05T02:09:14Z,4073076257,141,19.2,4074063473,178,,4073076251,155,,4073076253,56,Back,4073076255,140,13.0,4073076261,213,4.9,4073076259,212,31.6,,,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515459389,141,1,1,14,37,4raiad4l2j5lkfaz92pk4osb,1,22.2,10.1,2023-03-04T20:01:40.180Z,2023-03-05T02:09:18Z,4073076385,141,9.1,4074063665,178,,4073076389,213,6.3,4073076383,140,45.7,4073076381,56,Back,4073076387,212,24.7,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515459395,142,1,1,14,39,4raiad4l2j5lkfaz92pk4osb,1,45.7,9.1,2023-03-04T20:01:41.803Z,2023-03-05T02:09:21Z,4073076437,213,0.1,4073076427,168,,4074063865,178,,4073076433,141,11.1,4073076431,140,65.0,4073076435,212,20.3,4073076429,56,Right,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515459409,143,3,1,14,41,4raiad4l2j5lkfaz92pk4osb,0,69.6,8,2023-03-04T20:01:44.562Z,2023-03-05T02:09:24Z,4073076501,286,,4073076499,56,Right,4073076561,233,88,4074064059,178,,4073562949,465,,,,,,,,,,,4mk6bbc9a8rhtmk8f4jj6onvt,Arthur Cabral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515459413,88,7,1,14,41,9dntj5dioj5ex52yrgwzxrq9l,1,30.4,92,2023-03-04T20:01:44.670Z,2023-03-05T02:09:27Z,4073563005,385,,4073076535,285,,4073076531,167,,4073076533,56,Back,4074064233,178,,4073076553,233,143,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515459417,89,5,1,14,44,9dntj5dioj5ex52yrgwzxrq9l,0,31.4,101.5,2023-03-04T20:01:46.902Z,2023-03-05T02:09:31Z,4073077021,233,144,4073076537,56,Back,4073076539,347,,,,,,,,,,,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515459501,144,5,1,14,44,4raiad4l2j5lkfaz92pk4osb,1,68.6,-1.5,2023-03-04T20:01:46.902Z,2023-03-05T02:09:31Z,4073076999,233,89,4073076985,56,Right,4073076989,347,,,,,,,,,,,,,,,,,4mk6bbc9a8rhtmk8f4jj6onvt,Arthur Cabral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515459525,145,1,1,14,53,4raiad4l2j5lkfaz92pk4osb,1,68,0,2023-03-04T20:01:56.583Z,2023-03-05T01:52:41Z,4073077139,212,7.5,4073077129,107,,4073077135,141,7.7,4073077143,213,2.2,4073077131,56,Right,4073077133,140,63.6,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515459537,146,1,1,14,57,4raiad4l2j5lkfaz92pk4osb,1,57,10,2023-03-04T20:02:00.260Z,2023-03-05T01:53:08Z,4073077199,140,43.2,4073077203,212,14.5,4073077201,141,11.6,4073077205,213,3.1,4074004537,178,,4073077197,56,Back,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515459583,147,1,1,14,59,4raiad4l2j5lkfaz92pk4osb,1,38.3,14.1,2023-03-04T20:02:02.003Z,2023-03-05T01:53:17Z,4073077447,213,1.6,4074005017,178,,4073077441,140,38.5,4073077443,141,44.5,4073077439,56,Back,4073077445,212,20.7,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515459609,148,1,1,15,4,4raiad4l2j5lkfaz92pk4osb,1,43.9,57.8,2023-03-04T20:02:07.742Z,2023-03-05T01:53:23Z,4073077589,56,Center,4073077597,213,5.4,4073077595,212,22.6,4074005527,178,,4073077591,140,57.6,4073077593,141,32.2,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515459631,149,1,1,15,8,4raiad4l2j5lkfaz92pk4osb,1,61.1,14.9,2023-03-04T20:02:10.883Z,2023-03-05T01:53:26Z,4073077717,141,3.1,4074005693,178,,4073077719,212,14.9,4073077715,140,73.1,4073077713,56,Right,4073077721,213,5.7,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515646773,866,43,1,15,12,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2023-03-04T20:02:15.198Z,2023-03-05T04:25:25Z,4074103313,399,199672,4074311053,144,83,,,,,,,,,,,,,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515459661,150,1,1,15,12,4raiad4l2j5lkfaz92pk4osb,1,85.9,15.5,2023-03-04T20:02:15.213Z,2023-03-05T01:53:32Z,4073077871,141,23.7,4073077869,140,93.7,4073077873,212,9.9,4073077875,213,0.6,4073077867,56,Center,4074006059,178,,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515647341,826,43,1,15,13,4raiad4l2j5lkfaz92pk4osb,1,0,0,2023-03-04T20:02:16.619Z,2023-03-05T04:25:32Z,4074106661,233,874,4074311189,144,67,,,,,,,,,,,,,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515647337,874,43,1,15,13,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2023-03-04T20:02:16.620Z,2023-03-05T04:25:32Z,4074311175,144,67,4074106669,233,826,,,,,,,,,,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515459667,151,1,1,15,13,4raiad4l2j5lkfaz92pk4osb,0,93.7,23.7,2023-03-04T20:02:16.641Z,2023-03-05T02:30:07Z,4073077887,2,,4073077969,233,90,4073563375,20,,4073077895,141,24.7,4073077967,236,,4073077973,286,,4073077891,56,Center,4073077893,140,93.3,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,4073077899,213,4073563373,224,4074007115,178,,4073077897,212,0.8,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,,,,,
2515459677,90,12,1,15,14,9dntj5dioj5ex52yrgwzxrq9l,1,7.8,72.7,2023-03-04T20:02:16.768Z,2023-03-05T01:53:55Z,4073077919,185,,4073077983,233,151,4073077921,56,Back,4074007327,178,,,,,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515459693,91,6,1,15,14,9dntj5dioj5ex52yrgwzxrq9l,0,7.2,74,2023-03-04T20:02:17.251Z,2023-03-05T01:54:01Z,4073078621,233,152,4073078007,73,,4073078005,56,Back,,,,,,,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515459703,152,6,1,15,14,4raiad4l2j5lkfaz92pk4osb,1,92.8,26,2023-03-04T20:02:17.251Z,2023-03-05T01:54:00Z,4073078047,56,Center,4073078599,233,91,4073078049,73,,,,,,,,,,,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515459853,153,1,1,15,37,4raiad4l2j5lkfaz92pk4osb,1,99.5,0.8,2023-03-04T20:02:40.129Z,2023-03-05T01:54:09Z,4073078865,212,4.9,4073078863,141,6.4,4073078859,56,Right,4073078861,140,96.6,4073078857,6,,4073078867,213,2.2,4074008365,178,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515459925,154,1,1,15,40,4raiad4l2j5lkfaz92pk4osb,0,93.7,11.1,2023-03-04T20:02:43.011Z,2023-03-05T01:54:13Z,4073079245,56,Center,4073563655,20,,4073563653,224,,4074008631,178,,4073079241,155,,4073079259,212,30.3,4073079261,213,1.7,4073079255,141,55.4,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,4073079251,140,4073079237,2,,,,,,,,,,,,,,,,,,,,,,,,,,90.8,,,,,,,,,,,
2515459881,92,44,1,15,41,9dntj5dioj5ex52yrgwzxrq9l,1,10.8,44.1,2023-03-04T20:02:44.591Z,2023-03-05T02:30:08Z,4073079041,56,Back,4073079325,233,155,4073079043,285,,,,,,,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515459929,155,44,1,15,41,4raiad4l2j5lkfaz92pk4osb,0,89.2,55.9,2023-03-04T20:02:44.592Z,2023-03-05T01:54:19Z,4073079281,286,,4073079279,56,Center,4073079333,233,92,,,,,,,,,,,,,,,,4mk6bbc9a8rhtmk8f4jj6onvt,Arthur Cabral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515459901,93,12,1,15,41,9dntj5dioj5ex52yrgwzxrq9l,1,12.5,43.6,2023-03-04T20:02:44.622Z,2023-03-05T02:30:08Z,4073079155,167,,4074009347,388,,4073079127,15,,4073079117,212,22.3,4073079115,141,68.7,4073079119,213,2.3,4073079111,56,Back,4073079113,140,0.0,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515459903,94,6,1,15,43,9dntj5dioj5ex52yrgwzxrq9l,0,4.1,56.6,2023-03-04T20:02:45.790Z,2023-03-05T01:54:30Z,4073079133,56,Back,4073079135,73,,4073079541,233,156,,,,,,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515459963,156,6,1,15,43,4raiad4l2j5lkfaz92pk4osb,1,95.9,43.4,2023-03-04T20:02:45.790Z,2023-03-05T01:54:30Z,4073079537,233,94,4073079533,75,,4073079531,56,Center,,,,,,,,,,,,,,,,4mk6bbc9a8rhtmk8f4jj6onvt,Arthur Cabral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515459999,157,1,1,15,59,4raiad4l2j5lkfaz92pk4osb,1,99.5,0.5,2023-03-04T20:03:01.820Z,2023-03-05T01:54:33Z,4074009887,178,,4073079777,140,94.0,4073079773,6,,4073079775,56,Right,4073079779,141,4.6,4073079781,212,6.4,4073079783,213,2.7,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515460015,158,1,1,16,1,4raiad4l2j5lkfaz92pk4osb,1,93,6.1,2023-03-04T20:03:03.846Z,2023-03-05T01:54:37Z,4073079877,141,8.5,4073079879,212,5.6,4073079881,213,2.8,4073079875,140,87.9,4074010057,178,,4073079873,56,Right,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515460019,159,3,1,16,4,4raiad4l2j5lkfaz92pk4osb,0,82.4,11.1,2023-03-04T20:03:07.137Z,2023-03-05T01:54:43Z,4074010457,178,,4073079989,233,95,4073079899,286,,4073079897,56,Right,4073564751,465,,,,,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515460035,95,7,1,16,4,9dntj5dioj5ex52yrgwzxrq9l,1,17.6,88.9,2023-03-04T20:03:07.337Z,2023-03-05T01:54:46Z,4073079985,233,159,4073079969,285,,4073564867,385,,4074010677,178,,4073079967,56,Back,,,,,,,,,,7ox43isyywsnrfcd56nm65be,C. De Ketelaere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515460039,96,49,1,16,5,9dntj5dioj5ex52yrgwzxrq9l,1,20.2,91.5,2023-03-04T20:03:08.581Z,2023-03-05T01:54:51Z,,,,,,,,,,,,,,,,,,,,,,,,,eyra5urhrm92240e7qbll736d,A. Rebić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515460055,97,1,1,16,8,9dntj5dioj5ex52yrgwzxrq9l,0,24.8,97.4,2023-03-04T20:03:10.865Z,2023-03-05T01:54:55Z,4074011251,178,,4073080055,141,93.2,4073080059,213,5.9,4073080051,56,Back,4073080053,140,31.5,4073080175,233,160,4073080057,212,7.6,,,,eyra5urhrm92240e7qbll736d,A. Rebić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515460067,160,61,1,16,8,4raiad4l2j5lkfaz92pk4osb,1,72.9,5.4,2023-03-04T20:03:11.107Z,2023-03-05T01:54:57Z,4073080125,56,Right,4074011395,178,,,,,,,,,,,,,,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515460147,98,5,1,16,9,9dntj5dioj5ex52yrgwzxrq9l,1,27.4,101,2023-03-04T20:03:12.218Z,2023-03-05T01:54:59Z,4073080563,347,,4073080561,56,Back,4073080609,233,161,,,,,,,,,,,,,,,,eyra5urhrm92240e7qbll736d,A. Rebić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515460081,161,5,1,16,9,4raiad4l2j5lkfaz92pk4osb,0,72.6,-1,2023-03-04T20:03:12.218Z,2023-03-05T01:54:59Z,4073080215,347,,4073080631,233,98,4073080213,56,Right,,,,,,,,,,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515460179,99,1,1,16,23,9dntj5dioj5ex52yrgwzxrq9l,1,28.4,100,2023-03-04T20:03:26.404Z,2023-03-05T01:55:04Z,4073080759,212,9.2,4073080761,213,4.9,4073080755,140,29.9,4073080753,56,Back,4073080751,107,,4073081529,189,,4073080757,141,88.0,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515460187,100,1,1,16,24,9dntj5dioj5ex52yrgwzxrq9l,1,29.9,88,2023-03-04T20:03:27.602Z,2023-03-05T01:55:07Z,4073080805,141,95.6,4073080809,213,2.0,4073080801,56,Back,4073080803,140,27.4,4074012059,178,,4073080807,212,5.8,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515460195,101,1,1,16,26,9dntj5dioj5ex52yrgwzxrq9l,1,27.4,95.6,2023-03-04T20:03:28.792Z,2023-03-05T01:55:09Z,4073080893,140,15.1,4073080891,56,Back,4073080895,141,89.9,4073080899,213,3.4,4073080897,212,13.5,4074012257,178,,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515547247,766,45,1,16,28,4raiad4l2j5lkfaz92pk4osb,0,90.4,10.7,2023-03-04T20:03:30.801Z,2023-03-05T01:55:13Z,4073566595,286,,4073906167,233,808,4073566593,56,Right,,,,,,,,,,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515547243,808,3,1,16,28,9dntj5dioj5ex52yrgwzxrq9l,1,9.6,89.3,2023-03-04T20:03:30.801Z,2023-03-05T01:55:13Z,4074012505,178,,4073906163,233,766,4073566637,464,,4073566573,285,,4073566571,56,Back,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515460201,102,1,1,16,29,9dntj5dioj5ex52yrgwzxrq9l,1,10.6,87.5,2023-03-04T20:03:32.313Z,2023-03-05T01:55:16Z,4073080937,212,10.2,4074012717,178,,4073080933,140,18.7,4073080931,56,Back,4073080939,213,0.6,4073080935,141,95.7,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515460227,103,1,1,16,30,9dntj5dioj5ex52yrgwzxrq9l,1,18.3,95.6,2023-03-04T20:03:33.321Z,2023-03-05T01:55:18Z,4073081091,213,3.7,4073081087,141,88.3,4073081083,56,Back,4074012949,178,,4073081089,212,10.1,4073081085,140,9.9,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
