id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/14/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value
2458674115,9,1,1,0,16,4raiad4l2j5lkfaz92pk4osb,1,58.8,2.5,2022-09-11T13:00:51.175Z,2022-09-11T19:16:28Z,3774709277,178,,3773161827,56,Back,3773161835,213,2.6,3773161829,140,39.9,3773161831,141,20.6,3773161833,212,23.4,,,,,,,6gjn7pt0i34q45g4porckuj8p,C. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458674161,10,1,1,0,22,4raiad4l2j5lkfaz92pk4osb,1,45.5,43.6,2022-09-11T13:00:57.086Z,2022-09-11T19:16:32Z,3773162037,1,,3773162025,212,33.4,3773162015,141,92.6,3773162031,213,1.5,3773162011,56,Back,3774709515,178,,3773162013,140,48.0,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458674213,11,1,1,0,26,4raiad4l2j5lkfaz92pk4osb,1,47.5,95,2022-09-11T13:01:00.834Z,2022-09-11T19:16:36Z,3773162297,140,69.7,3773162305,213,6.1,3773162301,141,86.9,3773162293,56,Left,3774709907,178,,3773162303,212,24.0,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458674243,12,1,1,0,27,4raiad4l2j5lkfaz92pk4osb,1,69.7,86.9,2022-09-11T13:01:01.884Z,2022-09-11T19:16:45Z,3774710537,178,,3773162445,56,Center,3773162447,140,69.8,3773162443,3,,3773162451,212,17.9,3773162449,141,60.6,3773162453,213,4.7,,,,963czsr3yecwk4s3p1wby5x3p,A. Barák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458674309,13,1,1,0,29,4raiad4l2j5lkfaz92pk4osb,1,69.8,60.6,2022-09-11T13:01:04.475Z,2022-09-11T19:16:52Z,3773162779,140,77.8,3773162785,213,4.9,3773162787,1,,3773162775,155,,3773162783,212,36.2,3774711003,178,,3773162781,141,8.8,3773162777,56,Right,21pztrby95djexvw3m9hhzgt1,L. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458674353,14,1,1,0,35,4raiad4l2j5lkfaz92pk4osb,1,77.3,9.7,2022-09-11T13:01:09.722Z,2022-09-11T19:16:58Z,3773162985,56,Right,3773162993,213,2.9,3773162991,212,14.8,3774711505,178,,3773162987,140,63.6,3773162989,141,14.6,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458674431,15,1,1,0,38,4raiad4l2j5lkfaz92pk4osb,1,63.1,14.9,2022-09-11T13:01:13.423Z,2022-09-11T19:17:04Z,3773163437,213,2.7,3773163435,212,23.2,3774712043,178,,3773163431,140,43.4,3773163429,56,Back,3773163433,141,30.5,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458674483,16,1,1,0,44,4raiad4l2j5lkfaz92pk4osb,1,45.6,42.8,2022-09-11T13:01:18.563Z,2022-09-11T19:17:08Z,3774712257,178,,3773163673,141,73.5,3773163671,140,45.8,3773163675,212,20.9,3773163669,56,Back,3773163677,213,1.6,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458674559,17,1,1,0,47,4raiad4l2j5lkfaz92pk4osb,1,48.2,74.9,2022-09-11T13:01:22.102Z,2022-09-11T19:17:18Z,3773164017,140,62.0,3773164013,56,Left,3773164021,212,16.4,3773164019,141,86.3,3773164023,213,0.5,3774713101,178,,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458674579,18,1,1,0,50,4raiad4l2j5lkfaz92pk4osb,1,53,82.1,2022-09-11T13:01:25.306Z,2022-09-11T19:17:30Z,3773164159,212,38.5,3773164153,141,48.4,3773164167,1,,3773164149,140,23.5,3774713955,178,,3773164163,213,3.8,3773164145,56,Back,,,,b7vmywgydbcs4m9pcjcoabt62,R. Sottil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458674629,19,1,1,0,54,4raiad4l2j5lkfaz92pk4osb,1,26.2,44.6,2022-09-11T13:01:29.185Z,2022-09-11T19:17:37Z,3774714353,178,,3773164385,140,40.1,3773164387,141,11.8,3773164391,213,5.3,3773164383,56,Back,3773164389,212,26.7,,,,,,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458674733,20,1,1,0,57,4raiad4l2j5lkfaz92pk4osb,1,40.1,11.8,2022-09-11T13:01:31.635Z,2022-09-11T19:17:41Z,3773164961,140,42.4,3773164963,141,27.5,3773164959,56,Back,3773164967,213,1.3,3774714653,178,,3773164965,212,10.9,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458674763,21,1,1,1,3,4raiad4l2j5lkfaz92pk4osb,1,57.7,8.2,2022-09-11T13:01:38.405Z,2022-09-11T19:17:46Z,3773165129,56,Back,3773165131,140,43.2,3774715049,178,,3773165133,141,21.4,3773165137,213,2.6,3773165135,212,17.7,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458674813,22,1,1,1,5,4raiad4l2j5lkfaz92pk4osb,1,43.2,21.4,2022-09-11T13:01:40.463Z,2022-09-11T19:17:49Z,3773165367,56,Back,3773165371,141,37.0,3774715291,178,,3773165373,212,10.7,3773165375,213,1.7,3773165369,140,41.9,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458674905,23,1,1,1,9,4raiad4l2j5lkfaz92pk4osb,1,46.1,53,2022-09-11T13:01:44.124Z,2022-09-11T19:17:53Z,3773165911,140,61.8,3773165913,141,93.2,3774715601,178,,3773165909,56,Left,3773165917,213,1.0,3773165915,212,31.9,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458674933,24,1,1,1,13,4raiad4l2j5lkfaz92pk4osb,1,46.2,83.1,2022-09-11T13:01:48.543Z,2022-09-11T19:17:58Z,3773166025,141,81.5,3773166027,212,16.9,3774715995,178,,3773166029,213,3.2,3773166023,140,30.1,3773166021,56,Back,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458674975,25,1,1,1,16,4raiad4l2j5lkfaz92pk4osb,1,30.1,81.5,2022-09-11T13:01:50.578Z,2022-09-11T19:18:02Z,3773166257,56,Back,3773166263,212,19.6,3773166265,213,4.2,3773166259,140,21.7,3774716191,178,,3773166261,141,55.7,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458675001,26,1,1,1,20,4raiad4l2j5lkfaz92pk4osb,1,22,55.1,2022-09-11T13:01:55.343Z,2022-09-11T19:18:05Z,3773166355,212,9.9,3774716401,178,,3773166357,213,6.3,3773166353,141,54.9,3773166351,140,31.4,3773166349,56,Back,,,,,,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458675061,27,1,1,1,21,4raiad4l2j5lkfaz92pk4osb,1,31.4,54.9,2022-09-11T13:01:56.485Z,2022-09-11T19:18:11Z,3773166715,212,18.7,3773166717,213,3.3,3774716781,178,,3773166709,56,Back,3773166713,141,50.9,3773166711,140,13.8,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458675153,28,1,1,1,26,4raiad4l2j5lkfaz92pk4osb,1,14.6,46.6,2022-09-11T13:02:01.053Z,2022-09-11T19:18:16Z,3773167173,1,,3773167165,140,28.7,3773167167,141,3.5,3773167171,213,5.2,3774717081,178,,3773167163,56,Back,3773167169,212,32.8,,,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458675207,29,1,1,1,31,4raiad4l2j5lkfaz92pk4osb,1,32.4,21.4,2022-09-11T13:02:05.814Z,2022-09-11T19:18:21Z,3773167451,140,45.7,3773167449,56,Back,3773167453,141,24.2,3774717427,178,,3773167457,213,0.1,3773167455,212,14.1,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458989665,1308,67,1,1,32,4raiad4l2j5lkfaz92pk4osb,1,46.5,23.7,2022-09-11T13:02:07.263Z,2022-09-11T22:16:26Z,3774878035,233,959,,,,,,,,,,,,,,,,,,,,,,21pztrby95djexvw3m9hhzgt1,L. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458989657,959,67,1,1,32,ej5er0oyngdw138yuumwqbyqt,0,53.5,76.3,2022-09-11T13:02:07.264Z,2022-09-11T20:04:51Z,3774878051,233,1308,,,,,,,,,,,,,,,,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458675301,30,1,1,1,34,4raiad4l2j5lkfaz92pk4osb,0,47.2,23.9,2022-09-11T13:02:09.155Z,2022-09-11T19:18:26Z,3774717829,178,,3773167891,56,Right,3773167893,140,82.5,3773167899,213,6.0,3773167903,1,,3773167897,212,38.7,3773167895,141,7.6,,,,21pztrby95djexvw3m9hhzgt1,L. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458675271,4,43,1,1,37,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-09-11T13:02:12.141Z,2022-09-11T13:02:20Z,3773167745,56,Center,3773168427,144,61,,,,,,,,,,,,,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458675327,5,12,1,1,38,ej5er0oyngdw138yuumwqbyqt,1,14,88.6,2022-09-11T13:02:12.854Z,2022-09-11T19:18:32Z,3773167997,212,10.5,3773167995,141,100.0,3773167991,56,Back,3773168055,167,,3773167993,140,18.9,3774718213,178,,3773167999,213,1.1,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458675329,6,5,1,1,38,ej5er0oyngdw138yuumwqbyqt,0,19.2,101.8,2022-09-11T13:02:13.344Z,2022-09-11T19:19:04Z,3773168691,233,31,3773168013,347,,3773168011,56,Back,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458675443,31,5,1,1,38,4raiad4l2j5lkfaz92pk4osb,1,80.8,-1.8,2022-09-11T13:02:13.344Z,2022-09-11T19:19:04Z,3773168547,56,Right,3773168651,233,6,3773168549,347,,,,,,,,,,,,,,,,,21pztrby95djexvw3m9hhzgt1,L. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458675629,32,1,1,1,55,4raiad4l2j5lkfaz92pk4osb,1,71.9,0,2022-09-11T13:02:29.950Z,2022-09-11T19:19:10Z,3773169543,213,1.5,3773169537,140,72.1,3773169533,107,,3773169541,212,8.8,3773169539,141,11.9,3773169535,56,Right,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458675705,33,1,1,1,56,4raiad4l2j5lkfaz92pk4osb,1,72.1,11.9,2022-09-11T13:02:31.403Z,2022-09-11T19:19:15Z,3774720951,178,,3773169915,212,7.1,3773169917,213,3.6,3773169909,56,Right,3773169913,141,7.0,3773169911,140,66.1,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458675737,34,1,1,2,0,4raiad4l2j5lkfaz92pk4osb,1,64.1,27.8,2022-09-11T13:02:34.568Z,2022-09-11T19:19:19Z,3773170071,140,48.6,3773170079,212,23.7,3773170081,213,2.3,3774721199,178,,3773170075,141,53.1,3773170069,56,Back,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458675817,35,1,1,2,1,4raiad4l2j5lkfaz92pk4osb,1,48.6,53.1,2022-09-11T13:02:36.475Z,2022-09-11T19:19:21Z,3773170525,141,88.8,3773170527,212,29.6,3773170529,213,1.0,3774721325,178,,3773170523,140,64.7,3773170521,56,Left,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458675893,36,1,1,2,6,4raiad4l2j5lkfaz92pk4osb,1,67.2,89.7,2022-09-11T13:02:40.663Z,2022-09-11T19:19:25Z,3773170923,140,71.3,3773170919,56,Left,3773170933,212,5.6,3774721633,178,,3773170937,213,0.7,3773170927,141,95.0,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458675937,37,1,1,2,10,4raiad4l2j5lkfaz92pk4osb,1,69.3,85.1,2022-09-11T13:02:44.734Z,2022-09-11T19:19:29Z,3773171177,141,65.9,3773171181,213,4.2,3773171175,140,61.8,3774721909,178,,3773171173,56,Center,3773171179,212,15.2,,,,,,,b7vmywgydbcs4m9pcjcoabt62,R. Sottil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458675999,38,1,1,2,13,4raiad4l2j5lkfaz92pk4osb,1,58.7,67.1,2022-09-11T13:02:47.986Z,2022-09-11T19:19:32Z,3773171481,140,57.1,3774722223,178,,3773171483,141,34.3,3773171487,213,4.6,3773171485,212,22.4,3773171479,56,Center,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458676059,39,1,1,2,17,4raiad4l2j5lkfaz92pk4osb,1,59.3,31.9,2022-09-11T13:02:52.473Z,2022-09-11T19:19:39Z,3773171859,141,94.4,3773171853,196,,3773171851,155,,3774722801,178,,3773171865,1,,3773171855,56,Left,3773171861,212,51.4,3773171863,213,1.0,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,3773171857,140,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458676137,40,1,1,2,21,4raiad4l2j5lkfaz92pk4osb,1,86.8,94.4,2022-09-11T13:02:55.621Z,2022-09-11T19:19:48Z,3773172249,141,73.5,3773172251,212,15.8,3773172253,213,5.2,3773172245,56,Center,3773172247,140,93.3,3774723433,178,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458676153,41,1,1,2,24,4raiad4l2j5lkfaz92pk4osb,1,93.7,77.3,2022-09-11T13:02:59.105Z,2022-09-11T19:19:54Z,3773172331,56,Left,3773172333,140,90.1,3773172339,213,2.0,3773172337,212,8.9,3774723895,178,,3773172335,141,89.1,,,,,,,963czsr3yecwk4s3p1wby5x3p,A. Barák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458676161,42,1,1,2,25,4raiad4l2j5lkfaz92pk4osb,0,90.1,89.1,2022-09-11T13:03:00.270Z,2022-09-11T19:20:07Z,3773172399,140,90.4,3773172405,213,4.8,3773172393,2,,3773974715,224,,3774724509,178,,3773172395,155,,3773172403,212,3.6,3773974719,72,,66at96kfhvigkny465lkmrnbp,C. Biraghi,3773172401,141,83.9,3773172397,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458676177,7,61,1,2,25,ej5er0oyngdw138yuumwqbyqt,1,11.1,17,2022-09-11T13:03:00.413Z,2022-09-11T19:20:15Z,3774725037,21,,3773172477,56,Back,3774725039,388,,,,,,,,,,,,,,,,,b94d67jluhh4076wp2se5fqsq,D. Kasius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458676237,8,6,1,2,26,ej5er0oyngdw138yuumwqbyqt,0,3.2,3,2022-09-11T13:03:01.385Z,2022-09-11T19:20:20Z,3773172711,56,Back,3773173859,73,,3773174205,233,43,,,,,,,,,,,,,,,,b94d67jluhh4076wp2se5fqsq,D. Kasius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458676227,43,6,1,2,26,4raiad4l2j5lkfaz92pk4osb,1,96.8,97,2022-09-11T13:03:01.385Z,2022-09-11T19:20:20Z,3773172669,56,Left,3773173909,233,8,3773172671,73,,,,,,,,,,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458676629,44,1,1,2,48,4raiad4l2j5lkfaz92pk4osb,0,99.5,99.5,2022-09-11T13:03:23.007Z,2022-09-11T19:20:24Z,3773174833,213,4.4,3773174821,155,,3773975157,72,,3773174835,1,,3773174827,140,88.1,3773174817,2,,3773174819,6,,3774725671,178,,66at96kfhvigkny465lkmrnbp,C. Biraghi,3773174829,141,41.8,3773174831,212,41.0,3773174823,224,3773174825,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2458676665,9,12,1,2,50,ej5er0oyngdw138yuumwqbyqt,1,11.7,58.2,2022-09-11T13:03:24.793Z,2022-09-11T19:20:31Z,3773175045,213,4.9,3773175037,56,Back,3773175043,212,19.5,3773175049,15,,3773175041,141,30.1,3773175039,140,15.6,3774726075,388,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
