id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/11/value,assist,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,keyPass,qualifier/13/value,qualifier/17/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/16/value
2512916025,1,34,16,0,0,dxq76zcvnokq07cszdx0i6kve,1,0,0,2023-02-26T15:59:18.252Z,2023-02-26T17:06:49Z,4059623525,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4059623519,59,"1, 19, 13, 3, 50, 18, 37, 4, 7, 9, 11, 2, 5, 14, 15, 20, 24, 26, 30, 80, 99",4059623517,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",4059874023,197,8396,4059623521,130,12,4059623515,30,"93237ztqyi3r4hu3rmgzrgudx, dfckk0xst90yjlep74tvups5x, c33x61zuxixolkkalsigc3q0a, 6gzi8qf8szxn99dnwh3h6gkb9, dkx1rfzizskaplpex70i3q0o9, 4h1jj93i0v1pfemnjydnoc0dl, b881arnahhahg0iaix4mx266t, 13o5eskqs8b88yerwltk0tivp, 5152de1kfmrihdzbdotpeo8ut, 6z3a27dxffwacyxof0imvcfvu, 18jovwk0ysx6ajb8y75179j9x, 96d5il3afakek9qvsbtldu162, 8zyg5zuzyr6t0idi5od2ypvbp, 8e4wkgb71btkez592um5vts0k, ar0g6o07dm7nwcf2dyzux8ay2, al3t9fzj4ab55yux0zkd1jkr9, bl76cebhta912vfi9z7ky32p6, 8shwa0k28rt5duyrhuqza1hhx, ewt8nxg2m27fj0n7dr9hbul05, bf4gvp8pzp50lhtb2fc35zeok, hhv3h90gifzevkeqh97cb504",4059623523,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4059874021,194,b881arnahhahg0iaix4mx266t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512916085,1,34,16,0,0,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2023-02-26T15:59:25.177Z,2023-02-26T16:58:50Z,4059623853,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",4059623861,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4059873593,194,8lta4w1nytggiwnaqv4e5cc0l,4059623857,130,8,4059623859,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4059623851,30,"4g0d51pqr4grzoe9cx7do6pxx, 2s9ko6yxyi95jybzguru8g3bp, 545o5sllzb34kosvbw3fxhc5x, 6n7sw8r0fhcoa8hfuxrtm96tx, f1ma05bi3t1hfbflylx5d9tyh, 89z0ym1zvwp7rikmd0kvpcq8l, e4cwx5r9hrvip371egldkc6ol, 6ehsdxl74v0qtlbjjjbu0r0t1, 8zltxvt0rcrcv96x1wmdhlrrp, 72sbeqsrvv64vwiec51r9g1k9, 8lta4w1nytggiwnaqv4e5cc0l, 4ypa8ma678embtagi427eg4id, a21winmltx1h9oiwqtfditkut, 9n2nm6smh0txgv2482qbwhixg, azph2f84zhlvg4wd8tleydkdm, 9casrbyhvk5woencvp365fnmy, 2rdh9ggkr9iu50esnyv464dsl, 1s7qbrynbcv9uw9r5f29oyc5, cbymienvjkbbvi1rbky74vj3e, 6sejjyqssbr3olctm9nkq2v9x, 1fsum47fkh62rer9xxe3smctm, q86iuo0cn7dlhvgwz6ix1mqy, e05kmeeuc7x55gwhjmxl9ry3u, 1kafgt90durzi0trgasa35nqi",4059867535,197,16731,4059623855,59,"69, 27, 13, 8, 4, 43, 10, 6, 18, 33, 11, 7, 14, 16, 19, 21, 22, 24, 25, 29, 30, 40, 55, 72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512963787,2,32,1,0,0,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2023-02-26T17:00:17.763Z,2023-02-26T17:00:17Z,4059878803,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512963795,2,32,1,0,0,dxq76zcvnokq07cszdx0i6kve,1,0,0,2023-02-26T17:00:17.763Z,2023-02-27T00:49:09Z,4059878859,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512963831,3,1,1,0,0,4klvxyeh3xcus4ongu7c00mgc,1,49.9,50.6,2023-02-26T17:00:17.778Z,2023-02-27T01:16:09Z,4061070785,178,,4059879023,56,Back,4059879033,279,S,4059879027,141,54.9,4059879029,212,19.5,4059879031,213,3.0,4059879025,140,31.5,,,,e4cwx5r9hrvip371egldkc6ol,D. Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512963843,4,1,1,0,1,4klvxyeh3xcus4ongu7c00mgc,1,31,56.1,2023-02-26T17:00:19.115Z,2023-02-27T01:16:17Z,4059879093,141,46.9,4059879097,213,5.1,4059879091,140,33.3,4059879089,56,Back,4061071145,178,,4059879095,212,6.7,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512963887,5,1,1,0,2,4klvxyeh3xcus4ongu7c00mgc,1,33.3,46.9,2023-02-26T17:00:20.486Z,2023-02-27T01:16:21Z,4059879303,213,0.7,4059879293,155,,4059879295,56,Left,4059879301,212,43.5,4061071265,178,,4059879297,140,65.6,4059879299,141,86.9,4059879305,1,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512963893,6,44,1,0,5,4klvxyeh3xcus4ongu7c00mgc,1,68.8,87.7,2023-02-26T17:00:23.554Z,2023-02-27T02:46:10Z,4059879323,286,,4059879449,233,3,4059879321,56,Left,,,,,,,,,,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512963909,3,44,1,0,5,dxq76zcvnokq07cszdx0i6kve,0,31.2,12.3,2023-02-26T17:00:23.555Z,2023-02-27T01:16:29Z,4059879485,233,6,4059879399,56,Back,4059879401,285,,,,,,,,,,,,,,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512963897,7,1,1,0,5,4klvxyeh3xcus4ongu7c00mgc,0,65.6,86.9,2023-02-26T17:00:23.595Z,2023-02-27T02:46:10Z,4059879341,3,,4059879349,141,87.4,4059879347,140,71.5,4059879353,213,0.1,4059879345,56,Left,4061071687,388,,4059879343,168,,4059879351,212,6.2,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512963931,4,49,1,0,7,dxq76zcvnokq07cszdx0i6kve,1,21.8,14.3,2023-02-26T17:00:25.085Z,2023-02-27T01:16:39Z,,,,,,,,,,,,,,,,,,,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512963955,5,1,1,0,7,dxq76zcvnokq07cszdx0i6kve,0,21.8,14.3,2023-02-26T17:00:25.130Z,2023-02-27T01:16:44Z,4059879623,212,41.1,4059879625,213,6.0,4059879617,56,Right,4059879619,140,59.7,4059879621,141,0.0,4059879627,1,,4059879615,157,,4061071963,178,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512963957,6,5,1,0,12,dxq76zcvnokq07cszdx0i6kve,0,59.9,-1.5,2023-02-26T17:00:30.048Z,2023-02-27T01:16:47Z,4059880123,233,8,4059879631,56,Right,4059879633,347,,,,,,,,,,,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512964045,8,5,1,0,12,4klvxyeh3xcus4ongu7c00mgc,1,40.1,101.5,2023-02-26T17:00:30.048Z,2023-02-27T01:16:47Z,4059880103,56,Back,4059880105,347,,4059880119,233,6,,,,,,,,,,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512964083,9,1,1,0,19,4klvxyeh3xcus4ongu7c00mgc,1,44.6,100,2023-02-26T17:00:37.575Z,2023-02-27T01:16:52Z,4059880327,140,68.8,4059880331,141,81.4,4059880343,213,5.8,4059880319,107,,4059880337,212,29.0,4059880353,1,,4059880323,56,Left,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512964091,10,61,1,0,21,4klvxyeh3xcus4ongu7c00mgc,0,68.8,81.4,2023-02-26T17:00:39.577Z,2023-02-27T01:17:02Z,4059880377,56,Left,4061072513,21,,4061072515,178,,,,,,,,,,,,,,,,,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512964105,7,49,1,0,22,dxq76zcvnokq07cszdx0i6kve,1,23.6,21.7,2023-02-26T17:00:40.553Z,2023-02-27T01:17:10Z,,,,,,,,,,,,,,,,,,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512964129,8,1,1,0,22,dxq76zcvnokq07cszdx0i6kve,1,23.6,21.7,2023-02-26T17:00:40.621Z,2023-02-27T01:17:18Z,4059880571,213,1.4,4059880563,56,Back,4061072979,178,,4059880565,140,25.7,4059880569,212,13.7,4059880567,141,41.6,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512964141,9,1,1,0,25,dxq76zcvnokq07cszdx0i6kve,0,25.7,41.6,2023-02-26T17:00:43.447Z,2023-02-27T01:17:22Z,4059880623,141,52.2,4059880627,213,0.4,4059880621,140,43.5,4059880619,56,Back,4059880617,155,,4059880625,212,20.0,4061073121,389,,,,,6gzi8qf8szxn99dnwh3h6gkb9,A. Masina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512964157,11,61,1,0,27,4klvxyeh3xcus4ongu7c00mgc,0,54.7,45.5,2023-02-26T17:00:45.430Z,2023-02-27T01:17:28Z,4061073303,178,,4061073301,21,,4059880711,56,Center,,,,,,,,,,,,,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512964217,10,1,1,0,30,dxq76zcvnokq07cszdx0i6kve,0,51.9,67.8,2023-02-26T17:00:48.405Z,2023-02-27T01:18:13Z,4060439263,4,,4059880943,140,62.4,4059880945,141,62.5,4061074867,178,,4059880947,212,11.6,4059880949,213,6.0,4059880941,56,Center,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512964233,12,8,1,0,31,4klvxyeh3xcus4ongu7c00mgc,1,35.8,30.7,2023-02-26T17:00:49.108Z,2023-02-27T01:18:19Z,4061075109,389,,4059881027,56,Back,4060439381,384,,,,,,,,,,,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512964293,11,1,1,0,34,dxq76zcvnokq07cszdx0i6kve,1,62.7,92.4,2023-02-26T17:00:52.736Z,2023-02-27T01:18:27Z,4059881285,140,73.0,4059881289,212,10.8,4059881287,141,93.5,4059881291,213,0.1,4059881283,56,Left,4061075333,178,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512964311,12,3,1,0,37,dxq76zcvnokq07cszdx0i6kve,1,73,85.2,2023-02-26T17:00:54.925Z,2023-02-27T01:18:40Z,4059881379,56,Left,4060440737,464,,4059881413,233,13,4061075745,178,,4059881381,286,,,,,,,,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512964303,13,45,1,0,37,4klvxyeh3xcus4ongu7c00mgc,0,27,14.8,2023-02-26T17:00:54.925Z,2023-02-27T01:18:41Z,4059881443,233,12,4059881351,56,Back,4059881353,285,,,,,,,,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512964353,13,1,1,0,39,dxq76zcvnokq07cszdx0i6kve,1,73.9,77.6,2023-02-26T17:00:57.328Z,2023-02-27T01:18:44Z,4059881621,56,Center,4059881629,141,65.3,4059881627,140,70.3,4059881635,213,4.3,4059881633,212,9.2,4061075833,178,,,,,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512964367,14,1,1,0,40,dxq76zcvnokq07cszdx0i6kve,1,70.3,65.3,2023-02-26T17:00:58.516Z,2023-02-27T01:18:50Z,4061075981,178,,4059881681,212,10.3,4059881677,140,73.8,4059881679,141,79.4,4059881675,56,Left,4059881683,213,1.2,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512964379,15,1,1,0,43,dxq76zcvnokq07cszdx0i6kve,0,76.9,80.6,2023-02-26T17:01:01.004Z,2023-02-27T01:18:53Z,4059881763,212,30.2,4061076073,178,,4060443921,224,,4059881761,141,46.1,4060443923,72,,4059881765,213,5.4,4059881755,155,,4059881759,140,95.0,13o5eskqs8b88yerwltk0tivp,S. Lovrić,4059881757,56,Center,4059881753,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512964439,14,12,1,0,44,4klvxyeh3xcus4ongu7c00mgc,1,4.4,51.3,2023-02-26T17:01:02.546Z,2023-02-27T01:18:59Z,4061076317,388,,4061076319,21,,4059882063,212,6.6,4059882061,141,54.8,4059882065,213,0.4,4059882059,140,10.3,4059882057,56,Back,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512964445,15,51,1,0,44,4klvxyeh3xcus4ongu7c00mgc,1,4.4,52.2,2023-02-26T17:01:02.608Z,2023-02-27T01:19:11Z,4059882091,169,,,,,,,,,,,,,,,,,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512964431,16,13,1,0,46,dxq76zcvnokq07cszdx0i6kve,1,89.3,42.3,2023-02-26T17:01:03.887Z,2023-02-27T01:19:14Z,4059883231,214,,4059883243,458,,4059883237,328,,4059883247,230,95.0,4059883233,108,,4059883249,231,46.2,4059882021,56,Center,4059883225,102,43.0,b881arnahhahg0iaix4mx266t,R. Pereyra,4061076801,178,,4059883227,103,12.5,4059882017,22,4059882019,17,4059882401,20,4059883223,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
