id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/9/value,qualifier/16/value,qualifier/11/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/19/value
2521023449,8,1,1,0,14,4klvxyeh3xcus4ongu7c00mgc,1,20.6,48.1,2023-03-17T17:30:22.443Z,2023-03-17T23:36:11Z,4102596107,141,87.3,4102596119,1,,4103619959,389,,4102596103,140,38.3,4102596111,212,32.5,4102596101,56,Back,4103505781,157,,4102596115,213,1.0,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521023467,9,1,1,0,17,4klvxyeh3xcus4ongu7c00mgc,1,38.3,87.2,2023-03-17T17:30:25.664Z,2023-03-17T23:36:15Z,4102596189,212,8.8,4103619991,178,,4102596191,213,3.3,4102596187,141,85.5,4102596183,56,Back,4102596185,140,30.0,,,,,,,1fsum47fkh62rer9xxe3smctm,D. Maldini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521023475,10,1,1,0,19,4klvxyeh3xcus4ongu7c00mgc,1,30,85.5,2023-03-17T17:30:27.297Z,2023-03-17T23:36:18Z,4102596223,56,Back,4102596227,141,71.4,4102596229,212,9.7,4103620011,178,,4102596231,213,4.5,4102596225,140,28.4,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521023493,11,1,1,0,21,4klvxyeh3xcus4ongu7c00mgc,1,28.4,71.4,2023-03-17T17:30:29.099Z,2023-03-17T23:36:20Z,4102596327,212,18.3,4102596329,213,2.5,4102596321,56,Back,4102596323,140,14.1,4103620055,178,,4102596325,141,86.9,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521023507,12,1,1,0,22,4klvxyeh3xcus4ongu7c00mgc,1,14.1,86.9,2023-03-17T17:30:30.306Z,2023-03-17T23:36:24Z,4102596405,140,29.7,4103620061,178,,4102596409,212,16.4,4102596407,141,88.8,4102596411,213,0.1,4102596403,56,Back,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521023527,13,1,1,0,23,4klvxyeh3xcus4ongu7c00mgc,1,29.7,88.8,2023-03-17T17:30:31.285Z,2023-03-17T23:36:27Z,4102596525,213,4.4,4102596521,141,70.4,4103620123,178,,4102596523,212,13.1,4102596519,140,25.9,4102596517,56,Back,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521023567,14,1,1,0,25,4klvxyeh3xcus4ongu7c00mgc,1,25.9,70.4,2023-03-17T17:30:33.062Z,2023-03-17T23:36:30Z,4102596737,213,3.9,4102596731,141,46.9,4103620155,178,,4102596727,140,10.4,4102596735,212,22.8,4102596723,56,Back,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521023589,15,1,1,0,32,4klvxyeh3xcus4ongu7c00mgc,1,14.2,45.8,2023-03-17T17:30:40.280Z,2023-03-17T23:36:34Z,4102596845,140,20.6,4103620205,178,,4102596851,213,1.0,4102596843,56,Back,4102596847,141,62.6,4102596849,212,13.3,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521023637,16,1,1,0,36,4klvxyeh3xcus4ongu7c00mgc,1,22.8,56.1,2023-03-17T17:30:44.156Z,2023-03-17T23:36:37Z,4103620263,178,,4102597093,141,29.6,4102597089,56,Back,4102597091,140,25.0,4102597097,213,4.8,4102597095,212,18.2,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521023677,17,1,1,0,40,4klvxyeh3xcus4ongu7c00mgc,1,35.9,23.8,2023-03-17T17:30:48.492Z,2023-03-17T23:36:41Z,4102597315,141,10.4,4102597313,140,63.2,4102597311,56,Right,4102597319,213,6.0,4103620335,178,,4102597317,212,30.1,4102597309,155,,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521023685,18,1,1,0,42,4klvxyeh3xcus4ongu7c00mgc,0,63.4,10.4,2023-03-17T17:30:50.580Z,2023-03-17T23:36:44Z,4102597359,212,4.9,4102597361,213,0.0,4102597357,141,10.7,4102597349,3,,4102597353,56,Right,4102597351,168,,4102597355,140,68.1,4103620365,388,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521023675,3,61,1,0,43,6tuibxq39fdryu8ou06wcm0q3,1,26,84.1,2023-03-17T17:30:50.852Z,2023-03-17T23:36:49Z,4103620419,15,,4102597303,56,Back,4103620421,178,,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521023711,19,1,1,0,44,4klvxyeh3xcus4ongu7c00mgc,1,68.8,11.6,2023-03-17T17:30:52.218Z,2023-03-17T23:36:53Z,4103620457,178,,4102597525,140,79.6,4102597531,213,5.9,4102597523,56,Right,4102597529,212,12.4,4102597527,141,4.4,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521023719,20,1,1,0,47,4klvxyeh3xcus4ongu7c00mgc,1,80.8,5.6,2023-03-17T17:30:55.473Z,2023-03-17T23:36:56Z,4102597595,213,0.7,4103620505,178,,4102597591,141,24.1,4102597589,140,94.3,4102597587,56,Center,4102597593,212,19.0,,,,,,,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521023733,21,1,1,0,49,4klvxyeh3xcus4ongu7c00mgc,1,95,24.2,2023-03-17T17:30:57.588Z,2023-03-17T23:37:07Z,4102597681,213,2.2,4102597673,56,Center,4102602497,210,15,4102597677,141,43.3,4103620561,178,,4102602499,154,,4102597679,212,16.2,4102597675,140,85.8,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521023735,22,15,1,0,51,4klvxyeh3xcus4ongu7c00mgc,1,88.1,39.5,2023-03-17T17:30:59.010Z,2023-03-17T23:37:07Z,4102602541,230,98.1,4102602535,103,19,4102602533,102,46.9,4102597691,56,Center,4102601989,82,,4102602529,55,21,4102602537,146,92.5,4102597687,22,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,4102602543,231,47.8,4102602523,80,4102602525,29,4102601985,20,4102602573,233,4,4102602527,154,4102597689,17,4102602539,147,42.2,4103620659,178,,,,,,,,,,,,,,,,,
2521023745,4,10,1,0,51,6tuibxq39fdryu8ou06wcm0q3,1,7.1,57.2,2023-03-17T17:30:59.155Z,2023-03-17T23:37:11Z,4102597733,56,Back,4102602031,233,22,4102597731,94,,4103620701,178,,4103620703,21,,,,,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521023755,23,15,1,0,53,4klvxyeh3xcus4ongu7c00mgc,1,73.6,49.9,2023-03-17T17:31:01.745Z,2023-03-17T23:37:15Z,4102603875,215,,4102603887,231,50,4102603873,103,19,4102597787,56,Center,4102597785,18,,4103620755,178,,4102603155,82,,4102603885,230,98.2,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,4102597783,22,,4102603877,328,4102603883,147,4102603869,78,4102603871,102,48.6,4102603901,233,4102603879,458,4102603881,146,82.8,4102603151,20,49.5,5,,,,,,,,,,,,,,,
2521023757,5,10,1,0,54,6tuibxq39fdryu8ou06wcm0q3,1,17.6,50,2023-03-17T17:31:01.996Z,2023-03-17T23:37:17Z,4102603221,233,23,4102597795,94,,4102597797,56,Back,4103620759,178,,,,,,,,,,,,,,cc04mat3snly9oe4bt7xaeooa,K. Thorstvedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521023773,6,49,1,0,57,6tuibxq39fdryu8ou06wcm0q3,1,26.5,15.8,2023-03-17T17:31:04.877Z,2023-03-17T23:37:20Z,,,,,,,,,,,,,,,,,,,,,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521023791,7,3,1,0,59,6tuibxq39fdryu8ou06wcm0q3,0,29.4,6.6,2023-03-17T17:31:07.112Z,2023-03-17T23:37:28Z,4102598151,233,24,4103507865,465,,4102597991,56,Back,4103620909,178,,4102597993,285,,,,,,,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521023811,24,7,1,0,59,4klvxyeh3xcus4ongu7c00mgc,1,70.6,93.4,2023-03-17T17:31:07.206Z,2023-03-17T23:37:33Z,4102598075,167,,4103507945,385,,4102598135,233,7,4103620959,178,,4102598079,286,,4102598077,56,Left,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521023963,8,5,1,1,0,6tuibxq39fdryu8ou06wcm0q3,1,29.2,-1.4,2023-03-17T17:31:08.104Z,2023-03-17T23:37:37Z,4102598833,347,,4102598829,56,Back,4102598865,233,25,,,,,,,,,,,,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521023819,25,5,1,1,0,4klvxyeh3xcus4ongu7c00mgc,0,70.8,101.4,2023-03-17T17:31:08.104Z,2023-03-17T23:37:38Z,4102598115,56,Left,4102598909,233,8,4102598117,347,,,,,,,,,,,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521023981,9,1,1,1,17,6tuibxq39fdryu8ou06wcm0q3,1,28.1,0,2023-03-17T17:31:25.487Z,2023-03-17T23:37:41Z,4102598945,56,Back,4102598949,141,5.5,4102598947,140,38.8,4102598943,107,,4102598951,212,12.2,4102598953,213,0.4,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521024011,10,1,1,1,18,6tuibxq39fdryu8ou06wcm0q3,1,38.5,4.6,2023-03-17T17:31:26.619Z,2023-03-17T23:37:44Z,4102599115,212,19.9,4103509483,168,,4103621111,178,,4102599111,140,56.8,4102599113,141,12.3,4102599117,213,0.3,4102599109,56,Right,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521024027,11,44,1,1,21,6tuibxq39fdryu8ou06wcm0q3,1,59.2,12,2023-03-17T17:31:29.022Z,2023-03-18T01:55:55Z,4102599233,56,Right,4102599235,286,,4102599269,233,26,,,,,,,,,,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521024015,26,44,1,1,21,4klvxyeh3xcus4ongu7c00mgc,0,40.8,88,2023-03-17T17:31:29.023Z,2023-03-17T23:37:47Z,4102599123,56,Back,4102599125,285,,4102599335,233,11,,,,,,,,,,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521024053,12,1,1,1,21,6tuibxq39fdryu8ou06wcm0q3,1,56.8,12.3,2023-03-17T17:31:29.098Z,2023-03-18T01:55:55Z,4102599373,3,,4102599387,213,2.0,4102599375,56,Center,4103621245,388,,4102599413,156,,4102599383,141,23.3,4102599377,140,53.2,4102599385,212,8.4,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521024101,13,1,1,1,24,6tuibxq39fdryu8ou06wcm0q3,1,55.7,27.7,2023-03-17T17:31:32.351Z,2023-03-17T23:37:56Z,4102599585,140,43.7,4102599583,56,Back,4103621271,178,,4102599589,212,33.8,4102599591,213,2.0,4102599593,1,,4102599587,141,73.8,,,,cc04mat3snly9oe4bt7xaeooa,K. Thorstvedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521024187,14,1,1,1,28,6tuibxq39fdryu8ou06wcm0q3,1,43,79.7,2023-03-17T17:31:36.169Z,2023-03-17T23:37:59Z,4102600037,141,83.0,4103621291,178,,4102600039,212,48.7,4102600031,155,,4102600033,56,Left,4102600043,1,,4102600035,140,89.3,4102600041,213,0.0,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521024195,15,1,1,1,35,6tuibxq39fdryu8ou06wcm0q3,0,94.8,93.8,2023-03-17T17:31:43.541Z,2023-03-17T23:38:03Z,4102600095,213,5.1,4103621305,178,,4102600083,2,,4102600091,141,89.6,4103510419,20,,4102600089,140,95.8,4103510417,223,,4102600087,56,Left,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,4102600093,212,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521196221,931,61,1,1,35,4klvxyeh3xcus4ongu7c00mgc,1,5.4,11,2023-03-17T17:31:43.672Z,2023-03-17T23:38:08Z,4103511471,56,Back,4103621365,178,,,,,,,,,,,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521024239,27,49,1,1,36,4klvxyeh3xcus4ongu7c00mgc,1,9,37.6,2023-03-17T17:31:44.594Z,2023-03-17T23:38:11Z,,,,,,,,,,,,,,,,,,,,,,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521024253,28,1,1,1,37,4klvxyeh3xcus4ongu7c00mgc,0,9,37.6,2023-03-17T17:31:45.420Z,2023-03-17T23:38:14Z,4102600365,212,24.5,4102600367,213,5.5,4103621403,178,,4102600359,56,Back,4102600361,140,25.7,4102600363,141,12.5,,,,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521024261,16,49,1,1,40,6tuibxq39fdryu8ou06wcm0q3,1,73.6,89.7,2023-03-17T17:31:48.115Z,2023-03-17T23:38:21Z,,,,,,,,,,,,,,,,,,,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521024295,17,1,1,1,41,6tuibxq39fdryu8ou06wcm0q3,1,74.1,89.7,2023-03-17T17:31:49.367Z,2023-03-17T23:38:26Z,4103621559,178,,4102600585,56,Left,4102600593,213,3.5,4102600587,140,66.4,4102600589,141,85.9,4102600591,212,8.5,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521024331,18,1,1,1,42,6tuibxq39fdryu8ou06wcm0q3,1,65.1,85.4,2023-03-17T17:31:50.686Z,2023-03-17T23:38:30Z,4102600745,56,Center,4103621585,178,,4102600751,212,6.3,4102600753,213,4.9,4102600749,141,76.3,4102600747,140,66.2,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521024377,19,1,1,1,47,6tuibxq39fdryu8ou06wcm0q3,1,54.5,62.7,2023-03-17T17:31:55.125Z,2023-03-17T23:38:32Z,4102600977,212,24.5,4102600979,213,4.8,4102600971,56,Center,4103621621,178,,4102600973,140,56.1,4102600975,141,26.8,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521024397,20,1,1,1,50,6tuibxq39fdryu8ou06wcm0q3,1,57.1,18,2023-03-17T17:31:57.940Z,2023-03-17T23:38:35Z,4102601055,141,8.6,4103621653,178,,4102601053,140,67.0,4102601059,213,5.7,4102601049,56,Right,4102601057,212,12.2,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521024425,21,1,1,1,51,6tuibxq39fdryu8ou06wcm0q3,1,67.3,8.6,2023-03-17T17:31:59.430Z,2023-03-17T23:38:38Z,4102601211,140,67.9,4102601213,141,19.1,4103621665,178,,4102601209,56,Right,4102601217,213,1.5,4102601215,212,7.2,,,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521024439,22,50,1,1,53,6tuibxq39fdryu8ou06wcm0q3,1,72.7,19.2,2023-03-17T17:32:01.308Z,2023-03-17T23:38:43Z,4102601461,233,29,4102601277,56,Right,4102601279,286,,,,,,,,,,,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521024459,29,7,1,1,53,4klvxyeh3xcus4ongu7c00mgc,1,27.3,80.8,2023-03-17T17:32:01.518Z,2023-03-17T23:38:47Z,4102601395,285,,4102601393,56,Back,4103512397,383,,4102601443,233,22,4103621713,389,,,,,,,,,,,1fsum47fkh62rer9xxe3smctm,D. Maldini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
