id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/16/value,qualifier/18/value,assist
2449929143,9,61,1,0,14,2tk2l9sgktwc9jhzqdd4mpdtb,0,46.9,63.8,2022-08-22T16:30:21.909Z,2022-08-23T00:41:14Z,3726612357,56,Back,3727258615,178,,,,,,,,,,,,,,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929145,3,49,1,0,16,af91jdcs6x0bqkmdb78rokod2,1,32.1,35,2022-08-22T16:30:24.098Z,2022-08-23T00:41:20Z,,,,,,,,,,,,,,,,,,,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929155,4,1,1,0,17,af91jdcs6x0bqkmdb78rokod2,1,32.1,35,2022-08-22T16:30:24.201Z,2022-08-23T00:41:23Z,3726612409,213,3.1,3726612405,141,38.3,3726612401,56,Back,3726612407,212,26.2,3726612403,140,7.2,3727258805,178,,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929159,5,1,1,0,20,af91jdcs6x0bqkmdb78rokod2,1,8.5,38,2022-08-22T16:30:28.050Z,2022-08-23T00:41:29Z,3727258929,178,,3726612431,212,21.3,3726612429,141,8.0,3726612425,56,Back,3726612433,213,5.0,3726612427,140,14.3,,,,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929163,6,1,1,0,23,af91jdcs6x0bqkmdb78rokod2,1,14.3,10.3,2022-08-22T16:30:30.953Z,2022-08-23T00:41:32Z,3726612453,140,4.0,3726612457,212,23.5,3726612459,213,2.0,3727258987,178,,3726612455,141,41.0,3726612451,56,Back,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929177,7,1,1,0,26,af91jdcs6x0bqkmdb78rokod2,1,3.9,41,2022-08-22T16:30:33.666Z,2022-08-23T00:41:35Z,3726612509,56,Back,3727259063,178,,3726612515,212,31.1,3726612511,140,20.2,3726612513,141,79.1,3726612517,213,1.0,,,,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929189,8,1,1,0,30,af91jdcs6x0bqkmdb78rokod2,1,23.8,76.2,2022-08-22T16:30:37.696Z,2022-08-23T00:41:39Z,3726612605,213,5.5,3726612601,141,66.0,3726612599,140,30.4,3726612597,56,Back,3726612603,212,9.8,3727259183,178,,,,,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929195,9,1,1,0,33,af91jdcs6x0bqkmdb78rokod2,1,32,58.8,2022-08-22T16:30:41.098Z,2022-08-23T00:41:42Z,3726612631,212,30.2,3727259247,178,,3726612629,141,15.2,3726612625,56,Back,3726612633,213,4.9,3726612627,140,37.7,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929219,10,1,1,0,37,af91jdcs6x0bqkmdb78rokod2,0,43.3,7.1,2022-08-22T16:30:45.123Z,2022-08-23T00:41:46Z,3726612739,141,47.0,3726612745,1,,3726612735,56,Center,3726612741,212,60.1,3727259355,178,,3726612743,213,0.5,3726612733,155,,3726612737,140,94.4,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929225,10,52,1,0,41,2tk2l9sgktwc9jhzqdd4mpdtb,1,4.4,51.2,2022-08-22T16:30:49.042Z,2022-08-23T00:41:49Z,3727259505,178,,3727157355,378,,,,,,,,,,,,,,,,,,,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929243,11,80,1,0,50,2tk2l9sgktwc9jhzqdd4mpdtb,0,4.5,54.5,2022-08-22T16:30:57.544Z,2022-08-23T00:41:57Z,3727259723,178,,,,,,,,,,,,,,,,,,,,,,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929249,12,1,1,0,51,2tk2l9sgktwc9jhzqdd4mpdtb,1,4.5,54.2,2022-08-22T16:30:58.698Z,2022-08-23T00:42:02Z,3727259851,178,,3726612877,56,Back,3726612881,141,24.1,3726612885,213,5.1,3726612879,140,11.6,3726612883,212,21.8,,,,,,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929275,13,1,1,0,54,2tk2l9sgktwc9jhzqdd4mpdtb,1,14.3,17.9,2022-08-22T16:31:01.672Z,2022-08-23T00:42:06Z,3726613055,1,,3726613051,212,35.5,3726613043,155,,3726613047,140,48.1,3726613053,213,6.2,3726613045,56,Back,3727259967,178,,3726613049,141,15.1,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929279,14,4,1,0,58,2tk2l9sgktwc9jhzqdd4mpdtb,1,48.7,5.4,2022-08-22T16:31:05.400Z,2022-08-23T00:42:11Z,3726613075,152,,3726613071,13,,3726613079,286,,3726613073,56,Back,3726613077,265,,3726613081,233,11,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929271,11,4,1,0,58,af91jdcs6x0bqkmdb78rokod2,0,51.3,94.6,2022-08-22T16:31:05.401Z,2022-08-23T00:42:11Z,3726613009,13,,3726613015,265,,3727260143,178,,3726613011,56,Left,3726613087,233,14,3726613013,152,,3726613017,285,,,,,360knvg4k1yywxnb8o1mlyggl,V. Chiricheș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929367,15,1,1,1,27,2tk2l9sgktwc9jhzqdd4mpdtb,1,43.5,7.3,2022-08-22T16:31:34.378Z,2022-08-23T00:42:16Z,3726613603,140,29.3,3726613607,212,15.1,3726613597,5,,3726613599,152,,3726613605,141,3.8,3726613601,56,Back,3726613609,213,3.3,3727260269,178,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929373,16,1,1,1,29,2tk2l9sgktwc9jhzqdd4mpdtb,1,29.3,3.8,2022-08-22T16:31:36.825Z,2022-08-23T00:42:20Z,3726613637,213,2.3,3726613633,141,42.4,3726613635,212,34.1,3726613631,140,8.5,3726613629,56,Back,3727260321,178,,3726613639,1,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929389,17,1,1,1,33,2tk2l9sgktwc9jhzqdd4mpdtb,1,7.9,47.8,2022-08-22T16:31:40.794Z,2022-08-23T00:42:25Z,3726613713,213,1.5,3726613707,140,10.0,3726613709,141,92.1,3727260431,178,,3726613705,56,Back,3726613711,212,30.2,,,,,,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929397,18,1,1,1,36,2tk2l9sgktwc9jhzqdd4mpdtb,1,10.1,92.6,2022-08-22T16:31:43.809Z,2022-08-23T00:42:29Z,3726613763,213,0.3,3726613757,140,18.8,3726613759,141,96.9,3727260509,178,,3726613761,212,9.6,3726613755,56,Back,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929399,19,1,1,1,38,2tk2l9sgktwc9jhzqdd4mpdtb,1,18.3,96.9,2022-08-22T16:31:45.725Z,2022-08-23T00:42:32Z,3726613777,140,46.0,3726613781,212,36.1,3726613785,1,,3727260575,178,,3726613773,155,,3726613783,213,5.6,3726613775,56,Back,3726613779,141,65.4,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929405,20,1,1,1,40,2tk2l9sgktwc9jhzqdd4mpdtb,0,46,65.4,2022-08-22T16:31:47.754Z,2022-08-23T00:42:36Z,3726613819,141,91.2,3726613821,212,23.5,3726613815,56,Left,3726613823,213,0.8,3726613817,140,60.9,3726613813,3,,3727260675,388,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450063681,1337,43,1,1,43,af91jdcs6x0bqkmdb78rokod2,1,0,0,2022-08-22T16:31:50.433Z,2022-08-23T03:27:09Z,3727387049,144,82,3727387029,178,0,,,,,,,,,,,,,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929403,12,49,1,1,43,af91jdcs6x0bqkmdb78rokod2,1,35.5,8.3,2022-08-22T16:31:50.462Z,2022-08-23T00:42:41Z,,,,,,,,,,,,,,,,,,,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929415,13,1,1,1,44,af91jdcs6x0bqkmdb78rokod2,1,38.1,14.3,2022-08-22T16:31:52.050Z,2022-08-23T00:42:46Z,3727260905,178,,3726613881,212,13.1,3726613877,140,34.0,3726613883,213,1.9,3726613875,56,Back,3726613879,141,32.5,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929421,14,1,1,1,47,af91jdcs6x0bqkmdb78rokod2,1,32.3,33.4,2022-08-22T16:31:54.202Z,2022-08-23T00:42:50Z,3726613913,141,33.4,3726613917,213,0,3726613909,56,Back,3727260979,178,,3726613911,140,43.7,3726613915,212,12.0,,,,,,,360knvg4k1yywxnb8o1mlyggl,V. Chiricheș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929431,15,1,1,1,47,af91jdcs6x0bqkmdb78rokod2,1,43.7,33.4,2022-08-22T16:31:55.079Z,2022-08-23T00:42:54Z,3727261021,178,,3726613947,213,3.4,3726613943,141,29.8,3726613939,56,Back,3726613945,212,9.9,3726613941,140,34.6,,,,,,,5m5qyz18o5hmta6mh4zk57sh5,S. Ascacíbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929439,16,1,1,1,50,af91jdcs6x0bqkmdb78rokod2,1,32.3,40.1,2022-08-22T16:31:57.511Z,2022-08-23T00:43:01Z,3726613981,212,13.4,3726613977,140,28.0,3727261155,178,,3726613983,213,1.9,3726613975,56,Back,3726613979,141,58.7,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929445,17,1,1,1,52,af91jdcs6x0bqkmdb78rokod2,1,28.4,60.8,2022-08-22T16:31:59.781Z,2022-08-23T00:43:05Z,3726614033,140,35.7,3726614037,212,20.7,3726614039,213,1.2,3727261227,178,,3726614035,141,89.0,3726614031,56,Back,,,,,,,360knvg4k1yywxnb8o1mlyggl,V. Chiricheș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929447,18,1,1,1,56,af91jdcs6x0bqkmdb78rokod2,0,42.8,98.1,2022-08-22T16:32:03.981Z,2022-08-23T00:43:09Z,3727261295,178,,3726614069,141,66.2,3726614075,1,,3726614071,212,35.4,3726614065,56,Center,3726614073,213,5.6,3726614067,140,69.5,3726614063,155,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929459,21,1,1,1,58,2tk2l9sgktwc9jhzqdd4mpdtb,0,28.8,30.1,2022-08-22T16:32:05.731Z,2022-08-23T00:43:13Z,3726614137,56,Back,3727261465,388,,3726614143,212,17.5,3726614135,3,,3726614141,141,22.7,3726614145,213,6.0,3726614139,140,44.8,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929467,19,1,1,2,0,af91jdcs6x0bqkmdb78rokod2,0,55.4,78.3,2022-08-22T16:32:07.918Z,2022-08-23T00:43:19Z,3726614187,141,68.3,3726614185,140,71.3,3726614181,3,,3726614183,56,Center,3726614191,213,5.9,3727261557,178,,3726614189,212,18.0,,,,5m5qyz18o5hmta6mh4zk57sh5,S. Ascacíbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450063723,1416,67,1,2,4,2tk2l9sgktwc9jhzqdd4mpdtb,1,26.1,30.5,2022-08-22T16:32:11.363Z,2022-08-23T04:05:32Z,3727387341,233,1343,,,,,,,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450063721,1343,67,1,2,4,af91jdcs6x0bqkmdb78rokod2,0,73.9,69.5,2022-08-22T16:32:11.364Z,2022-08-23T03:28:22Z,3727387345,233,1416,,,,,,,,,,,,,,,,,,,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929469,22,8,1,2,4,2tk2l9sgktwc9jhzqdd4mpdtb,1,25.2,29.5,2022-08-22T16:32:11.430Z,2022-08-23T04:05:32Z,3727261719,178,,3726614193,56,Back,3727157981,385,,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929479,23,49,1,2,6,2tk2l9sgktwc9jhzqdd4mpdtb,1,27.1,37.1,2022-08-22T16:32:13.238Z,2022-08-23T00:43:32Z,,,,,,,,,,,,,,,,,,,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929501,24,1,1,2,7,2tk2l9sgktwc9jhzqdd4mpdtb,1,30.5,47.5,2022-08-22T16:32:15.116Z,2022-08-23T00:43:37Z,3727261993,178,,3726614339,213,6.1,3726614331,56,Back,3726614335,141,42.2,3726614337,212,16.3,3726614333,140,45.6,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929509,25,1,1,2,12,2tk2l9sgktwc9jhzqdd4mpdtb,1,69.7,36.8,2022-08-22T16:32:20.073Z,2022-08-23T00:43:41Z,3726614361,140,88.4,3726614365,212,20.8,3726614359,56,Center,3726614363,141,26.8,3726614367,213,5.9,3727262075,178,,,,,,,,eu4xivu8i6yla9fcnuncx1ucp,N. Zaniolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929523,26,1,1,2,14,2tk2l9sgktwc9jhzqdd4mpdtb,1,88.6,28.1,2022-08-22T16:32:21.658Z,2022-08-23T00:43:48Z,3726614455,140,95.7,3726614459,212,22.2,3726625361,154,,3726614461,213,1.2,3726625359,210,15,3726614453,56,Center,3726614457,141,58.8,3727262143,178,,363nsa82dww242zeo09wpcslx,T. Abraham,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449930163,45,43,1,2,15,af91jdcs6x0bqkmdb78rokod2,1,0,0,2022-08-22T16:32:22.558Z,2022-08-22T16:40:04Z,3726618351,56,Back,3726625005,144,61,,,,,,,,,,,,,,,,,,,360knvg4k1yywxnb8o1mlyggl,V. Chiricheș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929527,27,15,1,2,16,2tk2l9sgktwc9jhzqdd4mpdtb,1,96.6,59,2022-08-22T16:32:23.244Z,2022-08-23T00:43:48Z,3726614831,146,99.1,3726614825,102,54.7,3726614487,61,,3726614829,328,,3726625377,154,,3726617033,23,,3726614697,233,20,3726614815,76,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,3727262189,178,3726614691,72,3726614833,147,53.1,3726625379,55,26,3726614827,103,2.5,3726614489,56,Center,3726625375,29,,,,,,,,,,,,,,,,,,,,,
2449929519,20,10,1,2,16,af91jdcs6x0bqkmdb78rokod2,1,1.2,45.1,2022-08-22T16:32:23.498Z,2022-08-23T00:43:52Z,3727158165,376,,3726614441,173,,3726614445,182,,3726614711,233,27,3726614447,56,Back,3726614625,179,,,,,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449929521,21,6,1,2,16,af91jdcs6x0bqkmdb78rokod2,0,2.3,43,2022-08-22T16:32:23.573Z,2022-08-23T00:43:55Z,3726614571,233,28,3726614451,73,,3726614449,56,Back,,,,,,,,,,,,,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
